order_book_id,datetime,trading_date,open,last,high,low,prev_settlement,prev_close,volume,open_interest,total_turnover,limit_up,limit_down,a1,a2,a3,a4,a5,b1,b2,b3,b4,b5,a1_v,a2_v,a3_v,a4_v,a5_v,b1_v,b2_v,b3_v,b4_v,b5_v,change_rate
CU2403,2024-01-12 21:01:15.000,2024-01-15,68000.0,68030.0,68060.0,68000.0,68070.0,68160.0,1176.0,137637.0,400004000.0,72150.0,63980.0,68040.0,68050.0,68060.0,68070.0,68080.0,68030.0,68020.0,68010.0,68000.0,67990.0,12.0,43.0,24.0,9.0,9.0,2.0,47.0,88.0,55.0,18.0,-0.0005876303804907002
CU2403,2024-01-12 21:01:15.500,2024-01-15,68000.0,68030.0,68060.0,68000.0,68070.0,68160.0,1178.0,137636.0,400684300.0,72150.0,63980.0,68040.0,68050.0,68060.0,68070.0,68080.0,68020.0,68010.0,68000.0,67990.0,67980.0,10.0,46.0,21.0,9.0,9.0,47.0,88.0,54.0,18.0,41.0,-0.0005876303804907002
CU2403,2024-01-12 21:01:16.000,2024-01-15,68000.0,68040.0,68060.0,68000.0,68070.0,68160.0,1181.0,137635.0,401704900.0,72150.0,63980.0,68040.0,68050.0,68060.0,68070.0,68080.0,68030.0,68020.0,68010.0,68000.0,67990.0,9.0,46.0,21.0,9.0,9.0,2.0,64.0,88.0,54.0,18.0,-0.00044072278536799736
CU2403,2024-01-12 21:01:16.500,2024-01-15,68000.0,68040.0,68060.0,68000.0,68070.0,68160.0,1183.0,137634.0,402385300.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68030.0,68020.0,68010.0,68000.0,67990.0,47.0,21.0,9.0,9.0,4.0,5.0,64.0,88.0,55.0,18.0,-0.00044072278536799736
CU2403,2024-01-12 21:01:17.000,2024-01-15,68000.0,68040.0,68060.0,68000.0,68070.0,68160.0,1183.0,137634.0,402385300.0,72150.0,63980.0,68040.0,68050.0,68060.0,68070.0,68080.0,68030.0,68020.0,68010.0,68000.0,67990.0,1.0,49.0,21.0,9.0,9.0,14.0,64.0,88.0,55.0,18.0,-0.00044072278536799736
CU2403,2024-01-12 21:01:17.500,2024-01-15,68000.0,68030.0,68060.0,68000.0,68070.0,68160.0,1184.0,137633.0,402725450.0,72150.0,63980.0,68040.0,68050.0,68060.0,68070.0,68080.0,68030.0,68020.0,68010.0,68000.0,67990.0,2.0,49.0,21.0,9.0,9.0,14.0,64.0,88.0,55.0,18.0,-0.0005876303804907002
CU2403,2024-01-12 21:01:18.000,2024-01-15,68000.0,68040.0,68060.0,68000.0,68070.0,68160.0,1186.0,137631.0,403405850.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68040.0,68030.0,68020.0,68010.0,68000.0,47.0,21.0,9.0,9.0,4.0,19.0,41.0,64.0,89.0,55.0,-0.00044072278536799736
CU2403,2024-01-12 21:01:18.500,2024-01-15,68000.0,68040.0,68060.0,68000.0,68070.0,68160.0,1190.0,137628.0,404766700.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68040.0,68030.0,68020.0,68010.0,68000.0,50.0,18.0,9.0,9.0,4.0,17.0,42.0,49.0,89.0,55.0,-0.00044072278536799736
CU2403,2024-01-12 21:01:19.000,2024-01-15,68000.0,68040.0,68060.0,68000.0,68070.0,68160.0,1190.0,137628.0,404766700.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68040.0,68030.0,68020.0,68010.0,68000.0,50.0,18.0,9.0,9.0,4.0,17.0,42.0,49.0,90.0,75.0,-0.00044072278536799736
CU2403,2024-01-12 21:01:19.500,2024-01-15,68000.0,68040.0,68060.0,68000.0,68070.0,68160.0,1190.0,137628.0,404766700.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68040.0,68030.0,68020.0,68010.0,68000.0,42.0,18.0,9.0,9.0,4.0,18.0,42.0,49.0,90.0,95.0,-0.00044072278536799736
CU2403,2024-01-12 21:01:20.000,2024-01-15,68000.0,68040.0,68060.0,68000.0,68070.0,68160.0,1190.0,137628.0,404766700.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68040.0,68030.0,68020.0,68010.0,68000.0,42.0,17.0,9.0,9.0,4.0,19.0,47.0,50.0,90.0,97.0,-0.00044072278536799736
CU2403,2024-01-12 21:01:20.500,2024-01-15,68000.0,68040.0,68060.0,68000.0,68070.0,68160.0,1190.0,137628.0,404766700.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68040.0,68030.0,68020.0,68010.0,68000.0,44.0,17.0,9.0,9.0,4.0,20.0,48.0,50.0,90.0,97.0,-0.00044072278536799736
CU2403,2024-01-12 21:01:21.000,2024-01-15,68000.0,68040.0,68060.0,68000.0,68070.0,68160.0,1190.0,137628.0,404766700.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68040.0,68030.0,68020.0,68010.0,68000.0,44.0,17.0,9.0,10.0,4.0,27.0,47.0,50.0,90.0,97.0,-0.00044072278536799736
CU2403,2024-01-12 21:01:21.500,2024-01-15,68000.0,68040.0,68060.0,68000.0,68070.0,68160.0,1190.0,137628.0,404766700.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68040.0,68030.0,68020.0,68010.0,68000.0,45.0,17.0,9.0,10.0,4.0,32.0,47.0,50.0,90.0,97.0,-0.00044072278536799736
CU2403,2024-01-12 21:01:22.000,2024-01-15,68000.0,68040.0,68060.0,68000.0,68070.0,68160.0,1190.0,137628.0,404766700.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68040.0,68030.0,68020.0,68010.0,68000.0,46.0,18.0,9.0,10.0,4.0,33.0,47.0,50.0,90.0,97.0,-0.00044072278536799736
CU2403,2024-01-12 21:01:22.500,2024-01-15,68000.0,68040.0,68060.0,68000.0,68070.0,68160.0,1192.0,137626.0,405447150.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68040.0,68030.0,68020.0,68010.0,68000.0,45.0,18.0,9.0,10.0,4.0,33.0,47.0,50.0,90.0,97.0,-0.00044072278536799736
CU2403,2024-01-12 21:01:23.000,2024-01-15,68000.0,68050.0,68060.0,68000.0,68070.0,68160.0,1205.0,137627.0,409869800.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68040.0,68030.0,68020.0,68010.0,68000.0,14.0,18.0,9.0,10.0,4.0,21.0,47.0,50.0,90.0,97.0,-0.00029381519024529457
CU2403,2024-01-12 21:01:23.500,2024-01-15,68000.0,68050.0,68060.0,68000.0,68070.0,68160.0,1205.0,137627.0,409869800.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68040.0,68030.0,68020.0,68010.0,68000.0,15.0,17.0,9.0,9.0,4.0,29.0,47.0,49.0,90.0,97.0,-0.00029381519024529457
CU2403,2024-01-12 21:01:25.000,2024-01-15,68000.0,68040.0,68060.0,68000.0,68070.0,68160.0,1223.0,137635.0,415993400.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68040.0,68030.0,68020.0,68010.0,68000.0,15.0,17.0,9.0,9.0,4.0,11.0,47.0,49.0,90.0,97.0,-0.00044072278536799736
CU2403,2024-01-12 21:01:25.500,2024-01-15,68000.0,68050.0,68060.0,68000.0,68070.0,68160.0,1228.0,137639.0,417694650.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68040.0,68030.0,68020.0,68010.0,68000.0,10.0,17.0,9.0,10.0,4.0,11.0,47.0,49.0,90.0,97.0,-0.00029381519024529457
CU2403,2024-01-12 21:01:26.000,2024-01-15,68000.0,68050.0,68060.0,68000.0,68070.0,68160.0,1228.0,137639.0,417694650.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68040.0,68030.0,68020.0,68010.0,68000.0,10.0,17.0,9.0,10.0,4.0,21.0,52.0,49.0,90.0,97.0,-0.00029381519024529457
CU2403,2024-01-12 21:01:26.500,2024-01-15,68000.0,68050.0,68060.0,68000.0,68070.0,68160.0,1228.0,137639.0,417694650.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68040.0,68030.0,68020.0,68010.0,68000.0,11.0,17.0,9.0,10.0,4.0,21.0,52.0,49.0,90.0,97.0,-0.00029381519024529457
CU2403,2024-01-12 21:01:27.000,2024-01-15,68000.0,68050.0,68060.0,68000.0,68070.0,68160.0,1228.0,137639.0,417694650.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68040.0,68030.0,68020.0,68010.0,68000.0,11.0,17.0,9.0,10.0,4.0,22.0,52.0,48.0,90.0,97.0,-0.00029381519024529457
CU2403,2024-01-12 21:01:27.500,2024-01-15,68000.0,68040.0,68060.0,68000.0,68070.0,68160.0,1230.0,137639.0,418375100.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68040.0,68030.0,68020.0,68010.0,68000.0,10.0,17.0,9.0,10.0,4.0,21.0,51.0,48.0,90.0,97.0,-0.00044072278536799736
CU2403,2024-01-12 21:01:28.000,2024-01-15,68000.0,68050.0,68060.0,68000.0,68070.0,68160.0,1231.0,137638.0,418715350.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68040.0,68030.0,68020.0,68010.0,68000.0,20.0,34.0,9.0,10.0,4.0,21.0,51.0,48.0,90.0,76.0,-0.00029381519024529457
CU2403,2024-01-12 21:01:28.500,2024-01-15,68000.0,68040.0,68060.0,68000.0,68070.0,68160.0,1242.0,137637.0,422457600.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68040.0,68030.0,68020.0,68010.0,68000.0,26.0,35.0,9.0,10.0,4.0,1.0,51.0,48.0,90.0,76.0,-0.00044072278536799736
CU2403,2024-01-12 21:01:29.000,2024-01-15,68000.0,68040.0,68060.0,68000.0,68070.0,68160.0,1246.0,137637.0,423818400.0,72150.0,63980.0,68040.0,68050.0,68060.0,68070.0,68080.0,68030.0,68020.0,68010.0,68000.0,67990.0,3.0,26.0,37.0,9.0,10.0,51.0,47.0,90.0,76.0,18.0,-0.00044072278536799736
CU2403,2024-01-12 21:01:29.500,2024-01-15,68000.0,68040.0,68060.0,68000.0,68070.0,68160.0,1251.0,137637.0,425519400.0,72150.0,63980.0,68040.0,68050.0,68060.0,68070.0,68080.0,68030.0,68020.0,68010.0,68000.0,67990.0,1.0,29.0,38.0,9.0,10.0,52.0,44.0,90.0,76.0,18.0,-0.00044072278536799736
CU2403,2024-01-12 21:01:30.000,2024-01-15,68000.0,68050.0,68060.0,68000.0,68070.0,68160.0,1256.0,137633.0,427220600.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68030.0,68020.0,68010.0,68000.0,67990.0,24.0,38.0,9.0,10.0,4.0,52.0,44.0,90.0,76.0,18.0,-0.00029381519024529457
CU2403,2024-01-12 21:01:30.500,2024-01-15,68000.0,68050.0,68060.0,68000.0,68070.0,68160.0,1256.0,137633.0,427220600.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68030.0,68020.0,68010.0,68000.0,67990.0,26.0,38.0,9.0,10.0,4.0,52.0,46.0,90.0,76.0,18.0,-0.00029381519024529457
CU2403,2024-01-12 21:01:31.000,2024-01-15,68000.0,68050.0,68060.0,68000.0,68070.0,68160.0,1266.0,137624.0,430623100.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68040.0,68030.0,68020.0,68010.0,68000.0,16.0,38.0,9.0,10.0,4.0,2.0,52.0,45.0,90.0,76.0,-0.00029381519024529457
CU2403,2024-01-12 21:01:31.500,2024-01-15,68000.0,68040.0,68060.0,68000.0,68070.0,68160.0,1270.0,137626.0,431983950.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68040.0,68030.0,68020.0,68010.0,68000.0,14.0,35.0,9.0,10.0,4.0,4.0,53.0,45.0,90.0,76.0,-0.00044072278536799736
CU2403,2024-01-12 21:01:32.000,2024-01-15,68000.0,68040.0,68060.0,68000.0,68070.0,68160.0,1276.0,137628.0,434025150.0,72150.0,63980.0,68040.0,68050.0,68060.0,68070.0,68080.0,68030.0,68020.0,68010.0,68000.0,67990.0,4.0,17.0,35.0,9.0,10.0,53.0,45.0,90.0,76.0,18.0,-0.00044072278536799736
CU2403,2024-01-12 21:01:32.500,2024-01-15,68000.0,68040.0,68060.0,68000.0,68070.0,68160.0,1277.0,137628.0,434365350.0,72150.0,63980.0,68040.0,68050.0,68060.0,68070.0,68080.0,68030.0,68020.0,68010.0,68000.0,67990.0,1.0,16.0,38.0,9.0,10.0,48.0,46.0,90.0,76.0,18.0,-0.00044072278536799736
CU2403,2024-01-12 21:01:33.000,2024-01-15,68000.0,68030.0,68060.0,68000.0,68070.0,68160.0,1292.0,137627.0,439467650.0,72150.0,63980.0,68040.0,68050.0,68060.0,68070.0,68080.0,68030.0,68020.0,68010.0,68000.0,67990.0,2.0,14.0,38.0,9.0,10.0,42.0,46.0,90.0,76.0,18.0,-0.0005876303804907002
CU2403,2024-01-12 21:01:33.500,2024-01-15,68000.0,68030.0,68060.0,68000.0,68070.0,68160.0,1293.0,137626.0,439807800.0,72150.0,63980.0,68040.0,68050.0,68060.0,68070.0,68080.0,68030.0,68020.0,68010.0,68000.0,67990.0,4.0,16.0,38.0,9.0,10.0,41.0,43.0,90.0,76.0,18.0,-0.0005876303804907002
CU2403,2024-01-12 21:01:34.000,2024-01-15,68000.0,68030.0,68060.0,68000.0,68070.0,68160.0,1293.0,137626.0,439807800.0,72150.0,63980.0,68040.0,68050.0,68060.0,68070.0,68080.0,68030.0,68020.0,68010.0,68000.0,67990.0,4.0,16.0,38.0,9.0,10.0,40.0,22.0,90.0,76.0,18.0,-0.0005876303804907002
CU2403,2024-01-12 21:01:34.500,2024-01-15,68000.0,68040.0,68060.0,68000.0,68070.0,68160.0,1295.0,137627.0,440488200.0,72150.0,63980.0,68040.0,68050.0,68060.0,68070.0,68080.0,68030.0,68020.0,68010.0,68000.0,67990.0,3.0,16.0,37.0,9.0,10.0,44.0,22.0,90.0,76.0,18.0,-0.00044072278536799736
CU2403,2024-01-12 21:01:35.000,2024-01-15,68000.0,68040.0,68060.0,68000.0,68070.0,68160.0,1298.0,137624.0,441508800.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68040.0,68030.0,68020.0,68010.0,68000.0,16.0,37.0,9.0,10.0,4.0,1.0,44.0,22.0,90.0,76.0,-0.00044072278536799736
CU2403,2024-01-12 21:01:35.500,2024-01-15,68000.0,68030.0,68060.0,68000.0,68070.0,68160.0,1303.0,137624.0,443209600.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68030.0,68020.0,68010.0,68000.0,67990.0,16.0,35.0,9.0,10.0,4.0,40.0,25.0,90.0,76.0,18.0,-0.0005876303804907002
CU2403,2024-01-12 21:01:36.000,2024-01-15,68000.0,68030.0,68060.0,68000.0,68070.0,68160.0,1303.0,137624.0,443209600.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68030.0,68020.0,68010.0,68000.0,67990.0,16.0,35.0,9.0,10.0,4.0,40.0,26.0,90.0,76.0,18.0,-0.0005876303804907002
CU2403,2024-01-12 21:01:36.500,2024-01-15,68000.0,68030.0,68060.0,68000.0,68070.0,68160.0,1303.0,137624.0,443209600.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68040.0,68030.0,68020.0,68010.0,68000.0,16.0,34.0,9.0,10.0,4.0,2.0,49.0,26.0,90.0,76.0,-0.0005876303804907002
CU2403,2024-01-12 21:01:37.000,2024-01-15,68000.0,68040.0,68060.0,68000.0,68070.0,68160.0,1305.0,137623.0,443890000.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68030.0,68020.0,68010.0,68000.0,67990.0,8.0,34.0,9.0,10.0,4.0,49.0,26.0,90.0,76.0,18.0,-0.00044072278536799736
CU2403,2024-01-12 21:01:37.500,2024-01-15,68000.0,68040.0,68060.0,68000.0,68070.0,68160.0,1305.0,137623.0,443890000.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68040.0,68030.0,68020.0,68010.0,68000.0,25.0,34.0,9.0,10.0,4.0,2.0,51.0,26.0,90.0,76.0,-0.00044072278536799736
CU2403,2024-01-12 21:01:38.000,2024-01-15,68000.0,68040.0,68060.0,68000.0,68070.0,68160.0,1305.0,137623.0,443890000.0,72150.0,63980.0,68040.0,68050.0,68060.0,68070.0,68080.0,68030.0,68020.0,68010.0,68000.0,67990.0,1.0,25.0,33.0,9.0,10.0,51.0,26.0,90.0,76.0,18.0,-0.00044072278536799736
CU2403,2024-01-12 21:01:38.500,2024-01-15,68000.0,68030.0,68060.0,68000.0,68070.0,68160.0,1310.0,137621.0,445590900.0,72150.0,63980.0,68040.0,68050.0,68060.0,68070.0,68080.0,68030.0,68020.0,68010.0,68000.0,67990.0,7.0,25.0,35.0,9.0,10.0,51.0,26.0,90.0,76.0,18.0,-0.0005876303804907002
CU2403,2024-01-12 21:01:39.000,2024-01-15,68000.0,68040.0,68060.0,68000.0,68070.0,68160.0,1312.0,137621.0,446271300.0,72150.0,63980.0,68040.0,68050.0,68060.0,68070.0,68080.0,68030.0,68020.0,68010.0,68000.0,67990.0,5.0,26.0,36.0,9.0,10.0,49.0,24.0,90.0,76.0,18.0,-0.00044072278536799736
CU2403,2024-01-12 21:01:39.500,2024-01-15,68000.0,68030.0,68060.0,68000.0,68070.0,68160.0,1314.0,137620.0,446951650.0,72150.0,63980.0,68040.0,68050.0,68060.0,68070.0,68080.0,68030.0,68020.0,68010.0,68000.0,67990.0,5.0,26.0,36.0,9.0,10.0,68.0,24.0,90.0,76.0,18.0,-0.0005876303804907002
CU2403,2024-01-12 21:01:40.000,2024-01-15,68000.0,68030.0,68060.0,68000.0,68070.0,68160.0,1316.0,137619.0,447632000.0,72150.0,63980.0,68040.0,68050.0,68060.0,68070.0,68080.0,68030.0,68020.0,68010.0,68000.0,67990.0,4.0,26.0,37.0,9.0,10.0,67.0,24.0,90.0,76.0,18.0,-0.0005876303804907002
CU2403,2024-01-12 21:01:40.500,2024-01-15,68000.0,68040.0,68060.0,68000.0,68070.0,68160.0,1318.0,137619.0,448312400.0,72150.0,63980.0,68040.0,68050.0,68060.0,68070.0,68080.0,68030.0,68020.0,68010.0,68000.0,67990.0,1.0,26.0,37.0,9.0,10.0,67.0,24.0,90.0,76.0,18.0,-0.00044072278536799736
CU2403,2024-01-12 21:01:41.000,2024-01-15,68000.0,68050.0,68060.0,68000.0,68070.0,68160.0,1322.0,137620.0,449673250.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68040.0,68030.0,68020.0,68010.0,68000.0,25.0,37.0,9.0,10.0,4.0,1.0,69.0,24.0,90.0,76.0,-0.00029381519024529457
CU2403,2024-01-12 21:01:41.500,2024-01-15,68000.0,68040.0,68060.0,68000.0,68070.0,68160.0,1324.0,137619.0,450353700.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68040.0,68030.0,68020.0,68010.0,68000.0,25.0,36.0,9.0,10.0,4.0,2.0,74.0,46.0,90.0,76.0,-0.00044072278536799736
CU2403,2024-01-12 21:01:42.000,2024-01-15,68000.0,68040.0,68060.0,68000.0,68070.0,68160.0,1326.0,137619.0,451034100.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68040.0,68030.0,68020.0,68010.0,68000.0,25.0,33.0,9.0,10.0,4.0,1.0,74.0,45.0,90.0,76.0,-0.00044072278536799736
CU2403,2024-01-12 21:01:42.500,2024-01-15,68000.0,68040.0,68060.0,68000.0,68070.0,68160.0,1326.0,137619.0,451034100.0,72150.0,63980.0,68040.0,68050.0,68060.0,68070.0,68080.0,68030.0,68020.0,68010.0,68000.0,67990.0,1.0,25.0,33.0,11.0,10.0,75.0,45.0,90.0,76.0,18.0,-0.00044072278536799736
CU2403,2024-01-12 21:01:43.000,2024-01-15,68000.0,68040.0,68060.0,68000.0,68070.0,68160.0,1327.0,137619.0,451374300.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68030.0,68020.0,68010.0,68000.0,67990.0,30.0,36.0,11.0,10.0,4.0,78.0,43.0,90.0,76.0,18.0,-0.00044072278536799736
CU2403,2024-01-12 21:01:43.500,2024-01-15,68000.0,68040.0,68060.0,68000.0,68070.0,68160.0,1327.0,137619.0,451374300.0,72150.0,63980.0,68040.0,68050.0,68060.0,68070.0,68080.0,68030.0,68020.0,68010.0,68000.0,67990.0,1.0,30.0,36.0,11.0,10.0,78.0,45.0,90.0,76.0,18.0,-0.00044072278536799736
CU2403,2024-01-12 21:01:44.000,2024-01-15,68000.0,68040.0,68060.0,68000.0,68070.0,68160.0,1328.0,137618.0,451714500.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68030.0,68020.0,68010.0,68000.0,67990.0,30.0,36.0,11.0,10.0,4.0,78.0,45.0,90.0,76.0,20.0,-0.00044072278536799736
CU2403,2024-01-12 21:01:44.500,2024-01-15,68000.0,68040.0,68060.0,68000.0,68070.0,68160.0,1330.0,137617.0,452394900.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68030.0,68020.0,68010.0,68000.0,67990.0,30.0,36.0,11.0,10.0,4.0,79.0,45.0,90.0,76.0,20.0,-0.00044072278536799736
CU2403,2024-01-12 21:01:46.500,2024-01-15,68000.0,68050.0,68060.0,68000.0,68070.0,68160.0,1332.0,137616.0,453075300.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68030.0,68020.0,68010.0,68000.0,67990.0,29.0,36.0,11.0,10.0,4.0,78.0,45.0,90.0,76.0,20.0,-0.00029381519024529457
CU2403,2024-01-12 21:01:47.500,2024-01-15,68000.0,68050.0,68060.0,68000.0,68070.0,68160.0,1334.0,137616.0,453755800.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68030.0,68020.0,68010.0,68000.0,67990.0,28.0,36.0,11.0,10.0,4.0,78.0,45.0,90.0,76.0,20.0,-0.00029381519024529457
CU2403,2024-01-12 21:01:48.000,2024-01-15,68000.0,68050.0,68060.0,68000.0,68070.0,68160.0,1334.0,137616.0,453755800.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68030.0,68020.0,68010.0,68000.0,67990.0,32.0,36.0,11.0,10.0,4.0,78.0,45.0,90.0,76.0,20.0,-0.00029381519024529457
CU2403,2024-01-12 21:01:48.500,2024-01-15,68000.0,68050.0,68060.0,68000.0,68070.0,68160.0,1334.0,137616.0,453755800.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68040.0,68030.0,68020.0,68010.0,68000.0,37.0,36.0,11.0,10.0,4.0,2.0,78.0,52.0,90.0,76.0,-0.00029381519024529457
CU2403,2024-01-12 21:01:49.000,2024-01-15,68000.0,68050.0,68060.0,68000.0,68070.0,68160.0,1334.0,137616.0,453755800.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68040.0,68030.0,68020.0,68010.0,68000.0,34.0,33.0,11.0,10.0,4.0,1.0,78.0,52.0,90.0,76.0,-0.00029381519024529457
CU2403,2024-01-12 21:01:49.500,2024-01-15,68000.0,68040.0,68060.0,68000.0,68070.0,68160.0,1335.0,137616.0,454096000.0,72150.0,63980.0,68040.0,68050.0,68060.0,68070.0,68080.0,68030.0,68020.0,68010.0,68000.0,67990.0,2.0,34.0,33.0,11.0,10.0,78.0,52.0,90.0,76.0,20.0,-0.00044072278536799736
CU2403,2024-01-12 21:01:50.000,2024-01-15,68000.0,68050.0,68060.0,68000.0,68070.0,68160.0,1339.0,137614.0,455456850.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68040.0,68030.0,68020.0,68010.0,68000.0,33.0,36.0,11.0,10.0,4.0,1.0,79.0,52.0,90.0,76.0,-0.00029381519024529457
CU2403,2024-01-12 21:01:50.500,2024-01-15,68000.0,68030.0,68060.0,68000.0,68070.0,68160.0,1342.0,137613.0,456477350.0,72150.0,63980.0,68040.0,68050.0,68060.0,68070.0,68080.0,68030.0,68020.0,68010.0,68000.0,67990.0,3.0,33.0,36.0,11.0,10.0,79.0,52.0,90.0,76.0,20.0,-0.0005876303804907002
CU2403,2024-01-12 21:01:51.000,2024-01-15,68000.0,68040.0,68060.0,68000.0,68070.0,68160.0,1345.0,137612.0,457497950.0,72150.0,63980.0,68040.0,68050.0,68060.0,68070.0,68080.0,68030.0,68020.0,68010.0,68000.0,67990.0,3.0,33.0,36.0,11.0,10.0,72.0,70.0,90.0,76.0,20.0,-0.00044072278536799736
CU2403,2024-01-12 21:01:51.500,2024-01-15,68000.0,68040.0,68060.0,68000.0,68070.0,68160.0,1348.0,137614.0,458518550.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68040.0,68030.0,68020.0,68010.0,68000.0,33.0,36.0,11.0,10.0,4.0,19.0,71.0,70.0,90.0,76.0,-0.00044072278536799736
CU2403,2024-01-12 21:01:52.000,2024-01-15,68000.0,68050.0,68060.0,68000.0,68070.0,68160.0,1354.0,137612.0,460559950.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68040.0,68030.0,68020.0,68010.0,68000.0,24.0,33.0,11.0,10.0,4.0,16.0,61.0,73.0,90.0,76.0,-0.00029381519024529457
CU2403,2024-01-12 21:01:52.500,2024-01-15,68000.0,68040.0,68060.0,68000.0,68070.0,68160.0,1355.0,137613.0,460900150.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68040.0,68030.0,68020.0,68010.0,68000.0,24.0,33.0,11.0,10.0,4.0,15.0,61.0,83.0,90.0,76.0,-0.00044072278536799736
CU2403,2024-01-12 21:01:53.500,2024-01-15,68000.0,68040.0,68060.0,68000.0,68070.0,68160.0,1355.0,137613.0,460900150.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68040.0,68030.0,68020.0,68010.0,68000.0,24.0,33.0,11.0,10.0,4.0,16.0,61.0,83.0,90.0,76.0,-0.00044072278536799736
CU2403,2024-01-12 21:01:54.000,2024-01-15,68000.0,68050.0,68060.0,68000.0,68070.0,68160.0,1356.0,137612.0,461240400.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68040.0,68030.0,68020.0,68010.0,68000.0,23.0,33.0,11.0,10.0,4.0,16.0,61.0,83.0,90.0,76.0,-0.00029381519024529457
CU2403,2024-01-12 21:01:54.500,2024-01-15,68000.0,68040.0,68060.0,68000.0,68070.0,68160.0,1359.0,137615.0,462261000.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68040.0,68030.0,68020.0,68010.0,68000.0,24.0,33.0,11.0,10.0,4.0,17.0,59.0,83.0,90.0,76.0,-0.00044072278536799736
CU2403,2024-01-12 21:01:55.500,2024-01-15,68000.0,68040.0,68060.0,68000.0,68070.0,68160.0,1361.0,137614.0,462941450.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68040.0,68030.0,68020.0,68010.0,68000.0,23.0,33.0,11.0,10.0,4.0,18.0,59.0,83.0,90.0,76.0,-0.00044072278536799736
CU2403,2024-01-12 21:01:56.000,2024-01-15,68000.0,68050.0,68060.0,68000.0,68070.0,68160.0,1362.0,137614.0,463281700.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68040.0,68030.0,68020.0,68010.0,68000.0,22.0,33.0,11.0,10.0,4.0,18.0,61.0,83.0,90.0,76.0,-0.00029381519024529457
