"","A","AL","AU","B","C","CF","CU","ER","FU","J","L","M","ME","P","PB","RB","RO","RU","SR","TA","V","WR","WS","WT","Y","ZN","PM","AG","OI","RI","WH","FG","RM","RS","JM","TC","BU","I","JD","JR","BB","FB","PP","HC","MA","LR","SF","SM","CS","NI","SN","ZC","CY","AP","SP","EG","CJ","UR","RR","SS","EB","SA","PG","PF","LH","PK","AO","BR","PX","SH","PR","LG","AD","BZ","PL","OP","L_F","PP_F","V_F","L2","PP2","V2"
"2012-01-19",1.00421446967923,0.999694563225412,1.00599438948767,1.00511508951407,1,0.998827667057444,1.01867115222876,0.998433829287392,0.997704228046681,1.00387596899225,1.00050100200401,1.00656757690978,1.02363573166493,1.00782630648826,1.01587301587302,1.00209253661939,1.00701679778865,1.01468649971757,1.00216718266254,1.00180627681192,0.996423462088698,0.994823529411765,0.997416020671835,1.0056657223796,1.00651538980004,1.0099967752338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-01-20",1.00885987409653,1.00183318056829,0.996741810496654,1.00190839694656,1.00392156862745,1.00399061032864,1.00264200792602,1.00509803921569,0.998082454458293,0.999517374517375,1.0150225338007,1.01270604395604,1.00645161290323,1.00751503006012,1.0075,1.0030162412993,1.00253378378378,1.03692707366858,1.0172999691072,1.01262114041019,1.01220387652548,0.999763481551561,1.00604490500864,1,1.01049107142857,1.01245210727969,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-01-30",0.996533394961867,0.992680695333943,1.04016844833171,1.00529100529101,1.00998263888889,1.00514379237784,0.993412384716733,1.00117050331643,1.00345821325648,1.0082085948817,1.00740009866798,1.00237368599525,1.00607287449393,0.997762307309796,1,0.999306037473976,0.998525695029486,0.973514674302076,0.989978742787732,1.00979301135099,0.999290780141844,1,1.01416309012876,0.99906103286385,0.999116412635299,1.00536108483128,1.0068058076225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-01-31",1.00208719851577,1.00184331797235,1.00512443022564,0.995578947368421,1.00429737859905,1.00302395906025,1.00497347480106,0.996492595479345,1.00187969924812,1.00335249042146,1.00832517140059,0.995602165087957,1.00871898054997,0.993770246698231,1.00248138957816,0.994675925925926,0.996836110525206,1.01764705882353,1.0021472392638,1.00859598853868,1,1,1.01022012578616,1.00093984962406,0.994914879504753,1.00784190715182,0.991437584497521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-02-01",1.01457995834298,0.994480220791168,0.997324094417216,1.0192429689152,0.997860504920839,0.997448979591837,0.981524249422633,0.999608916699257,1,0.992840095465394,0.994657600777076,1.00883452259599,0.996010638297872,1.0042627883651,0.989789603960396,0.997207353967885,1.00232754972493,0.985549132947977,0.995867768595041,0.993881118881119,0.997161107168204,1,0.998832684824903,1,1.00355555555556,0.981948334889511,1.00181818181818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-02-02",1.00547445255474,1.00339192106075,1.00782331177451,1.00186721991701,0.999142367066895,0.99813996744943,1.00638655462185,1.00352112676056,1.00037523452158,1.00096153846154,1,1.002020882452,0.994993324432577,1.01023720349563,1.00812753985621,1.00770128354726,1.00379987333756,1.00201612903226,1.0026125710773,0.992963940193492,1.00284697508897,1,1.002726918582,1.00234741784038,1.00686448184234,1.0107765451664,0.999092558983666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-02-03",0.99478221415608,0.995082974800246,1.00487613496245,1.00103541105819,1.00815450643777,1.00256231073841,0.998997995991984,1.01481481481481,0.996811702925731,1.00096061479347,1.00634765625,0.998655462184874,0.996309963099631,0.999011369253584,1.00124031007752,1.0032422417786,1.00168243953733,1.014450338394,1.00076640098099,1.00531443755536,1.01916252661462,1.00638750887154,1,1.00421545667447,1.00109962612712,1.00062715584823,1.00181653042688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-02-06",1.00889395667047,1.00154416306362,0.98535891572313,0.995242035581299,1.00766283524904,1.01277881040892,1.01186894015379,1.00261096605744,1.00188146754468,1.01295585412668,1.00582241630277,1.02053180747223,1.01717171717172,1.01039089559624,1.00619386807061,0.999538319482918,1.00944782699979,1.03155427335016,1.00582018685863,1.01233480176211,0.999303621169916,1,1.00621600621601,1.00373134328358,1.01142355008787,1.01504230648699,1.00634632819583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-02-07",0.995931283905967,0.99568300955905,0.998018849234427,1.01018499272501,1.00337980566117,0.994011976047904,0.991739633239716,0.993303571428571,1.00112676056338,0.990999526290857,0.992281717317897,0.994393139841689,0.995034756703079,0.995837414299706,0.987996306555863,0.987066974595843,0.996256239600666,0.991085474567383,1.00030455306837,0.990861618798956,0.988850174216028,0.999059708509638,0.992664092664093,0.99907063197026,0.996741963509991,0.98857672121025,0.994594594594595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-02-08",1.00612800726282,1.0071229482812,1.01426424297422,1.00411522633745,1.00589473684211,1.00602409638554,1.02265533899717,1.00524344569288,1.00600262614894,1.00908221797323,1.01604278074866,1.00762852404643,1.00532268795742,1.01180231128596,1.01183800623053,1.01474029012635,1.00855949895616,1.0289241622575,1.0068503577409,1.01383399209486,1.01057082452431,1,1.0046674445741,1,1.01351056875136,1.01623985009369,1.00317028985507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-02-09",0.99684186780961,0.995719963313971,0.992814404741933,0.993032786885246,0.996651318543324,0.989798181414948,0.993844160051839,0.992175856929955,1.00223755360806,0.986736144007579,0.984688995215311,0.993087557603687,0.972534745201853,1.00194410692588,0.990147783251232,0.990777034816694,0.997516042227282,0.987144326362701,1.00257030541276,0.991552956465237,0.985355648535565,1,0.996515679442509,0.997209302325581,0.998279939797893,0.992317148125384,0.99548532731377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-02-10",0.993437429282643,1.00245624808106,0.994395786983582,0.994841106066859,1.00083998320034,0.994174322204795,1.00342298288509,0.99419054996127,1.00260465116279,0.99615938550168,0.993683187560739,0.98873052701359,0.997618237495747,0.99320882852292,0.999378109452736,0.997440074470561,0.995019713633534,0.983330439312381,1.00075403408234,1.00174748798602,0.997876857749469,1,0.988344988344988,0.992070895522388,0.992892526383804,0.999070919789409,0.997732426303855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-02-13",1.00683371298405,0.997856049004594,0.998470688190314,1.00331881352417,1.00209819555183,1.0009015100293,0.987166991552957,1.00623295675886,0.999628873631472,0.998072289156626,1.00097799511002,1.01173315454241,1.00068212824011,1.00976800976801,0.996577473553205,0.994167055529631,1.00971475816453,1.00282535758432,1.00195901145268,0.997383340601832,1.00567375886525,1,1.00707547169811,1.00517160319699,1.01214750542299,0.99163050216987,1.00363636363636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-02-14",0.999773755656109,0.995395948434622,0.993589743589744,1.00268761629109,0.993718592964824,0.995721684305337,0.988645713345401,0.997677119628339,1.00129942454056,0.996137131820377,0.995603321934538,1.00364479787939,0.983980913428766,0.998790810157195,0.987823915079613,0.99788781976062,0.997543500511771,0.995069554499032,0.995036847646263,0.9982509838216,0.99083215796897,1,0.994145199063232,0.997661365762395,0.997642520360051,0.988830282345641,0.999094202898551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-02-15",0.998868522290111,1.00030835646007,1.00536682843277,1.00082474226804,0.997892962494732,0.999095431931253,1.00582556591212,1.00155219247187,0.99981460882462,0.998545807077072,0.998037291462218,0.998679432155827,1.00381018358157,1.00024213075061,1.00126023944549,0.985183443085607,1,1.01451070606972,1.00045344619105,0.988830486202365,0.990035587188612,0.999764705882353,0.995288574793875,0.999531176746367,0.999785177228786,1.00062754941952,0.996826835902085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-02-16",0.995695514272768,0.994143033292232,0.99610994377875,0.988875154511743,1,0.979402444545043,0.979811351977495,0.996900426191399,0.99629148896718,0.992718446601942,0.98180924287119,1,1.01000690131125,0.994674412975067,0.981434864694777,0.995225590833134,0.99240714139134,0.963893249607535,0.992748149267261,0.980287929125138,0.988497483824587,0.978818545540127,0.996055226824458,0.99765478424015,0.993983669961324,0.978676701160238,1.00045475216007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-02-17",1.00568828213879,1.0031007751938,1.00721188107523,1.00333333333333,1.00126689189189,1.00323549803559,1.00912008106739,1.00466381655655,0.999441652707984,0.999022004889976,1.0100150225338,1.01388429752066,1.00068329347455,1.00827451934777,1.00032061558192,0.997121611897338,1.00723738626964,1.00832428519725,1.00441333130422,1.00700406687754,1.00145454545455,1,1.00990099009901,1.00329102021627,1.01080847384349,0.99807753925024,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-02-20",1.00158371040724,0.997527047913447,1.00110375275938,1,1.00632644453817,0.996774936650541,0.993138075313807,1.00657640232108,0.999255121042831,1.00342633382281,1.00545364402578,1.0016302575807,0.99624445203141,1.00579290369298,1.00544871794872,1.00505171999038,1.00246355984397,1.01328068916009,1.00393939393939,1.00269239398699,0.994190268700073,0.989180091368117,1.00941176470588,1.00328022492971,1.00256629597947,1.00192616372392,1.00136363636364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-02-21",1.00564716512311,1.00278896808181,1.00525824781613,1.00352990033223,0.998742665549036,1.00369771204067,1.01196494775868,0.999615680245965,0.999813641446142,1.00536585365854,1.01331360946746,1.00325520833333,1.00514050719671,1.00383969282457,1.00860694931463,1.01196744853997,1.00634855621544,1.02408784980517,1.00196196800483,1.00425151040501,1.01095690284879,1.00486144871172,0.999222999222999,0.997197571228398,1.00277303754266,1.0112143543736,0.999092147072174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-02-22",0.995732255166217,1.00432632880099,1.00739615849715,0.997723980964204,0.996223248006714,1.00253281142068,1.00732722731057,1.00713481036425,0.999813606710158,1.00291120815138,0.999026763990268,0.995457495133031,1.00511421752472,1,1,1.0054399243141,1.001221001221,1.00657212037357,1.00060250037656,0.999331550802139,1.00361271676301,0.998306724721819,1.00311041990669,1.00327868852459,0.998723675813657,1.00285171102662,1.00136301681054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-02-23",1.00022558087074,0.998461538461539,1.01192004913182,0.998133554541684,1.0016849199663,0.993339457969683,0.998842783931228,0.996644295302013,0.998881431767338,0.999032414126754,0.997564539698003,1.0029335071708,0.997625508819539,0.999760937126464,1.00505689001264,0.996706657257116,1.00040650406504,1.00463917525773,0.998946259220232,0.993311036789298,0.994240460763139,1.03028834504483,1.00116279069767,1.00233426704015,1.00149094781683,1.00252764612954,0.998638838475499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-02-24",1.00090211998196,0.995993836671803,0.999282738834175,1.00020777062123,1.00168208578638,0.99514450867052,0.986759351208209,0.998877665544332,1.005039193729,1,1.00341796875,1.0003249918752,0.99251955117307,0.998087039693926,1.00566037735849,0.999291951852726,0.999593661113369,0.999315888489824,1.00075346594334,1.0040404040404,0.997103548153512,0.980244590780809,0.994192799070848,0.99720540288775,0.995533815397703,0.996218090135518,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-02-27",1.00225326723749,1.00587871287129,0.996328299699086,1.00498545907769,1.00629722921914,1.00487918215613,1.01308285810131,1.00262172284644,1.00018570102136,1.00774818401937,1.01021897810219,1.00909681611436,0.995203836930456,1.00479156684236,1.00875547217011,1.01039206424185,1.00325203252033,0.989560157453363,1.00647492847463,1.01363737983456,1.00726216412491,1.00431861804223,1.00077881619938,1,1.00576799829096,1.00917431192661,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-02-28",1.00607014388489,1.00092279298677,1.00263230811859,1.00392724266226,1.00542344597413,1.00878612716763,1.01092715231788,1.00261486738887,0.999628666914222,1.00192215281115,1.0014450867052,1.00965872504829,1.00585197934596,1.00548402479733,1.01115933044017,1.00397381954184,1.00445705024311,1.01400899342788,1.00029922202274,1.00198500220556,1.00648882480173,1.00286669851887,1.00778210116732,1.00186828584773,1.00573491928632,1.01097178683386,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-02-29",0.99731843575419,0.998770743700061,1.00801437059555,0.995058678196418,1.0045643153527,1.00435480174192,1.0001637733377,1.00782414307004,1.00817236255572,1.00287769784173,0.999037999037999,1.00063775510204,1.01848049281314,0.996917239743894,1.0003065603924,1.0011641443539,1.00100847115772,1.00392290636193,0.998354771163625,0.998239049086507,0.997851002865329,1.0052405907575,1.01853281853282,1.00792540792541,0.997465681098205,1.00093023255814,1.01681054066333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
