ts_code,symbol,exchange,name,fut_code,trade_unit,per_unit,quote_unit,d_mode_desc,list_date,delist_date,d_month,last_ddate
BB2403.DCE,BB2403,DCE,胶合板2403,BB,张,500.0,人民币元/张,实物交割,20230315,20240314,202403,20240319
L2403.DCE,L2403,DCE,塑料2403,L,吨,5.0,人民币元/吨,实物交割,20230315,20240314,202403,20240319
J2403.DCE,J2403,DCE,焦炭2403,J,吨,100.0,人民币元/吨,实物交割,20230315,20240314,202403,20240319
PG2402.DCE,PG2402,DCE,LPG2402,PG,吨,20.0,人民币元/吨,实物交割,20230224,20240226,202402,20240229
EB2402.DCE,EB2402,DCE,苯乙烯2402,EB,吨,5.0,人民币元/吨,实物交割,20230224,20240226,202402,20240229
EG2402.DCE,EG2402,DCE,乙二醇2402,EG,吨,10.0,人民币元/吨,实物交割,20230224,20240226,202402,20240229
JD2402.DCE,JD2402,DCE,鸡蛋2402,JD,吨,5.0,人民币元/500千克,实物交割,20230224,20240226,202402,20240229
PP2402.DCE,PP2402,DCE,聚丙烯2402,PP,吨,5.0,人民币元/吨,实物交割,20230215,20240222,202402,20240227
P2402.DCE,P2402,DCE,棕榈油2402,P,吨,10.0,人民币元/吨,实物交割,20230215,20240222,202402,20240227
J2402.DCE,J2402,DCE,焦炭2402,J,吨,100.0,人民币元/吨,实物交割,20230215,20240222,202402,20240227
JM2402.DCE,JM2402,DCE,焦煤2402,JM,吨,60.0,人民币元/吨,实物交割,20230215,20240222,202402,20240227
B2402.DCE,B2402,DCE,豆二2402,B,吨,10.0,人民币元/吨,实物交割,20230215,20240222,202402,20240227
V2402.DCE,V2402,DCE,PVC2402,V,吨,5.0,人民币元/吨,实物交割,20230215,20240222,202402,20240227
L2402.DCE,L2402,DCE,塑料2402,L,吨,5.0,人民币元/吨,实物交割,20230215,20240222,202402,20240227
BB2402.DCE,BB2402,DCE,胶合板2402,BB,张,500.0,人民币元/张,实物交割,20230215,20240222,202402,20240227
RR2402.DCE,RR2402,DCE,粳米2402,RR,吨,10.0,人民币元/吨,实物交割,20230215,20240222,202402,20240227
I2402.DCE,I2402,DCE,铁矿石2402,I,吨,100.0,人民币元/吨,实物交割,20230215,20240222,202402,20240227
FB2402.DCE,FB2402,DCE,纤维板2402,FB,立方米,10.0,人民币元/立方米,实物交割,20230215,20240222,202402,20240227
PG2401.DCE,PG2401,DCE,LPG2401,PG,吨,20.0,人民币元/吨,实物交割,20230120,20240126,202401,20240131
EG2401.DCE,EG2401,DCE,乙二醇2401,EG,吨,10.0,人民币元/吨,实物交割,20230120,20240126,202401,20240131
LH2401.DCE,LH2401,DCE,生猪2401,LH,吨,16.0,人民币元/吨,实物交割,20230120,20240126,202401,20240131
EB2401.DCE,EB2401,DCE,苯乙烯2401,EB,吨,5.0,人民币元/吨,实物交割,20230120,20240126,202401,20240131
JD2401.DCE,JD2401,DCE,鸡蛋2401,JD,吨,5.0,人民币元/500千克,实物交割,20230120,20240126,202401,20240131
V2401.DCE,V2401,DCE,PVC2401,V,吨,5.0,人民币元/吨,实物交割,20230117,20240115,202401,20240118
PP2401.DCE,PP2401,DCE,聚丙烯2401,PP,吨,5.0,人民币元/吨,实物交割,20230117,20240115,202401,20240118
P2401.DCE,P2401,DCE,棕榈油2401,P,吨,10.0,人民币元/吨,实物交割,20230117,20240115,202401,20240118
J2401.DCE,J2401,DCE,焦炭2401,J,吨,100.0,人民币元/吨,实物交割,20230117,20240115,202401,20240118
FB2401.DCE,FB2401,DCE,纤维板2401,FB,立方米,10.0,人民币元/立方米,实物交割,20230117,20240115,202401,20240118
I2401.DCE,I2401,DCE,铁矿石2401,I,吨,100.0,人民币元/吨,实物交割,20230117,20240115,202401,20240118
Y2401.DCE,Y2401,DCE,豆油2401,Y,吨,10.0,人民币元/吨,实物交割,20230117,20240115,202401,20240118
JM2401.DCE,JM2401,DCE,焦煤2401,JM,吨,60.0,人民币元/吨,实物交割,20230117,20240115,202401,20240118
BB2401.DCE,BB2401,DCE,胶合板2401,BB,张,500.0,人民币元/张,实物交割,20230117,20240115,202401,20240118
A2401.DCE,A2401,DCE,豆一2401,A,吨,10.0,人民币元/吨,实物交割,20230117,20240115,202401,20240118
RR2401.DCE,RR2401,DCE,粳米2401,RR,吨,10.0,人民币元/吨,实物交割,20230117,20240115,202401,20240118
B2401.DCE,B2401,DCE,豆二2401,B,吨,10.0,人民币元/吨,实物交割,20230117,20240115,202401,20240118
M2401.DCE,M2401,DCE,豆粕2401,M,吨,10.0,人民币元/吨,实物交割,20230117,20240115,202401,20240118
L2401.DCE,L2401,DCE,塑料2401,L,吨,5.0,人民币元/吨,实物交割,20230117,20240115,202401,20240118
CS2401.DCE,CS2401,DCE,玉米淀粉2401,CS,吨,10.0,人民币元/吨,实物交割,20230117,20240115,202401,20240118
C2401.DCE,C2401,DCE,玉米2401,C,吨,10.0,人民币元/吨,实物交割,20230117,20240115,202401,20240118
EB2312.DCE,EB2312,DCE,苯乙烯2312,EB,吨,5.0,人民币元/吨,实物交割,20221228,20231226,202312,20231229
EG2312.DCE,EG2312,DCE,乙二醇2312,EG,吨,10.0,人民币元/吨,实物交割,20221228,20231226,202312,20231229
JD2312.DCE,JD2312,DCE,鸡蛋2312,JD,吨,5.0,人民币元/500千克,实物交割,20221228,20231226,202312,20231229
PG2312.DCE,PG2312,DCE,LPG2312,PG,吨,20.0,人民币元/吨,实物交割,20221228,20231226,202312,20231229
I2312.DCE,I2312,DCE,铁矿石2312,I,吨,100.0,人民币元/吨,实物交割,20221215,20231214,202312,20231219
JM2312.DCE,JM2312,DCE,焦煤2312,JM,吨,60.0,人民币元/吨,实物交割,20221215,20231214,202312,20231219
M2312.DCE,M2312,DCE,豆粕2312,M,吨,10.0,人民币元/吨,实物交割,20221215,20231214,202312,20231219
RR2312.DCE,RR2312,DCE,粳米2312,RR,吨,10.0,人民币元/吨,实物交割,20221215,20231214,202312,20231219
B2312.DCE,B2312,DCE,豆二2312,B,吨,10.0,人民币元/吨,实物交割,20221215,20231214,202312,20231219
FB2312.DCE,FB2312,DCE,纤维板2312,FB,立方米,10.0,人民币元/立方米,实物交割,20221215,20231214,202312,20231219
P2312.DCE,P2312,DCE,棕榈油2312,P,吨,10.0,人民币元/吨,实物交割,20221215,20231214,202312,20231219
L2312.DCE,L2312,DCE,塑料2312,L,吨,5.0,人民币元/吨,实物交割,20221215,20231214,202312,20231219
BB2312.DCE,BB2312,DCE,胶合板2312,BB,张,500.0,人民币元/张,实物交割,20221215,20231214,202312,20231219
V2312.DCE,V2312,DCE,PVC2312,V,吨,5.0,人民币元/吨,实物交割,20221215,20231214,202312,20231219
PP2312.DCE,PP2312,DCE,聚丙烯2312,PP,吨,5.0,人民币元/吨,实物交割,20221215,20231214,202312,20231219
Y2312.DCE,Y2312,DCE,豆油2312,Y,吨,10.0,人民币元/吨,实物交割,20221215,20231214,202312,20231219
J2312.DCE,J2312,DCE,焦炭2312,J,吨,100.0,人民币元/吨,实物交割,20221215,20231214,202312,20231219
EG2311.DCE,EG2311,DCE,乙二醇2311,EG,吨,10.0,人民币元/吨,实物交割,20221128,20231127,202311,20231130
EB2311.DCE,EB2311,DCE,苯乙烯2311,EB,吨,5.0,人民币元/吨,实物交割,20221128,20231127,202311,20231130
JD2311.DCE,JD2311,DCE,鸡蛋2311,JD,吨,5.0,人民币元/500千克,实物交割,20221128,20231127,202311,20231130
LH2311.DCE,LH2311,DCE,生猪2311,LH,吨,16.0,人民币元/吨,实物交割,20221128,20231127,202311,20231130
PG2311.DCE,PG2311,DCE,LPG2311,PG,吨,20.0,人民币元/吨,实物交割,20221128,20231127,202311,20231130
B2311.DCE,B2311,DCE,豆二2311,B,吨,10.0,人民币元/吨,实物交割,20221115,20231114,202311,20231117
L2311.DCE,L2311,DCE,塑料2311,L,吨,5.0,人民币元/吨,实物交割,20221115,20231114,202311,20231117
PP2311.DCE,PP2311,DCE,聚丙烯2311,PP,吨,5.0,人民币元/吨,实物交割,20221115,20231114,202311,20231117
Y2311.DCE,Y2311,DCE,豆油2311,Y,吨,10.0,人民币元/吨,实物交割,20221115,20231114,202311,20231117
C2311.DCE,C2311,DCE,玉米2311,C,吨,10.0,人民币元/吨,实物交割,20221115,20231114,202311,20231117
A2311.DCE,A2311,DCE,豆一2311,A,吨,10.0,人民币元/吨,实物交割,20221115,20231114,202311,20231117
V2311.DCE,V2311,DCE,PVC2311,V,吨,5.0,人民币元/吨,实物交割,20221115,20231114,202311,20231117
J2311.DCE,J2311,DCE,焦炭2311,J,吨,100.0,人民币元/吨,实物交割,20221115,20231114,202311,20231117
JM2311.DCE,JM2311,DCE,焦煤2311,JM,吨,60.0,人民币元/吨,实物交割,20221115,20231114,202311,20231117
CS2311.DCE,CS2311,DCE,玉米淀粉2311,CS,吨,10.0,人民币元/吨,实物交割,20221115,20231114,202311,20231117
RR2311.DCE,RR2311,DCE,粳米2311,RR,吨,10.0,人民币元/吨,实物交割,20221115,20231114,202311,20231117
M2311.DCE,M2311,DCE,豆粕2311,M,吨,10.0,人民币元/吨,实物交割,20221115,20231114,202311,20231117
FB2311.DCE,FB2311,DCE,纤维板2311,FB,立方米,10.0,人民币元/立方米,实物交割,20221115,20231114,202311,20231117
P2311.DCE,P2311,DCE,棕榈油2311,P,吨,10.0,人民币元/吨,实物交割,20221115,20231114,202311,20231117
I2311.DCE,I2311,DCE,铁矿石2311,I,吨,100.0,人民币元/吨,实物交割,20221115,20231114,202311,20231117
BB2311.DCE,BB2311,DCE,胶合板2311,BB,张,500.0,人民币元/张,实物交割,20221115,20231114,202311,20231117
PG2310.DCE,PG2310,DCE,LPG2310,PG,吨,20.0,人民币元/吨,实物交割,20221027,20231026,202310,20231031
EG2310.DCE,EG2310,DCE,乙二醇2310,EG,吨,10.0,人民币元/吨,实物交割,20221027,20231026,202310,20231031
EB2310.DCE,EB2310,DCE,苯乙烯2310,EB,吨,5.0,人民币元/吨,实物交割,20221027,20231026,202310,20231031
JD2310.DCE,JD2310,DCE,鸡蛋2310,JD,吨,5.0,人民币元/500千克,实物交割,20221027,20231026,202310,20231031
BB2310.DCE,BB2310,DCE,胶合板2310,BB,张,500.0,人民币元/张,实物交割,20221024,20231020,202310,20231025
RR2310.DCE,RR2310,DCE,粳米2310,RR,吨,10.0,人民币元/吨,实物交割,20221024,20231020,202310,20231025
PP2310.DCE,PP2310,DCE,聚丙烯2310,PP,吨,5.0,人民币元/吨,实物交割,20221024,20231020,202310,20231025
I2310.DCE,I2310,DCE,铁矿石2310,I,吨,100.0,人民币元/吨,实物交割,20221024,20231020,202310,20231025
FB2310.DCE,FB2310,DCE,纤维板2310,FB,立方米,10.0,人民币元/立方米,实物交割,20221024,20231020,202310,20231025
L2310.DCE,L2310,DCE,塑料2310,L,吨,5.0,人民币元/吨,实物交割,20221024,20231020,202310,20231025
P2310.DCE,P2310,DCE,棕榈油2310,P,吨,10.0,人民币元/吨,实物交割,20221024,20231020,202310,20231025
V2310.DCE,V2310,DCE,PVC2310,V,吨,5.0,人民币元/吨,实物交割,20221024,20231020,202310,20231025
J2310.DCE,J2310,DCE,焦炭2310,J,吨,100.0,人民币元/吨,实物交割,20221024,20231020,202310,20231025
B2310.DCE,B2310,DCE,豆二2310,B,吨,10.0,人民币元/吨,实物交割,20221024,20231020,202310,20231025
JM2310.DCE,JM2310,DCE,焦煤2310,JM,吨,60.0,人民币元/吨,实物交割,20221024,20231020,202310,20231025
EG2309.DCE,EG2309,DCE,乙二醇2309,EG,吨,10.0,人民币元/吨,实物交割,20220928,20230925,202309,20230928
JD2309.DCE,JD2309,DCE,鸡蛋2309,JD,吨,5.0,人民币元/500千克,实物交割,20220928,20230925,202309,20230928
LH2309.DCE,LH2309,DCE,生猪2309,LH,吨,16.0,人民币元/吨,实物交割,20220928,20230925,202309,20230928
EB2309.DCE,EB2309,DCE,苯乙烯2309,EB,吨,5.0,人民币元/吨,实物交割,20220928,20230925,202309,20230928
PG2309.DCE,PG2309,DCE,LPG2309,PG,吨,20.0,人民币元/吨,实物交割,20220928,20230925,202309,20230928
P2309.DCE,P2309,DCE,棕榈油2309,P,吨,10.0,人民币元/吨,实物交割,20220916,20230914,202309,20230919
BB2309.DCE,BB2309,DCE,胶合板2309,BB,张,500.0,人民币元/张,实物交割,20220916,20230914,202309,20230919
I2309.DCE,I2309,DCE,铁矿石2309,I,吨,100.0,人民币元/吨,实物交割,20220916,20230914,202309,20230919
V2309.DCE,V2309,DCE,PVC2309,V,吨,5.0,人民币元/吨,实物交割,20220916,20230914,202309,20230919
M2309.DCE,M2309,DCE,豆粕2309,M,吨,10.0,人民币元/吨,实物交割,20220916,20230914,202309,20230919
PP2309.DCE,PP2309,DCE,聚丙烯2309,PP,吨,5.0,人民币元/吨,实物交割,20220916,20230914,202309,20230919
J2309.DCE,J2309,DCE,焦炭2309,J,吨,100.0,人民币元/吨,实物交割,20220916,20230914,202309,20230919
C2309.DCE,C2309,DCE,玉米2309,C,吨,10.0,人民币元/吨,实物交割,20220916,20230914,202309,20230919
FB2309.DCE,FB2309,DCE,纤维板2309,FB,立方米,10.0,人民币元/立方米,实物交割,20220916,20230914,202309,20230919
B2309.DCE,B2309,DCE,豆二2309,B,吨,10.0,人民币元/吨,实物交割,20220916,20230914,202309,20230919
JM2309.DCE,JM2309,DCE,焦煤2309,JM,吨,60.0,人民币元/吨,实物交割,20220916,20230914,202309,20230919
RR2309.DCE,RR2309,DCE,粳米2309,RR,吨,10.0,人民币元/吨,实物交割,20220916,20230914,202309,20230919
A2309.DCE,A2309,DCE,豆一2309,A,吨,10.0,人民币元/吨,实物交割,20220916,20230914,202309,20230919
Y2309.DCE,Y2309,DCE,豆油2309,Y,吨,10.0,人民币元/吨,实物交割,20220916,20230914,202309,20230919
CS2309.DCE,CS2309,DCE,玉米淀粉2309,CS,吨,10.0,人民币元/吨,实物交割,20220916,20230914,202309,20230919
L2309.DCE,L2309,DCE,塑料2309,L,吨,5.0,人民币元/吨,实物交割,20220916,20230914,202309,20230919
JD2308.DCE,JD2308,DCE,鸡蛋2308,JD,吨,5.0,人民币元/500千克,实物交割,20220829,20230828,202308,20230831
PG2308.DCE,PG2308,DCE,LPG2308,PG,吨,20.0,人民币元/吨,实物交割,20220829,20230828,202308,20230831
EG2308.DCE,EG2308,DCE,乙二醇2308,EG,吨,10.0,人民币元/吨,实物交割,20220829,20230828,202308,20230831
EB2308.DCE,EB2308,DCE,苯乙烯2308,EB,吨,5.0,人民币元/吨,实物交割,20220829,20230828,202308,20230831
PP2308.DCE,PP2308,DCE,聚丙烯2308,PP,吨,5.0,人民币元/吨,实物交割,20220815,20230814,202308,20230817
RR2308.DCE,RR2308,DCE,粳米2308,RR,吨,10.0,人民币元/吨,实物交割,20220815,20230814,202308,20230817
J2308.DCE,J2308,DCE,焦炭2308,J,吨,100.0,人民币元/吨,实物交割,20220815,20230814,202308,20230817
V2308.DCE,V2308,DCE,PVC2308,V,吨,5.0,人民币元/吨,实物交割,20220815,20230814,202308,20230817
B2308.DCE,B2308,DCE,豆二2308,B,吨,10.0,人民币元/吨,实物交割,20220815,20230814,202308,20230817
JM2308.DCE,JM2308,DCE,焦煤2308,JM,吨,60.0,人民币元/吨,实物交割,20220815,20230814,202308,20230817
M2308.DCE,M2308,DCE,豆粕2308,M,吨,10.0,人民币元/吨,实物交割,20220815,20230814,202308,20230817
BB2308.DCE,BB2308,DCE,胶合板2308,BB,张,500.0,人民币元/张,实物交割,20220815,20230814,202308,20230817
FB2308.DCE,FB2308,DCE,纤维板2308,FB,立方米,10.0,人民币元/立方米,实物交割,20220815,20230814,202308,20230817
Y2308.DCE,Y2308,DCE,豆油2308,Y,吨,10.0,人民币元/吨,实物交割,20220815,20230814,202308,20230817
P2308.DCE,P2308,DCE,棕榈油2308,P,吨,10.0,人民币元/吨,实物交割,20220815,20230814,202308,20230817
L2308.DCE,L2308,DCE,塑料2308,L,吨,5.0,人民币元/吨,实物交割,20220815,20230814,202308,20230817
I2308.DCE,I2308,DCE,铁矿石2308,I,吨,100.0,人民币元/吨,实物交割,20220815,20230814,202308,20230817
EB2307.DCE,EB2307,DCE,苯乙烯2307,EB,吨,5.0,人民币元/吨,实物交割,20220727,20230726,202307,20230731
EG2307.DCE,EG2307,DCE,乙二醇2307,EG,吨,10.0,人民币元/吨,实物交割,20220727,20230726,202307,20230731
PG2307.DCE,PG2307,DCE,LPG2307,PG,吨,20.0,人民币元/吨,实物交割,20220727,20230726,202307,20230731
JD2307.DCE,JD2307,DCE,鸡蛋2307,JD,吨,5.0,人民币元/500千克,实物交割,20220727,20230726,202307,20230731
LH2307.DCE,LH2307,DCE,生猪2307,LH,吨,16.0,人民币元/吨,实物交割,20220727,20230726,202307,20230731
P2307.DCE,P2307,DCE,棕榈油2307,P,吨,10.0,人民币元/吨,实物交割,20220715,20230714,202307,20230719
PP2307.DCE,PP2307,DCE,聚丙烯2307,PP,吨,5.0,人民币元/吨,实物交割,20220715,20230714,202307,20230719
I2307.DCE,I2307,DCE,铁矿石2307,I,吨,100.0,人民币元/吨,实物交割,20220715,20230714,202307,20230719
JM2307.DCE,JM2307,DCE,焦煤2307,JM,吨,60.0,人民币元/吨,实物交割,20220715,20230714,202307,20230719
J2307.DCE,J2307,DCE,焦炭2307,J,吨,100.0,人民币元/吨,实物交割,20220715,20230714,202307,20230719
RR2307.DCE,RR2307,DCE,粳米2307,RR,吨,10.0,人民币元/吨,实物交割,20220715,20230714,202307,20230719
M2307.DCE,M2307,DCE,豆粕2307,M,吨,10.0,人民币元/吨,实物交割,20220715,20230714,202307,20230719
V2307.DCE,V2307,DCE,PVC2307,V,吨,5.0,人民币元/吨,实物交割,20220715,20230714,202307,20230719
A2307.DCE,A2307,DCE,豆一2307,A,吨,10.0,人民币元/吨,实物交割,20220715,20230714,202307,20230719
CS2307.DCE,CS2307,DCE,玉米淀粉2307,CS,吨,10.0,人民币元/吨,实物交割,20220715,20230714,202307,20230719
B2307.DCE,B2307,DCE,豆二2307,B,吨,10.0,人民币元/吨,实物交割,20220715,20230714,202307,20230719
BB2307.DCE,BB2307,DCE,胶合板2307,BB,张,500.0,人民币元/张,实物交割,20220715,20230714,202307,20230719
Y2307.DCE,Y2307,DCE,豆油2307,Y,吨,10.0,人民币元/吨,实物交割,20220715,20230714,202307,20230719
C2307.DCE,C2307,DCE,玉米2307,C,吨,10.0,人民币元/吨,实物交割,20220715,20230714,202307,20230719
L2307.DCE,L2307,DCE,塑料2307,L,吨,5.0,人民币元/吨,实物交割,20220715,20230714,202307,20230719
FB2307.DCE,FB2307,DCE,纤维板2307,FB,立方米,10.0,人民币元/立方米,实物交割,20220715,20230714,202307,20230719
PG2306.DCE,PG2306,DCE,LPG2306,PG,吨,20.0,人民币元/吨,实物交割,20220628,20230627,202306,20230630
EB2306.DCE,EB2306,DCE,苯乙烯2306,EB,吨,5.0,人民币元/吨,实物交割,20220628,20230627,202306,20230630
JD2306.DCE,JD2306,DCE,鸡蛋2306,JD,吨,5.0,人民币元/500千克,实物交割,20220628,20230627,202306,20230630
EG2306.DCE,EG2306,DCE,乙二醇2306,EG,吨,10.0,人民币元/吨,实物交割,20220628,20230627,202306,20230630
RR2306.DCE,RR2306,DCE,粳米2306,RR,吨,10.0,人民币元/吨,实物交割,20220616,20230614,202306,20230619
J2306.DCE,J2306,DCE,焦炭2306,J,吨,100.0,人民币元/吨,实物交割,20220616,20230614,202306,20230619
L2306.DCE,L2306,DCE,塑料2306,L,吨,5.0,人民币元/吨,实物交割,20220616,20230614,202306,20230619
JM2306.DCE,JM2306,DCE,焦煤2306,JM,吨,60.0,人民币元/吨,实物交割,20220616,20230614,202306,20230619
B2306.DCE,B2306,DCE,豆二2306,B,吨,10.0,人民币元/吨,实物交割,20220616,20230614,202306,20230619
BB2306.DCE,BB2306,DCE,胶合板2306,BB,张,500.0,人民币元/张,实物交割,20220616,20230614,202306,20230619
FB2306.DCE,FB2306,DCE,纤维板2306,FB,立方米,10.0,人民币元/立方米,实物交割,20220616,20230614,202306,20230619
V2306.DCE,V2306,DCE,PVC2306,V,吨,5.0,人民币元/吨,实物交割,20220616,20230614,202306,20230619
I2306.DCE,I2306,DCE,铁矿石2306,I,吨,100.0,人民币元/吨,实物交割,20220616,20230614,202306,20230619
P2306.DCE,P2306,DCE,棕榈油2306,P,吨,10.0,人民币元/吨,实物交割,20220616,20230614,202306,20230619
PP2306.DCE,PP2306,DCE,聚丙烯2306,PP,吨,5.0,人民币元/吨,实物交割,20220616,20230614,202306,20230619
LH2305.DCE,LH2305,DCE,生猪2305,LH,吨,16.0,人民币元/吨,实物交割,20220527,20230526,202305,20230531
EB2305.DCE,EB2305,DCE,苯乙烯2305,EB,吨,5.0,人民币元/吨,实物交割,20220527,20230526,202305,20230531
EG2305.DCE,EG2305,DCE,乙二醇2305,EG,吨,10.0,人民币元/吨,实物交割,20220527,20230526,202305,20230531
PG2305.DCE,PG2305,DCE,LPG2305,PG,吨,20.0,人民币元/吨,实物交割,20220527,20230526,202305,20230531
JD2305.DCE,JD2305,DCE,鸡蛋2305,JD,吨,5.0,人民币元/500千克,实物交割,20220527,20230526,202305,20230531
CS2305.DCE,CS2305,DCE,玉米淀粉2305,CS,吨,10.0,人民币元/吨,实物交割,20220519,20230517,202305,20230522
A2305.DCE,A2305,DCE,豆一2305,A,吨,10.0,人民币元/吨,实物交割,20220519,20230517,202305,20230522
J2305.DCE,J2305,DCE,焦炭2305,J,吨,100.0,人民币元/吨,实物交割,20220519,20230517,202305,20230522
I2305.DCE,I2305,DCE,铁矿石2305,I,吨,100.0,人民币元/吨,实物交割,20220519,20230517,202305,20230522
FB2305.DCE,FB2305,DCE,纤维板2305,FB,立方米,10.0,人民币元/立方米,实物交割,20220519,20230517,202305,20230522
C2305.DCE,C2305,DCE,玉米2305,C,吨,10.0,人民币元/吨,实物交割,20220519,20230517,202305,20230522
BB2305.DCE,BB2305,DCE,胶合板2305,BB,张,500.0,人民币元/张,实物交割,20220519,20230517,202305,20230522
B2305.DCE,B2305,DCE,豆二2305,B,吨,10.0,人民币元/吨,实物交割,20220519,20230517,202305,20230522
JM2305.DCE,JM2305,DCE,焦煤2305,JM,吨,60.0,人民币元/吨,实物交割,20220519,20230517,202305,20230522
L2305.DCE,L2305,DCE,塑料2305,L,吨,5.0,人民币元/吨,实物交割,20220519,20230517,202305,20230522
M2305.DCE,M2305,DCE,豆粕2305,M,吨,10.0,人民币元/吨,实物交割,20220519,20230517,202305,20230522
P2305.DCE,P2305,DCE,棕榈油2305,P,吨,10.0,人民币元/吨,实物交割,20220519,20230517,202305,20230522
PP2305.DCE,PP2305,DCE,聚丙烯2305,PP,吨,5.0,人民币元/吨,实物交割,20220519,20230517,202305,20230522
RR2305.DCE,RR2305,DCE,粳米2305,RR,吨,10.0,人民币元/吨,实物交割,20220519,20230517,202305,20230522
V2305.DCE,V2305,DCE,PVC2305,V,吨,5.0,人民币元/吨,实物交割,20220519,20230517,202305,20230522
Y2305.DCE,Y2305,DCE,豆油2305,Y,吨,10.0,人民币元/吨,实物交割,20220519,20230517,202305,20230522
JD2304.DCE,JD2304,DCE,鸡蛋2304,JD,吨,5.0,人民币元/500千克,实物交割,20220427,20230425,202304,20230428
PG2304.DCE,PG2304,DCE,LPG2304,PG,吨,20.0,人民币元/吨,实物交割,20220427,20230425,202304,20230428
EG2304.DCE,EG2304,DCE,乙二醇2304,EG,吨,10.0,人民币元/吨,实物交割,20220427,20230425,202304,20230428
EB2304.DCE,EB2304,DCE,苯乙烯2304,EB,吨,5.0,人民币元/吨,实物交割,20220427,20230425,202304,20230428
V2304.DCE,V2304,DCE,PVC2304,V,吨,5.0,人民币元/吨,实物交割,20220419,20230417,202304,20230420
FB2304.DCE,FB2304,DCE,纤维板2304,FB,立方米,10.0,人民币元/立方米,实物交割,20220419,20230417,202304,20230420
B2304.DCE,B2304,DCE,豆二2304,B,吨,10.0,人民币元/吨,实物交割,20220419,20230417,202304,20230420
L2304.DCE,L2304,DCE,塑料2304,L,吨,5.0,人民币元/吨,实物交割,20220419,20230417,202304,20230420
PP2304.DCE,PP2304,DCE,聚丙烯2304,PP,吨,5.0,人民币元/吨,实物交割,20220419,20230417,202304,20230420
BB2304.DCE,BB2304,DCE,胶合板2304,BB,张,500.0,人民币元/张,实物交割,20220419,20230417,202304,20230420
P2304.DCE,P2304,DCE,棕榈油2304,P,吨,10.0,人民币元/吨,实物交割,20220419,20230417,202304,20230420
JM2304.DCE,JM2304,DCE,焦煤2304,JM,吨,60.0,人民币元/吨,实物交割,20220419,20230417,202304,20230420
I2304.DCE,I2304,DCE,铁矿石2304,I,吨,100.0,人民币元/吨,实物交割,20220419,20230417,202304,20230420
RR2304.DCE,RR2304,DCE,粳米2304,RR,吨,10.0,人民币元/吨,实物交割,20220419,20230417,202304,20230420
J2304.DCE,J2304,DCE,焦炭2304,J,吨,100.0,人民币元/吨,实物交割,20220419,20230417,202304,20230420
EB2303.DCE,EB2303,DCE,苯乙烯2303,EB,吨,5.0,人民币元/吨,实物交割,20220329,20230328,202303,20230331
EG2303.DCE,EG2303,DCE,乙二醇2303,EG,吨,10.0,人民币元/吨,实物交割,20220329,20230328,202303,20230331
LH2303.DCE,LH2303,DCE,生猪2303,LH,吨,16.0,人民币元/吨,实物交割,20220329,20230328,202303,20230331
PG2303.DCE,PG2303,DCE,LPG2303,PG,吨,20.0,人民币元/吨,实物交割,20220329,20230328,202303,20230331
JD2303.DCE,JD2303,DCE,鸡蛋2303,JD,吨,5.0,人民币元/500千克,实物交割,20220329,20230328,202303,20230331
L2303.DCE,L2303,DCE,塑料2303,L,吨,5.0,人民币元/吨,实物交割,20220315,20230314,202303,20230317
M2303.DCE,M2303,DCE,豆粕2303,M,吨,10.0,人民币元/吨,实物交割,20220315,20230314,202303,20230317
CS2303.DCE,CS2303,DCE,玉米淀粉2303,CS,吨,10.0,人民币元/吨,实物交割,20220315,20230314,202303,20230317
JM2303.DCE,JM2303,DCE,焦煤2303,JM,吨,60.0,人民币元/吨,实物交割,20220315,20230314,202303,20230317
BB2303.DCE,BB2303,DCE,胶合板2303,BB,张,500.0,人民币元/张,实物交割,20220315,20230314,202303,20230317
P2303.DCE,P2303,DCE,棕榈油2303,P,吨,10.0,人民币元/吨,实物交割,20220315,20230314,202303,20230317
J2303.DCE,J2303,DCE,焦炭2303,J,吨,100.0,人民币元/吨,实物交割,20220315,20230314,202303,20230317
FB2303.DCE,FB2303,DCE,纤维板2303,FB,立方米,10.0,人民币元/立方米,实物交割,20220315,20230314,202303,20230317
RR2303.DCE,RR2303,DCE,粳米2303,RR,吨,10.0,人民币元/吨,实物交割,20220315,20230314,202303,20230317
I2303.DCE,I2303,DCE,铁矿石2303,I,吨,100.0,人民币元/吨,实物交割,20220315,20230314,202303,20230317
Y2303.DCE,Y2303,DCE,豆油2303,Y,吨,10.0,人民币元/吨,实物交割,20220315,20230314,202303,20230317
PP2303.DCE,PP2303,DCE,聚丙烯2303,PP,吨,5.0,人民币元/吨,实物交割,20220315,20230314,202303,20230317
B2303.DCE,B2303,DCE,豆二2303,B,吨,10.0,人民币元/吨,实物交割,20220315,20230314,202303,20230317
V2303.DCE,V2303,DCE,PVC2303,V,吨,5.0,人民币元/吨,实物交割,20220315,20230314,202303,20230317
A2303.DCE,A2303,DCE,豆一2303,A,吨,10.0,人民币元/吨,实物交割,20220315,20230314,202303,20230317
C2303.DCE,C2303,DCE,玉米2303,C,吨,10.0,人民币元/吨,实物交割,20220315,20230314,202303,20230317
EB2302.DCE,EB2302,DCE,苯乙烯2302,EB,吨,5.0,人民币元/吨,实物交割,20220224,20230223,202302,20230228
