ts_code,symbol,exchange,name,fut_code,trade_unit,per_unit,quote_unit,d_mode_desc,list_date,delist_date,d_month,last_ddate
SCTAS2209.INE,SC2209TAS,INE,原油2209TAS,SCTAS,桶,1000.0,人民币元/桶,,20220701,20220819,202209,
LU2307.INE,LU2307,INE,低硫燃料油2307,LU,吨,10.0,人民币元/吨,实物交割,20220701,20230630,202307,20230707
SC2307.INE,SC2307,INE,原油2307,SC,桶,1000.0,人民币元/桶,实物交割,20220701,20230630,202307,20230707
NR2306.INE,NR2306,INE,20号胶2306,NR,吨,10.0,人民币元/吨,实物交割,20220616,20230615,202306,20230626
BC2306.INE,BC2306,INE,国际铜2306,BC,吨,5.0,人民币元/吨,实物交割,20220616,20230615,202306,20230626
SCTAS2208.INE,SC2208TAS,INE,原油2208TAS,SCTAS,桶,1000.0,人民币元/桶,,20220601,20220719,202208,
SC2506.INE,SC2506,INE,原油2506,SC,桶,1000.0,人民币元/桶,实物交割,20220601,20250530,202506,20250609
LU2306.INE,LU2306,INE,低硫燃料油2306,LU,吨,10.0,人民币元/吨,实物交割,20220601,20230531,202306,20230607
NR2305.INE,NR2305,INE,20号胶2305,NR,吨,10.0,人民币元/吨,实物交割,20220517,20230515,202305,20230522
BC2305.INE,BC2305,INE,国际铜2305,BC,吨,5.0,人民币元/吨,实物交割,20220517,20230515,202305,20230522
LU2305.INE,LU2305,INE,低硫燃料油2305,LU,吨,10.0,人民币元/吨,实物交割,20220505,20230428,202305,20230510
SC2305.INE,SC2305,INE,原油2305,SC,桶,1000.0,人民币元/桶,实物交割,20220505,20230428,202305,20230510
SCTAS2207.INE,SC2207TAS,INE,原油2207TAS,SCTAS,桶,1000.0,人民币元/桶,,20220505,20220620,202207,
NR2304.INE,NR2304,INE,20号胶2304,NR,吨,10.0,人民币元/吨,实物交割,20220418,20230417,202304,20230424
BC2304.INE,BC2304,INE,国际铜2304,BC,吨,5.0,人民币元/吨,实物交割,20220418,20230417,202304,20230424
SCTAS2206.INE,SC2206TAS,INE,原油2206TAS,SCTAS,桶,1000.0,人民币元/桶,,20220401,20220519,202206,
SC2304.INE,SC2304,INE,原油2304,SC,桶,1000.0,人民币元/桶,实物交割,20220401,20230331,202304,20230410
LU2304.INE,LU2304,INE,低硫燃料油2304,LU,吨,10.0,人民币元/吨,实物交割,20220401,20230331,202304,20230410
NR2303.INE,NR2303,INE,20号胶2303,NR,吨,10.0,人民币元/吨,实物交割,20220316,20230315,202303,20230322
BC2303.INE,BC2303,INE,国际铜2303,BC,吨,5.0,人民币元/吨,实物交割,20220316,20230315,202303,20230322
SC2503.INE,SC2503,INE,原油2503,SC,桶,1000.0,人民币元/桶,实物交割,20220301,20250228,202503,20250307
LU2303.INE,LU2303,INE,低硫燃料油2303,LU,吨,10.0,人民币元/吨,实物交割,20220301,20230228,202303,20230307
SCTAS2205.INE,SC2205TAS,INE,原油2205TAS,SCTAS,桶,1000.0,人民币元/桶,,20220301,20220419,202205,
NR2302.INE,NR2302,INE,20号胶2302,NR,吨,10.0,人民币元/吨,实物交割,20220216,20230215,202302,20230222
BC2302.INE,BC2302,INE,国际铜2302,BC,吨,5.0,人民币元/吨,实物交割,20220216,20230215,202302,20230222
LU2302.INE,LU2302,INE,低硫燃料油2302,LU,吨,10.0,人民币元/吨,实物交割,20220124,20230116,202302,20230130
SC2302.INE,SC2302,INE,原油2302,SC,桶,1000.0,人民币元/桶,实物交割,20220124,20230116,202302,20230130
SCTAS2204.INE,SC2204TAS,INE,原油2204TAS,SCTAS,桶,1000.0,人民币元/桶,,20220124,20220321,202204,
BC2301.INE,BC2301,INE,国际铜2301,BC,吨,5.0,人民币元/吨,实物交割,20220118,20230116,202301,20230130
NR2301.INE,NR2301,INE,20号胶2301,NR,吨,10.0,人民币元/吨,实物交割,20220118,20230116,202301,20230130
SCTAS2203.INE,SC2203TAS,INE,原油2203TAS,SCTAS,桶,1000.0,人民币元/桶,,20211224,20220216,202203,
SC2301.INE,SC2301,INE,原油2301,SC,桶,1000.0,人民币元/桶,实物交割,20211224,20221222,202301,20221229
LU2301.INE,LU2301,INE,低硫燃料油2301,LU,吨,10.0,人民币元/吨,实物交割,20211224,20221222,202301,20221229
NR2212.INE,NR2212,INE,20号胶2212,NR,吨,10.0,人民币元/吨,实物交割,20211216,20221215,202212,20221222
BC2212.INE,BC2212,INE,国际铜2212,BC,吨,5.0,人民币元/吨,实物交割,20211216,20221215,202212,20221222
SCTAS2202.INE,SC2202TAS,INE,原油2202TAS,SCTAS,桶,1000.0,人民币元/桶,,20211201,20220111,202202,
SC2412.INE,SC2412,INE,原油2412,SC,桶,1000.0,人民币元/桶,实物交割,20211201,20241129,202412,20241206
LU2212.INE,LU2212,INE,低硫燃料油2212,LU,吨,10.0,人民币元/吨,实物交割,20211201,20221130,202212,20221207
BC2211.INE,BC2211,INE,国际铜2211,BC,吨,5.0,人民币元/吨,实物交割,20211116,20221115,202211,20221122
NR2211.INE,NR2211,INE,20号胶2211,NR,吨,10.0,人民币元/吨,实物交割,20211116,20221115,202211,20221122
SC2211.INE,SC2211,INE,原油2211,SC,桶,1000.0,人民币元/桶,实物交割,20211101,20221031,202211,20221107
LU2211.INE,LU2211,INE,低硫燃料油2211,LU,吨,10.0,人民币元/吨,实物交割,20211101,20221031,202211,20221107
SCTAS2201.INE,SC2201TAS,INE,原油2201TAS,SCTAS,桶,1000.0,人民币元/桶,,20211101,20211213,202201,
NR2210.INE,NR2210,INE,20号胶2210,NR,吨,10.0,人民币元/吨,实物交割,20211018,20221017,202210,20221024
BC2210.INE,BC2210,INE,国际铜2210,BC,吨,5.0,人民币元/吨,实物交割,20211018,20221017,202210,20221024
LU2210.INE,LU2210,INE,低硫燃料油2210,LU,吨,10.0,人民币元/吨,实物交割,20210924,20220923,202210,20220930
SC2210.INE,SC2210,INE,原油2210,SC,桶,1000.0,人民币元/桶,实物交割,20210924,20220923,202210,20220930
SCTAS2112.INE,SC2112TAS,INE,原油2112TAS,SCTAS,桶,1000.0,人民币元/桶,,20210924,20211118,202112,
NR2209.INE,NR2209,INE,20号胶2209,NR,吨,10.0,人民币元/吨,实物交割,20210916,20220915,202209,20220922
BC2209.INE,BC2209,INE,国际铜2209,BC,吨,5.0,人民币元/吨,实物交割,20210916,20220915,202209,20220922
SC2409.INE,SC2409,INE,原油2409,SC,桶,1000.0,人民币元/桶,实物交割,20210901,20240830,202409,20240906
LU2209.INE,LU2209,INE,低硫燃料油2209,LU,吨,10.0,人民币元/吨,实物交割,20210901,20220831,202209,20220907
SCTAS2111.INE,SC2111TAS,INE,原油2111TAS,SCTAS,桶,1000.0,人民币元/桶,,20210901,20211019,202111,
NR2208.INE,NR2208,INE,20号胶2208,NR,吨,10.0,人民币元/吨,实物交割,20210817,20220815,202208,20220822
BC2208.INE,BC2208,INE,国际铜2208,BC,吨,5.0,人民币元/吨,实物交割,20210817,20220815,202208,20220822
SCTAS2110.INE,SC2110TAS,INE,原油2110TAS,SCTAS,桶,1000.0,人民币元/桶,,20210802,20210909,202110,
SC2208.INE,SC2208,INE,原油2208,SC,桶,1000.0,人民币元/桶,实物交割,20210802,20220729,202208,20220805
LU2208.INE,LU2208,INE,低硫燃料油2208,LU,吨,10.0,人民币元/吨,实物交割,20210802,20220729,202208,20220805
BC2207.INE,BC2207,INE,国际铜2207,BC,吨,5.0,人民币元/吨,实物交割,20210716,20220715,202207,20220722
NR2207.INE,NR2207,INE,20号胶2207,NR,吨,10.0,人民币元/吨,实物交割,20210716,20220715,202207,20220722
SC2207.INE,SC2207,INE,原油2207,SC,桶,1000.0,人民币元/桶,实物交割,20210701,20220630,202207,20220707
SCTAS2109.INE,SC2109TAS,INE,原油2109TAS,SCTAS,桶,1000.0,人民币元/桶,,20210701,20210819,202109,
LU2207.INE,LU2207,INE,低硫燃料油2207,LU,吨,10.0,人民币元/吨,实物交割,20210701,20220630,202207,20220707
BC2206.INE,BC2206,INE,国际铜2206,BC,吨,5.0,人民币元/吨,实物交割,20210616,20220615,202206,20220622
NR2206.INE,NR2206,INE,20号胶2206,NR,吨,10.0,人民币元/吨,实物交割,20210616,20220615,202206,20220622
LU2206.INE,LU2206,INE,低硫燃料油2206,LU,吨,10.0,人民币元/吨,实物交割,20210601,20220531,202206,20220608
SC2406.INE,SC2406,INE,原油2406,SC,桶,1000.0,人民币元/桶,实物交割,20210601,20240531,202406,20240607
SCTAS2108.INE,SC2108TAS,INE,原油2108TAS,SCTAS,桶,1000.0,人民币元/桶,,20210601,20210720,202108,
BC2205.INE,BC2205,INE,国际铜2205,BC,吨,5.0,人民币元/吨,实物交割,20210518,20220516,202205,20220523
NR2205.INE,NR2205,INE,20号胶2205,NR,吨,10.0,人民币元/吨,实物交割,20210518,20220516,202205,20220523
LU2205.INE,LU2205,INE,低硫燃料油2205,LU,吨,10.0,人民币元/吨,实物交割,20210506,20220429,202205,20220511
SCTAS2107.INE,SC2107TAS,INE,原油2107TAS,SCTAS,桶,1000.0,人民币元/桶,,20210506,20210618,202107,
SC2205.INE,SC2205,INE,原油2205,SC,桶,1000.0,人民币元/桶,实物交割,20210506,20220429,202205,20220511
NR2204.INE,NR2204,INE,20号胶2204,NR,吨,10.0,人民币元/吨,实物交割,20210416,20220415,202204,20220422
BC2204.INE,BC2204,INE,国际铜2204,BC,吨,5.0,人民币元/吨,实物交割,20210416,20220415,202204,20220422
SC2204.INE,SC2204,INE,原油2204,SC,桶,1000.0,人民币元/桶,实物交割,20210401,20220331,202204,20220411
LU2204.INE,LU2204,INE,低硫燃料油2204,LU,吨,10.0,人民币元/吨,实物交割,20210401,20220331,202204,20220411
SCTAS2106.INE,SC2106TAS,INE,原油2106TAS,SCTAS,桶,1000.0,人民币元/桶,,20210401,20210519,202106,
NR2203.INE,NR2203,INE,20号胶2203,NR,吨,10.0,人民币元/吨,实物交割,20210316,20220315,202203,20220322
BC2203.INE,BC2203,INE,国际铜2203,BC,吨,5.0,人民币元/吨,实物交割,20210316,20220315,202203,20220322
LU2203.INE,LU2203,INE,低硫燃料油2203,LU,吨,10.0,人民币元/吨,实物交割,20210301,20220228,202203,20220307
SC2403.INE,SC2403,INE,原油2403,SC,桶,1000.0,人民币元/桶,实物交割,20210301,20240229,202403,20240307
SCTAS2105.INE,SC2105TAS,INE,原油2105TAS,SCTAS,桶,1000.0,人民币元/桶,,20210301,20210420,202105,
NR2202.INE,NR2202,INE,20号胶2202,NR,吨,10.0,人民币元/吨,实物交割,20210208,20220215,202202,20220222
BC2202.INE,BC2202,INE,国际铜2202,BC,吨,5.0,人民币元/吨,实物交割,20210208,20220215,202202,20220222
SC2202.INE,SC2202,INE,原油2202,SC,桶,1000.0,人民币元/桶,实物交割,20210201,20220121,202202,20220128
LU2202.INE,LU2202,INE,低硫燃料油2202,LU,吨,10.0,人民币元/吨,实物交割,20210201,20220121,202202,20220128
SCTAS2104.INE,SC2104TAS,INE,原油2104TAS,SCTAS,桶,1000.0,人民币元/桶,,20210201,20210319,202104,
BC2201.INE,BC2201,INE,国际铜2201,BC,吨,5.0,人民币元/吨,实物交割,20210118,20220117,202201,20220124
NR2201.INE,NR2201,INE,20号胶2201,NR,吨,10.0,人民币元/吨,实物交割,20210118,20220117,202201,20220124
SCTAS2103.INE,SC2103TAS,INE,原油2103TAS,SCTAS,桶,1000.0,人民币元/桶,,20201225,20210209,202103,
SC2201.INE,SC2201,INE,原油2201,SC,桶,1000.0,人民币元/桶,实物交割,20201225,20211223,202201,20211230
LU2201.INE,LU2201,INE,低硫燃料油2201,LU,吨,10.0,人民币元/吨,实物交割,20201225,20211223,202201,20211230
BC2112.INE,BC2112,INE,国际铜2112,BC,吨,5.0,人民币元/吨,实物交割,20201216,20211215,202112,20211222
NR2112.INE,NR2112,INE,20号胶2112,NR,吨,10.0,人民币元/吨,实物交割,20201216,20211215,202112,20211222
SC2312.INE,SC2312,INE,原油2312,SC,桶,1000.0,人民币元/桶,实物交割,20201201,20231130,202312,20231207
SCTAS2102.INE,SC2102TAS,INE,原油2102TAS,SCTAS,桶,1000.0,人民币元/桶,,20201201,20210119,202102,
LU2112.INE,LU2112,INE,低硫燃料油2112,LU,吨,10.0,人民币元/吨,实物交割,20201201,20211130,202112,20211207
BC2105.INE,BC2105,INE,国际铜2105,BC,吨,5.0,人民币元/吨,实物交割,20201119,20210517,202105,20210524
BC2104.INE,BC2104,INE,国际铜2104,BC,吨,5.0,人民币元/吨,实物交割,20201119,20210415,202104,20210422
BC2107.INE,BC2107,INE,国际铜2107,BC,吨,5.0,人民币元/吨,实物交割,20201119,20210715,202107,20210722
BC2106.INE,BC2106,INE,国际铜2106,BC,吨,5.0,人民币元/吨,实物交割,20201119,20210615,202106,20210622
BC2108.INE,BC2108,INE,国际铜2108,BC,吨,5.0,人民币元/吨,实物交割,20201119,20210816,202108,20210823
BC2109.INE,BC2109,INE,国际铜2109,BC,吨,5.0,人民币元/吨,实物交割,20201119,20210915,202109,20210924
BC2110.INE,BC2110,INE,国际铜2110,BC,吨,5.0,人民币元/吨,实物交割,20201119,20211015,202110,20211022
BC2111.INE,BC2111,INE,国际铜2111,BC,吨,5.0,人民币元/吨,实物交割,20201119,20211115,202111,20211122
BC2103.INE,BC2103,INE,国际铜2103,BC,吨,5.0,人民币元/吨,实物交割,20201119,20210315,202103,20210322
NR2111.INE,NR2111,INE,20号胶2111,NR,吨,10.0,人民币元/吨,实物交割,20201117,20211115,202111,20211122
SCTAS2101.INE,SC2101TAS,INE,原油2101TAS,SCTAS,桶,1000.0,人民币元/桶,,20201102,20201214,202101,
LU2111.INE,LU2111,INE,低硫燃料油2111,LU,吨,10.0,人民币元/吨,实物交割,20201102,20211029,202111,20211105
SC2111.INE,SC2111,INE,原油2111,SC,桶,1000.0,人民币元/桶,实物交割,20201102,20211029,202111,20211105
NR2110.INE,NR2110,INE,20号胶2110,NR,吨,10.0,人民币元/吨,实物交割,20201016,20211015,202110,20211022
SCTAS2011.INE,SC2011TAS,INE,原油2011TAS,SCTAS,桶,1000.0,人民币元/桶,,20201012,20201020,202011,
SCTAS2012.INE,SC2012TAS,INE,原油2012TAS,SCTAS,桶,1000.0,人民币元/桶,,20201012,20201118,202012,
SC2110.INE,SC2110,INE,原油2110,SC,桶,1000.0,人民币元/桶,实物交割,20200924,20210923,202110,20210930
LU2110.INE,LU2110,INE,低硫燃料油2110,LU,吨,10.0,人民币元/吨,实物交割,20200924,20210923,202110,20210930
NR2109.INE,NR2109,INE,20号胶2109,NR,吨,10.0,人民币元/吨,实物交割,20200916,20210915,202109,20210924
LU2109.INE,LU2109,INE,低硫燃料油2109,LU,吨,10.0,人民币元/吨,实物交割,20200901,20210831,202109,20210907
SC2309.INE,SC2309,INE,原油2309,SC,桶,1000.0,人民币元/桶,实物交割,20200901,20230831,202309,20230907
NR2108.INE,NR2108,INE,20号胶2108,NR,吨,10.0,人民币元/吨,实物交割,20200818,20210816,202108,20210823
LU2108.INE,LU2108,INE,低硫燃料油2108,LU,吨,10.0,人民币元/吨,实物交割,20200803,20210730,202108,20210806
SC2108.INE,SC2108,INE,原油2108,SC,桶,1000.0,人民币元/桶,实物交割,20200803,20210730,202108,20210806
SCTAS2010.INE,SC2010TAS,INE,原油2010TAS,SCTAS,桶,1000.0,人民币元/桶,,20200722,20200911,202010,
NR2107.INE,NR2107,INE,20号胶2107,NR,吨,10.0,人民币元/吨,实物交割,20200716,20210715,202107,20210722
LU2107.INE,LU2107,INE,低硫燃料油2107,LU,吨,10.0,人民币元/吨,实物交割,20200701,20210630,202107,20210707
SC2107.INE,SC2107,INE,原油2107,SC,桶,1000.0,人民币元/桶,实物交割,20200701,20210630,202107,20210707
LU2106.INE,LU2106,INE,低硫燃料油2106,LU,吨,10.0,人民币元/吨,实物交割,20200622,20210531,202106,20210607
LU2101.INE,LU2101,INE,低硫燃料油2101,LU,吨,10.0,人民币元/吨,实物交割,20200622,20201224,202101,20201231
LU2102.INE,LU2102,INE,低硫燃料油2102,LU,吨,10.0,人民币元/吨,实物交割,20200622,20210129,202102,20210205
LU2103.INE,LU2103,INE,低硫燃料油2103,LU,吨,10.0,人民币元/吨,实物交割,20200622,20210226,202103,20210305
LU2105.INE,LU2105,INE,低硫燃料油2105,LU,吨,10.0,人民币元/吨,实物交割,20200622,20210430,202105,20210512
LU2104.INE,LU2104,INE,低硫燃料油2104,LU,吨,10.0,人民币元/吨,实物交割,20200622,20210331,202104,20210408
SCTAS2009.INE,SC2009TAS,INE,原油2009TAS,SCTAS,桶,1000.0,人民币元/桶,,20200619,20200819,202009,
NR2106.INE,NR2106,INE,20号胶2106,NR,吨,10.0,人民币元/吨,实物交割,20200616,20210615,202106,20210622
SC2306.INE,SC2306,INE,原油2306,SC,桶,1000.0,人民币元/桶,实物交割,20200601,20230531,202306,20230607
SCTAS2008.INE,SC2008TAS,INE,原油2008TAS,SCTAS,桶,1000.0,人民币元/桶,,20200520,20200721,202008,
NR2105.INE,NR2105,INE,20号胶2105,NR,吨,10.0,人民币元/吨,实物交割,20200518,20210517,202105,20210524
SC2105.INE,SC2105,INE,原油2105,SC,桶,1000.0,人民币元/桶,实物交割,20200506,20210430,202105,20210512
SCTAS2007.INE,SC2007TAS,INE,原油2007TAS,SCTAS,桶,1000.0,人民币元/桶,,20200421,20200616,202007,
SCTAS2006.INE,SC2006TAS,INE,原油2006TAS,SCTAS,桶,1000.0,人民币元/桶,,20200421,20200519,202006,
NR2104.INE,NR2104,INE,20号胶2104,NR,吨,10.0,人民币元/吨,实物交割,20200416,20210415,202104,20210422
SC2104.INE,SC2104,INE,原油2104,SC,桶,1000.0,人民币元/桶,实物交割,20200401,20210331,202104,20210408
SCTAS2005.INE,SC2005TAS,INE,原油2005TAS,SCTAS,桶,1000.0,人民币元/桶,,20200320,20200420,202005,
NR2103.INE,NR2103,INE,20号胶2103,NR,吨,10.0,人民币元/吨,实物交割,20200317,20210315,202103,20210322
SC2303.INE,SC2303,INE,原油2303,SC,桶,1000.0,人民币元/桶,实物交割,20200302,20230228,202303,20230307
SCTAS2004.INE,SC2004TAS,INE,原油2004TAS,SCTAS,桶,1000.0,人民币元/桶,,20200219,20200319,202004,
NR2102.INE,NR2102,INE,20号胶2102,NR,吨,10.0,人民币元/吨,实物交割,20200218,20210205,202102,20210219
SC2102.INE,SC2102,INE,原油2102,SC,桶,1000.0,人民币元/桶,实物交割,20200117,20210129,202102,20210205
NR2101.INE,NR2101,INE,20号胶2101,NR,吨,10.0,人民币元/吨,实物交割,20200116,20210115,202101,20210122
SCTAS2003.INE,SC2003TAS,INE,原油2003TAS,SCTAS,桶,1000.0,人民币元/桶,,20200113,20200218,202003,
SC2101.INE,SC2101,INE,原油2101,SC,桶,1000.0,人民币元/桶,实物交割,20191223,20201224,202101,20201231
NR2012.INE,NR2012,INE,20号胶2012,NR,吨,10.0,人民币元/吨,实物交割,20191217,20201215,202012,20201222
SC2212.INE,SC2212,INE,原油2212,SC,桶,1000.0,人民币元/桶,实物交割,20191202,20221130,202212,20221207
NR2011.INE,NR2011,INE,20号胶2011,NR,吨,10.0,人民币元/吨,实物交割,20191118,20201116,202011,20201123
SC2011.INE,SC2011,INE,原油2011,SC,桶,1000.0,人民币元/桶,实物交割,20191101,20201030,202011,20201106
NR2010.INE,NR2010,INE,20号胶2010,NR,吨,10.0,人民币元/吨,实物交割,20191016,20201015,202010,20201022
SC2010.INE,SC2010,INE,原油2010,SC,桶,1000.0,人民币元/桶,实物交割,20190924,20200923,202010,20200930
NR2009.INE,NR2009,INE,20号胶2009,NR,吨,10.0,人民币元/吨,实物交割,20190917,20200915,202009,20200922
SC2209.INE,SC2209,INE,原油2209,SC,桶,1000.0,人民币元/桶,实物交割,20190902,20220831,202209,20220907
NR2008.INE,NR2008,INE,20号胶2008,NR,吨,10.0,人民币元/吨,实物交割,20190816,20200817,202008,20200824
NR2006.INE,NR2006,INE,20号胶2006,NR,吨,10.0,人民币元/吨,实物交割,20190812,20200615,202006,20200622
NR2002.INE,NR2002,INE,20号胶2002,NR,吨,10.0,人民币元/吨,实物交割,20190812,20200217,202002,20200224
NR2005.INE,NR2005,INE,20号胶2005,NR,吨,10.0,人民币元/吨,实物交割,20190812,20200515,202005,20200522
NR2003.INE,NR2003,INE,20号胶2003,NR,吨,10.0,人民币元/吨,实物交割,20190812,20200316,202003,20200323
NR2007.INE,NR2007,INE,20号胶2007,NR,吨,10.0,人民币元/吨,实物交割,20190812,20200715,202007,20200722
NR2004.INE,NR2004,INE,20号胶2004,NR,吨,10.0,人民币元/吨,实物交割,20190812,20200415,202004,20200422
SC2008.INE,SC2008,INE,原油2008,SC,桶,1000.0,人民币元/桶,实物交割,20190801,20200731,202008,20200807
SC2007.INE,SC2007,INE,原油2007,SC,桶,1000.0,人民币元/桶,实物交割,20190701,20200630,202007,20200707
SC2206.INE,SC2206,INE,原油2206,SC,桶,1000.0,人民币元/桶,实物交割,20190603,20220531,202206,20220608
SC2005.INE,SC2005,INE,原油2005,SC,桶,1000.0,人民币元/桶,实物交割,20190506,20200430,202005,20200512
SC2004.INE,SC2004,INE,原油2004,SC,桶,1000.0,人民币元/桶,实物交割,20190401,20200331,202004,20200408
SC2203.INE,SC2203,INE,原油2203,SC,桶,1000.0,人民币元/桶,实物交割,20190301,20220228,202203,20220307
SC2002.INE,SC2002,INE,原油2002,SC,桶,1000.0,人民币元/桶,实物交割,20190128,20200116,202002,20200123
SC2001.INE,SC2001,INE,原油2001,SC,桶,1000.0,人民币元/桶,实物交割,20190102,20191220,202001,20191227
SC2112.INE,SC2112,INE,原油2112,SC,桶,1000.0,人民币元/桶,实物交割,20181203,20211130,202112,20211207
SC1911.INE,SC1911,INE,原油1911,SC,桶,1000.0,人民币元/桶,实物交割,20181101,20191031,201911,20191107
SC1910.INE,SC1910,INE,原油1910,SC,桶,1000.0,人民币元/桶,实物交割,20180921,20190923,201910,20190930
SC2109.INE,SC2109,INE,原油2109,SC,桶,1000.0,人民币元/桶,实物交割,20180903,20210831,202109,20210907
SC1908.INE,SC1908,INE,原油1908,SC,桶,1000.0,人民币元/桶,实物交割,20180801,20190731,201908,20190807
SC1907.INE,SC1907,INE,原油1907,SC,桶,1000.0,人民币元/桶,实物交割,20180702,20190628,201907,20190705
SC2106.INE,SC2106,INE,原油2106,SC,桶,1000.0,人民币元/桶,实物交割,20180601,20210531,202106,20210607
SC1905.INE,SC1905,INE,原油1905,SC,桶,1000.0,人民币元/桶,实物交割,20180502,20190430,201905,20190510
SC1904.INE,SC1904,INE,原油1904,SC,桶,1000.0,人民币元/桶,实物交割,20180402,20190329,201904,20190405
SC1906.INE,SC1906,INE,原油1906,SC,桶,1000.0,人民币元/桶,实物交割,20180326,20190531,201906,20190607
SC2103.INE,SC2103,INE,原油2103,SC,桶,1000.0,人民币元/桶,实物交割,20180326,20210226,202103,20210305
SC1812.INE,SC1812,INE,原油1812,SC,桶,1000.0,人民币元/桶,实物交割,20180326,20181130,201812,20181207
SC1810.INE,SC1810,INE,原油1810,SC,桶,1000.0,人民币元/桶,实物交割,20180326,20180920,201810,20180928
SC1912.INE,SC1912,INE,原油1912,SC,桶,1000.0,人民币元/桶,实物交割,20180326,20191129,201912,20191206
SC2012.INE,SC2012,INE,原油2012,SC,桶,1000.0,人民币元/桶,实物交割,20180326,20201130,202012,20201207
SC1809.INE,SC1809,INE,原油1809,SC,桶,1000.0,人民币元/桶,实物交割,20180326,20180831,201809,20180907
SC1901.INE,SC1901,INE,原油1901,SC,桶,1000.0,人民币元/桶,实物交割,20180326,20181228,201901,20190108
SC1903.INE,SC1903,INE,原油1903,SC,桶,1000.0,人民币元/桶,实物交割,20180326,20190228,201903,20190307
SC2006.INE,SC2006,INE,原油2006,SC,桶,1000.0,人民币元/桶,实物交割,20180326,20200529,202006,20200605
SC2003.INE,SC2003,INE,原油2003,SC,桶,1000.0,人民币元/桶,实物交割,20180326,20200228,202003,20200306
SC2009.INE,SC2009,INE,原油2009,SC,桶,1000.0,人民币元/桶,实物交割,20180326,20200831,202009,20200907
SC1909.INE,SC1909,INE,原油1909,SC,桶,1000.0,人民币元/桶,实物交割,20180326,20190830,201909,20190906
SC1811.INE,SC1811,INE,原油1811,SC,桶,1000.0,人民币元/桶,实物交割,20180326,20181031,201811,20181107
SC1902.INE,SC1902,INE,原油1902,SC,桶,1000.0,人民币元/桶,实物交割,20180326,20190125,201902,20190201
