ts_code,symbol,exchange,name,fut_code,trade_unit,per_unit,quote_unit,d_mode_desc,list_date,delist_date,d_month,last_ddate
SP2405.SHF,SP2405,SHFE,纸浆2405,SP,吨,10.0,人民币元/吨,实物交割,20230516,20240515,202405,20240517
SS2405.SHF,SS2405,SHFE,不锈钢2405,SS,吨,5.0,人民币元/吨,实物交割,20230516,20240515,202405,20240517
AU2406.SHF,AU2406,SHFE,沪金2406,AU,克,1000.0,人民币元/克,实物交割,20230516,20240617,202406,20240618
ZN2405.SHF,ZN2405,SHFE,沪锌2405,ZN,吨,5.0,人民币元/吨,实物交割,20230516,20240515,202405,20240517
CU2405.SHF,CU2405,SHFE,沪铜2405,CU,吨,5.0,人民币元/吨,实物交割,20230516,20240515,202405,20240517
PB2405.SHF,PB2405,SHFE,沪铅2405,PB,吨,5.0,人民币元/吨,实物交割,20230516,20240515,202405,20240517
WR2405.SHF,WR2405,SHFE,线材2405,WR,吨,10.0,人民币元/吨,实物交割,20230516,20240515,202405,20240517
HC2405.SHF,HC2405,SHFE,热轧卷板2405,HC,吨,10.0,人民币元/吨,实物交割,20230516,20240515,202405,20240517
BU2405.SHF,BU2405,SHFE,沥青2405,BU,吨,10.0,人民币元/吨,实物交割,20230516,20240515,202405,20240517
RB2405.SHF,RB2405,SHFE,螺纹钢2405,RB,吨,10.0,人民币元/吨,实物交割,20230516,20240515,202405,20240517
AG2405.SHF,AG2405,SHFE,沪银2405,AG,千克,15.0,人民币元/千克,实物交割,20230516,20240515,202405,20240517
FU2405.SHF,FU2405,SHFE,燃油2405,FU,吨,10.0,人民币元/吨,实物交割,20230504,20240430,202405,20240507
CU2404.SHF,CU2404,SHFE,沪铜2404,CU,吨,5.0,人民币元/吨,实物交割,20230418,20240415,202404,20240417
RU2404.SHF,RU2404,SHFE,橡胶2404,RU,吨,10.0,人民币元/吨,实物交割,20230418,20240415,202404,20240417
SN2404.SHF,SN2404,SHFE,沪锡2404,SN,吨,1.0,人民币元/吨,实物交割,20230418,20240415,202404,20240417
PB2404.SHF,PB2404,SHFE,沪铅2404,PB,吨,5.0,人民币元/吨,实物交割,20230418,20240415,202404,20240417
AG2404.SHF,AG2404,SHFE,沪银2404,AG,千克,15.0,人民币元/千克,实物交割,20230418,20240415,202404,20240417
BU2404.SHF,BU2404,SHFE,沥青2404,BU,吨,10.0,人民币元/吨,实物交割,20230418,20240415,202404,20240417
AU2307.SHF,AU2307,SHFE,沪金2307,AU,克,1000.0,人民币元/克,实物交割,20230418,20230717,202307,20230718
AL2404.SHF,AL2404,SHFE,沪铝2404,AL,吨,5.0,人民币元/吨,实物交割,20230418,20240415,202404,20240417
SS2404.SHF,SS2404,SHFE,不锈钢2404,SS,吨,5.0,人民币元/吨,实物交割,20230418,20240415,202404,20240417
RB2404.SHF,RB2404,SHFE,螺纹钢2404,RB,吨,10.0,人民币元/吨,实物交割,20230418,20240415,202404,20240417
HC2404.SHF,HC2404,SHFE,热轧卷板2404,HC,吨,10.0,人民币元/吨,实物交割,20230418,20240415,202404,20240417
SP2404.SHF,SP2404,SHFE,纸浆2404,SP,吨,10.0,人民币元/吨,实物交割,20230418,20240415,202404,20240417
WR2404.SHF,WR2404,SHFE,线材2404,WR,吨,10.0,人民币元/吨,实物交割,20230418,20240415,202404,20240417
ZN2404.SHF,ZN2404,SHFE,沪锌2404,ZN,吨,5.0,人民币元/吨,实物交割,20230418,20240415,202404,20240417
NI2404.SHF,NI2404,SHFE,沪镍2404,NI,吨,1.0,人民币元/吨,实物交割,20230418,20240415,202404,20240417
FU2404.SHF,FU2404,SHFE,燃油2404,FU,吨,10.0,人民币元/吨,实物交割,20230403,20240329,202404,20240402
AU2404.SHF,AU2404,SHFE,沪金2404,AU,克,1000.0,人民币元/克,实物交割,20230316,20240415,202404,20240416
AG2403.SHF,AG2403,SHFE,沪银2403,AG,千克,15.0,人民币元/千克,实物交割,20230316,20240315,202403,20240319
NI2403.SHF,NI2403,SHFE,沪镍2403,NI,吨,1.0,人民币元/吨,实物交割,20230316,20240315,202403,20240319
BU2503.SHF,BU2503,SHFE,沥青2503,BU,吨,10.0,人民币元/吨,实物交割,20230316,20250317,202503,20250319
HC2403.SHF,HC2403,SHFE,热轧卷板2403,HC,吨,10.0,人民币元/吨,实物交割,20230316,20240315,202403,20240319
SN2403.SHF,SN2403,SHFE,沪锡2403,SN,吨,1.0,人民币元/吨,实物交割,20230316,20240315,202403,20240319
SS2403.SHF,SS2403,SHFE,不锈钢2403,SS,吨,5.0,人民币元/吨,实物交割,20230316,20240315,202403,20240319
PB2403.SHF,PB2403,SHFE,沪铅2403,PB,吨,5.0,人民币元/吨,实物交割,20230316,20240315,202403,20240319
ZN2403.SHF,ZN2403,SHFE,沪锌2403,ZN,吨,5.0,人民币元/吨,实物交割,20230316,20240315,202403,20240319
SP2403.SHF,SP2403,SHFE,纸浆2403,SP,吨,10.0,人民币元/吨,实物交割,20230316,20240315,202403,20240319
RB2403.SHF,RB2403,SHFE,螺纹钢2403,RB,吨,10.0,人民币元/吨,实物交割,20230316,20240315,202403,20240319
WR2403.SHF,WR2403,SHFE,线材2403,WR,吨,10.0,人民币元/吨,实物交割,20230316,20240315,202403,20240319
CU2403.SHF,CU2403,SHFE,沪铜2403,CU,吨,5.0,人民币元/吨,实物交割,20230316,20240315,202403,20240319
AL2403.SHF,AL2403,SHFE,沪铝2403,AL,吨,5.0,人民币元/吨,实物交割,20230316,20240315,202403,20240319
RU2403.SHF,RU2403,SHFE,橡胶2403,RU,吨,10.0,人民币元/吨,实物交割,20230316,20240315,202403,20240319
FU2403.SHF,FU2403,SHFE,燃油2403,FU,吨,10.0,人民币元/吨,实物交割,20230301,20240229,202403,20240304
PB2402.SHF,PB2402,SHFE,沪铅2402,PB,吨,5.0,人民币元/吨,实物交割,20230216,20240219,202402,20240221
RB2402.SHF,RB2402,SHFE,螺纹钢2402,RB,吨,10.0,人民币元/吨,实物交割,20230216,20240219,202402,20240221
BU2402.SHF,BU2402,SHFE,沥青2402,BU,吨,10.0,人民币元/吨,实物交割,20230216,20240219,202402,20240221
NI2402.SHF,NI2402,SHFE,沪镍2402,NI,吨,1.0,人民币元/吨,实物交割,20230216,20240219,202402,20240221
AG2402.SHF,AG2402,SHFE,沪银2402,AG,千克,15.0,人民币元/千克,实物交割,20230216,20240219,202402,20240221
SS2402.SHF,SS2402,SHFE,不锈钢2402,SS,吨,5.0,人民币元/吨,实物交割,20230216,20240219,202402,20240221
AU2305.SHF,AU2305,SHFE,沪金2305,AU,克,1000.0,人民币元/克,实物交割,20230216,20230515,202305,20230516
SN2402.SHF,SN2402,SHFE,沪锡2402,SN,吨,1.0,人民币元/吨,实物交割,20230216,20240219,202402,20240221
HC2402.SHF,HC2402,SHFE,热轧卷板2402,HC,吨,10.0,人民币元/吨,实物交割,20230216,20240219,202402,20240221
AL2402.SHF,AL2402,SHFE,沪铝2402,AL,吨,5.0,人民币元/吨,实物交割,20230216,20240219,202402,20240221
CU2402.SHF,CU2402,SHFE,沪铜2402,CU,吨,5.0,人民币元/吨,实物交割,20230216,20240219,202402,20240221
ZN2402.SHF,ZN2402,SHFE,沪锌2402,ZN,吨,5.0,人民币元/吨,实物交割,20230216,20240219,202402,20240221
WR2402.SHF,WR2402,SHFE,线材2402,WR,吨,10.0,人民币元/吨,实物交割,20230216,20240219,202402,20240221
SP2402.SHF,SP2402,SHFE,纸浆2402,SP,吨,10.0,人民币元/吨,实物交割,20230216,20240219,202402,20240221
RB2401.SHF,RB2401,SHFE,螺纹钢2401,RB,吨,10.0,人民币元/吨,实物交割,20230117,20240115,202401,20240117
SP2401.SHF,SP2401,SHFE,纸浆2401,SP,吨,10.0,人民币元/吨,实物交割,20230117,20240115,202401,20240117
AG2401.SHF,AG2401,SHFE,沪银2401,AG,千克,15.0,人民币元/千克,实物交割,20230117,20240115,202401,20240117
AU2402.SHF,AU2402,SHFE,沪金2402,AU,克,1000.0,人民币元/克,实物交割,20230117,20240219,202402,20240220
AL2401.SHF,AL2401,SHFE,沪铝2401,AL,吨,5.0,人民币元/吨,实物交割,20230117,20240115,202401,20240117
WR2401.SHF,WR2401,SHFE,线材2401,WR,吨,10.0,人民币元/吨,实物交割,20230117,20240115,202401,20240117
CU2401.SHF,CU2401,SHFE,沪铜2401,CU,吨,5.0,人民币元/吨,实物交割,20230117,20240115,202401,20240117
RU2401.SHF,RU2401,SHFE,橡胶2401,RU,吨,10.0,人民币元/吨,实物交割,20230117,20240115,202401,20240117
NI2401.SHF,NI2401,SHFE,沪镍2401,NI,吨,1.0,人民币元/吨,实物交割,20230117,20240115,202401,20240117
FU2402.SHF,FU2402,SHFE,燃油2402,FU,吨,10.0,人民币元/吨,实物交割,20230117,20240131,202402,20240202
BU2401.SHF,BU2401,SHFE,沥青2401,BU,吨,10.0,人民币元/吨,实物交割,20230117,20240115,202401,20240117
HC2401.SHF,HC2401,SHFE,热轧卷板2401,HC,吨,10.0,人民币元/吨,实物交割,20230117,20240115,202401,20240117
PB2401.SHF,PB2401,SHFE,沪铅2401,PB,吨,5.0,人民币元/吨,实物交割,20230117,20240115,202401,20240117
ZN2401.SHF,ZN2401,SHFE,沪锌2401,ZN,吨,5.0,人民币元/吨,实物交割,20230117,20240115,202401,20240117
SN2401.SHF,SN2401,SHFE,沪锡2401,SN,吨,1.0,人民币元/吨,实物交割,20230117,20240115,202401,20240117
SS2401.SHF,SS2401,SHFE,不锈钢2401,SS,吨,5.0,人民币元/吨,实物交割,20230117,20240115,202401,20240117
FU2401.SHF,FU2401,SHFE,燃油2401,FU,吨,10.0,人民币元/吨,实物交割,20221223,20231229,202401,20240103
AL2312.SHF,AL2312,SHFE,沪铝2312,AL,吨,5.0,人民币元/吨,实物交割,20221216,20231215,202312,20231219
NI2312.SHF,NI2312,SHFE,沪镍2312,NI,吨,1.0,人民币元/吨,实物交割,20221216,20231215,202312,20231219
PB2312.SHF,PB2312,SHFE,沪铅2312,PB,吨,5.0,人民币元/吨,实物交割,20221216,20231215,202312,20231219
AG2312.SHF,AG2312,SHFE,沪银2312,AG,千克,15.0,人民币元/千克,实物交割,20221216,20231215,202312,20231219
SN2312.SHF,SN2312,SHFE,沪锡2312,SN,吨,1.0,人民币元/吨,实物交割,20221216,20231215,202312,20231219
RB2312.SHF,RB2312,SHFE,螺纹钢2312,RB,吨,10.0,人民币元/吨,实物交割,20221216,20231215,202312,20231219
AU2303.SHF,AU2303,SHFE,沪金2303,AU,克,1000.0,人民币元/克,实物交割,20221216,20230315,202303,20230316
ZN2312.SHF,ZN2312,SHFE,沪锌2312,ZN,吨,5.0,人民币元/吨,实物交割,20221216,20231215,202312,20231219
SP2312.SHF,SP2312,SHFE,纸浆2312,SP,吨,10.0,人民币元/吨,实物交割,20221216,20231215,202312,20231219
WR2312.SHF,WR2312,SHFE,线材2312,WR,吨,10.0,人民币元/吨,实物交割,20221216,20231215,202312,20231219
HC2312.SHF,HC2312,SHFE,热轧卷板2312,HC,吨,10.0,人民币元/吨,实物交割,20221216,20231215,202312,20231219
CU2312.SHF,CU2312,SHFE,沪铜2312,CU,吨,5.0,人民币元/吨,实物交割,20221216,20231215,202312,20231219
BU2412.SHF,BU2412,SHFE,沥青2412,BU,吨,10.0,人民币元/吨,实物交割,20221216,20241216,202412,20241218
SS2312.SHF,SS2312,SHFE,不锈钢2312,SS,吨,5.0,人民币元/吨,实物交割,20221216,20231215,202312,20231219
FU2312.SHF,FU2312,SHFE,燃油2312,FU,吨,10.0,人民币元/吨,实物交割,20221201,20231130,202312,20231204
CU2311.SHF,CU2311,SHFE,沪铜2311,CU,吨,5.0,人民币元/吨,实物交割,20221116,20231115,202311,20231117
NI2311.SHF,NI2311,SHFE,沪镍2311,NI,吨,1.0,人民币元/吨,实物交割,20221116,20231115,202311,20231117
AG2311.SHF,AG2311,SHFE,沪银2311,AG,千克,15.0,人民币元/千克,实物交割,20221116,20231115,202311,20231117
SS2311.SHF,SS2311,SHFE,不锈钢2311,SS,吨,5.0,人民币元/吨,实物交割,20221116,20231115,202311,20231117
BU2311.SHF,BU2311,SHFE,沥青2311,BU,吨,10.0,人民币元/吨,实物交割,20221116,20231115,202311,20231117
AL2311.SHF,AL2311,SHFE,沪铝2311,AL,吨,5.0,人民币元/吨,实物交割,20221116,20231115,202311,20231117
PB2311.SHF,PB2311,SHFE,沪铅2311,PB,吨,5.0,人民币元/吨,实物交割,20221116,20231115,202311,20231117
RU2311.SHF,RU2311,SHFE,橡胶2311,RU,吨,10.0,人民币元/吨,实物交割,20221116,20231115,202311,20231117
SP2311.SHF,SP2311,SHFE,纸浆2311,SP,吨,10.0,人民币元/吨,实物交割,20221116,20231115,202311,20231117
ZN2311.SHF,ZN2311,SHFE,沪锌2311,ZN,吨,5.0,人民币元/吨,实物交割,20221116,20231115,202311,20231117
HC2311.SHF,HC2311,SHFE,热轧卷板2311,HC,吨,10.0,人民币元/吨,实物交割,20221116,20231115,202311,20231117
SN2311.SHF,SN2311,SHFE,沪锡2311,SN,吨,1.0,人民币元/吨,实物交割,20221116,20231115,202311,20231117
RB2311.SHF,RB2311,SHFE,螺纹钢2311,RB,吨,10.0,人民币元/吨,实物交割,20221116,20231115,202311,20231117
AU2312.SHF,AU2312,SHFE,沪金2312,AU,克,1000.0,人民币元/克,实物交割,20221116,20231215,202312,20231218
WR2311.SHF,WR2311,SHFE,线材2311,WR,吨,10.0,人民币元/吨,实物交割,20221116,20231115,202311,20231117
FU2311.SHF,FU2311,SHFE,燃油2311,FU,吨,10.0,人民币元/吨,实物交割,20221101,20231031,202311,20231102
CU2310.SHF,CU2310,SHFE,沪铜2310,CU,吨,5.0,人民币元/吨,实物交割,20221018,20231016,202310,20231018
SS2310.SHF,SS2310,SHFE,不锈钢2310,SS,吨,5.0,人民币元/吨,实物交割,20221018,20231016,202310,20231018
SP2310.SHF,SP2310,SHFE,纸浆2310,SP,吨,10.0,人民币元/吨,实物交割,20221018,20231016,202310,20231018
ZN2310.SHF,ZN2310,SHFE,沪锌2310,ZN,吨,5.0,人民币元/吨,实物交割,20221018,20231016,202310,20231018
AL2310.SHF,AL2310,SHFE,沪铝2310,AL,吨,5.0,人民币元/吨,实物交割,20221018,20231016,202310,20231018
HC2310.SHF,HC2310,SHFE,热轧卷板2310,HC,吨,10.0,人民币元/吨,实物交割,20221018,20231016,202310,20231018
AU2301.SHF,AU2301,SHFE,沪金2301,AU,克,1000.0,人民币元/克,实物交割,20221018,20230116,202301,20230117
PB2310.SHF,PB2310,SHFE,沪铅2310,PB,吨,5.0,人民币元/吨,实物交割,20221018,20231016,202310,20231018
BU2310.SHF,BU2310,SHFE,沥青2310,BU,吨,10.0,人民币元/吨,实物交割,20221018,20231016,202310,20231018
NI2310.SHF,NI2310,SHFE,沪镍2310,NI,吨,1.0,人民币元/吨,实物交割,20221018,20231016,202310,20231018
RB2310.SHF,RB2310,SHFE,螺纹钢2310,RB,吨,10.0,人民币元/吨,实物交割,20221018,20231016,202310,20231018
SN2310.SHF,SN2310,SHFE,沪锡2310,SN,吨,1.0,人民币元/吨,实物交割,20221018,20231016,202310,20231018
RU2310.SHF,RU2310,SHFE,橡胶2310,RU,吨,10.0,人民币元/吨,实物交割,20221018,20231016,202310,20231018
WR2310.SHF,WR2310,SHFE,线材2310,WR,吨,10.0,人民币元/吨,实物交割,20221018,20231016,202310,20231018
AG2310.SHF,AG2310,SHFE,沪银2310,AG,千克,15.0,人民币元/千克,实物交割,20221018,20231016,202310,20231018
FU2310.SHF,FU2310,SHFE,燃油2310,FU,吨,10.0,人民币元/吨,实物交割,20220926,20230928,202310,20231010
ZN2309.SHF,ZN2309,SHFE,沪锌2309,ZN,吨,5.0,人民币元/吨,实物交割,20220916,20230915,202309,20230919
AU2310.SHF,AU2310,SHFE,沪金2310,AU,克,1000.0,人民币元/克,实物交割,20220916,20231016,202310,20231017
SS2309.SHF,SS2309,SHFE,不锈钢2309,SS,吨,5.0,人民币元/吨,实物交割,20220916,20230915,202309,20230919
CU2309.SHF,CU2309,SHFE,沪铜2309,CU,吨,5.0,人民币元/吨,实物交割,20220916,20230915,202309,20230919
AG2309.SHF,AG2309,SHFE,沪银2309,AG,千克,15.0,人民币元/千克,实物交割,20220916,20230915,202309,20230919
SN2309.SHF,SN2309,SHFE,沪锡2309,SN,吨,1.0,人民币元/吨,实物交割,20220916,20230915,202309,20230919
SP2309.SHF,SP2309,SHFE,纸浆2309,SP,吨,10.0,人民币元/吨,实物交割,20220916,20230915,202309,20230919
BU2409.SHF,BU2409,SHFE,沥青2409,BU,吨,10.0,人民币元/吨,实物交割,20220916,20240918,202409,20240920
PB2309.SHF,PB2309,SHFE,沪铅2309,PB,吨,5.0,人民币元/吨,实物交割,20220916,20230915,202309,20230919
RB2309.SHF,RB2309,SHFE,螺纹钢2309,RB,吨,10.0,人民币元/吨,实物交割,20220916,20230915,202309,20230919
NI2309.SHF,NI2309,SHFE,沪镍2309,NI,吨,1.0,人民币元/吨,实物交割,20220916,20230915,202309,20230919
AL2309.SHF,AL2309,SHFE,沪铝2309,AL,吨,5.0,人民币元/吨,实物交割,20220916,20230915,202309,20230919
HC2309.SHF,HC2309,SHFE,热轧卷板2309,HC,吨,10.0,人民币元/吨,实物交割,20220916,20230915,202309,20230919
WR2309.SHF,WR2309,SHFE,线材2309,WR,吨,10.0,人民币元/吨,实物交割,20220916,20230915,202309,20230919
RU2309.SHF,RU2309,SHFE,橡胶2309,RU,吨,10.0,人民币元/吨,实物交割,20220916,20230915,202309,20230919
FU2309.SHF,FU2309,SHFE,燃油2309,FU,吨,10.0,人民币元/吨,实物交割,20220901,20230831,202309,20230904
SN2308.SHF,SN2308,SHFE,沪锡2308,SN,吨,1.0,人民币元/吨,实物交割,20220816,20230815,202308,20230817
CU2308.SHF,CU2308,SHFE,沪铜2308,CU,吨,5.0,人民币元/吨,实物交割,20220816,20230815,202308,20230817
BU2308.SHF,BU2308,SHFE,沥青2308,BU,吨,10.0,人民币元/吨,实物交割,20220816,20230815,202308,20230817
AL2308.SHF,AL2308,SHFE,沪铝2308,AL,吨,5.0,人民币元/吨,实物交割,20220816,20230815,202308,20230817
PB2308.SHF,PB2308,SHFE,沪铅2308,PB,吨,5.0,人民币元/吨,实物交割,20220816,20230815,202308,20230817
AU2211.SHF,AU2211,SHFE,沪金2211,AU,克,1000.0,人民币元/克,实物交割,20220816,20221115,202211,20221116
RB2308.SHF,RB2308,SHFE,螺纹钢2308,RB,吨,10.0,人民币元/吨,实物交割,20220816,20230815,202308,20230817
SP2308.SHF,SP2308,SHFE,纸浆2308,SP,吨,10.0,人民币元/吨,实物交割,20220816,20230815,202308,20230817
NI2308.SHF,NI2308,SHFE,沪镍2308,NI,吨,1.0,人民币元/吨,实物交割,20220816,20230815,202308,20230817
RU2308.SHF,RU2308,SHFE,橡胶2308,RU,吨,10.0,人民币元/吨,实物交割,20220816,20230815,202308,20230817
HC2308.SHF,HC2308,SHFE,热轧卷板2308,HC,吨,10.0,人民币元/吨,实物交割,20220816,20230815,202308,20230817
ZN2308.SHF,ZN2308,SHFE,沪锌2308,ZN,吨,5.0,人民币元/吨,实物交割,20220816,20230815,202308,20230817
SS2308.SHF,SS2308,SHFE,不锈钢2308,SS,吨,5.0,人民币元/吨,实物交割,20220816,20230815,202308,20230817
WR2308.SHF,WR2308,SHFE,线材2308,WR,吨,10.0,人民币元/吨,实物交割,20220816,20230815,202308,20230817
AG2308.SHF,AG2308,SHFE,沪银2308,AG,千克,15.0,人民币元/千克,实物交割,20220816,20230815,202308,20230817
FU2308.SHF,FU2308,SHFE,燃油2308,FU,吨,10.0,人民币元/吨,实物交割,20220801,20230731,202308,20230802
CU2307.SHF,CU2307,SHFE,沪铜2307,CU,吨,5.0,人民币元/吨,实物交割,20220718,20230717,202307,20230719
SP2307.SHF,SP2307,SHFE,纸浆2307,SP,吨,10.0,人民币元/吨,实物交割,20220718,20230717,202307,20230719
AL2307.SHF,AL2307,SHFE,沪铝2307,AL,吨,5.0,人民币元/吨,实物交割,20220718,20230717,202307,20230719
ZN2307.SHF,ZN2307,SHFE,沪锌2307,ZN,吨,5.0,人民币元/吨,实物交割,20220718,20230717,202307,20230719
RU2307.SHF,RU2307,SHFE,橡胶2307,RU,吨,10.0,人民币元/吨,实物交割,20220718,20230717,202307,20230719
SS2307.SHF,SS2307,SHFE,不锈钢2307,SS,吨,5.0,人民币元/吨,实物交割,20220718,20230717,202307,20230719
PB2307.SHF,PB2307,SHFE,沪铅2307,PB,吨,5.0,人民币元/吨,实物交割,20220718,20230717,202307,20230719
NI2307.SHF,NI2307,SHFE,沪镍2307,NI,吨,1.0,人民币元/吨,实物交割,20220718,20230717,202307,20230719
SN2307.SHF,SN2307,SHFE,沪锡2307,SN,吨,1.0,人民币元/吨,实物交割,20220718,20230717,202307,20230719
HC2307.SHF,HC2307,SHFE,热轧卷板2307,HC,吨,10.0,人民币元/吨,实物交割,20220718,20230717,202307,20230719
AU2308.SHF,AU2308,SHFE,沪金2308,AU,克,1000.0,人民币元/克,实物交割,20220718,20230815,202308,20230816
RB2307.SHF,RB2307,SHFE,螺纹钢2307,RB,吨,10.0,人民币元/吨,实物交割,20220718,20230717,202307,20230719
AG2307.SHF,AG2307,SHFE,沪银2307,AG,千克,15.0,人民币元/千克,实物交割,20220718,20230717,202307,20230719
WR2307.SHF,WR2307,SHFE,线材2307,WR,吨,10.0,人民币元/吨,实物交割,20220718,20230717,202307,20230719
BU2307.SHF,BU2307,SHFE,沥青2307,BU,吨,10.0,人民币元/吨,实物交割,20220718,20230717,202307,20230719
FU2307.SHF,FU2307,SHFE,燃油2307,FU,吨,10.0,人民币元/吨,实物交割,20220701,20230630,202307,20230704
ZN2306.SHF,ZN2306,SHFE,沪锌2306,ZN,吨,5.0,人民币元/吨,实物交割,20220616,20230615,202306,20230619
WR2306.SHF,WR2306,SHFE,线材2306,WR,吨,10.0,人民币元/吨,实物交割,20220616,20230615,202306,20230619
SN2306.SHF,SN2306,SHFE,沪锡2306,SN,吨,1.0,人民币元/吨,实物交割,20220616,20230615,202306,20230619
AL2306.SHF,AL2306,SHFE,沪铝2306,AL,吨,5.0,人民币元/吨,实物交割,20220616,20230615,202306,20230619
RU2306.SHF,RU2306,SHFE,橡胶2306,RU,吨,10.0,人民币元/吨,实物交割,20220616,20230615,202306,20230619
SS2306.SHF,SS2306,SHFE,不锈钢2306,SS,吨,5.0,人民币元/吨,实物交割,20220616,20230615,202306,20230619
RB2306.SHF,RB2306,SHFE,螺纹钢2306,RB,吨,10.0,人民币元/吨,实物交割,20220616,20230615,202306,20230619
AG2306.SHF,AG2306,SHFE,沪银2306,AG,千克,15.0,人民币元/千克,实物交割,20220616,20230615,202306,20230619
CU2306.SHF,CU2306,SHFE,沪铜2306,CU,吨,5.0,人民币元/吨,实物交割,20220616,20230615,202306,20230619
SP2306.SHF,SP2306,SHFE,纸浆2306,SP,吨,10.0,人民币元/吨,实物交割,20220616,20230615,202306,20230619
NI2306.SHF,NI2306,SHFE,沪镍2306,NI,吨,1.0,人民币元/吨,实物交割,20220616,20230615,202306,20230619
AU2209.SHF,AU2209,SHFE,沪金2209,AU,克,1000.0,人民币元/克,实物交割,20220616,20220915,202209,20220916
BU2406.SHF,BU2406,SHFE,沥青2406,BU,吨,10.0,人民币元/吨,实物交割,20220616,20240617,202406,20240619
PB2306.SHF,PB2306,SHFE,沪铅2306,PB,吨,5.0,人民币元/吨,实物交割,20220616,20230615,202306,20230619
HC2306.SHF,HC2306,SHFE,热轧卷板2306,HC,吨,10.0,人民币元/吨,实物交割,20220616,20230615,202306,20230619
FU2306.SHF,FU2306,SHFE,燃油2306,FU,吨,10.0,人民币元/吨,实物交割,20220601,20230531,202306,20230602
AL2305.SHF,AL2305,SHFE,沪铝2305,AL,吨,5.0,人民币元/吨,实物交割,20220517,20230515,202305,20230517
HC2305.SHF,HC2305,SHFE,热轧卷板2305,HC,吨,10.0,人民币元/吨,实物交割,20220517,20230515,202305,20230517
AU2306.SHF,AU2306,SHFE,沪金2306,AU,克,1000.0,人民币元/克,实物交割,20220517,20230615,202306,20230616
NI2305.SHF,NI2305,SHFE,沪镍2305,NI,吨,1.0,人民币元/吨,实物交割,20220517,20230515,202305,20230517
AG2305.SHF,AG2305,SHFE,沪银2305,AG,千克,15.0,人民币元/千克,实物交割,20220517,20230515,202305,20230517
ZN2305.SHF,ZN2305,SHFE,沪锌2305,ZN,吨,5.0,人民币元/吨,实物交割,20220517,20230515,202305,20230517
PB2305.SHF,PB2305,SHFE,沪铅2305,PB,吨,5.0,人民币元/吨,实物交割,20220517,20230515,202305,20230517
CU2305.SHF,CU2305,SHFE,沪铜2305,CU,吨,5.0,人民币元/吨,实物交割,20220517,20230515,202305,20230517
RB2305.SHF,RB2305,SHFE,螺纹钢2305,RB,吨,10.0,人民币元/吨,实物交割,20220517,20230515,202305,20230517
SP2305.SHF,SP2305,SHFE,纸浆2305,SP,吨,10.0,人民币元/吨,实物交割,20220517,20230515,202305,20230517
BU2305.SHF,BU2305,SHFE,沥青2305,BU,吨,10.0,人民币元/吨,实物交割,20220517,20230515,202305,20230517
SN2305.SHF,SN2305,SHFE,沪锡2305,SN,吨,1.0,人民币元/吨,实物交割,20220517,20230515,202305,20230517
RU2305.SHF,RU2305,SHFE,橡胶2305,RU,吨,10.0,人民币元/吨,实物交割,20220517,20230515,202305,20230517
SS2305.SHF,SS2305,SHFE,不锈钢2305,SS,吨,5.0,人民币元/吨,实物交割,20220517,20230515,202305,20230517
WR2305.SHF,WR2305,SHFE,线材2305,WR,吨,10.0,人民币元/吨,实物交割,20220517,20230515,202305,20230517
FU2305.SHF,FU2305,SHFE,燃油2305,FU,吨,10.0,人民币元/吨,实物交割,20220505,20230428,202305,20230505
SS2304.SHF,SS2304,SHFE,不锈钢2304,SS,吨,5.0,人民币元/吨,实物交割,20220418,20230417,202304,20230419
SN2304.SHF,SN2304,SHFE,沪锡2304,SN,吨,1.0,人民币元/吨,实物交割,20220418,20230417,202304,20230419
AL2304.SHF,AL2304,SHFE,沪铝2304,AL,吨,5.0,人民币元/吨,实物交割,20220418,20230417,202304,20230419
NI2304.SHF,NI2304,SHFE,沪镍2304,NI,吨,1.0,人民币元/吨,实物交割,20220418,20230417,202304,20230419
AG2304.SHF,AG2304,SHFE,沪银2304,AG,千克,15.0,人民币元/千克,实物交割,20220418,20230417,202304,20230419
PB2304.SHF,PB2304,SHFE,沪铅2304,PB,吨,5.0,人民币元/吨,实物交割,20220418,20230417,202304,20230419
HC2304.SHF,HC2304,SHFE,热轧卷板2304,HC,吨,10.0,人民币元/吨,实物交割,20220418,20230417,202304,20230419
BU2304.SHF,BU2304,SHFE,沥青2304,BU,吨,10.0,人民币元/吨,实物交割,20220418,20230417,202304,20230419
RB2304.SHF,RB2304,SHFE,螺纹钢2304,RB,吨,10.0,人民币元/吨,实物交割,20220418,20230417,202304,20230419
CU2304.SHF,CU2304,SHFE,沪铜2304,CU,吨,5.0,人民币元/吨,实物交割,20220418,20230417,202304,20230419
AU2207.SHF,AU2207,SHFE,沪金2207,AU,克,1000.0,人民币元/克,实物交割,20220418,20220715,202207,20220718
WR2304.SHF,WR2304,SHFE,线材2304,WR,吨,10.0,人民币元/吨,实物交割,20220418,20230417,202304,20230419
RU2304.SHF,RU2304,SHFE,橡胶2304,RU,吨,10.0,人民币元/吨,实物交割,20220418,20230417,202304,20230419
SP2304.SHF,SP2304,SHFE,纸浆2304,SP,吨,10.0,人民币元/吨,实物交割,20220418,20230417,202304,20230419
ZN2304.SHF,ZN2304,SHFE,沪锌2304,ZN,吨,5.0,人民币元/吨,实物交割,20220418,20230417,202304,20230419
