date,open,high,low,close,volume,returns,fac_PPI_All_Industry_YoY_level,fac_PPI_All_Industry_YoY_level_release,fac_PPI_level,fac_PPI_level_release,fac_PMI_Import_diff,fac_PMI_Import_diff_release,fac_PMI_New_Export_Orders_diff,fac_PMI_New_Export_Orders_diff_release,fac_PMI_diff,fac_PMI_diff_release,fac_PMI_Import_zscore,fac_PMI_Import_zscore_release,fac_PMI_Business_Expectation_diff,fac_PMI_Business_Expectation_diff_release,fac_PMI_Business_Expectation_zscore,fac_PMI_Business_Expectation_zscore_release,fac_PPI_zscore,fac_PPI_zscore_release,fac_PPI_Electrical_Machinery_YoY_diff,fac_PPI_Electrical_Machinery_YoY_diff_release,fac_PPIRM_level,fac_PPIRM_level_release,fac_GDP_Cumulative_YoY_zscore,fac_GDP_Cumulative_YoY_zscore_release,fac_PMI_Input_Price_level,fac_PMI_Input_Price_level_release,fac_GDP_Cumulative_YoY_diff,fac_GDP_Cumulative_YoY_diff_release,fac_Social_Financing_Monthly_diff,fac_Social_Financing_Monthly_diff_release,fac_PPIRM_zscore,fac_PPIRM_zscore_release,fac_PMI_zscore,fac_PMI_zscore_release,fac_PMI_Input_Price_diff,fac_PMI_Input_Price_diff_release,fac_PPI_diff,fac_PPI_diff_release,fac_PPIRM_diff,fac_PPIRM_diff_release,fac_Social_Financing_Monthly_level,fac_Social_Financing_Monthly_level_release,any_effective_release
2021-08-03,63536.08650639481,63598.13346587367,62499.01589796172,62499.01589796172,33241.0,-0.014948309583682318,8.8,0,27.8,0,-0.29999924,0,-0.3999977,0,-0.9000015,0,-0.78608173,0,-0.29999924,0,-0.9827327,0,1.632732,0,0.9000001,0,26.8,0,0.9245693,0,62.9,0,-5.8999996,0,,0,1.6642472,0,-1.6210253,0,1.7000008,0,0.5,0,-1.2000008,0,,0,0
2021-08-04,62002.6402221305,62401.5135330663,61710.133127444264,62188.78110056722,41565.0,-0.004963834917032894,8.8,0,27.8,0,-0.29999924,0,-0.3999977,0,-0.9000015,0,-0.8163286,0,-0.29999924,0,-0.9869356,0,1.618973,0,0.9000001,0,26.8,0,0.9172857,0,62.9,0,-5.8999996,0,,0,1.6493436,0,-1.6140823,0,1.7000008,0,0.5,0,-1.2000008,0,,0,0
2021-08-05,61683.54157338188,61967.18481671401,61399.898330049735,61417.62603275801,37320.0,-0.012400228050171158,8.8,0,27.8,0,-0.29999924,0,-0.3999977,0,-0.9000015,0,-0.8487245,0,-0.29999924,0,-0.9911673,0,1.6054842,0,0.9000001,0,26.8,0,0.9100508,0,62.9,0,-5.8999996,0,,0,1.634732,0,-1.6072013,0,1.7000008,0,0.5,0,-1.2000008,0,,0,0
2021-08-06,61382.1706273415,62463.56049254523,61382.1706273415,62366.05812764978,40812.0,0.01544234377255016,8.8,0,27.8,0,-0.29999924,0,-0.3999977,0,-0.9000015,0,-0.88356924,0,-0.10000229,1,-1.1148725,1,1.5922585,0,0.9000001,0,26.8,0,0.9028636,0,62.9,0,-5.8999996,0,,0,1.6204035,0,-1.6003816,0,1.7000008,0,0.5,0,-1.2000008,0,,0,0
2021-08-09,62135.59799244246,62499.01589796172,61364.44292463324,61586.039208486494,51402.0,-0.012507106310402971,8.8,0,27.8,0,-0.29999924,0,-0.3999977,0,-0.9000015,0,-0.9212256,0,-0.10000229,0,-1.1183946,0,1.5792885,0,0.9000001,0,26.8,0,0.895723,0,62.9,0,-5.8999996,0,,0,1.6063496,0,-1.593622,0,1.7000008,0,0.5,0,-1.2000008,0,,0,0
2021-08-10,60814.88414067726,61869.682451818575,60726.24562713598,61665.813870673606,50590.0,0.0012953367875641053,9.0,1,23.5,1,-0.29999924,0,-0.3999977,0,-0.9000015,0,-0.9621371,0,-0.10000229,0,-1.1219362,0,1.1145786,1,0.9000001,0,23.4,1,0.88862777,0,62.9,0,-5.8999996,0,,0,1.2572359,1,-1.5869215,0,1.7000008,0,0.30000007,1,-3.3999996,1,,0,1
2021-08-11,61612.63076254885,62472.424343899314,61515.12839765343,61896.27400588095,49757.0,0.003737243064539264,9.0,0,23.5,0,-0.29999924,0,-0.3999977,0,-0.9000015,0,-1.006853,0,-0.10000229,0,-1.1254975,0,1.1065978,0,0.9000001,0,23.4,0,0.88157696,0,62.9,0,-5.8999996,0,,0,1.2477374,0,-1.5802791,0,1.7000008,0,0.30000007,0,-3.3999996,0,,0,0
2021-08-12,62109.00643838008,62667.429073690175,61940.59326265161,62436.96893848282,53904.0,0.008735500501217519,9.0,0,23.5,0,-0.29999924,0,-0.3999977,0,-0.9000015,0,-1.0560633,0,-0.10000229,0,-1.1290786,0,1.0987093,0,0.9000001,0,23.4,0,0.8745694,0,62.9,0,-5.8999996,0,,0,1.2383631,0,-1.5736941,0,1.7000008,0,0.30000007,0,-3.3999996,0,,0,0
2021-08-13,62348.330424941545,62348.330424941545,61683.54157338188,62011.50407348464,47906.0,-0.006814310051107331,9.0,0,23.5,0,-0.29999924,0,-0.3999977,0,-0.9000015,0,-1.0599635,0,-0.10000229,0,-1.1326799,0,1.0909122,0,0.5,1,23.4,0,0.8676042,0,62.9,0,-5.8999996,0,,0,1.2291106,0,-1.5641398,0,1.7000008,0,0.30000007,0,-3.3999996,0,,0,0
2021-08-16,62046.95947890116,62844.70610077276,61692.40542473601,61701.269276090155,66285.0,-0.005002858776443353,9.0,0,23.5,0,-0.29999924,0,-0.3999977,0,-0.9000015,0,-1.063888,0,-0.10000229,0,-1.1363015,0,1.0832052,0,0.5,0,23.4,0,0.8606802,0,62.9,0,-5.8999996,0,,0,1.2199776,0,-1.5547013,0,1.7000008,0,0.30000007,0,-3.3999996,0,,0,0
2021-08-17,61834.22704640206,62046.95947890116,61532.856100361685,61710.133127444264,48054.0,0.00014365752047096336,9.0,0,23.5,0,-0.29999924,0,-0.3999977,0,-0.9000015,0,-1.067837,0,-0.10000229,0,-1.1399436,0,1.0755874,0,0.5,0,23.4,0,0.8537965,0,62.9,0,-5.8999996,0,,0,1.2109618,0,-1.5453761,0,1.7000008,0,0.30000007,0,-3.3999996,0,,0,0
2021-08-18,61045.3442758846,61364.44292463324,60717.381775781854,60806.02028932314,88693.0,-0.014650962367135811,9.0,0,23.5,0,-0.29999924,0,-0.3999977,0,-0.9000015,0,-1.0718111,0,-0.10000229,0,-1.1436065,0,1.0680578,0,0.5,0,23.4,0,0.8469521,0,62.9,0,-5.8999996,0,,0,1.2020612,0,-1.5361615,0,1.7000008,0,0.30000007,0,-3.3999996,0,,0,0
2021-08-19,60478.05778922037,60495.78549192863,58997.79461308086,59042.113869851535,152158.0,-0.029008746355684956,9.0,0,23.5,0,-0.29999924,0,-0.3999977,0,-0.9000015,0,-1.0758103,0,-0.10000229,0,-1.1472905,0,1.0606155,0,0.5,0,23.4,0,0.84014595,0,62.9,0,-5.8999996,0,,0,1.1932738,0,-1.5270554,0,1.7000008,0,0.30000007,0,-3.3999996,0,,0,0
2021-08-20,58554.602045374435,59786.67738359834,58297.550356104686,59432.123329433176,158510.0,0.006605614772556168,9.0,0,23.5,0,-0.29999924,0,-0.3999977,0,-0.9000015,0,-1.0798349,0,-0.10000229,0,-1.1509955,0,1.05326,0,0.5,0,23.4,0,0.8333771,0,62.9,0,-5.8999996,0,,0,1.1845977,0,-1.5180552,0,1.7000008,0,0.30000007,0,-3.3999996,0,,0,0
2021-08-23,59228.25474828822,60389.419275679094,59228.25474828822,59937.36285661853,131415.0,0.00850111856823288,9.0,0,23.5,0,-0.29999924,0,-0.3999977,0,-0.9000015,0,-1.0838856,0,-0.10000229,0,-1.1509955,0,1.045041,0,0.5,0,23.4,0,0.8266448,0,62.9,0,-5.8999996,0,,0,1.1752876,0,-1.5091588,0,1.7000008,0,0.30000007,0,-3.3999996,0,,0,0
2021-08-24,60761.70103255249,60947.84191098919,60460.33008651212,60770.564883906605,118099.0,0.013901212658976148,9.0,0,23.5,0,-0.29999924,0,-0.3999977,0,-0.9000015,0,-1.0879623,0,-0.10000229,0,-1.1509955,0,1.0368943,0,0.5,0,23.4,0,0.81994796,0,62.9,0,-5.8999996,0,,0,1.1660801,0,-1.500364,0,1.7000008,0,0.30000007,0,-3.3999996,0,,0,0
2021-08-25,61231.485154321315,61683.54157338188,61071.935829947004,61249.21285702957,111872.0,0.007876312718786638,9.0,0,23.5,0,-0.29999924,0,-0.3999977,0,-0.9000015,0,-1.0920653,0,-0.10000229,0,-1.1509955,0,1.0288185,0,0.5,0,23.4,0,0.81328565,0,62.9,0,-5.8999996,0,,0,1.156973,0,-1.4916683,0,1.7000008,0,0.30000007,0,-3.3999996,0,,0,0
2021-08-26,61603.76691119473,61692.40542473601,60770.564883906605,60797.156437968995,101725.0,-0.007380607814761353,9.0,0,23.5,0,-0.29999924,0,-0.3999977,0,-0.9000015,0,-1.0961953,0,-0.10000229,0,-1.1509955,0,1.0208119,0,0.5,0,23.4,0,0.8066571,0,62.9,0,-5.8999996,0,,0,1.1479641,0,-1.4830703,0,1.7000008,0,0.30000007,0,-3.3999996,0,,0,0
2021-08-27,61080.79968130114,61328.98751921673,60823.74799203138,61275.80441109199,99494.0,0.007872867764981084,9.0,0,23.5,0,-0.29999924,0,-0.3999977,0,-0.9000015,0,-1.1003523,0,-0.10000229,0,-1.1509955,0,1.012873,0,0.5,0,23.4,0,0.8000613,0,62.9,0,-5.8999996,0,,0,1.139051,0,-1.4745674,0,1.7000008,0,0.30000007,0,-3.3999996,0,,0,0
2021-08-30,61337.85137057087,62295.14731681677,61328.98751921673,62162.189546504844,133885.0,0.014465499783017144,9.0,0,23.5,0,-0.29999924,0,-0.3999977,0,-0.9000015,0,-1.1045369,0,-0.10000229,0,-1.1509955,0,1.0050004,0,0.5,0,23.4,0,0.79349744,0,62.9,0,-5.8999996,0,,0,1.1302316,0,-1.4661579,0,1.7000008,0,0.30000007,0,-3.3999996,0,,0,0
2021-08-31,62445.832789836946,62578.79056014889,61825.36319504794,62135.59799244246,100739.0,-0.00042777698559814947,9.0,0,23.5,0,-0.29999924,0,-0.3999977,0,-0.9000015,0,-1.1087492,0,-0.10000229,0,-1.1509955,0,0.99719256,0,0.5,0,23.4,0,0.78696465,0,62.9,0,-5.8999996,0,,0,1.1215041,0,-1.4578398,0,1.7000008,0,0.30000007,0,-3.3999996,0,,0,0
2021-09-01,62224.23650598373,62304.01116817091,61036.48042453049,61071.935829947004,117263.0,-0.01711840228245376,9.0,0,23.5,0,-1.1000023,1,-1.0,1,-0.099998474,1,-2.6572235,1,-0.10000229,0,-1.1509955,0,0.989448,0,0.5,0,23.4,0,0.7804621,0,61.3,1,-5.8999996,0,,0,1.1128662,0,-2.7475934,1,-1.6000023,1,0.30000007,0,-3.3999996,0,,0,1
2021-09-02,61036.48042453049,61364.44292463324,60726.24562713598,61178.30204619652,100627.0,0.0017416545718427212,9.0,0,23.5,0,-1.1000023,0,-1.0,0,-0.099998474,0,-2.6279874,0,-0.10000229,0,-1.1509955,0,0.9817655,0,0.5,0,23.4,0,0.7739889,0,61.3,0,-5.8999996,0,,0,1.1043161,0,-2.7009315,0,-1.6000023,0,0.30000007,0,-3.3999996,0,,0,0
2021-09-03,60912.38650557267,61656.95001931949,60859.20339744792,61240.34900567545,106220.0,0.0010141987829619392,9.0,0,23.5,0,-1.1000023,0,-1.0,0,-0.099998474,0,-2.599564,0,-0.10000229,0,-1.1509955,0,0.9741436,0,0.5,0,23.4,0,0.76754427,0,61.3,0,-5.8999996,0,,0,1.095852,0,-2.6562364,0,-1.6000023,0,0.30000007,0,-3.3999996,0,,0,0
2021-09-06,61382.1706273415,61843.09089775619,61204.893600258925,61612.63076254885,102658.0,0.006079027355622824,9.0,0,23.5,0,-1.1000023,0,-1.0,0,-0.099998474,0,-2.5719151,0,-0.10000229,0,-1.1509955,0,0.96658105,0,0.5,0,23.4,0,0.76112735,0,61.3,0,-5.8999996,0,,0,1.0874721,0,-2.613369,0,-1.6000023,0,0.30000007,0,-3.3999996,0,,0,0
2021-09-07,61648.086167965346,61789.90778963141,61045.3442758846,61222.621302967185,77174.0,-0.006330024456912664,9.0,0,23.5,0,-1.1000023,0,-1.0,0,-0.099998474,0,-2.5450053,0,-0.29999924,1,-1.514811,1,0.9590765,0,0.5,0,23.4,0,0.7547374,0,61.3,0,-5.8999996,0,,0,1.0791745,0,-2.5722034,0,-1.6000023,0,0.30000007,0,-3.3999996,0,,0,0
2021-09-08,61213.75745161305,61355.57907327913,60876.93110015618,60876.93110015618,95765.0,-0.00564644563486294,9.0,0,23.5,0,-1.1000023,0,-1.0,0,-0.099998474,0,-2.518801,0,-0.29999924,0,-1.5104134,0,0.9516288,0,0.5,0,23.4,0,0.74837345,0,61.3,0,-5.8999996,0,,0,1.0709578,0,-2.532626,0,-1.6000023,0,0.30000007,0,-3.3999996,0,,0,0
2021-09-09,60876.93110015618,61701.269276090155,60513.513194636886,61426.489884112154,146092.0,0.009027373325567689,9.0,0,23.5,0,-1.1000023,0,-1.0,0,-0.099998474,0,-2.4932706,0,-0.29999924,0,-1.5060416,0,0.9442367,0,0.5,0,23.4,0,0.74203485,0,61.3,0,-5.8999996,0,,0,1.0628201,0,-2.4945328,0,-1.6000023,0,0.30000007,0,-3.3999996,0,,0,0
2021-09-10,61346.71522192498,62259.69191140022,61302.39596515436,62117.87028973419,126974.0,0.011255411255411074,9.5,1,21.8,1,-1.1000023,0,-1.0,0,-0.099998474,0,-2.4683847,0,-0.29999924,0,-1.5016955,0,0.17761861,1,0.5,0,21.6,1,0.7357208,0,61.3,0,-5.8999996,0,,0,0.8721966,1,-2.45783,0,-1.6000023,0,0.29999995,1,-1.7999992,1,,0,1
2021-09-13,62490.152046607596,63731.091236185624,62383.78583035809,63358.8094793122,192823.0,0.01997716894977164,9.5,0,21.8,0,-1.1000023,0,-1.0,0,-0.099998474,0,-2.4465163,0,-0.29999924,0,-1.4973747,0,0.17217462,0,0.5,0,21.6,0,0.72943044,0,61.3,0,-5.8999996,0,,0,0.865257,0,-2.4203894,0,-1.6000023,0,0.29999995,0,-1.7999992,0,,0,0
2021-09-14,63358.8094793122,63358.8094793122,61869.682451818575,61905.137857235095,149579.0,-0.022943480693900287,9.5,0,21.8,0,-1.1000023,0,-1.0,0,-0.099998474,0,-2.42513,0,-0.29999924,0,-1.493079,0,0.16669963,0,0.5,0,21.6,0,0.723163,0,61.3,0,-5.8999996,0,,0,0.85835916,0,-2.3843098,0,-1.6000023,0,0.29999995,0,-1.7999992,0,,0,0
2021-09-15,61878.54630317273,62250.82806004613,61479.6729922369,61878.54630317273,125769.0,-0.0004295532646044764,9.5,0,21.8,0,-1.1000023,0,-1.0,0,-0.099998474,0,-2.4042077,0,-0.29999924,0,-1.488808,0,0.16119258,0,0.5,0,21.6,0,0.7169178,0,61.3,0,-5.8999996,0,,0,0.851502,0,-2.3495064,0,-1.6000023,0,0.29999995,0,-1.7999992,0,,0,0
2021-09-16,62020.367924838785,62809.250695356226,61630.35846525709,61736.72468150667,119956.0,-0.0022919352528291137,9.5,0,21.8,0,-1.1000023,0,-1.0,0,-0.099998474,0,-2.383732,0,-0.29999924,0,-1.4845617,0,0.15565234,0,0.5,0,21.6,0,0.71069396,0,61.3,0,-5.8999996,0,,0,0.84468466,0,-2.3159022,0,-1.6000023,0,0.29999995,0,-1.7999992,0,,0,0
2021-09-17,61559.447654424075,61807.63549233968,61231.485154321315,61399.898330049735,123464.0,-0.005455850681981955,9.5,0,21.8,0,-1.1000023,0,-1.0,0,-0.099998474,0,-2.363687,0,-0.29999924,0,-1.4803396,0,0.15007775,0,0.5,0,21.6,0,0.7044907,0,61.3,0,-5.8999996,0,,0,0.8379061,0,-2.2834265,0,-1.6000023,0,0.29999995,0,-1.7999992,0,,0,0
2021-09-22,59963.95441068091,61258.076708383705,59875.315897139604,60965.569613697444,99418.0,-0.007073769308502675,9.5,0,21.8,0,-1.1000023,0,-1.0,0,-0.099998474,0,-2.344057,0,-0.29999924,0,-1.4761416,0,0.1444676,0,0.5,0,21.6,0,0.6983074,0,61.3,0,-5.8999996,0,,0,0.8311656,0,-2.2520144,0,-1.6000023,0,0.29999995,0,-1.7999992,0,,0,0
2021-09-23,61302.39596515436,61426.489884112154,60726.24562713598,60859.20339744792,93358.0,-0.0017446932247743296,9.5,0,21.8,0,-1.1000023,0,-1.0,0,-0.099998474,0,-2.3248274,0,-0.29999924,0,-1.4719673,0,0.13882068,0,0.5,0,21.6,0,0.6921432,0,61.3,0,-5.8999996,0,,0,0.8244621,0,-2.2216055,0,-1.6000023,0,0.29999995,0,-1.7999992,0,,0,0
2021-09-24,60965.569613697444,61603.76691119473,60752.83718119834,61382.1706273415,105655.0,0.008593067288085843,9.5,0,21.8,0,-1.1000023,0,-1.0,0,-0.099998474,0,-2.3059843,0,-0.29999924,0,-1.4678166,0,0.13468888,0,0.5,0,21.6,0,0.6859973,0,61.3,0,-5.8999996,0,,0,0.81770664,0,-2.1921449,0,-1.6000023,0,0.29999995,0,-1.7999992,0,,0,0
2021-09-27,61204.893600258925,61958.320965359875,61071.935829947004,61461.94528952866,96298.0,0.001299638989169738,9.5,0,21.8,0,-1.1000023,0,-1.0,0,-0.099998474,0,-2.2875142,0,-0.29999924,0,-1.4636892,0,0.1305449,0,0.5,0,21.6,0,0.67986906,0,61.3,0,-5.8999996,0,,0,0.810985,0,-2.1635814,0,-1.6000023,0,0.29999995,0,-1.7999992,0,,0,0
2021-09-28,61426.489884112154,61754.4523842149,61302.39596515436,61497.40069494519,52245.0,0.0005768676088839797,9.5,0,21.8,0,-1.1000023,0,-1.0,0,-0.099998474,0,-2.2694044,0,-0.29999924,0,-1.459585,0,0.12638843,0,0.5,0,21.6,0,0.6737576,0,61.3,0,-5.8999996,0,,0,0.8042964,0,-2.1358674,0,-1.6000023,0,0.29999995,0,-1.7999992,0,,0,0
2021-09-29,61337.85137057087,61470.80914088281,60788.29258661488,60814.88414067726,57309.0,-0.011098299221677932,9.5,0,21.8,0,-1.1000023,0,-1.0,0,-0.099998474,0,-2.251643,0,-0.29999924,0,-1.4555033,0,0.12221911,0,0.5,0,21.6,0,0.66766226,0,61.3,0,-5.8999996,0,,0,0.79763985,0,-2.1089594,0,-1.6000023,0,0.29999995,0,-1.7999992,0,,0,0
2021-09-30,61048.05598409778,61325.66926494081,60591.337360775324,60645.06896351914,8902.0,-0.0027923292062073113,9.5,0,21.8,0,-1.1000023,0,-1.0,0,-0.099998474,0,-2.2342181,0,-0.29999924,0,-1.4514445,0,0.11803658,0,0.5,0,21.6,0,0.66158223,0,61.3,0,-5.8999996,0,,0,0.79101443,0,-2.0828166,0,-1.6000023,0,0.29999995,0,-1.7999992,0,,0,0
2021-10-08,61522.6851416681,62167.46437459392,61370.445600560655,61406.2666690565,7249.0,0.012551683402244329,9.5,0,21.8,0,-1.5,1,-0.5,1,-1.4000015,1,-3.956468,1,-0.29999924,0,-1.447408,0,0.11384052,0,0.5,0,21.6,0,0.6555168,0,63.5,1,-5.8999996,0,,0,0.7844193,0,-2.2959688,1,2.2000008,1,0.29999995,0,-1.7999992,0,,0,1
2021-10-11,61504.7746074202,62686.86986778412,61477.908806048275,62642.09353216428,17172.0,0.020125419279569012,9.5,0,21.8,0,-1.5,0,-0.5,0,-1.4000015,0,-3.841268,0,-1.0999985,1,-2.7142298,1,0.10963054,0,0.5,0,21.6,0,0.6494652,0,63.5,0,-5.8999996,0,,0,0.7778535,0,-2.2637415,0,2.2000008,0,0.29999995,0,-1.7999992,0,,0,0
2021-10-12,62686.86986778412,63465.97810756945,61943.58269649468,62149.55384034597,20192.0,-0.00786275911365275,9.5,0,21.8,0,-1.5,0,-0.5,0,-1.4000015,0,-3.7348928,0,-1.0999985,0,-2.6748202,0,0.105406284,0,0.5,0,21.6,0,0.6434267,0,63.5,0,-5.8999996,0,,0,0.77131623,0,-2.2325644,0,2.2000008,0,0.29999995,0,-1.7999992,0,,0,0
2021-10-13,62910.75154588335,63098.81215548671,61934.6274293707,62498.80925818075,18013.0,0.0056195965417864535,9.5,0,21.8,0,-1.5,0,-0.5,0,-1.4000015,0,-3.6362536,0,-1.0999985,0,-2.6368432,0,0.10116738,0,0.5,0,21.6,0,0.6374005,0,63.5,0,-5.8999996,0,,0,0.76480657,0,-2.202379,0,2.2000008,0,0.29999995,0,-1.7999992,0,,0,0
2021-10-14,63098.81215548671,65704.79488856172,62857.01994313953,64701.80497067717,33604.0,0.035248602951712504,9.5,0,21.8,0,-1.5,0,-0.5,0,-1.4000015,0,-3.544441,0,-1.0999985,0,-2.6002114,0,0.09691345,0,0.5,0,21.6,0,0.63138586,0,63.5,0,-5.8999996,0,,0,0.7583236,0,-2.1731303,0,2.2000008,0,0.29999995,0,-1.7999992,0,,0,0
2021-10-15,65140.61305975166,66367.48465573543,64943.59718302432,65964.49763515682,28390.0,0.019515570934256044,10.7,1,24.6,1,-1.5,0,-0.5,0,-1.4000015,0,-3.458689,0,-1.0999985,0,-2.5648446,0,0.117592975,1,0.5,0,22.6,1,0.625382,0,63.5,0,-5.8999996,0,,0,0.8569641,1,-2.1447682,0,2.2000008,0,0.4000001,1,1.0,1,,0,1
2021-10-18,66985.39808728933,68445.10662849629,66457.03732697514,68051.07487504165,38216.0,0.031631821884333666,10.7,0,24.6,0,-1.5,0,-0.5,0,-1.4000015,0,-3.378347,0,-1.0999985,0,-2.530669,0,0.11326033,0,0.5,0,22.6,0,0.61938816,0,63.5,0,-5.8999996,0,,0,0.85003036,0,-2.1172462,0,2.2000008,0,0.4000001,0,1.0,0,,0,0
2021-10-19,67648.08785446304,67961.52220380197,66564.50053246274,67594.35625171922,22154.0,-0.006711409395973256,10.7,0,24.6,0,-1.5,0,-0.5,0,-1.4000015,0,-3.3028579,0,-1.0999985,0,-2.4976168,0,0.10891204,0,0.5,0,22.6,0,0.24982437,1,63.5,0,-2.8000002,1,,0,0.8431351,0,-2.0905206,0,2.2000008,0,0.4000001,0,1.0,0,,0,0
2021-10-20,67057.04022428107,67343.60877224809,64630.162833685434,65445.09214196664,37377.0,-0.03179650238473741,10.7,0,24.6,0,-1.5,0,-0.5,0,-1.4000015,0,-3.2317424,0,-1.0999985,0,-2.465625,0,0.10454772,0,0.5,0,22.6,0,0.24449953,0,63.5,0,-2.8000002,0,,0,0.8362773,0,-2.0645514,0,2.2000008,0,0.4000001,0,1.0,0,,0,0
2021-10-21,65552.55534745424,66877.93488180169,64657.028635057315,64907.77611452846,34543.0,-0.008210180623974161,10.7,0,24.6,0,-1.5,0,-0.5,0,-1.4000015,0,-3.1645849,0,-1.0999985,0,-2.4346366,0,0.10016691,0,0.5,0,22.6,0,0.23915182,0,63.5,0,-2.8000002,0,,0,0.8294561,0,-2.0393012,0,2.2000008,0,0.4000001,0,1.0,0,,0,0
2021-10-22,64809.268176164784,65140.61305975166,63806.27825828026,64648.073367933335,48905.0,-0.004001103752759638,10.7,0,24.6,0,-1.5,0,-0.5,0,-1.4000015,0,-3.090629,0,-1.0999985,0,-2.4045978,0,0.09576918,0,0.5,0,22.6,0,0.23378034,0,63.5,0,-2.8000002,0,,0,0.82267034,0,-2.0137384,0,2.2000008,0,0.4000001,0,1.0,0,,0,0
2021-10-25,64227.17581310679,64746.58130629702,63340.60436783385,64433.1469569581,37959.0,-0.0033245601883913345,10.7,0,24.6,0,-1.5,0,-0.5,0,-1.4000015,0,-3.0210404,0,-1.0999985,0,-2.375459,0,0.091354094,0,0.5,0,22.6,0,0.22838417,0,63.5,0,-2.8000002,0,,0,0.8159192,0,-1.988874,0,2.2000008,0,0.4000001,0,1.0,0,,0,0
2021-10-26,64209.26527885888,64782.40237479292,63967.47306651171,64397.32588846224,33478.0,-0.0005559416261290417,10.7,0,24.6,0,-1.5,0,-0.5,0,-1.4000015,0,-2.9553938,0,-1.0999985,0,-2.3471744,0,0.086921185,0,0.5,0,22.6,0,0.22296236,0,63.5,0,-2.8000002,0,,0,0.8092017,0,-1.964674,0,2.2000008,0,0.4000001,0,1.0,0,,0,0
2021-10-27,64307.77321722252,64612.25229943748,63071.94635411476,63071.94635411476,42457.0,-0.020581282158254055,10.7,0,24.6,0,-1.5,0,-0.5,0,-1.4000015,0,-2.8933191,0,-1.0999985,0,-2.3129327,0,0.08246999,0,0.5,0,22.6,0,0.21751395,0,63.5,0,-2.8000002,0,,0,0.802517,0,-1.9411072,0,2.2000008,0,0.4000001,0,1.0,0,,0,0
2021-10-28,62785.37780614777,63931.65199801583,62265.97231295757,63555.530778809116,55186.0,0.007667187278148857,10.7,0,24.6,0,-1.5,0,-0.5,0,-1.4000015,0,-2.8344944,0,-1.0999985,0,-2.2798593,0,0.07800003,0,0.5,0,22.6,0,0.2120379,0,63.5,0,-2.8000002,0,,0,0.79586405,0,-1.9181437,0,2.2000008,0,0.4000001,0,1.0,0,,0,0
2021-10-29,63206.275360974316,63761.50192266041,62704.78040203206,63027.170018494944,35276.0,-0.008313371847259221,10.7,0,24.6,0,-1.5,0,-0.5,0,-1.4000015,0,-2.7786362,0,-1.0999985,0,-2.2478855,0,0.072677314,0,0.5,0,22.6,0,0.20653321,0,63.5,0,-2.8000002,0,,0,0.78924197,0,-1.8957565,0,2.2000008,0,0.4000001,0,1.0,0,,0,0
2021-11-01,62848.064676015565,63206.275360974316,62310.74864857743,62695.825134908075,50599.0,-0.005257175333901798,10.7,0,24.6,0,0.70000076,1,0.3999977,1,-1.0999985,1,-2.1302931,1,-1.0999985,0,-2.2169485,0,0.06731982,0,0.5,0,22.6,0,0.2009988,0,72.1,1,-2.8000002,0,,0,0.78264993,0,-2.2222295,1,8.599998,1,0.4000001,0,1.0,0,,0,1
2021-11-02,62776.422539023806,63376.425436329766,61970.44849786658,62194.33017596581,50307.0,-0.00799885730609895,10.7,0,24.6,0,0.70000076,0,0.3999977,0,-1.0999985,0,-2.1020973,0,-1.0999985,0,-2.18699,0,0.061926488,0,0.5,0,22.6,0,0.19636494,0,72.1,0,-2.8000002,0,,0,0.776087,0,-2.191299,0,8.599998,0,0.4000001,0,1.0,0,,0,0
2021-11-03,62597.31719654442,63752.54665553646,62239.106511585676,63680.9045185447,51929.0,0.02390208783297343,10.7,0,24.6,0,0.70000076,0,0.3999977,0,-1.0999985,0,-2.0747328,0,-1.0999985,0,-2.1579566,0,0.05649622,0,0.5,0,22.6,0,0.19171612,0,72.1,0,-2.8000002,0,,0,0.76955223,0,-2.1613476,0,8.599998,0,0.4000001,0,1.0,0,,0,0
2021-11-04,63501.79917606532,63501.79917606532,62149.55384034597,62507.76452530472,54940.0,-0.01842216284629483,10.7,0,24.6,0,0.70000076,0,0.3999977,0,-1.0999985,0,-2.0481563,0,-1.0999985,0,-2.129799,0,0.051027887,0,0.5,0,22.6,0,0.18705183,0,72.1,0,-2.8000002,0,,0,0.7630449,0,-2.1323216,0,8.599998,0,0.4000001,0,1.0,0,,0,0
2021-11-05,62857.01994313953,62973.438415751116,61343.579799188745,62033.135367734365,68394.0,-0.007593123209168939,10.7,0,24.6,0,0.70000076,0,0.3999977,0,-1.0999985,0,-2.0223281,0,-1.0999985,0,-2.1024706,0,0.04552032,0,0.5,0,22.6,0,0.18237157,0,72.1,0,-2.8000002,0,,0,0.756564,0,-2.104171,0,8.599998,0,0.4000001,0,1.0,0,,0,0
2021-11-08,61854.03002525498,62865.9752102635,61737.611552643386,62364.480251321234,48618.0,0.005341417641114621,10.7,0,24.6,0,0.70000076,0,0.3999977,0,-1.0999985,0,-1.9972113,0,-1.0999985,0,-2.0759292,0,0.03997231,0,0.5,0,22.6,0,0.17767482,0,72.1,0,-2.8000002,0,,0,0.7501088,0,-2.0768497,0,8.599998,0,0.4000001,0,1.0,0,,0,0
