date,open,high,low,close,volume,returns,fac_PPI_All_Industry_YoY_level,fac_PPI_All_Industry_YoY_level_release,fac_PMI_Input_Price_level,fac_PMI_Input_Price_level_release,fac_PMI_New_Export_Orders_diff,fac_PMI_New_Export_Orders_diff_release,fac_PMI_diff,fac_PMI_diff_release,fac_PPI_level,fac_PPI_level_release,fac_PPIRM_level,fac_PPIRM_level_release,fac_PPI_Electrical_Machinery_YoY_zscore,fac_PPI_Electrical_Machinery_YoY_zscore_release,fac_PMI_zscore,fac_PMI_zscore_release,fac_PPIRM_zscore,fac_PPIRM_zscore_release,fac_PPI_Electrical_Machinery_YoY_diff,fac_PPI_Electrical_Machinery_YoY_diff_release,fac_Social_Financing_Monthly_level,fac_Social_Financing_Monthly_level_release,fac_PPI_zscore,fac_PPI_zscore_release,fac_CPI_=100_level,fac_CPI_=100_level_release,fac_PPI_、_level,fac_PPI_、_level_release,fac_PPI_Electrical_Machinery_YoY_level,fac_PPI_Electrical_Machinery_YoY_level_release,fac_Social_Financing_Monthly_zscore,fac_Social_Financing_Monthly_zscore_release,fac_CPI_=100_diff,fac_CPI_=100_diff_release,fac_PMI_Input_Price_zscore,fac_PMI_Input_Price_zscore_release,fac_PMI_New_Export_Orders_zscore,fac_PMI_New_Export_Orders_zscore_release,fac_PPI_All_Industry_YoY_zscore,fac_PPI_All_Industry_YoY_zscore_release,fac_PMI_level,fac_PMI_level_release,fac_PPIRM_diff,fac_PPIRM_diff_release,fac_CPI_=100_zscore,fac_CPI_=100_zscore_release,any_effective_release,ag_effective_pmi_release,ag_effective_pmi_signal_composite
2024-03-18,6469.5896935852015,6550.1409285407935,6427.784622279136,6452.255883531467,912764.0,-0.00252206809583877,-2.7,0,50.1,0,-0.9000015,0,0.0,0,4.5,0,0.6,0,,0,-0.52723086,0,0.30041897,0,0.5,0,14959.0,1,-0.62411225,0,100.7,0,-2.1,0,5.9,0,,1,1.5,0,-0.1507028,0,-0.63887787,0,0.41073757,0,49.8,0,-0.9,0,1.1921794,0,0,0,-10.6656475
2024-03-19,6488.962775409965,6507.316221349213,6414.529355767456,6428.804258164649,514436.0,-0.003634639696586617,-2.7,0,50.1,0,-0.9000015,0,0.0,0,4.5,0,0.6,0,,0,-0.5213074,0,0.29761735,0,0.5,0,14959.0,0,-0.62249035,0,100.7,0,-2.1,0,5.9,0,,0,1.5,0,-0.14719795,0,-0.63445103,0,0.42109147,0,49.8,0,-0.9,0,1.2350849,0,0,0,-10.66495
2024-03-20,6429.8238940501615,6465.511150043147,6393.117002171665,6453.275519416981,426573.0,0.003806502775575149,-2.7,0,50.1,0,-0.9000015,0,0.0,0,4.5,0,0.6,0,,0,-0.5153859,0,0.29481718,0,0.5,0,14959.0,0,-0.6208715,0,100.7,0,-2.1,0,5.9,0,,0,1.5,0,-0.14368708,0,-0.6301445,0,0.43167955,0,49.8,0,-0.9,0,1.281524,0,0,0,-10.664293
2024-03-21,6426.76498639362,6638.849250580496,6422.6864428515655,6626.61361995433,801060.0,0.026860483488702513,-2.7,0,50.1,0,-0.9000015,0,0.0,0,4.5,0,0.6,0,,0,-0.5094661,0,0.2920184,0,0.5,0,14959.0,0,-0.6192557,0,100.7,0,-2.1,0,5.9,0,,0,1.5,0,-0.14017005,0,-0.6259695,0,0.4425135,0,49.8,0,-0.9,0,1.3320484,0,0,0,-10.66368
2024-03-22,6576.651461564153,6592.965635732375,6419.627535195024,6440.020252905302,932738.0,-0.02815817818125843,-2.7,0,50.1,0,-0.9000015,0,0.0,0,4.5,0,0.6,0,,0,-0.50354797,0,0.28922093,0,0.5,0,14959.0,0,-0.61764306,0,100.7,0,-2.1,0,5.9,0,,0,1.5,0,-0.13664669,0,-0.62193936,0,0.45360592,0,49.8,0,-0.9,0,1.3873397,0,0,0,-10.663115
2024-03-25,6470.609329470714,6545.042749113225,6455.314791188008,6477.746780669312,767346.0,0.005858138062064366,-2.7,0,50.1,0,-0.9000015,0,0.0,0,4.5,0,0.6,0,,0,-0.49763146,0,0.2860162,0,0.5,0,14959.0,0,-0.6148277,0,100.7,0,-2.1,0,5.9,0,,0,1.5,0,-0.13311678,0,-0.6180693,0,0.46072945,0,49.8,0,-0.9,0,1.3958027,0,0,0,-10.6626005
2024-03-26,6497.119862494074,6518.532216089865,6466.53078592866,6474.68787301277,390748.0,-0.00047221784983486614,-2.7,0,50.1,0,-0.9000015,0,0.0,0,4.5,0,0.6,0,,0,-0.49171683,0,0.28281182,0,0.5,0,14959.0,0,-0.61202025,0,100.7,0,-2.1,0,5.9,0,,0,1.5,0,-0.12958018,0,-0.614377,0,0.46794954,0,49.8,0,-0.9,0,1.4043736,0,0,0,-10.662142
2024-03-27,6501.19840603613,6531.787482601545,6430.843529935677,6470.609329470714,543521.0,-0.0006299212598426251,-2.7,0,50.1,0,-0.9000015,0,0.0,0,4.5,0,0.6,0,,0,-0.48580432,0,0.2796077,0,0.5,0,14959.0,0,-0.60922074,0,100.7,0,-2.1,0,5.9,0,,0,1.5,0,-0.1260367,0,-0.6108833,0,0.4752692,0,49.8,0,-0.9,0,1.4130552,0,0,0,-10.661745
2024-03-28,6472.648601241744,6513.434036662297,6454.295155302494,6510.375129005755,501859.0,0.006145603529782884,-2.7,0,50.1,0,-0.9000015,0,0.0,0,4.5,0,0.6,0,,0,-0.47989443,0,0.27640375,0,0.5,0,14959.0,0,-0.60642904,0,100.7,0,-2.1,0,5.9,0,,0,1.5,0,-0.12248616,0,-0.6076125,0,0.4826915,0,49.8,0,-0.9,0,1.4218498,0,0,0,-10.661417
2024-03-29,6523.6303955174335,6621.515440526761,6479.7860524403395,6598.063815159943,797370.0,0.013469068128425965,-2.7,0,50.1,0,-0.9000015,0,0.0,0,4.5,0,0.6,0,,0,-0.4739879,0,0.2731999,0,0.5,0,14959.0,0,-0.60364515,0,100.7,0,-2.1,0,5.9,0,,0,1.5,0,-0.11892837,0,-0.6045934,0,0.49021968,0,49.8,0,-0.9,0,1.4307604,0,0,0,-10.661163
2024-04-01,6607.240538129568,6660.261604176288,6568.494374480042,6622.535076412275,454272.0,0.0037088548910524377,-2.7,0,50.5,1,5.0,1,4.0,1,4.5,0,0.6,0,,0,2.0448759,1,0.269996,0,0.5,0,14959.0,0,-0.6008689,0,100.7,0,-2.1,0,5.9,0,,0,1.5,0,-0.02847367,1,2.6070468,1,0.4978571,0,52.2,1,-0.9,0,1.4397895,0,1,1,-7.704696
2024-04-02,6607.240538129568,6694.929224283756,6535.8660261436,6690.8506807417,783877.0,0.010315627405696581,-2.7,0,50.5,0,5.0,0,4.0,0,4.5,0,0.6,0,,0,2.061283,0,0.2667919,0,0.5,0,14959.0,0,-0.5981002,0,100.7,0,-2.1,0,5.9,0,,0,1.5,0,-0.025132341,0,2.6319046,0,0.5056073,0,52.2,0,-0.9,0,1.4489402,0,0,0,-7.700272
2024-04-03,6719.400485536088,6931.484749722963,6669.438327145912,6924.347298524367,1358294.0,0.03489789698262746,-2.7,0,50.5,0,5.0,0,4.0,0,4.5,0,0.6,0,,0,2.0780203,0,0.2635876,0,0.5,0,14959.0,0,-0.59533906,0,100.7,0,-2.1,0,5.9,0,,0,1.5,0,-0.02178225,0,2.6574008,0,0.513474,0,52.2,0,-0.9,0,1.4582154,0,0,0,-7.6956
2024-04-08,7014.075256449582,7267.964591942524,6935.563293265019,7267.964591942524,1046959.0,0.04962450301870103,-2.7,0,50.5,0,5.0,0,4.0,0,4.5,0,0.6,0,,0,2.0950994,0,0.2603829,0,0.5,0,14959.0,0,-0.5925854,0,100.7,0,-2.1,0,5.9,0,,0,1.5,0,-0.018423224,0,2.683564,0,0.521461,0,52.2,0,-0.9,0,1.4676181,0,0,0,-7.690651
2024-04-09,7240.434423033651,7427.027790082681,7144.5886497953525,7310.789299134105,2246670.0,0.00589225589225606,-2.7,0,50.5,0,5.0,0,4.0,0,4.5,0,0.6,0,,0,2.1125329,0,0.25717774,0,0.5,0,14959.0,0,-0.5898391,0,100.7,0,-2.1,0,5.9,0,,0,1.5,0,-0.015055093,0,2.7104244,0,0.5295724,0,52.2,0,-0.9,0,1.4771515,0,0,0,-7.6853924
2024-04-10,7364.830001066338,7413.772523571001,7275.102043141122,7345.456919241575,1999764.0,0.004741980474197938,-2.7,0,50.5,0,5.0,0,4.0,0,4.5,0,0.6,0,,0,2.1303337,0,0.25397202,0,0.5,0,14959.0,0,-0.58710015,0,100.7,0,-2.1,0,5.9,0,,0,1.5,0,-0.011677682,0,2.7380147,0,0.5378124,0,52.2,0,-0.9,0,1.486819,0,0,0,-7.679785
2024-04-11,7317.926750332701,7403.576164715862,7227.179156521972,7304.671483821022,2207334.0,-0.005552470849528035,-2.7,0,50.5,0,5.0,0,4.0,0,4.5,0,0.6,0,,0,2.148515,0,0.2507656,0,0.5,0,14959.0,0,-0.5843684,0,100.7,0,-2.1,0,5.9,0,,0,1.5,0,-0.008290817,0,2.7663689,0,0.54618543,0,52.2,0,-0.9,0,1.496624,0,0,0,-7.6737823
2024-04-12,7333.221288615409,7625.856787757877,7286.318037881772,7618.719336559279,1980210.0,0.04299274148520382,-2.8,1,50.5,0,5.0,0,4.0,0,3.4,1,0.7,1,,0,2.1670916,0,0.27761114,1,0.5,0,14959.0,0,-1.0089698,1,100.1,1,-2.5,1,5.9,0,,0,-0.5999985,1,-0.0048943157,0,2.7955241,0,0.45555112,1,52.2,0,0.099999964,1,0.17819892,1,1,0,-7.667329
2024-04-15,7644.210233697126,7942.963548152675,7446.400871907444,7582.012444680782,4756248.0,-0.004817987152034187,-2.8,0,50.5,0,5.0,0,4.0,0,3.4,0,0.7,0,,0,2.186078,0,0.27429274,0,0.5,0,48335.0,1,-1.0029147,0,100.1,0,-2.5,0,5.9,0,,1,-0.5999985,0,-0.0014879977,0,2.8255196,0,0.46407855,0,52.2,0,0.099999964,0,0.18797486,0,0,0,-7.6603575
2024-04-16,7637.072782498527,7655.426228437776,7463.7346819611785,7512.677204465842,2717032.0,-0.009144701452393766,-2.8,0,50.5,0,5.0,0,4.0,0,3.4,0,0.7,0,,0,2.205491,0,0.27097398,0,0.5,0,48335.0,0,-0.99690413,0,100.1,0,-2.5,0,5.9,0,,0,-0.5999985,0,0.0019283212,0,2.8563976,0,0.4727524,0,52.2,0,0.099999964,0,0.1979733,0,0,0,-7.652785
2024-04-17,7505.539753267245,7560.600091084991,7439.263420708846,7534.089558061632,2166347.0,0.002850162866449457,-2.8,0,50.5,0,5.0,0,4.0,0,3.4,0,0.7,0,,0,2.2253466,0,0.26765472,0,0.5,0,48335.0,0,-0.99093735,0,100.1,0,-2.5,0,5.9,0,,0,-0.5999985,0,0.0053548287,0,2.8882036,0,0.4815783,0,52.2,0,0.099999964,0,0.20820682,0,0,0,-7.6445093
2024-04-18,7548.364460458825,7647.269141353668,7456.597230762581,7586.090988222836,1739599.0,0.006902151847340665,-2.8,0,50.5,0,5.0,0,4.0,0,3.4,0,0.7,0,,0,2.2357538,0,0.26433486,0,0.5,0,48335.0,0,-0.98501354,0,100.1,0,-2.5,0,5.9,0,,0,-0.5999985,0,0.005706071,0,2.8671343,0,0.4905621,0,52.2,0,0.099999964,0,0.21868904,0,0,0,-7.640802
2024-04-19,7593.228439421435,7694.172392087302,7478.009584358371,7563.658998741532,1627442.0,-0.002956989247311803,-2.8,0,50.5,0,5.0,0,4.0,0,3.4,0,0.7,0,,0,2.2462847,0,0.26101425,0,0.5,0,48335.0,0,-0.97913206,0,100.1,0,-2.5,0,5.9,0,,0,-0.5999985,0,0.0060573267,0,2.846468,0,0.49971005,0,52.2,0,0.099999964,0,0.22943468,0,0,0,-7.6369557
2024-04-22,7535.109193947146,7617.699700673766,7297.534032622426,7318.946386218216,1418627.0,-0.03235373416015086,-2.8,0,50.5,0,5.0,0,4.0,0,3.4,0,0.7,0,,0,2.256942,0,0.2576928,0,0.5,0,48335.0,0,-0.9732922,0,100.1,0,-2.5,0,5.9,0,,0,-0.5999985,0,0.006408595,0,2.8261917,0,0.5090287,0,52.2,0,0.099999964,0,0.24045977,0,0,0,-7.6329618
2024-04-23,7243.493330690193,7289.3769455383135,7091.567583748633,7126.235203856103,1331511.0,-0.026330454165505723,-2.8,0,50.5,0,5.0,0,4.0,0,3.4,0,0.7,0,,0,2.2677283,0,0.2543704,0,0.5,0,48335.0,0,-0.9674932,0,100.1,0,-2.5,0,5.9,0,,0,-0.5999985,0,0.0067598773,0,2.806293,0,0.5185249,0,52.2,0,0.099999964,0,0.25178164,0,0,0,-7.6288085
2024-04-24,7149.68682922292,7285.298401996259,7134.392290940214,7245.5326024612195,921818.0,0.016740592359421935,-2.8,0,50.5,0,5.0,0,4.0,0,3.4,0,0.7,0,,0,2.2786465,0,0.25104687,0,0.5,0,48335.0,0,-0.9617345,0,100.1,0,-2.5,0,5.9,0,,0,-0.5999985,0,0.0071111727,0,2.7867599,0,0.52820605,0,52.2,0,0.099999964,0,0.26341924,0,0,0,-7.624484
2024-04-25,7245.5326024612195,7255.728961316359,7138.470834482269,7225.1398847509445,729494.0,-0.0028145229383617076,-2.8,0,50.5,0,5.0,0,4.0,0,3.4,0,0.7,0,,0,2.289699,0,0.24772213,0,0.5,0,48335.0,0,-0.95601535,0,100.1,0,-2.5,0,5.9,0,,0,-0.5999985,0,0.007462482,0,2.7675812,0,0.5380799,0,52.2,0,0.099999964,0,0.27539328,0,0,0,-7.619974
2024-04-26,7271.023499599066,7320.985657989243,7192.511536414502,7313.848206790646,789584.0,0.012277730736663717,-2.8,0,50.5,0,5.0,0,4.0,0,3.4,0,0.7,0,,0,2.3008893,0,0.24314876,0,0.5,0,48335.0,0,-0.9501925,0,100.1,0,-2.5,0,5.9,0,,0,-0.5999985,0,0.007813805,0,2.748746,0,0.53982097,0,52.2,0,0.099999964,0,0.28294995,0,0,0,-7.615265
2024-04-29,7288.357309652802,7318.946386218216,7170.079546933198,7228.198792407486,733568.0,-0.011710581346716764,-2.8,0,50.5,0,5.0,0,4.0,0,3.4,0,0.7,0,,0,2.3122199,0,0.23856422,0,0.5,0,48335.0,0,-0.94440955,0,100.1,0,-2.5,0,5.9,0,,0,-0.5999985,0,0.008165142,0,2.7302437,0,0.5415664,0,52.2,0,0.099999964,0,0.29061937,0,0,0,-7.610338
2024-04-30,7221.06134120889,7250.63078188879,7108.901393802368,7148.667193337407,575164.0,-0.01100296233601361,-2.8,0,50.5,0,5.0,0,4.0,0,3.4,0,0.7,0,,0,2.3236938,0,0.23396808,0,0.5,0,48335.0,0,-0.93866575,0,100.1,0,-2.5,0,5.9,0,,0,-0.5999985,0,0.008516492,0,2.7120645,0,0.5433162,0,52.2,0,0.099999964,0,0.2984057,0,0,0,-7.6051755
2024-05-06,7064.037414839759,7210.864982353751,7061.998143068733,7196.590079956558,231457.0,0.006703751248039014,-2.8,0,54.0,1,-0.70000076,1,-1.9000015,1,3.4,0,0.7,0,,0,1.0108837,1,0.22935988,0,0.5,0,48335.0,0,-0.93296045,0,100.1,0,-2.5,0,5.9,0,,0,-0.5999985,0,0.77925295,1,2.2422016,1,0.54507047,0,52.9,1,0.099999964,0,0.3063133,0,1,1,-10.840093
2024-05-07,7229.218428292999,7308.750027363077,7222.0809770944015,7236.355879491596,479476.0,0.005525644658543438,-2.8,0,54.0,0,-0.70000076,0,-1.9000015,0,3.4,0,0.7,0,,0,1.0319394,0,0.22473918,0,0.5,0,48335.0,0,-0.92729306,0,100.1,0,-2.5,0,5.9,0,,0,-0.5999985,0,0.77561337,0,2.2390897,0,0.5468292,0,52.9,0,0.099999964,0,0.31434676,0,0,0,-10.8339615
2024-05-08,7251.650417774303,7286.318037881772,7186.393721101419,7247.571874232248,395454.0,0.0015499506833873689,-2.8,0,54.0,0,-0.70000076,0,-1.9000015,0,3.4,0,0.7,0,,0,1.0538431,0,0.2201055,0,0.5,0,48335.0,0,-0.9216629,0,100.1,0,-2.5,0,5.9,0,,0,-0.5999985,0,0.77198917,0,2.2359886,0,0.54859245,0,52.9,0,0.099999964,0,0.322511,0,0,0,-10.8275585
2024-05-09,7247.571874232248,7337.299832157464,7218.002433552348,7299.573304393452,400964.0,0.007175014068655061,-2.8,0,54.0,0,-0.70000076,0,-1.9000015,0,3.4,0,0.7,0,,0,1.0766597,0,0.21545838,0,0.5,0,48335.0,0,-0.9160695,0,100.1,0,-2.5,0,5.9,0,,0,-0.5999985,0,0.76838017,0,2.2328982,0,0.55036026,0,52.9,0,0.099999964,0,0.33081102,0,0,0,-10.820865
2024-05-10,7358.712185753254,7561.619726970506,7290.396581423828,7559.580455199477,663631.0,0.03561949993015778,-2.8,0,54.0,0,-0.70000076,0,-1.9000015,0,3.4,0,0.7,0,,0,1.100461,0,0.21079732,0,0.5,0,48335.0,0,-0.9105121,0,100.1,0,-2.5,0,5.9,0,,0,-0.5999985,0,0.7647863,0,2.2298183,0,0.55213255,0,52.9,0,0.099999964,0,0.33925232,0,0,0,-10.813853
2024-05-13,7511.657568580328,7532.050286290604,7393.379805860724,7448.44014367847,521331.0,-0.014701915295387114,-2.5,1,54.0,0,-0.70000076,0,-1.9000015,0,7.6,1,3.3,1,,0,1.1253277,0,1.0053313,1,0.5,0,-658.0,1,0.6776554,1,100.3,1,-2.0,1,5.9,0,,1,0.20000458,1,0.7612073,0,2.2267492,0,0.8727256,1,52.9,0,2.6,1,0.8664494,1,1,0,-10.806499
2024-05-14,7484.127399671454,7513.696840351356,7409.693980028946,7456.597230762581,316002.0,0.001095140314852916,-2.5,0,54.0,0,-0.70000076,0,-1.9000015,0,7.6,0,3.3,0,,0,1.1513493,0,0.99740535,0,0.5,0,-658.0,0,0.6748035,0,100.3,0,-2.0,0,5.9,0,,0,0.20000458,0,0.75764304,0,2.2236905,0,0.8727256,0,52.9,0,2.6,0,0.87565213,0,0,0,-10.798769
2024-05-15,7494.323758526593,7541.227009260229,7466.79358961772,7510.637932694814,241774.0,0.007247367701353813,-2.5,0,54.0,0,-0.70000076,0,-1.9000015,0,7.6,0,3.3,0,,0,1.1786271,0,0.98954225,0,0.5,0,-658.0,0,0.6719606,0,100.3,0,-2.0,0,5.9,0,,0,0.20000458,0,0.7540933,0,2.220642,0,0.8727256,0,52.9,0,2.6,0,0.8850085,0,0,0,-10.790632
2024-05-16,7606.483705933113,7795.11634475317,7496.363030297621,7714.565109797579,346718.0,0.027151778441488084,-2.5,0,54.0,0,-0.70000076,0,-1.9000015,0,7.6,0,3.3,0,,0,1.2072749,0,0.9817405,0,0.5,0,-658.0,0,0.66912663,0,100.3,0,-2.0,0,5.9,0,,0,0.20000458,0,0.750558,0,2.2176042,0,0.8727256,0,52.9,0,2.6,0,0.8945236,0,0,0,-10.782047
2024-05-17,7720.682925110662,7785.939621783546,7690.093848545247,7785.939621783546,131592.0,0.009251916468411281,-2.5,0,54.0,0,-0.70000076,0,-1.9000015,0,7.6,0,3.3,0,,0,1.2374218,0,0.9739986,0,0.5,0,-658.0,0,0.6663014,0,100.3,0,-2.0,0,5.9,0,,0,0.20000458,0,0.74703693,0,2.2145765,0,0.8727256,0,52.9,0,2.6,0,0.90420264,0,0,0,-10.772971
2024-05-20,7902.178112732122,8355.916081785772,7871.589036166707,8355.916081785772,197516.0,0.07320586694604492,-2.5,0,54.0,0,-0.70000076,0,-1.9000015,0,7.6,0,3.3,0,,0,1.227262,0,0.96631527,0,0.5,0,-658.0,0,0.663485,0,100.3,0,-2.0,0,5.9,0,,0,0.20000458,0,0.7408695,0,2.1857872,0,0.8727256,0,52.9,0,2.6,0,0.9140511,0,0,0,-10.77804
2024-05-21,8257.011400890931,8901.421280535667,8239.677590837196,8381.406978923618,326591.0,0.003050640634533419,-2.5,0,54.0,0,-0.70000076,0,-1.9000015,0,7.6,0,3.3,0,,0,1.21722,0,0.958689,0,0.5,0,-658.0,0,0.66067725,0,100.3,0,-2.0,0,5.9,0,,0,0.20000458,0,0.73472744,0,2.1578581,0,0.8727256,0,52.9,0,2.6,0,0.9240748,0,0,0,-10.782971
2024-05-22,8461.958213879208,8658.747939783378,8394.6622454353,8492.547290444625,198100.0,0.013260340632603507,-2.5,0,54.0,0,-0.70000076,0,-1.9000015,0,7.6,0,3.3,0,,0,1.2072927,0,0.9511186,0,0.5,0,-658.0,0,0.65787804,0,100.3,0,-2.0,0,5.9,0,,0,0.20000458,0,0.72860986,0,2.1307452,0,0.8727256,0,52.9,0,2.6,0,0.9342799,0,0,0,-10.787772
2024-05-23,8492.547290444625,8492.547290444625,8005.161337169018,8091.8303874376925,170184.0,-0.04718453595869854,-2.5,0,54.0,0,-0.70000076,0,-1.9000015,0,7.6,0,3.3,0,,0,1.1974771,0,0.9436026,0,0.5,0,-658.0,0,0.65508735,0,100.3,0,-2.0,0,5.9,0,,0,0.20000458,0,0.7225162,0,2.1044066,0,0.8727256,0,52.9,0,2.6,0,0.94467264,0,0,0,-10.792448
2024-05-24,8137.707351243761,8223.089242013742,7977.108080509748,8140.756704485548,288922.0,0.0060463844031890535,-2.5,0,54.0,0,-0.70000076,0,-1.9000015,0,7.6,0,3.3,0,,0,1.1877705,0,0.93613994,0,0.5,0,-658.0,0,0.6523051,0,100.3,0,-2.0,0,5.9,0,,0,0.20000458,0,0.7164456,0,2.0788043,0,0.8727256,0,52.9,0,2.6,0,0.95525974,0,0,0,-10.797004
2024-05-27,8134.657998001977,8304.405328461346,8072.654482085681,8226.138595255528,194255.0,0.01048820077412893,-2.5,0,54.0,0,-0.70000076,0,-1.9000015,0,7.6,0,3.3,0,,0,1.1781702,0,0.9287292,0,0.5,0,-658.0,0,0.6495312,0,100.3,0,-2.0,0,5.9,0,,0,0.20000458,0,0.7103976,0,2.053902,0,0.8727256,0,52.9,0,2.6,0,0.96604824,0,0,0,-10.801447
2024-05-28,8259.681480915164,8596.126788592115,8259.681480915164,8435.527517858105,346871.0,0.025454096132460302,-2.5,0,54.0,0,-0.70000076,0,-1.9000015,0,7.6,0,3.3,0,,0,1.1686734,0,0.9216809,0,0.5,0,-658.0,0,0.64352524,0,100.3,0,-2.0,0,5.9,0,,0,0.20000458,0,0.7043714,0,2.0296662,0,0.86691415,0,52.9,0,2.6,0,0.9623866,0,0,0,-10.80578
2024-05-29,8485.333620807261,8699.804798812811,8441.626224341675,8697.771896651622,385864.0,0.031088082901554515,-2.5,0,54.0,0,-0.70000076,0,-1.9000015,0,7.6,0,3.3,0,,0,1.1592776,0,0.9146864,0,0.5,0,-658.0,0,0.637532,0,100.3,0,-2.0,0,5.9,0,,0,0.20000458,0,0.6983663,0,2.006066,0,0.8611382,0,52.9,0,2.6,0,0.95874286,0,0,0,-10.810011
2024-05-30,8581.896473463788,8675.409972878531,8335.915311959792,8426.37945813275,369006.0,-0.03120252424915293,-2.5,0,54.0,0,-0.70000076,0,-1.9000015,0,7.6,0,3.3,0,,0,1.1499802,0,0.9077446,0,0.5,0,-658.0,0,0.6315508,0,100.3,0,-2.0,0,5.9,0,,0,0.20000458,0,0.6923816,0,1.9830722,0,0.85539716,0,52.9,0,2.6,0,0.95511687,0,0,0,-10.814142
2024-05-31,8398.935278956684,8538.189076998202,8269.845991721115,8397.918827876087,306281.0,-0.003377563329312605,-2.5,0,54.0,0,-0.70000076,0,-1.9000015,0,7.6,0,3.3,0,,0,1.1407789,0,0.90085477,0,0.5,0,-658.0,0,0.6255809,0,100.3,0,-2.0,0,5.9,0,,0,0.20000458,0,0.68641675,0,1.960657,0,0.8496905,0,52.9,0,2.6,0,0.9515084,0,0,0,-10.818177
2024-06-03,8485.333620807261,8551.402941045939,7979.140982670939,8114.328976390077,479031.0,-0.03376906318082773,-2.5,0,56.9,1,-2.2999992,1,-1.5,1,7.6,0,3.3,0,,0,-0.067022294,1,0.89401615,0,0.5,0,-658.0,0,0.6196215,0,100.3,0,-2.0,0,5.9,0,,0,0.20000458,0,1.314516,1,0.5670154,1,0.8440175,0,50.8,1,2.6,0,0.9479173,0,1,1,-12.594028
2024-06-04,8187.513454192918,8277.977600365875,8097.04930801996,8245.451165786833,263257.0,0.01615933859451313,-2.5,0,56.9,0,-2.2999992,0,-1.5,0,7.6,0,3.3,0,,0,-0.06964514,0,0.8872279,0,0.5,0,-658.0,0,0.6136719,0,100.3,0,-2.0,0,5.9,0,,0,0.20000458,0,1.3034934,0,0.56499803,0,0.8383777,0,50.8,0,2.6,0,0.9443433,0,0,0,-12.594513
2024-06-05,8080.78609073044,8080.78609073044,7884.611032175601,7928.318428641188,292237.0,-0.038461538461538214,-2.5,0,56.9,0,-2.2999992,0,-1.5,0,7.6,0,3.3,0,,0,-0.07227378,0,0.8804894,0,0.5,0,-658.0,0,0.60773134,0,100.3,0,-2.0,0,5.9,0,,0,0.20000458,0,1.2926131,0,0.5629848,0,0.8327704,0,50.8,0,2.6,0,0.94078636,0,0,0,-12.594998
2024-06-06,7966.943569703798,8253.582774431594,7916.121015674046,8195.645062837677,257771.0,0.03371794871794842,-2.5,0,56.9,0,-2.2999992,0,-1.5,0,7.6,0,3.3,0,,0,-0.074908316,0,0.8737999,0,0.5,0,-658.0,0,0.6017991,0,100.3,0,-2.0,0,5.9,0,,0,0.20000458,0,1.2818714,0,0.5609758,0,0.8271951,0,50.8,0,2.6,0,0.9372462,0,0,0,-12.595485
2024-06-07,8106.197367745316,8490.415876210234,8106.197367745316,8384.704963828353,317178.0,0.023068336847327453,-2.5,0,56.9,0,-2.2999992,0,-1.5,0,7.6,0,3.3,0,,0,-0.07754881,0,0.86715883,0,0.5,0,-658.0,0,0.5958743,0,100.3,0,-2.0,0,5.9,0,,0,0.20000458,0,1.2712647,0,0.5589709,0,0.8216512,0,50.8,0,2.6,0,0.93372273,0,0,0,-12.595972
2024-06-11,7979.140982670939,8014.716770491765,7809.393652211569,7835.82138030704,197162.0,-0.0654624803006425,-2.5,0,56.9,0,-2.2999992,0,-1.5,0,7.6,0,3.3,0,,0,-0.08019535,0,0.8605655,0,0.5,0,-658.0,0,0.58995634,0,100.3,0,-2.0,0,5.9,0,,0,0.20000458,0,1.2607892,0,0.5569702,0,0.8161382,0,50.8,0,2.6,0,0.9302157,0,0,0,-12.596461
2024-06-12,7896.80844514274,7948.647450253087,7836.837831387635,7921.203271077022,149673.0,0.01089635490984553,-2.5,0,56.9,0,-2.2999992,0,-1.5,0,7.6,0,3.3,0,,0,-0.08284802,0,0.8540194,0,0.5,0,-658.0,0,0.58404434,0,100.3,0,-2.0,0,5.9,0,,0,0.20000458,0,1.2504416,0,0.5549735,0,0.8106556,0,50.8,0,2.6,0,0.92672503,0,0,0,-12.5969515
2024-06-13,8057.407715876755,8135.674449082571,7737.225625489323,7900.874249465121,339717.0,-0.002566405748749001,-1.4,1,56.9,0,-2.2999992,0,-1.5,0,13.5,1,8.1,1,,0,-0.08550689,0,2.3734622,1,0.5,0,-658.0,0,2.8034928,1,100.3,1,-1.9,1,5.9,0,,0,0.0,1,1.2402186,0,0.55298084,0,1.9471062,1,50.8,0,4.8,1,0.92325044,1,1,0,-12.597443
2024-06-14,7913.071662432263,7922.219722157616,7718.929506038612,7835.82138030704,236927.0,-0.008233629229383643,-1.4,0,56.9,0,-2.2999992,0,-1.5,0,13.5,0,8.1,0,,0,-0.08817206,0,2.3444738,0,0.5,0,-658.0,0,2.7539554,0,100.3,0,-1.9,0,5.9,0,,0,0.0,0,1.2301171,0,0.55099225,0,1.9240527,0,50.8,0,4.8,0,0.9197918,0,0,0,-12.597936
2024-06-17,7870.380717047272,7961.861314300822,7816.508809775735,7838.870733548824,191392.0,0.0003891555324944118,-1.4,0,56.9,0,-2.2999992,0,-1.5,0,13.5,0,8.1,0,,0,-0.09084361,0,2.316457,0,0.5,0,20623.0,1,2.70665,0,100.3,0,-1.9,0,5.9,0,,1,0.0,0,1.2201339,0,0.5490076,0,1.9015795,0,50.8,0,4.8,0,0.916349,0,0,0,-12.59843
