date,open,high,low,close,volume,returns,fac_PPIRM_纺织原料类_全国_当期同比增长率_月_zscore,fac_PPIRM_纺织原料类_全国_当期同比增长率_月_zscore_release,fac_Social_Financing_Monthly_diff,fac_Social_Financing_Monthly_diff_release,fac_Social_Financing_Monthly_zscore,fac_Social_Financing_Monthly_zscore_release,fac_PMI_Raw_Material_Inventory_diff,fac_PMI_Raw_Material_Inventory_diff_release,fac_PMI_Raw_Material_Inventory_level,fac_PMI_Raw_Material_Inventory_level_release,fac_PMI_Business_Expectation_diff,fac_PMI_Business_Expectation_diff_release,fac_PPI_纺织业_全国_当期同比增长率_月_zscore,fac_PPI_纺织业_全国_当期同比增长率_月_zscore_release,fac_Social_Financing_Monthly_level,fac_Social_Financing_Monthly_level_release,fac_制造业采购经理指数PMI_生产_zscore,fac_制造业采购经理指数PMI_生产_zscore_release,any_effective_release
2021-03-29,3870.4103863656046,3919.2703912430784,3804.100379746175,3840.745383404281,966102.0,-0.006768953068591821,2.4430394,0,,0,,0,-1.2999992,0,47.7,0,-0.5999985,0,2.1069937,0,,0,-0.12967959,0,0
2021-03-30,3886.1153879333633,3893.095388630145,3840.745383404281,3842.490383578474,820510.0,0.0004543389368463213,2.405476,0,,0,,0,-1.2999992,0,47.7,0,-0.5999985,0,2.0915601,0,,0,-0.15433238,0,0
2021-03-31,3832.0203825333024,3877.3903870623853,3816.3153809655437,3823.2953816623262,762975.0,-0.0049954586739320295,2.369284,0,,0,,0,-1.2999992,0,47.7,0,-0.5999985,0,2.0763924,0,,0,-0.1818492,0,0
2021-04-01,3823.2953816623262,3842.490383578474,3756.985375042898,3816.3153809655437,779723.0,-0.0018256503879509056,2.3343778,0,,0,,0,0.70000076,1,48.4,1,-0.5999985,0,2.0614827,0,,0,0.21975145,1,0
2021-04-02,3832.0203825333024,3910.545390372101,3816.3153809655437,3896.585388978536,762288.0,0.021033379058070345,2.300679,0,,0,,0,0.70000076,0,48.4,0,-0.5999985,0,2.0468235,0,,0,0.21011147,0,0
2021-04-06,3832.0203825333024,3943.700393681814,3809.3353802687616,3931.4853924624463,412335.0,0.008956560680698722,2.268116,0,,0,,0,0.70000076,0,48.4,0,-0.5999985,0,2.0324075,0,,0,0.20023613,0,0
2021-04-07,3954.170394726988,3980.3453973399196,3926.250391939859,3966.385395946356,384451.0,0.008877052818464293,2.2366233,0,,0,,0,0.70000076,0,48.4,0,-0.5999985,0,2.0182273,0,,0,0.19017285,0,0
2021-04-08,3966.385395946356,3978.600397165725,3818.0603811397386,3830.275382359107,414934.0,-0.03431588209414882,2.2061398,0,,0,,0,0.70000076,0,48.4,0,-0.5999985,0,2.0042768,0,,0,0.1800654,0,0
2021-04-09,3844.2353837526707,3854.7053847978445,3777.9253771332424,3804.100379746175,237747.0,-0.006833712984054552,2.1766098,0,,0,,0,0.70000076,0,48.4,0,-0.5999985,0,1.990549,0,,0,0.17032644,0,0
2021-04-12,3795.3753788751974,3844.2353837526707,3763.965375739679,3777.9253771332424,246406.0,-0.006880733944954143,3.2845745,1,,0,,0,0.70000076,0,48.4,0,-0.5999985,0,3.411263,1,,0,0.16228195,0,0
2021-04-13,3795.3753788751974,3839.0003832300845,3786.6503780042194,3830.275382359107,226979.0,0.01385681293302543,3.2037318,0,,0,,0,0.70000076,0,48.4,0,-0.5999985,0,3.3342438,0,,0,0.16183484,0,0
2021-04-14,3837.2553830558895,3910.545390372101,3833.765382707498,3900.0753893269266,204213.0,0.018223234624145768,3.1279538,0,,0,,0,0.70000076,0,48.4,0,-0.5999985,0,3.261741,0,,0,0.26710615,0,0
2021-04-15,3927.995392114055,4018.7354011722214,3907.05539002371,4003.0303996044613,222066.0,0.026398210290828006,3.05672,0,,0,,0,0.70000076,0,48.4,0,-0.5999985,0,3.1933205,0,,0,0.26839414,0,0
2021-04-16,3989.0703982108976,4048.4004041335443,3978.600397165725,4036.1854029141764,146349.0,0.008282476024411789,2.9895813,0,,0,,0,0.70000076,0,48.4,0,-0.5999985,0,3.128605,0,,0,0.2696838,0,0
2021-04-19,4046.655403959348,4055.380404830326,3962.895395597966,4034.44040273998,99588.0,-0.00043233895373995246,2.9261491,0,,0,,0,0.70000076,0,48.4,0,-0.5999985,0,3.0672638,0,,0,0.27097514,0,0
2021-04-20,4053.6354046561305,4064.105405701303,4022.2254015206113,4037.930403088371,72942.0,0.0008650519031141446,2.8660843,0,,0,,0,0.70000076,0,48.4,0,-0.5999985,0,3.0090067,0,,0,0.27226818,0,0
2021-04-21,4055.380404830326,4055.380404830326,3938.4653931592275,3987.3253980367003,75199.0,-0.012532411408816224,2.80909,0,,0,,0,0.70000076,0,48.4,0,-0.5999985,0,2.953577,0,,0,0.27356288,0,0
2021-04-22,3961.1503954237696,3996.0503989076788,3877.3903870623853,3933.2303926366408,96106.0,-0.013566739606126754,2.7549043,0,,0,,0,0.70000076,0,48.4,0,-0.5999985,0,2.9007473,0,,0,0.2748593,0,0
2021-04-23,3936.720392985032,3975.110396817334,3929.7403922882504,3962.895395597966,73953.0,0.007542147293700507,2.7032962,0,,0,,0,0.70000076,0,48.4,0,-0.5999985,0,2.8503149,0,,0,0.27615747,0,0
2021-04-26,3966.385395946356,4044.9104037851534,3945.4453938560105,3954.170394726988,79081.0,-0.0022016732716866327,2.653891,0,,0,,0,0.70000076,0,48.4,0,-0.70000076,1,2.8004766,0,,0,0.27745733,0,0
2021-04-27,3940.210393333423,4102.495409533604,3921.0153914172724,4090.280408314236,73278.0,0.034421888790820754,2.6066887,0,,0,,0,0.70000076,0,48.4,0,-0.70000076,0,2.752826,0,,0,0.2787589,0,0
2021-04-28,4093.770408662626,4177.53041702401,4086.790407965845,4175.785416849814,57377.0,0.020904436860068154,2.5615234,0,,0,,0,0.70000076,0,48.4,0,-0.70000076,0,2.7072024,0,,0,0.28006226,0,0
2021-04-29,4191.490418417574,4193.23541859177,4142.6304135401015,4179.275417198206,27353.0,0.0008357709987465434,2.518247,0,,0,,0,0.70000076,0,48.4,0,-0.70000076,0,2.6634617,0,,0,0.28136736,0,0
2021-04-30,4218.503589798557,4232.150184508782,4119.56577814942,4150.270616247428,100654.0,-0.006940150637457454,2.4767256,0,,0,,0,0.70000076,0,48.4,0,-0.70000076,0,2.6214733,0,,0,0.28267422,0,0
2021-05-06,4175.857981329103,4245.79677921901,4172.446332651545,4199.739522071997,113020.0,0.011919441019317967,2.4368382,0,,0,,0,-0.10000229,1,48.3,1,-0.70000076,0,2.581119,0,,0,-2.1834455,1,0
2021-05-07,4216.79776545978,4288.442387688465,4204.856995088333,4230.444360170005,177533.0,0.007311129163281693,2.3984754,0,,0,,0,-0.10000229,0,48.3,0,-0.70000076,0,2.5422919,0,,0,-2.153684,0,0
2021-05-10,4221.9152384761155,4278.207441655794,4180.975454345437,4235.561833186342,119957.0,0.0012096774193552928,2.361538,0,,0,,0,-0.10000229,0,48.3,0,-0.70000076,0,2.504894,0,,0,-2.124837,0,0
2021-05-11,4237.267657525118,4245.79677921901,4150.270616247428,4160.505562280098,152898.0,-0.017720499395892375,2.3259351,0,,0,,0,-0.10000229,0,48.3,0,-0.70000076,0,2.4688365,0,,0,-2.0968559,0,0
2021-05-12,4148.56479190865,4250.914252235343,4131.506548520867,4249.208427896566,142338.0,0.021320213202131955,3.084555,1,,0,,0,-0.10000229,0,48.3,0,-0.70000076,0,3.2834256,1,,0,-2.069695,0,0
2021-05-13,4250.914252235343,4285.030739010908,4070.0968723248525,4071.8026966636294,234805.0,-0.04175030108390221,3.015343,0,,0,,0,-0.10000229,0,48.3,0,-0.70000076,0,3.207025,0,,0,-2.043312,0,0
2021-05-14,4075.214345341186,4111.036656455529,3977.982358030827,4022.3337908390613,292772.0,-0.012149141181399092,2.9500368,0,,0,,0,-0.10000229,0,48.3,0,-0.70000076,0,3.1351795,0,,0,-2.0176682,0,0
2021-05-17,4034.274561210509,4104.213359100416,4034.274561210509,4071.8026966636294,141177.0,0.012298558100084733,2.8882713,0,,0,,0,-0.10000229,0,48.3,0,-0.70000076,0,3.067443,0,,0,-1.9927268,0,0
2021-05-18,4059.861926292182,4160.505562280098,4032.5687368717327,4157.093913602541,108658.0,0.020946795140343477,2.8297281,0,,0,,0,-0.10000229,0,48.3,0,-0.70000076,0,3.0034282,0,,0,-1.9684539,0,0
2021-05-19,4172.446332651545,4172.446332651545,4035.9803855492873,4054.7444532758477,173989.0,-0.024620434961017512,2.7741275,0,,0,,0,-0.10000229,0,48.3,0,-0.70000076,0,2.9427977,0,,0,-1.9454467,0,0
2021-05-20,4034.274561210509,4078.625994018743,3957.512465965489,4066.6852236472955,196470.0,0.002944888514934796,2.7212222,0,,0,,0,-0.10000229,0,48.3,0,-0.70000076,0,2.8852546,0,,0,-1.9230189,0,0
2021-05-21,4063.273574969739,4063.273574969739,3976.2765336920493,3989.923128402275,103452.0,-0.018875838926174615,2.6707935,0,,0,,0,-0.10000229,0,48.3,0,-0.70000076,0,2.8305385,0,,0,-1.9011447,0,0
2021-05-24,4013.804669145171,4068.3910479860733,3977.982358030827,4034.274561210509,138641.0,0.0111158614792648,2.622647,0,,0,,0,-0.10000229,0,48.3,0,-0.70000076,0,2.7784178,0,,0,-1.8797997,0,0
2021-05-25,4039.392034226844,4116.1541294718645,4027.451263855397,4105.919183439194,84239.0,0.017758985200845512,2.576609,0,,0,,0,-0.10000229,0,48.3,0,-0.70000076,0,2.7286873,0,,0,-1.858961,0,0
2021-05-26,4095.6842374065254,4121.271602488199,4068.3910479860733,4102.5075347616375,67493.0,-0.0008309098462816467,2.5328782,0,,0,,0,-0.10000229,0,48.3,0,-0.70000076,0,2.6780584,0,,0,-1.8386071,0,0
2021-05-27,4083.743467035078,4097.390061745305,4035.9803855492873,4047.9211559207347,73551.0,-0.013305613305613195,2.490935,0,,0,,0,-0.10000229,0,48.3,0,-0.70000076,0,2.6297264,0,,0,-1.8187176,0,0
2021-05-28,4034.274561210509,4140.035670214759,4027.451263855397,4080.331818357521,94406.0,0.008006742520016985,2.4506557,0,,0,,0,-0.10000229,0,48.3,0,-0.70000076,0,2.5835161,0,,0,-1.7992737,0,0
2021-05-31,4076.9201696799646,4133.212372859647,4075.214345341186,4128.0948998433105,171118.0,0.011705685618728756,2.4119277,0,,0,,0,-0.10000229,0,48.3,0,-0.70000076,0,2.5392704,0,,0,-1.7802572,0,0
2021-06-01,4145.153143231091,4211.680292443444,4112.742480794308,4199.739522071997,133819.0,0.01735537190082681,2.3746495,0,,0,,0,-0.5999985,1,47.7,1,-0.70000076,0,2.496848,0,,0,-1.1301342,1,0
2021-06-02,4240.6793062026745,4240.6793062026745,4134.918197198425,4155.388089263763,145769.0,-0.010560519902518495,2.3387284,0,,0,,0,-0.5999985,0,47.7,0,-0.70000076,0,2.4561214,0,,0,-1.1222641,0,0
2021-06-03,4179.269630006659,4198.033697733218,4134.918197198425,4160.505562280098,100665.0,0.0012315270935963074,2.3040798,0,,0,,0,-0.5999985,0,47.7,0,-0.70000076,0,2.4169757,0,,0,-1.1144683,0,0
2021-06-04,4140.035670214759,4158.79973794132,4070.0968723248525,4112.742480794308,156182.0,-0.011480114801147967,2.270626,0,,0,,0,-0.5999985,0,47.7,0,-0.70000076,0,2.3793058,0,,0,-1.1067452,0,0
2021-06-07,4145.153143231091,4150.270616247428,4053.038628937069,4054.7444532758477,148391.0,-0.01410203235172136,2.2382965,0,,0,,0,-0.5999985,0,47.7,0,-0.29999924,1,2.343017,0,,0,-1.0990936,0,0
2021-06-08,4068.3910479860733,4088.860940051413,4018.922142161505,4042.8036829044,199549.0,-0.002944888514934796,2.207026,0,,0,,0,-0.5999985,0,47.7,0,-0.29999924,0,2.3080225,0,,0,-1.0915116,0,0
2021-06-09,4044.5095072431786,4097.390061745305,4037.686209888065,4093.9784130677463,94599.0,0.012658227848101111,2.1767547,0,,0,,0,-0.5999985,0,47.7,0,-0.29999924,0,2.2742426,0,,0,-1.0839981,0,0
2021-06-10,4095.6842374065254,4117.859953810642,4042.8036829044,4061.5677506309603,181438.0,-0.007916666666666572,2.7566671,1,,0,,0,-0.5999985,0,47.7,0,-0.29999924,0,2.7140336,1,,0,-1.0765516,0,0
2021-06-11,4076.9201696799646,4146.858967569871,4049.626980259514,4136.624021537203,164052.0,0.018479630407391978,2.7052505,0,,0,,0,-0.5999985,0,47.7,0,-0.29999924,0,2.663945,0,,0,-1.0691707,0,0
2021-06-15,4143.447318892315,4174.152156990324,4090.56676439019,4143.447318892315,124094.0,0.0016494845360823795,2.6561923,0,,0,,0,-0.5999985,0,47.7,0,-0.29999924,0,2.6161122,0,,0,-1.0646685,0,0
2021-06-16,4143.447318892315,4256.031725251679,4140.035670214759,4244.090954880233,223795.0,0.024289831206258272,2.609311,0,,0,,0,-0.5999985,0,47.7,0,-0.29999924,0,2.5703642,0,,0,-1.0601937,0,0
2021-06-17,4242.385130541454,4279.9132659945735,4198.033697733218,4256.031725251679,227009.0,0.002813504823150792,2.5644443,0,,0,,0,-0.5999985,0,47.7,0,-0.29999924,0,2.5265474,0,,0,-1.0557456,0,0
2021-06-18,4244.090954880233,4252.620076574121,4111.036656455529,4126.389075504533,293418.0,-0.030460921843687427,2.5214458,0,,0,,0,-0.5999985,0,47.7,0,-0.29999924,0,2.4845243,0,,0,-1.0513241,0,0
2021-06-21,4122.977426826977,4206.562819427109,4122.977426826977,4167.328859635211,168825.0,0.00992145514675502,2.480184,0,,0,,0,-0.5999985,0,47.7,0,-0.29999924,0,2.4441695,0,,0,-1.0469289,0,0
2021-06-22,4160.505562280098,4283.32491467213,4148.56479190865,4281.619090333352,169281.0,0.0274252967662707,2.4405403,0,,0,,0,-0.5999985,0,47.7,0,-0.29999924,0,2.405371,0,,0,-1.0425596,0,0
2021-06-23,4273.0899686394605,4332.7938204966995,4257.737549590455,4324.264698802809,242053.0,0.009960159362550236,2.4024067,0,,0,,0,-0.5999985,0,47.7,0,-0.29999924,0,2.3680258,0,,0,-1.0382159,0,0
2021-06-24,4346.440415206923,4378.851077643711,4296.971509382355,4320.853050125251,242162.0,-0.0007889546351088628,2.3656852,0,,0,,0,-0.5999985,0,47.7,0,-0.29999924,0,2.3320413,0,,0,-1.0338974,0,0
2021-06-25,4303.794806737469,4522.140322101082,4291.854036366022,4455.613172888729,369292.0,0.03118831425187496,2.331099,0,,0,,0,-0.5999985,0,47.7,0,-0.29999924,0,2.2975645,0,,0,-1.0296038,0,0
2021-06-28,4459.024821566288,4501.670430035744,4385.674374998823,4467.553943260177,347876.0,0.0026799387442573153,2.2977104,0,,0,,0,-0.5999985,0,47.7,0,-0.29999924,0,2.2642725,0,,0,-1.0253351,0,0
2021-06-29,4520.434497762305,4520.434497762305,4325.970523141585,4337.911293513033,282153.0,-0.029018709431080203,2.2654483,0,,0,,0,-0.5999985,0,47.7,0,-0.29999924,0,2.2320948,0,,0,-1.0210905,0,0
2021-06-30,4375.439428966156,4412.967564419275,4341.322942190591,4360.087009917151,181498.0,0.0051120723554858305,2.2342484,0,,0,,0,-0.5999985,0,47.7,0,-0.29999924,0,2.2009673,0,,0,-1.0168701,0,0
2021-07-01,4378.851077643711,4411.261740080497,4303.794806737469,4336.205469174254,257605.0,-0.005477308294210004,2.2040503,0,,0,,0,0.29999924,1,48.0,1,-0.29999924,0,2.1708305,0,,0,-1.9796288,1,0
2021-07-02,4407.850091402941,4447.084051194839,4344.7345908681455,4363.498658594707,285517.0,0.006294256490952277,2.1747992,0,,0,,0,0.29999924,0,48.0,0,-0.29999924,1,2.1416297,0,,0,-1.9587337,0,0
2021-07-05,4361.79283425593,4501.670430035744,4354.969536900816,4436.84910516217,415795.0,0.016810007818608197,2.146444,0,,0,,0,0.29999924,0,48.0,0,-0.29999924,0,2.1133142,0,,0,-1.9383248,0,0
2021-07-06,4441.966578178505,4563.0801062317605,4404.4384427253835,4520.434497762305,503507.0,0.01883890811226485,2.1189377,0,,0,,0,0.29999924,0,48.0,0,-0.29999924,0,2.0858376,0,,0,-1.9183823,0,0
2021-07-07,4501.670430035744,4510.199551729635,4310.618104092582,4358.381185578372,498868.0,-0.0358490566037738,2.0922363,0,,0,,0,0.29999924,0,48.0,0,-0.29999924,0,2.059156,0,,0,-1.8988874,0,0
2021-07-08,4363.498658594707,4380.55690198249,4237.267657525118,4281.619090333352,585769.0,-0.017612524461839585,2.0662992,0,,0,,0,0.29999924,0,48.0,0,-0.29999924,0,2.0332294,0,,0,-1.8798223,0,0
2021-07-09,4305.500631076248,4385.674374998823,4285.030739010908,4354.969536900816,316764.0,0.01713147410358573,2.0410888,0,,0,,0,0.29999924,0,48.0,0,-0.29999924,0,2.0080202,0,,0,-1.86117,0,0
2021-07-12,4392.497672353938,4423.202510451945,4319.147225786472,4360.087009917151,330635.0,0.001175088131609936,2.2314236,1,,0,,0,0.29999924,0,48.0,0,-0.29999924,0,2.2714982,1,,0,-1.842915,0,0
2021-07-13,4349.852063884481,4411.261740080497,4336.205469174254,4401.026794047829,210302.0,0.009389671361502483,2.2015176,0,,0,,0,0.29999924,0,48.0,0,-0.29999924,0,2.2392147,0,,0,-1.8223169,0,0
2021-07-14,4389.086023676379,4438.55492950095,4363.498658594707,4426.614159129502,187210.0,0.005813953488371881,2.1725445,0,,0,,0,0.29999924,0,48.0,0,-0.29999924,0,2.2079878,0,,0,-1.8021913,0,0
2021-07-15,4436.84910516217,4441.966578178505,4274.795792978239,4334.499644835477,315389.0,-0.020809248554913395,2.1444547,0,,0,,0,0.29999924,0,48.0,0,-0.29999924,0,2.177758,0,,0,-1.7825185,0,0
2021-07-16,4332.7938204966995,4361.79283425593,4302.088982398691,4329.382171819143,274634.0,-0.001180637544273666,2.117202,0,,0,,0,0.29999924,0,48.0,0,-0.29999924,0,2.1484702,0,,0,-1.7632803,0,0
2021-07-19,4349.852063884481,4390.791848015158,4296.971509382355,4366.910307272263,308486.0,0.008668242710795582,2.0907435,0,,0,,0,0.29999924,0,48.0,0,-0.29999924,0,2.120073,0,,0,-1.7444589,0,0
2021-07-20,4300.383158059913,4324.264698802809,4163.917210957655,4215.091941121,482104.0,-0.03476562500000013,2.0650394,0,,0,,0,0.29999924,0,48.0,0,-0.29999924,0,2.0925198,0,,0,-1.7260379,0,0
2021-07-21,4186.092927361771,4331.087996157921,4177.563805667882,4310.618104092582,312950.0,0.022662889518413998,2.0400527,0,,0,,0,0.29999924,0,48.0,0,-0.29999924,0,2.0657666,0,,0,-1.7080015,0,0
2021-07-22,4349.852063884481,4467.553943260177,4339.6171178518125,4467.553943260177,414085.0,0.03640680648990857,2.0155942,0,,0,,0,0.29999924,0,48.0,0,-0.29999924,0,2.0399323,0,,0,-1.6903349,0,0
2021-07-23,4469.259767598957,4491.435484003075,4412.967564419275,4467.553943260177,446370.0,0.0,1.9917917,0,,0,,0,0.29999924,0,48.0,0,-0.29999924,0,2.0148132,0,,0,-1.6730243,0,0
2021-07-26,4472.671416276512,4517.022849084748,4392.497672353938,4438.55492950095,537125.0,-0.0064910271095832694,1.9686148,0,,0,,0,0.29999924,0,48.0,0,-0.29999924,0,1.9903746,0,,0,-1.656056,0,0
2021-07-27,4457.3189972275095,4520.434497762305,4402.732618386606,4416.379213096831,530244.0,-0.004996156802459906,1.9460348,0,,0,,0,0.29999924,0,48.0,0,-0.29999924,0,1.9665837,0,,0,-1.6394178,0,0
2021-07-28,4421.496686113167,4477.788889292849,4411.261740080497,4450.495699872397,372619.0,0.007724990343762395,1.924025,0,,0,,0,0.29999924,0,48.0,0,-0.29999924,0,1.9434105,0,,0,-1.6230974,0,0
2021-07-29,4459.024821566288,4576.726700941985,4423.202510451945,4546.021862843979,602506.0,0.02146416251437344,1.9025606,0,,0,,0,0.29999924,0,48.0,0,-0.29999924,0,1.9208267,0,,0,-1.6070834,0,0
2021-07-30,4540.904389827643,4641.5480258155585,4523.846146439861,4556.256808876647,704285.0,0.002251407129455485,1.8816177,0,,0,,0,0.29999924,0,48.0,0,-0.29999924,0,1.8988056,0,,0,-1.5913651,0,0
2021-08-02,4578.432525280764,4662.017917880896,4522.140322101082,4588.667471313433,912448.0,0.007113440658929271,1.8611743,0,,0,,0,-0.29999924,1,47.7,1,-0.29999924,0,1.8773224,0,,0,-2.5195057,1,0
2021-08-03,4593.784944329766,4598.902417346103,4484.612186647961,4493.141308341852,895269.0,-0.020817843866171137,1.8412098,0,,0,,0,-0.29999924,0,47.7,0,-0.29999924,0,1.8563539,0,,0,-2.4778821,0,0
2021-08-04,4447.084051194839,4605.725714701216,4435.143280823393,4588.667471313433,1089267.0,0.021260440394836877,1.8217043,0,,0,,0,-0.29999924,0,47.7,0,-0.29999924,0,1.8358778,0,,0,-2.4379003,0,0
2021-08-05,4564.78593057054,4585.255822635878,4406.144267064162,4433.437456484614,1783752.0,-0.033828996282528,1.8026395,0,,0,,0,-0.29999924,0,47.7,0,-0.29999924,0,1.8158736,0,,0,-2.3994496,0,0
2021-08-06,4452.201524211176,4615.960660733885,4423.202510451945,4609.1373633787725,2056990.0,0.03963062716429433,1.783998,0,,0,,0,-0.29999924,0,47.7,0,-0.10000229,1,1.7963219,0,,0,-2.3624303,0,0
2021-08-09,4622.783958088998,4644.959674493114,4428.319983468279,4486.318010986738,2267504.0,-0.026646928201332742,1.7657633,0,,0,,0,-0.29999924,0,47.7,0,-0.10000229,0,1.7772042,0,,0,-2.326751,0,0
2021-08-10,4452.201524211176,4551.139335860309,4426.614159129502,4515.317024745969,2172399.0,0.006463878326996575,2.0036569,1,,0,,0,-0.29999924,0,47.7,0,-0.10000229,0,2.149065,1,,0,-2.2923288,0,0
2021-08-11,4511.905376068412,4557.962633215426,4459.024821566288,4505.082078713302,1927362.0,-0.002266717038156063,1.980545,0,,0,,0,-0.29999924,0,47.7,0,-0.10000229,0,2.121156,0,,0,-2.2590873,0,0
2021-08-12,4496.55295701941,4583.5499982971,4486.318010986738,4505.082078713302,2320779.0,0.0,1.9580323,0,,0,,0,-0.29999924,0,47.7,0,-0.10000229,0,2.0940697,0,,0,-2.2269568,0,0
2021-08-13,4501.670430035744,4539.198565488866,4470.9655919377365,4491.435484003075,1658841.0,-0.0030291556228704275,1.936092,0,,0,,0,-0.29999924,0,47.7,0,-0.10000229,0,2.0677636,0,,0,-2.1960588,0,0
2021-08-16,4501.670430035744,4518.728673423527,4370.32195594982,4389.086023676379,2120226.0,-0.022787694644892165,1.9146991,0,,0,,0,-0.29999924,0,47.7,0,-0.10000229,0,2.042199,0,,0,-2.1661391,0,0
2021-08-17,4365.2044829334845,4464.142294582622,4356.675361239595,4412.967564419275,1837040.0,0.005441119315973575,1.8938301,0,,0,,0,-0.29999924,0,47.7,0,-0.10000229,0,2.0173392,0,,0,-2.1371439,0,0
2021-08-18,4412.967564419275,4431.731632145837,4332.7938204966995,4348.146239545702,1872854.0,-0.014688828759180539,1.8734629,0,,0,,0,-0.29999924,0,47.7,0,-0.10000229,0,1.9931507,0,,0,-2.1090236,0,0
2021-08-19,4343.028766529369,4358.381185578372,4186.092927361771,4244.090954880233,2293964.0,-0.023930953315024817,1.853577,0,,0,,0,-0.29999924,0,47.7,0,-0.10000229,0,1.9696016,0,,0,-2.0817323,0,0
2021-08-20,4238.973481863896,4262.855022606793,4184.387103022994,4232.150184508782,1896700.0,-0.002813504823151791,1.8341527,0,,0,,0,-0.29999924,0,47.7,0,-0.10000229,0,1.9466624,0,,0,-2.0552268,0,0
2021-08-23,4192.916224716884,4273.0899686394605,4186.092927361771,4225.326887153671,1970866.0,-0.0016122531237400262,1.8150327,0,,0,,0,-0.29999924,0,47.7,0,-0.10000229,0,1.9247211,0,,0,-2.029468,0,0
2021-08-24,4257.737549590455,4312.323928431361,4240.6793062026745,4271.384144300682,1862028.0,0.010900282599918931,1.7963417,0,,0,,0,-0.29999924,0,47.7,0,-0.10000229,0,1.9033233,0,,0,-2.0044188,0,0
2021-08-25,4286.736563349687,4336.205469174254,4261.1491982680145,4278.207441655794,1722423.0,0.0015974440894566122,1.778063,0,,0,,0,-0.29999924,0,47.7,0,-0.10000229,0,1.8824455,0,,0,-1.9800446,0,0
2021-08-26,4300.383158059913,4307.206455415025,4242.385130541454,4250.914252235343,1635774.0,-0.006379585326953596,1.760181,0,,0,,0,-0.29999924,0,47.7,0,-0.10000229,0,1.8620656,0,,0,-1.9563134,0,0
2021-08-27,4244.090954880233,4317.441401447694,4201.4453464107755,4300.383158059913,2084188.0,0.011637239165329216,1.7426805,0,,0,,0,-0.29999924,0,47.7,0,-0.10000229,0,1.842163,0,,0,-1.9331951,0,0
2021-08-30,4312.323928431361,4320.853050125251,4227.0327114924485,4249.208427896566,1561095.0,-0.011900039666798867,1.7255479,0,,0,,0,-0.29999924,0,47.7,0,-0.10000229,0,1.8227183,0,,0,-1.9106618,0,0
2021-08-31,4261.1491982680145,4279.9132659945735,4167.328859635211,4204.856995088333,1633661.0,-0.010437575270975219,1.7087694,0,,0,,0,-0.29999924,0,47.7,0,-0.10000229,0,1.8037132,0,,0,-1.8886869,0,0
2021-09-01,4199.739522071997,4230.444360170005,4141.741494553537,4206.562819427109,1969346.0,0.00040567951318415396,1.6923327,0,,0,,0,0.0,1,47.7,1,-0.10000229,0,1.7851301,0,,0,-1.9543208,1,0
2021-09-02,4204.856995088333,4209.974468104665,4112.742480794308,4121.271602488199,2089665.0,-0.02027575020275718,1.6762258,0,,0,,0,0.0,0,47.7,0,-0.10000229,0,1.7669531,0,,0,-1.9313017,0,0
2021-09-03,4131.506548520867,4213.386116782222,4131.506548520867,4208.268643765887,1617052.0,0.021109271523178208,1.6604371,0,,0,,0,0.0,0,47.7,0,-0.10000229,0,1.7491664,0,,0,-1.9088635,0,0
2021-09-06,4215.091941121,4227.0327114924485,4141.741494553537,4186.092927361771,1423818.0,-0.005269558167814825,1.644956,0,,0,,0,0.0,0,47.7,0,-0.10000229,0,1.7317555,0,,0,-1.8869802,0,0
2021-09-07,4208.268643765887,4216.79776545978,4169.034683973988,4191.210400378106,1474370.0,0.0012224938875304847,1.6297722,0,,0,,0,0.0,0,47.7,0,-0.29999924,1,1.7147064,0,,0,-1.8656269,0,0
2021-09-08,4167.328859635211,4169.034683973988,4046.2153315819564,4066.6852236472955,2600991.0,-0.02971102971102968,1.6148758,0,,0,,0,0.0,0,47.7,0,-0.29999924,0,1.6980063,0,,0,-1.844781,0,0
2021-09-09,4080.331818357521,4116.1541294718645,4059.861926292182,4080.331818357521,1478210.0,0.003355704697986628,1.6002578,0,,0,,0,0.0,0,47.7,0,-0.29999924,0,1.6816424,0,,0,-1.8244209,0,0
2021-09-10,4071.8026966636294,4112.742480794308,4039.392034226844,4066.6852236472955,1590942.0,-0.0033444816053511683,1.9099334,1,,0,,0,0.0,0,47.7,0,-0.29999924,0,2.0145164,1,,0,-1.8045261,0,0
2021-09-13,4090.56676439019,4186.092927361771,4073.5085210024076,4150.270616247428,1912144.0,0.020553691275167596,1.8897644,0,,0,,0,0.0,0,47.7,0,-0.29999924,0,1.9914373,0,,0,-1.7848592,0,0
2021-09-14,4153.682264924985,4238.973481863896,4143.447318892315,4218.503589798557,1816535.0,0.016440608302507265,1.8700782,0,,0,,0,0.0,0,47.7,0,-0.29999924,0,1.9689606,0,,0,-1.7656269,0,0
2021-09-15,4221.9152384761155,4256.031725251679,4189.504576039326,4247.5026035577885,1474468.0,0.006874241811565263,1.8508555,0,,0,,0,0.0,0,47.7,0,-0.29999924,0,1.9470595,0,,0,-1.7468115,0,0
2021-09-16,4276.501617317016,4302.088982398691,4228.738535831227,4247.5026035577885,1653991.0,0.0,1.8320782,0,,0,,0,0.0,0,47.7,0,-0.29999924,0,1.9257089,0,,0,-1.7283967,0,0
