date,open,high,low,close,volume,returns,fac_PMI_Raw_Material_Inventory_diff,fac_PMI_Raw_Material_Inventory_diff_release,fac_PMI_Raw_Material_Inventory_level,fac_PMI_Raw_Material_Inventory_level_release,fac_PMI_Raw_Material_Inventory_zscore,fac_PMI_Raw_Material_Inventory_zscore_release,fac_PMI_Business_Expectation_diff,fac_PMI_Business_Expectation_diff_release,fac_PPIRM_Fuel_Power_YoY_diff,fac_PPIRM_Fuel_Power_YoY_diff_release,fac_PMI_Input_Price_zscore,fac_PMI_Input_Price_zscore_release,fac_Social_Financing_Monthly_diff,fac_Social_Financing_Monthly_diff_release,fac_制造业采购经理指数PMI_生产_level,fac_制造业采购经理指数PMI_生产_level_release,fac_PPI_石油加工、炼焦及核燃料加工业_全国_当期同比增长率_月_diff,fac_PPI_石油加工、炼焦及核燃料加工业_全国_当期同比增长率_月_diff_release,fac_PMI_Business_Expectation_level,fac_PMI_Business_Expectation_level_release,any_effective_release
2018-04-26,3802.5674082464798,3841.9586452103586,3788.12395469306,3835.393439049714,16814.0,0.009329647546648223,0.29999924,0,49.6,0,2.3659253,0,0.5,0,-1.0999999,0,-0.76566875,0,,0,53.1,0,-1.5,0,58.7,0,0
2018-04-27,3897.0643880770176,3897.0643880770176,3897.0643880770176,3897.0643880770176,2.0,0.01607943226877495,0.29999924,0,49.6,0,2.3304918,0,0.5,0,-1.0999999,0,-0.76085794,0,,0,53.1,0,-1.5,0,58.7,0,0
2018-05-02,3959.313187737982,3962.2084807454676,3959.313187737982,3959.313187737982,8.0,0.015973254086181665,-0.099998474,1,49.5,1,2.066044,1,-0.29999924,1,-1.0999999,0,-0.82419324,1,,0,53.1,1,-1.5,0,58.4,1,1
2018-05-03,3960.760834241728,3960.760834241728,3960.760834241728,3960.760834241728,0.0,0.00036563071298045813,-0.099998474,0,49.5,0,2.0400238,0,-0.29999924,0,-1.0999999,0,-0.81891495,0,,0,53.1,0,-1.5,0,58.4,0,0
2018-05-04,3960.760834241728,4040.3813919476056,3960.760834241728,4040.3813919476056,20.0,0.020102339181285345,-0.099998474,0,49.5,0,2.0147264,0,-0.29999924,0,-1.0999999,0,-0.81366557,0,,0,53.1,0,-1.5,0,58.4,0,0
2018-05-07,4018.666694391457,4018.666694391457,4018.666694391457,4018.666694391457,4.0,-0.005374417771407791,-0.099998474,0,49.5,0,1.9901165,0,-0.29999924,0,-1.0999999,0,-0.8084446,0,,0,53.1,0,-1.5,0,58.4,0,0
2018-05-08,4012.876108376487,4012.876108376487,4012.876108376487,4012.876108376487,2.0,-0.0014409221902008662,-0.099998474,0,49.5,0,1.9661609,0,-0.29999924,0,-1.0999999,0,-0.80325156,0,,0,53.1,0,-1.5,0,58.4,0,0
2018-05-09,4011.42846187274,4020.114340895201,4011.42846187274,4015.7714013839723,8.0,0.0007215007215004565,-0.099998474,0,49.5,0,1.9428291,0,-0.29999924,0,-1.0999999,0,-0.79808605,0,,0,53.1,0,-1.5,0,58.4,0,0
2018-05-10,4073.677261533704,4073.677261533704,4073.677261533704,4073.677261533704,2.0,0.014419610670511673,-0.099998474,0,49.5,0,1.9200922,0,-0.29999924,0,-1.0999999,0,-0.7929476,0,,0,53.1,0,-1.5,0,58.4,0,0
2018-05-11,4073.677261533704,4073.677261533704,4073.677261533704,4073.677261533704,0.0,0.0,-0.099998474,0,49.5,0,1.8979234,0,-0.29999924,0,-0.3000002,1,-0.7878357,0,,0,53.1,0,1.6999998,1,58.4,0,0
2018-05-14,4007.0855223615117,4014.3237548802313,4007.0855223615117,4014.3237548802313,6.0,-0.014570007107319705,-0.099998474,0,49.5,0,1.8762971,0,-0.29999924,0,-0.3000002,0,-0.7892167,0,,0,53.1,0,1.6999998,0,58.4,0,0
2018-05-15,4044.724331458837,4044.724331458837,4044.724331458837,4044.724331458837,0.0,0.007573025604037831,-0.099998474,0,49.5,0,1.8551899,0,-0.29999924,0,-0.3000002,0,-0.7906006,0,,0,53.1,0,1.6999998,0,58.4,0,0
2018-05-16,4115.017013812897,4227.7371525761855,4113.5531159068805,4156.006155181367,1393346.0,0.02751283266872062,-0.099998474,0,49.5,0,1.8345795,0,-0.29999924,0,-0.3000002,0,-0.7919874,0,,0,53.1,0,1.6999998,0,58.4,0,0
2018-05-17,4161.861746805435,4188.211909113738,4144.294971933234,4158.933950993401,654740.0,0.0007044734061290026,-0.099998474,0,49.5,0,1.8144447,0,-0.29999924,0,-0.3000002,0,-0.7933772,0,,0,53.1,0,1.6999998,0,58.4,0,0
2018-05-18,4170.645134241533,4179.4285216776325,4125.264299155018,4141.367176121199,745740.0,-0.0042238648363256415,-0.099998474,0,49.5,0,1.7947657,0,-0.29999924,0,-0.3000002,0,-0.79477,0,,0,53.1,0,1.6999998,0,58.4,0,0
2018-05-21,4132.583788685101,4142.831074027214,4100.378034752738,4122.336503342982,688976.0,-0.004595263343937894,-0.099998474,0,49.5,0,1.7755241,0,-0.29999924,0,-0.3000002,0,-0.7961658,0,,0,53.1,0,1.6999998,0,58.4,0,0
2018-05-22,4113.5531159068805,4163.32564471145,4063.7805871023174,4078.4195661624817,845834.0,-0.01065340909090895,-0.099998474,0,49.5,0,1.7567023,0,-0.29999924,0,-0.3000002,0,-0.79756457,0,,0,53.1,0,1.6999998,0,58.4,0,0
2018-05-23,4078.4195661624817,4091.594647316634,4043.2860164180843,4068.1722808203663,615082.0,-0.002512562814069974,-0.099998474,0,49.5,0,1.7382835,0,-0.29999924,0,-0.3000002,0,-0.7989664,0,,0,53.1,0,1.6999998,0,58.4,0,0
2018-05-24,4068.1722808203663,4079.8834640684977,4034.502628981983,4057.924995478249,574230.0,-0.0025188916876575096,-0.099998474,0,49.5,0,1.7202522,0,-0.29999924,0,-0.3000002,0,-0.8003712,0,,0,53.1,0,1.6999998,0,58.4,0,0
2018-05-25,4053.533301760197,4101.841932658753,3986.1939980834304,3990.5856918014797,920116.0,-0.01659451659451705,-0.099998474,0,49.5,0,1.7025932,0,-0.29999924,0,-0.3000002,0,-0.80177915,0,,0,53.1,0,1.6999998,0,58.4,0,0
2018-05-28,3975.9467127413136,4008.1524666736796,3970.091121117248,4002.296875049614,548654.0,0.0029347028613355697,-0.099998474,0,49.5,0,1.6852928,0,-0.29999924,0,-0.3000002,0,-0.8031901,0,,0,53.1,0,1.6999998,0,58.4,0,0
2018-05-29,4005.2246708616485,4022.7914457338516,3990.5856918014797,4014.008058297747,393752.0,0.002926115581565414,-0.099998474,0,49.5,0,1.6683373,0,-0.29999924,0,-0.3000002,0,-0.8046041,0,,0,53.1,0,1.6999998,0,58.4,0,0
2018-05-30,4015.471956203762,4040.3582206060487,3977.410610647332,3980.338406459363,689658.0,-0.008388037928519498,-0.099998474,0,49.5,0,1.6517143,0,-0.29999924,0,-0.3000002,0,-0.8060213,0,,0,53.1,0,1.6999998,0,58.4,0,0
2018-05-31,3977.410610647332,4057.924995478249,3975.9467127413136,4037.430424794015,758660.0,0.014343508642883807,-0.099998474,0,49.5,0,1.6354117,0,-0.29999924,0,-0.3000002,0,-0.8074415,0,,0,53.1,0,1.6999998,0,58.4,0,0
2018-06-01,4033.038731075965,4087.2029535985835,4000.832977143599,4085.739055692567,908360.0,0.011965192168238215,0.099998474,1,49.6,1,1.8259815,1,-0.29999924,0,-0.3000002,0,-0.17554018,1,,0,54.1,1,1.6999998,0,58.4,0,1
2018-06-04,4085.739055692567,4094.5224431286642,4043.2860164180843,4053.533301760197,621560.0,-0.007882479398065967,0.099998474,0,49.6,0,1.8062116,0,0.29999924,1,-0.3000002,0,-0.17924815,0,,0,54.1,0,1.6999998,0,58.7,1,0
2018-06-05,4049.141608042148,4054.997199666216,3992.049589707498,4009.6163645796983,625472.0,-0.010834236186348378,0.099998474,0,49.6,0,1.7868845,0,0.29999924,0,-0.3000002,0,-0.18297395,0,,0,54.1,0,1.6999998,0,58.7,0,0
2018-06-06,3997.905181331564,4033.038731075965,3997.905181331564,4021.3275478278338,456468.0,0.0029207740051118147,0.099998474,0,49.6,0,1.7679826,0,0.29999924,0,-0.3000002,0,-0.18671787,0,,0,54.1,0,1.6999998,0,58.7,0,0
2018-06-07,4018.399752015799,4126.728197061035,4015.471956203762,4113.5531159068805,1037016.0,0.02293410993811329,0.099998474,0,49.6,0,1.7494891,0,0.29999924,0,-0.3000002,0,-0.19048022,0,,0,54.1,0,1.6999998,0,58.7,0,0
2018-06-08,4113.5531159068805,4128.19209496705,4088.666851504599,4101.841932658753,708922.0,-0.0028469750889665857,0.099998474,0,49.6,0,1.7313877,0,0.29999924,0,-0.3000002,0,-0.19426131,0,,0,54.1,0,1.6999998,0,58.7,0,0
2018-06-11,4101.841932658753,4154.5422572753505,4072.563974538414,4132.583788685101,996350.0,0.007494646680941797,0.099998474,0,49.6,0,1.7132382,0,0.29999924,0,0.9000001,1,-0.2000528,0,,0,54.1,0,4.6000004,1,58.7,0,0
2018-06-12,4128.19209496705,4179.4285216776325,4116.480911718914,4167.7173384295,657114.0,0.008501594048883732,0.099998474,0,49.6,0,1.6954628,0,0.29999924,0,0.9000001,0,-0.20590104,0,,0,54.1,0,4.6000004,0,58.7,0,0
2018-06-13,4166.253440523481,4170.645134241533,4120.872605436966,4128.19209496705,559028.0,-0.009483667017913477,0.099998474,0,49.6,0,1.6780474,0,0.29999924,0,0.9000001,0,-0.21180762,0,,0,54.1,0,4.6000004,0,58.7,0,0
2018-06-14,4138.439380309165,4156.006155181367,4103.305830564764,4117.944809624936,664870.0,-0.0024822695035454645,0.099998474,0,49.6,0,1.6609783,0,0.29999924,0,0.9000001,0,-0.2177742,0,,0,54.1,0,4.6000004,0,58.7,0,0
2018-06-15,4125.264299155018,4150.150563557301,4106.233626376798,4145.758869839251,549426.0,0.006754354781371763,0.099998474,0,49.6,0,1.6442429,0,0.29999924,0,0.9000001,0,-0.22380243,0,,0,54.1,0,4.6000004,0,58.7,0,0
2018-06-19,4128.19209496705,4141.367176121199,4043.2860164180843,4060.8527912902828,596590.0,-0.020480225988700695,0.099998474,0,49.6,0,1.6278288,0,0.29999924,0,0.9000001,0,-0.22989412,0,,0,54.1,0,4.6000004,0,58.7,0,0
2018-06-20,4072.563974538414,4094.5224431286642,4034.502628981983,4084.2751577865465,531266.0,0.00576784426820387,0.099998474,0,49.6,0,1.6117245,0,0.29999924,0,0.9000001,0,-0.23605105,0,,0,54.1,0,4.6000004,0,58.7,0,0
2018-06-21,4082.8112598805324,4095.986341034683,4011.080262485715,4015.471956203762,660236.0,-0.016845878136200754,0.099998474,0,49.6,0,1.595919,0,0.29999924,0,0.9000001,0,-0.24227513,0,,0,54.1,0,4.6000004,0,58.7,0,0
2018-06-22,4008.1524666736796,4024.255343639863,3980.338406459363,4006.688568767667,643528.0,-0.0021873860736406625,0.099998474,0,49.6,0,1.5804018,0,0.29999924,0,0.9000001,0,-0.24856836,0,,0,54.1,0,4.6000004,0,58.7,0,0
2018-06-25,4016.935854109783,4053.533301760197,4011.080262485715,4016.935854109783,570328.0,0.002557544757032959,0.099998474,0,49.6,0,1.5651629,0,0.29999924,0,0.9000001,0,-0.25493276,0,,0,54.1,0,4.6000004,0,58.7,0,0
2018-06-26,4016.935854109783,4021.3275478278338,3934.9575713728464,3996.441283425548,941086.0,-0.005102040816326925,0.099998474,0,49.6,0,1.550193,0,0.29999924,0,0.9000001,0,-0.26137048,0,,0,54.1,0,4.6000004,0,58.7,0,0
2018-06-27,3999.36907923758,4037.430424794015,3997.905181331564,4030.1109352639332,583808.0,0.008424908424908839,0.099998474,0,49.6,0,1.5354826,0,0.29999924,0,0.9000001,0,-0.2678837,0,,0,54.1,0,4.6000004,0,58.7,0,0
2018-06-28,4033.038731075965,4113.5531159068805,4033.038731075965,4094.5224431286642,764682.0,0.015982564475117256,0.099998474,0,49.6,0,1.5210235,0,0.29999924,0,0.9000001,0,-0.27447477,0,,0,54.1,0,4.6000004,0,58.7,0,0
2018-06-29,4100.378034752738,4160.39784889942,4079.8834640684977,4156.006155181367,697768.0,0.015016088666428784,0.099998474,0,49.6,0,1.5068071,0,0.29999924,0,0.9000001,0,-0.28114608,0,,0,54.1,0,4.6000004,0,58.7,0,0
2018-07-02,4160.39784889942,4196.995296549835,4113.5531159068805,4134.047686591114,696320.0,-0.005283550545967519,-0.79999924,1,48.8,1,-0.03359482,1,0.29999924,0,0.9000001,0,-0.10238757,1,,0,53.6,1,4.6000004,0,58.7,0,1
2018-07-03,4136.975482403151,4160.39784889942,4122.336503342982,4151.614461463316,482994.0,0.004249291784703013,-0.79999924,0,48.8,0,-0.03591204,0,0.29999924,0,0.9000001,0,-0.10902781,0,,0,53.6,0,4.6000004,0,58.7,0,0
2018-07-04,4154.5422572753505,4236.520540012287,4117.944809624936,4214.562071422032,994434.0,0.015162200282087257,-0.79999924,0,48.8,0,-0.038232937,0,0.29999924,0,0.9000001,0,-0.11574694,0,,0,53.6,0,4.6000004,0,58.7,0,0
2018-07-05,4210.170377703986,4249.695621166436,4180.8924195836535,4226.273254670167,1089262.0,0.0027787426189653797,-0.79999924,0,48.8,0,-0.04055756,0,-0.79999924,1,0.9000001,0,-0.12254772,0,,0,53.6,0,4.6000004,0,57.9,1,0
2018-07-06,4230.664948388219,4273.117987662703,4199.92309236187,4254.087314884483,915398.0,0.0065812261863522625,-0.79999924,0,48.8,0,-0.042885955,0,-0.79999924,0,0.9000001,0,-0.12943307,0,,0,53.6,0,4.6000004,0,57.9,0,0
2018-07-09,4251.159519072449,4258.479008602536,4216.02596932805,4232.128846294234,612730.0,-0.005161734342738922,-0.79999924,0,48.8,0,-0.045218177,0,-0.79999924,0,0.9000001,0,-0.13640602,0,,0,53.6,0,4.6000004,0,57.9,0,0
2018-07-10,4243.840029542373,4283.365273004815,4208.706479797968,4270.190191850666,731404.0,0.008993427879626203,-0.79999924,0,48.8,0,-0.047554273,0,-0.79999924,0,0.9000001,0,-0.14346975,0,,0,53.6,0,4.6000004,0,57.9,0,0
2018-07-11,4268.726293944648,4289.220864628887,4227.7371525761855,4248.231723260421,761088.0,-0.005142269454918358,-0.79999924,0,48.8,0,-0.0498943,0,-0.79999924,0,2.6000004,1,-0.15062761,0,,0,53.6,0,5.0999994,1,57.9,0,0
2018-07-12,4245.303927448387,4278.973579286771,4198.459194455852,4273.117987662703,951012.0,0.005858028945554317,-0.79999924,0,48.8,0,-0.051448856,0,-0.79999924,0,2.6000004,0,-0.15700394,0,,0,53.6,0,5.0999994,0,57.9,0,0
2018-07-13,4270.190191850666,4303.8598436890525,4210.170377703986,4214.562071422032,774538.0,-0.013703323055841876,-0.79999924,0,48.8,0,-0.05300472,0,-0.79999924,0,2.6000004,0,-0.16345209,0,,0,53.6,0,5.0999994,0,57.9,0,0
2018-07-16,4204.314786079919,4232.128846294234,4186.748011207715,4192.603602831781,638386.0,-0.005210142410559393,-0.79999924,0,48.8,0,-0.054561898,0,-0.79999924,0,2.6000004,0,-0.16997437,0,,0,53.6,0,5.0999994,0,57.9,0,0
2018-07-17,4182.35631748967,4207.24258189195,4160.39784889942,4189.675807019751,575892.0,-0.0006983240223455978,-0.79999924,0,48.8,0,-0.056120407,0,-0.79999924,0,2.6000004,0,-0.1765732,0,,0,53.6,0,5.0999994,0,57.9,0,0
2018-07-18,4191.139704925766,4208.706479797968,4176.500725865596,4199.92309236187,400920.0,0.002445842068484083,-0.79999924,0,48.8,0,-0.05768026,0,-0.79999924,0,2.6000004,0,-0.18325111,0,,0,53.6,0,5.0999994,0,57.9,0,0
2018-07-19,4204.314786079919,4270.190191850666,4204.314786079919,4236.520540012287,779590.0,0.008713837574067629,-0.79999924,0,48.8,0,-0.05924147,0,-0.79999924,0,2.6000004,0,-0.19001074,0,,0,53.6,0,5.0999994,0,57.9,0,0
2018-07-20,4227.7371525761855,4286.293068816853,4208.706479797968,4283.365273004815,719654.0,0.011057360055285459,-0.79999924,0,48.8,0,-0.060804054,0,-0.79999924,0,2.6000004,0,-0.19685481,0,,0,53.6,0,5.0999994,0,57.9,0,0
2018-07-23,4278.973579286771,4305.323741595067,4259.942906508549,4283.365273004815,608540.0,0.0,-0.79999924,0,48.8,0,-0.06236802,0,-0.79999924,0,2.6000004,0,-0.20378622,0,,0,53.6,0,5.0999994,0,57.9,0,0
2018-07-24,4287.756966722869,4365.343555741755,4278.973579286771,4337.529495527436,724984.0,0.012645249487355459,-0.79999924,0,48.8,0,-0.06393339,0,-0.79999924,0,2.6000004,0,-0.21080796,0,,0,53.6,0,5.0999994,0,57.9,0,0
2018-07-25,4338.993393433452,4346.312882963537,4276.045783474734,4280.437477192781,676872.0,-0.013162335470807474,-0.79999924,0,48.8,0,-0.06550017,0,-0.79999924,0,2.6000004,0,-0.21792318,0,,0,53.6,0,5.0999994,0,57.9,0,0
2018-07-26,4278.973579286771,4283.365273004815,4232.128846294234,4262.870702320585,730262.0,-0.0041039671682617795,-0.79999924,0,48.8,0,-0.067068376,0,-0.79999924,0,2.6000004,0,-0.22513519,0,,0,53.6,0,5.0999994,0,57.9,0,0
2018-07-27,4258.479008602536,4296.540354158969,4255.551212790504,4280.437477192781,572854.0,0.004120879120878218,-0.79999924,0,48.8,0,-0.06863802,0,-0.79999924,0,2.6000004,0,-0.23244743,0,,0,53.6,0,5.0999994,0,57.9,0,0
2018-07-30,4287.756966722869,4379.98253480192,4274.581885568714,4350.704576681582,818906.0,0.01641586867305045,-0.79999924,0,48.8,0,-0.07020912,0,-0.79999924,0,2.6000004,0,-0.23986353,0,,0,53.6,0,5.0999994,0,57.9,0,0
2018-07-31,4356.560168305652,4371.199147365821,4317.034924843203,4324.354414373284,518618.0,-0.006056527590847294,-0.79999924,0,48.8,0,-0.07178169,0,-0.79999924,0,2.6000004,0,-0.24738729,0,,0,53.6,0,5.0999994,0,57.9,0,0
2018-08-01,4318.4988227492195,4368.271351553787,4283.365273004815,4314.1071290311675,708704.0,-0.0023696682464454666,0.10000229,1,48.9,1,0.1204583,1,-0.79999924,0,2.6000004,0,-0.9659684,1,,0,53.0,1,5.0999994,0,57.9,0,1
2018-08-02,4302.395945783034,4420.971676170388,4292.1486604409165,4418.043880358353,858224.0,0.02409229725144235,0.10000229,0,48.9,0,0.11818928,0,-0.79999924,0,2.6000004,0,-0.9736058,0,,0,53.0,0,5.0999994,0,57.9,0,0
2018-08-03,4419.507778264369,4568.825364678073,4399.013207580137,4568.825364678073,901460.0,0.03412856196156433,0.10000229,0,48.9,0,0.11591909,0,-0.79999924,0,2.6000004,0,-0.98134357,0,,0,53.0,0,5.0999994,0,57.9,0,0
2018-08-06,4634.700770448821,4823.543600324978,4620.0617913886545,4721.070746903805,1761622.0,0.033322652995833923,0.10000229,0,48.9,0,0.113647684,0,-0.79999924,0,2.6000004,0,-0.9891842,0,,0,53.0,0,5.0999994,0,57.9,0,0
2018-08-07,4709.359563655674,4764.987684084308,4659.587034851107,4738.637521776011,1064290.0,0.003720930232559372,0.10000229,0,48.9,0,0.11137502,0,-0.79999924,0,2.6000004,0,-0.9971304,0,,0,53.0,0,5.0999994,0,57.9,0,0
2018-08-08,4743.029215494059,4751.8126029301575,4615.670097670609,4674.226013911276,835974.0,-0.013592832869941618,0.10000229,0,48.9,0,0.10910106,0,-0.79999924,0,2.6000004,0,-1.0051849,0,,0,53.0,0,5.0999994,0,57.9,0,0
2018-08-09,4659.587034851107,4684.473299253389,4599.567220704421,4627.381280918738,389984.0,-0.010021922956468088,0.10000229,0,48.9,0,0.10682577,0,-1.300003,1,2.6000004,0,-1.0133504,0,,0,53.0,0,5.0999994,0,56.6,1,0
2018-08-10,4615.670097670609,4662.51483066314,4536.619610745705,4538.083508651723,308348.0,-0.019297690604238693,0.10000229,0,48.9,0,0.103821434,0,-1.300003,0,1.7999992,1,-1.0083203,0,,0,53.0,0,4.700001,1,56.6,0,0
2018-08-13,4539.54740655774,4574.680956302135,4513.197244249437,4554.186385617905,140538.0,0.003548387096774075,0.10000229,0,48.9,0,0.10081283,0,-1.300003,0,1.7999992,0,-1.0033227,0,,0,53.0,0,4.700001,0,56.6,0,0
2018-08-14,4546.866896087821,4773.771071520406,4545.402998181807,4691.792788783473,286886.0,0.030215364834458303,0.10000229,0,48.9,0,0.09779984,0,-1.300003,0,1.7999992,0,-0.99835724,0,,0,53.0,0,4.700001,0,56.6,0,0
2018-08-15,4693.25668668949,4734.245828057957,4615.670097670609,4666.906524381185,103386.0,-0.005304212168487754,0.10000229,0,48.9,0,0.09478236,0,-1.300003,0,1.7999992,0,-0.9934234,0,,0,53.0,0,4.700001,0,56.6,0,0
2018-08-16,4663.978728569155,4754.740398742188,4538.083508651723,4661.0509327571235,133702.0,-0.001254705144289936,0.10000229,0,48.9,0,0.09176029,0,-1.300003,0,1.7999992,0,-0.98852074,0,,0,53.0,0,4.700001,0,56.6,0,0
2018-08-17,4678.617707629325,4702.040074125591,4564.43367096002,4589.319935362309,80826.0,-0.015389447236180298,0.10000229,0,48.9,0,0.088733524,0,-1.300003,0,1.7999992,0,-0.98364884,0,,0,53.0,0,4.700001,0,56.6,0,0
2018-08-20,4599.567220704421,4817.688008700909,4538.083508651723,4728.390236433889,75452.0,0.030303030303029388,0.10000229,0,48.9,0,0.08570195,0,-1.300003,0,1.7999992,0,-0.9788073,0,,0,53.0,0,4.700001,0,56.6,0,0
2018-08-21,4700.576176219574,4762.059888272273,4628.845178824751,4672.762116005259,46624.0,-0.011764705882352233,0.10000229,0,48.9,0,0.082665466,0,-1.300003,0,1.7999992,0,-0.9739956,0,,0,53.0,0,4.700001,0,56.6,0,0
2018-08-22,4671.298218099242,4939.191534900293,4644.948055790939,4754.740398742188,121238.0,0.01754385964912175,0.10000229,0,48.9,0,0.07962396,0,-1.300003,0,1.7999992,0,-0.96921355,0,,0,53.0,0,4.700001,0,56.6,0,0
2018-08-23,4773.771071520406,4833.790885667093,4662.51483066314,4669.834320193224,37792.0,-0.017857142857142017,0.10000229,0,48.9,0,0.07657732,0,-1.300003,0,1.7999992,0,-0.9644605,0,,0,53.0,0,4.700001,0,56.6,0,0
2018-08-24,4668.3704222872075,4684.473299253389,4608.350608140523,4644.948055790939,22198.0,-0.005329153605015957,0.10000229,0,48.9,0,0.073525436,0,-1.300003,0,1.7999992,0,-0.9597362,0,,0,53.0,0,4.700001,0,56.6,0,0
2018-08-27,4646.411953696956,4707.89566574966,4596.639424892388,4644.948055790939,13824.0,0.0,0.10000229,0,48.9,0,0.070468195,0,-1.300003,0,1.7999992,0,-0.9550402,0,,0,53.0,0,4.700001,0,56.6,0,0
2018-08-28,4678.617707629325,4743.029215494059,4618.59789348264,4650.803647415007,17930.0,0.0012606366214940046,0.10000229,0,48.9,0,0.067405485,0,-1.300003,0,1.7999992,0,-0.9503722,0,,0,53.0,0,4.700001,0,56.6,0,0
2018-08-29,4661.0509327571235,4713.751257373724,4608.350608140523,4625.917383012722,11160.0,-0.005350960025181206,0.10000229,0,48.9,0,0.06433719,0,-1.300003,0,1.7999992,0,-0.9457317,0,,0,53.0,0,4.700001,0,56.6,0,0
2018-08-30,4611.278403952552,4685.937197159406,4568.825364678073,4683.009401347372,12606.0,0.012341772151898578,0.10000229,0,48.9,0,0.06126319,0,-1.300003,0,1.7999992,0,-0.9411185,0,,0,53.0,0,4.700001,0,56.6,0,0
2018-08-31,4627.617432375553,4627.617432375553,4627.617432375553,4627.617432375553,0.0,-0.011828284811019496,0.10000229,0,48.9,0,0.058183376,0,-1.300003,0,1.7999992,0,-0.936532,0,,0,53.0,0,4.700001,0,56.6,0,0
2018-09-03,4430.757377519109,4693.706165077364,4404.0406557885835,4405.446799037558,28.0,-0.04800972348830179,-0.20000076,1,48.7,1,-0.33993104,1,-1.300003,0,1.7999992,0,-0.013824886,1,,0,53.3,1,4.700001,0,56.6,0,1
2018-09-04,4487.00310747809,4487.00310747809,4487.00310747809,4487.00310747809,0.0,0.018512607724226582,-0.20000076,0,48.7,0,-0.34179604,0,-1.300003,0,1.7999992,0,-0.0144920945,0,,0,53.3,0,4.700001,0,56.6,0,0
2018-09-05,4468.723245241422,4468.723245241422,4330.921206841904,4426.538947772179,20.0,-0.01347539956126631,-0.20000076,0,48.7,0,-0.3436653,0,-1.300003,0,1.7999992,0,-0.015159397,0,,0,53.3,0,4.700001,0,56.6,0,0
2018-09-06,4478.5662479842385,4496.846110220911,4478.5662479842385,4496.846110220911,8.0,0.015883100381194337,-0.20000076,0,48.7,0,-0.3455389,0,0.40000153,1,1.7999992,0,-0.015826797,0,,0,53.3,0,4.700001,0,57.0,1,0
2018-09-07,4299.986055364457,4499.658396718863,4299.986055364457,4499.658396718863,10.0,0.000625390869293696,-0.20000076,0,48.7,0,-0.34741688,0,0.40000153,0,1.7999992,0,-0.01649429,0,,0,53.3,0,4.700001,0,57.0,0,0
2018-09-10,4569.965559167593,4569.965559167593,4569.965559167593,4569.965559167593,2.0,0.015624999999999556,-0.20000076,0,48.7,0,-0.34929922,0,0.40000153,0,1.7999992,0,-0.017161883,0,,0,53.3,0,4.700001,0,57.0,0,0
2018-09-11,4740.108892293528,4751.358038285324,4740.108892293528,4751.358038285324,6.0,0.03969230769230814,-0.20000076,0,48.7,0,-0.351186,0,0.40000153,0,-0.19999981,1,-0.017829573,0,,0,53.3,0,-1.8999996,1,57.0,0,0
2018-09-12,4709.1737408160825,4709.1737408160825,4709.1737408160825,4709.1737408160825,2.0,-0.008878366380586478,-0.20000076,0,48.7,0,-0.35519868,0,0.40000153,0,-0.19999981,0,-0.012377137,0,,0,53.3,0,-1.8999996,0,57.0,0,0
2018-09-13,4558.716413175798,4738.702749044549,4558.716413175798,4738.702749044549,30.0,0.00627052851597476,-0.20000076,0,48.7,0,-0.35923636,0,0.40000153,0,-0.19999981,0,-0.006883822,0,,0,53.3,0,-1.8999996,0,57.0,0,0
2018-09-14,4651.521867608123,4651.521867608123,4629.0235756245265,4629.0235756245265,4.0,-0.02314540059347181,-0.20000076,0,48.7,0,-0.36329943,0,0.40000153,0,-0.19999981,0,-0.0013484119,0,,0,53.3,0,-1.8999996,0,57.0,0,0
2018-09-17,4643.494515156011,4661.994493304046,4556.686925384476,4644.917590398175,1899078.0,0.003433556669994786,-0.20000076,0,48.7,0,-0.36738834,0,0.40000153,0,-0.19999981,0,0.0042303507,0,,0,53.3,0,-1.8999996,0,57.0,0,0
2018-09-18,4644.917590398175,4661.994493304046,4589.417655954075,4623.571461765826,1457366.0,-0.004595588235295045,-0.20000076,0,48.7,0,-0.3715035,0,0.40000153,0,-0.19999981,0,0.009853768,0,,0,53.3,0,-1.8999996,0,57.0,0,0
2018-09-19,4640.648364671703,4753.071308802049,4633.532988460917,4748.80208307558,1577236.0,0.027085257002154473,-0.20000076,0,48.7,0,-0.3756454,0,0.40000153,0,-0.19999981,0,0.015523189,0,,0,53.3,0,-1.8999996,0,57.0,0,0
2018-09-20,4748.80208307558,4780.109738403016,4728.879029685391,4753.071308802049,1058368.0,0.0008990110878033253,-0.20000076,0,48.7,0,-0.37981445,0,0.40000153,0,-0.19999981,0,0.021240009,0,,0,53.3,0,-1.8999996,0,57.0,0,0
2018-09-21,4751.648233559891,4775.8405126765465,4711.802126779514,4753.071308802049,996942.0,0.0,-0.20000076,0,48.7,0,-0.38401112,0,0.40000153,0,-0.19999981,0,0.027005678,0,,0,53.3,0,-1.8999996,0,57.0,0,0
2018-09-25,4765.8789859814515,4792.917415582428,4703.26367532658,4740.263631622642,772674.0,-0.0026946107784433515,-0.20000076,0,48.7,0,-0.3882359,0,0.40000153,0,-0.19999981,0,0.032821696,0,,0,53.3,0,-1.8999996,0,57.0,0,0
