date,open,high,low,close,volume,returns,fac_PPI_化学原料及化学制品制造业_全国_当期同比增长率_月_level,fac_PPI_化学原料及化学制品制造业_全国_当期同比增长率_月_level_release,fac_PPI_橡胶和塑料制品业_全国_当期同比增长率_月_level,fac_PPI_橡胶和塑料制品业_全国_当期同比增长率_月_level_release,fac_PPI_交通运输设备制造业_全国_当期同比增长率_月_level,fac_PPI_交通运输设备制造业_全国_当期同比增长率_月_level_release,fac_PPIRM_化工原料类_全国_当期同比增长率_月_level,fac_PPIRM_化工原料类_全国_当期同比增长率_月_level_release,fac_PMI_Raw_Material_Inventory_diff,fac_PMI_Raw_Material_Inventory_diff_release,fac_居民交通工具消费价格指数CPI_上年=100_当月_level,fac_居民交通工具消费价格指数CPI_上年=100_当月_level_release,fac_PMI_Business_Expectation_level,fac_PMI_Business_Expectation_level_release,fac_PPI_汽车制造业_全国_当期同比增长率_月_level,fac_PPI_汽车制造业_全国_当期同比增长率_月_level_release,fac_制造业采购经理指数PMI_新出口订单_diff,fac_制造业采购经理指数PMI_新出口订单_diff_release,fac_PMI_Input_Price_diff,fac_PMI_Input_Price_diff_release,fac_制造业采购经理指数PMI_进口_diff,fac_制造业采购经理指数PMI_进口_diff_release,fac_PPI_交通运输设备制造业_全国_当期同比增长率_月_zscore,fac_PPI_交通运输设备制造业_全国_当期同比增长率_月_zscore_release,fac_居民交通工具消费价格指数CPI_上年=100_当月_zscore,fac_居民交通工具消费价格指数CPI_上年=100_当月_zscore_release,fac_PMI_New_Orders_level,fac_PMI_New_Orders_level_release,fac_PMI_Business_Expectation_diff,fac_PMI_Business_Expectation_diff_release,fac_PPI_橡胶和塑料制品业_全国_当期同比增长率_月_diff,fac_PPI_橡胶和塑料制品业_全国_当期同比增长率_月_diff_release,any_effective_release
2020-02-12,21527.902433599316,21527.902433599316,21129.698457948918,21328.80044577412,1134.0,-0.0019409937888197337,-4.3,0,-1.2,0,0.4,0,-6.1,0,-0.10000229,0,98.2,0,54.4,0,-0.7,0,-1.5999985,0,2.0,0,-0.9000015,0,0.44649935,0,-1.0107144,0,51.4,0,-0.5,0,0.099999905,0,0
2020-02-13,21320.504529614733,21461.53510432425,21237.5453680209,21262.43311649905,1051.0,-0.003111629716063935,-4.3,0,-1.2,0,0.4,0,-6.1,0,-0.10000229,0,98.2,0,54.4,0,-0.7,0,-1.5999985,0,2.0,0,-0.9000015,0,0.44649935,0,-1.0141253,0,51.4,0,-0.5,0,0.099999905,0,0
2020-02-14,21312.20861345535,21337.0963619335,21021.85154787694,21287.320864977202,2460.0,0.001170503316426208,-4.3,0,-1.2,0,0.4,0,-6.1,0,-0.10000229,0,98.2,0,54.4,0,-0.7,0,-1.5999985,0,2.0,0,-0.9000015,0,0.44649935,0,-1.017555,0,51.4,0,-0.5,0,0.099999905,0,0
2020-02-17,21295.616781136585,21644.045259830677,21295.616781136585,21635.749343671294,1526.0,0.01636788776305531,-4.3,0,-1.2,0,0.4,0,-6.1,0,-0.10000229,0,98.2,0,54.4,0,-0.7,0,-1.5999985,0,2.0,0,-0.9000015,0,0.44649935,0,-1.0210035,0,51.4,0,-0.5,0,0.099999905,0,0
2020-02-18,21585.973846714995,21668.933008308828,21494.71876896178,21585.973846714995,1486.0,-0.0023006134969325576,-4.3,0,-1.2,0,0.4,0,-6.1,0,-0.10000229,0,98.2,0,54.4,0,-0.7,0,-1.5999985,0,2.0,0,-0.9000015,0,0.44649935,0,-1.0244709,0,51.4,0,-0.5,0,0.099999905,0,0
2020-02-19,21552.790182077464,21660.63709214944,21511.310601280547,21536.198349758695,647.0,-0.002305918524212136,-4.3,0,-1.2,0,0.4,0,-6.1,0,-0.10000229,0,98.2,0,54.4,0,-0.7,0,-1.5999985,0,2.0,0,-0.9000015,0,0.44649935,0,-1.0279577,0,51.4,0,-0.5,0,0.099999905,0,0
2020-02-20,21594.269762874377,21727.00442142451,21461.53510432425,21660.63709214944,1032.0,0.005778120184899871,-4.3,0,-1.2,0,0.4,0,-6.1,0,-0.10000229,0,98.2,0,54.4,0,-0.7,0,-1.5999985,0,2.0,0,-0.9000015,0,0.44649935,0,-1.0314637,0,51.4,0,-0.5,0,0.099999905,0,0
2020-02-21,21693.820756786976,21834.851331496488,21635.749343671294,21660.63709214944,2683.0,0.0,-4.3,0,-1.2,0,0.4,0,-6.1,0,-0.10000229,0,98.2,0,54.4,0,-0.7,0,-1.5999985,0,2.0,0,-0.9000015,0,0.44649935,0,-1.0349896,0,51.4,0,-0.5,0,0.099999905,0,0
2020-02-24,21569.382014396233,21569.382014396233,21038.443380195706,21121.402541789532,3159.0,-0.02489467636920739,-4.3,0,-1.2,0,0.4,0,-6.1,0,-0.10000229,0,98.2,0,54.4,0,-0.7,0,-1.5999985,0,2.0,0,-0.9000015,0,0.44649935,0,-1.0385352,0,51.4,0,-0.5,0,0.099999905,0,0
2020-02-25,20739.790398457906,21420.055523527328,20739.790398457906,21395.16777504918,1217.0,0.012961508248232612,-4.3,0,-1.2,0,0.4,0,-6.1,0,-0.10000229,0,98.2,0,54.4,0,-0.7,0,-1.5999985,0,2.0,0,-0.9000015,0,0.44649935,0,-1.0421009,0,51.4,0,-0.5,0,0.099999905,0,0
2020-02-26,21237.5453680209,21295.616781136585,21063.331128673854,21088.218877152005,1709.0,-0.014346645986816453,-4.3,0,-1.2,0,0.4,0,-6.1,0,-0.10000229,0,98.2,0,54.4,0,-0.7,0,-1.5999985,0,2.0,0,-0.9000015,0,0.44649935,0,-1.045687,0,51.4,0,-0.5,0,0.099999905,0,0
2020-02-27,20905.708721645577,21104.810709470778,20880.82097316742,20897.412805486194,1804.0,-0.009047993705743385,-4.3,0,-1.2,0,0.4,0,-6.1,0,-0.10000229,0,98.2,0,54.4,0,-0.7,0,-1.5999985,0,2.0,0,-0.9000015,0,0.44649935,0,-1.0492935,0,51.4,0,-0.5,0,0.099999905,0,0
2020-02-28,20507.504745995186,20607.05573990778,19777.464123969465,19810.647788606995,3960.0,-0.05200476379515706,-4.3,0,-1.2,0,0.4,0,-6.1,0,-0.10000229,0,98.2,0,54.4,0,-0.7,0,-1.5999985,0,2.0,0,-0.9000015,0,0.44649935,0,-1.0529208,0,51.4,0,-0.5,0,0.099999905,0,0
2020-03-02,19711.096794694397,20582.167991429633,19711.096794694397,20449.4333328795,2840.0,0.03224455611390287,-4.3,0,-1.2,0,0.4,0,-6.1,0,-13.199997,1,98.2,0,54.4,0,-0.7,0,-20.0,1,-2.3999977,1,-17.1,1,0.44354555,0,-1.0529208,0,29.3,1,-0.5,0,0.099999905,0,1
2020-03-03,20656.831236864076,20880.82097316742,20441.137416720117,20507.504745995186,1899.0,0.0028397565922921864,-4.3,0,-1.2,0,0.4,0,-6.1,0,-13.199997,0,98.2,0,54.4,0,-0.7,0,-20.0,0,-2.3999977,0,-17.1,0,0.44059685,0,-1.0529208,0,29.3,0,-0.5,0,0.099999905,0,0
2020-03-04,20507.504745995186,20524.096578313947,20324.994590488754,20515.80066215457,2189.0,0.0004045307443365509,-4.3,0,-1.2,0,0.4,0,-6.1,0,-13.199997,0,98.2,0,41.8,1,-0.7,0,-20.0,0,-2.3999977,0,-17.1,0,0.4376531,0,-1.0529208,0,29.3,0,-12.600002,1,0.099999905,0,1
2020-03-05,20623.64757222655,20690.01490150161,20532.39249447333,20615.351656067167,1160.0,0.0048524059846339895,-4.3,0,-1.2,0,0.4,0,-6.1,0,-13.199997,0,98.2,0,41.8,0,-0.7,0,-20.0,0,-2.3999977,0,-17.1,0,0.43471426,0,-1.0529208,0,29.3,0,-12.600002,0,0.099999905,0,0
2020-03-06,20524.096578313947,20532.39249447333,20242.035428894924,20316.698674329367,1417.0,-0.0144869215291753,-4.3,0,-1.2,0,0.4,0,-6.1,0,-13.199997,0,98.2,0,41.8,0,-0.7,0,-20.0,0,-2.3999977,0,-17.1,0,0.43178028,0,-1.0529208,0,29.3,0,-12.600002,0,0.099999905,0,0
2020-03-09,19329.484651362774,19628.137633100567,19080.607166581278,19370.964232159688,5972.0,-0.04654961208656594,-4.3,0,-1.2,0,0.4,0,-6.1,0,-13.199997,0,98.2,0,41.8,0,-0.7,0,-20.0,0,-2.3999977,0,-17.1,0,0.42885104,0,-1.0529208,0,29.3,0,-12.600002,0,0.099999905,0,0
2020-03-10,19130.382663537574,20076.117105707257,19130.382663537574,19943.38244715712,3402.0,0.029550321199143248,-4.3,0,-1.2,0,0.4,0,-6.1,0,-13.199997,0,98.2,0,41.8,0,-0.7,0,-20.0,0,-2.3999977,0,-17.1,0,0.42592645,0,-1.0529208,0,29.3,0,-12.600002,0,0.099999905,0,0
2020-03-11,19984.862027954045,20067.82118954787,19694.50496237563,19702.800878535014,1703.0,-0.012063227953410749,-4.3,1,-1.0,1,0.9,1,-6.0,1,-13.199997,0,98.2,1,41.8,0,-0.5,1,-20.0,0,-2.3999977,0,-17.1,0,2.1841085,1,-1.0529208,1,29.3,0,-12.600002,0,0.20000005,1,1
2020-03-12,19578.36213614427,19744.280459331927,19213.341825131414,19594.953968463036,2921.0,-0.005473684210526186,-4.3,0,-1.0,0,0.9,0,-6.0,0,-13.199997,0,98.2,0,41.8,0,-0.5,0,-20.0,0,-2.3999977,0,-17.1,0,2.1543663,0,-1.0529208,0,29.3,0,-12.600002,0,0.20000005,0,0
2020-03-13,19412.443812956604,19727.688627013165,19039.12758578436,19677.91313005687,3842.0,0.0042337002540220325,-4.3,0,-1.0,0,0.9,0,-6.0,0,-13.199997,0,98.2,0,41.8,0,-0.5,0,-20.0,0,-2.3999977,0,-17.1,0,2.1255376,0,-1.0529208,0,29.3,0,-12.600002,0,0.20000005,0,0
2020-03-16,19545.178471506737,19636.43354925995,19254.821405928327,19312.892819044013,2511.0,-0.018549747048903775,-4.3,0,-1.0,0,0.9,0,-6.0,0,-13.199997,0,98.2,0,41.8,0,-0.5,0,-20.0,0,-2.3999977,0,-17.1,0,2.0975738,0,-1.0529208,0,29.3,0,-12.600002,0,0.20000005,0,0
2020-03-17,19329.484651362774,19437.331561434756,19080.607166581278,19379.26014831907,3054.0,0.0034364261168380317,-4.3,0,-1.0,0,0.9,0,-6.0,0,-13.199997,0,98.2,0,41.8,0,-0.5,0,-20.0,0,-2.3999977,0,-17.1,0,2.0704293,0,-1.0529208,0,29.3,0,-12.600002,0,0.20000005,0,0
2020-03-18,19354.372399840926,19594.953968463036,18748.77052020595,18765.362352524724,3336.0,-0.031678082191780366,-4.3,0,-1.0,0,0.9,0,-6.0,0,-13.199997,0,98.2,0,41.8,0,-0.5,0,-20.0,0,-2.3999977,0,-17.1,0,2.044062,0,-1.0529208,0,29.3,0,-12.600002,0,0.20000005,0,0
2020-03-19,18582.852197018292,18864.91334643732,17761.55649723936,18275.90329912111,7813.0,-0.026083112290009258,-4.3,0,-1.0,0,0.9,0,-6.0,0,-13.199997,0,98.2,0,41.8,0,-0.5,0,-20.0,0,-2.3999977,0,-17.1,0,2.0184329,0,-1.0529208,0,29.3,0,-12.600002,0,0.20000005,0,0
2020-03-20,18450.117538468156,18781.954184843486,18325.67879607741,18516.484867743224,4861.0,0.013163867453472644,-4.3,0,-1.0,0,0.9,0,-6.0,0,-13.199997,0,98.2,0,41.8,0,-0.5,0,-20.0,0,-2.3999977,0,-17.1,0,1.9935054,0,-1.0529208,0,29.3,0,-12.600002,0,0.20000005,0,0
2020-03-23,18085.097227455302,18118.280892092833,17686.8932518049,17836.219742673806,5810.0,-0.03673835125448022,-4.3,0,-1.0,0,0.9,0,-6.0,0,-13.199997,0,98.2,0,41.8,0,-0.5,0,-20.0,0,-2.3999977,0,-17.1,0,1.9701777,0,-1.0529208,0,29.3,0,-12.600002,0,0.20000005,0,0
2020-03-24,18002.13806586147,18234.423718324197,17778.148329558124,18002.13806586147,7835.0,0.009302325581395321,-4.3,0,-1.0,0,0.9,0,-6.0,0,-13.199997,0,98.2,0,41.8,0,-0.5,0,-20.0,0,-2.3999977,0,-17.1,0,1.9474524,0,-1.0529208,0,29.3,0,-12.600002,0,0.20000005,0,0
2020-03-25,18416.933873830625,18466.709370786924,18085.097227455302,18300.791047599258,6073.0,0.016589861751151735,-4.3,0,-1.0,0,0.9,0,-6.0,0,-13.199997,0,98.2,0,41.8,0,-0.5,0,-20.0,0,-2.3999977,0,-17.1,0,1.9253025,0,-1.0529208,0,29.3,0,-12.600002,0,0.20000005,0,0
2020-03-26,18192.94413752728,18516.484867743224,18018.729898180234,18300.791047599258,10217.0,0.0,-4.3,0,-1.0,0,0.9,0,-6.0,0,-13.199997,0,98.2,0,41.8,0,-0.5,0,-20.0,0,-2.3999977,0,-17.1,0,1.9037026,0,-1.0529208,0,29.3,0,-12.600002,0,0.20000005,0,0
2020-03-27,18267.60738296173,18441.82162230878,18085.097227455302,18085.097227455302,11524.0,-0.011786038077968741,-4.3,0,-1.0,0,0.9,0,-6.0,0,-13.199997,0,98.2,0,41.8,0,-0.5,0,-20.0,0,-2.3999977,0,-17.1,0,1.8826287,0,-1.0529208,0,29.3,0,-12.600002,0,0.20000005,0,0
2020-03-30,17902.587071948874,18035.321730498996,17744.96466492059,17861.107491151954,13277.0,-0.012385321100917612,-4.3,0,-1.0,0,0.9,0,-6.0,0,-13.199997,0,98.2,0,41.8,0,-0.5,0,-20.0,0,-2.3999977,0,-17.1,0,1.8620584,0,-1.0529208,0,29.3,0,-12.600002,0,0.20000005,0,0
2020-03-31,18060.209478977147,18499.89303542446,18035.321730498996,18483.30120310569,13228.0,0.03483511379470494,-4.3,0,-1.0,0,0.9,0,-6.0,0,-13.199997,0,98.2,0,41.8,0,-0.5,0,-20.0,0,-2.3999977,0,-17.1,0,1.8419707,0,-1.0529208,0,29.3,0,-12.600002,0,0.20000005,0,0
2020-04-01,18433.525706149387,18649.21952629336,18035.321730498996,18060.209478977147,16391.0,-0.02289048473967692,-4.3,0,-1.0,0,0.9,0,-6.0,0,15.099998,1,98.2,0,41.8,0,-0.5,0,17.7,1,-5.9000015,1,16.500002,1,1.8223456,0,-1.0529208,0,52.0,1,-12.600002,0,0.20000005,0,1
2020-04-02,18002.13806586147,18533.07670006199,17894.291155789484,18416.933873830625,16072.0,0.019751952227836655,-4.3,0,-1.0,0,0.9,0,-6.0,0,15.099998,0,98.2,0,41.8,0,-0.5,0,17.7,0,-5.9000015,0,16.500002,0,1.8031645,0,-1.0529208,0,52.0,0,-12.600002,0,0.20000005,0,0
2020-04-03,18632.62769397459,18665.81135861212,18184.648221367894,18267.60738296173,10127.0,-0.008108108108107914,-4.3,0,-1.0,0,0.9,0,-6.0,0,15.099998,0,98.2,0,41.8,0,-0.5,0,17.7,0,-5.9000015,0,16.500002,0,1.7844096,0,-1.0529208,0,52.0,0,-12.600002,0,0.20000005,0,0
2020-04-07,18416.933873830625,18698.995023249652,18416.933873830625,18599.444029337057,7724.0,0.01816530426884655,-4.3,0,-1.0,0,0.9,0,-6.0,0,15.099998,0,98.2,0,41.8,0,-0.5,0,17.7,0,-5.9000015,0,16.500002,0,1.7660644,0,-1.0529208,0,52.0,0,-12.600002,0,0.20000005,0,0
2020-04-08,18475.005286946307,19354.372399840926,18350.566544555557,19014.239837306213,16270.0,0.022301516503122176,-4.3,0,-1.0,0,0.9,0,-6.0,0,15.099998,0,98.2,0,54.4,1,-0.5,0,17.7,0,-5.9000015,0,16.500002,0,1.7481129,0,-1.0529208,0,52.0,0,12.600002,1,0.20000005,0,1
2020-04-09,19130.382663537574,19155.270412015725,18939.576591871766,19005.943921146827,8062.0,-0.0004363001745202322,-4.3,0,-1.0,0,0.9,0,-6.0,0,15.099998,0,98.2,0,54.4,0,-0.5,0,17.7,0,-5.9000015,0,16.500002,0,1.7305405,0,-1.0529208,0,52.0,0,12.600002,0,0.20000005,0,0
2020-04-10,18914.688843393615,19055.71941810313,18757.066436365334,19030.83166962498,7820.0,0.0013094718463553257,-4.3,0,-1.0,0,0.9,0,-6.0,0,15.099998,0,98.2,0,54.4,0,-0.5,0,17.7,0,-5.9000015,0,16.500002,0,1.7133328,0,-1.0529208,0,52.0,0,12.600002,0,0.20000005,0,0
2020-04-13,19088.90308274066,19221.637741290793,18723.882771727804,18765.362352524724,11262.0,-0.013949433304271674,-5.3,1,-1.4,1,0.8,1,-7.2,1,15.099998,0,98.2,1,54.4,0,-0.5,1,17.7,0,-5.9000015,0,16.500002,0,1.3880991,1,-1.0529208,1,52.0,0,12.600002,0,-0.39999998,1,1
2020-04-14,18856.617430277933,19005.943921146827,18773.658268684103,18964.464340349914,9037.0,0.010610079575596565,-5.3,0,-1.4,0,0.8,0,-7.2,0,15.099998,0,98.2,0,54.4,0,-0.5,0,17.7,0,-5.9000015,0,16.500002,0,1.3763611,0,-1.0529208,0,52.0,0,12.600002,0,-0.39999998,0,0
2020-04-15,18914.688843393615,19072.311250421895,18881.505178756088,18881.505178756088,7430.0,-0.004374453193350503,-5.3,0,-1.4,0,0.8,0,-7.2,0,15.099998,0,98.2,0,54.4,0,-0.5,0,17.7,0,-5.9000015,0,16.500002,0,1.3647908,0,-1.0529208,0,52.0,0,12.600002,0,-0.39999998,0,0
2020-04-16,18898.09701107485,19005.943921146827,18616.035861655826,18657.51544245274,10705.0,-0.011862917398945738,-5.3,0,-1.4,0,0.8,0,-7.2,0,15.099998,0,98.2,0,54.4,0,-0.5,0,17.7,0,-5.9000015,0,16.500002,0,1.3533833,0,-1.0529208,0,52.0,0,12.600002,0,-0.39999998,0,0
2020-04-17,18889.80109491546,19072.311250421895,18806.841933321633,18931.28067571238,11492.0,0.014673188083592414,-5.3,0,-1.4,0,0.8,0,-7.2,0,15.099998,0,98.2,0,54.4,0,-0.5,0,17.7,0,-5.9000015,0,16.500002,0,1.3421345,0,-1.0529208,0,52.0,0,12.600002,0,-0.39999998,0,0
2020-04-20,18931.28067571238,19288.005070565858,18591.148113177678,19122.086747378195,18336.0,0.010078878177037787,-5.3,0,-1.4,0,0.8,0,-7.2,0,15.099998,0,98.2,0,54.4,0,-0.5,0,17.7,0,-5.9000015,0,16.500002,0,1.3310399,0,-1.0529208,0,52.0,0,12.600002,0,-0.39999998,0,0
2020-04-21,18997.648004987448,19130.382663537574,18458.413454627545,18557.96444854014,25655.0,-0.02950108459869838,-5.3,0,-1.4,0,0.8,0,-7.2,0,15.099998,0,98.2,0,54.4,0,-0.5,0,17.7,0,-5.9000015,0,16.500002,0,1.3200955,0,-1.0529208,0,52.0,0,12.600002,0,-0.39999998,0,0
2020-04-22,18400.342041511856,18566.260364699523,18251.01555064296,18483.30120310569,23878.0,-0.004023245417970611,-5.3,0,-1.4,0,0.8,0,-7.2,0,15.099998,0,98.2,0,54.4,0,-0.5,0,17.7,0,-5.9000015,0,16.500002,0,1.3092977,0,-1.0529208,0,52.0,0,12.600002,0,-0.39999998,0,0
2020-04-23,18616.035861655826,19030.83166962498,18599.444029337057,19022.535753465592,24391.0,0.029174147217235102,-5.3,0,-1.4,0,0.8,0,-7.2,0,15.099998,0,98.2,0,54.4,0,-0.5,0,17.7,0,-5.9000015,0,16.500002,0,1.2986423,0,-1.0529208,0,52.0,0,12.600002,0,-0.39999998,0,0
2020-04-24,19014.239837306213,19064.015334262513,18856.617430277933,18914.688843393615,15249.0,-0.0056694286960312645,-5.3,0,-1.4,0,0.8,0,-7.2,0,15.099998,0,98.2,0,54.4,0,-0.5,0,17.7,0,-5.9000015,0,16.500002,0,1.2890483,0,-1.0476254,0,52.0,0,12.600002,0,-0.39999998,0,0
2020-04-27,18881.505178756088,19196.749992812645,18765.362352524724,18873.2092625967,21789.0,-0.002192982456140191,-5.3,0,-1.4,0,0.8,0,-7.2,0,15.099998,0,98.2,0,54.4,0,-0.5,0,17.7,0,-5.9000015,0,16.500002,0,1.2795925,0,-1.0423664,0,52.0,0,12.600002,0,-0.39999998,0,0
2020-04-28,18881.505178756088,18898.09701107485,18524.78078390261,18732.178687887186,23052.0,-0.007472527472527579,-5.3,0,-1.4,0,0.8,0,-7.2,0,15.099998,0,98.2,0,54.4,0,-0.5,0,17.7,0,-5.9000015,0,16.500002,0,1.2702725,0,-1.0371432,0,52.0,0,12.600002,0,-0.39999998,0,0
2020-04-29,18823.433765640402,18898.09701107485,18649.21952629336,18698.995023249652,10046.0,-0.001771479185119662,-5.3,0,-1.4,0,0.8,0,-7.2,0,15.099998,0,98.2,0,54.4,0,-0.5,0,17.7,0,-5.9000015,0,16.500002,0,1.2610859,0,-1.0319552,0,52.0,0,12.600002,0,-0.39999998,0,0
2020-04-30,18806.841933321633,18981.056172668683,18798.54601716225,18906.392927234232,12903.0,0.011091393078970668,-5.3,0,-1.4,0,0.8,0,-7.2,0,15.099998,0,98.2,0,54.4,0,-0.5,0,17.7,0,-5.9000015,0,16.500002,0,1.2520305,0,-1.0268022,0,52.0,0,12.600002,0,-0.39999998,0,0
2020-05-06,19022.535753465592,19445.627477594142,18856.617430277933,19412.443812956604,18167.0,0.02676612549363755,-5.3,0,-1.4,0,0.8,0,-7.2,0,-0.79999924,1,98.2,0,54.4,0,-0.5,0,-12.900002,1,-3.0,1,-4.5,1,1.2431045,0,-1.0216833,0,50.2,1,12.600002,0,-0.39999998,0,1
2020-05-07,19246.525489768945,19669.617213897483,19246.525489768945,19511.994806869203,18902.0,0.00512820512820511,-5.3,0,-1.4,0,0.8,0,-7.2,0,-0.79999924,0,98.2,0,54.4,0,-0.5,0,-12.900002,0,-3.0,0,-4.5,0,1.2343059,0,-1.0165983,0,50.2,0,12.600002,0,-0.39999998,0,0
2020-05-08,19611.545800781798,19669.617213897483,19312.892819044013,19520.290723028585,17785.0,0.0004251700680271142,-5.3,0,-1.4,0,0.8,0,-7.2,0,-0.79999924,0,98.2,0,54.4,0,-0.5,0,-12.900002,0,-3.0,0,-4.5,0,1.2256329,0,-1.0115467,0,50.2,0,12.600002,0,-0.39999998,0,0
2020-05-11,19503.69889070982,19669.617213897483,19362.668316000305,19453.923393753525,19063.0,-0.003399915002124776,-5.3,0,-1.4,0,0.8,0,-7.2,0,-0.79999924,0,98.2,0,54.4,0,-0.5,0,-12.900002,0,-3.0,0,-4.5,0,1.217084,0,-1.0065279,0,50.2,0,12.600002,0,-0.39999998,0,0
2020-05-12,19387.556064478456,19586.65805230365,19213.341825131414,19271.413238247093,19294.0,-0.009381663113006478,-5.3,0,-1.4,0,0.8,0,-7.2,0,-0.79999924,0,98.2,0,54.4,0,-0.5,0,-12.900002,0,-3.0,0,-4.5,0,1.2086577,0,-1.0015414,0,50.2,0,12.600002,0,-0.39999998,0,0
2020-05-13,19362.668316000305,19395.85198063784,19047.423501943747,19312.892819044013,18387.0,0.002152389151958811,-8.3,1,-2.1,1,0.9,1,-9.3,1,-0.79999924,0,98.0,1,54.0,1,-0.6,1,-12.900002,0,-3.0,0,-4.5,0,1.5132465,1,-1.7587762,1,50.2,0,-0.40000153,1,-0.6999999,1,1
2020-05-14,19312.892819044013,19370.964232159688,19064.015334262513,19122.086747378195,15772.0,-0.009879725085910951,-8.3,0,-2.1,0,0.9,0,-9.3,0,-0.79999924,0,98.0,0,54.0,0,-0.6,0,-12.900002,0,-3.0,0,-4.5,0,1.5021003,0,-1.7421662,0,50.2,0,-0.40000153,0,-0.6999999,0,0
2020-05-15,19146.974495856346,19470.51522607229,19080.607166581278,19379.26014831907,18721.0,0.013449023861171305,-8.3,0,-2.1,0,0.9,0,-9.3,0,-0.79999924,0,98.0,0,54.0,0,-0.6,0,-12.900002,0,-3.0,0,-4.5,0,1.4911714,0,-1.7258784,0,50.2,0,-0.40000153,0,-0.6999999,0,0
2020-05-18,19379.26014831907,19495.402974550438,19196.749992812645,19312.892819044013,19513.0,-0.003424657534246145,-8.3,0,-2.1,0,0.9,0,-9.3,0,-0.79999924,0,98.0,0,54.0,0,-0.6,0,-12.900002,0,-3.0,0,-4.5,0,1.4804556,0,-1.7099016,0,50.2,0,-0.40000153,0,-0.6999999,0,0
2020-05-19,19379.26014831907,19735.984543172548,19337.78056752216,19420.73972911599,25389.0,0.005584192439862301,-8.3,0,-2.1,0,0.9,0,-9.3,0,-0.79999924,0,98.0,0,54.0,0,-0.6,0,-12.900002,0,-3.0,0,-4.5,0,1.4699498,0,-1.6942248,0,50.2,0,-0.40000153,0,-0.6999999,0,0
2020-05-20,19329.484651362774,19644.72946541933,19329.484651362774,19561.770303825502,18558.0,0.0072618539085860245,-8.3,0,-2.1,0,0.9,0,-9.3,0,-0.79999924,0,98.0,0,54.0,0,-0.6,0,-12.900002,0,-3.0,0,-4.5,0,1.4596506,0,-1.678838,0,50.2,0,-0.40000153,0,-0.6999999,0,0
2020-05-21,19578.36213614427,19719.392710853783,19420.73972911599,19503.69889070982,29246.0,-0.002968617472434265,-8.3,0,-2.1,0,0.9,0,-9.3,0,-0.79999924,0,98.0,0,54.0,0,-0.6,0,-12.900002,0,-3.0,0,-4.5,0,1.4495553,0,-1.6637315,0,50.2,0,-0.40000153,0,-0.6999999,0,0
2020-05-22,19470.51522607229,19553.47438766612,18997.648004987448,19155.270412015725,25572.0,-0.017864738409187675,-8.3,0,-2.1,0,0.9,0,-9.3,0,-0.79999924,0,98.0,0,54.0,0,-0.6,0,-12.900002,0,-3.0,0,-4.5,0,1.439661,0,-1.651228,0,50.2,0,-0.40000153,0,-0.6999999,0,0
2020-05-25,19246.525489768945,19246.525489768945,19097.198998900047,19205.04590897203,15361.0,0.0025985275010831366,-8.3,0,-2.1,0,0.9,0,-9.3,0,-0.79999924,0,98.0,0,54.0,0,-0.6,0,-12.900002,0,-3.0,0,-4.5,0,1.4299655,0,-1.6389157,0,50.2,0,-0.40000153,0,-0.6999999,0,0
2020-05-26,19180.158160493876,19354.372399840926,19146.974495856346,19321.188735203392,20793.0,0.006047516198703917,-8.3,0,-2.1,0,0.9,0,-9.3,0,-0.79999924,0,98.0,0,54.0,0,-0.6,0,-12.900002,0,-3.0,0,-4.5,0,1.4204665,0,-1.6267893,0,50.2,0,-0.40000153,0,-0.6999999,0,0
2020-05-27,19362.668316000305,19370.964232159688,19146.974495856346,19229.93365745018,18042.0,-0.004723057106054029,-8.3,0,-2.1,0,0.9,0,-9.3,0,-0.79999924,0,98.0,0,54.0,0,-0.6,0,-12.900002,0,-3.0,0,-4.5,0,1.4111625,0,-1.6148438,0,50.2,0,-0.40000153,0,-0.6999999,0,0
2020-05-28,19238.22957360956,19312.892819044013,19030.83166962498,19263.117322087714,18241.0,0.0017256255392581465,-8.3,0,-2.1,0,0.9,0,-9.3,0,-0.79999924,0,98.0,0,54.0,0,-0.6,0,-12.900002,0,-3.0,0,-4.5,0,1.4020517,0,-1.6030743,0,50.2,0,-0.40000153,0,-0.6999999,0,0
2020-05-29,19304.596902884627,19304.596902884627,19014.239837306213,19097.198998900047,15541.0,-0.008613264427218104,-8.3,0,-2.1,0,0.9,0,-9.3,0,-0.79999924,0,98.0,0,54.0,0,-0.6,0,-12.900002,0,-3.0,0,-4.5,0,1.3931329,0,-1.5914758,0,50.2,0,-0.40000153,0,-0.6999999,0,0
2020-06-01,19097.198998900047,19346.076483681543,18997.648004987448,19312.892819044013,23160.0,0.011294526498697,-8.3,0,-2.1,0,0.9,0,-9.3,0,-0.9000015,1,98.0,0,54.0,0,-0.6,0,1.7999992,1,9.099998,1,1.3999977,1,1.384405,0,-1.5765576,0,50.9,1,-0.40000153,0,-0.6999999,0,1
2020-06-02,19296.300986725248,19445.627477594142,19221.637741290793,19263.117322087714,16886.0,-0.002577319587628857,-8.3,0,-2.1,0,0.9,0,-9.3,0,-0.9000015,0,98.0,0,54.0,0,-0.6,0,1.7999992,0,9.099998,0,1.3999977,0,1.3758675,0,-1.5619007,0,50.9,0,-0.40000153,0,-0.6999999,0,0
