date,open,high,low,close,volume,returns,fac_Social_Financing_Monthly_zscore,fac_Social_Financing_Monthly_zscore_release,fac_PMI_Raw_Material_Inventory_diff,fac_PMI_Raw_Material_Inventory_diff_release,fac_Social_Financing_Monthly_diff,fac_Social_Financing_Monthly_diff_release,fac_PMI_level,fac_PMI_level_release,fac_Social_Financing_Monthly_level,fac_Social_Financing_Monthly_level_release,fac_PMI_Raw_Material_Inventory_zscore,fac_PMI_Raw_Material_Inventory_zscore_release,fac_PMI_Raw_Material_Inventory_level,fac_PMI_Raw_Material_Inventory_level_release,fac_Non_Mfg_PMI_Constr_Expectation_level,fac_Non_Mfg_PMI_Constr_Expectation_level_release,fac_PPI_level,fac_PPI_level_release,fac_PMI_Business_Expectation_zscore,fac_PMI_Business_Expectation_zscore_release,fac_PMI_diff,fac_PMI_diff_release,fac_Non_Mfg_PMI_Constr_Expectation_diff,fac_Non_Mfg_PMI_Constr_Expectation_diff_release,fac_PPIRM_level,fac_PPIRM_level_release,fac_PMI_Business_Expectation_level,fac_PMI_Business_Expectation_level_release,fac_PPI_diff,fac_PPI_diff_release,fac_PMI_Input_Price_zscore,fac_PMI_Input_Price_zscore_release,fac_PPIRM_diff,fac_PPIRM_diff_release,any_effective_release
2024-01-10,3506.336289294262,3521.1591017622136,3478.914086228547,3480.3963674753427,62.0,-0.01962421711899809,,0,-0.20000076,0,,0,56.9,0,24554.0,0,-0.32706434,0,48.0,0,65.7,0,-2.3,0,0.53539556,0,-0.70000076,0,3.0999985,0,-0.4,0,55.9,0,5.0,0,0.10532888,0,1.6999999,0,0
2024-01-11,3488.548914332717,3541.9110392173484,3488.548914332717,3533.758492359973,126.0,0.015332197614991383,,0,-0.20000076,0,,0,56.9,0,24554.0,0,-0.33642602,0,48.0,0,65.7,0,-2.3,0,0.5308189,0,-0.70000076,0,3.0999985,0,-0.4,0,55.9,0,5.0,0,0.10464686,0,1.6999999,0,0
2024-01-12,3568.223689381828,3572.652597560623,3513.600488510033,3522.4583048676213,18065.0,-0.003197781488684881,,0,-0.20000076,0,,0,56.9,0,24554.0,0,-0.34597698,0,48.0,0,65.7,0,-2.3,0,0.5263707,0,-0.70000076,0,3.0999985,0,-0.4,0,55.9,0,5.0,0,0.10396492,0,1.6999999,0,0
2024-01-15,3513.600488510033,3578.5578084656813,3476.692920353415,3546.0791484878564,25922.0,0.006705783738474302,,1,-0.20000076,0,-5228.0,1,56.9,0,19326.0,1,-0.35572606,0,48.0,0,65.7,0,-1.9,1,0.522069,0,-0.70000076,0,3.0999985,0,0.0,1,55.9,0,2.2999992,1,0.10328303,0,0.4,1,1
2024-01-16,3548.2936025772547,3584.46301937074,3506.21897487871,3580.7722625550787,22816.0,0.009783513738551575,,0,-0.20000076,0,-5228.0,0,56.9,0,19326.0,0,-0.36213198,0,48.0,0,65.7,0,-1.9,0,0.51793504,0,-0.70000076,0,3.0999985,0,0.0,0,55.9,0,2.2999992,0,0.10336912,0,0.4,0,0
2024-01-17,3587.415624823269,3636.1336147900047,3554.9369648454463,3557.151418934843,26190.0,-0.006596578025149458,,0,-0.20000076,0,-5228.0,0,56.9,0,19326.0,0,-0.36861336,0,48.0,0,65.7,0,-1.9,0,0.5139948,0,-0.70000076,0,3.0999985,0,0.0,0,55.9,0,2.2999992,0,0.1034552,0,0.4,0,0
2024-01-18,3557.151418934843,3616.941679348564,3520.9820021413566,3611.7746198066375,25416.0,0.015355882963270284,,0,-0.20000076,0,-5228.0,0,56.9,0,19326.0,0,-0.3751724,0,48.0,0,65.7,0,-1.9,0,0.51027954,0,-0.70000076,0,3.0999985,0,0.0,0,55.9,0,2.2999992,0,0.103541285,0,0.4,0,0
2024-01-19,3616.941679348564,3624.3231929798862,3567.485538018695,3611.0364684435044,18703.0,-0.00020437359493175045,,0,-0.20000076,0,-5228.0,0,56.9,0,19326.0,0,-0.38181132,0,48.0,0,65.7,0,-1.9,0,0.5068275,0,-0.70000076,0,3.0999985,0,0.0,0,55.9,0,2.2999992,0,0.103627376,0,0.4,0,0
2024-01-22,3617.679830711696,3689.280512935535,3591.1063816389305,3622.846890253623,28740.0,0.003270645952575757,,0,-0.20000076,0,-5228.0,0,56.9,0,19326.0,0,-0.38853246,0,48.0,0,65.7,0,-1.9,0,0.50368595,0,-0.70000076,0,3.0999985,0,0.0,0,55.9,0,2.2999992,0,0.10371347,0,0.4,0,0
2024-01-23,3617.679830711696,3674.5174856728877,3616.203527985431,3664.183366589035,15458.0,0.01140994295028519,,0,-0.20000076,0,-5228.0,0,56.9,0,19326.0,0,-0.39533824,0,48.0,0,65.7,0,-1.9,0,0.5009139,0,-0.70000076,0,3.0999985,0,0.0,0,55.9,0,2.2999992,0,0.10379957,0,0.4,0,0
2024-01-24,3668.6122747678296,3698.138329293123,3642.0388256950637,3696.662026566859,17069.0,0.008863819500402936,,0,-0.20000076,0,-5228.0,0,56.9,0,19326.0,0,-0.40223122,0,48.0,0,65.7,0,-1.9,0,0.4985858,0,-0.70000076,0,3.0999985,0,0.0,0,55.9,0,2.2999992,0,0.10388566,0,0.4,0,0
2024-01-25,3720.2828701870944,3734.307746086609,3670.8267288572265,3681.1608479410784,16844.0,-0.004193290734824551,,0,-0.20000076,0,-5228.0,0,56.9,0,19326.0,0,-0.40921402,0,48.0,0,65.7,0,-1.9,0,0.4967967,0,-0.70000076,0,3.0999985,0,0.0,0,55.9,0,2.2999992,0,0.10397176,0,0.4,0,0
2024-01-26,3695.185723840594,3708.472448376976,3624.3231929798862,3630.9665552480787,22659.0,-0.013635452175656426,,0,-0.20000076,0,-5228.0,0,56.9,0,19326.0,0,-0.4162894,0,48.0,0,65.7,0,-1.9,0,0.4956701,0,-0.70000076,0,3.0999985,0,0.0,0,55.9,0,2.2999992,0,0.10405786,0,0.4,0,0
2024-01-29,3630.9665552480787,3682.637150667344,3580.034111191945,3608.0838629909754,22047.0,-0.006302093921528806,,0,-0.20000076,0,-5228.0,0,56.9,0,19326.0,0,-0.4234602,0,48.0,0,65.7,0,-1.9,0,0.49536917,0,-0.70000076,0,3.0999985,0,0.0,0,55.9,0,2.2999992,0,0.10414397,0,0.4,0,0
2024-01-30,3602.9168034490485,3653.8492475051817,3535.7450294040036,3540.1739375827988,22892.0,-0.01882160392798682,,0,-0.20000076,0,-5228.0,0,56.9,0,19326.0,0,-0.43072942,0,48.0,0,65.7,0,-1.9,0,0.49611393,0,-0.70000076,0,3.0999985,0,0.0,0,55.9,0,2.2999992,0,0.104230076,0,0.4,0,0
2024-01-31,3540.1739375827988,3546.0791484878564,3456.0246821857095,3463.4061958170323,22461.0,-0.02168473728106779,,0,-0.20000076,0,-5228.0,0,56.9,0,19326.0,0,-0.43810016,0,48.0,0,65.7,0,-1.9,0,0.49820834,0,-0.70000076,0,3.0999985,0,0.0,0,55.9,0,2.2999992,0,0.10431618,0,0.4,0,0
2024-02-01,3454.5483794594447,3481.1218285322093,3445.690563101856,3467.096952632695,15642.0,0.0010656436487641585,,0,-0.40000153,1,-5228.0,0,53.9,1,19326.0,0,-1.0094758,1,47.6,1,61.9,1,-1.9,0,-1.0702479,1,0.29999924,1,-3.7999954,1,0.0,0,54.0,1,2.2999992,0,-0.13052246,1,0.4,0,1
2024-02-02,3454.5483794594447,3484.07443398474,3417.640811302827,3436.8327467442678,17969.0,-0.008728975942090766,,0,-0.40000153,0,-5228.0,0,53.9,0,19326.0,0,-1.0162119,0,47.6,0,61.9,0,-1.9,0,-1.1508833,0,0.29999924,0,-3.7999954,0,0.0,0,54.0,0,2.2999992,0,-0.12950125,0,0.4,0,0
2024-02-05,3411.735600397768,3476.692920353415,3411.735600397768,3443.476109012458,17895.0,0.0019329896907214206,,0,-0.40000153,0,-5228.0,0,53.9,0,19326.0,0,-1.0230241,0,47.6,0,61.9,0,-1.9,0,-1.24689,0,0.29999924,0,-3.7999954,0,0.0,0,54.0,0,2.2999992,0,-0.12848017,0,0.4,0,0
2024-02-06,3429.4512331129445,3464.882498543298,3383.685848598738,3439.7853521967972,18631.0,-0.001071811361200159,,0,-0.40000153,0,-5228.0,0,53.9,0,19326.0,0,-1.029914,0,47.6,0,61.9,0,-1.9,0,-1.3642759,0,0.29999924,0,-3.7999954,0,0.0,0,54.0,0,2.2999992,0,-0.12745923,0,0.4,0,0
2024-02-07,3461.929893090768,3461.929893090768,3402.1396326770473,3421.331568118488,12615.0,-0.005364806866952843,,0,-0.40000153,0,-5228.0,0,53.9,0,19326.0,0,-1.0233352,0,47.6,0,61.9,0,-1.9,0,-1.3530502,0,0.29999924,0,-3.7999954,0,0.0,0,54.0,0,2.2999992,0,-0.1259405,0,0.4,0,0
2024-02-08,3421.331568118488,3513.600488510033,3397.710724498253,3510.647883057504,16927.0,0.026105717367853387,,0,-0.40000153,0,-5228.0,0,53.9,0,19326.0,0,-1.0168515,0,47.6,0,61.9,0,-1.9,0,-1.3419752,0,0.29999924,0,-3.7999954,0,0.0,0,54.0,0,2.2999992,0,-0.124421775,0,0.4,0,0
2024-02-19,3444.214260375591,3492.9322503423273,3351.2071886209137,3352.6834913471794,19301.0,-0.04499579478553395,,1,-0.40000153,0,45408.0,1,53.9,0,64734.0,1,-1.010464,0,47.6,0,61.9,0,-2.9,1,-1.3310467,0,0.29999924,0,-3.7999954,0,0.0,1,54.0,0,-1.2999992,1,-0.12290302,0,0.0,1,1
2024-02-20,3360.0650049785027,3382.9476972356056,3322.419285458752,3329.800799090076,14717.0,-0.0068251871422281285,,0,-0.40000153,0,45408.0,0,53.9,0,64734.0,0,-1.004173,0,47.6,0,61.9,0,-2.9,0,-1.3202609,0,0.29999924,0,-3.7999954,0,0.0,0,54.0,0,-1.2999992,0,-0.12138422,0,0.0,0,0
2024-02-21,3342.349372263326,3568.223689381828,3298.798441838516,3477.431071716547,50028.0,0.04433606739082219,,0,-0.40000153,0,45408.0,0,53.9,0,64734.0,0,-0.99798,0,47.6,0,61.9,0,-2.9,0,-1.309614,0,0.29999924,0,-3.7999954,0,0.0,0,54.0,0,-1.2999992,0,-0.11986538,0,0.0,0,0
2024-02-22,3484.812585347871,3549.031753940387,3470.787709448356,3548.2936025772547,26524.0,0.020377839099979145,,0,-0.40000153,0,45408.0,0,53.9,0,64734.0,0,-0.9918861,0,47.6,0,61.9,0,-2.9,0,-1.2991023,0,0.29999924,0,-3.7999954,0,0.0,0,54.0,0,-1.2999992,0,-0.118346475,0,0.0,0,0
2024-02-23,3554.9369648454463,3554.9369648454463,3491.4559476160625,3499.575612610518,16507.0,-0.013729977116705094,,0,-0.40000153,0,45408.0,0,53.9,0,64734.0,0,-0.98589265,0,47.6,0,61.9,0,-2.9,0,-1.2887223,0,0.29999924,0,-3.7999954,0,0.0,0,54.0,0,-1.2999992,0,-0.1168275,0,0.0,0,0
2024-02-26,3478.1692230796807,3522.4583048676213,3391.0673622300615,3416.164508576562,28968.0,-0.023834634043450542,,0,-0.40000153,0,45408.0,0,53.9,0,64734.0,0,-0.98000145,0,47.6,0,61.9,0,-2.9,0,-1.2784708,0,0.29999924,0,-3.7999954,0,0.0,0,54.0,0,-1.2999992,0,-0.115308456,0,0.0,0,0
2024-02-27,3423.5460222078855,3535.7450294040036,3416.164508576562,3534.2687266777393,25287.0,0.03457216940362984,,0,-0.40000153,0,45408.0,0,53.9,0,64734.0,0,-0.9742143,0,47.6,0,61.9,0,-2.9,0,-1.2683442,0,0.29999924,0,-3.7999954,0,0.0,0,54.0,0,-1.2999992,0,-0.11378931,0,0.0,0,0
2024-02-28,3521.7201535044896,3543.126543035328,3487.0270394372683,3526.8872130464147,17526.0,-0.002088554720133917,,0,-0.40000153,0,45408.0,0,53.9,0,64734.0,0,-0.96853346,0,47.6,0,61.9,0,-2.9,0,-1.2583394,0,0.29999924,0,-3.7999954,0,0.0,0,54.0,0,-1.2999992,0,-0.11227007,0,0.0,0,0
2024-02-29,3520.9820021413566,3536.4831807671358,3475.2166176271508,3515.81494259943,20528.0,-0.0031393888656339186,,0,-0.40000153,0,45408.0,0,53.9,0,64734.0,0,-0.9629613,0,47.6,0,61.9,0,-2.9,0,-1.2484536,0,0.29999924,0,-3.7999954,0,0.0,0,54.0,0,-1.2999992,0,-0.11075072,0,0.0,0,0
2024-03-01,3513.600488510033,3583.724868007607,3470.049558085225,3486.288888074136,26750.0,-0.008398068444257722,,0,-0.40000153,0,45408.0,0,53.9,0,64734.0,0,-0.9575007,0,47.6,0,61.9,0,-2.9,0,-1.2386836,0,0.29999924,0,-3.7999954,0,0.0,0,54.0,0,-1.2999992,0,-0.10923125,0,0.0,0,0
2024-03-04,3476.692920353415,3506.21897487871,3417.640811302827,3485.550736711003,26692.0,-0.00021172983273365364,,0,-0.19999695,1,45408.0,0,53.5,1,64734.0,0,-1.2588077,1,47.4,1,55.7,1,-2.9,0,-1.0367074,1,0.0,1,-6.200001,1,0.0,0,54.2,1,-1.2999992,0,-0.17187306,1,0.0,0,1
2024-03-05,3485.550736711003,3485.550736711003,3419.117114029091,3434.6182926548704,17270.0,-0.014612452350698857,,0,-0.19999695,0,45408.0,0,53.5,0,64734.0,0,-1.252948,0,47.4,0,55.7,0,-2.9,0,-1.0293403,0,0.0,0,-6.200001,0,0.0,0,54.2,0,-1.2999992,0,-0.17010027,0,0.0,0,0
2024-03-06,3422.0697194816207,3438.309049470533,3370.399124062355,3382.209545872474,20736.0,-0.015258972705780915,,0,-0.19999695,0,45408.0,0,53.5,0,64734.0,0,-1.2472975,0,47.4,0,55.7,0,-2.9,0,-1.0220346,0,0.0,0,-6.200001,0,0.0,0,54.2,0,-1.2999992,0,-0.16832766,0,0.0,0,0
2024-03-07,3382.209545872474,3425.02232493415,3378.5187890568113,3395.4962704088557,16972.0,0.003928415539065755,,0,-0.19999695,0,45408.0,0,53.5,0,64734.0,0,-1.2418615,0,47.4,0,55.7,0,-2.9,0,-1.0147892,0,0.0,0,-6.200001,0,0.0,0,54.2,0,-1.2999992,0,-0.16655524,0,0.0,0,0
2024-03-08,3395.4962704088557,3395.4962704088557,3347.5164318052525,3383.685848598738,21366.0,-0.003478260869565153,,0,-0.19999695,0,45408.0,0,53.5,0,64734.0,0,-1.2366464,0,47.4,0,55.7,0,-2.9,0,-1.0076028,0,0.0,0,-6.200001,0,0.0,0,54.2,0,-1.2999992,0,-0.16478297,0,0.0,0,0
2024-03-11,3382.209545872474,3382.209545872474,3277.3920523076786,3301.7510472910462,22455.0,-0.024214659685863893,,0,-0.19999695,0,45408.0,0,53.5,0,64734.0,0,-1.2316593,0,47.4,0,55.7,0,-4.9,1,-1.0004743,0,0.0,0,-6.200001,0,-1.5,1,54.2,0,-4.0,1,-0.16301085,0,-1.5,1,0
2024-03-12,3306.918106832972,3360.0650049785027,3292.155079570325,3312.823317738031,19219.0,0.0033534540576791727,,0,-0.19999695,0,45408.0,0,53.5,0,64734.0,0,-1.2269082,0,47.4,0,55.7,0,-4.9,0,-0.9934025,0,0.0,0,-6.200001,0,-1.5,0,54.2,0,-4.0,0,-0.16123886,0,-1.5,0,0
2024-03-13,3312.823317738031,3316.5140745536933,3193.2427969105893,3239.7463327879273,26704.0,-0.022058823529411797,,0,-0.19999695,0,45408.0,0,53.5,0,64734.0,0,-1.222402,0,47.4,0,55.7,0,-4.9,0,-0.98638624,0,0.0,0,-6.200001,0,-1.5,0,54.2,0,-4.0,0,-0.15946698,0,-1.5,0,0
2024-03-14,3243.4370896035894,3247.865997782383,3184.384980553001,3201.362461905045,19864.0,-0.01184780132148533,,0,-0.19999695,0,45408.0,0,53.5,0,64734.0,0,-1.2181504,0,47.4,0,55.7,0,-4.9,0,-0.9794244,0,0.0,0,-6.200001,0,-1.5,0,54.2,0,-4.0,0,-0.15769519,0,-1.5,0,0
2024-03-15,3201.362461905045,3201.362461905045,3146.7392610332504,3160.7641369327653,18913.0,-0.012681577127046428,,0,-0.19999695,0,45408.0,0,53.5,0,64734.0,0,-1.2169943,0,47.4,0,55.7,0,-4.9,0,-0.9743489,0,0.0,0,-6.200001,0,-1.5,0,54.2,0,-4.0,0,-0.15420184,0,-1.5,0,0
2024-03-18,3151.9063205751777,3177.7416182848096,3075.138578809412,3169.621953290354,25140.0,0.0028024287716021945,,1,-0.19999695,0,-49775.0,1,53.5,0,14959.0,1,-1.2163007,0,47.4,0,55.7,0,-4.9,0,-0.9694108,0,0.0,0,-6.200001,0,-1.5,0,54.2,0,-4.0,0,-0.1507028,0,-1.5,0,1
2024-03-19,3169.621953290354,3239.7463327879273,3132.7143851337346,3217.6017918939574,21721.0,0.015137401024685637,,0,-0.19999695,0,-49775.0,0,53.5,0,14959.0,0,-1.2161055,0,47.4,0,55.7,0,-4.9,0,-0.96461517,0,0.0,0,-6.200001,0,-1.5,0,54.2,0,-4.0,0,-0.14719795,0,-1.5,0,0
2024-03-20,3210.958429625766,3259.6764195925016,3192.504645547456,3210.958429625766,18532.0,-0.002064693737095724,,0,-0.19999695,0,-49775.0,0,53.5,0,14959.0,0,-1.216449,0,47.4,0,55.7,0,-4.9,0,-0.95996803,0,0.0,0,-6.200001,0,-1.5,0,54.2,0,-4.0,0,-0.14368708,0,-1.5,0,0
2024-03-21,3211.696580988898,3243.4370896035894,3170.360104653486,3227.197759614678,17867.0,0.005057471264367841,,0,-0.19999695,0,-49775.0,0,53.5,0,14959.0,0,-1.2173777,0,47.4,0,55.7,0,-4.9,0,-0.95547575,0,0.0,0,-6.200001,0,-1.5,0,54.2,0,-4.0,0,-0.14017005,0,-1.5,0,0
2024-03-22,3215.38733780456,3250.8186032349136,3172.5745587428833,3226.4596082515454,21112.0,-0.00022872827081432678,,0,-0.19999695,0,-49775.0,0,53.5,0,14959.0,0,-1.2189443,0,47.4,0,55.7,0,-4.9,0,-0.9511456,0,0.0,0,-6.200001,0,-1.5,0,54.2,0,-4.0,0,-0.13664669,0,-1.5,0,0
2024-03-25,3240.48448415106,3274.4394468551486,3162.24043965903,3175.5271641954128,25963.0,-0.015785861358956765,,0,-0.19999695,0,-49775.0,0,53.5,0,14959.0,0,-1.2212093,0,47.4,0,55.7,0,-4.9,0,-0.94698566,0,0.0,0,-6.200001,0,-1.5,0,54.2,0,-4.0,0,-0.13311678,0,-1.5,0,0
2024-03-26,3174.0508614691475,3191.7664941843245,3082.520092440735,3086.210849256396,22965.0,-0.028126452812645586,,0,-0.19999695,0,-49775.0,0,53.5,0,14959.0,0,-1.2242427,0,47.4,0,55.7,0,-4.9,0,-0.9430049,0,0.0,0,-6.200001,0,-1.5,0,54.2,0,-4.0,0,-0.12958018,0,-1.5,0,0
2024-03-27,3076.6148815356755,3108.355390150367,3033.802102473999,3036.754707926529,23982.0,-0.016024874431953773,,0,-0.19999695,0,-49775.0,0,53.5,0,14959.0,0,-1.2281253,0,47.4,0,55.7,0,-4.9,0,-0.93921334,0,0.0,0,-6.200001,0,-1.5,0,54.2,0,-4.0,0,-0.1260367,0,-1.5,0,0
2024-03-28,3020.515377937617,3046.35067564725,2991.7274747754545,3022.7298320270143,21179.0,-0.004618376276130265,,0,-0.19999695,0,-49775.0,0,53.5,0,14959.0,0,-1.2329516,0,47.4,0,55.7,0,-4.9,0,-0.93562216,0,0.0,0,-6.200001,0,-1.5,0,54.2,0,-4.0,0,-0.12248616,0,-1.5,0,0
2024-03-29,3012.3957129431606,3012.3957129431606,2902.4111598364398,2937.842425266793,27484.0,-0.028083028083028094,,0,-0.19999695,0,-49775.0,0,53.5,0,14959.0,0,-1.238832,0,47.4,0,55.7,0,-4.9,0,-0.93224394,0,0.0,0,-6.200001,0,-1.5,0,54.2,0,-4.0,0,-0.11892837,0,-1.5,0,0
2024-04-01,2925.2938520935422,2938.5805766299245,2844.8353535121155,2922.3412466410127,24481.0,-0.005276381909547934,,0,0.69999695,1,-49775.0,0,56.2,1,14959.0,0,0.13299775,1,48.1,1,59.2,1,-4.9,0,0.567093,1,4.0,1,3.5,1,-1.5,0,55.6,1,-4.0,0,-0.02847367,1,-1.5,0,1
2024-04-02,2922.3412466410127,2943.0094848087188,2879.5284675793364,2906.101916652101,19084.0,-0.005556958827986791,,0,0.69999695,0,-49775.0,0,56.2,0,14959.0,0,0.1501033,0,48.1,0,59.2,0,-4.9,0,0.58277416,0,4.0,0,3.5,0,-1.5,0,55.6,0,-4.0,0,-0.025132341,0,-1.5,0,0
2024-04-03,2930.460911635469,2982.131507054734,2894.2914948419834,2894.2914948419834,24128.0,-0.004064008128016217,,0,0.69999695,0,-49775.0,0,56.2,0,14959.0,0,0.16825098,0,48.1,0,59.2,0,-4.9,0,0.599023,0,4.0,0,3.5,0,-1.5,0,55.6,0,-4.0,0,-0.02178225,0,-1.5,0,0
2024-04-08,2860.336532137895,2951.129149803175,2815.30929898682,2935.6279711773964,18907.0,0.014282070900280885,,0,0.69999695,0,-49775.0,0,56.2,0,14959.0,0,0.18759136,0,48.1,0,59.2,0,-4.9,0,0.6158817,0,4.0,0,3.5,0,-1.5,0,55.6,0,-4.0,0,-0.018423224,0,-1.5,0,0
2024-04-09,2918.6504898253515,2971.0592366077494,2875.8377107636747,2961.4632688870283,20012.0,0.008800603469951929,,0,0.69999695,0,-49775.0,0,56.2,0,14959.0,0,0.20830828,0,48.1,0,59.2,0,-4.9,0,0.6333971,0,4.0,0,3.5,0,-1.5,0,55.6,0,-4.0,0,-0.015055093,0,-1.5,0,0
2024-04-10,2952.6054525294394,2993.9419288648514,2951.8673011663077,2970.3210852446164,16282.0,0.0029910269192421346,,0,0.69999695,0,-49775.0,0,56.2,0,14959.0,0,0.23062903,0,48.1,0,59.2,0,-4.9,0,0.65162116,0,4.0,0,3.5,0,-1.5,0,55.6,0,-4.0,0,-0.011677682,0,-1.5,0,0
2024-04-11,2965.15402570269,3073.662276083147,2946.700241624381,3064.0663083624268,22819.0,0.031560636182902835,,0,0.69999695,0,-49775.0,0,56.2,0,14959.0,0,0.25483882,0,48.1,0,59.2,0,-4.9,0,0.6706119,0,4.0,0,3.5,0,-1.5,0,55.6,0,-4.0,0,-0.008290817,0,-1.5,0,0
2024-04-12,3073.662276083147,3203.5769159944425,3073.662276083147,3194.719099636853,29050.0,0.0426403276318954,,0,0.69999695,0,-49775.0,0,56.2,0,14959.0,0,0.28130147,0,48.1,0,59.2,0,-7.2,1,0.6904344,0,4.0,0,3.5,0,-4.1,1,55.6,0,-5.4000006,1,-0.0048943157,0,-2.6,1,0
2024-04-15,3203.5769159944425,3241.960786877325,3179.217921011075,3228.674062340943,17251.0,0.010628465804066956,,1,0.69999695,0,33376.0,1,56.2,0,48335.0,1,0.31049007,0,48.1,0,59.2,0,-7.2,0,0.7111616,0,4.0,0,3.5,0,-4.1,0,55.6,0,-5.4000006,0,-0.0014879977,0,-2.6,0,1
2024-04-16,3228.674062340943,3239.008181424795,3144.5248069438535,3144.5248069438535,11811.0,-0.026063100137174278,,0,0.69999695,0,33376.0,0,56.2,0,48335.0,0,0.3430339,0,48.1,0,59.2,0,-7.2,0,0.732876,0,4.0,0,3.5,0,-4.1,0,55.6,0,-5.4000006,0,0.0019283212,0,-2.6,0,0
2024-04-17,3154.1207746645746,3284.773565939001,3140.834050128191,3280.3446577602067,6993.0,0.043192488262910445,,0,0.69999695,0,33376.0,0,56.2,0,48335.0,0,0.37979248,0,48.1,0,59.2,0,-7.2,0,0.75567114,0,4.0,0,3.5,0,-4.1,0,55.6,0,-5.4000006,0,0.0053548287,0,-2.6,0,0
2024-04-18,3268.53423595009,3305.4418041067083,3264.105327771296,3288.4643227546635,4075.0,0.0024752475247526995,,0,0.69999695,0,33376.0,0,56.2,0,48335.0,0,0.38260445,0,48.1,0,59.2,0,-7.2,0,0.7549135,0,4.0,0,3.5,0,-4.1,0,55.6,0,-5.4000006,0,0.005706071,0,-2.6,0,0
2024-04-19,3277.3920523076786,3324.6337395481487,3250.8186032349136,3256.7238141399716,2890.0,-0.009652076318743097,,0,0.69999695,0,33376.0,0,56.2,0,48335.0,0,0.38542768,0,48.1,0,59.2,0,-7.2,0,0.75415665,0,4.0,0,3.5,0,-4.1,0,55.6,0,-5.4000006,0,0.0060573267,0,-2.6,0,0
2024-04-22,3256.7238141399716,3301.0128959279136,3224.2451541621476,3241.222635514193,2859.0,-0.004759746146871913,,0,0.69999695,0,33376.0,0,56.2,0,48335.0,0,0.3882623,0,48.1,0,59.2,0,-7.2,0,0.75340056,0,4.0,0,3.5,0,-4.1,0,55.6,0,-5.4000006,0,0.006408595,0,-2.6,0,0
2024-04-23,3225.721456888413,3256.7238141399716,3197.6717050893835,3208.0058241732363,2515.0,-0.0102482350261901,,0,0.69999695,0,33376.0,0,56.2,0,48335.0,0,0.3911084,0,48.1,0,59.2,0,-7.2,0,0.7526453,0,4.0,0,3.5,0,-4.1,0,55.6,0,-5.4000006,0,0.0067598773,0,-2.6,0,0
2024-04-24,3196.1954023631192,3288.4643227546635,3196.1954023631192,3263.3671764081637,1525.0,0.017257248044178608,,0,0.69999695,0,33376.0,0,56.2,0,48335.0,0,0.3939661,0,48.1,0,59.2,0,-7.2,0,0.75189084,0,4.0,0,3.5,0,-4.1,0,55.6,0,-5.4000006,0,0.0071111727,0,-2.6,0,0
2024-04-25,3259.6764195925016,3300.274744564781,3236.7937273353987,3255.98566277684,1456.0,-0.0022619316896630437,,0,0.69999695,0,33376.0,0,56.2,0,48335.0,0,0.3968356,0,48.1,0,59.2,0,-7.2,0,0.75113714,0,4.0,0,3.5,0,-4.1,0,55.6,0,-5.4000006,0,0.007462482,0,-2.6,0,0
2024-04-26,3270.7486900394865,3298.060290475384,3247.865997782383,3284.773565939001,1074.0,0.00884153253230524,,0,0.69999695,0,33376.0,0,56.2,0,48335.0,0,0.39971694,0,48.1,0,59.2,0,-7.2,0,0.7503843,0,4.0,0,3.5,0,-4.1,0,55.6,0,-5.4000006,0,0.007813805,0,-2.6,0,0
2024-04-29,3278.868355033943,3335.706009995135,3256.7238141399716,3306.918106832972,1106.0,0.006741573033707926,,0,0.69999695,0,33376.0,0,56.2,0,48335.0,0,0.40261033,0,48.1,0,59.2,0,-7.2,0,0.7496322,0,4.0,0,3.5,0,-4.1,0,55.6,0,-5.4000006,0,0.008165142,0,-2.6,0,0
2024-04-30,3373.3033493839266,3427.885221760588,3343.8578656017808,3382.6397222904607,23638.0,0.022897940926032367,,0,0.69999695,0,33376.0,0,56.2,0,48335.0,0,0.40551588,0,48.1,0,59.2,0,-7.2,0,0.74888086,0,4.0,0,3.5,0,-4.1,0,55.6,0,-5.4000006,0,0.008516492,0,-2.6,0,0
2024-05-06,3384.076087353005,3476.003451355803,3384.076087353005,3474.5670862932598,20258.0,0.02717622080679427,,0,0.0,1,33376.0,0,56.3,1,48335.0,0,0.40843374,1,48.1,1,56.1,1,-7.2,0,0.25127876,1,-1.9000015,1,-3.1000023,1,-4.1,0,55.2,1,-5.4000006,0,0.77925295,1,-2.6,0,1
2024-05-07,3478.87618148089,3487.494371856153,3419.985213916598,3428.6034042918595,19362.0,-0.013228606862340175,,0,0.0,0,33376.0,0,56.3,0,48335.0,0,0.41136402,0,48.1,0,56.1,0,-7.2,0,0.25293157,0,-1.9000015,0,-3.1000023,0,-4.1,0,55.2,0,-5.4000006,0,0.77561337,0,-2.6,0,0
2024-05-08,3427.1670392293163,3433.6306820107625,3308.666921569459,3319.4396595385374,29507.0,-0.03183912861332194,,0,0.0,0,33376.0,0,56.3,0,48335.0,0,0.4143069,0,48.1,0,56.1,0,-7.2,0,0.2545872,0,-1.9000015,0,-3.1000023,0,-4.1,0,55.2,0,-5.4000006,0,0.77198917,0,-2.6,0,0
