date,open,high,low,close,volume,returns,fac_PPI_Electrical_Machinery_YoY_zscore,fac_PPI_Electrical_Machinery_YoY_zscore_release,fac_PPI_Electrical_Machinery_YoY_diff,fac_PPI_Electrical_Machinery_YoY_diff_release,fac_PPI_Telecom_Electronics_YoY_diff,fac_PPI_Telecom_Electronics_YoY_diff_release,fac_PPI_、_diff,fac_PPI_、_diff_release,fac_PMI_New_Export_Orders_zscore,fac_PMI_New_Export_Orders_zscore_release,fac_PMI_Import_zscore,fac_PMI_Import_zscore_release,fac_PMI_New_Export_Orders_diff,fac_PMI_New_Export_Orders_diff_release,fac_PMI_Import_diff,fac_PMI_Import_diff_release,fac_PPI_Telecom_Electronics_YoY_zscore,fac_PPI_Telecom_Electronics_YoY_zscore_release,fac_PPI_Electrical_Machinery_YoY_level,fac_PPI_Electrical_Machinery_YoY_level_release,fac_PMI_Import_level,fac_PMI_Import_level_release,any_effective_release
2022-05-09,300892.54390405706,305652.32049807266,288853.1089897818,290729.02094154095,48538.0,-0.038311928871326506,0.49562916,0,0.5,0,-0.5999985,0,-0.6,0,-4.5888147,0,-3.842155,0,-5.6000023,0,-4.0,0,0.37430128,0,5.9,0,42.9,0,0
2022-05-10,287919.81946154323,288162.47473888536,278633.58865557157,283421.3639354342,55855.0,-0.02513562967481031,0.49069265,0,0.5,0,-0.5999985,0,-0.6,0,-4.427055,0,-3.733874,0,-5.6000023,0,-4.0,0,0.36771286,0,5.9,0,42.9,0,0
2022-05-11,280332.1755969653,282236.08623457165,270653.96318913304,272483.2106644804,64168.0,-0.038593256059008985,0.48586082,0,0.5,0,-0.5999985,0,-0.6,0,-4.280933,0,-3.6337645,0,-5.6000023,0,-4.0,0,0.36107546,0,5.9,0,42.9,0,0
2022-05-12,272520.5422456099,278101.61362447555,257821.23217585526,260658.4323417,75376.0,-0.043396355665159536,0.48115036,0,0.5,0,-0.69999695,1,-0.7,1,-4.1480885,0,-3.540841,0,-5.6000023,0,-4.0,0,-0.25713095,1,5.9,0,42.9,0,1
2022-05-13,260658.4323417,268759.3854468092,258987.84408615323,266491.4918931901,68953.0,0.022378173224963716,0.47658145,0,0.5,0,-0.69999695,0,-0.7,0,-4.0266347,0,-3.454278,0,-5.6000023,0,-4.0,0,-0.26676416,0,5.9,0,42.9,0,0
2022-05-16,267387.44984029885,269692.6749750476,258521.19932203402,267126.12877239194,69148.0,0.002381452686137653,0.4721788,0,0.5,0,-0.69999695,0,-0.7,0,-3.9150405,0,-3.373377,0,-5.6000023,0,-4.0,0,-0.2766053,0,5.9,0,42.9,0,0
2022-05-17,267126.12877239194,268040.75251006556,259090.50593425953,260705.0968181118,54377.0,-0.02403745370693877,0.466249,0,0.5,0,-0.69999695,0,-0.7,0,-3.8120506,0,-3.2975438,0,-5.6000023,0,-4.0,0,-0.28666505,0,5.9,0,42.9,0,0
2022-05-18,263187.646963226,265800.8576422935,252576.14502715555,253070.78847712194,58769.0,-0.029283310660842776,0.46032253,0,0.5,0,-0.69999695,0,-0.7,0,-3.7166243,0,-3.226267,0,-5.6000023,0,-4.0,0,-0.29695493,0,5.9,0,42.9,0,0
2022-05-19,255777.32810901324,265054.2260197028,254302.73065439655,264298.2615018297,58961.0,0.04436495058268153,0.45440084,0,0.5,0,-0.69999695,0,-0.7,0,-3.6278899,0,-3.159107,0,-5.6000023,0,-4.0,0,-0.30748734,0,5.9,0,42.9,0,0
2022-05-20,264298.2615018297,269319.35916375235,263654.29172734526,265231.55103006813,46384.0,0.0035311981355274913,0.44848582,0,0.5,0,-0.69999695,0,-0.7,0,-3.5346541,0,-3.0916126,0,-5.6000023,0,-4.0,0,-0.31827557,0,5.9,0,42.9,0,0
2022-05-23,265240.8839253505,268292.74068269,261787.71267086847,264550.24967445404,39252.0,-0.0025687040360324875,0.4425798,0,0.5,0,-0.69999695,0,-0.7,0,-3.447813,0,-3.0278597,0,-5.6000023,0,-4.0,0,-0.32933402,0,5.9,0,42.9,0,0
2022-05-24,264307.59439711215,265520.8707838221,257410.5847834304,258810.51907578795,33937.0,-0.02169618288294639,0.43668583,0,0.5,0,-0.69999695,0,-0.7,0,-3.3666618,0,-2.9675093,0,-5.6000023,0,-4.0,0,-0.3406782,0,5.9,0,42.9,0,0
2022-05-25,258819.85197107034,259454.48885027244,250308.25147353622,253630.76219406494,43257.0,-0.020013703075979716,0.43080774,0,0.5,0,-0.69999695,0,-0.7,0,-3.290601,0,-2.9102643,0,-5.6000023,0,-4.0,0,-0.35232493,0,5.9,0,42.9,0,0
2022-05-26,252921.46215260372,253360.10823087572,236598.22830371428,239164.77450636987,59674.0,-0.05703561966440984,0.4249503,0,0.5,0,-0.69999695,0,-0.7,0,-3.2191162,0,-2.8558624,0,-5.6000023,0,-4.0,0,-0.36429244,0,5.9,0,42.9,0,0
2022-05-27,239575.42189879474,247107.0683916786,237886.16785268325,243317.9129070306,50648.0,0.017365175993131476,0.41911963,0,0.5,0,-0.69999695,0,-0.7,0,-3.151764,0,-2.8040721,0,-5.6000023,0,-4.0,0,-0.37374645,0,5.9,0,42.9,0,0
2022-05-30,243317.9129070306,261199.74026807828,243317.9129070306,259641.14675592014,43269.0,0.06708603429097493,0.4133233,0,0.5,0,-0.69999695,0,-0.7,0,-3.0881581,0,-2.7546875,0,-5.6000023,0,-4.0,0,-0.38339204,0,5.9,0,42.9,0,0
2022-05-31,256927.6044282258,257976.0529656328,252666.47872114988,254744.13820812153,11444.0,-0.018860679861355423,0.40757096,0,0.5,0,-0.69999695,0,-0.7,0,-3.027963,0,-2.7075245,0,-5.6000023,0,-4.0,0,-0.39323807,0,5.9,0,42.9,0,0
2022-06-01,253503.31379229127,260092.1876282889,250935.0958153404,253349.4130895526,14344.0,-0.005475003775864962,0.40187478,0,0.5,0,-0.69999695,0,-0.7,0,-0.61525035,1,-1.5430161,1,4.6000023,1,2.199997,1,-0.40329397,0,5.9,0,45.1,1,1
2022-06-02,254898.0389108602,257860.62743857887,253743.7836403204,254974.9892622294,11349.0,0.0064163407874255896,0.39625025,0,0.5,0,-0.69999695,0,-0.7,0,-0.6091367,0,-1.5298555,0,4.6000023,0,2.199997,0,-0.41356978,0,5.9,0,45.1,0,0
2022-06-06,257312.35618507242,259101.45185440913,242585.98269176955,246173.7928243639,13627.0,-0.03451788139429601,0.39071724,0,0.5,0,-0.69999695,0,-0.7,0,-0.60302836,0,-1.5169244,0,4.6000023,0,2.199997,0,-0.42407626,0,5.9,0,45.1,0,0
2022-06-07,248443.82818975864,250021.31039282974,242076.18661394782,243865.28228328438,18416.0,-0.009377564177704967,0.38530144,0,0.5,0,-0.69999695,0,-0.7,0,-0.5969243,0,-1.5042161,0,4.6000023,0,2.199997,0,-0.4348249,0,5.9,0,45.1,0,0
2022-06-08,244596.3106212929,252743.42907251924,235756.63900774275,251367.94154179274,26027.0,0.030765589871021293,0.3800364,0,0.5,0,-0.69999695,0,-0.7,0,-0.5908237,0,-1.4917247,0,4.6000023,0,2.199997,0,-0.44582805,0,5.9,0,45.1,0,0
2022-06-09,250944.7146092614,253782.258816005,248703.5356256301,251868.1188256933,16221.0,0.0019898212987410346,0.37496644,0,0.5,0,-0.69999695,0,-0.7,0,-0.5847255,0,-1.4794443,0,4.6000023,0,2.199997,0,-0.45709887,0,5.9,0,45.1,0,0
2022-06-10,251329.4663661081,254080.44142756108,248838.19874052645,251550.69862629488,15522.0,-0.0012602635096429227,0.37015098,0,0.5,0,-0.69999695,0,-0.7,0,-0.5786287,0,-1.4673694,0,4.6000023,0,2.199997,0,-0.4686516,0,5.9,0,45.1,0,0
2022-06-13,250646.53199770543,250646.53199770543,241066.21325222554,243711.38158054577,21277.0,-0.03116396451514225,0.3656711,0,0.5,0,0.29999542,1,0.3,1,-0.5725324,0,-1.4554949,0,4.6000023,0,2.199997,0,-0.16199581,1,5.9,0,45.1,0,1
2022-06-14,242008.85505649965,242008.85505649965,230216.21370915195,232380.44234141396,27677.0,-0.0464932707108181,0.36163968,0,0.5,0,0.29999542,0,0.3,0,-0.5664355,0,-1.4438155,0,4.6000023,0,2.199997,0,-0.17227536,0,5.9,0,45.1,0,0
2022-06-15,228196.2669857074,237103.2701567057,224271.79906587218,235025.6106697342,29398.0,0.011382921478537922,0.35821798,0,0.5,0,0.29999542,0,0.3,0,-0.56033695,0,-1.4323266,0,4.6000023,0,2.199997,0,-0.18281102,0,5.9,0,45.1,0,0
2022-06-16,237593.82864668514,246241.12438181203,237103.2701567057,242980.35324253733,29408.0,0.0338462797740855,0.35564342,0,0.5,0,0.29999542,0,0.3,0,-0.5558101,0,-1.4217435,0,4.6000023,0,2.199997,0,-0.19361863,0,5.9,0,45.1,0,0
2022-06-17,240835.3621981176,241749.1476206282,229889.17471583228,233755.92987214052,37234.0,-0.037963659395906846,0.354279,0,0.5,0,0.29999542,0,0.3,0,-0.551294,0,-1.4113449,0,4.6000023,0,2.199997,0,-0.20471543,0,5.9,0,45.1,0,0
2022-06-20,234862.09117307438,235506.55036579244,224675.78841056116,225272.1536336733,34803.0,-0.036293309192659495,0.3547073,0,0.5,0,0.29999542,0,0.3,0,-0.5467885,0,-1.4011272,0,4.6000023,0,2.199997,0,-0.21612029,0,5.9,0,45.1,0,0
2022-06-21,224454.5561503744,233659.7419329288,222386.51545732399,223983.23524823735,42938.0,-0.0057216054654136705,0.35792392,0,0.5,0,0.29999542,0,0.3,0,-0.5422933,0,-1.3910875,0,4.6000023,0,2.199997,0,-0.2278538,0,5.9,0,45.1,0,0
2022-06-22,225656.90539051994,230370.11441189056,214095.11509728018,215961.16111798608,56577.0,-0.03581551146611717,0.36578327,0,0.5,0,0.29999542,0,0.3,0,-0.53780806,0,-1.3812232,0,4.6000023,0,2.199997,0,-0.23993859,0,5.9,0,45.1,0,0
2022-06-23,213537.22504985268,217375.1238243973,208092.98769047356,215903.44835445908,66535.0,-0.00026723677177986627,0.38219613,0,0.5,0,0.29999542,0,0.3,0,-0.5333326,0,-1.3715314,0,4.6000023,0,2.199997,0,-0.25239947,0,5.9,0,45.1,0,0
2022-06-24,206630.93101445647,210161.02838352387,193722.5095722537,193780.22233578074,104619.0,-0.1,0.38153914,0,0.5,0,0.29999542,0,0.3,0,-0.5288665,0,-1.3620099,0,4.6000023,0,2.199997,0,-0.26526386,0,5.9,0,45.1,0,0
2022-06-27,189971.1799429995,205726.76438586705,182372.33274527953,202879.60138520238,122482.0,0.04695721234984607,0.38264585,0,0.5,0,0.29999542,0,0.3,0,-0.52440965,0,-1.3526564,0,4.6000023,0,2.199997,0,-0.27386656,0,5.9,0,45.1,0,0
2022-06-28,205515.15091960138,211007.4822485863,199012.84622889414,210497.68617076465,104562.0,0.03754978190783209,0.38639113,0,0.5,0,0.29999542,0,0.3,0,-0.5199617,0,-1.3434689,0,4.6000023,0,2.199997,0,-0.28262535,0,5.9,0,45.1,0,0
2022-06-29,208852.8724102455,210257.21632273548,192106.552193498,192385.49721721179,158773.0,-0.08604459879363935,0.3943174,0,0.5,0,0.29999542,0,0.3,0,-0.5155224,0,-1.3344457,0,4.6000023,0,2.199997,0,-0.291547,0,5.9,0,45.1,0,0
2022-06-30,192375.87842329062,201398.30712134298,192356.64083544834,194876.76484279343,135179.0,0.012949352532373615,0.38793826,0,0.5,0,0.29999542,0,0.3,0,-0.51109153,0,-1.3255852,0,4.6000023,0,2.199997,0,-0.30063888,0,5.9,0,45.1,0,0
2022-07-01,194828.67087318757,196415.77187017974,182805.17847173192,184680.84328635898,129804.0,-0.0523198420533072,0.38154247,0,0.5,0,0.29999542,0,0.3,0,1.2977668,1,0.8531695,1,3.2999992,1,4.1000023,1,-0.30990872,0,5.9,0,49.2,1,1
2022-07-04,187566.48146270835,190933.05933511595,182276.14480606787,189778.80406457616,115867.0,0.027604166666666652,0.37513265,0,0.5,0,0.29999542,0,0.3,0,1.2918816,0,0.86082315,0,3.2999992,0,4.1000023,0,-0.3193648,0,5.9,0,49.2,0,0
2022-07-05,190740.68345669258,194636.29499476432,183969.05253619287,184498.0862018569,115501.0,-0.027825646224023948,0.36871266,0,0.5,0,0.29999542,0,0.3,0,1.2860429,0,0.868581,0,3.2999992,0,4.1000023,0,-0.32901588,0,5.9,0,49.2,0,0
2022-07-06,179919.54029538255,185642.72267847552,173378.7604289907,180169.62893733286,133694.0,-0.023460716333872034,0.3622878,0,0.5,0,0.29999542,0,0.3,0,1.2802502,0,0.8764458,0,3.2999992,0,4.1000023,0,-0.33887142,0,5.9,0,49.2,0,0
2022-07-07,180756.3753665239,184671.22449243793,173965.5068581817,181901.01184314257,127671.0,0.00960973786770647,0.35586542,0,0.5,0,0.29999542,0,0.3,0,1.2745025,0,0.8844204,0,3.2999992,0,4.1000023,0,-0.3489414,0,5.9,0,49.2,0,0
2022-07-08,185642.72267847552,188307.12859463802,175062.04936519449,175302.51921322363,123107.0,-0.03627518375548655,0.34945568,0,0.5,0,0.29999542,0,0.3,0,1.2687994,0,0.8925079,0,3.2999992,0,4.1000023,0,-0.35923654,0,5.9,0,49.2,0,0
2022-07-11,176572.20001081727,185498.44076965802,175956.59719986274,185344.54006691946,111870.0,0.05728395061728442,0.34307247,0,0.5,0,0.099998474,1,0.099999964,1,1.2631401,0,0.9007115,0,3.2999992,0,4.1000023,0,-0.24031715,1,5.9,0,49.2,0,1
2022-07-12,184584.65534714737,194588.20102515852,183324.59334347484,185123.30780673257,115858.0,-0.001193627069386638,0.33673492,0,0.5,0,0.099998474,0,0.099999964,0,1.257524,0,0.9090343,0,3.2999992,0,4.1000023,0,-0.25044128,0,5.9,0,49.2,0,0
2022-07-13,186017.85564140088,190634.87672355984,180640.94983946986,189269.00798675456,109135.0,0.022394263743115816,0.3304696,0,0.5,0,0.099998474,0,0.099999964,0,1.2519505,0,0.9174799,0,3.2999992,0,4.1000023,0,-0.26080278,0,5.9,0,49.2,0,0
2022-07-14,184613.51172891087,188528.3608548248,180929.51365710492,184296.09152951243,131060.0,-0.026274330436550586,0.32431373,0,0.5,0,0.099998474,0,0.099999964,0,1.2464188,0,0.9260517,0,3.2999992,0,4.1000023,0,-0.271415,0,5.9,0,49.2,0,0
2022-07-15,184584.65534714737,184632.74931675318,173282.572489779,174282.92705758027,118216.0,-0.05433194154488452,0.31832018,0,0.5,0,0.099998474,0,0.099999964,0,1.2402155,0,0.9282529,0,3.2999992,0,4.1000023,0,-0.28229225,0,5.9,0,49.2,0,0
2022-07-18,175062.04936519449,188865.0186420657,175062.04936519449,187460.67472957558,116480.0,0.07561123682322357,0.31256565,0,0.5,0,0.099998474,0,0.099999964,0,1.2340634,0,0.9304617,0,3.2999992,0,4.1000023,0,-0.29345012,0,5.9,0,49.2,0,0
2022-07-19,186604.60207059194,191029.24727432764,178428.62723760205,179881.06511969795,96466.0,-0.04043306480578779,0.30716398,0,0.5,0,0.099998474,0,0.099999964,0,1.2279617,0,0.9326783,0,3.2999992,0,4.1000023,0,-0.30490547,0,5.9,0,49.2,0,0
2022-07-20,181429.6909410054,186190.99393198185,177957.30633546496,182583.94621154515,86969.0,0.015025934442008282,0.3022897,0,0.5,0,0.099998474,0,0.099999964,0,1.2219095,0,0.9349026,0,3.2999992,0,4.1000023,0,-0.3166766,0,5.9,0,49.2,0,0
2022-07-21,182632.0401811509,188095.51512837244,182343.4763635161,186181.3751380607,77802.0,0.019702876409229964,0.29822102,0,0.5,0,0.099998474,0,0.099999964,0,1.2159061,0,0.93713474,0,3.2999992,0,4.1000023,0,-0.32878342,0,5.9,0,49.2,0,0
2022-07-22,183988.2901240352,186479.55774961674,181025.7015963165,184536.56137754157,75021.0,-0.008834469931804145,0.29542562,0,0.5,0,0.099998474,0,0.099999964,0,1.2099508,0,0.9393748,0,3.2999992,0,4.1000023,0,-0.34124777,0,5.9,0,49.2,0,0
2022-07-25,182853.27244133776,188999.68175696197,181314.26541395142,182853.27244133776,69102.0,-0.009121709669012379,0.29474676,0,0.5,0,0.099998474,0,0.099999964,0,1.2040427,0,0.94162273,0,3.2999992,0,4.1000023,0,-0.35409337,0,5.9,0,49.2,0,0
2022-07-26,184930.93192830935,191779.51320017848,183651.6323367944,190990.77209864298,42128.0,0.04450289321409806,0.2978638,0,0.5,0,0.099998474,0,0.099999964,0,1.1981812,0,0.9438787,0,3.2999992,0,4.1000023,0,-0.365149,0,5.9,0,49.2,0,0
2022-07-27,189961.56114907833,191731.41923057265,182949.46038054943,185315.68368515582,26887.0,-0.029713940370669212,0.3086626,0,0.5,0,0.099998474,0,0.099999964,0,1.1923654,0,0.94614273,0,3.2999992,0,4.1000023,0,-0.37648532,0,5.9,0,49.2,0,0
2022-07-28,184767.4124316496,189855.75441594553,181795.2051100097,188701.4991454058,15952.0,0.018270528391986174,0.3009125,0,0.5,0,0.099998474,0,0.099999964,0,1.1865947,0,0.94841486,0,3.2999992,0,4.1000023,0,-0.3881184,0,5.9,0,49.2,0,0
2022-07-29,185074.7087995813,188786.41507750156,181156.79661733206,187696.4695831916,868.0,-0.005326028498797375,0.29302698,0,0.5,0,0.099998474,0,0.099999964,0,1.1808684,0,0.95069516,0,3.2999992,0,4.1000023,0,-0.4000655,0,5.9,0,49.2,0,0
2022-08-01,189378.67554628238,198353.8755541032,187912.139597292,194951.51215244553,35108.0,0.038653058234738635,0.2849938,0,0.5,0,0.099998474,0,0.099999964,0,0.086009875,1,-0.3408269,1,-2.0999985,1,-2.2999992,1,-0.41234547,0,5.9,0,46.9,1,1
2022-08-02,195743.44156490033,195743.44156490033,185311.48251441595,188938.71476158526,32354.0,-0.03084252758274819,0.27679926,0,0.5,0,0.099998474,0,0.099999964,0,0.087494984,0,-0.33550632,0,-2.0999985,0,-2.2999992,0,-0.42497864,0,5.9,0,46.9,0,0
2022-08-03,188303.21585035615,189427.56007791543,183913.38490971184,186738.91083809978,28830.0,-0.011642949547218673,0.26842758,0,0.5,0,0.099998474,0,0.099999964,0,0.08898146,0,-0.33017105,0,-2.0999985,0,-2.2999992,0,-0.4379872,0,5.9,0,46.9,0,0
2022-08-04,187521.06334422808,189720.86726771345,185272.37488910952,185995.86595727806,25930.0,-0.00397905759162287,0.2598607,0,0.5,0,0.099998474,0,0.099999964,0,0.09046931,0,-0.3248203,0,-2.0999985,0,-2.2999992,0,-0.4513954,0,5.9,0,46.9,0,0
2022-08-05,187521.06334422808,193260.10735794352,185986.0890509515,191470.9335001753,30052.0,0.029436501261564718,0.25107765,0,0.5,0,0.099998474,0,0.099999964,0,0.09195856,0,-0.3194533,0,-2.0999985,0,-2.2999992,0,-0.4652297,0,5.9,0,46.9,0,0
2022-08-08,191334.05681160282,192047.7709734447,188185.8929744369,191021.1958091516,29758.0,-0.002348856209150374,0.24205393,0,0.5,0,0.099998474,0,0.099999964,0,0.09344921,0,-0.3140692,0,-2.0999985,0,-2.2999992,0,-0.47951907,0,5.9,0,46.9,0,0
2022-08-09,187325.52521769595,190346.589272616,185741.6663927864,189124.47598179078,36560.0,-0.009929368410277473,0.23276052,0,0.5,0,0.099998474,0,0.099999964,0,0.09494128,0,-0.30866724,0,-2.0999985,0,-2.2999992,0,-0.49429545,0,5.9,0,46.9,0,0
2022-08-10,188694.29210342027,192556.17010242803,187716.60147076,188576.96922750105,34104.0,-0.0028949545078578165,0.2231627,0,0.5,0,0.099998474,0,0.099999964,0,0.09643479,0,-0.30324653,0,-2.0999985,0,-2.2999992,0,-0.50959396,0,5.9,0,46.9,0,0
2022-08-11,189671.98273608045,196427.8250077625,189671.98273608045,195107.9426536712,45074.0,0.034632932393197535,0.21321827,0,0.5,0,-0.69999695,1,-0.7,1,0.09792972,0,-0.2978062,0,-2.0999985,0,-2.2999992,0,-1.6930581,1,5.9,0,46.9,0,1
2022-08-12,195499.0189067353,201257.61673310393,195499.0189067353,198500.52914900216,43108.0,0.01738825415915035,0.20287518,0,0.5,0,-0.69999695,0,-0.7,0,0.09942612,0,-0.29234537,0,-2.0999985,0,-2.2999992,0,-1.7122272,0,5.9,0,46.9,0,0
2022-08-15,197473.95398470885,197473.95398470885,190649.6733687407,192536.6162897749,48258.0,-0.03004482096241934,0.19206786,0,0.5,0,-0.69999695,0,-0.7,0,0.100923985,0,-0.28686312,0,-2.0999985,0,-2.2999992,0,-1.731912,0,5.9,0,46.9,0,0
2022-08-16,191040.74962180477,195088.388841018,189574.21367281443,193504.53001610856,40633.0,0.005027167013660128,0.18071187,0,0.5,0,-0.69999695,0,-0.7,0,0.101559706,0,-0.28180516,0,-2.0999985,0,-2.2999992,0,-1.7521373,0,5.9,0,46.9,0,0
2022-08-17,194560.43589938147,196212.73306857728,192018.44025446495,192790.81585426643,47845.0,-0.003688358932903091,0.16869514,0,0.5,0,-0.69999695,0,-0.7,0,0.102195606,0,-0.27673215,0,-2.0999985,0,-2.2999992,0,-1.7729297,0,5.9,0,46.9,0,0
2022-08-18,192389.96269487587,193582.74526672123,191099.41105976436,191676.24853303394,46681.0,-0.00578122622850985,0.15586358,0,0.5,0,-0.69999695,0,-0.7,0,0.10283169,0,-0.2716434,0,-2.0999985,0,-2.2999992,0,-1.7943175,0,5.9,0,46.9,0,0
2022-08-19,193582.74526672123,193915.16008182577,191451.37968752204,192546.39319610145,56129.0,0.004539658250445999,0.14199503,0,0.5,0,-0.69999695,0,-0.7,0,0.10346797,0,-0.2665383,0,-2.0999985,0,-2.2999992,0,-1.8163314,0,5.9,0,46.9,0,0
2022-08-22,192741.93132263352,198568.96749328836,192546.39319610145,194971.06596509877,65249.0,0.012592667817609371,0.12674789,0,0.5,0,-0.69999695,0,-0.7,0,0.10410443,0,-0.26141608,0,-2.0999985,0,-2.2999992,0,-1.839004,0,5.9,0,46.9,0,0
2022-08-23,194971.06596509877,196026.97184837188,193582.74526672123,194667.98186897414,70761.0,-0.0015545080734127303,0.10954626,0,0.5,0,-0.69999695,0,-0.7,0,0.10474108,0,-0.2562761,0,-2.0999985,0,-2.2999992,0,-1.8623707,0,5.9,0,46.9,0,0
2022-08-24,194667.98186897414,197082.87773164487,193592.5221730479,194941.73524611891,76295.0,0.0014062578474205445,0.08926508,0,0.5,0,-0.69999695,0,-0.7,0,0.10537792,0,-0.25111762,0,-2.0999985,0,-2.2999992,0,-1.8538419,0,5.9,0,46.9,0,0
2022-08-25,195127.4964663244,196300.72522551668,192712.60060365376,195655.44940796087,94483.0,0.0036611665580019714,0.06299408,0,0.5,0,-0.69999695,0,-0.7,0,0.106014945,0,-0.24593993,0,-2.0999985,0,-2.2999992,0,-1.8454012,0,5.9,0,46.9,0,0
2022-08-26,194765.75093224016,195538.1265320417,191480.71040650184,192976.57707447195,84039.0,-0.013691784929042328,,0,0.5,0,-0.69999695,0,-0.7,0,0.10665216,0,-0.24074222,0,-2.0999985,0,-2.2999992,0,-1.8370472,0,5.9,0,46.9,0,0
2022-08-29,193954.26770713218,199937.73437901263,188215.22369341672,188948.4916679119,162819.0,-0.020873442091397187,,0,0.5,0,-0.69999695,0,-0.7,0,0.107289575,0,-0.23552376,0,-2.0999985,0,-2.2999992,0,-1.8287783,0,5.9,0,46.9,0,0
2022-08-30,191431.82587486887,192800.5927605931,188303.21585035615,189623.09820444748,105485.0,0.003570319776467157,,0,0.5,0,-0.69999695,0,-0.7,0,0.10792717,0,-0.23028374,0,-2.0999985,0,-2.2999992,0,-1.8205928,0,5.9,0,46.9,0,0
2022-08-31,188772.50735403306,190199.93567771692,186044.75048891103,186817.1260887126,102617.0,-0.01479762825470532,,0,0.5,0,-0.69999695,0,-0.7,0,0.10856497,0,-0.22502133,0,-2.0999985,0,-2.2999992,0,-1.8124894,0,5.9,0,46.9,0,0
2022-09-01,186250.06552176975,186250.06552176975,174244.02455270238,174850.19274495167,141995.0,-0.06405693950177926,,0,0.5,0,-0.69999695,0,-0.7,0,0.47515893,1,0.32331726,1,0.69999695,1,0.8999977,1,-1.8044666,0,5.9,0,47.8,1,1
2022-09-02,172327.75091268835,174028.93261351716,165601.23935998615,167771.71256449173,175705.0,-0.040483113397450365,,0,0.5,0,-0.69999695,0,-0.7,0,0.47417903,0,0.32819137,0,0.69999695,0,0.8999977,0,-1.796523,0,5.9,0,47.8,0,0
2022-09-05,169951.96267532406,174498.2241171941,167028.66768367006,173373.87988963473,173960.0,0.033391608391608374,,0,0.5,0,-0.69999695,0,-0.7,0,0.4732001,0,0.33310452,0,0.69999695,0,0.8999977,0,-1.7886571,0,5.9,0,47.8,0,0
2022-09-06,173745.40233004568,177734.38011129928,173540.087297187,175739.8912206725,131726.0,0.013646873061524012,,0,0.5,0,-0.69999695,0,-0.7,0,0.47222218,0,0.33805755,0,0.69999695,0,0.8999977,0,-1.7808677,0,5.9,0,47.8,0,0
2022-09-07,175045.73087148374,175084.83849679024,169727.09382981222,170822.10733839162,130262.0,-0.02798331015299038,,0,0.5,0,-0.69999695,0,-0.7,0,0.47124523,0,0.34305128,0,0.69999695,0,0.8999977,0,-1.7731533,0,5.9,0,47.8,0,0
2022-09-08,170577.68468022652,174517.77792984725,168808.06463511157,173559.64110984022,141976.0,0.01602564102564119,,0,0.5,0,-0.69999695,0,-0.7,0,0.47026923,0,0.3480866,0,0.69999695,0,0.8999977,0,-1.765513,0,5.9,0,47.8,0,0
2022-09-09,173833.39448698502,176942.4506988446,172679.71954044607,174693.76224372606,132831.0,0.006534474988733718,,0,0.5,0,-0.69999695,0,-0.7,0,0.4692942,0,0.3531644,0,0.69999695,0,0.8999977,0,-1.757945,0,5.9,0,47.8,0,0
2022-09-13,176033.1984104705,180295.92956886906,175114.16921576994,177225.98098231596,81328.0,0.014495186926348547,,0,0.5,0,-0.40000153,1,-0.4,1,0.46832013,0,0.35828564,0,0.69999695,0,0.8999977,0,-2.4262722,1,5.9,0,47.8,0,1
2022-09-14,175964.76006618436,176082.08294210356,167605.5051569395,169619.54786021955,150540.0,-0.042919401997020934,,0,0.5,0,-0.40000153,0,-0.4,0,0.46734703,0,0.36345118,0,0.69999695,0,0.8999977,0,-2.40059,0,5.9,0,47.8,0,0
2022-09-15,170118.1700828763,176179.85200536952,169942.1857689974,172885.03457330464,154642.0,0.019251830076661536,,0,0.5,0,-0.40000153,0,-0.4,0,0.46637487,0,0.36866206,0,0.69999695,0,0.8999977,0,-2.3755739,0,5.9,0,47.8,0,0
2022-09-16,170118.1700828763,173833.39448698502,169922.63195634432,172317.9740063617,125657.0,-0.0032799864276424895,,0,0.5,0,-0.40000153,0,-0.4,0,0.46333334,0,0.37014174,0,0.69999695,0,0.8999977,0,-2.3511944,0,5.9,0,47.8,0,0
2022-09-19,172464.62760126087,177519.28817211403,172171.3204114627,172767.71169738547,137412.0,0.0026099290780146056,,0,0.5,0,-0.40000153,0,-0.4,0,0.46029747,0,0.37162408,0,0.69999695,0,0.8999977,0,-2.327424,0,5.9,0,47.8,0,0
2022-09-20,171310.95265472168,175211.93827903594,170773.22280675874,173227.22629473577,106150.0,0.002659724973119726,,0,0.5,0,-0.40000153,0,-0.4,0,0.4572672,0,0.37310913,0,0.69999695,0,0.8999977,0,-2.304237,0,5.9,0,47.8,0,0
2022-09-21,173051.2419808568,179591.99231335366,172855.7038543248,178330.77139722204,143898.0,0.02946156451066706,,0,0.5,0,-0.40000153,0,-0.4,0,0.45424247,0,0.37459683,0,0.69999695,0,0.8999977,0,-2.281608,0,5.9,0,47.8,0,0
2022-09-22,177626.83414170673,182632.61018092695,176023.42150414392,180286.1526625425,147782.0,0.010964912280702066,,0,0.5,0,-0.40000153,0,-0.4,0,0.45122316,0,0.37608728,0,0.69999695,0,0.8999977,0,-2.259515,0,5.9,0,47.8,0,0
2022-09-23,180413.25244478823,181821.12695581894,177832.14917456533,179015.15484008414,65566.0,-0.007049891540130693,,0,0.5,0,-0.40000153,0,-0.4,0,0.44820923,0,0.37758046,0,0.69999695,0,0.8999977,0,-2.2379355,0,5.9,0,47.8,0,0
