date,open,high,low,close,volume,returns,fac_Social_Financing_Monthly_diff,fac_Social_Financing_Monthly_diff_release,fac_Social_Financing_Monthly_zscore,fac_Social_Financing_Monthly_zscore_release,fac_Social_Financing_Monthly_level,fac_Social_Financing_Monthly_level_release,fac_PMI_Raw_Material_Inventory_diff,fac_PMI_Raw_Material_Inventory_diff_release,fac_PMI_Import_level,fac_PMI_Import_level_release,fac_CPI_=100_zscore,fac_CPI_=100_zscore_release,fac_PMI_level,fac_PMI_level_release,fac_PPI_All_Industry_YoY_level,fac_PPI_All_Industry_YoY_level_release,fac_PMI_Input_Price_level,fac_PMI_Input_Price_level_release,fac_PMI_zscore,fac_PMI_zscore_release,fac_PPIRM_Agri_Products_YoY_zscore,fac_PPIRM_Agri_Products_YoY_zscore_release,fac_PMI_Import_zscore,fac_PMI_Import_zscore_release,any_effective_release
2024-10-17,7763.879822559548,7825.0277807977745,7668.336137812323,7679.801379981989,8558.0,-0.008877928483354003,7312.0,0,,0,37635.0,0,0.10000229,0,46.1,0,-4.490734,0,49.9,0,-2.8,0,45.1,0,0.09781873,0,0.6234406,0,-1.1349041,0,0
2024-10-18,7679.801379981989,7853.690886221942,7672.157885202211,7727.573222355602,11499.0,0.00622045284896755,7312.0,0,,0,37635.0,0,0.10000229,0,46.1,0,-4.3064437,0,49.9,0,-2.8,0,45.1,0,0.098886885,0,0.6237571,0,-1.1266963,0,0
2024-10-21,7693.1774958466,7729.484096050547,7626.296916523545,7687.444874761768,4478.0,-0.005192878338278861,7312.0,0,,0,37635.0,0,0.10000229,0,46.1,0,-4.14188,0,49.9,0,-2.8,0,45.1,0,0.09995567,0,0.6240738,0,-1.1185845,0,0
2024-10-22,7702.731864321322,7761.968948864603,7702.731864321322,7752.414580389878,4046.0,0.008451404424558273,7312.0,0,,0,37635.0,0,0.10000229,0,46.1,0,-3.9937158,0,49.9,0,-2.8,0,45.1,0,0.10102509,0,0.62439054,0,-1.1105672,0,0
2024-10-23,7767.701569949438,7916.749718155109,7767.701569949438,7905.28447598544,3076.0,0.01971900419028838,7312.0,0,,0,37635.0,0,0.10000229,0,46.1,0,-3.8593612,0,49.9,0,-2.8,0,45.1,0,0.10319439,0,0.62470746,0,-1.1024402,0,0
2024-10-24,7881.325158768299,7918.864216442833,7817.508760721592,7915.110310675377,4599.0,0.0012429451109301493,7312.0,0,,0,37635.0,0,0.10000229,0,46.1,0,-3.7367659,0,49.9,0,-2.8,0,45.1,0,0.105367556,0,0.6250245,0,-1.0943899,0,0
2024-10-25,7948.89546258246,8044.6200596525205,7948.89546258246,7958.2802270010925,8319.0,0.005454114299265012,7312.0,0,,0,37635.0,0,0.10000229,0,46.1,0,-3.624282,0,49.9,0,-2.8,0,45.1,0,0.10754462,0,0.6253417,0,-1.0864145,0,0
2024-10-28,7975.172802954632,8042.743106768791,7783.723608814514,7870.063441465938,7897.0,-0.011084905660377453,7312.0,0,,0,37635.0,0,0.10000229,0,46.1,0,-3.5205688,0,49.9,0,-2.8,0,45.1,0,0.10972564,0,0.62565905,0,-1.0785123,0,0
2024-10-29,7851.293912628672,7858.801724163579,7798.739231884326,7830.647430907679,5361.0,-0.005008347245408884,7312.0,0,,0,37635.0,0,0.10000229,0,46.1,0,-3.4245222,0,49.9,0,-2.8,0,45.1,0,0.11191064,0,0.6259765,0,-1.0706819,0,0
2024-10-30,7860.678677047307,7920.741169326559,7806.247043419233,7871.9403943496645,5681.0,0.00527325023969305,7312.0,0,,0,37635.0,0,0.10000229,0,46.1,0,-3.337923,0,49.9,0,-2.8,0,45.1,0,0.114099674,0,0.6247874,0,-1.0629216,0,0
2024-10-31,7909.4794520241985,7924.495075094013,7851.293912628672,7913.233357791652,5926.0,0.005245588936576118,7312.0,0,,0,37635.0,0,0.10000229,0,46.1,0,-3.2569892,0,49.9,0,-2.8,0,45.1,0,0.11629278,0,0.62360007,0,-1.0552301,0,0
2024-11-01,7973.961773886801,8073.26157981161,7927.122242790189,8045.157861153643,536901.0,0.016671377854931224,7312.0,0,,0,37635.0,0,0.5,1,47.0,1,-3.1811173,0,50.0,1,-2.8,0,53.4,1,0.20646705,1,0.6224144,0,-0.21033542,1,0
2024-11-04,8067.640836080019,8193.170779418935,8050.7786048852395,8121.9746921520855,610287.0,0.009548206800186643,7312.0,0,,0,37635.0,0,0.5,0,47.0,0,-3.10979,0,50.0,0,-2.8,0,53.4,0,0.20837681,0,0.62123054,0,-0.20813914,0,0
2024-11-05,8121.9746921520855,8136.963342102999,8052.652186129103,8067.640836080019,409743.0,-0.006689734717416296,7312.0,0,,0,37635.0,0,0.5,0,47.0,0,-3.0425613,0,50.0,0,-2.8,0,53.4,0,0.21029022,0,0.62004834,0,-0.2059432,0,0
2024-11-06,8097.618135981848,8165.0670607609645,8067.640836080019,8135.089760859138,517462.0,0.00836042731072939,7312.0,0,,0,37635.0,0,0.5,0,47.0,0,-2.9790442,0,50.0,0,-2.8,0,53.4,0,0.21220732,0,0.6188679,0,-0.20374754,0,0
2024-11-07,8135.089760859138,8350.551603903541,8116.353948420493,8258.746122954186,709519.0,0.01520036849378159,7312.0,0,,0,37635.0,0,0.5,0,47.0,0,-2.918902,0,50.0,0,-2.8,0,53.4,0,0.21412812,0,0.6176891,0,-0.20155215,0,0
2024-11-08,8258.746122954186,8453.598572316081,8215.653754345305,8281.229097880558,694438.0,0.0027223230490016626,7312.0,0,,0,37635.0,0,0.5,0,47.0,0,-2.861838,0,50.0,0,-2.8,0,53.4,0,0.21605268,0,0.616512,0,-0.19935699,0,0
2024-11-11,8318.700722757845,8388.023228780832,8240.010310515541,8279.355516636695,660112.0,-0.00022624434389117987,7312.0,0,,0,37635.0,0,0.5,0,47.0,0,-2.8075926,1,50.0,0,-2.9,1,53.4,0,0.21798101,0,0.22176598,1,-0.19716203,0,0
2024-11-12,8290.597004099878,8299.964910319199,8078.882323543205,8090.123811006389,619508.0,-0.022855849739760625,-23515.0,1,,1,14120.0,1,0.5,0,47.0,0,-2.7559345,0,50.0,0,-2.9,0,53.4,0,0.21991317,0,0.22248478,0,-0.19496724,0,1
2024-11-13,8058.2729298606955,8080.75590478707,7762.247093330124,7767.867837061718,709452.0,-0.039833256137100204,-23515.0,0,,0,14120.0,0,0.5,0,47.0,0,-2.7066588,0,50.0,0,-2.9,0,53.4,0,0.22184916,0,0.223204,0,-0.19277258,0,0
2024-11-14,7812.8337869144625,7825.948855621515,7722.901887208974,7794.09797447582,550973.0,0.0033767486734201935,-23515.0,0,,0,14120.0,0,0.5,0,47.0,0,-2.659583,0,50.0,0,-2.9,0,53.4,0,0.22378904,0,0.22392364,0,-0.19057803,0,0
2024-11-15,7822.201693133784,7827.822436865377,7706.039656014193,7751.005605866939,437237.0,-0.00552884615384619,-23515.0,0,,0,14120.0,0,0.5,0,47.0,0,-2.6145434,0,50.0,0,-2.9,0,53.4,0,0.22202392,0,0.22464368,0,-0.18873273,0,0
2024-11-18,7824.075274377648,7837.1903430847,7604.866268845516,7606.739850089382,591702.0,-0.018612521150592087,-23515.0,0,,0,14120.0,0,0.5,0,47.0,0,-2.5713928,0,50.0,0,-2.9,0,53.4,0,0.2202595,0,0.22536415,0,-0.18688777,0,0
2024-11-19,7612.360593820974,7780.9829057687675,7559.900318992771,7743.511280891481,587247.0,0.01798029556650227,-23515.0,0,,0,14120.0,0,0.5,0,47.0,0,-2.529999,0,50.0,0,-2.9,0,53.4,0,0.21849577,0,0.226085,0,-0.18504314,0,0
2024-11-20,7717.28114347738,7752.8791871108015,7649.8322186982605,7719.154724721245,423477.0,-0.003145414952818726,-23515.0,0,,0,14120.0,0,0.5,0,47.0,0,-2.4902418,0,50.0,0,-2.9,0,53.4,0,0.2167327,0,0.2268063,0,-0.18319882,0,0
2024-11-21,7681.6830998439555,7689.177424819413,7574.888968943686,7599.2455251139245,515412.0,-0.01553398058252431,-23515.0,0,,0,14120.0,0,0.5,0,47.0,0,-2.452013,0,50.0,0,-2.9,0,53.4,0,0.21497025,0,0.227528,0,-0.18135478,0,0
2024-11-22,7670.4416123807705,7672.315193624634,7483.083487994331,7511.187206652298,482244.0,-0.011587771203155905,-23515.0,0,,0,14120.0,0,0.5,0,47.0,0,-2.415214,0,50.0,0,-2.9,0,53.4,0,0.21320844,0,0.22825013,0,-0.17951101,0,0
2024-11-25,7494.324975457519,7593.62478138233,7468.0948380434165,7548.658831529587,392132.0,0.00498877525567476,-23515.0,0,,0,14120.0,0,0.5,0,47.0,0,-2.3797545,0,50.0,0,-2.9,0,53.4,0,0.21144724,0,0.22897267,0,-0.17766748,0,0
2024-11-26,7541.164506554129,7614.234175064839,7481.209906750469,7531.7966003348065,439816.0,-0.0022338049143708627,-23515.0,0,,0,14120.0,0,0.5,0,47.0,0,-2.3442347,0,50.0,0,-2.9,0,53.4,0,0.20968664,0,0.2253726,0,-0.17582418,0,0
2024-11-27,7552.405994017314,7610.487012577109,7524.30227535935,7597.371943870061,303744.0,0.008706467661691697,-23515.0,0,,0,14120.0,0,0.5,0,47.0,0,-2.3099656,0,50.0,0,-2.9,0,53.4,0,0.2079266,0,0.22176895,0,-0.17398109,0,0
2024-11-28,7571.1418064559575,7612.360593820974,7513.060787896163,7567.39464396823,304817.0,-0.003945745992601779,-23515.0,0,,0,14120.0,0,0.5,0,47.0,0,-2.2768722,0,50.0,0,-2.9,0,53.4,0,0.20616713,0,0.21816155,0,-0.17213818,0,0
2024-11-29,7612.360593820974,7747.25844337921,7586.130456406872,7677.935937356227,374650.0,0.014607576132706024,-23515.0,0,,0,14120.0,0,0.5,0,47.0,0,-2.2448852,0,50.0,0,-2.9,0,53.4,0,0.2044082,0,0.21455026,0,-0.17029546,0,0
2024-12-02,7677.935937356227,7745.384862135346,7576.762550187553,7588.004037650738,378969.0,-0.0117130307467056,-23515.0,0,,0,14120.0,0,0.0,1,47.3,1,-2.2139409,0,50.8,1,-2.9,0,49.8,1,0.9101341,1,0.21093489,0,0.112180285,1,0
2024-12-03,7558.026737748909,7602.992687601652,7496.198556701383,7548.658831529587,310447.0,-0.0051851851851850705,-23515.0,0,,0,14120.0,0,0.0,0,47.3,0,-2.1839812,0,50.8,0,-2.9,0,49.8,0,0.9041781,0,0.20731527,0,0.11294313,0,0
2024-12-04,7571.1418064559575,7610.487012577109,7522.428694115484,7529.923019090942,209496.0,-0.0024820054604121067,-23515.0,0,,0,14120.0,0,0.0,0,47.3,0,-2.154952,0,50.8,0,-2.9,0,49.8,0,0.89826095,0,0.20369121,0,0.113706276,0,0
2024-12-05,7509.313625408432,7561.773900236635,7428.7496319222655,7539.290925310263,181092.0,0.0012440905697934657,-23515.0,0,,0,14120.0,0,0.0,0,47.3,0,-2.1268032,0,50.8,0,-2.9,0,49.8,0,0.89238214,0,0.20006254,0,0.11446972,0,0
2024-12-06,7535.5437628225345,7550.53241277345,7454.979769336367,7509.313625408432,127495.0,-0.003976143141153243,-23515.0,0,,0,14120.0,0,0.0,0,47.3,0,-2.0994887,0,50.8,0,-2.9,0,49.8,0,0.8865409,0,0.1964291,0,0.11523348,0,0
2024-12-09,7494.324975457519,7539.290925310263,7441.864700629316,7453.106188092501,112679.0,-0.007485029940119792,-23515.0,0,,0,14120.0,0,0.0,0,47.3,0,-2.0729659,0,50.8,0,-2.9,0,49.8,0,0.8807366,0,0.19279067,0,0.115997545,0,0
2024-12-10,7475.589163018874,7580.509712675281,7462.474094311824,7481.209906750469,141732.0,0.0037707390648569206,-23515.0,0,,0,14120.0,0,0.0,0,47.3,0,-2.9304984,1,50.8,0,-2.5,1,49.8,0,0.8749685,0,0.5882186,1,0.116761915,0,0
2024-12-11,7434.370375653857,7621.728500040296,7434.370375653857,7616.107756308703,127276.0,0.018031555221637685,-23515.0,0,,0,14120.0,0,0.0,0,47.3,0,-2.8715832,0,50.8,0,-2.5,0,49.8,0,0.8692362,0,0.5830901,0,0.11752659,0,0
2024-12-12,7546.785250285721,7632.969987503483,7537.417344066398,7550.53241277345,94966.0,-0.008610086100860892,-23515.0,0,,0,14120.0,0,0.0,0,47.3,0,-2.81564,0,50.8,0,-2.5,0,49.8,0,0.86353886,0,0.57797337,0,0.11829159,0,0
2024-12-13,7565.521062724365,7576.762550187553,7494.324975457519,7511.187206652298,69898.0,-0.00521091811414387,-23515.0,0,,0,14120.0,0,0.0,0,47.3,0,-2.7624195,0,50.8,0,-2.5,0,49.8,0,0.857876,0,0.572868,0,0.11905689,0,0
2024-12-16,7544.911669041857,7546.785250285721,7477.462744262738,7535.5437628225345,64791.0,0.0032427039161884164,9168.0,1,,1,23288.0,1,0.0,0,47.3,0,-2.7117007,0,50.8,0,-2.5,0,49.8,0,0.852247,0,0.5677735,0,0.11982251,0,1
2024-12-17,7498.072137945247,7539.290925310263,7453.106188092501,7490.57781296979,89993.0,-0.005967180507210235,9168.0,0,,0,23288.0,0,0.0,0,47.3,0,-2.6632876,0,50.8,0,-2.5,0,49.8,0,0.84640276,0,0.5626896,0,0.11982251,0,0
2024-12-18,7462.474094311824,7481.209906750469,7181.436907732167,7192.678395195354,109544.0,-0.039769884942471245,9168.0,0,,0,23288.0,0,0.0,0,47.3,0,-2.6170049,0,50.8,0,-2.5,0,49.8,0,0.8405931,0,0.55761576,0,0.11982251,0,0
2024-12-19,7130.850214147829,7177.689745244438,7010.941014540509,7040.918314442339,84322.0,-0.02109924459494672,9168.0,0,,0,23288.0,0,0.0,0,47.3,0,-2.572695,0,50.8,0,-2.5,0,49.8,0,0.83481723,0,0.5525517,0,0.11982251,0,0
2024-12-20,7059.654126880984,7162.701095293523,7027.803245735287,7153.333189074199,46111.0,0.015965939329430245,9168.0,0,,0,23288.0,0,0.0,0,47.3,0,-2.530217,0,50.8,0,-2.5,0,49.8,0,0.8290747,0,0.54749686,0,0.11982251,0,0
2024-12-23,7130.850214147829,7166.448257781252,7097.125751758271,7158.953932805794,40802.0,0.0007857517024620897,9168.0,0,,0,23288.0,0,0.0,0,47.3,0,-2.4894428,0,50.8,0,-2.5,0,49.8,0,0.82336473,0,0.54245096,0,0.11982251,0,0
2024-12-24,7168.321839025116,7235.770763804235,7160.82751404966,7213.287788877862,24754.0,0.00758963622088471,9168.0,0,,0,23288.0,0,0.0,0,47.3,0,-2.4502575,0,50.8,0,-2.5,0,49.8,0,0.81768686,0,0.53741354,0,0.11982251,0,0
2024-12-25,7222.655695097183,7284.483876144708,7213.287788877862,7245.138670023556,23474.0,0.004415584415584428,9168.0,0,,0,23288.0,0,0.0,0,47.3,0,-2.4117303,0,50.8,0,-2.5,0,49.8,0,0.8120405,0,0.5312985,0,0.11982251,0,0
2024-12-26,7215.161370121726,7267.62164494993,7198.2991389269455,7260.127319974471,10836.0,0.0020687871735194374,9168.0,0,,0,23288.0,0,0.0,0,47.3,0,-2.3746405,0,50.8,0,-2.5,0,49.8,0,0.80642503,0,0.5251755,0,0.11982251,0,0
2024-12-27,7269.495226193792,7346.312057192233,7239.517926291964,7299.472526095624,12932.0,0.005419354838709811,9168.0,0,-0.10351629,0,23288.0,0,0.0,0,47.3,0,-2.3388965,0,50.8,0,-2.5,0,49.8,0,0.80083996,0,0.5190433,0,0.11982251,0,0
2024-12-30,7301.346107339486,7325.702663509725,7239.517926291964,7280.736713656979,6064.0,-0.00256673511293648,9168.0,0,-0.10322205,0,23288.0,0,0.0,0,47.3,0,-2.304415,0,50.8,0,-2.5,0,49.8,0,0.7952847,0,0.51290065,0,0.11982251,0,0
2024-12-31,7293.607014864919,7338.467744838457,7256.223073220299,7280.522635289301,4705.0,-2.9403393653315568e-05,9168.0,0,-0.10292784,0,23288.0,0,0.0,0,47.3,0,-2.271119,0,50.8,0,-2.5,0,49.8,0,0.7897587,0,0.5067462,0,0.11982251,0,0
2025-01-02,7301.08380319384,7450.619569772312,7287.999423618223,7287.999423618223,6982.0,0.0010269576379970946,9168.0,0,-0.10263364,0,23288.0,0,0.099998474,1,49.3,1,-2.238939,0,51.0,1,-2.5,0,48.2,1,0.9560613,1,0.5005785,0,1.9780889,1,0
2025-01-03,7301.08380319384,7321.644971098379,7175.847598684371,7188.931978259988,7102.0,-0.01359322903308513,9168.0,0,-0.10233947,0,23288.0,0,0.099998474,0,49.3,0,-2.2078104,0,51.0,0,-2.5,0,48.2,0,0.9492034,0,0.49439633,0,1.9555992,0,0
2025-01-06,7177.716795766602,7230.054314069067,7117.902489135214,7121.640883299677,5980.0,-0.009360374414976502,9168.0,0,-0.10204531,0,23288.0,0,0.099998474,0,49.3,0,-2.1776738,0,51.0,0,-2.5,0,48.2,0,0.9423954,0,0.48819804,0,1.933666,0,0
2025-01-07,7151.548036615371,7185.193584095524,7061.826576668286,7132.856065793059,6678.0,0.0015748031496058967,9168.0,0,-0.101751186,0,23288.0,0,0.099998474,0,49.3,0,-2.1484747,0,51.0,0,-2.5,0,48.2,0,0.9356365,0,0.4819822,0,1.912265,0,0
2025-01-08,7136.594459957522,7155.286430779832,7084.256941655059,7121.640883299677,7874.0,-0.0015723270440247683,9168.0,0,-0.10145707,0,23288.0,0,0.099998474,0,49.3,0,-2.120162,0,51.0,0,-2.5,0,48.2,0,0.92892563,0,0.47574717,0,1.8913732,0,0
2025-01-09,7138.463657039753,7159.024824944293,7046.87300001044,7065.564970832748,9293.0,-0.007874015748031704,9168.0,0,-0.10116298,0,23288.0,0,0.099998474,0,49.3,0,-2.0926895,0,51.0,0,-2.5,0,48.2,0,0.92226183,0,0.46949133,0,1.870969,0,0
2025-01-10,7093.602927066212,7160.894022026523,7065.564970832748,7159.024824944293,6429.0,0.013227513227513255,9168.0,0,-0.1008689,0,23288.0,0,0.099998474,0,49.3,0,-2.4157898,1,51.0,0,-2.3,1,48.2,0,0.9156442,0,0.40104812,1,1.8510324,0,0
2025-01-13,7151.548036615371,7362.767306907461,7151.548036615371,7310.429788604994,9660.0,0.021148825065274046,9168.0,0,-0.10057484,0,23288.0,0,0.099998474,0,49.3,0,-2.3787415,0,51.0,0,-2.3,0,48.2,0,0.90907186,0,0.39454076,0,1.8315439,0,0
2025-01-14,7284.261029453763,7372.113292318614,7273.045846960376,7349.682927331843,5735.0,0.005369470723600056,9168.0,0,-0.100280814,0,23288.0,0,0.099998474,0,49.3,0,-2.3430374,0,51.0,0,-2.3,0,48.2,0,0.90254384,0,0.3879908,0,1.8124857,0,0
2025-01-15,7349.682927331843,7375.851686483075,7295.476211947146,7304.822197358303,4136.0,-0.006103763987792221,5249.0,1,0.2040372,1,28537.0,1,0.099998474,0,49.3,0,-2.3085942,0,51.0,0,-2.3,0,48.2,0,0.89605933,0,0.3813955,0,1.7938408,0,1
2025-01-16,7314.168182769457,7366.505701071923,7145.940445368678,7185.193584095524,10410.0,-0.0163766632548622,5249.0,0,0.20310166,0,28537.0,0,0.099998474,0,49.3,0,-2.2753353,0,51.0,0,-2.3,0,48.2,0,0.8888905,0,0.37475193,0,1.7744699,0,0
2025-01-17,7170.240007437679,7216.96993449345,7093.602927066212,7207.623949082296,9193.0,0.003121748178980477,5249.0,0,0.20216645,0,28537.0,0,0.099998474,0,49.3,0,-2.2431912,0,51.0,0,-2.3,0,48.2,0,0.8817659,0,0.36805707,0,1.7555221,0,0
2025-01-20,7196.40876658891,7342.2061390029185,7160.894022026523,7329.121759427304,8602.0,0.016856846473028986,5249.0,0,0.20123155,0,28537.0,0,0.099998474,0,49.3,0,-2.2120976,0,51.0,0,-2.3,0,48.2,0,0.8746845,0,0.36130762,0,1.7369809,0,0
2025-01-21,7329.121759427304,7489.8727084991615,7287.999423618223,7489.8727084991615,15177.0,0.02193318031114533,5249.0,0,0.20029698,0,28537.0,0,0.099998474,0,49.3,0,-2.1819954,0,51.0,0,-2.3,0,48.2,0,0.86764514,0,0.35450014,0,1.7188302,0,0
2025-01-22,7452.4887668545425,7486.1343143346985,7357.159715660766,7396.412854387613,12557.0,-0.012478163214375337,5249.0,0,0.19936271,0,28537.0,0,0.099998474,0,49.3,0,-2.1528294,0,51.0,0,-2.3,0,48.2,0,0.8606469,0,0.3476309,0,1.7010548,0,0
2025-01-23,7392.674460223153,7450.619569772312,7278.65343820707,7289.868620700455,10391.0,-0.01440485216072751,5249.0,0,0.19842878,0,28537.0,0,0.099998474,0,49.3,0,-2.1245499,0,51.0,0,-2.3,0,48.2,0,0.8536886,0,0.3406959,0,1.6836406,0,0
2025-01-24,7299.21460611161,7327.252562345073,7259.961467384761,7274.915044042608,6246.0,-0.002051282051282022,5249.0,0,0.19749513,0,28537.0,0,0.099998474,0,49.3,0,-2.0971098,0,51.0,0,-2.3,0,48.2,0,0.84676933,0,0.3336909,0,1.6665738,0,0
2025-01-27,7291.737817782685,7403.889642716538,7250.615481973607,7390.805263140923,5963.0,0.015930113052415207,5249.0,0,0.19656181,0,28537.0,0,0.099998474,0,49.3,0,-2.0704658,0,51.0,0,-2.3,0,48.2,0,0.83988804,0,0.3266113,0,1.6498418,0,0
2025-02-05,7456.227161019005,7577.72497136401,7415.1048252099245,7573.986577199549,7188.0,0.024785027819929084,5249.0,0,0.19562879,0,28537.0,0,-0.5999985,1,48.1,1,-2.0445776,0,49.2,1,-2.3,0,49.5,1,-0.7128847,1,0.3194522,0,0.63224983,1,0
2025-02-06,7536.602635554931,7704.830372955712,7534.7334384727,7691.745993380096,8262.0,0.01554787759131293,5249.0,0,0.19353496,0,28537.0,0,-0.5999985,0,48.1,0,-2.0190241,0,49.2,0,-2.3,0,49.5,0,-0.7157396,0,0.31293076,0,0.62687194,0,0
2025-02-07,7686.138402133402,7932.872416987879,7686.138402133402,7925.395628658956,13393.0,0.030376670716889542,5249.0,0,0.19144134,0,28537.0,0,-0.5999985,0,48.1,0,-1.9941695,0,49.2,0,-2.3,0,49.5,0,-0.71860766,0,0.3063585,0,0.6215091,0,0
2025-02-10,7899.226869507724,7925.395628658956,7803.897818313949,7826.32818330072,11126.0,-0.012499999999999845,5249.0,0,0.18934792,0,28537.0,0,-0.5999985,0,48.1,0,-2.124907,1,49.2,0,-2.3,1,49.5,0,-0.7214889,0,0.7261518,1,0.61616075,0,0
2025-02-11,7850.627745369721,7882.404095767646,7773.990664998253,7792.6826358205635,8101.0,-0.00429902077860056,5249.0,0,0.18725467,0,28537.0,0,-0.5999985,0,48.1,0,-2.0971217,0,49.2,0,-2.3,0,49.5,0,-0.7243836,0,0.72023094,0,0.61082643,0,0
2025-02-12,7830.066577465182,7831.935774547411,7702.96117587348,7723.5223437780205,11541.0,-0.008875029983209437,5249.0,0,0.18516153,0,28537.0,0,-0.5999985,0,48.1,0,-2.0701475,0,49.2,0,-2.3,0,49.5,0,-0.72729176,0,0.7143444,0,0.60550576,0,0
2025-02-13,7721.65314669579,7721.65314669579,7506.695482239238,7536.602635554931,12899.0,-0.02420135527589551,5249.0,0,0.18306851,0,28537.0,0,-0.5999985,0,48.1,0,-2.0439434,0,49.2,0,-2.3,0,49.5,0,-0.7302136,0,0.7084923,0,0.60019827,0,0
2025-02-14,7551.556212212779,7624.454898419783,7508.564679321468,7620.71650425532,6683.0,0.01116071428571419,5249.0,0,0.18097557,0,28537.0,0,-0.5999985,0,48.1,0,-2.0184705,0,49.2,0,-2.3,0,49.5,0,-0.73314923,0,0.70267475,0,0.5949034,0,0
2025-02-17,7663.7080371466345,7663.7080371466345,7458.096358101234,7495.480299745852,7947.0,-0.0164336521952414,42009.0,1,2.5788245,1,70546.0,1,-0.5999985,0,48.1,0,-1.9936929,0,49.2,0,-2.3,0,49.5,0,-0.7360988,0,0.6968921,0,0.58962077,0,1
2025-02-18,7517.910664732623,7530.995044308238,7461.834752265696,7512.303073485929,6301.0,0.0022443890274312928,42009.0,0,2.5346205,0,70546.0,0,-0.5999985,0,48.1,0,-1.9695773,0,49.2,0,-2.3,0,49.5,0,-0.7390625,0,0.6911447,0,0.5843499,0,0
2025-02-19,7521.6490588970855,7622.585701337553,7521.6490588970855,7553.42540929501,7775.0,0.005473998507091293,42009.0,0,2.4922373,0,70546.0,0,-0.5999985,0,48.1,0,-1.9460922,0,49.2,0,-2.3,0,49.5,0,-0.74204034,0,0.68543303,0,0.5790903,0,0
2025-02-20,7581.492900516743,7619.667587830523,7526.139603911762,7585.310369248121,451487.0,0.004221258333189537,42009.0,0,2.4515474,0,70546.0,0,-0.5999985,0,48.1,0,-1.9232086,0,49.2,0,-2.3,0,49.5,0,-0.7450326,0,0.67975765,0,0.5738415,0,0
2025-02-21,7602.488978539323,7655.933540778615,7552.86188503141,7570.040494322609,472100.0,-0.0020130850528433664,42009.0,0,2.412436,0,70546.0,0,-0.5999985,0,48.1,0,-1.9008989,0,49.2,0,-2.3,0,49.5,0,-0.7480393,0,0.6741193,0,0.56860316,0,0
2025-02-24,7564.314291225542,7608.215181636389,7501.326057157805,7602.488978539323,526438.0,0.004286434694906749,42009.0,0,2.3747988,0,70546.0,0,-0.5999985,0,48.1,0,-1.8791376,0,49.2,0,-2.3,0,49.5,0,-0.7510607,0,0.6685188,0,0.56337476,0,0
2025-02-25,7579.584166151055,7629.211259658969,7526.139603911762,7558.588088128475,548583.0,-0.005774541802661459,42009.0,0,2.3385403,0,70546.0,0,-0.5999985,0,48.1,0,-1.8579006,0,49.2,0,-2.3,0,49.5,0,-0.7522036,0,0.6629571,0,0.5587366,0,0
2025-02-26,7539.500744471584,7545.226947568652,7474.60377603816,7529.957072643139,423346.0,-0.0037878787878787845,42009.0,0,2.3035743,0,70546.0,0,-0.5999985,0,48.1,0,-1.8371652,0,49.2,0,-2.3,0,49.5,0,-0.75334835,0,0.65743536,0,0.55410945,0,0
2025-02-27,7528.04833827745,7591.0365723451905,7484.147447866605,7581.492900516743,515399.0,0.006844106463878452,42009.0,0,2.2698214,0,70546.0,0,-0.5999985,0,48.1,0,-1.81691,0,49.2,0,-2.3,0,49.5,0,-0.75449514,0,0.65195495,0,0.5494929,0,0
2025-02-28,7602.488978539323,7631.119994024658,7577.675431785366,7623.485056561902,413098.0,0.0055387713997985255,42009.0,0,2.237209,0,70546.0,0,-0.5999985,0,48.1,0,-1.7971152,0,49.2,0,-2.3,0,49.5,0,-0.75564396,0,0.6465174,0,0.5448867,0,0
2025-03-03,7621.576322196213,7675.020884435505,7533.77454137452,7619.667587830523,659530.0,-0.0005007511266901243,42009.0,0,2.205671,0,70546.0,0,-0.70000076,1,49.5,1,-1.7777617,0,51.1,1,-2.3,0,50.8,1,0.915172,1,0.6411245,0,1.719881,1,0
2025-03-04,7629.211259658969,7661.659743875682,7493.69111969505,7539.500744471584,678284.0,-0.010521042084168486,42009.0,0,2.1751456,0,70546.0,0,-0.70000076,0,49.5,0,-1.7588317,0,51.1,0,-2.3,0,50.8,0,0.9079184,0,0.63577825,0,1.7019794,0,0
2025-03-05,7539.500744471584,7545.226947568652,7415.433010701799,7457.425166746958,560401.0,-0.010886075949366858,42009.0,0,2.16879,0,70546.0,0,-0.70000076,0,49.5,0,-1.7406256,0,51.1,0,-2.3,0,50.8,0,0.9007121,0,0.6296765,0,1.6844426,0,0
2025-03-06,7468.877572941091,7570.040494322609,7419.250479433179,7554.770619397096,579109.0,0.013053493729203725,42009.0,0,2.1624799,0,70546.0,0,-0.70000076,0,49.5,0,-1.7228019,0,51.1,0,-2.3,0,50.8,0,0.89355195,0,0.6235839,0,1.6672568,0,0
2025-03-07,7558.588088128475,7623.485056561902,7526.139603911762,7615.850119099146,418466.0,0.008084891359272595,42009.0,0,2.1562145,0,70546.0,0,-0.70000076,0,49.5,0,-1.7053463,0,51.1,0,-2.3,0,50.8,0,0.88643694,0,0.6174995,0,1.6504091,0,0
