date,open,high,low,close,volume,returns,fac_PMI_Import_level,fac_PMI_Import_level_release,fac_PMI_level,fac_PMI_level_release,fac_PMI_zscore,fac_PMI_zscore_release,fac_PMI_Import_zscore,fac_PMI_Import_zscore_release,fac_PPI_All_Industry_YoY_level,fac_PPI_All_Industry_YoY_level_release,fac_PMI_diff,fac_PMI_diff_release,fac_Social_Financing_Monthly_diff,fac_Social_Financing_Monthly_diff_release,fac_PMI_Raw_Material_Inventory_level,fac_PMI_Raw_Material_Inventory_level_release,fac_PMI_Import_diff,fac_PMI_Import_diff_release,fac_PPI_zscore,fac_PPI_zscore_release,fac_PMI_Business_Expectation_diff,fac_PMI_Business_Expectation_diff_release,any_effective_release
2025-02-10,8717.015148552618,8828.947985558138,8687.559138814324,8793.600773872186,737370.0,0.007650765076507859,48.1,0,49.2,0,-0.7214889,0,0.61616075,0,-2.3,1,-1.7999992,0,5249.0,0,47.7,0,-1.2000008,0,-0.43883848,1,2.0,0,0
2025-02-11,8842.694123436006,8966.409364336847,8811.274379715162,8911.424812825362,727973.0,0.013398838767306742,48.1,0,49.2,0,-0.7243836,0,0.61082643,0,-2.3,0,-1.7999992,0,5249.0,0,47.7,0,-1.2000008,0,-0.4412901,0,2.0,0,0
2025-02-12,8933.025886633444,9054.777393551727,8887.860005034729,8988.010438144927,853476.0,0.00859409431467606,48.1,0,49.2,0,-0.72729176,0,0.60550576,0,-2.3,0,-1.7999992,0,5249.0,0,47.7,0,-1.2000008,0,-0.44375038,0,2.0,0,0
2025-02-13,8944.808290528763,8995.86537407514,8752.36236023857,8787.709571924526,1046166.0,-0.022285339742189048,48.1,0,49.2,0,-0.7302136,0,0.60019827,0,-2.3,0,-1.7999992,0,5249.0,0,47.7,0,-1.2000008,0,-0.44621935,0,2.0,0,0
2025-02-14,8762.181030151336,8942.84455654621,8738.616222360699,8913.388546807913,1042704.0,0.014301675977653305,48.1,0,49.2,0,-0.73314923,0,0.5949034,0,-2.3,0,-1.7999992,0,5249.0,0,47.7,0,-1.2000008,0,-0.44869712,0,2.0,0,0
2025-02-17,8911.424812825362,8936.953354598549,8805.383177767502,8899.642408930044,796749.0,-0.0015421899096715874,48.1,0,49.2,0,-0.7360988,0,0.58962077,0,-2.3,0,-1.7999992,0,42009.0,1,47.7,0,-1.2000008,0,-0.45118377,0,2.0,0,0
2025-02-18,8925.170950703232,8952.663226458975,8830.91171954069,8848.585325383667,826184.0,-0.005736981465136792,48.1,0,49.2,0,-0.7390625,0,0.5843499,0,-2.3,0,-1.7999992,0,42009.0,0,47.7,0,-1.2000008,0,-0.4536794,0,2.0,0,0
2025-02-19,8866.258931226641,9041.031255673857,8862.331463261538,9033.176319743647,800796.0,0.02086107412339122,48.1,0,49.2,0,-0.74204034,0,0.5790903,0,-2.3,0,-1.7999992,0,42009.0,0,47.7,0,-1.2000008,0,-0.45618406,0,2.0,0,0
2025-02-20,9092.088339220236,9207.948644190861,9003.72031000535,9198.129974278096,1082130.0,0.01826086956521733,48.1,0,49.2,0,-0.7450326,0,0.5738415,0,-2.3,0,-1.7999992,0,42009.0,0,47.7,0,-1.2000008,0,-0.4586979,0,2.0,0,0
2025-02-21,9182.420102417671,9276.679333580214,9172.601432504905,9198.129974278096,888634.0,0.0,48.1,0,49.2,0,-0.7480393,0,0.56860316,0,-2.3,0,-1.7999992,0,42009.0,0,47.7,0,-1.2000008,0,-0.4612209,0,2.0,0,0
2025-02-24,9194.20250631299,9213.839846138517,9013.538979918118,9072.450999394707,1035613.0,-0.013663535439794927,48.1,0,49.2,0,-0.7510607,0,0.56337476,0,-2.3,0,-1.7999992,0,42009.0,0,47.7,0,-1.2000008,0,-0.46375325,0,2.0,0,0
2025-02-25,9025.321383813436,9154.927826661928,8952.663226458975,9011.575245935563,1217683.0,-0.006709956709956999,48.1,0,49.2,0,-0.7522036,0,0.5587366,0,-2.3,0,-1.7999992,0,42009.0,0,47.7,0,-1.2000008,0,-0.46629497,0,2.0,0,0
2025-02-26,8988.010438144927,9074.414733377256,8962.481896371739,9060.668595499386,949366.0,0.005447809980387852,48.1,0,49.2,0,-0.75334835,0,0.55410945,0,-2.3,0,-1.7999992,0,42009.0,0,47.7,0,-1.2000008,0,-0.46884623,0,2.0,0,0
2025-02-27,9064.596063464493,9076.378467359811,8854.476527331326,8915.352280790468,1251373.0,-0.01603814477676624,48.1,0,49.2,0,-0.75449514,0,0.5494929,0,-2.3,0,-1.7999992,0,42009.0,0,47.7,0,-1.2000008,0,-0.47140703,0,2.0,0,0
2025-02-28,8923.207216720679,8986.046704162374,8854.476527331326,8980.155502214717,997233.0,0.007268722466960309,48.1,0,49.2,0,-0.75564396,0,0.5448867,0,-2.3,0,-1.7999992,0,42009.0,0,47.7,0,-1.2000008,0,-0.47397754,0,2.0,0,0
2025-03-03,8982.119236197268,8993.901640092585,8844.65785741856,8878.041335121961,937039.0,-0.011371091187404425,49.5,1,51.1,1,0.915172,1,1.719881,1,-2.3,0,1.8999977,1,42009.0,0,47.0,1,1.4000015,1,-0.47655782,0,-0.79999924,1,1
2025-03-04,8887.860005034729,8915.352280790468,8630.610853320288,8640.429523233051,1096381.0,-0.02676399026763998,49.5,0,51.1,0,0.9079184,0,1.7019794,0,-2.3,0,1.8999977,0,42009.0,0,47.0,0,1.4000015,0,-0.47914794,0,-0.79999924,0,0
2025-03-05,8607.046045529652,8675.776734919007,8587.40870570412,8642.393257215606,772723.0,0.00022727272727296466,49.5,0,51.1,0,0.9007121,0,1.6844426,0,-2.3,0,1.8999977,0,42009.0,0,47.0,0,1.4000015,0,-0.4765391,0,-0.79999924,0,0
2025-03-06,8677.74046890156,8813.238113697715,8607.046045529652,8799.491975819841,973182.0,0.01817768688934307,49.5,0,51.1,0,0.89355195,0,1.6672568,0,-2.3,0,1.8999977,0,42009.0,0,47.0,0,1.4000015,0,-0.47393534,0,-0.79999924,0,0
2025-03-07,8805.383177767502,8948.735758493869,8762.181030151336,8940.880822563657,1055002.0,0.01606784199955391,49.5,0,51.1,0,0.88643694,0,1.6504091,0,-2.3,0,1.8999977,0,42009.0,0,47.0,0,1.4000015,0,-0.4713365,0,-0.79999924,0,0
2025-03-10,8964.445630354292,9113.689413028318,8858.403995296432,8909.461078842809,1290800.0,-0.0035141664836372266,49.5,0,51.1,0,0.8793659,0,1.6338868,0,-2.2,1,1.8999977,0,42009.0,0,47.0,0,1.4000015,0,-0.34813967,1,-0.79999924,0,0
2025-03-11,8864.295197244093,8895.71494096494,8715.051414570064,8771.999700064101,1008501.0,-0.015428697377121381,49.5,0,51.1,0,0.8723378,0,1.6176784,0,-2.2,0,1.8999977,0,42009.0,0,47.0,0,1.4000015,0,-0.3461462,0,-0.79999924,0,0
2025-03-12,8795.564507854737,8925.170950703232,8764.14476413389,8876.077601139408,989364.0,0.011864786209984324,49.5,0,51.1,0,0.8653516,0,1.6017725,0,-2.2,0,1.8999977,0,42009.0,0,47.0,0,1.4000015,0,-0.3441548,0,-0.79999924,0,0
2025-03-13,8862.331463261538,8974.264300267057,8787.709571924526,8940.880822563657,1071900.0,0.007300884955752318,49.5,0,51.1,0,0.8584063,0,1.5861586,0,-2.2,0,1.8999977,0,42009.0,0,47.0,0,1.4000015,0,-0.34216547,0,-0.79999924,0,0
2025-03-14,8954.626960441528,8982.119236197268,8858.403995296432,8954.626960441528,894554.0,0.0015374478365912658,49.5,0,51.1,0,0.8515008,0,1.5708265,0,-2.2,0,1.8999977,0,42009.0,0,47.0,0,1.4000015,0,-0.34017822,0,-0.79999924,0,0
2025-03-17,8964.445630354292,9013.538979918118,8821.093049627925,8825.020517593031,1060061.0,-0.014473684210526416,49.5,0,51.1,0,0.8446341,0,1.5557665,0,-2.2,0,1.8999977,0,-48215.0,1,47.0,0,1.4000015,0,-0.33819297,0,-0.79999924,0,0
2025-03-18,8817.16558166282,8984.08297017982,8771.999700064101,8919.279748755574,1134545.0,0.010680907877169687,49.5,0,51.1,0,0.8378054,0,1.5409694,0,-2.2,0,1.8999977,0,-48215.0,0,47.0,0,1.4000015,0,-0.33620974,0,-0.79999924,0,0
2025-03-19,8950.69949247642,8982.119236197268,8768.072232098997,8779.854635994314,1096737.0,-0.015631880228973993,49.5,0,51.1,0,0.8310135,0,1.526718,0,-2.2,0,1.8999977,0,-48215.0,0,47.0,0,1.4000015,0,-0.3342285,0,-0.79999924,0,0
2025-03-20,8803.41944378495,9013.538979918118,8762.181030151336,8986.046704162374,1263596.0,0.02348467904271967,49.5,0,51.1,0,0.8242576,0,1.512707,0,-2.2,0,1.8999977,0,-48215.0,0,47.0,0,1.4000015,0,-0.33224916,0,-0.79999924,0,0
2025-03-21,8960.518162389184,9001.756576022799,8842.694123436006,8923.207216720679,1141883.0,-0.006993006993007089,49.5,0,51.1,0,0.8175367,0,1.4989288,0,-2.2,0,1.8999977,0,-48215.0,0,47.0,0,1.4000015,0,-0.33027178,0,-0.79999924,0,0
2025-03-24,8887.860005034729,8891.787472999831,8789.673305907078,8825.020517593031,978488.0,-0.011003521126760507,49.5,0,51.1,0,0.8108499,0,1.4853759,0,-2.2,0,1.8999977,0,-48215.0,0,47.0,0,1.4000015,0,-0.3282963,0,-0.79999924,0,0
2025-03-25,8777.89090201176,8903.56987689515,8640.429523233051,8652.211927128372,1490962.0,-0.019581664441477353,49.5,0,51.1,0,0.8041963,0,1.4720414,0,-2.2,0,1.8999977,0,-48215.0,0,47.0,0,1.4000015,0,-0.3263227,0,-0.79999924,0,0
2025-03-26,8652.211927128372,8734.688754395595,8622.755917390075,8685.59540483177,1010225.0,0.003858374943259024,49.5,0,51.1,0,0.797575,0,1.4589186,0,-2.2,0,1.8999977,0,-48215.0,0,47.0,0,1.4000015,0,-0.32435098,0,-0.79999924,0,0
2025-03-27,8726.833818465382,8746.471158290915,8646.32072518071,8724.87008448283,810656.0,0.004521817770744008,49.5,0,51.1,0,0.79098505,0,1.4460009,0,-2.2,0,1.8999977,0,-48215.0,0,47.0,0,1.4000015,0,-0.32238108,0,-0.79999924,0,0
2025-03-28,8801.455709802396,8962.481896371739,8789.673305907078,8923.207216720679,1117540.0,0.02273238802610833,49.5,0,51.1,0,0.7844257,0,1.4332825,0,-2.2,0,1.8999977,0,-48215.0,0,47.0,0,1.4000015,0,-0.32041296,0,-0.79999924,0,0
2025-03-31,8936.953354598549,8964.445630354292,8868.222665209196,8938.917088581104,784425.0,0.0017605633802817433,49.5,0,51.1,0,0.7778959,0,1.420757,0,-2.2,0,1.8999977,0,-48215.0,0,47.0,0,1.4000015,0,-0.31844667,0,-0.79999924,0,0
2025-04-01,8919.279748755574,9025.321383813436,8887.860005034729,8980.155502214717,920977.0,0.004613356766256738,47.5,1,51.8,1,1.3922136,1,-0.16584846,1,-2.2,0,0.70000076,1,-48215.0,0,47.2,1,-2.0,1,-0.31648213,0,-0.70000076,1,1
2025-04-02,9009.61151195301,9176.528900470013,8982.119236197268,9135.2904868364,951187.0,0.017275311611633315,47.5,0,51.8,0,1.3804104,0,-0.16966659,0,-2.2,0,0.70000076,0,-48215.0,0,47.2,0,-2.0,0,-0.31451935,0,-0.70000076,0,0
2025-04-03,9131.363018871294,9156.891560644483,8986.046704162374,9031.212585761092,854192.0,-0.011392949269131702,47.5,0,51.8,0,1.3687764,0,-0.17350371,0,-2.2,0,0.70000076,0,-48215.0,0,47.2,0,-2.0,0,-0.31255826,0,-0.70000076,0,0
2025-04-07,8689.522872796877,8785.745837941971,8534.387888175193,8581.517503756464,911091.0,-0.04979343335507702,47.5,0,51.8,0,1.3573071,0,-0.17736015,0,-2.2,0,0.70000076,0,-48215.0,0,47.2,0,-2.0,0,-0.31059888,0,-0.70000076,0,0
2025-04-08,8581.517503756464,8660.066863058582,8552.061494018171,8599.19110959944,767881.0,0.002059496567505592,47.5,0,51.8,0,1.3459978,0,-0.18123622,0,-2.2,0,0.70000076,0,-48215.0,0,47.2,0,-2.0,0,-0.30864117,0,-0.70000076,0,0
2025-04-09,8554.02522800072,8618.828449424971,8355.688095762873,8432.273721082438,850394.0,-0.019410824389129888,47.5,0,51.8,0,1.3348444,0,-0.18513232,0,-2.2,0,0.70000076,0,-48215.0,0,47.2,0,-2.0,0,-0.3066851,0,-0.70000076,0,0
2025-04-10,8387.10783948372,8650.248193145819,8359.615563727979,8595.263641634334,641113.0,0.01932929669306005,47.5,0,51.8,0,1.3238425,0,-0.18904875,0,-2.2,0,0.70000076,0,-48215.0,0,47.2,0,-2.0,0,-0.30473065,0,-0.70000076,0,0
2025-04-11,8538.3153561403,8671.8492669539,8536.351622157745,8589.372439686675,549226.0,-0.0006854009595613775,47.5,0,51.8,0,1.3129885,0,-0.1929859,0,-2.5,1,0.70000076,0,-48215.0,0,47.2,0,-2.0,0,0.89842194,1,-0.70000076,0,0
2025-04-14,8634.538321285392,8642.393257215606,8550.097760035616,8589.372439686675,473951.0,0.0,47.5,0,51.8,0,1.3022783,0,-0.19694415,0,-2.5,0,0.70000076,0,36630.0,1,47.2,0,-2.0,0,0.8941732,0,-0.70000076,0,0
2025-04-15,8591.336173669228,8612.93724747731,8508.859346402003,8561.880163930935,296037.0,-0.0032007315957931493,47.5,0,51.8,0,1.2917084,0,-0.20092383,0,-2.5,0,0.70000076,0,36630.0,0,47.2,0,-2.0,0,0.88994694,0,-0.70000076,0,0
2025-04-16,8506.89561241945,8593.29990765178,8442.092390995203,8475.475868698602,200309.0,-0.010091743119266305,47.5,0,51.8,0,1.281275,0,-0.20492536,0,-2.5,0,0.70000076,0,36630.0,0,47.2,0,-2.0,0,0.8857429,0,-0.70000076,0,0
2025-04-17,8508.859346402003,8569.735099861144,8471.548400733496,8561.880163930935,127523.0,0.010194624652456241,47.5,0,51.8,0,1.2954794,0,-0.19740751,0,-2.5,0,0.70000076,0,36630.0,0,47.2,0,-2.0,0,0.88156074,0,-0.70000076,0,0
2025-04-18,8514.750548349664,8583.481237739017,8420.491317187121,8426.382519134779,128827.0,-0.015825688073394684,47.5,0,51.8,0,1.3100108,0,-0.1897829,0,-2.5,0,0.70000076,0,36630.0,0,47.2,0,-2.0,0,0.8774003,0,-0.70000076,0,0
2025-04-21,8402.817711344143,8434.237455064991,8361.579297710532,8385.144105501167,71872.0,-0.004893964110929794,47.5,0,51.8,0,1.3248829,0,-0.18204528,0,-2.5,0,0.70000076,0,36630.0,0,47.2,0,-2.0,0,0.8732612,0,-0.70000076,0,0
2025-04-22,8347.83315983266,8465.657198785839,8290.884874338624,8412.636381256907,76181.0,0.003278688524589901,47.5,0,51.8,0,1.3401104,0,-0.17418791,0,-2.5,0,0.70000076,0,36630.0,0,47.2,0,-2.0,0,0.86914325,0,-0.70000076,0,0
2025-04-23,8424.418785152226,8457.802262855626,8357.651829745426,8414.600115239462,50509.0,0.00023342670401516052,47.5,0,51.8,0,1.3557092,0,-0.16620354,0,-2.5,0,0.70000076,0,36630.0,0,47.2,0,-2.0,0,0.86504614,0,-0.70000076,0,0
2025-04-24,8392.99904143138,8432.273721082438,8377.289169570953,8430.309987099885,26371.0,0.0018669778296380724,47.5,0,51.8,0,1.3716958,0,-0.15808433,0,-2.5,0,0.70000076,0,36630.0,0,47.2,0,-2.0,0,0.8609696,0,-0.70000076,0,0
2025-04-25,8434.237455064991,8640.429523233051,8434.237455064991,8555.988961983276,27935.0,0.014907989750757134,47.5,0,51.8,0,1.3880877,0,-0.14982176,0,-2.5,0,0.70000076,0,36630.0,0,47.2,0,-2.0,0,0.8569135,0,-0.70000076,0,0
2025-04-28,8522.605484279875,8565.80763189604,8404.781445326696,8410.672647274356,13166.0,-0.01698416341519393,47.5,0,51.8,0,1.404904,0,-0.1414066,0,-2.5,0,0.70000076,0,36630.0,0,47.2,0,-2.0,0,0.85057455,0,-0.70000076,0,0
2025-04-29,8440.12865701265,8440.12865701265,8347.83315983266,8351.760627797767,6533.0,-0.00700443614289048,47.5,0,51.8,0,1.4221647,0,-0.1328288,0,-2.5,0,0.70000076,0,36630.0,0,47.2,0,-2.0,0,0.8442734,0,-0.70000076,0,0
2025-04-30,8439.133637929504,8476.54851612722,8368.461090222705,8468.234098749952,504163.0,0.013945978116819857,47.5,0,51.8,0,1.4398911,0,-0.124077395,0,-2.5,0,0.70000076,0,36630.0,0,47.2,0,-2.0,0,0.8380091,0,-0.70000076,0,0
2025-05-06,8333.124816369305,8364.30388153407,8239.587620875014,8287.395520794318,549475.0,-0.021354933726067893,43.4,1,49.210613,1,-1.0517932,1,-3.7328002,1,-2.5,0,-2.589386,1,36630.0,0,47.0,1,-4.0999985,1,0.8317811,0,-1.7000008,1,1
2025-05-07,8258.295059973872,8287.395520794318,8193.858325300027,8225.03739046479,748717.0,-0.007524454477050413,43.4,0,49.210613,0,-1.0495915,0,-3.6528447,0,-2.5,0,-2.589386,0,36630.0,0,47.0,0,-4.0999985,0,0.8255886,0,-1.7000008,0,0
2025-05-08,8185.543907922756,8220.880181776154,8119.028568904592,8218.801577431837,685958.0,-0.0007581501137223778,43.4,0,49.210613,0,-1.047728,0,-3.578067,0,-2.5,0,-2.589386,0,36630.0,0,47.0,0,-4.0999985,0,0.81943077,0,-1.7000008,0,0
2025-05-09,8256.216455629554,8301.945751204543,8179.308094889803,8195.936929644344,639471.0,-0.002781992918563514,43.4,0,49.210613,0,-1.0462284,0,-3.5079663,0,-2.5,0,-2.589386,0,36630.0,0,47.0,0,-4.0999985,0,0.81330705,0,-1.7000008,0,0
2025-05-12,8241.666225219331,8345.596442435211,8208.40855571025,8339.36062940226,674022.0,0.017499365965001346,43.4,0,49.210613,0,-1.045122,0,-3.4421084,0,-2.7,1,-2.589386,0,36630.0,0,47.0,0,-4.0999985,0,0.8072166,1,-1.7000008,0,0
2025-05-13,8383.01132063293,8399.64015538747,8249.980642596602,8266.609477351143,697530.0,-0.008723828514456633,43.4,0,49.210613,0,-1.0444422,0,-3.380117,0,-2.7,0,-2.589386,0,36630.0,0,47.0,0,-4.0999985,0,0.80115885,0,-1.7000008,0,0
2025-05-14,8308.181564237495,8513.96339432494,8304.02435554886,8505.648976947668,792786.0,0.028916268544128654,43.4,0,49.210613,0,-1.0442268,0,-3.3216627,0,-2.7,0,-2.589386,0,36630.0,0,47.0,0,-4.0999985,0,0.79513305,0,-1.7000008,0,0
2025-05-15,8466.155494405633,8522.277811702208,8341.439233746578,8364.30388153407,668900.0,-0.016617790811339295,43.4,0,49.210613,0,-1.0445192,0,-3.2664564,0,-2.7,0,-2.589386,0,-47362.0,1,47.0,0,-4.0999985,0,0.78913856,0,-1.7000008,0,0
2025-05-16,8326.889003336353,8366.382485878388,8266.609477351143,8297.788542515906,514650.0,-0.007952286282306265,43.4,0,49.210613,0,-1.0453691,0,-3.2142437,0,-2.7,0,-2.589386,0,-47362.0,0,47.0,0,-4.0999985,0,0.7831747,0,-1.7000008,0,0
2025-05-19,8254.137851285237,8360.146672845436,8254.137851285237,8312.33877292613,537030.0,0.0017535070140282105,43.4,0,49.210613,0,-1.0468345,0,-3.1647995,0,-2.7,0,-2.589386,0,-47362.0,0,47.0,0,-4.0999985,0,0.7772409,0,-1.7000008,0,0
2025-05-20,8337.282025057943,8464.076890061315,8314.417377270447,8424.583407519282,631770.0,0.013503375843961107,43.4,0,49.210613,0,-1.0385628,0,-3.0912712,0,-2.7,0,-2.589386,0,-47362.0,0,47.0,0,-4.0999985,0,0.77133644,0,-1.7000008,0,0
2025-05-21,8416.26899014201,8468.234098749952,8372.61829891134,8422.504803174965,607313.0,-0.0002467308166789195,43.4,0,49.210613,0,-1.0303618,0,-3.0220647,0,-2.7,0,-2.589386,0,-47362.0,0,47.0,0,-4.0999985,0,0.7654607,0,-1.7000008,0,0
2025-05-22,8416.26899014201,8416.26899014201,8297.788542515906,8308.181564237495,621114.0,-0.01357354392892407,43.4,0,49.210613,0,-1.0222301,0,-2.9567614,0,-2.7,0,-2.589386,0,-47362.0,0,47.0,0,-4.0999985,0,0.75961316,0,-1.7000008,0,0
2025-05-23,8310.260168581812,8410.033177109057,8299.867146860224,8320.6531903034,534842.0,0.001501125844383111,43.4,0,49.210613,0,-1.0141659,0,-2.894997,0,-2.7,0,-2.589386,0,-47362.0,0,47.0,0,-4.0999985,0,0.7537931,0,-1.7000008,0,0
2025-05-26,8293.631333827272,8351.832255468164,8239.587620875014,8266.609477351143,549820.0,-0.006495128653509652,43.4,0,49.210613,0,-1.0061678,0,-2.8364532,0,-2.7,0,-2.589386,0,-47362.0,0,47.0,0,-4.0999985,0,0.748,0,-1.7000008,0,0
2025-05-27,8297.788542515906,8364.30388153407,8283.238312105685,8360.146672845436,531013.0,0.011315061604224352,43.4,0,49.210613,0,-0.99823403,0,-2.7808506,0,-2.7,0,-2.589386,0,-47362.0,0,47.0,0,-4.0999985,0,0.7454175,0,-1.7000008,0,0
2025-05-28,8385.089924977246,8432.89782489655,8347.67504677953,8393.404342354517,596014.0,0.003978120338140156,43.4,0,49.210613,0,-0.99036324,0,-2.7279432,0,-2.7,0,-2.589386,0,-47362.0,0,47.0,0,-4.0999985,0,0.7428431,0,-1.7000008,0,0
2025-05-29,8410.033177109057,8520.199207357893,8378.854111944294,8511.88478998062,721694.0,0.014115898959881079,43.4,0,49.210613,0,-0.9825539,0,-2.677512,0,-2.7,0,-2.589386,0,-47362.0,0,47.0,0,-4.0999985,0,0.7402768,0,-1.7000008,0,0
2025-05-30,8476.54851612722,8499.413163914716,8341.439233746578,8376.775507599976,684233.0,-0.015873015873015928,43.4,0,49.210613,0,-0.97480464,0,-2.6293623,0,-2.7,0,-2.589386,0,-47362.0,0,47.0,0,-4.0999985,0,0.7377187,0,-1.7000008,0,0
2025-06-03,8418.34759448633,8574.24292031015,8414.190385797692,8518.120603013575,659444.0,0.016873449131513896,47.1,1,49.8,1,-0.3144614,1,-0.061132897,1,-2.7,0,0.589386,1,-47362.0,0,47.4,1,3.699997,1,0.7351686,0,0.40000153,1,1
2025-06-04,8511.88478998062,8532.670833423797,8420.426198830646,8449.526659651092,656196.0,-0.008052708638360384,47.1,0,49.8,0,-0.30945027,0,-0.058425613,0,-2.7,0,0.589386,0,-47362.0,0,47.4,0,3.699997,0,0.7326264,0,0.40000153,0,0
2025-06-05,8480.705724815856,8480.705724815856,8380.932716288611,8445.369450962457,535659.0,-0.0004920049200491938,47.1,0,49.8,0,-0.30442703,0,-0.05571448,0,-2.7,0,0.589386,0,-47362.0,0,47.4,0,3.699997,0,0.7300921,0,0.40000153,0,0
2025-06-06,8434.976429240869,8499.413163914716,8391.3257380102,8428.740616207917,626813.0,-0.001968988432192842,47.1,0,49.8,0,-0.29939112,0,-0.052999426,0,-2.7,0,0.589386,0,-47362.0,0,47.4,0,3.699997,0,0.72756565,0,0.40000153,0,0
2025-06-09,8441.212242273823,8516.041998669256,8428.740616207917,8503.57037260335,475370.0,0.00887792848335378,47.1,0,49.8,0,-0.29434195,0,-0.050280374,0,-2.7,0,0.589386,0,-47362.0,0,47.4,0,3.699997,0,0.72504693,0,0.40000153,0,0
2025-06-10,8513.96339432494,8545.142459489702,8420.426198830646,8434.976429240869,653781.0,-0.008066487411390821,47.1,0,49.8,0,-0.28927886,0,-0.047557246,0,-3.3,1,0.589386,0,-47362.0,0,47.4,0,3.699997,0,1.1848577,1,0.40000153,0,0
2025-06-11,8410.033177109057,8430.819220552234,8270.766686039779,8283.238312105685,795882.0,-0.017989157220305474,47.1,0,49.8,0,-0.28420123,0,-0.044829965,0,-3.3,0,0.589386,0,-47362.0,0,47.4,0,3.699997,0,1.1780329,0,0.40000153,0,0
2025-06-12,8308.181564237495,8362.225277189753,8289.474125138637,8324.810398992036,543908.0,0.005018820577164407,47.1,0,49.8,0,-0.27910843,0,-0.04209845,0,-3.3,0,0.589386,0,-47362.0,0,47.4,0,3.699997,0,1.1712681,0,0.40000153,0,0
2025-06-13,8347.67504677953,8547.221063834018,8347.67504677953,8459.919681372681,925612.0,0.01622971285892638,47.1,0,49.8,0,-0.27399978,0,-0.039362628,0,-3.3,0,0.589386,0,-47362.0,0,47.4,0,3.699997,0,1.1645625,0,0.40000153,0,0
2025-06-16,8491.098746537444,8815.361024250991,8459.919681372681,8767.553124331687,1374614.0,0.036363636363636376,47.1,0,49.8,0,-0.26887462,0,-0.036622413,0,-3.3,0,0.589386,0,11301.0,1,47.4,0,3.699997,0,1.1579148,0,0.40000153,0,0
2025-06-17,8813.282419906674,8846.540089415757,8736.374059166923,8777.946146053275,864099.0,0.0011853959222378752,47.1,0,49.8,0,-0.2637322,0,-0.03387773,0,-3.3,0,0.589386,0,11301.0,0,47.4,0,3.699997,0,1.151324,0,0.40000153,0,0
2025-06-18,8811.203815562356,8875.640550236203,8786.260563430546,8852.77590244871,655571.0,0.008524745441629289,47.1,0,49.8,0,-0.2647314,0,-0.034714807,0,-3.3,0,0.589386,0,11301.0,0,47.4,0,3.699997,0,1.1447895,0,0.40000153,0,0
2025-06-19,8865.247528514616,8902.662406712334,8836.147067694168,8873.561945891885,605854.0,0.002347969006808892,47.1,0,49.8,0,-0.26573154,0,-0.035552107,0,-3.3,0,0.589386,0,11301.0,0,47.4,0,3.699997,0,1.1383098,0,0.40000153,0,0
2025-06-20,8873.561945891885,8937.998680565732,8836.147067694168,8871.483341547568,601493.0,-0.00023424689622852934,47.1,0,49.8,0,-0.2667326,0,-0.036389627,0,-3.3,0,0.589386,0,11301.0,0,47.4,0,3.699997,0,1.1318842,0,0.40000153,0,0
2025-06-23,8875.640550236203,8929.684263188461,8786.260563430546,8854.854506793026,660926.0,-0.0018744142455483503,47.1,0,49.8,0,-0.26773465,0,-0.037227374,0,-3.3,0,0.589386,0,11301.0,0,47.4,0,3.699997,0,1.1255118,0,0.40000153,0,0
2025-06-24,8829.911254661216,8834.068463349851,8632.443841951042,8653.229885394217,743181.0,-0.0227699530516432,47.1,0,49.8,0,-0.26873764,0,-0.038065344,0,-3.3,0,0.589386,0,11301.0,0,47.4,0,3.699997,0,1.1191916,0,0.40000153,0,0
2025-06-25,8636.601050639678,8684.408950558984,8613.736402852184,8671.937324493078,501933.0,0.0021619024741774684,47.1,0,49.8,0,-0.26974156,0,-0.038903542,0,-3.3,0,0.589386,0,11301.0,0,47.4,0,3.699997,0,1.1129228,0,0.40000153,0,0
2025-06-26,8634.522446295361,8738.45266351124,8615.815007196503,8688.566159247617,653695.0,0.0019175455417064224,47.1,0,49.8,0,-0.27074647,0,-0.03974197,0,-3.3,0,0.589386,0,11301.0,0,47.4,0,3.699997,0,1.1067044,0,0.40000153,0,0
2025-06-27,8711.430807035113,8732.216850478288,8661.54430277149,8705.194994002159,442785.0,0.00191387559808609,47.1,0,49.8,0,-0.27175236,0,-0.04058063,0,-3.3,0,0.589386,0,11301.0,0,47.4,0,3.699997,0,1.1017387,0,0.40000153,0,0
2025-06-30,8694.801972280571,8705.194994002159,8580.478733343101,8657.387094082853,563974.0,-0.005491881566380252,47.1,0,49.8,0,-0.2727592,0,-0.041419525,0,-3.3,0,0.589386,0,11301.0,0,47.4,0,3.699997,0,1.096806,0,0.40000153,0,0
2025-07-01,8667.780115804442,8680.251741870348,8603.343381130597,8663.622907115807,479503.0,0.0007202881152461593,47.8,1,50.2,1,0.18357739,1,0.4460326,1,-3.3,0,0.40000153,1,11301.0,0,48.0,1,0.70000076,1,1.0919058,0,-0.5,1,1
2025-07-02,8665.701511460124,8786.260563430546,8636.601050639678,8771.71033302032,576422.0,0.012476007677542977,47.8,0,50.2,0,0.18092467,0,0.44313678,0,-3.3,0,0.40000153,0,11301.0,0,48.0,0,0.70000076,0,1.0870378,0,-0.5,0,0
