date,open,high,low,close,volume,returns,fac_PMI_Input_Price_diff,fac_PMI_Input_Price_diff_release,fac_PPI_diff,fac_PPI_diff_release,fac_PPI_zscore,fac_PPI_zscore_release,fac_PMI_Business_Expectation_zscore,fac_PMI_Business_Expectation_zscore_release,fac_CPI_=100_level,fac_CPI_=100_level_release,fac_PMI_Input_Price_zscore,fac_PMI_Input_Price_zscore_release,fac_PPI_level,fac_PPI_level_release,fac_CPI_=100_diff,fac_CPI_=100_diff_release,fac_PPIRM_Agri_Products_YoY_zscore,fac_PPIRM_Agri_Products_YoY_zscore_release,any_effective_release
2020-11-23,4503.463518368204,4584.743800036493,4496.3179991006655,4582.064230311164,498688.0,0.017453391511305094,0.29999924,0,-2.0,0,-1.6469791,0,0.8526784,0,102.2,0,1.1995378,0,0.2,0,0.0,0,-3.5968907,0,0
2020-11-24,4582.064230311164,4604.393978022233,4570.452761501409,4594.568889029361,336358.0,0.0027290448343080254,0.29999924,0,-2.0,0,-1.6333739,0,0.847741,0,102.2,0,1.1900339,0,0.2,0,0.0,0,-3.4940994,0,0
2020-11-25,4588.316559670263,4614.2190670151,4581.171040402723,4612.4326871982175,263833.0,0.0038880248833597086,0.29999924,0,-2.0,0,-1.6200451,0,0.8426751,0,102.2,0,1.1806339,0,0.2,0,0.0,0,-3.3988721,0,0
2020-11-26,4612.4326871982175,4616.89863674043,4576.70509086051,4584.743800036493,230522.0,-0.00600309837335411,0.29999924,0,-2.0,0,-1.6069856,0,0.83763754,0,102.2,0,1.1713352,0,0.2,0,0.0,0,-3.3103058,0,0
2020-11-27,4584.743800036493,4603.500788113786,4546.336633973454,4562.414052325425,311428.0,-0.004870446132865802,0.29999924,0,-2.0,0,-1.5941886,0,0.83262783,0,102.2,0,1.1621356,0,0.2,0,0.0,0,-3.2276416,0,0
2020-11-30,4575.811900952063,4610.646307381332,4556.161722966325,4570.452761501409,310700.0,0.0017619420516836737,0.29999924,0,-2.0,0,-1.5816479,0,0.82764554,0,102.2,0,1.1530324,0,0.2,0,0.0,0,-3.1502368,0,0
2020-12-01,4604.393978022233,4604.393978022233,4507.9294679104205,4524.900076170827,281110.0,-0.009966777408638716,3.7999992,1,-2.0,0,-1.5693574,0,0.82269037,0,102.2,0,1.8832784,1,0.2,0,0.0,0,-3.0775425,0,1
2020-12-02,4524.900076170827,4542.763874339681,4508.822657818861,4511.502227544189,222287.0,-0.0029609159099874827,3.7999992,0,-2.0,0,-1.5573118,0,0.8177618,0,102.2,0,1.8617151,0,0.2,0,0.0,0,-3.009087,0,0
2020-12-03,4509.715847727302,4527.579645896158,4451.658503678526,4474.881441298038,281643.0,-0.008117204513957366,3.7999992,0,-2.0,0,-1.5455055,0,0.8128595,0,102.2,0,1.8406656,0,0.2,0,0.0,0,-2.9444628,0,0
2020-12-04,4485.599720199348,4526.686455987716,4477.561011023365,4516.861366994847,172542.0,0.009381237524950237,3.7999992,0,-2.0,0,-1.5339339,0,0.807983,0,102.2,0,1.8201077,0,0.2,0,0.0,0,-2.8833144,0,0
2020-12-07,4519.540936720175,4519.540936720175,4486.492910107792,4503.463518368204,94791.0,-0.002966185485466233,3.7999992,0,-2.0,0,-1.5225922,0,1.1026139,1,102.2,0,1.8000207,0,0.2,0,0.0,0,-2.825332,0,0
2020-12-08,4515.074987177962,4524.006886262387,4497.211189009103,4500.783948642876,57805.0,-0.0005950019833399489,3.7999992,0,-2.0,0,-1.5114763,0,1.0949972,0,102.2,0,1.7803849,0,0.2,0,0.0,0,-2.7702422,0,0
2020-12-09,4503.463518368204,4503.463518368204,4433.79470550967,4445.406174319427,65501.0,-0.012304028577098558,3.7999992,0,-2.0,0,-1.5005821,0,1.0874494,0,102.2,0,1.7611821,0,0.2,0,0.0,0,-2.7178042,0,0
2020-12-10,4450.765313770084,4517.754556903286,4444.512984410985,4507.036278001974,54861.0,0.013863773357444042,3.7999992,0,-1.0999999,1,-0.21341033,1,1.0799695,0,98.0,1,1.7423946,0,0.6,1,-0.099998474,1,-2.7907856,1,1
2020-12-11,4501.6771385513175,4533.831975255259,4484.706530290906,4516.861366994847,38977.0,0.0021799445105041837,3.7999992,0,-1.0999999,0,-0.20695165,0,1.0725558,0,98.0,0,1.7240059,0,0.6,0,-0.099998474,0,-2.7373128,0,0
2020-12-14,4509.715847727302,4546.336633973454,4499.890758734433,4531.152405529927,38466.0,0.0031639311844959828,3.7999992,0,-1.0999999,0,-0.20043574,0,1.0652071,0,98.0,0,1.7060007,0,0.6,0,-0.099998474,0,-2.686361,0,0
2020-12-15,4528.472835804597,4555.268533057882,4519.540936720175,4526.686455987716,30088.0,-0.0009856100926467493,3.7999992,0,-1.0999999,0,-0.19386002,0,1.0579222,0,98.0,0,1.6885709,0,0.6,0,-0.099998474,0,-2.6377308,0,0
2020-12-16,4522.220506445499,4542.763874339681,4510.609037635748,4515.968177086402,19769.0,-0.0023677979479087563,3.7999992,0,-1.0999999,0,-0.1872218,0,1.0506997,0,98.0,0,1.6714901,0,0.6,0,-0.099998474,0,-2.5912447,0,0
2020-12-17,4513.288607361074,4615.112256923541,4513.288607361074,4608.859927564443,42163.0,0.020569620253164222,3.7999992,0,-1.0999999,0,-0.18051822,0,1.0435383,0,98.0,0,1.6547455,0,0.6,0,-0.099998474,0,-2.546743,0,0
2020-12-18,4604.393978022233,4630.296485367068,4582.064230311164,4590.102939487148,14519.0,-0.004069767441859828,3.7999992,0,-1.0999999,0,-0.17374629,0,1.036437,0,98.0,0,1.638325,0,0.6,0,-0.099998474,0,-2.5040824,0,0
2020-12-21,4574.02552113518,4590.102939487148,4559.734482600094,4570.452761501409,7427.0,-0.004280988519166917,3.7999992,0,-1.0999999,0,-0.16690284,0,1.0293946,0,98.0,0,1.6222167,0,0.6,0,-0.099998474,0,-2.463134,0,0
2020-12-22,4559.734482600094,4642.801144085269,4556.161722966325,4576.70509086051,9383.0,0.001367989056087815,3.7999992,0,-1.0999999,0,-0.15998456,0,1.0224098,0,98.0,0,1.6064097,0,0.6,0,-0.099998474,0,-2.423781,0,0
2020-12-23,4565.093622050753,4615.112256923541,4555.268533057882,4597.248458754691,6492.0,0.004488680718188531,3.7999992,0,-1.0999999,0,-0.1529879,0,1.0154816,0,98.0,0,1.5908934,0,0.6,0,-0.099998474,0,-2.3859177,0,0
2020-12-24,4622.257776191087,4630.296485367068,4565.093622050753,4578.491470677392,3629.0,-0.004080046629104772,3.7999992,0,-1.0999999,0,-0.14800116,0,1.0086088,0,98.0,0,1.5756578,0,0.6,0,-0.099998474,0,-2.3496757,0,0
2020-12-25,4582.957420219607,4598.141648663132,4549.01620369878,4575.811900952063,3870.0,-0.000585251658213104,3.7999992,0,-1.0999999,0,-0.14299086,0,1.0017906,0,98.0,0,1.5606934,0,0.6,0,-0.099998474,0,-2.3147266,0,0
2020-12-28,4578.577197349845,4619.291396282398,4550.254276353289,4575.921923506417,21731.0,2.4044378732268612e-05,3.7999992,0,-1.0999999,0,-0.13795622,0,0.9950257,0,98.0,0,1.5459911,0,0.6,0,-0.099998474,0,-2.2809908,0,0
2020-12-29,4587.42811016127,4650.269591122384,4579.462288630988,4607.785209627546,31647.0,0.006963249516441117,3.7999992,0,-1.0999999,0,-0.13289648,0,0.9883132,0,98.0,0,1.531542,0,0.6,0,-0.099998474,0,-2.2483962,0,0
2020-12-30,4602.474661940693,4649.384499841244,4568.841193257278,4638.763404467533,28582.0,0.006723011909335774,3.7999992,0,-1.0999999,0,-0.12781088,0,0.9816521,0,98.0,0,1.517338,0,0.6,0,-0.099998474,0,-2.2168763,0,0
2020-12-31,4653.809956246953,4655.5801388092395,4570.6113758195615,4582.117562474414,26849.0,-0.012211410036253367,3.7999992,0,-1.0999999,0,-0.122698605,0,0.97504145,0,98.0,0,1.5033711,0,0.6,0,-0.099998474,0,-2.18637,0,0
2021-01-04,4589.198292723555,4683.903059805799,4588.313201442414,4681.247785962369,29198.0,0.021634151052733586,5.4000015,1,-1.0999999,0,-0.11755884,0,0.9684802,0,98.0,0,2.427077,1,0.6,0,-0.099998474,0,-2.1568205,0,1
2021-01-05,4682.132877243512,4712.225980802354,4665.3161429018055,4690.983790054938,26942.0,0.0020797882397434186,5.4000015,0,-1.0999999,0,-0.11239071,0,0.96243906,0,98.0,0,2.3901246,0,0.6,0,-0.099998474,0,-2.128176,0,0
2021-01-06,4691.868881336079,4721.076893613782,4668.856508026374,4704.260159272073,22563.0,0.002830188679244783,5.4000015,0,-1.0999999,0,-0.10719337,0,0.95644057,0,98.0,0,2.3545132,0,0.6,0,-0.099998474,0,-2.1003885,0,0
2021-01-07,4705.145250553216,4710.455798240068,4637.878313186391,4688.32851621151,25595.0,-0.003386641580432559,5.4000015,0,-1.0999999,0,-0.101965904,0,0.9504841,0,98.0,0,2.32016,0,0.6,0,-0.099998474,0,-2.073413,0,0
2021-01-08,4677.707420837801,4682.132877243512,4590.083384004698,4625.487035250396,34490.0,-0.013403813479328064,5.4000015,0,-1.0999999,0,-0.09670738,0,0.9445688,0,98.0,0,2.286989,0,0.6,0,-0.099998474,0,-2.0472078,0,0
2021-01-11,4629.027400374964,4638.763404467533,4535.2077245738665,4555.5648240401415,28078.0,-0.015116724071948306,5.4000015,0,-1.0999999,0,-0.09141685,0,0.9386941,0,98.0,0,2.254931,0,0.6,0,-0.099998474,0,-2.021735,0,0
2021-01-12,4559.990280445854,4591.853566566984,4555.5648240401415,4576.807014787562,21515.0,0.0046629104332625015,5.4000015,0,1.6000001,1,-0.4401823,1,0.9328593,0,101.2,1,2.223922,0,0.5,1,0.0,1,-0.84165853,1,1
2021-01-13,4585.657927598988,4598.049205534982,4540.518272260721,4588.313201442414,24337.0,0.0025140204989362314,5.4000015,0,1.6000001,0,-0.43452185,0,0.9270637,0,101.2,0,2.1939032,0,0.5,0,0.0,0,-0.83506024,0,0
2021-01-14,4588.313201442414,4642.303769592103,4588.313201442414,4630.79758293725,22129.0,0.009259259259259078,5.4000015,0,1.6000001,0,-0.42885104,0,0.9213066,0,101.2,0,2.1648202,0,0.5,0,0.0,0,-0.8284987,0,0
2021-01-15,4645.844134716672,4800.7351089165995,4621.946670125824,4786.57364841832,49074.0,0.033639143730886945,5.4000015,0,1.6000001,0,-0.42316896,0,0.9155875,0,101.2,0,2.1355739,0,0.5,0,0.0,0,-0.82197315,0,0
2021-01-18,4770.642005357756,4821.977299664018,4754.710362297191,4783.918374574893,33310.0,-0.0005547337278104525,5.4000015,0,1.6000001,0,-0.41747472,0,0.9099056,0,101.2,0,2.1072142,0,0.5,0,0.0,0,-0.81548274,0,0
2021-01-19,4775.067461763469,4798.079835073171,4745.859449485767,4773.297279201185,28469.0,-0.002220166512488242,5.4000015,0,1.6000001,0,-0.41176736,0,0.9042604,0,101.2,0,2.0796945,0,0.5,0,0.0,0,-0.8090266,0,0
2021-01-20,4782.148192012605,4782.148192012605,4667.08632546409,4677.707420837801,35753.0,-0.020025959577229857,5.4000015,0,1.6000001,0,-0.40604594,0,0.89865124,0,101.2,0,2.052971,0,0.5,0,0.0,0,-0.8026039,0,0
2021-01-21,4688.32851621151,4702.489976709787,4671.511781869804,4680.3626946812265,21894.0,0.0005676442762532208,5.4000015,0,1.6000001,0,-0.4003095,0,0.8326728,1,101.2,0,2.0270028,0,0.5,0,0.0,0,-0.796214,0,0
2021-01-22,4670.626690588658,4678.592512118941,4596.279022972696,4616.636122438971,33296.0,-0.013615733736762392,5.4000015,0,1.6000001,0,-0.394557,0,0.8276367,0,101.2,0,2.001753,0,0.5,0,0.0,0,-0.7898559,0,0
2021-01-25,4605.129935784119,4631.682674218394,4585.657927598988,4622.8317614069665,23188.0,0.0013420245398769737,5.4000015,0,1.6000001,0,-0.3887874,0,0.8226281,0,101.2,0,1.9771861,0,0.5,0,0.0,0,-0.78407896,0,0
2021-01-26,4616.636122438971,4650.269591122384,4593.623749129266,4624.6019439692545,23552.0,0.00038292169251463726,5.4000015,0,1.6000001,0,-0.38299963,0,0.817319,0,101.2,0,1.9532694,0,0.5,0,0.0,0,-0.7783315,0,0
2021-01-27,4627.257217812682,4652.924864965811,4612.210666033259,4642.303769592103,18455.0,0.00382775119617218,5.4000015,0,1.6000001,0,-0.37719262,0,0.8120389,0,101.2,0,1.9299723,0,0.5,0,0.0,0,-0.772613,0,0
2021-01-28,4655.5801388092395,4662.660869058377,4576.807014787562,4588.313201442414,19778.0,-0.01163012392755014,5.4000015,0,1.6000001,0,-0.3713652,0,0.80678743,0,101.2,0,1.9072663,0,0.5,0,0.0,0,-0.7669228,0,0
2021-01-29,4594.565718511611,4618.2852738461825,4569.96766112761,4581.388187770182,323406.0,-0.00150927222449726,5.4000015,0,1.6000001,0,-0.36551622,0,0.801564,0,101.2,0,1.8851244,0,0.5,0,0.0,0,-0.76126033,0,0
2021-02-01,4591.930212363327,4633.21980868647,4585.780698017325,4626.191792291042,321055.0,0.009779482262703754,-0.9000015,1,1.6000001,0,-0.35964444,0,0.7963682,0,101.2,0,1.7303503,1,0.5,0,0.0,0,-0.75562507,0,1
2021-02-02,4629.7058004887585,4660.453372218757,4610.378755401324,4641.126327131326,391150.0,0.003228256741359292,-0.9000015,0,1.6000001,0,-0.35374865,0,0.79119956,0,101.2,0,1.712213,0,0.5,0,0.0,0,-0.7500165,0,0
2021-02-03,4641.126327131326,4685.929931652188,4624.434788192184,4680.658919355616,466886.0,0.008517887563884496,-0.9000015,0,1.6000001,0,-0.34782752,0,0.78605765,0,101.2,0,1.6944494,0,0.5,0,0.0,0,-0.7444341,0,0
2021-02-04,4678.023413207327,4678.901915256757,4639.369323032469,4671.873898861328,358887.0,-0.0018768768768773203,-0.9000015,0,1.6000001,0,-0.34187973,0,0.780942,0,101.2,0,1.6770452,0,0.5,0,0.0,0,-0.7388773,0,0
2021-02-05,4671.873898861328,4704.378474690187,4648.154343526756,4692.957948047615,395912.0,0.004512974802557412,-0.9000015,0,1.6000001,0,-0.33590388,0,0.77585226,0,101.2,0,1.659987,0,0.5,0,0.0,0,-0.7333455,0,0
2021-02-08,4695.593454195901,4722.827017728186,4649.032845576186,4660.453372218757,419121.0,-0.0069262448521152375,-0.9000015,0,1.6000001,0,-0.32989854,0,0.7707879,0,101.2,0,1.6435496,0,0.5,0,0.0,0,-0.72783834,0,0
2021-02-09,4670.9953968119,4670.9953968119,4598.958228758756,4610.378755401324,394046.0,-0.010744580584354901,-0.9000015,0,1.6000001,0,-0.32386222,0,0.76574856,0,101.2,0,1.6274246,0,0.5,0,0.0,0,-0.72235525,0,0
2021-02-10,4613.014261549612,4630.584302538185,4590.173208264467,4601.593734907039,252766.0,-0.00190548780487787,-0.9000015,0,1.6000001,0,-0.31779334,0,0.7607338,0,101.2,0,1.611601,0,0.5,0,0.0,0,-0.7168957,0,0
2021-02-18,4645.5188373784695,4732.490540271901,4634.098310735899,4728.976532074188,336469.0,0.027682321496754758,-0.9000015,0,2.0,1,-0.69844204,1,0.75574327,0,101.6,1,1.5960681,0,0.4,1,0.19999695,1,-0.15639837,1,1
2021-02-19,4734.24754437076,4779.051148891621,4727.219527975333,4769.387626347903,368407.0,0.00854542076908782,-0.9000015,0,2.0,0,-0.6922311,0,0.7507765,0,101.6,0,1.580816,0,0.4,0,0.19999695,0,-0.15348408,0,0
2021-02-22,4779.051148891621,4792.228679633048,4756.210095606474,4779.929650941045,363227.0,0.002210351814330158,-0.9000015,0,2.0,0,-0.6860386,0,0.74583316,0,101.6,0,1.5658351,0,0.4,0,0.19999695,0,-0.15056723,0,0
2021-02-23,4779.051148891621,4854.6023251424795,4736.883050519043,4807.163214473336,563775.0,0.005697482080500693,-0.9000015,0,2.0,0,-0.6803118,0,0.74091285,0,101.6,0,1.5511161,0,0.4,0,0.19999695,0,-0.14692628,0,0
2021-02-24,4808.041716522761,4818.583741115905,4754.453091507618,4784.322161188191,401207.0,-0.00475146198830434,-0.9000015,0,2.0,0,-0.6746196,0,0.7360152,0,101.6,0,1.5366505,0,0.4,0,0.19999695,0,-0.14327832,0,0
2021-02-25,4796.62118988019,4881.8358886747665,4785.200663237621,4831.761271857335,558490.0,0.009915534337127996,-0.9000015,0,2.0,0,-0.66896266,0,0.7311398,0,101.6,0,1.5224301,0,0.4,0,0.19999695,0,-0.13962314,0,0
2021-02-26,4834.396778005623,4846.69580669762,4702.621470591331,4735.126046420187,512643.0,-0.02000000000000024,-0.9000015,0,2.0,0,-0.6633417,0,0.7262863,0,101.6,0,1.5084466,0,0.4,0,0.19999695,0,-0.13596053,0,0
2021-03-01,4715.799001332758,4791.3501775836185,4691.200943948758,4790.471675534191,430963.0,0.01168831168831197,-0.40000153,1,2.0,0,-0.65775764,0,0.7214543,0,101.6,0,1.4393436,1,0.4,0,0.19999695,0,-0.1322903,0,1
2021-03-02,4792.228679633048,4819.4622431653315,4720.191511579903,4772.901634545622,530774.0,-0.0036677058499900994,-0.40000153,0,2.0,0,-0.6522115,0,0.7166436,0,101.6,0,1.4267147,0,0.4,0,0.19999695,0,-0.12861225,0,0
2021-03-03,4761.481107903046,4847.574308747049,4758.845601754761,4846.69580669762,505019.0,0.015461071231362977,-0.40000153,0,2.0,0,-0.64670444,0,0.7118536,0,101.6,0,1.4142739,0,0.4,0,0.19999695,0,-0.12492614,0,0
2021-03-04,4831.761271857335,4851.0883169447625,4791.3501775836185,4826.490259560765,505536.0,-0.004168932390791635,-0.40000153,0,2.0,0,-0.641238,0,0.7070842,0,101.6,0,1.4020158,0,0.4,0,0.19999695,0,-0.121231794,0,0
2021-03-05,4831.761271857335,4884.471394823049,4749.182079211046,4751.817585359333,756177.0,-0.015471423370950088,-0.40000153,0,2.0,0,-0.6358138,0,0.7023349,0,101.6,0,1.389935,0,0.4,0,0.19999695,0,-0.11752897,0,0
2021-03-08,4745.668071013333,4794.864185781334,4729.855034123616,4773.780136595045,440803.0,0.004621926418930888,-0.40000153,0,2.0,0,-0.6304336,0,0.5797363,1,101.6,0,1.3780264,0,0.4,0,0.19999695,0,-0.11381746,0,0
2021-03-09,4772.023132496191,4774.658638644474,4712.284993135044,4714.0419972339005,340311.0,-0.012513801987486084,-0.40000153,0,2.0,0,-0.6250997,0,0.5757473,0,101.6,0,1.366285,0,0.4,0,0.19999695,0,-0.11009704,0,0
2021-03-10,4709.649486986758,4721.9485156787605,4664.845882465899,4691.200943948758,362095.0,-0.00484532240029778,-0.40000153,0,2.0,0,-0.6198146,0,0.5717697,0,101.6,0,1.3547062,0,0.4,0,0.19999695,0,-0.10636749,0,0
2021-03-11,4695.593454195901,4733.369042321332,4692.957948047615,4729.855034123616,284677.0,0.008239700374531589,-0.40000153,0,0.5,1,0.707472,1,0.5678032,0,99.8,1,1.3432854,0,0.7,1,-0.19999695,1,-0.051109932,1,1
2021-03-12,4735.126046420187,4791.3501775836185,4717.556005431616,4768.509124298475,368003.0,0.008172362555720847,-0.40000153,0,0.5,0,0.7226705,0,0.56384766,0,99.8,0,1.3320183,0,0.7,0,-0.19999695,0,-0.04748863,0,0
2021-03-15,4759.724103804189,4760.602605853617,4686.808433701615,4700.864466492473,335660.0,-0.014185703758290202,-0.40000153,0,0.5,0,0.7383581,0,0.55990285,0,99.8,0,1.3206174,0,0.7,0,-0.19999695,0,-0.043856815,0,0
2021-03-16,4695.593454195901,4709.649486986758,4675.387907059045,4687.686935751042,242058.0,-0.0028032143524578945,-0.40000153,0,0.5,0,0.75456613,0,0.55596864,0,99.8,0,1.3093667,0,0.7,0,-0.19999695,0,-0.040214255,0,0
2021-03-17,4708.77098493733,4735.126046420187,4696.471956245328,4721.07001362933,252227.0,0.00712143928036002,-0.40000153,0,0.5,0,0.77132905,0,0.55121183,0,99.8,0,1.2982621,0,0.7,0,-0.19999695,0,-0.036560733,0,0
2021-03-18,4699.985964443045,4749.182079211046,4692.957948047615,4741.275560766189,246637.0,0.004279866021585699,-0.40000153,0,0.5,0,0.78868437,0,0.5465564,0,99.8,0,1.2872994,0,0.7,0,-0.19999695,0,-0.032896012,0,0
2021-03-19,4731.612038222477,4735.126046420187,4642.883331230188,4646.397339427899,352006.0,-0.02001111728738203,-0.40000153,0,0.5,0,0.80667335,0,0.5420145,0,99.8,0,1.2764748,0,0.7,0,-0.19999695,0,-0.029219862,0,0
2021-03-22,4647.275841477327,4673.630902960187,4647.275841477327,4658.696368119899,149510.0,0.002647003214217847,-0.40000153,0,0.5,0,0.8253416,0,0.5376004,0,99.8,0,1.2657847,0,0.7,0,-0.19999695,0,-0.025532043,0,0
2021-03-23,4656.939364021043,4663.967380416471,4634.976812785326,4659.574870169327,159293.0,0.00018857250612858145,-0.40000153,0,0.5,0,0.84473926,0,0.53333133,0,99.8,0,1.2552253,0,0.7,0,-0.19999695,0,-0.021832313,0,0
2021-03-24,4629.7058004887585,4678.023413207327,4608.621751302469,4671.873898861328,219799.0,0.002639517345399689,-0.40000153,0,0.5,0,0.84848696,0,0.52922744,0,99.8,0,1.2447933,0,0.7,0,-0.19999695,0,-0.01689376,0,0
2021-03-25,4667.481388614187,4699.107462393616,4660.453372218757,4688.565437800473,141154.0,0.0035727717186915253,-0.40000153,0,0.5,0,0.8522577,0,0.52531314,0,99.8,0,1.2344851,0,0.7,0,-0.19999695,0,-0.01192523,0,0
2021-03-26,4656.060861971615,4669.23839271304,4620.920779994468,4631.462804587614,189620.0,-0.012179126850290212,-0.40000153,0,0.5,0,0.85605204,0,0.5216177,0,99.8,0,1.2242978,0,0.7,0,-0.19999695,0,-0.0069259265,0,0
2021-03-29,4655.182359922183,4665.72438451533,4612.135759500185,4625.313290241615,170556.0,-0.0013277693474961216,-0.40000153,0,0.5,0,0.8598701,0,0.51817685,0,99.8,0,1.2142279,0,0.7,0,-0.19999695,0,-0.0018950287,0,0
2021-03-30,4625.313290241615,4650.789849675043,4625.313290241615,4632.341306637043,69426.0,0.001519468186134798,-0.40000153,0,0.5,0,0.86371213,0,0.51503426,0,99.8,0,1.2042726,0,0.7,0,-0.19999695,0,0.00316831,0,0
2021-03-31,4632.341306637043,4647.275841477327,4592.808714412752,4598.079726709328,74727.0,-0.007396169163663924,-0.40000153,0,0.5,0,0.8675786,0,0.51224416,0,99.8,0,1.1944289,0,0.7,0,-0.19999695,0,0.008264961,0,0
2021-04-01,4603.350739005897,4636.733816884186,4593.687216462182,4635.855314834754,54133.0,0.00821551394726705,2.7000046,1,0.5,0,0.87146974,0,0.50987417,0,99.8,0,1.537331,1,0.7,0,-0.19999695,0,0.013395819,0,1
2021-04-02,4627.948796389898,4634.976812785326,4612.135759500185,4633.21980868647,35358.0,-0.0005685048322906505,2.7000046,0,0.5,0,0.8753858,0,0.5080102,0,99.8,0,1.522942,0,0.7,0,-0.19999695,0,0.01856181,0,0
2021-04-06,4633.21980868647,4666.602886564756,4633.21980868647,4653.425355823328,40739.0,0.004361016306408727,2.7000046,0,0.5,0,0.87932724,0,0.50676244,0,99.8,0,1.5087947,0,0.7,0,-0.19999695,0,0.023763886,0,0
2021-04-07,4656.060861971615,4663.967380416471,4638.49082098304,4656.939364021043,34237.0,0.0007551444213707015,2.7000046,0,0.5,0,0.88329434,0,0.5062748,0,99.8,0,1.4948815,0,0.7,0,-0.19999695,0,0.02900303,0,0
2021-04-08,4656.939364021043,4661.331874268184,4618.2852738461825,4639.369323032469,48430.0,-0.0037728730428224777,2.7000046,0,0.5,0,0.8872874,0,0.5067387,0,99.8,0,1.4811949,0,0.7,0,-0.19999695,0,0.03428025,0,0
2021-04-09,4642.004829180755,4646.397339427899,4611.257257450753,4639.369323032469,49346.0,0.0,2.7000046,0,0.5,0,0.89130676,0,0.50841427,0,99.8,0,1.4677277,0,0.7,0,-0.19999695,0,0.039596602,0,0
2021-04-12,4646.397339427899,4682.415923454474,4624.434788192184,4629.7058004887585,63187.0,-0.0020829388373404534,2.7000046,0,0.6999998,1,1.3937886,1,0.51166445,0,99.3,1,1.4544729,0,0.8,1,0.0,1,0.58963084,1,1
2021-04-13,4634.098310735899,4643.761833279613,4598.079726709328,4605.986245154186,36630.0,-0.005123339658444137,2.7000046,0,0.6999998,0,1.3937886,0,0.5170119,0,99.3,0,1.4414243,0,0.8,0,0.0,0,0.5944377,0,0
2021-04-14,4627.070294340467,4627.070294340467,4577.874179572468,4583.145191869036,29508.0,-0.004958992942972862,2.7000046,0,0.6999998,0,1.3937886,0,0.5252383,0,99.3,0,1.4285753,0,0.8,0,0.0,0,0.59928435,0,0
2021-04-15,4601.593734907039,4609.500253351898,4592.808714412752,4607.74324925304,19990.0,0.005367069196857033,2.7000046,0,0.6999998,0,1.3937886,0,0.53757143,0,99.3,0,1.418413,0,0.8,0,0.0,0,0.60417145,0,0
2021-04-16,4609.500253351898,4687.686935751042,4608.621751302469,4680.658919355616,37553.0,0.015824594852240637,2.7000046,0,0.6999998,0,1.3937886,0,0.55606425,0,99.3,0,1.4084368,0,0.8,0,0.0,0,0.60909986,0,0
2021-04-19,4685.051429602756,4721.07001362933,4657.8178660704725,4717.556005431616,16927.0,0.007882882882882525,2.7000046,0,0.6999998,0,1.3937886,0,0.58445483,0,99.3,0,1.3986441,0,0.8,0,0.0,0,0.61407024,0,0
2021-04-20,4722.827017728186,4722.827017728186,4685.929931652188,4713.1634951844735,11218.0,-0.0009310986964616852,2.7000046,0,0.6999998,0,1.3937886,0,0.6304333,0,99.3,0,1.3890324,0,0.8,0,0.0,0,0.61908334,0,0
2021-04-21,4730.733536173045,4755.331593557045,4711.406491085617,4728.976532074188,8934.0,0.0033550792171481714,2.7000046,0,0.6999998,0,1.3937886,0,0.6244986,0,99.3,0,1.3795995,0,0.8,0,0.0,0,0.62414014,0,0
2021-04-22,4723.705519777614,4751.817585359333,4699.985964443045,4748.303577161614,8441.0,0.004086940367823866,2.7000046,0,0.6999998,0,1.3937886,0,0.6185788,0,99.3,0,1.3703434,0,0.8,0,0.0,0,0.62924135,0,0
2021-04-23,4751.817585359333,4765.873618150191,4733.369042321332,4738.640054617906,5223.0,-0.00203515263644638,2.7000046,0,0.6999998,0,1.3937886,0,0.61267364,0,99.3,0,1.3612626,0,0.8,0,0.0,0,0.6343878,0,0
2021-04-26,4745.668071013333,4776.415642743331,4728.098030024759,4740.3970587167605,8358.0,0.000370782350759713,2.7000046,0,0.6999998,0,1.4085228,0,0.21754417,1,99.3,0,1.3523552,0,0.8,0,0.0,0,0.6379306,0,0
2021-04-27,4742.154062815616,4783.443659138762,4721.9485156787605,4775.537140693904,6431.0,0.007412898443291072,2.7000046,0,0.6999998,0,1.4235942,0,0.21024966,0,99.3,0,1.3436203,0,0.8,0,0.0,0,0.641494,0,0
2021-04-28,4775.537140693904,4829.125765709051,4758.845601754761,4786.9576673364745,3754.0,0.002391464311993774,2.7000046,0,0.6999998,0,1.4390169,0,0.20286104,0,99.3,0,1.3350568,0,0.8,0,0.0,0,0.64507824,0,0
2021-04-29,4778.172646842188,4809.798720621621,4757.967099705334,4808.9202185721915,5130.0,0.004587997797761423,2.7000046,0,0.6999998,0,1.4548059,0,0.195373,0,99.3,0,1.3266636,0,0.8,0,0.0,0,0.6486836,0,0
2021-04-30,4821.456334493793,4836.361727781011,4753.066882940688,4756.5740343023845,44258.0,-0.010885226181886809,2.7000046,0,0.6999998,0,1.470977,0,0.1877799,0,99.3,0,1.3184406,0,0.8,0,0.0,0,0.6523104,0,0
2021-05-06,4803.9205776853005,4851.267121068221,4791.645547919361,4846.006394025677,33896.0,0.018801843317973077,-2.5,1,0.6999998,0,1.4875468,0,0.18007565,0,99.3,0,0.9804101,1,0.8,0,0.0,0,0.65595883,0,1
2021-05-07,4839.868879142705,4881.954695483076,4834.60815210016,4879.324331961801,62573.0,0.006875339243712197,-2.5,0,0.6999998,0,1.5045335,0,0.1722537,0,99.3,0,0.97410345,0,0.8,0,0.0,0,0.6596293,0,0
