date,open,high,low,close,volume,returns,fac_PPIRM_Fuel_Power_YoY_level,fac_PPIRM_Fuel_Power_YoY_level_release,fac_PPI_Electrical_Machinery_YoY_zscore,fac_PPI_Electrical_Machinery_YoY_zscore_release,fac_PPI_level,fac_PPI_level_release,fac_PMI_Input_Price_zscore,fac_PMI_Input_Price_zscore_release,fac_PMI_Input_Price_level,fac_PMI_Input_Price_level_release,fac_PPI_Electrical_Machinery_YoY_diff,fac_PPI_Electrical_Machinery_YoY_diff_release,fac_PPIRM_level,fac_PPIRM_level_release,fac_GDP_Cumulative_YoY_zscore,fac_GDP_Cumulative_YoY_zscore_release,fac_PPI_diff,fac_PPI_diff_release,fac_PMI_Raw_Material_Inventory_diff,fac_PMI_Raw_Material_Inventory_diff_release,fac_PPIRM_Fuel_Power_YoY_zscore,fac_PPIRM_Fuel_Power_YoY_zscore_release,fac_PPIRM_diff,fac_PPIRM_diff_release,fac_GDP_Cumulative_YoY_diff,fac_GDP_Cumulative_YoY_diff_release,fac_PPI_zscore,fac_PPI_zscore_release,any_effective_release
2021-02-25,15366.835678420304,16176.58510339096,15284.020396321033,16015.555388197932,172760.0,0.05039227519613787,-4.8,0,1.9993742,0,-0.6,0,1.5224301,0,67.1,0,0.79999995,0,8.3,0,0.65121096,0,1.0999994,0,0.40000153,0,0.80180335,0,0.8000002,0,1.5999999,0,0.4163067,0,0
2021-02-26,16010.95453919242,16213.391895435077,15596.878128696057,15987.950294164839,192490.0,-0.0017236426314279907,-4.8,0,1.9772135,0,-0.6,0,1.5084466,0,67.1,0,0.79999995,0,8.3,0,0.65725064,0,1.0999994,0,0.40000153,0,0.8102468,0,0.8000002,0,1.5999999,0,0.41401047,0,0
2021-03-01,15868.328220021453,15886.73161604351,15440.449262508548,15606.079826707091,173454.0,-0.023884892086330822,-4.8,0,1.9555942,0,-0.6,0,1.4393436,1,66.7,1,0.79999995,0,8.3,0,0.6633557,0,1.0999994,0,-1.2999992,1,0.8188207,0,0.8000002,0,1.5999999,0,0.41171762,0,0
2021-03-02,15633.684920740185,15734.903598861509,15339.23058438722,15468.054356541645,118909.0,-0.008844339622641195,-4.8,0,1.9344927,0,-0.6,0,1.4267147,0,66.7,0,0.79999995,0,8.3,0,0.6695275,0,1.0999994,0,-1.2999992,0,0.827529,0,0.8000002,0,1.5999999,0,0.40942815,0,0
2021-03-03,15771.710390905635,16167.38340537993,15693.49595781188,16144.379160352346,212358.0,0.04372397382510318,-4.8,0,1.9138874,0,-0.6,0,1.4142739,0,66.7,0,0.79999995,0,8.3,0,0.67576766,0,1.0999994,0,-1.2999992,0,0.83637595,0,0.8000002,0,1.5999999,0,0.40714198,0,0
2021-03-04,16075.366425269624,16323.812271567447,15656.689165767757,15656.689165767757,224521.0,-0.030208036477628486,-4.8,0,1.8937575,0,-0.6,0,1.4020158,0,66.7,0,0.79999995,0,8.3,0,0.6820777,0,1.0999994,0,-1.2999992,0,0.8453659,0,0.8000002,0,1.5999999,0,0.4048591,0,0
2021-03-05,15679.693410795333,15946.542653115206,15527.86539361333,15771.710390905635,240070.0,0.007346459006758899,-4.8,0,1.8740835,0,-0.6,0,1.389935,0,66.7,0,0.79999995,0,8.3,0,0.6884594,0,1.0999994,0,-1.2999992,0,0.85450345,0,0.8000002,0,1.5999999,0,0.4025795,0,0
2021-03-08,15863.727371015937,16075.366425269624,15725.701900850481,15817.718880960785,195754.0,0.0029171528588096685,-4.8,0,1.8548472,0,-0.6,0,1.3780264,0,66.7,0,0.79999995,0,8.3,0,0.69491434,0,1.0999994,0,-1.2999992,0,0.86379343,0,0.8000002,0,1.5999999,0,0.40030307,0,0
2021-03-09,15753.306994883573,15928.139257093155,15537.067091624369,15550.869638640914,196211.0,-0.01687027341477587,-4.8,0,1.8360312,0,-0.6,0,1.366285,0,66.7,0,0.79999995,0,8.3,0,0.7014443,0,1.0999994,0,-1.2999992,0,0.87324077,0,0.8000002,0,1.5999999,0,0.39802983,0,0
2021-03-10,15670.491712784304,15928.139257093155,15445.050111514063,15739.504447867022,184677.0,0.012130177514792395,-4.8,0,1.8176191,0,-0.6,0,1.3547062,0,66.7,0,0.79999995,0,8.3,0,0.7080512,0,1.0999994,0,-1.2999992,0,0.88285077,0,0.8000002,0,1.5999999,0,0.39575973,0,0
2021-03-11,15748.706145878063,16158.181707368905,15702.697655822909,16075.366425269624,190203.0,0.021338789827535898,-1.0,1,1.7995954,0,-0.9,1,1.3432854,0,66.7,0,0.79999995,0,10.3,1,0.7147368,0,0.0,1,-1.2999992,0,1.7784424,1,2.0,1,1.5999999,0,-1.4995432,1,1
2021-03-12,15992.551143170354,16112.17321731374,15711.899353833938,15863.727371015937,193653.0,-0.013165426445334472,-1.0,0,1.7819453,0,-0.9,0,1.3320183,0,66.7,0,0.79999995,0,10.3,0,0.7215031,0,0.0,0,-1.2999992,0,1.7816918,0,2.0,0,1.5999999,0,-1.4875941,0,0
2021-03-15,15868.328220021453,16351.417365600528,15776.311239911147,16199.589348418533,262764.0,0.021171693735498653,-1.0,0,1.7646551,0,-0.9,0,1.3206174,0,66.7,0,0.79999995,0,10.3,0,0.7283521,0,0.0,0,-1.2999992,0,1.7849548,0,2.0,0,1.5999999,0,-1.4758202,0,0
2021-03-16,16268.602083501264,16521.64877880459,16158.181707368905,16171.98425438544,404273.0,-0.0017040613462085963,-1.0,0,1.7477115,0,-0.9,0,1.3093667,0,66.7,0,0.79999995,0,10.3,0,0.7352859,0,0.0,0,-1.2999992,0,1.7882316,0,2.0,0,1.5999999,0,-1.4642164,0,0
2021-03-17,16112.17321731374,16310.009724550895,16102.971519302717,16296.207177534352,255193.0,0.007681365576102772,-1.0,0,1.731102,0,-0.9,0,1.2982621,0,66.7,0,0.79999995,0,10.3,0,0.74230665,0,0.0,0,-1.2999992,0,1.7915224,0,2.0,0,1.5999999,0,-1.452778,0,0
2021-03-18,16425.030949688768,16498.644533777016,16024.75708620896,16079.967274275143,352965.0,-0.013269339356295928,-1.0,0,2.347993,1,-0.9,0,1.2872994,0,66.7,0,0.50000006,1,10.3,0,0.7494166,0,0.0,0,-1.2999992,0,1.7948271,0,2.0,0,1.5999999,0,-1.4415007,0,1
2021-03-19,16079.967274275143,16135.177462341322,15914.3367100766,16024.75708620896,318942.0,-0.0034334763948499214,-1.0,0,2.3142157,0,-0.9,0,1.2764748,0,66.7,0,0.50000006,0,10.3,0,0.7566181,0,0.0,0,-1.2999992,0,1.798146,0,2.0,0,1.5999999,0,-1.4303801,0,0
2021-03-22,16121.374915324779,16310.009724550895,15964.946049137265,16135.177462341322,335915.0,0.006890611541774394,-1.0,0,2.2815776,0,-0.9,0,1.2657847,0,66.7,0,0.50000006,0,10.3,0,0.7639134,0,0.0,0,-1.2999992,0,1.8014791,0,2.0,0,1.5999999,0,-1.419412,0,0
2021-03-23,16240.99698946817,16300.808026539871,15164.39832217764,15721.101051844971,628386.0,-0.025662959794696016,-1.0,0,2.250013,0,-0.9,0,1.2552253,0,66.7,0,0.50000006,0,10.3,0,0.7713052,0,0.0,0,-1.2999992,0,1.8048266,0,2.0,0,1.5999999,0,-1.4085926,0,0
2021-03-24,15711.899353833938,15767.109541900118,15610.680675712609,15711.899353833938,266994.0,-0.0005853087503659982,-1.0,0,2.219461,0,-0.9,0,1.2447933,0,66.7,0,0.50000006,0,10.3,0,0.77879596,0,0.0,0,-1.2999992,0,1.8048266,0,2.0,0,1.5999999,0,-1.3968446,0,0
2021-03-25,15895.933314054542,15918.937559082111,15670.491712784304,15698.096806817397,260925.0,-0.0008784773060026563,-1.0,0,2.1898654,0,-0.9,0,1.2344851,0,66.7,0,0.50000006,0,10.3,0,0.7863884,0,0.0,0,-1.2999992,0,1.8048266,0,2.0,0,1.5999999,0,-1.3852707,0,0
2021-03-26,15698.096806817397,16066.164727258596,15633.684920740185,16029.357935214484,318843.0,0.02110199296600257,-1.0,0,2.161822,0,-0.9,0,1.2242978,0,66.7,0,0.50000006,0,10.3,0,0.7940853,0,0.0,0,-1.2999992,0,1.8048266,0,2.0,0,1.5999999,0,-1.373866,0,0
2021-03-29,16061.563878253077,16208.791046429571,15900.53416306006,16015.555388197932,271820.0,-0.0008610792192885741,-1.0,0,2.1346004,0,-0.9,0,1.2142279,0,66.7,0,0.50000006,0,10.3,0,0.8018896,0,0.0,0,-1.2999992,0,1.8048266,0,2.0,0,1.5999999,0,-1.3626261,0,0
2021-03-30,15946.542653115206,16093.769821291691,15914.3367100766,15960.34520013175,176344.0,-0.0034472852628556483,-1.0,0,2.1081588,0,-0.9,0,1.2042726,0,66.7,0,0.50000006,0,10.3,0,0.8098042,0,0.0,0,-1.2999992,0,1.8048266,0,2.0,0,1.5999999,0,-1.3515469,0,0
2021-03-31,15859.126522010418,15895.933314054542,15702.697655822909,15785.512937922173,245136.0,-0.010954165465552279,-1.0,0,2.0824585,0,-0.9,0,1.1944289,0,66.7,0,0.50000006,0,10.3,0,0.81783235,0,0.0,0,-1.2999992,0,1.8048266,0,2.0,0,1.5999999,0,-1.3406241,0,0
2021-04-01,15790.113786927694,16098.370670297205,15702.697655822909,16010.95453919242,264995.0,0.014281550568348012,-1.0,0,2.057463,0,-0.9,0,1.537331,1,69.4,1,0.50000006,0,10.3,0,0.82597727,0,0.0,0,0.70000076,1,1.8048266,0,2.0,0,1.5999999,0,-1.3298539,0,0
2021-04-02,16010.95453919242,16190.3876504075,15974.147747148296,16116.774066319264,269652.0,0.006609195402298651,-1.0,0,2.0331383,0,-0.9,0,1.522942,0,69.4,0,0.50000006,0,10.3,0,0.83424234,0,0.0,0,0.70000076,0,1.8048266,0,2.0,0,1.5999999,0,-1.3192326,0,0
2021-04-06,16213.391895435077,16240.99698946817,16052.362180242048,16116.774066319264,121019.0,0.0,-1.0,0,2.0094535,0,-0.9,0,1.5087947,0,69.4,0,0.50000006,0,10.3,0,0.8426311,0,0.0,0,0.70000076,0,1.8048266,0,2.0,0,1.5999999,0,-1.3087566,0,0
2021-04-07,16116.774066319264,16190.3876504075,15983.349445159321,16066.164727258596,160585.0,-0.0031401655723666266,-1.0,0,1.9863787,0,-0.9,0,1.4948815,0,69.4,0,0.50000006,0,10.3,0,0.8511472,0,0.0,0,0.70000076,0,1.8048266,0,2.0,0,1.5999999,0,-1.2984223,0,0
2021-04-08,16061.563878253077,16148.980009357867,16015.555388197932,16125.975764330293,157393.0,0.0037227949599083487,-1.0,0,1.9638861,0,-0.9,0,1.4811949,0,69.4,0,0.50000006,0,10.3,0,0.85979444,0,0.0,0,0.70000076,0,1.8048266,0,2.0,0,1.5999999,0,-1.2882265,0,0
2021-04-09,16153.580858363392,16190.3876504075,16056.963029247565,16089.168972286174,161129.0,-0.002282453637660442,-1.0,0,1.9419502,0,-0.9,0,1.4677277,0,69.4,0,0.50000006,0,10.3,0,0.86857694,0,0.0,0,0.70000076,0,1.8048266,0,2.0,0,1.5999999,0,-1.2781658,0,0
2021-04-12,16089.168972286174,16190.3876504075,15886.73161604351,16006.353690186908,236460.0,-0.005147269087789175,2.7,1,1.9205465,0,-0.8,1,1.4544729,0,69.4,0,0.50000006,0,17.3,1,0.87749875,0,3.6000004,1,0.70000076,0,2.6605358,1,6.999999,1,1.5999999,0,-1.0091497,1,1
2021-04-13,16061.563878253077,16397.42585565568,15974.147747148296,16323.812271567447,272854.0,0.019833285426846814,2.7,0,1.899652,0,-0.8,0,1.4414243,0,69.4,0,0.50000006,0,17.3,0,0.8865643,0,3.6000004,0,0.70000076,0,2.6367645,0,6.999999,0,1.5999999,0,-1.001431,0,0
2021-04-14,16323.812271567447,16604.46406090386,16217.992744440593,16466.438590738402,265042.0,0.00873731679819545,2.7,0,2.3099346,1,-0.8,0,1.4285753,0,69.4,0,0.39999998,1,17.3,0,0.89577806,0,3.6000004,0,0.70000076,0,2.613535,0,6.999999,0,1.5999999,0,-0.9937775,0,1
2021-04-15,16452.636043721857,16894.317548251307,16434.232647699806,16857.510756207186,264569.0,0.02374965074043045,2.7,0,2.2772832,0,-0.8,0,1.418413,0,69.4,0,0.39999998,0,17.3,0,0.9051449,0,3.6000004,0,0.70000076,0,2.5908258,0,6.999999,0,1.5999999,0,-0.98618793,0,0
2021-04-16,16880.515001234766,16986.33452836161,16475.640288749444,16567.65726885974,356690.0,-0.01719432314410463,2.7,0,2.2457066,0,-0.8,0,1.4084368,0,69.4,0,0.39999998,0,17.3,0,0.9146696,0,3.6000004,0,0.70000076,0,2.5686173,0,6.999999,0,1.5999999,0,-0.978661,0,0
2021-04-19,16563.056419854227,16811.50226615203,16489.442835765974,16765.49377609689,222659.0,0.011941127464593304,2.7,0,2.2151434,0,-0.8,0,1.3986441,0,69.4,0,0.39999998,0,17.3,0,5.1967907,1,3.6000004,0,0.70000076,0,2.546891,0,6.999999,0,16.6,1,-0.97119546,0,0
2021-04-20,16728.686984052765,16834.50651117961,16599.863211898344,16650.472550959006,175228.0,-0.006860592755214445,2.7,0,2.1855378,0,-0.8,0,1.3890324,0,69.4,0,0.39999998,0,17.3,0,4.9563317,0,3.6000004,0,0.70000076,0,2.525629,0,6.999999,0,16.6,0,-0.96379024,0,0
2021-04-21,16572.258117865254,16664.27509797556,16466.438590738402,16572.258117865254,200808.0,-0.004697430229344879,2.7,0,2.1568377,0,-0.8,0,1.3795995,0,69.4,0,0.39999998,0,17.3,0,4.745144,0,3.6000004,0,0.70000076,0,2.5048146,0,6.999999,0,16.6,0,-0.9564441,0,0
2021-04-22,16581.459815876286,16839.10736018512,16572.258117865254,16650.472550959006,165292.0,0.004719600222098608,2.7,0,2.1289952,0,-0.8,0,1.3703434,0,69.4,0,0.39999998,0,17.3,0,4.557686,0,3.6000004,0,0.70000076,0,2.4844315,0,6.999999,0,16.6,0,-0.949156,0,0
2021-04-23,16728.686984052765,16944.926887311976,16655.07339996452,16875.91415222925,118063.0,0.013539651837524369,2.7,0,2.1019654,0,-0.8,0,1.3612626,0,69.4,0,0.39999998,0,17.3,0,4.3897824,0,3.6000004,0,0.70000076,0,2.4644647,0,6.999999,0,16.6,0,-0.9419248,0,0
2021-04-26,16875.91415222925,17000.137075378156,16705.68273902519,16889.716699245797,81801.0,0.0008178844056707657,2.7,0,2.0757074,0,-0.8,0,1.3523552,0,69.4,0,0.39999998,0,17.3,0,4.2382207,0,3.6000004,0,0.70000076,0,2.4339814,0,6.999999,0,16.6,0,-0.9344831,0,0
2021-04-27,16972.53198134506,17142.763394549114,16912.72094427337,17110.557451510518,63178.0,0.01307545627894302,2.7,0,2.0501823,0,-0.8,0,1.3436203,0,69.4,0,0.39999998,0,17.3,0,4.1004825,0,3.6000004,0,0.70000076,0,2.4044185,0,6.999999,0,16.6,0,-0.9270931,0,0
2021-04-28,17009.338773389187,17023.14132040573,16871.313303223727,17004.73792438367,37918.0,-0.0061844581876849825,2.7,0,3.2761006,1,-0.8,0,1.3350568,0,69.4,0,1.3,1,17.3,0,3.9745615,0,3.6000004,0,0.70000076,0,2.3757284,0,6.999999,0,16.6,0,-0.9197537,0,1
2021-04-29,17032.34301841676,17464.822824935174,16977.132830350583,17354.40244880282,31220.0,0.020562770562770893,2.7,0,3.195826,0,-0.8,0,1.3266636,0,69.4,0,1.3,0,17.3,0,3.858838,0,3.6000004,0,0.70000076,0,2.3478675,0,6.999999,0,16.6,0,-0.91246367,0,0
2021-04-30,17403.706353185713,17509.967368880774,17297.44533749065,17500.727280559466,33874.0,0.008431568426992442,2.7,0,3.1205564,0,-0.8,0,1.3184406,0,69.4,0,1.3,0,17.3,0,3.7519872,0,3.6000004,0,0.70000076,0,2.3207948,0,6.999999,0,16.6,0,-0.90522176,0,0
2021-05-06,17606.988296254513,17925.77134333968,17556.16781048731,17861.09072509051,27820.0,0.020591341077085046,2.7,0,3.0497794,0,-0.8,0,0.9804101,1,66.9,1,1.3,0,17.3,0,3.6426225,0,3.6000004,0,-0.10000229,1,2.2944722,0,6.999999,0,16.6,0,-0.898027,0,0
2021-05-07,17907.291166697058,18383.155715244473,17874.95085757248,18318.475096995306,47802.0,0.025607863424728095,2.7,0,2.9830534,0,-0.8,0,0.97410345,0,66.9,0,1.3,0,17.3,0,3.5415936,0,3.6000004,0,-0.10000229,0,2.268864,0,6.999999,0,16.6,0,-0.89087814,0,0
2021-05-10,18276.89469954942,18840.54008714928,18253.794478746153,18817.439866346005,49856.0,0.02723833543505716,2.7,0,2.919995,0,-0.8,0,0.9678845,0,66.9,0,1.3,0,17.3,0,3.4478765,0,3.6000004,0,-0.10000229,0,2.243937,0,6.999999,0,16.6,0,-0.8837741,0,0
2021-05-11,18729.659027293565,18785.099557221427,17893.43103421509,18383.155715244473,69941.0,-0.02307881168671766,2.7,0,2.8602707,0,-0.8,0,0.9617542,0,66.9,0,1.3,0,17.3,0,3.3606155,0,3.6000004,0,-0.10000229,0,2.21966,0,6.999999,0,16.6,0,-0.8767139,0,0
2021-05-12,18383.155715244473,18498.65681926084,18276.89469954942,18406.25593604775,41623.0,0.0012565971349587368,12.1,1,2.803587,0,-0.8,1,0.9557137,0,66.9,0,1.3,0,23.3,1,3.2790897,0,2.3999996,1,-0.10000229,0,3.9928105,1,6.0,1,16.6,0,-1.1376332,1,1
2021-05-13,18263.034567067465,18332.335229477278,17967.35174078557,18092.092933123244,54485.0,-0.017068273092369246,12.1,0,2.749686,0,-0.8,0,0.9497642,0,66.9,0,1.3,0,23.3,0,3.2026858,0,2.3999996,0,-0.10000229,0,3.8646398,0,6.0,0,16.6,0,-1.128888,0,0
2021-05-14,17911.91121085771,18142.91341889045,17385.226176543096,17773.309886038078,74967.0,-0.01762002042900923,12.1,0,2.6983395,0,-0.8,0,0.94390726,0,66.9,0,1.3,0,23.3,0,3.130879,0,2.3999996,0,-0.10000229,0,3.747219,0,6.0,0,16.6,0,-1.1202345,0,0
2021-05-17,17833.37046012659,18286.134787870735,17824.130371805277,18115.19315392652,54342.0,0.019235768131011577,12.1,0,2.6493447,0,-0.8,0,0.9381446,0,66.9,0,1.3,0,23.3,0,3.063217,0,2.3999996,0,-0.10000229,0,3.6391022,0,6.0,0,16.6,0,-1.1116709,0,0
2021-05-18,18124.433242247822,18323.09514115597,18041.272447356034,18156.773551372407,39661.0,0.002295332823259111,12.1,0,2.6025202,0,-0.8,0,0.9324781,0,66.9,0,1.3,0,23.3,0,2.9993079,0,2.3999996,0,-0.10000229,0,3.539102,0,6.0,0,16.6,0,-1.103195,0,0
2021-05-19,18129.05328640848,18202.97399297895,17699.38917946761,17768.689841877418,48230.0,-0.02137404580152713,12.1,0,2.5577044,0,-0.8,0,0.9288262,0,66.9,0,1.3,0,23.3,0,2.9388094,0,2.3999996,0,-0.10000229,0,3.4462333,0,6.0,0,16.6,0,-1.0948052,0,0
2021-05-20,17648.568693700407,17717.869356110215,17339.02573493655,17625.468472897126,70733.0,-0.008060322412896559,12.1,0,2.514752,0,-0.8,0,0.9253817,0,66.9,0,1.3,0,23.3,0,2.8814223,0,2.3999996,0,-0.10000229,0,3.3596709,0,6.0,0,16.6,0,-1.0864999,0,0
2021-05-21,17653.188737861055,17653.188737861055,16969.422202084184,17237.384763402155,106489.0,-0.022018348623852546,12.1,0,2.473531,0,-0.8,0,0.9221582,0,66.9,0,1.3,0,23.3,0,2.8268826,0,2.3999996,0,-0.10000229,0,3.278718,0,6.0,0,16.6,0,-1.0782772,0,0
2021-05-24,17680.909002824996,17680.909002824996,16521.27791850069,16659.879243320334,136126.0,-0.03350308228357013,12.1,0,2.4339237,0,-0.8,0,0.91917086,0,66.9,0,1.3,0,23.3,0,2.7749567,0,2.3999996,0,-0.10000229,0,3.2027805,0,6.0,0,16.6,0,-1.0701357,0,0
2021-05-25,16655.259199159667,17011.00259953007,16655.259199159667,16937.081892959606,74743.0,0.016638935108153063,12.1,0,2.395822,0,-0.8,0,0.91643703,0,66.9,0,1.3,0,23.3,0,2.7254374,0,2.3999996,0,-0.10000229,0,3.1313496,0,6.0,0,16.6,0,-1.0620737,0,0
2021-05-26,16881.641363031744,16987.902378726805,16743.040038212122,16780.000391497357,51316.0,-0.00927441352973235,12.1,0,2.3591287,0,-0.8,0,0.9139761,0,66.9,0,1.3,0,23.3,0,2.67814,0,2.3999996,0,-0.10000229,0,3.0598702,0,6.0,0,16.6,0,-1.0547783,0,0
2021-05-27,16780.000391497357,17168.08410099232,16780.000391497357,17043.342908654657,75619.0,0.015693832599118274,12.1,0,2.3237545,0,-0.8,0,0.91181,0,66.9,0,1.3,0,23.3,0,2.6328983,0,2.3999996,0,-0.10000229,0,2.9925117,0,6.0,0,16.6,0,-1.0475706,0,0
2021-05-28,17066.44312945793,17491.48719223814,17043.342908654657,17232.76471924149,89877.0,0.01111412306858206,12.1,0,2.289618,0,-0.8,0,0.9099638,0,66.9,0,1.3,0,23.3,0,2.589564,0,2.3999996,0,-0.10000229,0,2.9288821,0,6.0,0,16.6,0,-1.0404501,0,0
2021-05-31,17108.02352690382,17546.927722166,17108.02352690382,17394.4662648644,93560.0,0.009383378016085686,12.1,0,2.2595944,0,-0.8,0,0.90846586,0,66.9,0,1.3,0,23.3,0,2.5480034,0,2.3999996,0,-0.10000229,0,2.868639,0,6.0,0,16.6,0,-1.0334164,0,0
2021-06-01,17449.906794792267,17482.247103916845,17228.144675080835,17440.66670647095,67456.0,0.0026560424966801666,12.1,0,2.2305312,0,-0.8,0,1.8323768,1,72.8,1,1.3,0,23.3,0,2.5080953,0,2.3999996,0,-0.5999985,1,2.8114834,0,6.0,0,16.6,0,-1.0264693,0,0
2021-06-02,17380.606132382443,17436.046662310306,17131.123747707094,17186.564277634952,98509.0,-0.014569536423840956,12.1,0,2.2023776,0,-0.8,0,1.833559,0,72.8,0,1.3,0,23.3,0,2.4697301,0,2.3999996,0,-0.5999985,0,2.7571518,0,6.0,0,16.6,0,-1.0196086,0,0
2021-06-03,17121.88365938578,17283.5852050087,16937.081892959606,17015.62264369073,106644.0,-0.009946236559139954,12.1,0,2.1750865,0,-0.8,0,1.8356982,0,72.8,0,1.3,0,23.3,0,2.432808,0,2.3999996,0,-0.5999985,0,2.7054107,0,6.0,0,16.6,0,-1.0128342,0,0
2021-06-04,16872.40127471044,17011.00259953007,16803.100612300612,16881.641363031744,108215.0,-0.007874015748031815,12.1,0,2.148614,0,-0.8,0,1.838866,0,72.8,0,1.3,0,23.3,0,2.3972383,0,2.3999996,0,-0.5999985,0,2.6560538,0,6.0,0,16.6,0,-1.0061463,0,0
2021-06-07,17020.242687851383,17214.28454259887,16900.12153967436,17024.86273201204,84883.0,0.008483853311439749,12.1,0,2.1229198,0,-0.8,0,1.8431438,0,72.8,0,1.3,0,23.3,0,2.362938,0,2.3999996,0,-0.5999985,0,2.6088963,0,6.0,0,16.6,0,-0.99954486,0,0
2021-06-08,16927.841804638287,17089.543350261203,16826.20083310389,16863.161186389123,80353.0,-0.00949796472184572,12.1,0,2.097966,0,-0.8,0,1.8486255,0,72.8,0,1.3,0,23.3,0,2.3298311,0,2.3999996,0,-0.5999985,0,2.5637734,0,6.0,0,16.6,0,-0.9930303,0,0
2021-06-09,16913.981672156326,17043.342908654657,16867.781230549783,16983.28233456615,66655.0,0.007123287671233269,12.1,0,3.3694441,1,-0.8,0,1.8554194,0,72.8,0,1.9000001,1,23.3,0,2.2978482,0,2.3999996,0,-0.5999985,0,2.5205367,0,6.0,0,16.6,0,-0.9866031,0,1
2021-06-10,17015.62264369073,17209.664498438226,16964.802157923517,17015.62264369073,99787.0,0.0019042437431990855,20.7,1,3.2890723,0,-0.7,1,1.8636506,0,72.8,0,1.9000001,0,28.0,1,2.2669253,0,1.000001,1,-0.5999985,0,3.574558,1,4.700001,1,16.6,0,0.4492591,1,1
2021-06-11,17001.762511208763,17713.249311949574,16964.802157923517,17694.769135306946,161476.0,0.03991311430898703,20.7,0,3.2137017,0,-0.7,0,1.8734647,0,72.8,0,1.9000001,0,28.0,0,2.2370033,0,1.000001,0,-0.5999985,0,3.4738436,0,4.700001,0,16.6,0,0.45803946,0,0
2021-06-15,17722.48940027087,17722.48940027087,17302.06538165132,17482.247103916845,98251.0,-0.012010443864229225,20.7,0,3.1428258,0,-0.7,0,1.8587282,0,72.8,0,1.9000001,0,28.0,0,2.208028,0,1.000001,0,-0.5999985,0,3.380438,0,4.700001,0,16.6,0,0.4669768,0,0
2021-06-16,17389.846220703756,17519.20745720208,17043.342908654657,17163.464056831675,122550.0,-0.01823467230444009,20.7,0,4.0578127,1,-0.7,0,1.8443979,0,72.8,0,1.5999999,1,28.0,0,2.1799493,0,1.000001,0,-0.5999985,0,3.2934804,0,4.700001,0,16.6,0,0.47607738,0,1
2021-06-17,17186.564277634952,17417.566485667674,17168.08410099232,17260.484984205417,150532.0,0.005652759084791237,20.7,0,3.9234347,0,-0.7,0,1.830465,0,72.8,0,1.5999999,0,28.0,0,2.1527202,0,1.000001,0,-0.5999985,0,3.2122452,0,4.700001,0,16.6,0,0.48534775,0,0
2021-06-18,17140.36383602841,17149.603924349714,16955.56206960223,16974.042246244837,174456.0,-0.016595289079229025,20.7,0,3.8007498,0,-0.7,0,1.8169215,0,72.8,0,1.5999999,0,28.0,0,2.1262977,0,1.000001,0,-0.5999985,0,3.1361167,0,4.700001,0,16.6,0,0.49479488,0,0
2021-06-21,16941.701937120266,17047.962952815316,16835.4409214252,16867.781230549783,164498.0,-0.0062602068590091875,20.7,0,3.688134,0,-0.7,0,1.8037599,0,72.8,0,1.5999999,0,28.0,0,2.100642,0,1.000001,0,-0.5999985,0,3.0645683,0,4.700001,0,16.6,0,0.5044261,0,0
2021-06-22,16872.40127471044,17242.004807562804,16872.40127471044,17195.804365956257,162214.0,0.01944672692413052,20.7,0,3.5842624,0,-0.7,0,1.790974,0,72.8,0,1.5999999,0,28.0,0,2.0757155,0,1.000001,0,-0.5999985,0,2.9971464,0,4.700001,0,16.6,0,0.51424927,0,0
2021-06-23,17186.564277634952,17380.606132382443,17154.223968510367,17283.5852050087,175717.0,0.005104782375067618,20.7,0,3.4880433,0,-0.7,0,1.7785575,0,72.8,0,1.5999999,0,28.0,0,2.0514836,0,1.000001,0,-0.5999985,0,2.9334583,0,4.700001,0,16.6,0,0.5242726,0,0
2021-06-24,17283.5852050087,17491.48719223814,17140.36383602841,17228.144675080835,225416.0,-0.0032076984763438343,20.7,0,3.3985665,0,-0.7,0,1.7665056,0,72.8,0,1.5999999,0,28.0,0,2.027914,0,1.000001,0,-0.5999985,0,2.8731618,0,4.700001,0,16.6,0,0.5345049,0,0
2021-06-25,17306.685425811967,17537.687633844696,17246.62485172346,17491.48719223814,224525.0,0.015285599356395396,20.7,0,3.315067,0,-0.7,0,1.7548136,0,72.8,0,1.5999999,0,28.0,0,2.0049763,0,1.000001,0,-0.5999985,0,2.818739,0,4.700001,0,16.6,0,0.5449555,0,0
2021-06-28,17537.687633844696,17625.468472897126,17334.4056907759,17459.14688311357,244721.0,-0.0018489170628623874,20.7,0,3.2368965,0,-0.7,0,1.7434776,0,72.8,0,1.5999999,0,28.0,0,1.9826423,0,1.000001,0,-0.5999985,0,2.7669194,0,4.700001,0,16.6,0,0.55563426,0,0
2021-06-29,17440.66670647095,17546.927722166,17325.165602454592,17389.846220703756,202661.0,-0.003969304048690003,20.7,0,3.1635015,0,-0.7,0,1.7324948,0,72.8,0,1.5999999,0,28.0,0,1.9608854,0,1.000001,0,-0.5999985,0,2.7174966,0,4.700001,0,16.6,0,0.56655174,0,0
2021-06-30,17417.566485667674,17500.727280559466,17302.06538165132,17371.366044061135,180887.0,-0.0010626992561106885,20.7,0,3.094406,0,-0.7,0,1.7218628,0,72.8,0,1.5999999,0,28.0,0,1.939681,0,1.000001,0,-0.5999985,0,2.6702867,0,4.700001,0,16.6,0,0.5777193,0,0
