date,open,high,low,close,volume,returns,fac_PPI_石油加工、炼焦及核燃料加工业_全国_当期同比增长率_月_zscore,fac_PPI_石油加工、炼焦及核燃料加工业_全国_当期同比增长率_月_zscore_release,fac_PPI_金属制品业_全国_当期同比增长率_月_zscore,fac_PPI_金属制品业_全国_当期同比增长率_月_zscore_release,fac_PPI_石油加工、炼焦及核燃料加工业_全国_当期同比增长率_月_level,fac_PPI_石油加工、炼焦及核燃料加工业_全国_当期同比增长率_月_level_release,fac_PPI_All_Industry_YoY_zscore,fac_PPI_All_Industry_YoY_zscore_release,fac_Non_Mfg_PMI_Constr_New_Orders_level,fac_Non_Mfg_PMI_Constr_New_Orders_level_release,fac_Non_Mfg_PMI_Constr_New_Orders_zscore,fac_Non_Mfg_PMI_Constr_New_Orders_zscore_release,fac_PPI_All_Industry_YoY_level,fac_PPI_All_Industry_YoY_level_release,fac_Non_Mfg_PMI_Constr_New_Orders_diff,fac_Non_Mfg_PMI_Constr_New_Orders_diff_release,fac_PMI_Input_Price_zscore,fac_PMI_Input_Price_zscore_release,fac_PMI_Input_Price_level,fac_PMI_Input_Price_level_release,fac_PPI_金属制品业_全国_当期同比增长率_月_level,fac_PPI_金属制品业_全国_当期同比增长率_月_level_release,fac_Social_Financing_Monthly_zscore,fac_Social_Financing_Monthly_zscore_release,fac_非制造业PMI_建筑业_全国_当期值_月_level,fac_非制造业PMI_建筑业_全国_当期值_月_level_release,fac_GDP_Contribution_2nd_Industry_YoY_zscore,fac_GDP_Contribution_2nd_Industry_YoY_zscore_release,fac_PMI_Raw_Material_Inventory_diff,fac_PMI_Raw_Material_Inventory_diff_release,fac_PPIRM_黑色金属材料类_全国_当期同比增长率_月_level,fac_PPIRM_黑色金属材料类_全国_当期同比增长率_月_level_release,fac_PMI_New_Orders_diff,fac_PMI_New_Orders_diff_release,fac_PPI_黑色金属冶炼及压延加工业_全国_当期同比增长率_月_diff,fac_PPI_黑色金属冶炼及压延加工业_全国_当期同比增长率_月_diff_release,fac_PPI_黑色金属冶炼及压延加工业_全国_当期同比增长率_月_level,fac_PPI_黑色金属冶炼及压延加工业_全国_当期同比增长率_月_level_release,any_effective_release
2022-07-27,377.8634201260124,379.62092440566823,363.050169768913,373.84626748679904,521484.0,-0.005344021376085584,-0.47034264,0,-2.4244492,0,34.7,0,-1.6244376,0,50.8,0,-0.02810877,0,6.1,0,4.3999977,0,-1.2049607,0,52.0,0,2.9,0,,0,56.6,0,-0.16869514,0,0.19999695,0,-3.2,0,2.2000008,0,-2.4,0,-3.7,0,0
2022-07-28,374.0973395267499,400.96204780148963,370.0801868875364,398.45132740198125,598910.0,0.06581598388179977,-0.4694574,0,-2.3876185,0,34.7,0,-1.6112037,0,50.8,0,-0.027529936,0,6.1,0,4.3999977,0,-1.195961,0,52.0,0,2.9,0,,0,56.6,0,-0.15586358,0,0.19999695,0,-3.2,0,2.2000008,0,-2.4,0,-3.7,0,0
2022-07-29,392.67667048311193,398.45132740198125,385.64665336448843,392.67667048311193,481775.0,-0.01449275362318847,-0.46857294,0,-2.3521128,0,34.7,0,-1.5981826,0,50.8,0,-0.02695108,0,6.1,0,4.3999977,0,-1.187058,0,52.0,0,2.9,0,,0,56.6,0,-0.14199503,0,0.19999695,0,-3.2,0,2.2000008,0,-2.4,0,-3.7,0,0
2022-08-01,394.18310272281695,410.50278531962147,391.67238232330857,395.18739088262026,576547.0,0.006393861892582953,-0.4676893,0,-2.3178508,0,34.7,0,-1.5853677,0,51.1,1,0.08273674,1,6.1,0,0.29999924,1,-2.9212706,1,40.4,1,2.9,0,,0,59.2,1,-0.12674789,0,-0.19999695,1,-3.2,0,-1.9000015,1,-2.4,0,-3.7,0,0
2022-08-02,393.17881456301365,407.7409928801622,389.41273396375107,405.23027248065387,524996.0,0.02541296060991116,-0.46680647,0,-2.2847579,0,34.7,0,-1.5727532,0,51.1,0,0.08288286,0,6.1,0,0.29999924,0,-2.861033,0,40.4,0,2.9,0,,0,59.2,0,-0.10954626,0,-0.19999695,0,-3.2,0,-1.9000015,0,-2.4,0,-3.7,0,0
2022-08-03,403.72384024094885,406.73670472035894,392.1745264032102,394.9363188426695,435867.0,-0.025402726146220522,-0.46592444,0,-2.2527652,0,34.7,0,-1.5603334,0,51.1,0,0.08302899,0,6.1,0,0.29999924,0,-2.8038836,0,40.4,0,2.9,0,,0,59.2,0,-0.08926508,0,-0.19999695,0,-3.2,0,-1.9000015,0,-2.4,0,-3.7,0,0
2022-08-04,394.68524680271867,397.6981112821287,378.616636245865,379.8719964456192,464220.0,-0.03814367450731082,-0.4650432,0,-2.22181,0,34.7,0,-1.5481025,0,51.1,0,0.08317512,0,6.1,0,0.29999924,0,-2.7495587,0,40.4,0,2.9,0,,0,59.2,0,-0.06299408,0,-0.19999695,0,-3.2,0,-1.9000015,0,-2.4,0,-3.7,0,0
2022-08-05,378.3655642059141,397.6981112821287,378.1144921659633,391.9234543632594,349877.0,0.031725049570389796,-0.4641627,0,-2.1918344,0,34.7,0,-1.5360553,0,51.1,0,0.08332126,0,6.1,0,0.29999924,0,-2.6978245,0,40.4,0,2.9,0,,0,59.2,0,,0,-0.19999695,0,-3.2,0,-1.9000015,0,-2.4,0,-3.7,0,0
2022-08-08,391.67238232330857,403.22169616104713,389.16166192380024,399.9577596416863,174845.0,0.02049967969250499,-0.46328306,0,-2.1627843,0,34.7,0,-1.5241867,0,51.1,0,0.08346741,0,6.1,0,0.29999924,0,-2.6484745,0,40.4,0,2.9,0,,0,59.2,0,,0,-0.19999695,0,-3.2,0,-1.9000015,0,-2.4,0,-3.7,0,0
2022-08-09,397.9491833220796,406.73670472035894,393.6809586429153,394.9363188426695,141670.0,-0.012554927809165228,-0.46240416,0,-2.1346107,0,34.7,0,-1.5124918,0,51.1,0,0.08361356,0,6.1,0,0.29999924,0,-2.6013234,0,40.4,0,2.9,0,,0,59.2,0,,0,-0.19999695,0,-3.2,0,-1.9000015,0,-2.4,0,-3.7,0,0
2022-08-10,391.67238232330857,400.71097576153875,391.67238232330857,397.9491833220796,103898.0,0.00762873490146232,-0.46152607,0,-2.1072671,0,34.7,0,-1.5009657,0,51.1,0,0.08375972,0,6.1,0,0.29999924,0,-2.5562067,0,40.4,0,2.9,0,,0,59.2,0,,0,-0.19999695,0,-3.2,0,-1.9000015,0,-2.4,0,-3.7,0,0
2022-08-11,401.21311984144046,407.7409928801622,397.19596720222705,406.98777676030977,94578.0,0.02271293375394312,-1.2771667,1,-2.649943,1,28.6,1,-2.3382435,1,51.1,0,0.083905876,0,4.2,1,0.29999924,0,-2.5129755,0,40.4,0,1.6,1,,0,59.2,0,,0,-0.19999695,0,-7.8,1,-1.9000015,0,-5.8,1,-9.5,1,1
2022-08-12,405.4813445206047,408.99635307991656,397.6981112821287,402.46848004119465,81275.0,-0.011104256631708886,-1.2692338,0,-2.6034195,0,28.6,0,-2.3053567,0,51.1,0,0.08405205,0,4.2,0,0.29999924,0,-2.4714966,0,40.4,0,1.6,0,,0,59.2,0,,0,-0.19999695,0,-7.8,0,-1.9000015,0,-5.8,0,-9.5,0,0
2022-08-15,396.69382312232534,404.2259843208505,392.1745264032102,395.68953496252203,79180.0,-0.016843418590143378,-1.2613819,0,-2.5588808,0,28.6,0,-2.2735558,0,51.1,0,0.08419822,0,4.2,0,0.29999924,0,-2.4316494,0,40.4,0,1.6,0,,0,59.2,0,,0,-0.19999695,0,-7.8,0,-1.9000015,0,-5.8,0,-9.5,0,0
2022-08-16,392.42559844316105,400.71097576153875,389.9148780436528,396.44275108237457,64408.0,0.0019035532994924331,-1.253609,0,-2.516184,0,28.6,0,-2.2427788,0,51.1,0,0.08261964,0,4.2,0,0.29999924,0,-2.3933825,0,40.4,0,1.6,0,,0,59.2,0,,0,-0.19999695,0,-7.8,0,-1.9000015,0,-5.8,0,-9.5,0,0
2022-08-17,395.68953496252203,396.44275108237457,381.3784286853242,381.62950072527497,61936.0,-0.03736542115262853,-1.2459136,0,-2.4752004,0,28.6,0,-2.2129693,0,51.1,0,0.081040666,0,4.2,0,0.29999924,0,-2.3565352,0,40.4,0,1.6,0,,0,59.2,0,,0,-0.19999695,0,-7.8,0,-1.9000015,0,-5.8,0,-9.5,0,0
2022-08-18,380.8762846054225,389.16166192380024,377.61234808606156,380.8762846054225,53805.0,-0.0019736842105262387,-1.2382945,0,-2.4358134,0,28.6,0,-2.1840749,0,51.1,0,0.07946129,0,4.2,0,0.29999924,0,-2.3210168,0,40.4,0,1.6,0,,0,59.2,0,,0,-0.19999695,0,-7.8,0,-1.9000015,0,-5.8,0,-9.5,0,0
2022-08-19,379.36985236571746,384.8934372446359,378.1144921659633,379.8719964456192,42535.0,-0.002636783124587927,-1.2307497,0,-2.3979168,0,28.6,0,-2.1560466,0,51.1,0,0.077881515,0,4.2,0,0.29999924,0,-2.2867455,0,40.4,0,1.6,0,,0,59.2,0,,0,-0.19999695,0,-7.8,0,-1.9000015,0,-5.8,0,-9.5,0,0
2022-08-22,381.62950072527497,386.39986948434097,378.3655642059141,380.6252125654717,41507.0,0.00198281559814939,-1.2232782,0,-2.3614144,0,28.6,0,-2.1288397,0,51.1,0,0.076301314,0,4.2,0,0.29999924,0,-2.253646,0,40.4,0,1.6,0,,0,59.2,0,,0,-0.19999695,0,-7.8,0,-1.9000015,0,-5.8,0,-9.5,0,0
2022-08-23,380.6252125654717,390.16595008360355,379.62092440566823,389.16166192380024,36482.0,0.02242744063324542,-1.2158782,0,-2.326219,0,28.6,0,-2.1024125,0,51.1,0,0.07472068,0,4.2,0,0.29999924,0,-2.2216487,0,40.4,0,1.6,0,,0,59.2,0,,0,-0.19999695,0,-7.8,0,-1.9000015,0,-5.8,0,-9.5,0,0
2022-08-24,391.1702382434069,394.18310272281695,386.39986948434097,393.4298866029645,24619.0,0.010967741935483888,-1.2090328,0,-2.2918491,0,28.6,0,-2.0763125,0,51.1,0,0.0731396,0,4.2,0,0.29999924,0,-2.1906908,0,40.4,0,1.6,0,,0,59.2,0,,0,-0.19999695,0,-7.8,0,-1.9000015,0,-5.8,0,-9.5,0,0
2022-08-25,393.17881456301365,396.19167904242374,390.6680941635052,391.42131028335774,20388.0,-0.005105296745373411,-1.2022483,0,-2.2586567,0,28.6,0,-2.0509377,0,51.1,0,0.071558066,0,4.2,0,0.29999924,0,-2.1607132,0,40.4,0,1.6,0,,0,59.2,0,,0,-0.19999695,0,-7.8,0,-1.9000015,0,-5.8,0,-9.5,0,0
2022-08-26,390.62378121042275,403.9142353048602,390.0459353802297,403.6253123897637,38805.0,0.03117868594730111,-1.1955239,0,-2.2265723,0,28.6,0,-2.0262527,0,51.1,0,0.06997606,0,4.2,0,0.29999924,0,-2.1316621,0,40.4,0,1.6,0,,0,59.2,0,,0,-0.19999695,0,-7.8,0,-1.9000015,0,-5.8,0,-9.5,0,0
2022-08-29,403.6253123897637,405.3588498803425,387.7345520594581,392.9351645311944,37066.0,-0.026485325697924167,-1.1888583,0,-2.1955314,0,28.6,0,-2.002225,0,51.1,0,0.068393566,0,4.2,0,0.29999924,0,-2.1034877,0,40.4,0,1.6,0,,0,59.2,0,,0,-0.19999695,0,-7.8,0,-1.9000015,0,-5.8,0,-9.5,0,0
2022-08-30,392.9351645311944,394.3797791066768,374.15517504992414,374.73302088011707,39427.0,-0.04632352941176454,-1.1822505,0,-2.1654758,0,28.6,0,-1.9788233,0,51.1,0,0.06681058,0,4.2,0,0.29999924,0,-2.0761437,0,40.4,0,1.6,0,,0,59.2,0,,0,-0.19999695,0,-7.8,0,-1.9000015,0,-5.8,0,-9.5,0,0
2022-08-31,391.49054995571214,391.49054995571214,374.15517504992414,378.20009586127463,42412.0,0.009252120277563503,-1.1756995,0,-2.1363509,0,28.6,0,-1.9560192,0,51.1,0,0.06522708,0,4.2,0,0.29999924,0,-2.0495872,0,40.4,0,1.6,0,,0,59.2,0,,0,-0.19999695,0,-7.8,0,-1.9000015,0,-5.8,0,-9.5,0,0
2022-09-01,380.22255626694994,384.5563999933969,372.1327146442489,372.9994833895382,37532.0,-0.013750954927425507,-1.1692045,0,-2.1081064,0,28.6,0,-1.9337856,0,53.4,1,0.9010302,1,4.2,0,2.300003,1,-1.5716355,1,44.3,1,1.6,0,,0,56.5,1,,0,0.099998474,1,-7.8,0,0.70000076,1,-5.8,0,-9.5,0,0
2022-09-02,371.5548688140559,374.15517504992414,360.28687512529376,366.35425634231956,47115.0,-0.017815646785437456,-1.1627642,0,-2.080696,0,28.6,0,-1.9120972,0,53.4,0,0.89487076,0,4.2,0,2.300003,0,-1.5565435,0,44.3,0,1.6,0,,0,56.5,0,,0,0.099998474,0,-7.8,0,0.70000076,0,-5.8,0,-9.5,0,0
2022-09-05,367.7988709178019,382.53393958772165,364.9096417668372,380.5114791820464,47757.0,0.03864353312302837,-1.1563779,0,-2.0540764,0,28.6,0,-1.8909304,0,53.4,0,0.88875145,0,4.2,0,2.300003,0,-1.5417153,0,44.3,0,1.6,0,,0,56.5,0,,0,0.099998474,0,-7.8,0,0.70000076,0,-5.8,0,-9.5,0,0
2022-09-06,381.3782479273358,383.97855416320397,376.4665583706959,379.644710436757,32275.0,-0.002277904328018221,-1.1500447,0,-2.0282078,0,28.6,0,-1.8702627,0,53.4,0,0.8826715,0,4.2,0,2.300003,0,-1.527142,0,44.3,0,1.6,0,,0,56.5,0,,0,0.099998474,0,-7.8,0,0.70000076,0,-5.8,0,-9.5,0,0
2022-09-07,379.066864606564,383.11178541791463,369.8213313234771,372.9994833895382,43597.0,-0.017503805175038134,-1.1437637,0,-2.0030527,0,28.6,0,-1.8500733,0,53.4,0,0.8766301,0,4.2,0,2.300003,0,-1.5128152,0,44.3,0,1.6,0,,0,56.5,0,,0,0.099998474,0,-7.8,0,0.70000076,0,-5.8,0,-9.5,0,0
2022-09-08,374.4440979650206,388.6013208047475,371.84379172915243,386.00101456887927,49348.0,0.03485670023237808,-1.1375338,0,-1.9785762,0,28.6,0,-1.8303422,0,53.4,0,0.8706268,0,4.2,0,2.300003,0,-1.4987268,0,44.3,0,1.6,0,,0,56.5,0,,0,0.099998474,0,-7.8,0,0.70000076,0,-5.8,0,-9.5,0,0
2022-09-09,385.7120916537828,393.224087446291,383.11178541791463,390.3348582953263,37880.0,0.011227544910179743,-1.1313543,0,-1.9547461,0,28.6,0,-1.8110509,0,53.4,0,0.8646607,0,4.2,0,2.300003,0,-1.4848692,0,44.3,0,1.6,0,,0,56.5,0,,0,0.099998474,0,-7.8,0,0.70000076,0,-5.8,0,-9.5,0,0
2022-09-13,392.9351645311944,398.1357770029308,390.0459353802297,395.8243936821591,26122.0,0.014063656550703074,-2.0354807,1,-2.5613375,1,21.3,1,-2.492124,1,53.4,0,0.8587311,0,2.3,1,2.300003,0,-1.4712349,0,44.3,0,-0.2,1,,0,56.5,0,,0,0.099998474,0,-10.8,1,0.70000076,0,-5.6000004,1,-15.1,1,1
2022-09-14,395.8243936821591,395.8243936821591,388.0234749745545,392.646241616098,33438.0,-0.008029197080291928,-2.0122,0,-2.517872,0,21.3,0,-2.4521096,0,53.4,0,0.8528375,0,2.3,0,2.300003,0,-1.457817,0,44.3,0,-0.2,0,,0,56.5,0,,0,0.099998474,0,-10.8,0,0.70000076,0,-5.6000004,0,-15.1,0,0
2022-09-15,392.068395785905,399.8693144935097,387.44562914436153,392.068395785905,46648.0,-0.0014716703458426128,-1.9895108,0,-2.4761753,0,21.3,0,-2.4136267,0,53.4,0,0.8469791,0,2.3,0,2.300003,0,-1.4446086,0,44.3,0,-0.2,0,,0,56.5,0,,0,0.099998474,0,-10.8,0,0.70000076,0,-5.6000004,0,-15.1,0,0
2022-09-16,392.35731870100153,394.0908561915804,383.4007083330111,388.0234749745545,41731.0,-0.010316875460574693,-1.9673861,0,-2.4361253,0,21.3,0,-2.3765757,0,53.4,0,0.842936,0,2.3,0,2.300003,0,-1.4317074,0,44.3,0,-0.2,0,,0,56.5,0,,0,0.099998474,0,-10.8,0,0.70000076,0,-5.6000004,0,-15.1,0,0
2022-09-19,388.31239788965104,395.8243936821591,384.8453229084934,385.42316873868634,37599.0,-0.006701414743112366,-1.9458014,0,-2.3976107,0,21.3,0,-2.3408656,0,53.4,0,0.8389126,0,2.3,0,2.300003,0,-1.4190009,0,44.3,0,-0.2,0,,0,56.5,0,,0,0.099998474,0,-10.8,0,0.70000076,0,-5.6000004,0,-15.1,0,0
2022-09-20,387.44562914436153,391.7794728708086,378.7779416914676,379.35578752166055,53139.0,-0.015742128935532285,-1.9247334,0,-2.3605313,0,21.3,0,-2.3064134,0,53.4,0,0.8349088,0,2.3,0,2.300003,0,-1.4064833,0,44.3,0,-0.2,0,,0,56.5,0,,0,0.099998474,0,-10.8,0,0.70000076,0,-5.6000004,0,-15.1,0,0
2022-09-21,378.4890187763711,384.2674770783005,374.15517504992414,383.4007083330111,41355.0,0.010662604722010638,-1.9041603,0,-2.324796,0,21.3,0,-2.2731428,0,53.4,0,0.83092415,0,2.3,0,2.300003,0,-1.3941491,0,44.3,0,-0.2,0,,0,56.5,0,,0,0.099998474,0,-10.8,0,0.70000076,0,-5.6000004,0,-15.1,0,0
2022-09-22,383.11178541791463,391.7794728708086,378.20009586127463,391.2016270406157,37697.0,0.02034664657121321,-1.8840615,0,-2.2903204,0,21.3,0,-2.2409842,0,53.4,0,0.8269586,0,2.3,0,2.300003,0,-1.3819927,0,44.3,0,-0.2,0,,0,56.5,0,,0,0.099998474,0,-10.8,0,0.70000076,0,-5.6000004,0,-15.1,0,0
2022-09-23,392.9351645311944,396.402239512352,388.6013208047475,392.068395785905,36470.0,0.0022156573116689504,-1.8644174,0,-2.2570286,0,21.3,0,-2.2098734,0,53.4,0,0.8230119,0,2.3,0,2.300003,0,-1.3700091,0,44.3,0,-0.2,0,,0,56.5,0,,0,0.099998474,0,-10.8,0,0.70000076,0,-5.6000004,0,-15.1,0,0
2022-09-26,390.0459353802297,391.2016270406157,381.95609375752866,386.28993748397573,50252.0,-0.014738393515106751,-1.84521,0,-2.2248502,0,21.3,0,-2.1797514,0,53.4,0,0.81908375,0,2.3,0,2.300003,0,-1.3581933,0,44.3,0,-0.2,0,,0,56.5,0,,0,0.099998474,0,-10.8,0,0.70000076,0,-5.6000004,0,-15.1,0,0
2022-09-27,387.1567062292651,392.646241616098,385.42316873868634,390.91270412551916,35254.0,0.011967090501121769,-1.8264835,0,-2.1937623,0,21.3,0,-2.1501784,0,53.4,0,0.815174,0,2.3,0,2.300003,0,-1.3465405,0,44.3,0,-0.2,0,,0,56.5,0,,0,0.099998474,0,-10.8,0,0.70000076,0,-5.6000004,0,-15.1,0,0
2022-09-28,392.35731870100153,395.53547076706263,386.57886039907214,388.0234749745545,30286.0,-0.007390983000739038,-1.8081576,0,-2.163662,0,21.3,0,-2.1215098,0,53.4,0,0.81128234,0,2.3,0,2.300003,0,-1.3350459,0,44.3,0,-0.2,0,,0,56.5,0,,0,0.099998474,0,-10.8,0,0.70000076,0,-5.6000004,0,-15.1,0,0
2022-09-29,388.8902437198439,399.2914686633167,386.86778331416866,395.24654785196617,46159.0,0.01861504095309008,-1.7902167,0,-2.1344948,0,21.3,0,-2.0936975,0,53.4,0,0.80740863,0,2.3,0,2.300003,0,-1.3237053,0,44.3,0,-0.2,0,,0,56.5,0,,0,0.099998474,0,-10.8,0,0.70000076,0,-5.6000004,0,-15.1,0,0
2022-09-30,395.8243936821591,399.00254574822026,391.2016270406157,394.0908561915804,39663.0,-0.0029239766081869956,-1.7726465,0,-2.1062102,0,21.3,0,-2.0666966,0,53.4,0,0.8035527,0,2.3,0,2.300003,0,-1.3125144,0,44.3,0,-0.2,0,,0,56.5,0,,0,0.099998474,0,-10.8,0,0.70000076,0,-5.6000004,0,-15.1,0,0
2022-10-10,393.5130103613874,405.6477727954389,393.5130103613874,402.7585436444743,34267.0,0.021994134897360462,-1.7554331,0,-2.0787618,0,21.3,0,-2.040466,0,51.8,1,0.2330579,1,2.3,0,-1.6000023,1,-0.5360757,1,51.3,1,-0.2,0,,0,60.2,1,,0,-0.40000153,1,-10.8,0,0.5999985,1,-5.6000004,0,-15.1,0,0
2022-10-11,404.2031582199567,405.9366957105354,392.068395785905,393.224087446291,45115.0,-0.023672883787661192,-1.7385634,0,-2.0521061,0,21.3,0,-2.0149667,0,51.8,0,0.23247126,0,2.3,0,-1.6000023,0,-0.5317397,0,51.3,0,-0.2,0,,0,60.2,0,,0,-0.40000153,0,-10.8,0,0.5999985,0,-5.6000004,0,-15.1,0,0
2022-10-12,393.5130103613874,395.24654785196617,385.42316873868634,390.3348582953263,38079.0,-0.0073475385745775945,-1.722025,0,-2.0262027,0,21.3,0,-1.9901627,0,51.8,0,0.2318848,0,2.3,0,-1.6000023,0,-0.52741325,0,51.3,0,-0.2,0,,0,60.2,0,,0,-0.40000153,0,-10.8,0,0.5999985,0,-5.6000004,0,-15.1,0,0
2022-10-13,390.3348582953263,391.7794728708086,379.644710436757,380.5114791820464,43493.0,-0.025166543301258337,-1.7058063,0,-2.0010145,0,21.3,0,-1.9660208,0,51.8,0,0.23129852,0,2.3,0,-1.6000023,0,-0.52309597,0,51.3,0,-0.2,0,,0,60.2,0,,0,-0.40000153,0,-10.8,0,0.5999985,0,-5.6000004,0,-15.1,0,0
2022-10-14,378.4890187763711,387.44562914436153,375.888712540503,383.97855416320397,35534.0,0.009111617312072884,-1.6898957,0,-1.9765066,0,21.3,0,-1.9425094,0,51.8,0,0.23071243,0,2.3,0,-1.6000023,0,-0.5187877,0,51.3,0,-0.2,0,,0,60.2,0,,0,-0.40000153,0,-10.8,0,0.5999985,0,-5.6000004,0,-15.1,0,0
2022-10-17,384.2674770783005,385.7120916537828,372.1327146442489,375.888712540503,58987.0,-0.021068472535740956,-2.1178155,1,-2.2683902,1,17.2226,1,-2.3343048,1,51.8,0,0.23012652,0,0.948,1,-1.6000023,0,-0.51448816,0,51.3,0,-1.2815,1,,0,60.2,0,,0,-0.40000153,0,-11.6751,1,0.5999985,0,-2.931099,1,-18.0311,1,1
2022-10-18,375.0219437952136,378.4890187763711,368.6656396630913,374.4440979650206,54497.0,-0.003843197540353671,-2.0914004,0,-2.2359622,0,17.2226,0,-2.2995164,0,51.8,0,0.2295408,0,0.948,0,-1.6000023,0,-0.51019716,0,51.3,0,-1.2815,0,,0,60.2,0,,0,-0.40000153,0,-11.6751,0,0.5999985,0,-2.931099,0,-18.0311,0,0
2022-10-19,373.8662521348277,378.4890187763711,371.84379172915243,374.4440979650206,34508.0,0.0,-2.065726,0,-2.2045982,0,17.2226,0,-2.2659307,0,51.8,0,0.22895524,0,0.948,0,-1.6000023,0,-0.50591445,0,51.3,0,-1.2815,0,,0,60.2,0,,0,-0.40000153,0,-11.6751,0,0.5999985,0,-2.931099,0,-18.0311,0,0
2022-10-20,375.0219437952136,375.0219437952136,362.59825844606553,364.33179593664426,72906.0,-0.027006172839506237,-2.040756,0,-2.1742377,0,17.2226,0,-2.2334757,0,51.8,0,0.22836988,0,0.948,0,-1.6000023,0,-0.5016397,0,51.3,0,-1.2815,0,,0,60.2,0,,0,-0.40000153,0,-11.6751,0,0.5999985,0,-2.931099,0,-18.0311,0,0
2022-10-21,364.0428730215478,375.0219437952136,362.88718136116194,369.2434854932842,51048.0,0.013481363996827866,-2.0164561,0,-2.144825,0,17.2226,0,-2.2020857,0,51.8,0,0.22501327,0,0.948,0,-1.6000023,0,-0.49675933,0,51.3,0,-1.2815,0,,0,60.2,0,,0,-0.40000153,0,-11.6751,0,0.5999985,0,-2.931099,0,-18.0311,0,0
2022-10-24,368.6656396630913,378.4890187763711,367.7988709178019,370.11025423857353,52402.0,0.0023474178403755097,-1.9927953,0,-2.1163082,0,17.2226,0,-2.1717002,0,51.8,0,0.22165439,0,0.948,0,-1.6000023,0,-0.49188438,0,51.3,0,-1.2815,0,,0,60.2,0,,0,-0.40000153,0,-11.6751,0,0.5999985,0,-2.931099,0,-18.0311,0,0
2022-10-25,369.2434854932842,370.6881000687665,362.02041261587254,365.48748759703017,48469.0,-0.0124902419984384,-1.9697438,0,-2.0886402,0,17.2226,0,-2.1422634,0,51.8,0,0.21829309,0,0.948,0,-1.6000023,0,-0.48701447,0,51.3,0,-1.2815,0,,0,60.2,0,,0,-0.40000153,0,-11.6751,0,0.5999985,0,-2.931099,0,-18.0311,0,0
2022-10-26,364.62071885174066,371.84379172915243,360.28687512529376,361.731489700776,59472.0,-0.010276679841897396,-1.9472739,0,-2.0617766,0,17.2226,0,-2.1137235,0,51.8,0,0.21492922,0,0.948,0,-1.6000023,0,-0.4821492,0,51.3,0,-1.2815,0,,0,60.2,0,,0,-0.40000153,0,-11.6751,0,0.5999985,0,-2.931099,0,-18.0311,0,0
2022-10-27,363.1761042762584,365.77641051212663,353.0638022478821,353.3527251629785,66672.0,-0.02316293929712454,-1.9253596,0,-2.0356765,0,17.2226,0,-2.086033,0,51.8,0,0.21156268,0,0.948,0,-1.6000023,0,-0.47728828,0,51.3,0,-1.2815,0,,0,60.2,0,,0,-0.40000153,0,-11.6751,0,0.5999985,0,-2.931099,0,-18.0311,0,0
2022-10-28,351.9081105874962,356.5308772290397,343.81826896479515,346.12965228556686,142185.0,-0.02044153720359765,-1.9027666,0,-2.0106428,0,17.2226,0,-2.0594127,0,51.8,0,0.20819332,0,0.948,0,-1.6000023,0,-0.47243127,0,51.3,0,-1.2815,0,,0,60.2,0,,0,-0.40000153,0,-11.6751,0,0.5999985,0,-2.931099,0,-18.0311,0,0
2022-10-31,345.84072937047046,348.1521126912421,334.57273568170825,336.88411900247996,114571.0,-0.026711185308847973,-1.8807328,0,-1.986285,0,17.2226,0,-2.0335448,0,51.8,0,0.204821,0,0.948,0,-1.6000023,0,-0.4675778,0,51.3,0,-1.2815,0,,0,60.2,0,,0,-0.40000153,0,-11.6751,0,0.5999985,0,-2.931099,0,-18.0311,0,0
2022-11-01,339.7733481534446,349.88565018182095,333.41704402132234,349.0188814365315,127268.0,0.03602058319039436,-1.8592333,0,-1.962571,0,17.2226,0,-2.0083916,0,48.9,1,-0.83227456,1,0.948,0,-2.8999977,1,-0.24096222,1,53.3,1,-1.2815,0,,0,58.2,1,,0,0.10000229,1,-11.6751,0,-1.7000008,1,-2.931099,0,-18.0311,0,0
2022-11-02,347.57426686104924,354.79733973846083,344.39611479498814,349.5967272667245,102766.0,0.0016556291390730227,-1.8382448,0,-1.9394709,0,17.2226,0,-1.9839189,0,48.9,0,-0.8313463,0,0.948,0,-2.8999977,0,-0.23680669,0,53.3,0,-1.2815,0,,0,58.2,0,,0,0.10000229,0,-11.6751,0,-1.7000008,0,-2.931099,0,-18.0311,0,0
2022-11-03,348.1521126912421,354.50841682336437,346.12965228556686,350.4634960120139,86163.0,0.0024793388429751317,-1.8177453,0,-1.9169564,0,17.2226,0,-1.9600937,0,48.9,0,-0.8304192,0,0.948,0,-2.8999977,0,-0.23264402,0,53.3,0,-1.2815,0,,0,58.2,0,,0,0.10000229,0,-11.6751,0,-1.7000008,0,-2.931099,0,-18.0311,0,0
2022-11-04,354.79733973846083,366.35425634231956,346.12965228556686,364.33179593664426,131965.0,0.039571310799670245,-1.7977142,0,-1.8950014,0,17.2226,0,-1.936886,0,48.9,0,-0.82949334,0,0.948,0,-2.8999977,0,-0.22847392,0,53.3,0,-1.2815,0,,0,58.2,0,,0,0.10000229,0,-11.6751,0,-1.7000008,0,-2.931099,0,-18.0311,0,0
