date,open,high,low,close,volume,returns,fac_居民鲜果消费价格指数CPI_上年=100_当月_zscore,fac_居民鲜果消费价格指数CPI_上年=100_当月_zscore_release,fac_居民鲜果消费价格指数CPI_上年=100_当月_level,fac_居民鲜果消费价格指数CPI_上年=100_当月_level_release,fac_PPIRM_农副产品类_全国_当期同比增长率_月_diff,fac_PPIRM_农副产品类_全国_当期同比增长率_月_diff_release,fac_居民粮食消费价格指数CPI_上年=100_当月_zscore,fac_居民粮食消费价格指数CPI_上年=100_当月_zscore_release,fac_PMI_Input_Price_level,fac_PMI_Input_Price_level_release,fac_PPI_农副食品加工业_全国_当期同比增长率_月_diff,fac_PPI_农副食品加工业_全国_当期同比增长率_月_diff_release,fac_对CPI同比拉动_食品_粮食_全国_当期同比增长率_月_zscore,fac_对CPI同比拉动_食品_粮食_全国_当期同比增长率_月_zscore_release,fac_PPIRM_农副产品类_全国_当期同比增长率_月_zscore,fac_PPIRM_农副产品类_全国_当期同比增长率_月_zscore_release,fac_居民食品消费价格指数CPI_上年=100_当月_zscore,fac_居民食品消费价格指数CPI_上年=100_当月_zscore_release,fac_CPI_翘尾因素_当月_level,fac_CPI_翘尾因素_当月_level_release,fac_PMI_New_Orders_level,fac_PMI_New_Orders_level_release,fac_制造业采购经理指数PMI_进口_level,fac_制造业采购经理指数PMI_进口_level_release,fac_PMI_Input_Price_diff,fac_PMI_Input_Price_diff_release,fac_Social_Financing_Monthly_diff,fac_Social_Financing_Monthly_diff_release,fac_PPI_农副食品加工业_全国_当期同比增长率_月_level,fac_PPI_农副食品加工业_全国_当期同比增长率_月_level_release,fac_PMI_New_Orders_zscore,fac_PMI_New_Orders_zscore_release,fac_居民食品消费价格指数CPI_上年=100_当月_diff,fac_居民食品消费价格指数CPI_上年=100_当月_diff_release,fac_Social_Financing_Monthly_level,fac_Social_Financing_Monthly_level_release,fac_PMI_Input_Price_zscore,fac_PMI_Input_Price_zscore_release,any_effective_release
2025-03-24,2295.0561119762356,2300.0715318013586,2273.9913487107196,2278.0036845708178,500440.0,-0.007863695937090576,0.13750994,0,98.2,0,-0.20000005,0,-1.4161366,0,50.8,0,0.10000038,0,-1.2124906,0,0.3884338,0,-1.3515228,0,0.0,0,51.1,0,49.5,0,1.2999992,0,-48215.0,0,-4.2,0,0.8108499,0,-3.7000046,0,22331.0,0,0.1413071,0,0
2025-03-25,2275.9975166407685,2283.0191043959408,2271.985180780671,2278.0036845708178,390770.0,0.0,0.13242343,0,98.2,0,-0.20000005,0,-1.4039187,0,50.8,0,0.10000038,0,-1.202555,0,0.3824128,0,-1.3684212,0,0.0,0,51.1,0,49.5,0,1.2999992,0,-48215.0,0,-4.2,0,0.8041963,0,-3.7000046,0,22331.0,0,0.14048526,0,0
2025-03-26,2274.994432675744,2284.022188360965,2262.957425095449,2268.975928885596,477361.0,-0.003963011889035806,0.13070686,0,98.2,0,-0.20000005,0,-1.3915393,0,50.8,0,0.10000038,0,-1.1927303,0,0.37717518,0,-1.3857752,0,0.0,0,51.1,0,49.5,0,1.2999992,0,-48215.0,0,-4.2,0,0.797575,0,-3.7000046,0,22331.0,0,0.13966355,0,0
2025-03-27,2268.975928885596,2275.9975166407685,2261.954341130425,2272.9882647456952,425101.0,0.0017683465959330569,0.12899016,0,98.2,0,-0.20000005,0,-1.3793384,0,50.8,0,0.10000038,0,-1.183014,0,0.37192824,0,-1.4036076,0,0.0,0,51.1,0,49.5,0,1.2999992,0,-48215.0,0,-4.2,0,0.79098505,0,-3.7000046,0,22331.0,0,0.13884199,0,0
2025-03-28,2270.9820968156455,2279.0067685358417,2265.966676990523,2267.9728449205722,356563.0,-0.0022065313327449543,0.1272733,0,98.2,0,-0.20000005,0,-1.3673106,0,50.8,0,0.10000038,0,-1.1734031,0,0.36667135,0,-1.4219422,0,0.0,0,51.1,0,49.5,0,1.2999992,0,-48215.0,0,-4.2,0,0.7844257,0,-3.7000046,0,22331.0,0,0.13802056,0,0
2025-03-31,2264.963593025498,2267.9728449205722,2250.9204175151544,2257.942005270326,496206.0,-0.004422821760283302,0.12555629,0,98.2,0,-0.20000005,0,-1.3554511,0,50.8,0,0.10000038,0,-1.1638952,0,0.36140376,0,-1.4121364,0,0.0,0,51.1,0,49.5,0,1.2999992,0,-48215.0,0,-4.2,0,0.7778959,0,-3.7000046,0,22331.0,0,0.13719928,0,0
2025-04-01,2257.942005270326,2266.969760955547,2251.9235014801793,2260.9512571653995,351521.0,0.0013327410039982723,0.12383911,0,98.2,0,-0.20000005,0,-1.343755,0,49.8,1,0.10000038,0,-1.1544876,0,0.35612488,0,-1.4024521,0,0.0,0,51.8,1,47.5,1,-1.0,1,-48215.0,0,-4.2,0,1.3922136,1,-3.7000046,0,22331.0,0,-0.15669352,1,0
2025-04-02,2260.9512571653995,2278.0036845708178,2258.9450892353507,2274.994432675744,402149.0,0.006211180124223725,0.12212173,0,98.2,0,-0.20000005,0,-1.3322176,0,49.8,0,0.10000038,0,-1.1451778,0,0.35083395,0,-1.3928864,0,0.0,0,51.8,0,47.5,0,-1.0,0,-48215.0,0,-4.2,0,1.3804104,0,-3.7000046,0,22331.0,0,-0.15633707,0,0
2025-04-03,2277.0006006057924,2292.0468600811614,2274.994432675744,2291.043776116137,514358.0,0.007054673721340166,0.12040415,0,98.2,0,-0.20000005,0,-1.3208344,0,49.8,0,0.10000038,0,-1.1359633,0,0.3455303,0,-1.3834364,0,0.0,0,51.8,0,47.5,0,-1.0,0,-48215.0,0,-4.2,0,1.3687764,0,-3.7000046,0,22331.0,0,-0.15598065,0,0
2025-04-07,2297.062279906285,2311.105455416628,2284.022188360965,2290.040692151113,547752.0,-0.00043782837127814833,0.11868634,0,98.2,0,-0.20000005,0,-1.3096012,0,49.8,0,0.10000038,0,-1.126842,0,0.3402132,0,-1.3740997,0,0.0,0,51.8,0,47.5,0,-1.0,0,-48215.0,0,-4.2,0,1.3573071,0,-3.7000046,0,22331.0,0,-0.15562429,0,0
2025-04-08,2289.037608186088,2298.065363871309,2285.02527232599,2295.0561119762356,417433.0,0.0021901007446341048,0.1169683,0,98.2,0,-0.20000005,0,-1.2985139,0,49.8,0,0.10000038,0,-1.1178113,0,0.3348819,0,-1.3648736,0,0.0,0,51.8,0,47.5,0,-1.0,0,-48215.0,0,-4.2,0,1.3459978,0,-3.7000046,0,22331.0,0,-0.15526797,0,0
2025-04-09,2295.0561119762356,2300.0715318013586,2266.969760955547,2274.994432675744,567172.0,-0.00874125874125875,0.11525,0,98.2,0,-0.20000005,0,-1.2875683,0,49.8,0,0.10000038,0,-1.1088693,0,0.32953566,0,-1.3557556,0,0.0,0,51.8,0,47.5,0,-1.0,0,-48215.0,0,-4.2,0,1.3348444,0,-3.7000046,0,22331.0,0,-0.1549117,0,0
2025-04-10,2279.0067685358417,2285.02527232599,2265.966676990523,2280.0098525008666,351583.0,0.0022045855379186907,0.11353143,0,98.2,0,-0.20000005,0,-1.2767608,0,49.8,0,0.10000038,0,-1.1000136,0,0.3241737,0,-1.3467431,0,0.0,0,51.8,0,47.5,0,-1.0,0,-48215.0,0,-4.2,0,1.3238425,0,-3.7000046,0,22331.0,0,-0.15455547,0,0
2025-04-11,2282.0160204309163,2282.0160204309163,2270.9820968156455,2277.0006006057924,285672.0,-0.0013198416190058904,0.6240337,1,100.9,1,0.5,1,-1.5306226,1,49.8,0,0.99999976,1,-1.7510337,1,0.762604,1,-1.337834,0,0.0,0,51.8,0,47.5,0,-1.0,0,-48215.0,0,-3.2,1,1.3129885,0,-3.7000046,0,22331.0,0,-0.15419929,0,1
2025-04-14,2279.0067685358417,2289.037608186088,2268.975928885596,2273.9913487107196,321160.0,-0.0013215859030832888,0.61991084,0,100.9,0,0.5,0,-1.5163913,0,49.8,0,0.99999976,0,-1.7328745,0,0.75611633,0,-0.48475477,1,0.0,0,51.8,0,47.5,0,-1.0,0,36630.0,1,-3.2,0,1.3022783,0,1.9000015,1,58961.0,1,-0.15384316,0,0
2025-04-15,2275.9975166407685,2275.9975166407685,2257.942005270326,2264.963593025498,251890.0,-0.003970004411116168,0.6158015,0,100.9,0,0.5,0,-1.5023974,0,49.8,0,0.99999976,0,-1.7150946,0,0.7496541,0,-0.48370454,0,0.0,0,51.8,0,47.5,0,-1.0,0,36630.0,0,-3.2,0,1.2917084,0,1.9000015,0,58961.0,0,-0.15348707,0,0
2025-04-16,2268.975928885596,2278.0036845708178,2261.954341130425,2266.969760955547,184241.0,0.0008857395925596645,0.6117056,0,100.9,0,0.5,0,-1.4886333,0,49.8,0,0.99999976,0,-1.6976794,0,0.7432165,0,-0.48265547,0,0.0,0,51.8,0,47.5,0,-1.0,0,36630.0,0,-3.2,0,1.281275,0,1.9000015,0,58961.0,0,-0.15313104,0,0
2025-04-17,2264.963593025498,2271.985180780671,2261.954341130425,2266.969760955547,210430.0,0.0,0.60762274,0,100.9,0,0.5,0,-1.4750916,0,49.8,0,0.99999976,0,-1.6806153,0,0.7368026,0,-0.4816075,0,0.0,0,51.8,0,47.5,0,-1.0,0,36630.0,0,-3.2,0,1.2954794,0,1.9000015,0,58961.0,0,-0.15230781,0,0
2025-04-18,2263.9605090604737,2266.969760955547,2251.9235014801793,2253.9296694102277,158902.0,-0.005752212389380396,0.6035529,0,100.9,0,0.5,0,-1.4617655,0,49.8,0,0.99999976,0,-1.6638894,0,0.7304116,0,-0.4805607,0,0.0,0,51.8,0,47.5,0,-1.0,0,36630.0,0,-3.2,0,1.3100108,0,1.9000015,0,58961.0,0,-0.15148476,0,0
2025-04-21,2251.9235014801793,2266.969760955547,2246.908081655056,2264.963593025498,166269.0,0.004895416110369366,0.5994957,0,100.9,0,0.5,0,-1.4486482,0,49.8,0,0.99999976,0,-1.6474895,0,0.7240426,0,-0.47951496,0,0.0,0,51.8,0,47.5,0,-1.0,0,36630.0,0,-3.2,0,1.3248829,0,1.9000015,0,58961.0,0,-0.15066186,0,0
2025-04-22,2257.942005270326,2286.0283562910145,2257.942005270326,2284.022188360965,172412.0,0.008414526129318034,0.595451,0,100.9,0,0.5,0,-1.4357336,0,49.8,0,0.99999976,0,-1.6314039,0,0.7176948,0,-0.47847039,0,0.0,0,51.8,0,47.5,0,-1.0,0,36630.0,0,-3.2,0,1.3401104,0,1.9000015,0,58961.0,0,-0.14983913,0,0
2025-04-23,2284.022188360965,2288.034524221063,2279.0067685358417,2283.0191043959408,98227.0,-0.0004391743522177416,0.5914186,0,100.9,0,0.5,0,-1.4230151,0,49.8,0,0.99999976,0,-1.6156216,0,0.71136737,0,-0.4774269,0,0.0,0,51.8,0,47.5,0,-1.0,0,36630.0,0,-3.2,0,1.3557092,0,1.9000015,0,58961.0,0,-0.14901657,0,0
2025-04-24,2284.022188360965,2300.0715318013586,2279.0067685358417,2298.065363871309,123271.0,0.006590509666080546,0.5873983,0,100.9,0,0.5,0,-1.4104872,0,49.8,0,0.99999976,0,-1.6001318,0,0.70505947,0,-0.47638452,0,0.0,0,51.8,0,47.5,0,-1.0,0,36630.0,0,-3.2,0,1.3716958,0,1.9000015,0,58961.0,0,-0.14819418,0,0
2025-04-25,2298.065363871309,2302.077699731408,2287.031440256038,2299.0684478363337,91077.0,0.00043649061545192325,0.58338994,0,100.9,0,0.5,0,-1.3981441,0,49.8,0,0.99999976,0,-1.5849247,0,0.6987702,0,-0.47534326,0,0.0,0,51.8,0,47.5,0,-1.0,0,36630.0,0,-3.2,0,1.3880877,0,1.9000015,0,58961.0,0,-0.14737193,0,0
2025-04-28,2296.0591959412604,2335.179470577218,2294.0530280112116,2326.1517148919975,126668.0,0.01178010471204205,0.57759583,0,100.9,0,0.5,0,-1.3865083,0,49.8,0,0.99999976,0,-1.5699906,0,0.693043,0,-0.47849938,0,0.0,0,51.8,0,47.5,0,-1.0,0,36630.0,0,-3.2,0,1.404904,0,1.9000015,0,58961.0,0,-0.14654985,0,0
2025-04-29,2322.139379031899,2335.179470577218,2318.1270431718012,2320.1332111018505,69978.0,-0.002587322121603952,0.5718078,0,100.9,0,0.5,0,-1.3750424,0,49.8,0,0.99999976,0,-1.5553206,0,0.68735284,0,-0.48167092,0,0.0,0,51.8,0,47.5,0,-1.0,0,36630.0,0,-3.2,0,1.4221647,0,1.9000015,0,58961.0,0,-0.14572793,0,0
2025-04-30,2326.8009632636495,2347.523109246914,2323.840656694612,2345.5495715342217,635254.0,0.010954698769343851,0.5660251,0,100.9,0,0.5,0,-1.363742,0,49.8,0,0.99999976,0,-1.5409058,0,0.68170035,0,-0.484858,0,0.0,0,51.8,0,47.5,0,-1.0,0,36630.0,0,-3.2,0,1.4398911,0,1.9000015,0,58961.0,0,-0.14490616,0,0
2025-05-06,2350.4834158159506,2352.4569535286437,2315.946505843844,2333.708345258071,623290.0,-0.005048380311316714,0.560247,0,100.9,0,0.5,0,-1.3526028,0,47.0,1,0.99999976,0,-1.526738,0,0.6760863,0,-0.48806083,0,0.0,0,49.210613,1,43.4,1,-2.7999992,1,36630.0,0,-3.2,0,-1.0517932,1,1.9000015,0,58961.0,0,-0.96227586,1,0
2025-05-07,2330.7480386890343,2355.4172600976813,2330.7480386890343,2337.655420683455,817931.0,0.0016913319238902602,0.5544728,0,100.9,0,0.5,0,-1.3416207,0,47.0,0,0.99999976,0,-1.5128093,0,0.6705118,0,-0.49127963,0,0.0,0,49.210613,0,43.4,0,-2.7999992,0,36630.0,0,-3.2,0,-1.0495915,0,1.9000015,0,58961.0,0,-0.95645326,0,0
2025-05-08,2336.668651827109,2346.5363403905685,2329.7612698326875,2333.708345258071,603260.0,-0.0016884761502744539,0.54870176,0,100.9,0,0.5,0,-1.3307916,0,47.0,0,0.99999976,0,-1.4991121,0,0.6649777,0,-0.49451455,0,0.0,0,49.210613,0,43.4,0,-2.7999992,0,36630.0,0,-3.2,0,-1.047728,0,1.9000015,0,58961.0,0,-0.9506707,0,0
2025-05-09,2336.668651827109,2346.5363403905685,2330.7480386890343,2343.5760338215296,444617.0,0.004228329809724984,0.54293317,0,100.9,0,0.5,0,-1.3201118,0,47.0,0,0.99999976,0,-1.4856391,0,0.6594855,0,-0.49776584,0,0.0,0,49.210613,0,43.4,0,-2.7999992,0,36630.0,0,-3.2,0,-1.0462284,0,1.9000015,0,58961.0,0,-0.9449276,0,0
2025-05-12,2348.50987810326,2357.3907978103725,2323.840656694612,2331.734807545379,675649.0,-0.005052631578947087,1.3607645,1,105.2,1,0.099999905,1,-1.1811321,1,47.0,0,0.0,1,-0.8484644,1,0.751257,1,-0.50103366,0,0.0,0,49.210613,0,43.4,0,-2.7999992,0,36630.0,0,-3.2,1,-1.045122,0,1.9000015,0,58961.0,0,-0.93922323,0,1
2025-05-13,2328.774500976341,2328.774500976341,2309.0391238494235,2312.9861992748065,715911.0,-0.0080406263224716,1.3497837,0,105.2,0,0.099999905,0,-1.1720008,0,47.0,0,0.0,0,-0.8415992,0,0.7462037,0,-0.50431824,0,0.0,0,49.210613,0,43.4,0,-2.7999992,0,36630.0,0,-3.2,0,-1.0444422,0,1.9000015,0,58961.0,0,-0.93355703,0,0
2025-05-14,2311.999430418461,2326.8009632636495,2311.0126615621148,2324.8274255509577,495626.0,0.005119453924914863,1.3389585,0,105.2,0,0.099999905,0,-1.1629717,0,47.0,0,0.0,0,-0.8347714,0,0.74123335,0,0.03651048,1,0.0,0,49.210613,0,43.4,0,-2.7999992,0,36630.0,0,-3.2,0,-1.0442268,0,1.2000046,1,58961.0,0,-0.9279283,0,0
2025-05-15,2321.86711898192,2324.8274255509577,2310.0258927057694,2311.0126615621148,458265.0,-0.005942275042444933,1.3282852,0,105.2,0,0.099999905,0,-1.1540427,0,47.0,0,0.0,0,-0.82798,0,0.7363499,0,0.03206992,0,0.0,0,49.210613,0,43.4,0,-2.7999992,0,-47362.0,1,-3.2,0,-1.0445192,0,1.2000046,0,11599.0,1,-0.9223365,0,0
2025-05-16,2313.9729681311533,2321.86711898192,2302.1317418550016,2304.105279567694,569031.0,-0.0029888983774548628,1.3177602,0,105.2,0,0.099999905,0,-1.1452116,0,47.0,0,0.0,0,-0.82122403,0,0.7315581,0,0.027608411,0,0.0,0,49.210613,0,43.4,0,-2.7999992,0,-47362.0,0,-3.2,0,-1.0453691,0,1.2000046,0,11599.0,0,-0.916781,0,0
2025-05-19,2305.0920484240396,2308.0523549930776,2297.1978975732727,2299.171435285964,442269.0,-0.0021413276231266876,1.30738,0,105.2,0,0.099999905,0,-1.1364763,0,47.0,0,0.0,0,-0.8145026,0,0.72686315,0,0.023125438,0,0.0,0,49.210613,0,43.4,0,-2.7999992,0,-47362.0,0,-3.2,0,-1.0468345,0,1.2000046,0,11599.0,0,-0.91126126,0,0
2025-05-20,2299.171435285964,2308.0523549930776,2279.436058159046,2281.409595871738,646856.0,-0.007725321888411907,1.297141,0,105.2,0,0.099999905,0,-1.1278349,0,47.0,0,0.0,0,-0.8078147,0,0.72227097,0,0.018620484,0,0.0,0,49.210613,0,43.4,0,-2.7999992,0,-47362.0,0,-3.2,0,-1.0385628,0,1.2000046,0,11599.0,0,-0.90399337,0,0
2025-05-21,2284.369902440776,2297.1978975732727,2276.4757515900087,2293.2508221478893,648940.0,0.005190311418685312,1.2870401,0,105.2,0,0.099999905,0,-1.1192856,0,47.0,0,0.0,0,-0.80115956,0,0.7177882,0,0.014093011,0,0.0,0,49.210613,0,43.4,0,-2.7999992,0,-47362.0,0,-3.2,0,-1.0303618,0,1.2000046,0,11599.0,0,-0.896772,0,0
2025-05-22,2293.2508221478893,2299.171435285964,2290.2905155788512,2298.184666429619,360156.0,0.002151462994836484,1.2770743,0,105.2,0,0.099999905,0,-1.1108263,0,47.0,0,0.0,0,-0.7945362,0,0.7134223,0,0.009542476,0,0.0,0,49.210613,0,43.4,0,-2.7999992,0,-47362.0,0,-3.2,0,-1.0222301,0,1.2000046,0,11599.0,0,-0.8895962,0,0
2025-05-23,2297.1978975732727,2303.1185107113483,2291.2772844351966,2296.2111287169264,384538.0,-0.0008587376556465909,1.2672405,0,105.2,0,0.099999905,0,-1.1024555,0,47.0,0,0.0,0,-0.78794366,0,0.7091817,0,0.004968319,0,0.0,0,49.210613,0,43.4,0,-2.7999992,0,-47362.0,0,-3.2,0,-1.0141659,0,1.2000046,0,11599.0,0,-0.88246477,0,0
2025-05-26,2297.1978975732727,2302.1317418550016,2287.330209009814,2287.330209009814,416089.0,-0.0038676407391486922,1.257536,0,105.2,0,0.099999905,0,-1.0941713,0,47.0,0,0.0,0,-0.78138113,0,0.70507616,0,0.00036996696,0,0.0,0,49.210613,0,43.4,0,-2.7999992,0,-47362.0,0,-3.2,0,-1.0061678,0,1.2000046,0,11599.0,0,-0.8753766,0,0
2025-05-27,2289.3037467225054,2295.2243598605805,2283.383133584429,2293.2508221478893,421617.0,0.0025884383088867757,1.2487842,0,105.2,0,0.099999905,0,-1.0859722,0,47.0,0,0.0,0,-0.77484775,0,0.6990092,0,-0.0042531686,0,0.0,0,49.210613,0,43.4,0,-2.7999992,0,-47362.0,0,-3.2,0,-0.99823403,0,1.2000046,0,11599.0,0,-0.8683306,0,0
2025-05-28,2290.2905155788512,2296.2111287169264,2287.330209009814,2294.237591004234,356010.0,0.0004302925989669859,1.240164,0,105.2,0,0.099999905,0,-1.0778567,0,47.0,0,0.0,0,-0.7683426,0,0.6929665,0,-0.00890169,0,0.0,0,49.210613,0,43.4,0,-2.7999992,0,-47362.0,0,-3.2,0,-0.99036324,0,1.2000046,0,11599.0,0,-0.86132574,0,0
2025-05-29,2292.264053291543,2305.0920484240396,2289.3037467225054,2301.144972998656,431887.0,0.0030107526881721913,1.2316741,0,105.2,0,0.099999905,0,-1.069823,0,47.0,0,0.0,0,-0.76186484,0,0.6869478,0,-0.013576216,0,0.0,0,49.210613,0,43.4,0,-2.7999992,0,-47362.0,0,-3.2,0,-0.9825539,0,1.2000046,0,11599.0,0,-0.85436094,0,0
2025-05-30,2303.1185107113483,2314.9597369874996,2299.171435285964,2305.0920484240396,460641.0,0.0017152658662091813,1.223313,0,105.2,0,0.099999905,0,-1.06187,0,47.0,0,0.0,0,-0.7554137,0,0.6809527,0,-0.01827738,0,0.0,0,49.210613,0,43.4,0,-2.7999992,0,-47362.0,0,-3.2,0,-0.97480464,0,1.2000046,0,11599.0,0,-0.84743524,0,0
2025-06-03,2309.0391238494235,2316.9332747001904,2286.3434401534682,2294.237591004234,446385.0,-0.00470890410958924,1.2150795,0,105.2,0,0.099999905,0,-1.053996,0,46.9,1,0.0,0,-0.7489883,0,0.6749808,0,-0.023005834,0,0.0,0,49.8,1,47.1,1,-0.099998474,1,-47362.0,0,-3.2,0,-0.3144614,1,1.2000046,0,11599.0,0,-0.86956894,1,0
2025-06-04,2295.2243598605805,2306.078817280386,2288.316977866159,2302.1317418550016,427404.0,0.0034408602150537426,1.2069727,0,105.2,0,0.099999905,0,-1.0461998,0,46.9,0,0.0,0,-0.7425877,0,0.6690318,0,-0.027762245,0,0.0,0,49.8,0,47.1,0,-0.099998474,0,-47362.0,0,-3.2,0,-0.30945027,0,1.2000046,0,11599.0,0,-0.8625624,0,0
2025-06-05,2303.1185107113483,2309.0391238494235,2293.2508221478893,2304.105279567694,370158.0,0.0008572653236180727,1.1989917,0,105.2,0,0.099999905,0,-1.0384803,0,46.9,0,0.0,0,-0.7362112,0,0.6631055,0,-0.0325473,0,0.0,0,49.8,0,47.1,0,-0.099998474,0,-47362.0,0,-3.2,0,-0.30442703,0,1.2000046,0,11599.0,0,-0.8555963,0,0
2025-06-06,2303.1185107113483,2311.0126615621148,2299.171435285964,2309.0391238494235,305894.0,0.0021413276231261325,1.1911355,0,105.2,0,0.099999905,0,-1.0308359,0,46.9,0,0.0,0,-0.72985786,0,0.6572016,0,-0.037361704,0,0.0,0,49.8,0,47.1,0,-0.099998474,0,-47362.0,0,-3.2,0,-0.29939112,0,1.2000046,0,11599.0,0,-0.8486694,0,0
2025-06-09,2310.0258927057694,2329.7612698326875,2307.065586136732,2325.814194407304,510372.0,0.007264957264957239,1.1834036,0,105.2,0,0.099999905,0,-1.0232657,0,46.9,0,0.0,0,-0.723527,0,0.65132,0,-0.042206176,0,0.0,0,49.8,0,47.1,0,-0.099998474,0,-47362.0,0,-3.2,0,-0.29434195,0,1.2000046,0,11599.0,0,-0.84178084,0,0
2025-06-10,2325.814194407304,2352.4569535286437,2325.814194407304,2347.523109246914,550135.0,0.009333899024183134,1.2347214,1,105.5,1,0.3000002,1,-1.0157686,1,46.9,0,0.4000001,1,-0.71721774,1,0.9924889,1,-0.047081467,0,0.0,0,49.8,0,47.1,0,-0.099998474,0,-47362.0,0,-2.8,1,-0.28927886,0,1.2000046,0,11599.0,0,-0.8349295,0,1
2025-06-11,2350.4834158159506,2355.4172600976813,2337.655420683455,2342.589264965184,500017.0,-0.0021017234131989193,1.2268698,0,105.5,0,0.3000002,0,-1.0083436,0,46.9,0,0.4000001,0,-0.7109293,0,0.9867643,0,-0.14758447,1,0.0,0,49.8,0,47.1,0,-0.099998474,0,-47362.0,0,-2.8,0,-0.28420123,0,-0.20000458,1,11599.0,0,-0.82811457,0,0
2025-06-12,2344.562802677876,2348.50987810326,2336.668651827109,2340.6157272524924,369435.0,-0.0008424599831508006,1.2191566,0,105.5,0,0.3000002,0,-1.0009894,0,46.9,0,0.4000001,0,-0.7046608,0,0.9811525,0,-0.15243539,0,0.0,0,49.8,0,47.1,0,-0.099998474,0,-47362.0,0,-2.8,0,-0.27910843,0,-0.20000458,0,11599.0,0,-0.8213349,0,0
2025-06-13,2346.5363403905685,2347.523109246914,2331.734807545379,2346.5363403905685,389319.0,0.002529510961214454,1.2115818,0,105.5,0,0.3000002,0,-0.9937054,0,46.9,0,0.4000001,0,-0.69841146,0,0.9756561,0,-0.15732108,0,0.0,0,49.8,0,47.1,0,-0.099998474,0,-47362.0,0,-2.8,0,-0.27399978,0,-0.20000458,0,11599.0,0,-0.8145897,0,0
2025-06-16,2348.50987810326,2349.496646959605,2326.8009632636495,2327.7877321199953,409117.0,-0.007989907485282166,1.2041453,0,105.5,0,0.3000002,0,-0.98649055,0,46.9,0,0.4000001,0,-0.6921805,0,0.9702784,0,-0.16224232,0,0.0,0,49.8,0,47.1,0,-0.099998474,0,11301.0,1,-2.8,0,-0.26887462,0,-0.20000458,0,22900.0,1,-0.8078779,0,0
2025-06-17,2324.8274255509577,2333.708345258071,2321.86711898192,2332.721576401725,339989.0,0.002119542178889544,1.1968474,0,105.5,0,0.3000002,0,-0.97934407,0,46.9,0,0.4000001,0,-0.6859671,0,0.96502274,0,-0.16719994,0,0.0,0,49.8,0,47.1,0,-0.099998474,0,11301.0,0,-2.8,0,-0.2637322,0,-0.20000458,0,22900.0,0,-0.8011986,0,0
2025-06-18,2330.7480386890343,2347.523109246914,2327.7877321199953,2331.734807545379,361246.0,-0.0004230118443315778,1.1896887,0,105.5,0,0.3000002,0,-0.97226524,0,46.9,0,0.4000001,0,-0.67977047,0,0.95989317,0,-0.1721948,0,0.0,0,49.8,0,47.1,0,-0.099998474,0,11301.0,0,-2.8,0,-0.2647314,0,-0.20000458,0,22900.0,0,-0.79594725,0,0
2025-06-19,2333.708345258071,2341.6024961088387,2325.814194407304,2336.668651827109,186026.0,0.0021159542953872457,1.1826698,0,105.5,0,0.3000002,0,-0.9652533,0,46.9,0,0.4000001,0,-0.6735898,0,0.954894,0,-0.17722775,0,0.0,0,49.8,0,47.1,0,-0.099998474,0,11301.0,0,-2.8,0,-0.26573154,0,-0.20000458,0,22900.0,0,-0.7907776,0,0
2025-06-20,2340.6157272524924,2345.5495715342217,2336.668651827109,2340.6157272524924,168463.0,0.0016891891891890332,1.1757915,0,105.5,0,0.3000002,0,-0.95830756,0,46.9,0,0.4000001,0,-0.6674243,0,0.95003,0,-0.18229972,0,0.0,0,49.8,0,47.1,0,-0.099998474,0,11301.0,0,-2.8,0,-0.2667326,0,-0.20000458,0,22900.0,0,-0.785693,0,0
2025-06-23,2345.5495715342217,2351.470184672298,2338.6421895398003,2340.6157272524924,132547.0,0.0,1.1690553,0,105.5,0,0.3000002,0,-0.9514276,0,46.9,0,0.4000001,0,-0.6612732,0,0.9453068,0,-0.1874116,0,0.0,0,49.8,0,47.1,0,-0.099998474,0,11301.0,0,-2.8,0,-0.26773465,0,-0.20000458,0,22900.0,0,-0.780697,0,0
2025-06-24,2340.6157272524924,2341.6024961088387,2316.9332747001904,2327.7877321199953,209250.0,-0.005480607082630873,1.1624626,0,105.5,0,0.3000002,0,-0.9446127,0,46.9,0,0.4000001,0,-0.6551356,0,0.9407303,0,-0.19256438,0,0.0,0,49.8,0,47.1,0,-0.099998474,0,11301.0,0,-2.8,0,-0.26873764,0,-0.20000458,0,22900.0,0,-0.7757935,0,0
2025-06-25,2331.734807545379,2332.721576401725,2315.946505843844,2318.906812412883,95737.0,-0.0038151759220004244,1.156015,0,105.5,0,0.3000002,0,-0.9378625,0,46.9,0,0.4000001,0,-0.6490107,0,0.93630713,0,-0.19775903,0,0.0,0,49.8,0,47.1,0,-0.099998474,0,11301.0,0,-2.8,0,-0.26974156,0,-0.20000458,0,22900.0,0,-0.7709871,0,0
2025-06-26,2324.8274255509577,2329.7612698326875,2318.906812412883,2322.853887838266,87125.0,0.0017021276595741153,1.1497148,0,105.5,0,0.3000002,0,-0.93117666,0,46.9,0,0.4000001,0,-0.6428978,0,0.9320449,0,-0.20299655,0,0.0,0,49.8,0,47.1,0,-0.099998474,0,11301.0,0,-2.8,0,-0.27074647,0,-0.20000458,0,22900.0,0,-0.76628274,0,0
