date,open,high,low,close,volume,returns,fac_PPI_Electrical_Machinery_YoY_diff,fac_PPI_Electrical_Machinery_YoY_diff_release,fac_Social_Financing_Monthly_zscore,fac_Social_Financing_Monthly_zscore_release,fac_PPIRM_diff,fac_PPIRM_diff_release,fac_Social_Financing_Monthly_level,fac_Social_Financing_Monthly_level_release,fac_PPI_diff,fac_PPI_diff_release,fac_Social_Financing_Monthly_diff,fac_Social_Financing_Monthly_diff_release,fac_PPI_Electrical_Machinery_YoY_level,fac_PPI_Electrical_Machinery_YoY_level_release,fac_Non_Mfg_PMI_Constr_Expectation_level,fac_Non_Mfg_PMI_Constr_Expectation_level_release,fac_PMI_zscore,fac_PMI_zscore_release,fac_PMI_level,fac_PMI_level_release,fac_PMI_diff,fac_PMI_diff_release,any_effective_release
2023-07-07,1668.2885754216911,1699.8774715243496,1660.391351396026,1674.211493440939,1397653.0,0.004739336492890711,0.5,0,,0,-0.6999998,0,,0,-0.4000001,0,,0,5.9,0,60.3,0,-0.11273022,0,50.3,0,-2.800003,0,0
2023-07-10,1678.1601054537716,1719.6205315885115,1668.2885754216911,1705.8003895435986,1466257.0,0.018867924528302105,0.5,0,,0,-0.6999998,0,,0,-0.4000001,0,,0,5.9,0,60.3,0,-0.11357863,0,50.3,0,-2.800003,0,0
2023-07-11,1709.7490015564308,1800.567077851576,1702.8389305339747,1770.9524877553329,2328918.0,0.0381944444444442,0.5,0,,0,-0.4000001,1,,0,-0.4000001,1,,0,5.9,0,60.3,0,-0.11442743,0,50.3,0,-2.800003,0,1
2023-07-12,1768.9781817489165,1811.4257608868652,1765.0295697360846,1804.5156898644086,1593244.0,0.018952062430323435,0.5,0,,0,-0.4000001,0,,0,-0.4000001,0,,0,5.9,0,60.3,0,-0.11527663,0,50.3,0,-2.800003,0,0
2023-07-13,1816.361525902906,1818.3358319093222,1779.836864784206,1812.4129138900732,1380600.0,0.004376367614879584,0.5,0,,0,-0.4000001,0,,0,-0.4000001,0,,0,5.9,0,60.3,0,-0.11612621,0,50.3,0,-2.800003,0,0
2023-07-14,1819.3229849125298,1833.1431269574434,1798.5927718451596,1830.181667947819,1212666.0,0.009803921568627416,0.5,0,,0,-0.4000001,0,,0,-0.4000001,0,,0,5.9,0,60.3,0,-0.11279957,0,50.3,0,-2.800003,0,0
2023-07-17,1831.1688209510276,1839.0660449766926,1780.8240177874145,1786.7469358066628,1466648.0,-0.023732470334411948,0.5,0,,0,-0.4000001,0,,0,-0.4000001,0,,0,5.9,0,60.3,0,-0.10946697,0,50.3,0,-2.800003,0,0
2023-07-18,1790.6955478194955,1822.2844439221542,1770.9524877553329,1821.2972909189464,1006649.0,0.01933701657458564,0.5,0,,0,-0.4000001,0,,0,-0.4000001,0,,0,5.9,0,60.3,0,-0.10612826,0,50.3,0,-2.800003,0,0
2023-07-19,1824.2587499285705,1875.5907060953916,1808.4643018772415,1872.6292470857675,1288091.0,0.028184281842818404,0.5,0,,0,-0.4000001,0,,0,-0.4000001,0,,0,5.9,0,60.3,0,-0.10278329,0,50.3,0,-2.800003,0,0
2023-07-20,1875.5907060953916,1960.4858643712885,1875.5907060953916,1949.6271813359995,2348623.0,0.04111755403268336,0.5,0,,0,-0.4000001,0,,0,-0.4000001,0,,0,5.9,0,60.3,0,-0.09943192,0,50.3,0,-2.800003,0,0
2023-07-21,1955.5500993552482,1977.2674654258267,1934.8198862878774,1964.434476384121,1923896.0,0.0075949367088608,0.5,0,,0,-0.4000001,0,,0,-0.4000001,0,,0,5.9,0,60.3,0,-0.09607397,0,50.3,0,-2.800003,0,0
2023-07-24,1969.3702414001614,2007.8692085252776,1945.6785693231666,1984.1775364482828,1787647.0,0.01005025125628145,0.5,0,,0,-0.4000001,0,,0,-0.4000001,0,,0,5.9,0,60.3,0,-0.09270931,0,50.3,0,-2.800003,0,0
2023-07-25,1992.0747604739477,2005.8949025188613,1976.2803124226182,1994.0490664803638,1196676.0,0.004975124378109319,0.5,0,,0,-0.4000001,0,,0,-0.4000001,0,,0,5.9,0,60.3,0,-0.08933777,0,50.3,0,-2.800003,0,0
2023-07-26,2003.9205965124452,2167.7879950449897,2002.933443509237,2114.4817328717522,2992905.0,0.06039603960396045,0.5,0,,0,-0.4000001,0,,0,-0.4000001,0,,0,5.9,0,60.3,0,-0.0859592,0,50.3,0,-2.800003,0,0
2023-07-27,2122.3789568974166,2178.6466780802793,2104.6102028396713,2119.417497887793,2280328.0,0.002334267040149607,0.5,0,,0,-0.4000001,0,,0,-0.4000001,0,,0,5.9,0,60.3,0,-0.082573436,0,50.3,0,-2.800003,0,0
2023-07-28,2135.2119459391224,2142.122016961579,2014.7792795477342,2059.2011646920987,2218243.0,-0.02841173730787161,0.5,0,,0,-0.4000001,0,,0,-0.4000001,0,,0,5.9,0,60.3,0,-0.07918031,0,50.3,0,-2.800003,0,0
2023-07-31,2053.27824667285,2084.8671427755094,2027.61226858944,2058.214011688891,1335441.0,-0.0004793863854265501,0.5,0,,0,-0.4000001,0,,0,-0.4000001,0,,0,5.9,0,60.3,0,-0.07577966,0,50.3,0,-2.800003,0,0
2023-08-01,2065.1240827113475,2100.6615908268386,2037.4837986215205,2099.674437823631,1278907.0,0.020143884892086072,0.5,0,,0,-0.4000001,0,,0,-0.4000001,0,,0,5.9,0,60.5,1,-0.107573286,1,50.2,1,0.20000076,1,0
2023-08-02,2103.623049836463,2118.4303448845844,2068.085541720972,2087.828601785133,1101036.0,-0.005641748942172398,0.5,0,,0,-0.4000001,0,,0,-0.4000001,0,,0,5.9,0,60.5,0,-0.10406157,0,50.2,0,0.20000076,0,0
2023-08-03,2090.7900607947577,2090.7900607947577,1998.984831496404,2009.8435145316932,1072626.0,-0.03735224586288399,0.5,0,,0,-0.4000001,0,,0,-0.4000001,0,,0,5.9,0,60.5,0,-0.10054224,0,50.2,0,0.20000076,0,0
2023-08-04,2018.7278915605668,2053.27824667285,1957.5244053616645,1962.4601703777046,728258.0,-0.023575638506876162,0.5,0,,0,-0.4000001,0,,0,-0.4000001,0,,0,5.9,0,60.5,0,-0.09701513,0,50.2,0,0.20000076,0,0
2023-08-07,1963.4473233809135,1964.434476384121,1907.1796021980506,1945.6785693231666,527721.0,-0.008551307847082579,0.5,0,,0,-0.4000001,0,,0,-0.4000001,0,,0,5.9,0,60.5,0,-0.09348003,0,50.2,0,0.20000076,0,0
2023-08-08,1949.6271813359995,1995.0362194835723,1932.845580281462,1963.4473233809135,400400.0,0.009132420091324756,0.5,0,,0,-0.4000001,0,,0,-0.4000001,0,,0,5.9,0,60.5,0,-0.08993677,0,50.2,0,0.20000076,0,0
2023-08-09,1964.434476384121,2028.599421592647,1959.4987113680804,2021.6893505701908,379637.0,0.029663147310205806,0.5,0,,0,-0.4000001,0,,0,-0.4000001,0,,0,5.9,0,60.5,0,-0.08638516,0,50.2,0,0.20000076,0,0
2023-08-10,2014.1362735801513,2025.7712071245808,1983.1097841283388,2012.8435031863255,1283653.0,-0.00437547310686992,0.5,0,,0,-0.099999905,1,,0,-0.099999905,1,,0,5.9,0,60.5,0,-0.08282499,0,50.2,0,0.20000076,0,1
2023-08-11,2016.721814367802,2080.0675636652522,2011.5507327925002,2077.482022877601,1847679.0,0.03211303789338471,0.5,0,,0,-0.099999905,0,,0,-0.099999905,0,,0,5.9,0,60.5,0,-0.07925608,0,50.2,0,0.20000076,0,0
2023-08-14,2085.2386452405544,2100.7518899664606,2014.1362735801513,2047.7483038196142,2133944.0,-0.014312383322962141,0.5,0,,0,-0.099999905,0,,0,-0.099999905,0,,0,5.9,0,60.5,0,-0.07983008,0,50.2,0,0.20000076,0,0
2023-08-15,2050.3338446072653,2055.5049261825675,1996.037488066594,2041.284451850487,1716858.0,-0.0031565656565655242,0.5,0,,0,-0.099999905,0,,0,-0.099999905,0,,0,5.9,0,60.5,0,-0.0804042,0,50.2,0,0.20000076,0,0
2023-08-16,2036.113370275185,2069.7254005146483,2025.7712071245808,2055.5049261825675,1718482.0,0.006966434452184922,0.5,0,,0,-0.099999905,0,,0,-0.099999905,0,,0,5.9,0,60.5,0,-0.080978446,0,50.2,0,0.20000076,0,0
2023-08-17,2064.5543189393466,2183.4891951712934,2061.968778151695,2175.7325728083406,2815772.0,0.05849056603773595,0.5,0,,0,-0.099999905,0,,0,-0.099999905,0,,0,5.9,0,60.5,0,-0.081552826,0,50.2,0,0.20000076,0,0
2023-08-18,2197.709669503374,2215.808455016931,2149.87716493183,2186.074735958944,2382014.0,0.004753416518122,0.5,0,,0,-0.099999905,0,,0,-0.099999905,0,,0,5.9,0,60.5,0,-0.082127325,0,50.2,0,0.20000076,0,0
2023-08-21,2200.295210291025,2376.1119838512946,2160.219328082434,2376.1119838512946,3064805.0,0.08693081017149606,0.5,0,,0,-0.099999905,0,,0,-0.099999905,0,,0,5.9,0,60.5,0,-0.08270196,0,50.2,0,0.20000076,0,0
2023-08-22,2365.76982070069,2473.0697633882082,2345.0854943994823,2400.6746213339798,3370601.0,0.010337323177366908,0.5,0,,0,-0.099999905,0,,0,-0.099999905,0,,0,5.9,0,60.5,0,-0.08327671,0,50.2,0,0.20000076,0,0
2023-08-23,2420.0661772413628,2435.5794219672684,2359.3059687315636,2379.990295032772,2079303.0,-0.008616047388260495,0.5,0,,0,-0.099999905,0,,0,-0.099999905,0,,0,5.9,0,60.5,0,-0.0838516,0,50.2,0,0.20000076,0,0
2023-08-24,2387.7469173957243,2588.126328438679,2381.2830654265963,2484.7046969326375,3288306.0,0.04399782726778878,0.5,0,,0,-0.099999905,0,,0,-0.099999905,0,,0,5.9,0,60.5,0,-0.08442662,0,50.2,0,0.20000076,0,0
2023-08-25,2484.7046969326375,2572.6130837127735,2482.1191561449873,2559.6853797745175,2175684.0,0.03017689906347565,0.5,0,,0,-0.099999905,0,,0,-0.099999905,0,,0,5.9,0,60.5,0,-0.08500177,0,50.2,0,0.20000076,0,0
2023-08-28,2575.1986245004236,2613.9817363151897,2414.8950956660606,2453.678207480826,2822308.0,-0.041414141414141126,0.5,0,,0,-0.099999905,0,,0,-0.099999905,0,,0,5.9,0,60.5,0,-0.08557704,0,50.2,0,0.20000076,0,0
2023-08-29,2436.872192361094,2440.7505035425706,2280.4469747082067,2280.4469747082067,2483431.0,-0.07060063224446811,0.5,0,,0,-0.099999905,0,,0,-0.099999905,0,,0,5.9,0,60.5,0,-0.08615245,0,50.2,0,0.20000076,0,0
2023-08-30,2280.4469747082067,2451.092666693174,2280.4469747082067,2449.7998962993497,2425344.0,0.07426303854875305,0.5,0,,0,-0.099999905,0,,0,-0.099999905,0,,0,5.9,0,60.5,0,-0.08672799,0,50.2,0,0.20000076,0,0
2023-08-31,2443.3360443302217,2480.8263857511615,2401.967391727806,2436.872192361094,2166912.0,-0.005277044854881452,0.5,0,,0,-0.099999905,0,,0,-0.099999905,0,,0,5.9,0,60.5,0,-0.08730367,0,50.2,0,0.20000076,0,0
2023-09-01,2449.7998962993497,2681.205796794116,2436.872192361094,2654.05761852378,2961644.0,0.0891246684350131,0.5,0,,0,-0.099999905,0,,0,-0.099999905,0,,0,5.9,0,60.3,1,0.5176407,1,51.9,1,0.9000015,1,0
2023-09-04,2638.544373797874,2664.399781674385,2423.944488422839,2460.1420594499536,3044480.0,-0.07306380905991205,0.5,0,,0,-0.099999905,0,,0,-0.099999905,0,,0,5.9,0,60.3,0,0.51444435,0,51.9,0,0.9000015,0,0
2023-09-05,2460.1420594499536,2567.4420021374713,2440.7505035425706,2527.3661199288804,1986203.0,0.02732527588018918,0.5,0,,0,-0.099999905,0,,0,-0.099999905,0,,0,5.9,0,60.3,0,0.5112554,0,51.9,0,0.9000015,0,0
2023-09-06,2501.51071205237,2527.3661199288804,2432.993881179618,2471.776992994383,1504955.0,-0.021994884910486068,0.5,0,,0,-0.099999905,0,,0,-0.099999905,0,,0,5.9,0,60.3,0,0.50807357,0,51.9,0,0.9000015,0,0
2023-09-07,2475.6553041758602,2488.5830081141144,2367.0625910945164,2414.8950956660606,1526395.0,-0.023012552301255096,0.5,0,,0,-0.099999905,0,,0,-0.099999905,0,,0,5.9,0,60.3,0,0.50489897,0,51.9,0,0.9000015,0,0
2023-09-08,2407.1384733031077,2448.507125905524,2308.8879233723683,2317.9373161291464,1700441.0,-0.040149892933619036,0.5,0,,0,-0.099999905,0,,0,-0.099999905,0,,0,5.9,0,60.3,0,0.50173134,0,51.9,0,0.9000015,0,0
2023-09-11,2326.9867088859255,2398.089080546328,2293.374678646462,2374.8192134574697,1315651.0,0.0245398773006138,0.5,0,,0,-0.4000001,1,,0,-0.099999905,1,,0,5.9,0,60.3,0,0.49857065,0,51.9,0,0.9000015,0,1
2023-09-12,2373.5264430636435,2407.1384733031077,2320.522856916798,2346.3782647933085,1069165.0,-0.0119760479041916,0.5,0,,0,-0.4000001,0,,0,-0.099999905,0,,0,5.9,0,60.3,0,0.4954168,0,51.9,0,0.9000015,0,0
2023-09-13,2341.2071832180063,2347.671035187133,2266.226500376126,2315.351775341496,1495768.0,-0.013223140495867924,0.5,0,,0,-0.4000001,0,,0,-0.099999905,0,,0,5.9,0,60.3,0,0.49226964,0,51.9,0,0.9000015,0,0
2023-09-14,2314.05900494767,2358.013198337738,2308.8879233723683,2343.7927240056574,1131959.0,0.012283640424344044,0.5,0,,0,-0.4000001,0,,0,-0.099999905,0,,0,5.9,0,60.3,0,0.48912916,0,51.9,0,0.9000015,0,0
2023-09-15,2359.3059687315636,2396.7963101525033,2320.522856916798,2379.990295032772,1077398.0,0.015444015444015413,0.5,0,,0,-0.4000001,0,,0,-0.099999905,0,,0,5.9,0,60.3,0,0.4859952,0,51.9,0,0.9000015,0,0
2023-09-18,2379.990295032772,2425.237258816664,2341.2071832180063,2421.3589476351876,1031628.0,0.017381857686039837,0.5,0,,0,-0.4000001,0,,0,-0.099999905,0,,0,5.9,0,60.3,0,0.4828677,0,51.9,0,0.9000015,0,0
2023-09-19,2421.3589476351876,2495.0468600832423,2394.2107693648527,2460.1420594499536,1088931.0,0.016017084890550093,0.5,0,,0,-0.4000001,0,,0,-0.099999905,0,,0,5.9,0,60.3,0,0.47974652,0,51.9,0,0.9000015,0,0
2023-09-20,2464.02037063143,2511.852875202974,2427.8227996043156,2448.507125905524,966273.0,-0.004729374671571196,0.5,0,,0,-0.4000001,0,,0,-0.099999905,0,,0,5.9,0,60.3,0,0.4766316,0,51.9,0,0.9000015,0,0
2023-09-21,2445.921585117873,2448.507125905524,2254.591566831696,2358.013198337738,1240036.0,-0.03695881731784589,0.5,0,,0,-0.4000001,0,,0,-0.099999905,0,,0,5.9,0,60.3,0,0.47352284,0,51.9,0,0.9000015,0,0
2023-09-22,2358.013198337738,2414.8950956660606,2358.013198337738,2395.503539758677,725762.0,0.01589912280701733,0.5,0,,0,-0.4000001,0,,0,-0.099999905,0,,0,5.9,0,60.3,0,0.47042018,0,51.9,0,0.9000015,0,0
2023-09-25,2404.5529325154557,2435.5794219672684,2311.4734641600194,2328.2794792797504,960471.0,-0.02806260118726389,0.5,0,,0,-0.4000001,0,,0,-0.099999905,0,,0,5.9,0,60.3,0,0.46732345,0,51.9,0,0.9000015,0,0
2023-09-26,2333.4505608550526,2363.18427991304,2315.351775341496,2328.2794792797504,619130.0,0.0,0.5,0,,0,-0.4000001,0,,0,-0.099999905,0,,0,5.9,0,60.3,0,0.46423265,0,51.9,0,0.9000015,0,0
2023-09-27,2334.743331248879,2358.013198337738,2293.374678646462,2306.302382584717,677471.0,-0.009439200444197438,0.5,0,,0,-0.4000001,0,,0,-0.099999905,0,,0,5.9,0,60.3,0,0.46114764,0,51.9,0,0.9000015,0,0
2023-09-28,2314.05900494767,2333.4505608550526,2245.542174074918,2249.4204852563944,843360.0,-0.024663677130044914,0.5,0,,0,-0.4000001,0,,0,-0.099999905,0,,0,5.9,0,60.3,0,0.4580683,0,51.9,0,0.9000015,0,0
2023-10-09,2223.5650773798843,2280.4469747082067,2223.5650773798843,2259.7626484069983,430399.0,0.0045977011494251485,0.5,0,,0,-0.4000001,0,,0,-0.099999905,0,,0,5.9,0,61.8,1,0.7375286,1,52.7,1,-0.5,1,0
2023-10-10,2262.3481891946494,2262.3481891946494,2153.7554761133065,2201.5879806848507,934579.0,-0.025743707093821344,0.5,0,,0,-0.4000001,0,,0,-0.099999905,0,,0,5.9,0,61.8,0,0.7327805,0,52.7,0,-0.5,0,0
2023-10-11,2193.8313583218974,2220.9795365922328,2173.147032020689,2189.9530471404205,583391.0,-0.005284791544333811,0.5,0,,0,-0.4000001,0,,0,-0.099999905,0,,0,5.9,0,61.8,0,0.72805375,0,52.7,0,-0.5,0,0
2023-10-12,2192.538587928072,2230.028929349012,2182.196424777468,2228.736158955186,580982.0,0.017709563164108655,0.5,0,,0,-0.4000001,0,,0,-0.099999905,0,,0,5.9,0,61.8,0,0.72334796,0,52.7,0,-0.5,0,0
2023-10-13,2241.6638628934415,2246.8349444687433,2191.2458175342463,2228.736158955186,575092.0,0.0,0.5,0,,0,-0.4000001,0,,0,-0.099999905,0,,0,5.9,0,61.8,0,0.7186628,0,52.7,0,-0.5,0,0
2023-10-16,2233.9072405304883,2257.177107619348,2201.5879806848507,2252.006026044046,682684.0,0.010440835266821713,0.5,0,,0,-0.5999999,1,,0,-0.4000001,1,,0,5.9,0,61.8,0,0.713998,0,52.7,0,-0.5,0,1
2023-10-17,2252.006026044046,2254.591566831696,2196.416899109549,2210.637373441629,714990.0,-0.018369690011481365,0.5,0,,0,-0.5999999,0,,0,-0.4000001,0,,0,5.9,0,61.8,0,0.7093532,0,52.7,0,-0.5,0,0
2023-10-18,2209.344603047804,2231.3216997428376,2187.3675063527703,2201.5879806848507,603659.0,-0.004093567251461816,0.5,0,,0,-0.5999999,0,,0,-0.4000001,0,,0,5.9,0,61.8,0,0.7047281,0,52.7,0,-0.5,0,0
2023-10-19,2209.344603047804,2259.7626484069983,2192.538587928072,2239.0783221057904,684091.0,0.017028772753963528,0.5,0,,0,-0.5999999,0,,0,-0.4000001,0,,0,5.9,0,61.8,0,0.70012236,0,52.7,0,-0.5,0,0
2023-10-20,2232.614470136663,2240.3710924996167,2201.5879806848507,2209.344603047804,544066.0,-0.01327944572748252,0.5,0,,0,-0.5999999,0,,0,-0.4000001,0,,0,5.9,0,61.8,0,0.69553566,0,52.7,0,-0.5,0,0
2023-10-23,2213.22291422928,2226.150618167536,2143.413312962702,2184.7819655651188,834287.0,-0.011117612638970376,0.5,0,,0,-0.5999999,0,,0,-0.4000001,0,,0,5.9,0,61.8,0,0.69329387,0,52.7,0,-0.5,0,0
2023-10-24,2183.4891951712934,2206.759062260152,2164.0976392639104,2184.7819655651188,486423.0,0.0,0.5,0,,0,-0.5999999,0,,0,-0.4000001,0,,0,5.9,0,61.8,0,0.69105804,0,52.7,0,-0.5,0,0
2023-10-25,2187.3675063527703,2222.2723069860585,2173.147032020689,2187.3675063527703,492773.0,0.0011834319526629056,0.5,0,,0,-0.5999999,0,,0,-0.4000001,0,,0,5.9,0,61.8,0,0.6888283,0,52.7,0,-0.5,0,0
2023-10-26,2196.416899109549,2196.416899109549,2135.656690599749,2152.462705719481,668743.0,-0.015957446808510745,0.5,0,,0,-0.5999999,0,,0,-0.4000001,0,,0,5.9,0,61.8,0,0.68660444,0,52.7,0,-0.5,0,0
2023-10-27,2149.87716493183,2191.2458175342463,2143.413312962702,2182.196424777468,519621.0,0.013813813813813969,0.5,0,,0,-0.5999999,0,,0,-0.4000001,0,,0,5.9,0,61.8,0,0.68438655,0,52.7,0,-0.5,0,0
2023-10-30,2186.074735958944,2288.2035970711604,2173.147032020689,2261.055418800824,1035008.0,0.036137440758293726,0.5,0,,0,-0.5999999,0,,0,-0.4000001,0,,0,5.9,0,61.8,0,0.6821745,0,52.7,0,-0.5,0,0
2023-10-31,2255.8843372255224,2262.3481891946494,2209.344603047804,2235.2000109243145,597768.0,-0.011435105774728171,0.5,0,,0,-0.5999999,0,,0,-0.4000001,0,,0,5.9,0,61.8,0,0.6799683,0,52.7,0,-0.5,0,0
2023-11-01,2233.9072405304883,2254.591566831696,2211.9301438354546,2236.492781318139,562605.0,0.0005783689994212082,0.5,0,,0,-0.5999999,0,,0,-0.4000001,0,,0,5.9,0,61.4,1,0.050194923,1,50.9,1,1.7999992,1,0
2023-11-02,2241.6638628934415,2255.8843372255224,2230.028929349012,2246.8349444687433,397128.0,0.004624277456647619,0.5,0,,0,-0.5999999,0,,0,-0.4000001,0,,0,5.9,0,61.4,0,0.051035833,0,50.9,0,1.7999992,0,0
2023-11-03,2249.4204852563944,2323.1083977044486,2241.6638628934415,2310.1806937661936,858972.0,0.028193325661680202,0.5,0,,0,-0.5999999,0,,0,-0.4000001,0,,0,5.9,0,61.4,0,0.051876996,0,50.9,0,1.7999992,0,0
2023-11-06,2315.351775341496,2401.967391727806,2311.4734641600194,2399.381850940154,1220700.0,0.038612199216564,0.5,0,,0,-0.5999999,0,,0,-0.4000001,0,,0,5.9,0,61.4,0,0.052718423,0,50.9,0,1.7999992,0,0
2023-11-07,2396.7963101525033,2502.8034824461956,2376.1119838512946,2431.7011107857925,1267566.0,0.013469827586207073,0.5,0,,0,-0.5999999,0,,0,-0.4000001,0,,0,5.9,0,61.4,0,0.053560108,0,50.9,0,1.7999992,0,0
2023-11-08,2418.7734068475365,2485.9974673264637,2412.309554878409,2474.362533782034,1066326.0,0.01754385964912264,0.5,0,,0,-0.5999999,0,,0,-0.4000001,0,,0,5.9,0,61.4,0,0.054402053,0,50.9,0,1.7999992,0,0
2023-11-09,2460.1420594499536,2567.4420021374713,2439.4577331487453,2557.099838986867,1316975.0,0.033437826541274696,0.5,0,,0,-0.5999999,0,,0,-0.4000001,0,,0,5.9,0,61.4,0,0.055244263,0,50.9,0,1.7999992,0,0
2023-11-10,2601.054032376934,2748.4298572730427,2577.784165288075,2748.4298572730427,2204030.0,0.07482305358948427,0.5,0,,0,-0.7000003,1,,0,-0.5999999,1,,0,5.9,0,61.4,0,0.05608674,0,50.9,0,1.7999992,0,1
2023-11-13,2769.114183574251,2880.292437443245,2646.3009961608277,2660.521470492908,2483667.0,-0.031984948259642376,0.5,0,,0,-0.7000003,0,,0,-0.5999999,0,,0,5.9,0,61.4,0,0.056929488,0,50.9,0,1.7999992,0,0
2023-11-14,2674.7419448249884,2691.54795994472,2595.882950801632,2626.9094402534447,1740767.0,-0.01263362487852282,0.5,0,,0,-0.7000003,0,,0,-0.5999999,0,,0,5.9,0,61.4,0,0.05513724,0,50.9,0,1.7999992,0,0
2023-11-15,2633.373292222572,2705.768434276801,2625.616669859619,2657.9359297052574,1160991.0,0.011811023622047445,0.5,0,,0,-0.7000003,0,,0,-0.5999999,0,,0,5.9,0,61.4,0,0.05334405,0,50.9,0,1.7999992,0,0
2023-11-16,2645.008225767002,2663.107011280559,2598.4684915892835,2655.350388917606,913719.0,-0.0009727626459146155,0.5,0,,0,-0.7000003,0,,0,-0.5999999,0,,0,5.9,0,61.4,0,0.051549897,0,50.9,0,1.7999992,0,0
2023-11-17,2657.9359297052574,2785.9201986939834,2652.7648481299557,2727.7455309718353,2040534.0,0.02726387536514152,0.5,0,,0,-0.7000003,0,,0,-0.5999999,0,,0,5.9,0,61.4,0,0.04975477,0,50.9,0,1.7999992,0,0
2023-11-20,2752.30816845452,2900.9767637444534,2723.8672197903584,2890.634600593849,1734365.0,0.05971563981042616,0.5,0,,0,-0.7000003,0,,0,-0.5999999,0,,0,5.9,0,61.4,0,0.047958646,0,50.9,0,1.7999992,0,0
2023-11-21,2902.2695341382796,2921.661090045662,2801.4334434198895,2851.851488779084,1483228.0,-0.013416815742397059,0.5,0,,0,-0.7000003,0,,0,-0.5999999,0,,0,5.9,0,61.4,0,0.046161503,0,50.9,0,1.7999992,0,0
2023-11-22,2863.4864223235136,3035.4248847023077,2857.022570354386,3026.375491945528,2153875.0,0.06119673617407062,0.5,0,,0,-0.7000003,0,,0,-0.5999999,0,,0,5.9,0,61.4,0,0.044363327,0,50.9,0,1.7999992,0,0
2023-11-23,3026.375491945528,3061.2802925788174,2963.029742648079,3041.888736671435,1657672.0,0.005126014523707978,0.5,0,,0,-0.7000003,0,,0,-0.5999999,0,,0,5.9,0,61.4,0,0.042564098,0,50.9,0,1.7999992,0,0
2023-11-24,3025.0827215517024,3041.888736671435,2902.2695341382796,3003.1056248566697,1640410.0,-0.012749681257968493,0.5,0,,0,-0.7000003,0,,0,-0.5999999,0,,0,5.9,0,61.4,0,0.04076379,0,50.9,0,1.7999992,0,0
2023-11-27,3025.0827215517024,3243.5609181082154,3009.5694768257963,3211.241658262577,1674269.0,0.06930693069306915,0.5,0,,0,-0.7000003,0,,0,-0.5999999,0,,0,5.9,0,61.4,0,0.038962394,0,50.9,0,1.7999992,0,0
2023-11-28,3198.313954324322,3216.4127398378787,2947.5164979221727,2985.006839343112,1658455.0,-0.07045088566827695,0.5,0,,0,-0.7000003,0,,0,-0.5999999,0,,0,5.9,0,61.4,0,0.037159882,0,50.9,0,1.7999992,0,0
2023-11-29,3031.546573520831,3141.4320569959996,3001.8128544628444,3083.257389273851,1324447.0,0.03291468168038114,0.5,0,,0,-0.7000003,0,,0,-0.5999999,0,,0,5.9,0,61.4,0,0.035356235,0,50.9,0,1.7999992,0,0
2023-11-30,3076.793537304723,3177.6296280231136,3049.6453590343876,3156.945301721906,1056505.0,0.023899371069182607,0.5,0,,0,-0.7000003,0,,0,-0.5999999,0,,0,5.9,0,61.4,0,0.03355144,0,50.9,0,1.7999992,0,0
2023-12-01,3146.6031385713018,3301.735585830363,3087.135700455327,3301.735585830363,1141596.0,0.04586404586404558,0.5,0,,0,-0.7000003,0,,0,-0.5999999,0,,0,5.9,0,62.6,1,-0.03845716,1,50.7,1,-0.29999924,1,0
2023-12-04,3283.6368003168063,3446.5258699388214,3261.659703621771,3409.0355285178803,1223800.0,0.03249804228660902,0.5,0,,0,-0.7000003,0,,0,-0.5999999,0,,0,5.9,0,62.6,0,-0.040009864,0,50.7,0,-0.29999924,0,0
2023-12-05,3420.6704620623104,3604.2438579855343,3403.8644469425785,3588.730613259627,905851.0,0.05271141448615846,0.5,0,,0,-0.7000003,0,,0,-0.5999999,0,,0,5.9,0,62.6,0,-0.041563794,0,50.7,0,-0.29999924,0,0
2023-12-06,3568.046286958419,3584.852302078151,3432.3053956067392,3520.2137823868743,695382.0,-0.019092219020172996,0.5,0,,0,-0.7000003,0,,0,-0.5999999,0,,0,5.9,0,62.6,0,-0.043118957,0,50.7,0,-0.29999924,0,0
2023-12-07,3498.236685691841,3641.734199406473,3458.1608034832498,3529.2631751436534,696343.0,0.0025706940874037354,0.5,0,,0,-0.7000003,0,,0,-0.5999999,0,,0,5.9,0,62.6,0,-0.04467537,0,50.7,0,-0.29999924,0,0
2023-12-08,3529.2631751436534,3573.217368533721,3394.8150541858,3454.2824923017733,336581.0,-0.02124542124542128,0.5,0,,0,-0.7000003,0,,0,-0.5999999,0,,0,5.9,0,62.6,0,-0.046233047,0,50.7,0,-0.29999924,0,0
2023-12-11,3425.8415436376126,3504.700537660969,3367.6668759154627,3454.2824923017733,186742.0,0.0,0.5,0,,0,-0.5,1,,0,-0.5999999,1,,0,5.9,0,62.6,0,-0.047792,0,50.7,0,-0.29999924,0,1
2023-12-12,3446.5258699388214,3493.0656041165394,3415.4993804870096,3460.746344270902,76269.0,0.0018712574850301422,0.5,0,,0,-0.5,0,,0,-0.5999999,0,,0,5.9,0,62.6,0,-0.04935224,0,50.7,0,-0.29999924,0,0
2023-12-13,3474.9668186029826,3499.5294560856664,3359.910253552511,3434.890936394391,91079.0,-0.0074710496824805794,0.5,0,,0,-0.5,0,,0,-0.5999999,0,,0,5.9,0,62.6,0,-0.050913785,0,50.7,0,-0.29999924,0,0
