date,open,high,low,close,volume,returns,fac_Non_Mfg_PMI_Constr_Expectation_level,fac_Non_Mfg_PMI_Constr_Expectation_level_release,fac_PMI_level,fac_PMI_level_release,fac_Social_Financing_Monthly_diff,fac_Social_Financing_Monthly_diff_release,fac_PMI_zscore,fac_PMI_zscore_release,fac_Non_Mfg_PMI_Constr_Expectation_diff,fac_Non_Mfg_PMI_Constr_Expectation_diff_release,fac_PPI_zscore,fac_PPI_zscore_release,fac_PPI_diff,fac_PPI_diff_release,fac_Social_Financing_Monthly_level,fac_Social_Financing_Monthly_level_release,fac_Social_Financing_Monthly_zscore,fac_Social_Financing_Monthly_zscore_release,fac_Non_Mfg_PMI_Constr_Expectation_zscore,fac_Non_Mfg_PMI_Constr_Expectation_zscore_release,fac_PPIRM_Fuel_Power_YoY_diff,fac_PPIRM_Fuel_Power_YoY_diff_release,fac_PMI_diff,fac_PMI_diff_release,fac_PPIRM_Fuel_Power_YoY_level,fac_PPIRM_Fuel_Power_YoY_level_release,fac_PMI_Input_Price_zscore,fac_PMI_Input_Price_zscore_release,fac_PPIRM_Fuel_Power_YoY_zscore,fac_PPIRM_Fuel_Power_YoY_zscore_release,fac_PPIRM_diff,fac_PPIRM_diff_release,any_effective_release
2021-10-18,14793.866156957394,15618.524236652662,14718.89724062147,15299.906342224935,26855.0,0.0342060810810807,60.1,0,49.3,0,,0,-0.8903673,0,1.699997,0,1.4771084,0,1.5,0,,0,,0,-1.5159824,0,4.0999985,0,-3.0,0,30.3,0,-0.25864986,0,1.7649252,0,0.40000153,0,0
2021-10-19,15137.473690163748,15680.998333599257,15081.247002911807,15406.112307034184,16544.0,0.006941608819927225,60.1,0,49.3,0,,0,-0.8840007,0,1.699997,0,1.46515,0,1.5,0,,0,,0,-1.5018994,0,4.0999985,0,-3.0,0,30.3,0,-0.26467842,0,1.7470523,0,0.40000153,0,0
2021-10-20,15343.63821008758,15343.63821008758,14275.331152300521,14275.331152300521,1365.0,-0.07339821573398275,60.1,0,49.3,0,,0,-0.877675,0,1.699997,0,1.4533907,0,1.5,0,,0,,0,-1.4880475,0,4.0999985,0,-3.0,0,30.3,0,-0.27077118,0,1.7295562,0,0.40000153,0,0
2021-10-21,13132.055178177558,14162.877777796626,13132.055178177558,13506.899759857215,16879.0,-0.05382932166301946,60.1,0,49.3,0,,0,-0.87138927,0,1.699997,0,1.4418257,0,1.5,0,,0,,0,-1.4744194,0,4.0999985,0,-3.0,0,30.3,0,-0.2769299,0,1.712423,0,0.40000153,0,0
2021-10-22,13806.775425200956,13806.775425200956,12907.148429169754,13169.539636345517,14922.0,-0.024976873265495025,60.1,0,49.3,0,,0,-0.8651428,0,1.699997,0,1.4304503,0,1.5,0,,0,,0,-1.4610078,0,4.0999985,0,-3.0,0,30.3,0,-0.28288296,0,1.6956394,0,0.40000153,0,0
2021-10-25,13281.99301084942,13488.157530773242,12869.663971001783,13207.024094513483,32809.0,0.002846299810246755,60.1,0,49.3,0,,0,-0.85893494,0,1.699997,0,1.41926,0,1.5,0,,0,,0,-1.4478064,0,4.0999985,0,-3.0,0,30.3,0,-0.2888985,0,1.6791929,0,0.40000153,0,0
2021-10-26,13219.518913902815,13219.518913902815,12344.881556650264,12675.994270467292,16300.0,-0.04020813623462638,60.1,0,49.3,0,,0,-0.8527648,0,1.699997,0,1.4082507,0,1.5,0,,0,,0,-1.4348083,0,4.0999985,0,-3.0,0,30.3,0,-0.29497823,0,1.6630716,0,0.40000153,0,0
2021-10-27,12713.478728635268,12713.478728635268,11826.346551993398,11826.346551993398,13442.0,-0.06702809265648024,60.1,0,49.3,0,,0,-0.8469708,0,1.699997,0,1.3974183,0,1.5,0,,0,,0,-1.4219569,0,4.0999985,0,-3.0,0,30.3,0,-0.30112395,0,1.6472641,0,0.40000153,0,0
2021-10-28,11826.346551993398,12501.06679901679,11420.264921840419,12269.912640314324,12457.0,0.03750660327522359,60.1,0,49.3,0,,0,-0.841211,0,1.699997,0,1.3867589,0,1.5,0,,0,,0,-1.4092978,0,4.0999985,0,-3.0,0,30.3,0,-0.30733746,0,1.6317598,0,0.40000153,0,0
2021-10-29,12429.156201876222,12578.983556510995,11621.391333410467,11881.960645818768,1374472.0,-0.031618154576006585,60.1,0,49.3,0,,0,-0.8354848,0,1.699997,0,1.3760173,0,1.5,0,,0,,0,-1.3968252,0,4.0999985,0,-3.0,0,30.3,0,-0.3136207,0,1.6164286,0,0.40000153,0,0
2021-11-01,11810.304084906495,12292.357312861854,11752.978836176659,11788.155693351784,1140018.0,-0.007894736842104733,60.3,1,48.8,1,,0,-1.0945572,1,0.20000076,1,1.365441,0,1.5,0,,0,,0,-1.3218858,1,4.0999985,0,-0.5999985,1,30.3,0,1.7888436,1,1.6013823,0,0.40000153,0,1
2021-11-02,11782.944307103618,11957.525746417177,11168.00072982002,11299.588232586204,1506304.0,-0.0414456233421755,60.3,0,48.8,0,,0,-1.0864645,0,0.20000076,0,1.355026,0,1.5,0,,0,,0,-1.310635,0,4.0999985,0,-0.5999985,0,30.3,0,1.7729796,0,1.5866116,0,0.40000153,0,0
2021-11-03,11299.588232586204,11670.89950276804,11093.738475783644,11596.637248731675,1565662.0,0.026288481494292748,60.3,0,48.8,0,,0,-1.0784467,0,0.20000076,0,1.3447694,0,1.5,0,,0,,0,-1.2995303,0,4.0999985,0,-0.5999985,0,30.3,0,1.7574747,0,1.5721074,0,0.40000153,0,0
2021-11-04,11595.334402169643,11634.419799030873,10601.262475331943,10667.707649996066,1860758.0,-0.08010335917312639,60.3,0,48.8,0,,0,-1.070502,0,0.20000076,0,1.3346676,0,1.5,0,,0,,0,-1.2885678,0,4.0999985,0,-0.5999985,0,30.3,0,1.7423179,0,1.5578612,0,0.40000153,0,0
2021-11-05,10748.48413684264,11003.842063002781,10563.479925032743,10907.431417411712,1542099.0,0.022471910112359827,60.3,0,48.8,0,,0,-1.062629,0,0.20000076,0,1.3247178,0,1.5,0,,0,,0,-1.2777437,0,4.0999985,0,-0.5999985,0,30.3,0,1.7274991,0,1.5438648,0,0.40000153,0,0
2021-11-08,10943.911121148873,11140.640952017144,10725.032898725885,11093.738475783644,1284087.0,0.01708074534161441,60.3,0,48.8,0,,0,-1.0548259,0,0.20000076,0,1.314917,0,1.5,0,,0,,0,-1.2670542,0,4.0999985,0,-0.5999985,0,30.3,0,1.7130088,0,1.5301106,0,0.40000153,0,0
2021-11-09,11113.281174214262,11436.387121600568,10920.459883032116,11274.834147907415,1390745.0,0.01632413388138554,60.3,0,48.8,0,,0,-1.0470914,0,0.20000076,0,1.3052626,0,1.5,0,,0,,0,-1.2564957,0,4.0999985,0,-0.5999985,0,30.3,0,1.6988379,0,1.516591,0,0.40000153,0,0
2021-11-10,11274.834147907415,11644.842571527217,11028.59614768157,11534.100613753684,1551985.0,0.022995146752947004,60.3,0,48.8,0,,0,-1.039424,0,0.20000076,0,1.2957518,0,1.5,0,,0,,0,-1.2460647,0,4.0999985,0,-0.5999985,0,30.3,0,1.6849778,0,1.5032988,0,0.40000153,0,0
2021-11-11,11595.334402169643,11990.096910468212,11475.472518461815,11849.389481767737,925692.0,0.027335366542415196,60.3,0,48.8,0,,0,-1.0318221,0,0.20000076,0,1.8055304,1,6.0,1,,0,,0,-1.2357578,0,10.400002,1,-0.5999985,0,40.7,1,1.6714206,0,2.1850772,1,4.199999,1,1
2021-11-12,11849.389481767737,11854.600868015905,11290.468306651917,11334.765089761335,978276.0,-0.04343045629466713,60.3,0,48.8,0,,0,-1.0242846,0,0.20000076,0,1.7893704,0,6.0,0,,0,,0,-1.225572,0,10.400002,0,-0.5999985,0,40.7,0,1.6581588,0,2.1575925,0,4.199999,0,0
2021-11-15,11299.588232586204,11511.95222219898,11091.132782659563,11132.82387264489,799673.0,-0.01781609195402356,60.3,0,48.8,0,,0,-1.01681,0,0.20000076,0,1.7735807,0,6.0,0,,0,,0,-1.2155038,0,10.400002,0,-0.5999985,0,40.7,0,1.6446881,0,2.130926,0,4.199999,0,0
2021-11-16,11131.521026082852,11334.765089761335,10860.52894117821,10890.494412105163,820496.0,-0.021767115272089188,60.3,0,48.8,0,,0,-1.009397,0,0.20000076,0,1.7581496,0,6.0,0,,0,,0,-1.2055504,0,10.400002,0,-0.5999985,0,40.7,0,1.6314992,0,2.1050367,0,4.199999,0,0
2021-11-17,10903.52287772558,11032.504687367695,10749.786983404689,10834.47200993738,686586.0,-0.005144155999521116,60.3,0,48.8,0,,0,-1.0020444,0,0.20000076,0,1.7430667,0,6.0,0,,0,,0,-1.1957089,0,10.400002,0,-0.5999985,0,40.7,0,1.6185849,0,2.0798864,0,4.199999,0,0
2021-11-18,10813.62646494472,11096.344168907734,10769.329681835306,10933.488348652541,746664.0,0.009139009139009557,60.3,0,48.8,0,,0,-0.99475086,0,0.20000076,0,1.7283217,0,6.0,0,,0,,0,-1.1859763,0,10.400002,0,-0.5999985,0,40.7,0,1.6059388,0,2.05544,0,4.199999,0,0
2021-11-19,10986.905057696249,11674.808042454173,10865.740327426378,11674.808042454173,995582.0,0.06780266920877032,60.3,0,48.8,0,,0,-0.9875152,0,0.20000076,0,1.7139052,0,6.0,0,,0,,0,-1.1765269,0,10.400002,0,-0.5999985,0,40.7,0,1.5935549,0,2.0316641,0,4.199999,0,0
2021-11-22,11579.700243425137,11831.149629899148,11381.667565994829,11536.706306877772,930042.0,-0.011829036937841653,60.3,0,48.8,0,,0,-0.98033625,0,0.20000076,0,1.6998082,0,6.0,0,,0,,0,-1.1671805,0,10.400002,0,-0.5999985,0,40.7,0,1.5814273,0,2.008528,0,4.199999,0,0
2021-11-23,11419.450116294029,11724.31621181175,11353.004941629917,11475.472518461815,795783.0,-0.005307735742518749,60.3,0,48.8,0,,0,-0.9732128,0,0.20000076,0,1.6860225,0,6.0,0,,0,,0,-1.1579348,0,10.400002,0,-0.5999985,0,40.7,0,1.5695509,0,1.9860028,0,4.199999,0,0
2021-11-24,11478.078211585895,11879.35495269469,11416.844423169943,11790.761386475873,890501.0,0.027475022706630936,60.3,0,48.8,0,,0,-0.9661437,0,0.20000076,0,1.6720041,0,6.0,0,,0,,0,-1.1487871,0,10.400002,0,-0.5999985,0,40.7,0,1.5579206,0,1.9642966,0,4.199999,0,0
2021-11-25,11790.761386475873,12042.210772949884,11739.95037055625,11815.51547115466,712794.0,0.0020994475138120805,60.3,0,48.8,0,,0,-0.95912796,0,0.20000076,0,1.6582823,0,6.0,0,,0,,0,-1.1397355,0,10.400002,0,-0.5999985,0,40.7,0,1.5465317,0,1.9431428,0,4.199999,0,0
2021-11-26,11766.00730179708,11823.332550526911,11218.811745739642,11257.897142600881,762769.0,-0.04719373690594353,60.3,0,48.8,0,,0,-0.95216435,0,0.20000076,0,1.6448493,0,6.0,0,,0,,0,-1.1307774,0,10.400002,0,-0.5999985,0,40.7,0,1.5353801,0,1.9225185,0,4.199999,0,0
2021-11-29,11184.937735126556,11504.135142826723,11031.201840805656,11433.781428476488,627912.0,0.015623191760212984,60.3,0,48.8,0,,0,-0.94525194,0,0.20000076,0,1.631698,0,6.0,0,,0,,0,-1.1219108,0,10.400002,0,-0.5999985,0,40.7,0,1.5244617,0,1.9024017,0,4.199999,0,0
2021-11-30,11433.781428476488,11461.141206279359,11037.71607361586,11145.852338265311,579942.0,-0.025182315405651634,60.3,0,48.8,0,,0,-0.9383896,0,0.20000076,0,1.6188215,0,6.0,0,,0,,0,-1.1131337,0,10.400002,0,-0.5999985,0,40.7,0,1.5137731,0,1.8827721,0,4.199999,0,0
2021-12-01,11145.852338265311,11419.450116294029,11127.612486396725,11304.799618834377,562358.0,0.01426066627703082,58.3,1,49.4,1,,0,0.00715158,1,-2.0,1,1.6062133,0,6.0,0,,0,,0,-1.713243,1,10.400002,0,2.199997,1,40.7,0,-3.1583667,1,1.8636104,0,4.199999,0,1
2021-12-02,11332.159396637247,11395.998878177284,10852.711861805963,10855.317554930043,782250.0,-0.03976028581306945,58.3,0,49.4,0,,0,0.009028938,0,-2.0,0,1.5938675,0,6.0,0,,0,,0,-1.6967846,0,10.400002,0,2.199997,0,40.7,0,-3.1097271,0,1.8448983,0,4.199999,0,0
2021-12-03,10821.443544316966,11080.71001016323,10661.193417185863,11009.053449250947,630555.0,0.01416226596255421,58.3,0,49.4,0,,0,0.010908062,0,-2.0,0,1.5817784,0,6.0,0,,0,,0,-1.680658,0,10.400002,0,2.199997,0,40.7,0,-3.0630429,0,1.8266189,0,4.199999,0,0
2021-12-06,11009.053449250947,11162.789343571847,10894.402951791295,11114.584020776312,532286.0,0.00958579881656818,58.3,0,49.4,0,,0,0.012788977,0,-2.0,0,1.5699406,0,6.0,0,,0,,0,-1.6648515,0,10.400002,0,2.199997,0,40.7,0,-3.0181837,0,1.8087561,0,4.199999,0,0
2021-12-07,11166.697883257973,11303.496772272332,11049.441692674236,11122.401100148556,518006.0,0.0007033173133272896,58.3,0,49.4,0,,0,0.014671705,0,-2.0,0,1.5583493,0,6.0,0,,0,,0,-1.6493547,0,10.400002,0,2.199997,0,40.7,0,-2.9750304,0,1.7912947,0,4.199999,0,0
2021-12-08,11122.401100148556,11263.108528849049,10795.38661307614,10817.535004630847,576708.0,-0.02741009722384835,58.3,0,49.4,0,,0,0.01655627,0,-2.0,0,1.5469999,0,6.0,0,,0,,0,-1.6341568,0,10.400002,0,2.199997,0,40.7,0,-2.933475,0,1.7742201,0,4.199999,0,0
2021-12-09,10807.112232134512,10943.911121148873,10717.215819353647,10864.437480864335,390588.0,0.004335782247379738,58.3,0,49.4,0,,0,0.0184427,0,-2.0,0,1.5358882,0,6.0,0,,0,,0,-1.6192484,0,10.400002,0,2.199997,0,40.7,0,-2.8934193,0,1.757519,0,4.199999,0,0
2021-12-10,10864.437480864335,10917.854189908036,10713.307279667517,10827.957777127172,313110.0,-0.0033577167526082086,58.3,0,49.4,0,,0,0.020331014,0,-2.0,0,1.3610672,1,-1.8999996,1,,0,,0,-1.6046201,0,3.0999985,1,2.199997,0,43.8,1,-2.854772,0,1.9303285,1,0.20000076,1,1
2021-12-13,10813.62646494472,10930.88265552846,10555.662845660492,10894.402951791295,253170.0,0.006136445674407742,58.3,0,49.4,0,,0,0.022221237,0,-2.0,0,1.3520901,0,-1.8999996,0,,0,,0,-1.5902628,0,3.0999985,0,2.199997,0,43.8,0,-2.8174512,0,1.9105824,0,0.20000076,0,0
2021-12-14,10575.205544091119,11061.167311732617,10575.205544091119,10940.002581462748,120798.0,0.004185601530734218,58.3,0,49.4,0,,0,0.024113396,0,-2.0,0,1.3432844,0,-1.8999996,0,,0,,0,-1.5761683,0,3.0999985,0,2.199997,0,43.8,0,-2.7682395,0,1.8913196,0,0.20000076,0,0
2021-12-15,10930.88265552846,10988.207904258283,10722.427205601813,10722.427205601813,86943.0,-0.019888055257830106,58.3,0,49.4,0,,0,0.026007514,0,-2.0,0,1.3346485,0,-1.8999996,0,,0,,0,-1.5623285,0,3.0999985,0,2.199997,0,43.8,0,-2.7211766,0,1.8725215,0,0.20000076,0,0
2021-12-16,10722.427205601813,10843.591935871671,10667.707649996066,10797.992306200222,55993.0,0.0070473876063184004,58.3,0,49.4,0,,0,0.027903615,0,-2.0,0,1.3261817,0,-1.8999996,0,,0,,0,-1.5487357,0,3.0999985,0,2.199997,0,43.8,0,-2.6761053,0,1.8541706,0,0.20000076,0,0
2021-12-17,10758.90690933897,11009.053449250947,10758.90690933897,10997.32783019257,56750.0,0.018460424710424084,58.3,0,49.4,0,,0,0.029801724,0,-2.0,0,1.3178831,0,-1.8999996,0,,0,,0,-1.5353827,0,3.0999985,0,2.199997,0,43.8,0,-2.6328843,0,1.8362503,0,0.20000076,0,0
2021-12-20,10958.24243333133,11203.177586995138,10891.797258667204,10936.09404177662,56880.0,-0.005568060656320095,58.3,0,49.4,0,,0,0.032225475,0,-2.0,0,1.3097526,0,-1.8999996,0,,0,,0,-1.524799,0,3.0999985,0,2.199997,0,43.8,0,-2.5913858,0,1.8187451,0,0.20000076,0,0
2021-12-21,10938.356026119842,11268.709060465748,10925.24677872516,11104.843468032255,62567.0,0.01543050248205624,58.3,0,49.4,0,,0,0.03465334,0,-2.0,0,1.3017898,0,-1.8999996,0,,0,,0,-1.5143559,0,3.0999985,0,2.199997,0,43.8,0,-2.5514944,0,1.8016405,0,0.20000076,0,0
2021-12-22,11116.641790687476,11150.725833913632,10969.81821986707,11041.919080537798,55932.0,-0.005666391217093558,58.3,0,49.4,0,,0,0.037085384,0,-2.0,0,1.2939945,0,-1.8999996,0,,0,,0,-1.50405,0,3.0999985,0,2.199997,0,43.8,0,-2.513105,0,1.7849226,0,0.20000076,0,0
2021-12-23,11070.759424806096,11273.952759423615,10939.666950859304,11222.826694584364,60972.0,0.01638371126676974,58.3,0,49.4,0,,0,0.03952166,0,-2.0,0,1.2849815,0,-1.8999996,0,,0,,0,-1.4938781,0,3.0999985,0,2.199997,0,43.8,0,-2.4761217,0,1.7680179,0,0.20000076,0,0
2021-12-24,11258.22166255,11273.952759423615,11098.288844334918,11182.188027660859,54993.0,-0.003621072304637485,58.3,0,49.4,0,,0,0.04196223,0,-2.0,0,1.2761106,0,-1.8999996,0,,0,,0,-1.4838368,0,3.0999985,0,2.199997,0,43.8,0,-2.4404576,0,1.7514813,0,0.20000076,0,0
2021-12-27,11182.188027660859,11321.146050044461,10829.549272744005,10838.725745920283,83221.0,-0.030715123094958607,58.3,0,49.4,0,,0,0.04440715,0,-2.0,0,1.2673807,0,-1.8999996,0,,0,,0,-1.473923,0,3.0999985,0,2.199997,0,43.8,0,-2.4060323,0,1.7353004,0,0.20000076,0,0
2021-12-28,10878.05348810432,11167.76785552672,10815.129100609865,11142.860285476829,68705.0,0.028059990324141415,58.3,0,49.4,0,,0,0.046856485,0,-2.0,0,1.2587899,0,-1.8999996,0,,0,,0,-1.4641337,0,3.0999985,0,2.199997,0,43.8,0,-2.372773,0,1.7194633,0,0.20000076,0,0
2021-12-29,11142.860285476829,11175.63340396351,11058.961102150879,11131.061962821626,60533.0,-0.0010588235294110016,58.3,0,49.4,0,,0,0.04931029,0,-2.0,0,1.250337,0,-1.8999996,0,,0,,0,-1.4544661,0,3.0999985,0,2.199997,0,43.8,0,-2.3406122,0,1.703959,0,0.20000076,0,0
2021-12-30,11127.129188603209,11157.280457610981,10980.30561778281,11116.641790687476,67447.0,-0.0012954893416562419,58.3,0,49.4,0,,0,0.051768627,0,-2.0,0,1.2420207,0,-1.8999996,0,,0,,0,-1.4449172,0,3.0999985,0,2.199997,0,43.8,0,-2.3094878,0,1.6887765,0,0.20000076,0,0
2021-12-31,11094.356070116519,11175.63340396351,10794.154304778373,10868.877014928039,78146.0,-0.02228773584905752,58.3,0,49.4,0,,0,0.054231558,0,-2.0,0,1.2338402,0,-1.8999996,0,,0,,0,-1.4354843,0,3.0999985,0,2.199997,0,43.8,0,-2.279343,0,1.6739062,0,0.20000076,0,0
2022-01-04,10822.994649046665,11323.767899523393,10822.994649046665,11214.961146147558,28957.0,0.03184175612109552,59.9,1,49.7,1,,0,-1.1551089,1,1.6000023,1,1.2257944,0,-1.8999996,0,,0,,0,-0.97060835,1,3.0999985,0,-2.7999992,1,43.8,0,-3.0986273,1,1.6593382,0,0.20000076,0,1
2022-01-05,11211.028371929156,11251.667038852655,10994.725789916958,11064.204801108763,25708.0,-0.013442431326708748,59.9,0,49.7,0,,0,-1.1458776,0,1.6000023,0,1.2178829,0,-1.8999996,0,,0,,0,-0.9669728,0,3.0999985,0,-2.7999992,0,43.8,0,-3.032141,0,1.6450639,0,0.20000076,0,0
2022-01-06,11140.85912867237,11140.85912867237,10970.369230293625,11085.777776888466,43977.0,0.00194979902916681,59.9,0,49.7,0,,0,-1.1367412,0,1.6000023,0,1.210105,0,-1.8999996,0,,0,,0,-0.96335506,0,3.0999985,0,-2.7999992,0,43.8,0,-2.9692705,0,1.6310744,0,0.20000076,0,0
2022-01-07,11121.18721732098,11244.464528456374,10997.909906185578,11165.776883050805,53177.0,0.007216372885366695,59.9,0,49.7,0,,0,-1.1276972,0,1.6000023,0,1.2024603,0,-1.8999996,0,,0,,0,-0.95975477,0,3.0999985,0,-2.7999992,0,43.8,0,-2.9096904,0,1.6173619,0,0.20000076,0,0
2022-01-10,11184.137333645436,11185.448794402197,10837.911693860924,10854.960683698795,55249.0,-0.027836504580690313,59.9,0,49.7,0,,0,-1.1187435,0,1.6000023,0,1.1949488,0,-1.8999996,0,,0,,0,-0.9561719,0,3.0999985,0,-2.7999992,0,43.8,0,-2.8531153,0,1.6039187,0,0.20000076,0,0
2022-01-11,10839.223154617677,10978.237994834182,10740.863597860705,10978.237994834182,53227.0,0.011356771777212948,59.9,0,49.7,0,,0,-1.1098778,0,1.6000023,0,1.1875705,0,-1.8999996,0,,0,,0,-0.9526061,0,3.0999985,0,-2.7999992,0,43.8,0,-2.7992933,0,1.5907375,0,0.20000076,0,0
2022-01-12,11056.925640239759,11205.120705753581,10959.877544239549,11181.514412131912,55742.0,0.018516306295544016,59.9,0,49.7,0,,0,-1.1010983,0,1.6000023,0,1.1803256,0,-1.8999996,0,,0,,0,-0.9490573,0,3.0999985,0,-2.7999992,0,43.8,0,-2.7480009,0,1.5778114,0,0.20000076,0,0
2022-01-13,11236.595763915813,11336.266781429546,11132.990364131812,11181.514412131912,60518.0,0.0,59.9,0,49.7,0,,0,-1.0924026,0,1.6000023,0,0.63234466,1,-5.800001,1,,0,,0,-0.94552535,0,-8.299999,1,-2.7999992,0,35.5,1,-2.6990392,0,1.0758771,1,-4.6000004,1,1
2022-01-14,11181.514412131912,11546.100502511072,11135.613285645335,11526.428591159676,70497.0,0.03084682148721596,59.9,0,49.7,0,,0,-1.0837888,0,1.6000023,0,0.62633556,0,-5.800001,0,,0,,0,-0.94201,0,-8.299999,0,-2.7999992,0,35.5,0,-2.6522312,0,1.0681512,0,-4.6000004,0,0
2022-01-17,11494.953532997446,11532.985894943467,11230.038460132017,11265.447900564528,72296.0,-0.022641938787120064,59.9,0,49.7,0,,0,-1.075255,0,1.6000023,0,0.6203387,0,-5.800001,0,,0,,0,-0.93851113,0,-8.299999,0,-2.7999992,0,35.5,0,-2.6049988,0,1.0605094,0,-4.6000004,0,0
2022-01-18,11253.644753753684,11392.6595939702,11167.088343807562,11370.36476110529,45759.0,0.009313154831198878,59.9,0,49.7,0,,0,-1.0667994,0,1.6000023,0,0.6143533,0,-5.800001,0,,0,,0,-0.93502855,0,-8.299999,0,-2.7999992,0,35.5,0,-2.5598063,0,1.0529507,0,-4.6000004,0,0
2022-01-19,11370.36476110529,11628.72253018692,11338.889702943065,11450.36386726762,58661.0,0.007035755478661976,59.9,0,49.7,0,,0,-1.0584201,0,1.6000023,0,0.608379,0,-5.800001,0,,0,,0,-0.9315621,0,-8.299999,0,-2.7999992,0,35.5,0,-2.5165052,0,1.0454743,0,-4.6000004,0,0
2022-01-20,11510.691062078564,11675.935117430265,11417.577348348634,11637.902755484241,52740.0,0.01637842171572612,59.9,0,49.7,0,,0,-1.0501153,0,1.6000023,0,0.6024151,0,-5.800001,0,,0,,0,-0.9281117,0,-8.299999,0,-2.7999992,0,35.5,0,-2.474961,0,1.0380789,0,-4.6000004,0,0
2022-01-21,11637.902755484241,11699.54141105194,11395.282515483723,11665.44343137619,50423.0,0.0023664638269098592,59.9,0,49.7,0,,0,-1.0418833,0,1.6000023,0,0.59646106,0,-5.800001,0,,0,,0,-0.92467695,0,-8.299999,0,-2.7999992,0,35.5,0,-2.435053,0,1.030764,0,-4.6000004,0,0
2022-01-24,11665.44343137619,11759.868605862883,11393.971054726962,11405.774201537799,57625.0,-0.022259696458684752,59.9,0,49.7,0,,0,-1.0337224,0,1.6000023,0,0.5905164,0,-5.800001,0,,0,,0,-0.921258,0,-8.299999,0,-2.7999992,0,35.5,0,-2.3966715,0,1.0235288,0,-4.6000004,0,0
2022-01-25,11435.937798943267,11515.936905105602,11296.922958726762,11446.429484997347,57770.0,0.003564447510636004,59.9,0,49.7,0,,0,-1.025631,0,1.6000023,0,0.58442354,0,-5.800001,0,,0,,0,-0.9178544,0,-8.299999,0,-2.7999992,0,35.5,0,-2.359717,0,1.0160923,0,-4.6000004,0,0
2022-01-26,11446.429484997347,11637.902755484241,11400.528358510763,11615.60792261933,53476.0,0.014780018331805866,59.9,0,49.7,0,,0,-1.0176075,0,1.6000023,0,0.57833225,0,-5.800001,0,,0,,0,-0.91446626,0,-8.299999,0,-2.7999992,0,35.5,0,-2.324098,0,1.0087287,0,-4.6000004,0,0
2022-01-27,11619.542304889608,11746.753998295284,11519.871287375876,11640.525676997757,53253.0,0.0021451958902558577,59.9,0,49.7,0,,0,-1.0096501,0,1.6000023,0,0.57224154,0,-5.800001,0,,0,,0,-0.91109324,0,-8.299999,0,-2.7999992,0,35.5,0,-2.2897325,0,1.0014374,0,-4.6000004,0,0
2022-01-28,11677.24657818702,11762.491527376396,11422.823191375668,11479.216003916334,42961.0,-0.013857593510590238,59.9,0,49.7,0,,0,-1.0017576,0,1.6000023,0,0.5661504,0,-5.800001,0,,0,,0,-0.9077352,0,-8.299999,0,-2.7999992,0,35.5,0,-2.256544,0,0.99421746,0,-4.6000004,0,0
2022-02-07,11749.753332881359,12294.026983193407,11710.40824972626,12193.04126976201,28823.0,0.062184147907151655,64.4,1,49.3,1,,0,-1.3718853,1,4.5,1,0.5600578,0,-5.800001,0,,0,,0,0.35148755,1,-8.299999,0,-0.8999977,1,35.5,0,-1.0620621,1,0.98706794,0,-4.6000004,0,1
2022-02-08,12292.715480421575,12292.715480421575,12103.859081277144,12161.565203237944,34618.0,-0.0025814778960951967,64.4,0,49.3,0,,0,-1.3599523,0,4.5,0,0.55396265,0,-5.800001,0,,0,,0,0.3486085,0,-8.299999,0,-0.8999977,0,35.5,0,-1.0538883,0,0.9799882,0,-4.6000004,0,0
2022-02-09,12114.351103451832,12186.48375590283,11956.970770831482,12015.98839556411,53071.0,-0.011970236169524862,64.4,0,49.3,0,,0,-1.3481847,0,4.5,0,0.5478639,0,-5.800001,0,,0,,0,0.34573212,0,-8.299999,0,-0.8999977,0,35.5,0,-1.0457869,0,0.97297764,0,-4.6000004,0,0
2022-02-10,12012.053887248605,12330.749060804828,11890.08412946783,12288.780972106068,61580.0,0.02270246671032594,64.4,0,49.3,0,,0,-1.336625,0,4.5,0,0.54176044,0,-5.800001,0,,0,,0,0.3446544,0,-8.299999,0,-0.8999977,0,35.5,0,-1.037756,0,0.9660356,0,-4.6000004,0,0
2022-02-11,12389.766685537463,12510.424940546394,11916.314184904553,11918.937190448229,93973.0,-0.03009605122732162,64.4,0,49.3,0,,0,-1.3252208,0,4.5,0,0.5356511,0,-5.800001,0,,0,,0,0.34357753,0,-8.299999,0,-0.8999977,0,35.5,0,-1.0297942,0,0.9591615,0,-4.6000004,0,0
2022-02-14,11945.167245884955,12039.595445457164,11643.521608362604,11736.638305162985,70784.0,-0.01529489436619702,64.4,0,49.3,0,,0,-1.3139678,0,4.5,0,0.52953476,0,-5.800001,0,,0,,0,0.3425015,0,-8.299999,0,-0.8999977,0,35.5,0,-1.0218998,0,0.95235497,0,-4.6000004,0,0
2022-02-15,11631.718083416083,11672.374669343011,11400.893595572898,11449.419198130838,69085.0,-0.024472008045591687,64.4,0,49.3,0,,0,-1.3028618,0,4.5,0,0.52341014,0,-5.800001,0,,0,,0,0.34142628,0,-8.299999,0,-0.8999977,0,35.5,0,-1.0140716,0,0.94561553,0,-4.6000004,0,0
2022-02-16,11394.336081713713,11623.849066785058,11324.826434806393,11543.847397703046,55797.0,0.008247422680411898,64.4,0,49.3,0,,0,-1.2918988,0,4.5,0,0.51727605,0,-5.800001,0,,0,,0,0.3403519,0,-8.299999,0,-0.8999977,0,35.5,0,-1.0063077,0,0.9389429,0,-4.6000004,0,0
