date,open,high,low,close,volume,returns,fac_PMI_Input_Price_diff,fac_PMI_Input_Price_diff_release,fac_CPI_=100_zscore,fac_CPI_=100_zscore_release,fac_CPI_=100_level,fac_CPI_=100_level_release,fac_CPI_=100_diff,fac_CPI_=100_diff_release,fac_PMI_Input_Price_level,fac_PMI_Input_Price_level_release,fac_PPI_diff,fac_PPI_diff_release,fac_CPI_level,fac_CPI_level_release,fac_CPI_zscore,fac_CPI_zscore_release,any_effective_release
2019-03-08,12923.632741258345,12923.632741258345,12593.002834186518,12883.666488755165,1096.0,-0.004212299915753337,5.6000023,0,0.3511308,0,103.7857,0,-0.038101196,0,51.9,0,-0.19999999,0,0.01,0,,0,0
2019-03-11,12981.765472172072,13065.331272860563,12901.832967165703,12923.632741258345,3584.0,0.0031020868584312744,5.6000023,0,-0.5347512,1,101.652,1,0.039398193,1,51.9,0,0.0,1,0.01,1,,0,1
2019-03-12,12999.931950582617,12999.931950582617,12912.732854212023,12970.86558512576,3330.0,0.0036547652516174534,5.6000023,0,-0.5417327,0,101.652,0,0.039398193,0,51.9,0,0.0,0,0.01,0,,0,0
2019-03-13,12970.86558512576,13079.864455588999,12945.432515350994,12945.432515350994,5234.0,-0.0019607843137262604,5.6000023,0,-0.5488057,0,101.652,0,0.039398193,0,51.9,0,0.0,0,0.01,0,,0,0
2019-03-14,12970.86558512576,12970.86558512576,12905.4662628478,12938.165923986777,1578.0,-0.0005613247263542842,5.6000023,0,-0.55597264,0,101.652,0,0.039398193,0,51.9,0,0.0,0,0.01,0,,0,0
2019-03-15,12934.532628304674,12981.765472172072,12923.632741258345,12970.86558512576,2002.0,0.002527379949453401,5.6000023,0,-0.5632363,0,101.652,0,0.039398193,0,51.9,0,0.0,0,0.01,0,,0,0
2019-03-18,13054.431385814238,13068.964568542675,12934.532628304674,13025.365020357367,4508.0,0.004201680672267782,5.6000023,0,-0.5705995,0,101.652,0,0.039398193,0,51.9,0,0.0,0,0.01,0,,0,0
2019-03-19,13025.365020357367,13025.365020357367,12854.600123298287,12890.933080119377,4332.0,-0.010320781032077453,5.6000023,0,-0.5780652,0,101.652,0,0.039398193,0,51.9,0,0.0,0,0.01,0,,0,0
2019-03-20,12861.866714662508,12912.732854212023,12836.433644887755,12887.299784437264,2204.0,-0.0002818489289745374,5.6000023,0,-0.5856365,0,101.652,0,0.039398193,0,51.9,0,0.0,0,0.01,0,,0,0
2019-03-21,12880.033193073048,12923.632741258345,12872.76660170884,12883.666488755165,1788.0,-0.0002819283901881464,5.6000023,0,-0.5933166,0,101.652,0,0.039398193,0,51.9,0,0.0,0,0.01,0,,0,0
2019-03-22,12880.033193073048,12916.366149894136,12836.433644887755,12847.333531934082,1530.0,-0.0028200789622111477,5.6000023,0,-0.60110885,0,101.652,0,0.039398193,0,51.9,0,0.0,0,0.01,0,,0,0
2019-03-25,12745.601252835047,12894.566375801487,12745.601252835047,12869.133306026728,1042.0,0.0016968325791852923,5.6000023,0,-0.6090167,0,101.652,0,0.039398193,0,51.9,0,0.0,0,0.01,0,,0,0
2019-03-26,12883.666488755165,12941.799219668888,12818.267166477215,12832.800349205652,5328.0,-0.0028232636928284816,5.6000023,0,-0.6170439,0,101.652,0,0.039398193,0,51.9,0,0.0,0,0.01,0,,0,0
2019-03-27,12858.233418980404,12880.033193073048,12847.333531934082,12865.500010344618,1036.0,0.002548131370327944,5.6000023,0,-0.62519425,0,101.652,0,0.039398193,0,51.9,0,0.0,0,0.01,0,,0,0
2019-03-28,12898.199671483593,12901.832967165703,12843.700236251969,12894.566375801487,2490.0,0.0022592487997743493,5.6000023,0,-0.6334716,0,101.652,0,0.039398193,0,51.9,0,0.0,0,0.01,0,,0,0
2019-03-29,12887.299784437264,12901.832967165703,12796.467392384566,12840.066940569868,3008.0,-0.004226542688080981,5.6000023,0,-0.6418803,0,101.652,0,0.039398193,0,51.9,0,0.0,0,0.01,0,,0,0
2019-04-01,12840.066940569868,12967.232289443642,12836.433644887755,12963.598993761529,4816.0,0.009620826259195248,1.5999985,1,-0.65042454,0,101.652,0,0.039398193,0,53.5,1,0.0,0,0.01,0,,0,1
2019-04-02,12999.931950582617,13007.198541946827,12945.432515350994,12989.032063536282,1584.0,0.001961883408071463,1.5999985,0,-0.659109,0,101.652,0,0.039398193,0,53.5,0,0.0,0,0.01,0,,0,0
2019-04-03,12981.765472172072,12999.931950582617,12967.232289443642,12992.665359218403,2048.0,0.0002797202797213405,1.5999985,0,-0.6679384,0,101.652,0,0.039398193,0,53.5,0,0.0,0,0.01,0,,0,0
2019-04-04,12999.931950582617,13090.764342635324,12989.032063536282,13083.497751271103,3496.0,0.006991051454138697,1.5999985,0,-0.6769178,0,101.652,0,0.039398193,0,53.5,0,0.0,0,0.01,0,,0,0
2019-04-08,13188.863326052237,13337.828449018672,13134.363890820612,13239.729465601755,6916.0,0.011941127464593526,1.5999985,0,-0.68605244,0,101.652,0,0.039398193,0,53.5,0,0.0,0,0.01,0,,0,0
2019-04-09,13294.22890083338,13464.993797892455,13174.330143323801,13192.49662173435,8380.0,-0.003567508232711347,1.5999985,0,-0.6953479,0,101.652,0,0.039398193,0,53.5,0,0.0,0,0.01,0,,0,0
2019-04-10,13170.696847641693,13272.42912674071,13170.696847641693,13261.529239694397,2532.0,0.0052327182594322785,1.5999985,0,-0.7048099,0,101.652,0,0.039398193,0,53.5,0,0.0,0,0.01,0,,0,0
2019-04-11,13301.49549219759,13355.994927429216,13196.129917416454,13239.729465601755,4588.0,-0.0016438356164378831,1.5999985,0,-0.7144446,0,101.652,0,0.039398193,0,53.5,0,0.0,0,0.01,0,,0,0
2019-04-12,13268.795831058615,13388.69458856818,13246.996056965965,13377.794701521856,4344.0,0.010428100987925015,1.5999985,0,2.0996482,1,116.1685,1,-0.06729889,1,53.5,0,0.29999995,1,0.01,1,,0,1
2019-04-15,13472.260389256659,13610.325625176773,13472.260389256659,13544.926302898833,5922.0,0.012493210211841799,1.5999985,0,2.081686,0,116.1685,0,-0.06729889,0,53.5,0,0.29999995,0,0.01,0,,0,0
2019-04-16,13552.192894263044,13588.525851084127,13406.861066978723,13421.394249707155,5410.0,-0.009120171673820066,1.5999985,0,2.064297,0,116.1685,0,-0.06729889,0,53.5,0,0.29999995,0,0.01,0,,0,0
2019-04-17,13414.127658342944,13486.79357198509,13392.327884250288,13425.027545389265,4206.0,0.00027070925825678493,1.5999985,0,2.0474653,0,116.1685,0,-0.06729889,0,53.5,0,0.29999995,0,0.01,0,,0,0
2019-04-18,13414.127658342944,13508.593346077758,13410.49436266083,13501.326754713531,5812.0,0.0056833558863327305,1.5999985,0,2.0311766,0,116.1685,0,-0.06729889,0,53.5,0,0.29999995,0,0.01,0,,0,0
2019-04-19,13544.926302898833,13690.258130183143,13512.226641759848,13668.458356090494,5990.0,0.012378902045209417,1.5999985,0,2.015418,0,116.1685,0,-0.06729889,0,53.5,0,0.29999995,0,0.01,0,,0,0
2019-04-22,13770.190635189523,13795.62370496428,13534.0264158525,13552.192894263044,7500.0,-0.008506113769271129,1.5999985,0,1.9964634,0,116.1685,0,-0.06729889,0,53.5,0,0.29999995,0,0.01,0,,0,0
2019-04-23,13559.459485627262,13704.791312911579,13559.459485627262,13675.724947454713,4654.0,0.009115281501340222,1.5999985,0,1.9780284,0,116.1685,0,-0.06729889,0,53.5,0,0.29999995,0,0.01,0,,0,0
2019-04-24,13653.925173362077,13730.224382686334,13624.858807905208,13657.558469044172,4024.0,-0.001328374070138194,1.5999985,0,1.9600958,0,116.1685,0,-0.06729889,0,53.5,0,0.29999995,0,0.01,0,,0,0
2019-04-25,13712.057904275796,13737.490974050555,13595.792442448337,13650.291877679956,4138.0,-0.0005320563979781534,1.5999985,0,1.942649,0,116.1685,0,-0.06729889,0,53.5,0,0.29999995,0,0.01,0,,0,0
2019-04-26,13515.859937441966,13588.525851084127,13301.49549219759,13414.127658342944,8098.0,-0.017301038062282892,1.5999985,0,1.9256727,0,116.1685,0,-0.06729889,0,53.5,0,0.29999995,0,0.01,0,,0,0
2019-04-29,13363.261518793426,13388.69458856818,13297.862196515478,13316.028674926018,6024.0,-0.007313109425786224,1.5999985,0,1.9054384,0,116.1685,0,-0.06729889,0,53.5,0,0.29999995,0,0.01,0,,0,0
2019-04-30,13181.596734688022,13519.493233124069,13181.596734688022,13512.226641759848,7574.0,0.01473396998635712,1.5999985,0,1.8856643,0,116.1685,0,-0.06729889,0,53.5,0,0.29999995,0,0.01,0,,0,0
2019-05-06,13515.859937441966,13697.524721547374,13490.426867667202,13530.3931201704,7036.0,0.001344447432106266,-0.40000153,1,1.8663317,0,116.1685,0,-0.06729889,0,53.1,1,0.29999995,0,0.01,0,,0,1
2019-05-07,13555.826189945148,13886.456097016986,13519.493233124069,13886.456097016986,8036.0,0.026315789473683848,-0.40000153,0,1.8474231,0,116.1685,0,-0.06729889,0,53.1,0,0.29999995,0,0.01,0,,0,0
2019-05-08,13861.023027242227,13933.688940884389,13752.02415677899,13850.123140195905,8734.0,-0.0026164311878598134,-0.40000153,0,1.8289219,0,116.1685,0,-0.06729889,0,53.1,0,0.29999995,0,0.01,0,,0,0
2019-05-09,13951.85541929493,14177.11975158563,13951.85541929493,14086.287359532926,14910.0,0.017051416579223266,-0.40000153,0,1.8108126,0,116.1685,0,-0.06729889,0,53.1,0,0.29999995,0,0.01,0,,0,0
2019-05-10,14169.853160221417,14169.853160221417,13799.257000646392,13944.588827930715,13096.0,-0.010059324219757304,-0.40000153,0,3.3061378,1,117.4485,1,0.014099121,1,53.1,0,0.39999998,1,0.01,1,,0,1
2019-05-13,13937.322236566499,14115.353724989789,13908.255871109624,13988.188376116008,9626.0,0.0031266284523185917,-0.40000153,0,3.2249053,0,117.4485,0,0.014099121,0,53.1,0,0.39999998,0,0.01,0,,0,0
2019-05-14,13915.522462473848,14071.754176804494,13893.722688381205,13977.288489069686,12254.0,-0.0007792207792206574,-0.40000153,0,3.1487668,0,117.4485,0,0.014099121,0,53.1,0,0.39999998,0,0.01,0,,0,0
2019-05-15,14057.22099407606,14213.452708406701,13995.454967480222,14195.28622999617,12900.0,0.01559656875487403,-0.40000153,0,3.0771983,0,117.4485,0,0.014099121,0,53.1,0,0.39999998,0,0.01,0,,0,0
2019-05-16,14242.519073863576,14740.28058231237,14198.919525678277,14442.350336379517,24478.0,0.017404658305605336,-0.40000153,0,3.0097485,0,117.4485,0,0.014099121,0,53.1,0,0.39999998,0,0.01,0,,0,0
2019-05-17,14529.549432750115,14609.481937756482,14071.754176804494,14097.187246579257,19984.0,-0.02389937106918205,-0.40000153,0,2.9460263,0,117.4485,0,0.014099121,0,53.1,0,0.39999998,0,0.01,0,,0,0
2019-05-20,14104.453837943453,14140.786794764552,13850.123140195905,13944.588827930715,15206.0,-0.010824742268041532,-0.40000153,0,-0.14384575,1,89.0,1,8.457001,1,53.1,0,0.39999998,0,0.01,0,,0,1
2019-05-21,13966.388602023355,14104.453837943453,13879.189505652763,14104.453837943453,13042.0,0.011464304325168095,-0.40000153,0,-0.14273024,0,89.0,0,8.457001,0,53.1,0,0.39999998,0,0.01,0,,0,0
2019-05-22,13980.921784751798,14024.521332937085,13682.99153881893,13861.023027242227,18772.0,-0.017259144770735757,-0.40000153,0,-0.1416149,0,89.0,0,8.457001,0,53.1,0,0.39999998,0,0.01,0,,0,0
2019-05-23,13759.290748143198,13871.922914288552,13646.658581997848,13664.82506040839,9546.0,-0.01415465268676297,-0.40000153,0,-0.14049974,0,89.0,0,8.457001,0,53.1,0,0.39999998,0,0.01,0,,0,0
2019-05-24,13643.025286315748,13900.989279745412,13555.826189945148,13813.790183374815,16172.0,0.010901356022334108,-0.40000153,0,-0.13938476,0,89.0,0,8.457001,0,53.1,0,0.39999998,0,0.01,0,,0,0
2019-05-27,13668.458356090494,13788.357113600066,13592.159146766231,13635.758694951533,9386.0,-0.01288795370857343,-0.40000153,0,-0.13826995,0,89.0,0,8.457001,0,53.1,0,0.39999998,0,0.01,0,,0,0
2019-05-28,13552.192894263044,13795.62370496428,13508.593346077758,13759.290748143198,10472.0,0.00905941913136088,-0.40000153,0,-0.13715531,0,89.0,0,8.457001,0,53.1,0,0.39999998,0,0.01,0,,0,0
2019-05-29,13784.723817917953,14191.652934314057,13748.390861096883,13810.156887692709,18844.0,0.003696857670979492,-0.40000153,0,-0.13604082,0,89.0,0,8.457001,0,53.1,0,0.39999998,0,0.01,0,,0,0
2019-05-30,13806.52359201061,13973.65519338758,13770.190635189523,13842.85654883169,11218.0,0.0023677979479090894,-0.40000153,0,-0.1349265,0,89.0,0,8.457001,0,53.1,0,0.39999998,0,0.01,0,,0,0
2019-05-31,13944.588827930715,14097.187246579257,13875.556209970662,14017.254741572871,14540.0,0.01259842519685006,-0.40000153,0,-0.13381234,0,89.0,0,8.457001,0,53.1,0,0.39999998,0,0.01,0,,0,0
2019-06-03,14024.521332937085,14097.187246579257,13842.85654883169,13879.189505652763,11912.0,-0.009849663037843626,-1.2999992,1,-0.13269833,0,89.0,0,8.457001,0,51.8,1,0.39999998,0,0.01,0,,0,1
2019-06-04,13846.489844513797,14017.254741572871,13846.489844513797,13893.722688381205,8084.0,0.0010471204188489125,-1.2999992,0,-0.13158445,0,89.0,0,8.457001,0,51.8,0,0.39999998,0,0.01,0,,0,0
2019-06-05,13853.756435878013,13879.189505652763,13686.624834501035,13744.757565414768,5970.0,-0.010721757322176284,-1.2999992,0,-0.13047072,0,89.0,0,8.457001,0,51.8,0,0.39999998,0,0.01,0,,0,0
2019-06-06,13697.524721547374,13846.489844513797,13548.55959858094,13835.589957467468,9100.0,0.006608511763150915,-1.2999992,0,-0.13343908,0,89.0,0,8.457001,0,51.8,0,0.39999998,0,0.01,0,,0,0
2019-06-10,13993.77926024628,14229.788579904141,13871.054414024198,13893.081950525588,186434.0,0.004155369827731015,-1.2999992,0,-0.13641682,0,89.0,0,8.457001,0,51.8,0,0.39999998,0,0.01,0,,0,0
2019-06-11,13940.283814457165,14088.18298810942,13861.614041237886,14069.302242536793,180932.0,0.012684031710079813,-1.2999992,0,-0.13940407,0,89.0,0,8.457001,0,51.8,0,0.39999998,0,0.01,0,,0,0
2019-06-12,14059.861869750477,14135.384852040994,13974.898514673652,14059.861869750477,184268.0,-0.0006709908297920508,-1.2999992,0,-0.14240095,0,89.0,0,8.457001,0,51.8,0,0.39999998,0,0.01,0,,0,0
2019-06-13,14097.623360895743,14254.962907334299,14069.302242536793,14242.37574361922,196034.0,0.012981199641898256,-1.2999992,0,3.9525948,1,113.3391,1,-8.414902,1,51.8,0,0.30000007,1,0.01,1,,0,1
2019-06-14,14286.430816622013,14317.898725909723,14166.852761328708,14220.348207117822,165000.0,-0.0015466195315951836,-1.2999992,0,3.822324,0,113.3391,0,-8.414902,0,51.8,0,0.30000007,0,0.01,0,,0,0
2019-06-17,14103.916942753283,14154.265597613623,14059.861869750477,14151.118806684857,112872.0,-0.0048683337021461215,-1.2999992,0,3.7032244,0,113.3391,0,-8.414902,0,51.8,0,0.30000007,0,0.01,0,,0,0
2019-06-18,14179.439925043791,14182.586715972568,13978.045305602425,14012.660005818909,143036.0,-0.0097843006448749,-1.2999992,0,3.59376,0,113.3391,0,-8.414902,0,51.8,0,0.30000007,0,0.01,0,,0,0
2019-06-19,14009.513214890138,14132.23806111223,13959.164560029792,14122.79768832591,135060.0,0.007859869750730164,-1.2999992,0,3.4926765,0,113.3391,0,-8.414902,0,51.8,0,0.30000007,0,0.01,0,,0,0
2019-06-20,14103.916942753283,14248.669325476767,14059.861869750477,14239.228952690442,137410.0,0.008244206773617924,-1.2999992,0,3.3989365,0,113.3391,0,-8.414902,0,51.8,0,0.30000007,0,0.01,0,,0,0
2019-06-21,14207.761043402736,14226.641788975368,13896.228741454368,13933.990232599628,202694.0,-0.021436464088397167,-1.2999992,0,3.3116748,0,113.3391,0,-8.414902,0,51.8,0,0.30000007,0,0.01,0,,0,0
2019-06-24,13921.403068884541,13978.045305602425,13622.45793065126,13650.779049010203,263272.0,-0.020325203252032575,-1.2999992,0,3.2301624,0,113.3391,0,-8.414902,0,51.8,0,0.30000007,0,0.01,0,,0,0
2019-06-25,13635.045094366342,13704.274494799314,13581.549648577238,13609.870766936176,159802.0,-0.002996772706316264,-1.2999992,0,3.1537807,0,113.3391,0,-8.414902,0,51.8,0,0.30000007,0,0.01,0,,0,0
2019-06-26,13641.338676223888,13751.47635873088,13641.338676223888,13716.861658514395,117956.0,0.007861271676300019,-1.2999992,0,3.0820005,0,113.3391,0,-8.414902,0,51.8,0,0.30000007,0,0.01,0,,0,0
2019-06-27,13720.008449443172,13820.705759163859,13493.439502571633,13559.522112075829,236712.0,-0.011470520761642455,-1.2999992,0,3.0143664,0,113.3391,0,-8.414902,0,51.8,0,0.30000007,0,0.01,0,,0,0
2019-06-28,13578.402857648456,13808.118595448774,13559.522112075829,13789.237849876145,164160.0,0.016941285681132845,-1.2999992,0,2.952978,0,113.3391,0,-8.414902,0,51.8,0,0.30000007,0,0.01,0,,0,0
2019-07-01,13798.678222662456,14081.889406251887,13757.769940588436,14040.981124177852,209866.0,0.018256503879506836,-2.7999992,1,2.8947775,0,113.3391,0,-8.414902,0,49.0,1,0.30000007,0,0.01,0,,0,1
2019-07-02,14012.660005818909,14182.586715972568,13978.045305602425,14160.559179471164,152930.0,0.008516360376512822,-2.7999992,0,2.8394926,0,113.3391,0,-8.414902,0,49.0,0,0.30000007,0,0.01,0,,0,0
2019-07-03,14192.027088758885,14220.348207117822,14069.302242536793,14132.23806111223,130504.0,-0.0019999999999994467,-2.7999992,0,2.7868812,0,113.3391,0,-8.414902,0,49.0,0,0.30000007,0,0.01,0,,0,0
2019-07-04,14147.972015756077,14220.348207117822,14044.12791510662,14166.852761328708,154588.0,0.002449343130705328,-2.7999992,0,2.7367296,0,113.3391,0,-8.414902,0,49.0,0,0.30000007,0,0.01,0,,0,0
2019-07-05,14185.733506901332,14380.834544485167,14160.559179471164,14380.834544485167,221644.0,0.015104398045313605,-2.7999992,0,2.6888473,0,113.3391,0,-8.414902,0,49.0,0,0.30000007,0,0.01,0,,0,0
2019-07-08,14428.036408416732,14541.320881852496,14324.192307767282,14446.917153989361,294114.0,0.004595185995623252,-2.7999992,0,2.6430635,0,113.3391,0,-8.414902,0,49.0,0,0.30000007,0,0.01,0,,0,0
2019-07-09,14500.41259977847,14805.651319869301,14462.651108633218,14752.15587408018,363246.0,0.021128294489217714,-2.7999992,0,2.5992255,0,113.3391,0,-8.414902,0,49.0,0,0.30000007,0,0.01,0,,0,0
2019-07-10,14730.128337578783,14752.15587408018,14601.109909499151,14711.247592006153,225730.0,-0.0027730375426620046,-2.7999992,0,2.5571954,0,113.3391,0,-8.414902,0,49.0,0,0.30000007,0,0.01,0,,0,0
2019-07-11,14783.623783367895,14868.587138444718,14604.25670042793,14752.15587408018,249524.0,0.0027807486631015177,-2.7999992,0,2.7979736,1,104.2478,1,0.070999146,1,49.0,0,0.19999993,1,0.01,1,,0,1
2019-07-12,14783.623783367895,14821.385274513144,14478.385063277077,14541.320881852496,306248.0,-0.014291808873720169,-2.7999992,0,2.7473955,0,104.2478,0,0.070999146,0,49.0,0,0.19999993,0,0.01,0,,0,0
2019-07-15,14487.825436063393,14771.036619652807,14487.825436063393,14745.862292222642,214488.0,0.014066219433023663,-2.7999992,0,2.6991198,0,104.2478,0,0.070999146,0,49.0,0,0.19999993,0,0.01,0,,0,0
2019-07-16,14745.862292222642,14900.055047732427,14679.779682718437,14821.385274513144,216814.0,0.005121638924455052,-2.7999992,0,2.6529722,0,104.2478,0,0.070999146,0,49.0,0,0.19999993,0,0.01,0,,0,0
2019-07-17,14837.119229157013,14846.559601943329,14695.513637362299,14749.00908315141,149242.0,-0.004883227176220362,-2.7999992,0,2.608797,0,104.2478,0,0.070999146,0,49.0,0,0.19999993,0,0.01,0,,0,0
2019-07-18,14758.44945593773,15158.091903891689,14701.807219219841,15126.623994603979,351132.0,0.025602730957969166,-2.7999992,0,2.566454,0,104.2478,0,0.070999146,0,49.0,0,0.19999993,0,0.01,0,,0,0
2019-07-19,15088.862503458726,15444.449878409883,15051.101012313464,15167.532276678014,557266.0,0.0027043894320786244,-2.7999992,0,2.5258164,0,104.2478,0,0.070999146,0,49.0,0,0.19999993,0,0.01,0,,0,0
2019-07-22,14978.724820951722,15104.596458102576,14915.789002376298,15000.752357453122,239596.0,-0.010995850622407155,-2.7999992,0,2.4867697,0,104.2478,0,0.070999146,0,49.0,0,0.19999993,0,0.01,0,,0,0
2019-07-23,14934.669747948918,15088.862503458726,14893.761465874892,14988.165193738036,185488.0,-0.0008391021606881655,-2.7999992,0,2.44921,0,104.2478,0,0.070999146,0,49.0,0,0.19999993,0,0.01,0,,0,0
2019-07-24,15016.486312096979,15060.54138509978,14802.504528940526,14997.60556652435,226978.0,0.000629855133319257,-2.7999992,0,2.412426,0,104.2478,0,0.070999146,0,49.0,0,0.19999993,0,0.01,0,,0,0
2019-07-25,15044.807430455923,15076.275339743635,14903.201838661205,14953.550493521552,159436.0,-0.002937473772555488,-2.7999992,0,2.37698,0,104.2478,0,0.070999146,0,49.0,0,0.19999993,0,0.01,0,,0,0
2019-07-26,14852.85318380087,14868.587138444718,14349.366635197444,14396.56849912901,390908.0,-0.03724747474747536,-2.7999992,0,2.3427901,0,104.2478,0,0.070999146,0,49.0,0,0.19999993,0,0.01,0,,0,0
2019-07-29,13971.751723744881,14144.825224827311,13899.37553238314,14022.100378605228,281972.0,-0.026010928961747948,-2.7999992,0,2.309781,0,104.2478,0,0.070999146,0,49.0,0,0.19999993,0,0.01,0,,0,0
2019-07-30,14040.981124177852,14129.09127018345,13864.760832166645,13971.751723744881,224510.0,-0.0035906642728907867,-2.7999992,0,2.277884,0,104.2478,0,0.070999146,0,49.0,0,0.19999993,0,0.01,0,,0,0
2019-07-31,14034.687542320304,14144.825224827311,13971.751723744881,14066.155451608025,139402.0,0.006756756756757021,-2.7999992,0,2.2470353,0,104.2478,0,0.070999146,0,49.0,0,0.19999993,0,0.01,0,,0,0
2019-08-01,14100.770151824501,14204.614252473968,13943.430605385944,13952.870978172248,183442.0,-0.008053691275168307,1.7000008,1,2.217177,0,104.2478,0,0.070999146,0,50.7,1,0.19999993,0,0.01,0,,0,1
2019-08-02,13949.724187243488,14059.861869750477,13776.65068616105,13990.632469317516,130674.0,0.0027063599458736487,1.7000008,0,2.1882548,0,104.2478,0,0.070999146,0,50.7,0,0.19999993,0,0.01,0,,0,0
2019-08-05,13965.45814188734,14040.981124177852,13534.347784645659,13546.934948360742,205958.0,-0.031713900134953454,1.7000008,0,2.1602192,0,104.2478,0,0.070999146,0,50.7,0,0.19999993,0,0.01,0,,0,0
2019-08-06,13581.549648577238,13908.815905169455,13581.549648577238,13905.66911424068,130502.0,0.02648083623693398,1.7000008,0,2.133024,0,104.2478,0,0.070999146,0,50.7,0,0.19999993,0,0.01,0,,0,0
2019-08-07,14018.953587676453,14081.889406251887,13801.825013591231,13886.78836866805,92662.0,-0.0013577732518670338,1.7000008,0,2.1066265,0,104.2478,0,0.070999146,0,50.7,0,0.19999993,0,0.01,0,,0,0
2019-08-08,13930.843441670855,14003.2196330326,13597.283603221096,13653.925839938982,100048.0,-0.01676863811466034,1.7000008,0,2.0809867,0,104.2478,0,0.070999146,0,50.7,0,0.19999993,0,0.01,0,,0,0
2019-08-09,13600.43039414986,13720.008449443172,13443.090847711288,13594.13681229231,84232.0,-0.0043788891449654255,1.7000008,0,2.0560677,0,104.2478,0,0.070999146,0,50.7,0,0.19999993,0,0.01,0,,0,0
2019-08-12,13531.200993716893,13581.549648577238,13232.25585548361,13247.989810127467,75552.0,-0.025462962962962465,1.7000008,0,2.3437467,1,105.1767,1,0.04509735,1,50.7,0,-0.099999905,1,0.01,1,,0,1
2019-08-13,13241.696228269922,13257.430182913782,12955.338253751728,12971.072208395586,77516.0,-0.02090261282660333,1.7000008,0,2.311072,0,105.1767,0,0.04509735,0,50.7,0,-0.099999905,0,0.01,0,,0,0
2019-08-14,13027.71444511347,13181.907200623262,13015.127281398378,13071.769518116267,43564.0,0.007763221737020709,1.7000008,0,2.279494,0,105.1767,0,0.04509735,0,50.7,0,-0.099999905,0,0.01,0,,0,0
2019-08-15,13109.531009261525,13178.760409694498,13034.00802697101,13071.769518116267,32754.0,0.0,1.7000008,0,2.2489505,0,105.1767,0,0.04509735,0,50.7,0,-0.099999905,0,0.01,0,,0,0
2019-08-16,13270.017346628865,13270.017346628865,13090.650263688898,13163.026455050638,26666.0,0.006981222917669783,1.7000008,0,2.2193847,0,105.1767,0,0.04509735,0,50.7,0,-0.099999905,0,0.01,0,,0,0
2019-08-19,13310.92562870289,13342.393537990605,13043.448399757324,13093.797054617668,29930.0,-0.005259383217786295,1.7000008,0,2.1907437,0,105.1767,0,0.04509735,0,50.7,0,-0.099999905,0,0.01,0,,0,0
2019-08-20,13059.182354401188,13090.650263688898,12886.108853318761,12901.842807962616,25164.0,-0.01465993751502026,1.7000008,0,2.162979,0,105.1767,0,0.04509735,0,50.7,0,-0.099999905,0,0.01,0,,0,0
2019-08-21,12933.310717250324,13181.907200623262,12889.255644247536,13140.998918549236,31298.0,0.018536585365853453,1.7000008,0,2.136045,0,105.1767,0,0.04509735,0,50.7,0,-0.099999905,0,0.01,0,,0,0
2019-08-22,13216.521900839749,13216.521900839749,13093.797054617668,13172.466827836952,12556.0,0.002394636015325746,1.7000008,0,2.1099002,0,105.1767,0,0.04509735,0,50.7,0,-0.099999905,0,0.01,0,,0,0
2019-08-23,13191.347573409585,13609.870766936176,13166.173245979415,13565.815693933373,29334.0,0.0298614429049211,1.7000008,0,2.084073,0,105.1767,0,0.04509735,0,50.7,0,-0.099999905,0,0.01,0,,0,0
2019-08-26,13798.678222662456,13971.751723744881,13657.072630867737,13867.90762309542,25794.0,0.022268615170493833,1.7000008,0,2.0589747,0,105.1767,0,0.04509735,0,50.7,0,-0.099999905,0,0.01,0,,0,0
2019-08-27,13861.614041237886,13877.347995881735,13367.567865420779,13408.476147494815,15776.0,-0.03312911277512931,1.7000008,0,2.03457,0,105.1767,0,0.04509735,0,50.7,0,-0.099999905,0,0.01,0,,0,0
2019-08-28,13395.88898377972,13606.723976007397,13292.044883130273,13342.393537990605,14850.0,-0.0049284205585551355,1.7000008,0,2.010826,0,105.1767,0,0.04509735,0,50.7,0,-0.099999905,0,0.01,0,,0,0
2019-08-29,13251.136601056234,13332.953165204293,12980.512581181903,13008.83369954084,13956.0,-0.02499999999999991,1.7000008,0,1.9877126,0,105.1767,0,0.04509735,0,50.7,0,-0.099999905,0,0.01,0,,0,0
2019-08-30,12409.872234151162,12592.454262423724,12395.608013192355,12552.514443739094,251574.0,-0.03507764541704095,1.7000008,0,1.9652009,0,105.1767,0,0.04509735,0,50.7,0,-0.099999905,0,0.01,0,,0,0
2019-09-02,12609.571327574278,12689.450964943531,12458.370585411056,12595.307106615483,280726.0,0.0034090909090913613,-2.1000023,1,1.9432644,0,105.1767,0,0.04509735,0,48.6,1,-0.099999905,0,0.01,0,,0,1
2019-09-03,12623.83554853307,12854.915928065542,12526.838846013272,12775.03629069629,530712.0,0.014269535673838929,-2.1000023,0,1.9218779,0,105.1767,0,0.04509735,0,48.6,0,-0.099999905,0,0.01,0,,0,0
2019-09-04,12755.066381353981,12880.59152579137,12643.805457875382,12720.832251052867,325266.0,-0.004242965609647431,-2.1000023,0,1.9010178,0,105.1767,0,0.04509735,0,48.6,0,-0.099999905,0,0.01,0,,0,0
2019-09-05,12780.741979079814,12837.798862914986,12672.333899792973,12743.65500458694,291944.0,0.0017941242431041005,-2.1000023,0,1.8806621,0,105.1767,0,0.04509735,0,48.6,0,-0.099999905,0,0.01,0,,0,0
