date,open,high,low,close,volume,returns,fac_PMI_Input_Price_level,fac_PMI_Input_Price_level_release,fac_PPI_All_Industry_YoY_level,fac_PPI_All_Industry_YoY_level_release,fac_Social_Financing_Monthly_zscore,fac_Social_Financing_Monthly_zscore_release,fac_CPI_diff,fac_CPI_diff_release,fac_PMI_Business_Expectation_diff,fac_PMI_Business_Expectation_diff_release,fac_Social_Financing_Monthly_level,fac_Social_Financing_Monthly_level_release,fac_PMI_Business_Expectation_level,fac_PMI_Business_Expectation_level_release,fac_GDP_Cumulative_YoY_zscore,fac_GDP_Cumulative_YoY_zscore_release,fac_Macro_Factor_diff,fac_Macro_Factor_diff_release,fac_PMI_level,fac_PMI_level_release,fac_Macro_Factor_level,fac_Macro_Factor_level_release,fac_CPI_PPI_level,fac_CPI_PPI_level_release,fac_PPI_level,fac_PPI_level_release,fac_Social_Financing_Monthly_diff,fac_Social_Financing_Monthly_diff_release,fac_CPI_=100_diff,fac_CPI_=100_diff_release,fac_PPI_diff,fac_PPI_diff_release,any_effective_release
2018-06-27,298.65409258543303,299.53587748163005,298.5438610639242,299.37054701833534,111946.0,0.0012903450820855866,56.7,0,4.1,0,,0,,0,0.29999924,0,,0,58.7,0,-0.7057024,0,-0.5,0,51.9,0,12.8,0,,0,,0,,0,-0.05179596,0,,0,0
2018-06-28,299.2603154968266,299.7012079449248,298.59896000571007,298.59896000571007,90456.0,-0.002577364474595445,56.7,0,4.1,0,,0,,0,0.29999924,0,,0,58.7,0,-0.69941074,0,-0.5,0,51.9,0,12.8,0,,0,,0,,0,-0.05179596,0,,0,0
2018-06-29,299.2603154968266,299.53587748163005,298.4336295424153,299.1500839753172,97584.0,0.0018456995617017746,56.7,0,4.1,0,,0,,0,0.29999924,0,,0,58.7,0,-0.69313693,0,-0.5,0,51.9,0,12.8,0,,0,,0,,0,-0.05179596,0,,0,0
2018-07-02,299.1500839753172,300.30746449425544,298.70919152721893,299.9216709879428,94590.0,0.002579263901156814,57.7,1,4.1,0,,0,,0,0.29999924,0,,0,58.7,0,-0.6868803,0,-0.5,0,51.5,1,12.8,0,,0,,0,,0,-0.05179596,0,,0,1
2018-07-03,300.858588463863,300.9136874056487,299.03985245380835,299.7012079449248,123536.0,-0.0007350687340856865,57.7,0,4.1,0,,0,,0,0.29999924,0,,0,58.7,0,-0.6806398,0,-0.5,0,51.5,0,12.8,0,,0,,0,,0,-0.05179596,0,,0,0
2018-07-04,300.0319025094517,301.68527441827405,299.9216709879428,300.52789389933577,145476.0,0.002758367108626647,57.7,0,4.1,0,,0,,0,0.29999924,0,,0,58.7,0,-0.6744148,0,-0.5,0,51.5,0,12.8,0,,0,,0,,0,-0.05179596,0,,0,0
2018-07-05,300.3625634360414,301.24434833223796,300.14210039302304,300.6381254208448,89982.0,0.000366792979110242,57.7,0,4.1,0,,0,,0,-0.79999924,1,,0,57.9,1,-0.6682043,0,-0.5,0,51.5,0,12.8,0,,0,,0,,0,-0.05179596,0,,0,0
2018-07-06,300.5830264790593,301.51991031704154,300.25233191453214,301.18924939045263,108998.0,0.001833180568287407,57.7,0,4.1,0,,0,,0,-0.79999924,0,,0,57.9,0,-0.6620075,0,-0.5,0,51.5,0,12.8,0,,0,,0,,0,-0.05179596,0,,0,0
2018-07-09,300.9136874056487,301.35457985374694,300.5830264790593,301.02391892715764,88894.0,-0.0005489255132100634,57.7,0,4.1,0,,0,,0,-0.79999924,0,,0,57.9,0,-0.6558236,0,-0.5,0,51.5,0,12.8,0,,0,,0,,0,-0.05179596,0,,0,0
2018-07-10,301.13415044866656,301.24434833223796,299.31541443861204,299.8114394664337,95614.0,-0.0040278508931954615,57.7,0,4.1,0,,0,,0,-0.79999924,0,,0,57.9,0,-0.6496517,0,-0.5,0,51.5,0,12.8,0,,0,,0,,0,-0.05179596,0,,0,0
2018-07-11,299.97676992972833,300.96878634743416,299.64610900313903,300.7483569423537,101934.0,0.0031250224393954973,57.7,0,4.7,1,,0,,0,-0.79999924,0,,0,57.9,0,-0.64349097,0,-0.5,0,51.5,0,12.8,0,,0,,0,,0,0.103126526,1,,0,1
2018-07-12,301.02391892715764,301.24434833223796,299.53587748163005,299.7012079449248,94882.0,-0.0034818111994859846,57.7,0,4.7,0,,0,,0,-0.79999924,0,,0,57.9,0,-0.6373405,0,-0.5,0,51.5,0,12.8,0,,0,,0,,0,0.103126526,0,,0,0
2018-07-13,299.59097642341555,300.1972329727464,299.37054701833534,299.4807785398444,68156.0,-0.0007354972193537312,57.7,0,4.7,0,,0,,0,-0.79999924,0,,0,57.9,0,-0.6311994,0,-0.5,0,51.5,0,12.8,0,,0,,0,,0,0.103126526,0,,0,0
2018-07-16,299.9216709879428,300.30746449425544,299.4807785398444,299.8665384082193,69242.0,0.0012880955841498842,57.7,0,4.7,0,,0,,0,-0.79999924,0,,0,57.9,0,-0.6250669,0,-0.5,0,51.5,0,12.8,0,,0,,0,,0,0.103126526,0,,0,0
2018-07-17,299.31541443861204,299.53587748163005,298.4336295424153,299.31541443861204,99132.0,-0.0018378975277895115,57.7,0,4.7,0,,0,,0,-0.79999924,0,,0,57.9,0,-0.61894196,1,-0.5,0,51.5,0,12.8,0,,0,,0,,0,0.103126526,0,,0,0
2018-07-18,298.9847535120225,299.1500839753172,296.0638032006909,296.559794590575,181010.0,-0.00920640807358819,57.7,0,4.7,0,,0,,0,-0.79999924,0,,0,57.9,0,-0.6128237,0,-0.5,0,51.5,0,12.8,0,,0,,0,,0,0.103126526,0,,0,0
2018-07-19,297.0558196183968,297.9927370943166,296.7251586918072,297.9376045145935,105332.0,0.00464597679506995,57.7,0,4.7,0,,0,,0,-0.79999924,0,,0,57.9,0,-0.6067114,0,-0.5,0,51.5,0,12.8,0,,0,,0,,0,0.103126526,0,,0,0
2018-07-20,296.8353565753786,298.81942304872786,296.7251586918072,298.3233980209062,132416.0,0.001294880204669946,57.7,0,4.7,0,,0,,0,-0.79999924,0,,0,57.9,0,-0.6006039,0,-0.5,0,51.5,0,12.8,0,,0,,0,,0,0.103126526,0,,0,0
2018-07-23,299.2603154968266,300.14210039302304,299.2052165550404,299.7012079449248,107080.0,0.004618511096210032,57.7,0,4.7,0,,0,,0,-0.79999924,0,,0,57.9,0,-0.5945003,0,-0.5,0,51.5,0,12.8,0,,0,,0,,0,0.103126526,0,,0,0
2018-07-24,299.9216709879428,300.0319025094517,299.2603154968266,299.4807785398444,104896.0,-0.0007354972193537312,57.7,0,4.7,0,,0,,0,-0.79999924,0,,0,57.9,0,-0.5883997,0,-0.5,0,51.5,0,12.8,0,,0,,0,,0,0.103126526,0,,0,0
2018-07-25,299.8665384082193,300.0319025094517,299.2603154968266,299.4807785398444,75446.0,0.0,57.7,0,4.7,0,,0,,0,-0.79999924,0,,0,57.9,0,-0.58230114,0,-0.5,0,51.5,0,12.8,0,,0,,0,,0,0.103126526,0,,0,0
2018-07-26,299.53587748163005,299.9216709879428,299.03985245380835,299.9216709879428,94872.0,0.0014721894682123704,57.7,0,4.7,0,,0,,0,-0.79999924,0,,0,57.9,0,-0.5762036,0,-0.5,0,51.5,0,12.8,0,,0,,0,,0,0.103126526,0,,0,0
2018-07-27,299.4256459601209,299.9216709879428,299.03985245380835,299.2603154968266,88686.0,-0.0022050940465144775,57.7,0,4.7,0,,0,,0,-0.79999924,0,,0,57.9,0,-0.570106,0,-0.5,0,51.5,0,12.8,0,,0,,0,,0,0.103126526,0,,0,0
2018-07-30,299.64610900313903,299.8665384082193,299.1500839753172,299.31541443861204,77966.0,0.0001841171011731646,57.7,0,4.7,0,,0,,0,-0.79999924,0,,0,57.9,0,-0.5640074,0,-0.5,0,51.5,0,12.8,0,,0,,0,,0,0.103126526,0,,0,0
2018-07-31,299.4807785398444,299.7012079449248,299.03985245380835,299.4256459601209,67996.0,0.00036827879952539,57.7,0,4.7,0,,0,,0,-0.79999924,0,,0,57.9,0,-0.55790675,0,-0.5,0,51.5,0,12.8,0,,0,,0,,0,0.103126526,0,,0,0
2018-08-01,299.09498503353154,299.31541443861204,297.7722740512988,299.2052165550404,122992.0,-0.0007361740988273135,54.3,1,4.7,0,,0,,0,-0.79999924,0,,0,57.9,0,-0.5518029,0,-0.5,0,51.2,1,12.8,0,,0,,0,,0,0.103126526,0,,0,1
2018-08-02,298.5438610639242,299.31541443861204,298.1580675576117,298.4336295424153,93806.0,-0.002578788637139895,54.3,0,4.7,0,,0,,0,-0.79999924,0,,0,57.9,0,-0.5456947,0,-0.5,0,51.2,0,12.8,0,,0,,0,,0,0.103126526,0,,0,0
2018-08-03,299.03985245380835,299.1500839753172,297.4967120664951,297.82740663102226,86800.0,-0.0020313491891733593,54.3,0,4.7,0,,0,,0,-0.79999924,0,,0,57.9,0,-0.53958106,0,-0.5,0,51.2,0,12.8,0,,0,,0,,0,0.103126526,0,,0,0
2018-08-06,297.8825055728078,298.92965457023683,297.6069435880042,297.8825055728078,109278.0,0.00018500292638901072,54.3,0,4.7,0,,0,,0,-0.79999924,0,,0,57.9,0,-0.53346086,0,-0.5,0,51.2,0,12.8,0,,0,,0,,0,0.103126526,0,,0,0
2018-08-07,297.16605113990573,298.2131664993971,297.1109185601823,297.71717510951305,74168.0,-0.0005550190434207014,54.3,0,4.7,0,,0,,0,-0.79999924,0,,0,57.9,0,-0.52733284,0,-0.5,0,51.2,0,12.8,0,,0,,0,,0,0.103126526,0,,0,0
2018-08-08,297.2762826614147,297.44161312470925,295.7331086361638,297.0558196183968,112194.0,-0.002221422028718889,54.3,0,4.7,0,,0,,0,-0.79999924,0,,0,57.9,0,-0.52119577,0,-0.5,0,51.2,0,12.8,0,,0,,0,,0,0.103126526,0,,0,0
2018-08-09,296.5046956487892,297.22115008169146,296.0638032006909,297.1109185601823,87262.0,0.00018548346184998898,54.3,0,4.7,0,,0,,0,-1.300003,1,,0,56.6,1,-0.5150483,0,-0.5,0,51.2,0,12.8,0,,0,,0,,0,0.103126526,0,,0,0
2018-08-10,296.89048915510216,297.33138160320016,296.6149271702985,296.94558809688766,81740.0,-0.0005564604091153891,54.3,0,4.6,1,,0,,0,-1.300003,0,,0,56.6,0,-0.50888926,0,-0.5,0,51.2,0,12.8,0,,0,,0,,0,0.20578766,1,,0,1
2018-08-13,297.7722740512988,298.37853060062963,297.5518446462184,297.71717510951305,113674.0,0.002598412111695092,54.3,0,4.6,0,,0,,0,-1.300003,0,,0,56.6,0,-0.5027171,0,-0.5,0,51.2,0,12.8,0,,0,,0,,0,0.20578766,0,,0,0
2018-08-14,296.559794590575,296.6700261120841,294.85132373996703,295.01665420326196,148122.0,-0.009070759539679618,54.3,0,4.6,0,,0,,0,-1.300003,0,,0,56.6,0,-0.49653047,0,-0.5,0,51.2,0,12.8,0,,0,,0,,0,0.20578766,0,,0,0
2018-08-15,295.4024477095743,295.8433401576726,294.30019977035954,294.7410922184579,97428.0,-0.0009340556910194531,54.3,0,4.6,0,,0,,0,-1.300003,0,,0,56.6,0,-0.4903279,0,-0.5,0,51.2,0,12.8,0,,0,,0,,0,0.20578766,0,,0,0
2018-08-16,294.5757617551634,294.79622479818136,289.5605470869111,290.993455952715,237028.0,-0.012715011122253594,54.3,0,4.6,0,,0,,0,-1.300003,0,,0,56.6,0,-0.48410785,0,-0.5,0,51.2,0,12.8,0,,0,,0,,0,0.20578766,0,,0,0
2018-08-17,290.993455952715,291.70991038561726,290.16676999830383,290.3321004615987,130468.0,-0.0022727503921041725,54.3,0,4.6,0,,0,,0,-1.300003,0,,0,56.6,0,-0.4778687,0,-0.5,0,51.2,0,12.8,0,,0,,0,,0,0.20578766,0,,0,0
2018-08-20,290.4974309248934,292.2610343552247,290.3321004615987,292.2610343552247,91574.0,0.0066438877773389304,54.3,0,4.6,0,,0,,0,-1.300003,0,,0,56.6,0,-0.4716088,0,-0.5,0,51.2,0,12.8,0,,0,,0,,0,0.20578766,0,,0,0
2018-08-21,292.205935413439,293.6939768589666,291.8752408489116,293.5837453374575,94642.0,0.004525786289475642,54.3,0,4.6,0,,0,,0,-1.300003,0,,0,56.6,0,-0.46532637,0,-0.5,0,51.2,0,12.8,0,,0,,0,,0,0.20578766,0,,0,0
2018-08-22,293.08772030963587,293.80417474253795,292.0957038919297,293.47351381594854,103968.0,-0.0003754687487288466,54.3,0,4.6,0,,0,,0,-1.300003,0,,0,56.6,0,-0.45901963,0,-0.5,0,51.2,0,12.8,0,,0,,0,,0,0.20578766,0,,0,0
2018-08-23,294.30019977035954,294.52066281337756,293.3632822944396,293.4184148741628,89684.0,-0.00018774757922546126,54.3,0,4.6,0,,0,,0,-1.300003,0,,0,56.6,0,-0.45268664,0,-0.5,0,51.2,0,12.8,0,,0,,0,,0,0.20578766,0,,0,0
2018-08-24,293.96953884377024,294.07973672734136,292.70192680332315,293.52861275773404,82384.0,0.00037556566999552565,54.3,0,4.6,0,,0,,0,-1.300003,0,,0,56.6,0,-0.4463254,0,-0.5,0,51.2,0,12.8,0,,0,,0,,0,0.20578766,0,,0,0
2018-08-27,293.08772030963587,295.01665420326196,292.97748878812666,294.79622479818136,125174.0,0.004318529728798648,54.3,0,4.6,0,,0,,0,-1.300003,0,,0,56.6,0,-0.43993375,0,-0.5,0,51.2,0,12.8,0,,0,,0,,0,0.20578766,0,,0,0
2018-08-28,294.85132373996703,295.78824121588724,294.5757617551634,295.7331086361638,79354.0,0.0031780727131898168,54.3,0,4.6,0,,0,,0,-1.300003,0,,0,56.6,0,-0.43350953,0,-0.5,0,51.2,0,12.8,0,,0,,0,,0,0.20578766,0,,0,0
2018-08-29,295.45754665136025,295.56777817286905,293.25305077293024,294.35529871214527,93472.0,-0.004658964058412707,54.3,0,4.6,0,,0,,0,-1.300003,0,,0,56.6,0,-0.42705035,0,-0.5,0,51.2,0,12.8,0,,0,,0,,0,0.20578766,0,,0,0
2018-08-30,294.85132373996703,295.23711724627975,294.35529871214527,294.79622479818136,77472.0,0.0014979383349482678,54.3,0,4.6,0,,0,,0,-1.300003,0,,0,56.6,0,-0.42055374,0,-0.5,0,51.2,0,12.8,0,,0,,0,,0,0.20578766,0,,0,0
2018-08-31,295.45754665136025,295.51267923108367,293.85930732226126,295.1819846665562,111716.0,0.0013085644792056872,54.3,0,4.6,0,,0,,0,-1.300003,0,,0,56.6,0,-0.41401705,0,-0.5,0,51.2,0,12.8,0,,0,,0,,0,0.20578766,0,,0,0
2018-09-03,295.1819846665562,295.1819846665562,293.80417474253795,293.85930732226126,89258.0,-0.004480887767554953,58.7,1,4.6,0,,0,,0,-1.300003,0,,0,56.6,0,-0.40743747,0,-0.5,0,51.3,1,12.8,0,,0,,0,,0,0.20578766,0,,0,1
2018-09-04,293.91440626404693,294.18996824885073,292.6468278615375,292.7570593830464,66944.0,-0.0037509376485600487,58.7,0,4.6,0,,0,,0,-1.300003,0,,0,56.6,0,-0.40081203,0,-0.5,0,51.3,0,12.8,0,,0,,0,,0,0.20578766,0,,0,0
2018-09-05,292.97748878812666,293.03262136785,292.15080283371555,292.7570593830464,88146.0,0.0,58.7,0,4.6,0,,0,,0,-1.300003,0,,0,56.6,0,-0.39413753,0,-0.5,0,51.3,0,12.8,0,,0,,0,,0,0.20578766,0,,0,0
2018-09-06,293.25305077293024,294.02463778555585,292.81215832483207,293.63884427924324,83454.0,0.0030120021633470717,58.7,0,4.6,0,,0,,0,0.40000153,1,,0,57.0,1,-0.3874106,0,-0.5,0,51.3,0,12.8,0,,0,,0,,0,0.20578766,0,,0,0
2018-09-07,294.5757617551634,294.9615552614761,293.7490758007522,294.52066281337756,113874.0,0.003003071805090407,58.7,0,4.6,0,,0,,0,0.40000153,0,,0,57.0,0,-0.38062757,0,-0.5,0,51.3,0,12.8,0,,0,,0,,0,0.20578766,0,,0,0
2018-09-10,293.7490758007522,294.30019977035954,293.1979518311447,293.47351381594854,100898.0,-0.0035554347441236756,58.7,0,4.6,0,,0,,0,0.40000153,0,,0,57.0,0,-0.3737845,0,-0.5,0,51.3,0,12.8,0,,0,,0,,0,0.20578766,0,,0,0
2018-09-11,293.80417474253795,294.41043129186863,293.7490758007522,294.30019977035954,67076.0,0.0028169014084502564,58.7,0,4.1,1,,0,,0,0.40000153,0,,0,57.0,0,-0.3668772,0,-0.5,0,51.3,0,12.8,0,,0,,0,,0,0.24372101,1,,0,1
2018-09-12,293.25305077293024,294.9064226817528,292.92238984634116,294.07973672734136,99166.0,-0.0007491093896307977,58.7,0,4.1,0,,0,,0,0.40000153,0,,0,57.0,0,-0.3599011,0,-0.5,0,51.3,0,12.8,0,,0,,0,,0,0.24372101,0,,0,0
2018-09-13,294.1348693070648,295.62291075259236,293.96953884377024,295.51267923108367,116310.0,0.004872632571318203,58.7,0,4.1,0,,0,,0,0.40000153,0,,0,57.0,0,-0.3528512,0,-0.5,0,51.3,0,12.8,0,,0,,0,,0,0.24372101,0,,0,0
2018-09-14,295.78824121588724,296.559794590575,294.41043129186863,296.11890214247654,142808.0,0.002051427752508772,58.7,0,4.1,0,,0,,0,0.40000153,0,,0,57.0,0,-0.34572217,0,-0.5,0,51.3,0,12.8,0,,0,,0,,0,0.24372101,0,,0,0
2018-09-17,295.56777817286905,295.56777817286905,294.41043129186863,294.68599327667243,105902.0,-0.004838964535653578,58.7,0,4.1,0,,0,,0,0.40000153,0,,0,57.0,0,-0.33850807,0,-0.5,0,51.3,0,12.8,0,,0,,0,,0,0.24372101,0,,0,0
2018-09-18,295.1819846665562,295.9535716791818,294.9615552614761,295.01665420326196,91380.0,0.0011220788708443674,58.7,0,4.1,0,,0,,0,0.40000153,0,,0,57.0,0,-0.33120254,0,-0.5,0,51.3,0,12.8,0,,0,,0,,0,0.24372101,0,,0,0
2018-09-19,295.6780096943782,295.89847273739605,294.52066281337756,295.34734876778873,77474.0,0.0011209352415031404,58.7,0,4.1,0,,0,,0,0.40000153,0,,0,57.0,0,-0.32379848,0,-0.5,0,51.3,0,12.8,0,,0,,0,,0,0.24372101,0,,0,0
2018-09-20,295.9535716791818,296.11890214247654,295.12688572477094,295.62291075259236,87642.0,0.0009330098473994131,58.7,0,4.1,0,,0,,0,0.40000153,0,,0,57.0,0,-0.31628802,0,-0.5,0,51.3,0,12.8,0,,0,,0,,0,0.24372101,0,,0,0
2018-09-21,295.89847273739605,296.89048915510216,295.34734876778873,296.559794590575,95930.0,0.003169185485649706,58.7,0,4.1,0,,0,,0,0.40000153,0,,0,57.0,0,-0.3086626,0,-0.5,0,51.3,0,12.8,0,,0,,0,,0,0.24372101,0,,0,0
2018-09-25,295.29221618806554,295.4024477095743,294.68599327667243,295.34734876778873,56136.0,-0.004088368837927403,58.7,0,4.1,0,,0,,0,0.40000153,0,,0,57.0,0,-0.3009125,0,-0.5,0,51.3,0,12.8,0,,0,,0,,0,0.24372101,0,,0,0
2018-09-26,295.62291075259236,296.1740347222,295.4024477095743,295.78824121588724,70508.0,0.0014927929772790005,58.7,0,4.1,0,,0,,0,0.40000153,0,,0,57.0,0,-0.29302698,0,-0.5,0,51.3,0,12.8,0,,0,,0,,0,0.24372101,0,,0,0
2018-09-27,295.01665420326196,295.9535716791818,294.46553023365453,294.7410922184579,107108.0,-0.00354019819423812,58.7,0,4.1,0,,0,,0,0.40000153,0,,0,57.0,0,-0.2849938,0,-0.5,0,51.3,0,12.8,0,,0,,0,,0,0.24372101,0,,0,0
2018-09-28,293.4184148741628,293.4184148741628,291.93037342863505,291.985472370421,132906.0,-0.009349289667402227,58.7,0,4.1,0,,0,,0,0.40000153,0,,0,57.0,0,-0.27679926,0,-0.5,0,51.3,0,12.8,0,,0,,0,,0,0.24372101,0,,0,0
2018-10-08,297.2762826614147,297.5518446462184,295.4024477095743,296.11890214247654,77522.0,0.014156285716885764,59.8,1,4.1,0,,0,,0,0.40000153,0,,0,57.0,0,-0.26842758,0,-0.5,0,50.8,1,12.8,0,,0,,0,,0,0.24372101,0,,0,1
2018-10-09,294.7410922184579,295.6780096943782,294.52066281337756,295.29221618806554,106262.0,-0.0027917365235038405,59.8,0,4.1,0,,0,,0,0.40000153,0,,0,57.0,0,-0.2598607,0,-0.5,0,50.8,0,12.8,0,,0,,0,,0,0.24372101,0,,0,0
2018-10-10,294.9064226817528,295.62291075259236,294.52066281337756,295.29221618806554,99802.0,0.0,59.8,0,4.1,0,,0,,0,-0.5999985,1,,0,56.4,1,-0.25107765,0,-0.5,0,50.8,0,12.8,0,,0,,0,,0,0.24372101,0,,0,0
2018-10-11,295.0717867829851,297.0007206766108,294.85132373996703,297.0007206766108,152014.0,0.005785809428370259,59.8,0,4.1,0,,0,,0,-0.5999985,0,,0,56.4,0,-0.24205393,0,-0.5,0,50.8,0,12.8,0,,0,,0,,0,0.24372101,0,,0,0
2018-10-12,299.03985245380835,301.79547230184534,298.1580675576117,300.7483569423537,292244.0,0.012618273306560512,59.8,0,4.1,0,,0,,0,-0.5999985,0,,0,56.4,0,-0.23276052,0,-0.5,0,50.8,0,12.8,0,,0,,0,,0,0.24372101,0,,0,0
2018-10-15,301.4097124334704,303.503976790391,301.07901786894325,303.503976790391,171490.0,0.009162543317120964,59.8,0,4.1,0,,0,,0,-0.5999985,0,,0,56.4,0,-0.2231627,0,-0.5,0,50.8,0,12.8,0,,0,,0,,0,0.24372101,0,,0,0
2018-10-16,304.22043122329313,304.3857616865876,302.8426212992745,303.39374526888196,154004.0,-0.0003631963003409844,59.8,0,4.1,0,,0,,0,-0.5999985,0,,0,56.4,0,-0.21321827,0,-0.5,0,50.8,0,12.8,0,,0,,0,,0,0.24372101,0,,0,0
2018-10-17,303.83463771698035,304.22043122329313,302.1812658081583,302.56705931447084,123992.0,-0.0027247956403270157,59.8,0,3.6,1,,0,,0,-0.5999985,0,,0,56.4,0,-0.20287518,0,-0.5,0,50.8,0,12.8,0,,0,,0,,0,0.16925812,1,,0,1
2018-10-18,303.33864632709617,303.9999681802751,302.4017288511762,302.8426212992745,135758.0,0.0009107468123861207,59.8,0,3.6,0,,0,,0,-0.5999985,0,,0,56.4,0,-0.19206786,0,-0.5,0,50.8,0,12.8,0,,0,,0,,0,0.16925812,0,,0,0
2018-10-19,303.55907573217655,305.54314220552595,303.2284148055873,304.2755301650791,185180.0,0.004731529728731809,59.8,0,3.6,0,,0,,0,-0.5999985,0,,0,56.4,0,-0.18071187,0,-0.5,0,50.8,0,12.8,0,,0,,0,,0,0.16925812,0,,0,0
2018-10-22,304.440894266311,304.60622472960563,303.7795387751947,304.05510075999837,110412.0,-0.0007244401314858706,59.8,0,3.6,0,,0,,0,-0.5999985,0,,0,56.4,0,-5.786603,1,-0.5,0,50.8,0,12.8,0,,0,,0,,0,0.16925812,0,,0,0
2018-10-23,303.83463771698035,305.3226791625079,303.11818328407816,305.2675802207222,139484.0,0.003987696498737314,59.8,0,3.6,0,,0,,0,-0.5999985,0,,0,56.4,0,-5.712965,0,-0.5,0,50.8,0,12.8,0,,0,,0,,0,0.16925812,0,,0,0
2018-10-24,307.0311500131161,307.85783596752714,305.3777781042937,305.48800962580253,199308.0,0.0007220858661798335,59.8,0,3.6,0,,0,,0,-0.5999985,0,,0,56.4,0,-5.6514034,0,-0.5,0,50.8,0,12.8,0,,0,,0,,0,0.16925812,0,,0,0
2018-10-25,305.10221611949,307.85783596752714,305.04711717770414,306.9760510713302,175852.0,0.004871030608862181,59.8,0,3.6,0,,0,,0,-0.5999985,0,,0,56.4,0,-5.6013393,0,-0.5,0,50.8,0,12.8,0,,0,,0,,0,0.16925812,0,,0,0
2018-10-26,306.42492710172274,307.0862825928393,305.43291068401703,306.75558802831216,148646.0,-0.0007181766859291061,59.8,0,3.6,0,,0,,0,-0.5999985,0,,0,56.4,0,-5.562405,0,-0.5,0,50.8,0,12.8,0,,0,,0,,0,0.16925812,0,,0,0
2018-10-29,306.865819549821,309.12544800797434,306.2595966384282,306.2595966384282,256378.0,-0.0016168943916293754,59.8,0,3.6,0,,0,,0,-0.5999985,0,,0,56.4,0,-5.534435,0,-0.5,0,50.8,0,12.8,0,,0,,0,,0,0.16925812,0,,0,0
2018-10-30,306.2595966384282,306.64539014474076,304.6613236713916,305.5982411473118,153456.0,-0.002159460465486096,59.8,0,3.6,0,,0,,0,-0.5999985,0,,0,56.4,0,-5.517459,0,-0.5,0,50.8,0,12.8,0,,0,,0,,0,0.16925812,0,,0,0
2018-10-31,304.3857616865876,305.43291068401703,302.95285282078345,303.0079517625692,192764.0,-0.008476126613222168,59.8,0,3.6,0,,0,,0,-0.5999985,0,,0,56.4,0,-5.511712,0,-0.5,0,50.8,0,12.8,0,,0,,0,,0,0.16925812,0,,0,0
2018-11-01,302.8977202410602,303.55907573217655,301.74037336005955,303.44884421066763,135758.0,0.0014550524022021172,58.0,1,3.6,0,,0,,0,-0.5999985,0,,0,56.4,0,-5.1858325,0,-0.5,0,50.2,1,12.8,0,,0,,0,,0,0.16925812,0,,0,1
2018-11-02,304.22043122329313,304.5510921498824,303.39374526888196,303.55907573217655,156600.0,0.0003632622882305814,58.0,0,3.6,0,,0,,0,-0.5999985,0,,0,56.4,0,-4.9095793,0,-0.5,0,50.2,0,12.8,0,,0,,0,,0,0.16925812,0,,0,0
2018-11-05,303.06308434229254,304.1653322815074,302.62215825625645,303.7795387751947,96254.0,0.0007262607533191634,58.0,0,3.6,0,,0,,0,0.0,1,,0,56.4,1,-4.671418,0,-0.5,0,50.2,0,12.8,0,,0,,0,,0,0.16925812,0,,0,0
2018-11-06,303.503976790391,304.7164562511148,303.44884421066763,304.05510075999837,85740.0,0.000907111736079047,58.0,0,3.6,0,,0,,0,0.0,0,,0,56.4,0,-4.463254,0,-0.5,0,50.2,0,12.8,0,,0,,0,,0,0.16925812,0,,0,0
2018-11-07,304.7715551929004,304.9920182359186,303.0079517625692,304.1101997017841,104606.0,0.0001812136736005776,58.0,0,3.6,0,,0,,0,0.0,0,,0,56.4,0,-4.2792125,0,-0.5,0,50.2,0,12.8,0,,0,,0,,0,0.16925812,0,,0,0
2018-11-08,304.440894266311,304.440894266311,302.8977202410602,303.0079517625692,65262.0,-0.0036245017112079836,58.0,0,3.6,0,,0,,0,0.0,0,,0,56.4,0,-4.114917,0,-0.5,0,50.2,0,12.8,0,,0,,0,,0,0.16925812,0,,0,0
2018-11-09,303.11818328407816,303.61420831190014,302.1261668663725,302.4017288511762,72402.0,-0.0020006831763544897,58.0,0,3.6,0,,0,,0,0.0,0,,0,56.4,0,-3.9670267,0,-0.5,0,50.2,0,12.8,0,,0,,0,,0,0.16925812,0,,0,0
2018-11-12,302.4017288511762,302.5119603726852,299.8665384082193,300.0319025094517,82062.0,-0.007836682517416316,58.0,0,3.3,1,,0,,0,0.0,0,,0,56.4,0,-3.832945,0,-0.5,0,50.2,0,12.8,0,,0,,0,,0,0.070755005,1,,0,1
2018-11-13,300.0319025094517,300.1972329727464,298.81942304872786,298.9847535120225,39492.0,-0.0034901255122234964,58.0,0,3.3,0,,0,,0,0.0,0,,0,56.4,0,-3.7106164,0,-0.5,0,50.2,0,12.8,0,,0,,0,,0,0.070755005,0,,0,0
2018-11-14,298.70919152721893,299.2603154968266,298.4887284842009,298.9847535120225,37360.0,0.0,58.0,0,3.3,0,,0,,0,0.0,0,,0,56.4,0,-3.5983903,0,-0.5,0,50.2,0,12.8,0,,0,,0,,0,0.070755005,0,,0,0
2018-11-15,298.92965457023683,300.80345588413974,298.3233980209062,300.69322436263064,31902.0,0.005714240711406138,58.0,0,3.3,0,,0,,0,0.0,0,,0,56.4,0,-3.494924,0,-0.5,0,50.2,0,12.8,0,,0,,0,,0,0.070755005,0,,0,0
2018-11-16,300.3625634360414,301.4097124334704,299.7012079449248,301.2994809119613,24572.0,0.0020161962432501124,58.0,0,3.3,0,,0,,0,0.0,0,,0,56.4,0,-3.399113,0,-0.5,0,50.2,0,12.8,0,,0,,0,,0,0.070755005,0,,0,0
