date,open,high,low,close,volume,returns,fac_PMI_Input_Price_diff,fac_PMI_Input_Price_diff_release,fac_PPIRM_农副产品类_全国_当期同比增长率_月_zscore,fac_PPIRM_农副产品类_全国_当期同比增长率_月_zscore_release,fac_PPI_农副食品加工业_全国_当期同比增长率_月_zscore,fac_PPI_农副食品加工业_全国_当期同比增长率_月_zscore_release,fac_居民粮食消费价格指数CPI_上年=100_当月_zscore,fac_居民粮食消费价格指数CPI_上年=100_当月_zscore_release,fac_CPI_新涨价因素_当月_diff,fac_CPI_新涨价因素_当月_diff_release,fac_Social_Financing_Monthly_level,fac_Social_Financing_Monthly_level_release,fac_居民食品消费价格指数CPI_上年=100_当月_diff,fac_居民食品消费价格指数CPI_上年=100_当月_diff_release,fac_PMI_New_Orders_diff,fac_PMI_New_Orders_diff_release,fac_居民食品消费价格指数CPI_上年=100_当月_zscore,fac_居民食品消费价格指数CPI_上年=100_当月_zscore_release,any_effective_release
2020-09-07,1464.414672827102,1478.8424035938717,1458.7466357401572,1469.5674338152342,299229.0,0.004225352112676051,0.20000076,0,0.48902652,0,0.37618765,0,1.6403959,0,0.61104,0,,0,2.0999985,0,0.29999924,0,-0.45866257,0,0
2020-09-08,1470.0827099140477,1485.0257167796306,1466.9910533211685,1474.2049187045532,278146.0,0.003155680224404156,0.20000076,0,0.48303762,0,0.36931214,0,1.6240797,0,0.61104,0,,0,2.0999985,0,0.29999924,0,-0.46436238,0,0
2020-09-09,1464.414672827102,1470.0827099140477,1459.7771879377835,1464.9299489259156,233351.0,-0.0062915064662705245,0.20000076,0,0.47704536,0,0.36237013,0,1.60807,0,0.61104,0,,0,2.0999985,0,0.29999924,0,-0.47012004,0,0
2020-09-10,1470.5979860128607,1479.8729557914983,1464.414672827102,1469.5674338152342,268015.0,0.0031656700668307725,0.20000076,0,0.117106125,1,-0.22386281,1,1.4723797,1,0.400282,1,,0,-2.0,1,0.29999924,0,-0.96247625,1,0
2020-09-11,1472.6590904081136,1496.8770670523336,1464.9299489259156,1494.8159626570807,353476.0,0.01718092566619922,0.20000076,0,0.10762808,0,-0.23700875,0,1.4589512,0,0.400282,0,,0,-2.0,0,0.29999924,0,-0.9669318,0,0
2020-09-14,1494.8159626570807,1527.2783568823122,1490.1784777677622,1512.3353500167298,435813.0,0.01172009651844208,0.20000076,0,0.0979067,0,-0.25062326,0,1.4457327,0,0.400282,0,,0,-2.0,0,0.29999924,0,-0.97142,0,0
2020-09-15,1508.7284173250373,1520.0644914989275,1502.545104139279,1512.3353500167298,283334.0,0.0,0.20000076,0,0.087922186,0,-0.2647451,0,1.4327177,0,0.400282,0,,0,-2.0,0,0.29999924,0,-0.9759413,0,0
2020-09-16,1511.8200739179167,1516.972834906048,1485.5409928784434,1493.7854104594546,361167.0,-0.012265758091993262,0.20000076,0,0.07765234,0,-0.27941772,0,1.4199,0,0.400282,0,,0,-2.0,0,0.29999924,0,-0.9804961,0,0
2020-09-17,1498.4228953487736,1520.0644914989275,1494.3006865582677,1498.9381714475867,388020.0,0.0034494653328733804,0.20000076,0,0.06707228,0,-0.2946901,0,1.4072734,0,0.400282,0,,0,-2.0,0,0.29999924,0,-0.985085,0,0
2020-09-18,1496.8770670523336,1538.0991549573894,1495.3312387558942,1526.763080783499,467165.0,0.01856308009625285,0.20000076,0,0.05615391,0,-0.3106176,0,1.3948325,0,0.400282,0,,0,-2.0,0,0.29999924,0,-0.9897084,0,0
2020-09-21,1526.2478046846857,1536.0380505621365,1513.8811783131691,1522.6408719929937,415485.0,-0.0026999662504216815,0.20000076,0,0.044865377,0,-0.3272631,0,1.3825716,0,0.400282,0,,0,-2.0,0,0.29999924,0,-0.99436694,0,0
2020-09-22,1519.0339393013014,1527.7936329811253,1497.3923431511469,1503.5756563369052,495793.0,-0.012521150592216701,0.20000076,0,0.0331704,0,-0.3446984,0,1.3704855,0,0.400282,0,,0,-2.0,0,0.29999924,0,-0.999061,0,0
2020-09-23,1509.7589695226636,1523.1561480918065,1481.9340601867511,1496.3617909535205,532618.0,-0.00479780671692942,0.20000076,0,0.021027379,0,-0.36300603,0,1.3585691,0,0.400282,0,,0,-2.0,0,0.29999924,0,-1.0037911,0,0
2020-09-24,1503.060380238092,1514.9117305107955,1471.6285382104872,1483.4798884831905,535898.0,-0.008608815426997318,0.20000076,0,0.01001424,0,-0.37530175,0,1.3469039,0,0.400282,0,,0,-2.0,0,0.29999924,0,-1.0063745,0,0
2020-09-25,1485.0257167796306,1488.117373372509,1469.5674338152342,1480.388231890311,306007.0,-0.002084056964223868,0.20000076,0,-0.0013573105,0,-0.38795903,0,1.3353974,0,0.400282,0,,0,-2.0,0,0.29999924,0,-1.0089684,0,0
2020-09-28,1482.449336285564,1498.9381714475867,1475.2354709021795,1491.2090299653885,304731.0,0.007309432648799463,0.20000076,0,-0.013119563,0,-0.40100142,0,1.3240451,0,0.400282,0,,0,-2.0,0,0.29999924,0,-1.0115728,0,0
2020-09-29,1494.8159626570807,1495.3312387558942,1478.8424035938717,1480.9035079891248,168014.0,-0.00691085003455405,0.20000076,0,-0.025309103,0,-0.41445467,0,1.3128426,0,0.400282,0,,0,-2.0,0,0.29999924,0,-1.014188,0,0
2020-09-30,1478.8424035938717,1491.7243060642024,1473.6896426057401,1483.4798884831905,234556.0,0.0017397355601946884,0.20000076,0,-0.03796758,0,-0.428347,0,1.301786,0,0.400282,0,,0,-2.0,0,0.29999924,0,-1.016814,0,0
2020-10-09,1535.522774463324,1553.0421618229723,1526.2478046846857,1549.950505230093,373514.0,0.04480722473080956,0.20000076,1,-0.051142696,0,-0.44270948,0,1.2908711,0,0.400282,0,,0,-2.0,0,0.79999924,1,-1.0194509,0,0
2020-10-12,1547.88940083484,1586.0198321470161,1543.7671920443343,1577.2601384671925,566081.0,0.0176196808510638,0.20000076,0,-0.06488938,0,-0.45757636,0,1.2800943,0,0.400282,0,,0,-2.0,0,0.79999924,0,-1.0220988,0,0
2020-10-13,1572.6226535778733,1573.6532057755,1549.4352291312798,1560.7713033051698,454561.0,-0.010454099967331265,0.20000076,0,-0.07927132,0,-0.47298557,0,1.2694517,0,0.400282,0,,0,-2.0,0,0.79999924,0,-1.0247577,0,0
2020-10-14,1554.0727140205986,1568.500444787368,1553.0421618229723,1564.3782359968623,362156.0,0.0023109937273027015,0.20000076,0,-0.09436285,0,-0.4889791,0,1.2589399,0,0.400282,0,,0,-2.0,0,0.79999924,0,-1.0274279,0,0
2020-10-15,1564.8935120956753,1577.7754145660053,1557.1643706134778,1568.500444787368,421336.0,0.0026350461133071157,0.20000076,0,-0.11025145,0,-0.50560385,0,1.2485553,0,0.400282,0,,0,-2.0,0,0.79999924,0,-1.0301093,0,0
2020-10-16,1555.6185423170377,1593.233697530401,1546.8588486372137,1592.718421431588,520888.0,0.015440210249671349,0.20000076,0,-2.5615292,1,-1.8990107,1,1.233267,1,0.23307301,1,,0,-3.2999954,1,0.79999924,0,-1.8593901,1,0
2020-10-19,1597.355906320907,1607.6614282971711,1566.4393403921151,1591.687869233962,683452.0,-0.0006470397929471128,0.20000076,0,-2.598197,0,-1.9201846,0,1.2231884,0,0.23307301,0,,0,-3.2999954,0,0.79999924,0,-1.8510522,0,0
2020-10-20,1599.4170107161592,1615.390569779369,1582.4128994553237,1599.932286814973,546340.0,0.005179669796050446,0.20000076,0,-2.6362922,0,-1.9419434,0,1.2132258,0,0.23307301,0,,0,-3.2999954,0,0.79999924,0,-1.8427986,0,0
2020-10-21,1600.447562913786,1609.2072565936105,1587.5656604434564,1591.687869233962,525298.0,-0.005152979066022523,0.20000076,0,-2.6759126,0,-1.9643159,0,1.2033763,0,0.23307301,0,,0,-3.2999954,0,0.79999924,0,-1.8346279,0,0
2020-10-22,1599.932286814973,1601.9933912102258,1579.321242862445,1591.1725931351486,462795.0,-0.00032372936225322224,0.20000076,0,-2.7171652,0,-1.9873327,0,1.1936371,0,0.23307301,0,,0,-3.2999954,0,0.79999924,0,-1.8265388,0,0
2020-10-23,1592.2031453327747,1601.9933912102258,1571.592101380247,1572.6226535778733,484245.0,-0.011658031088083054,0.20000076,0,-2.7601688,0,-2.0110269,0,1.1840054,0,0.23307301,0,,0,-3.2999954,0,0.79999924,0,-1.8185296,0,0
2020-10-26,1581.897623356511,1604.0544956054785,1572.1073774790602,1588.0809365422692,469552.0,0.009829619921362998,0.20000076,0,-2.8050532,0,-2.0354335,0,1.1744784,0,0.23307301,0,,0,-3.2999954,0,0.79999924,0,-1.8105992,0,0
2020-10-27,1584.98927994939,1605.600323901918,1580.8670711588848,1590.1420409375223,463653.0,0.0012978585334200154,0.20000076,0,-2.851964,0,-2.060591,0,1.1650536,0,0.23307301,0,,0,-3.2999954,0,0.79999924,0,-1.8027459,0,0
2020-10-28,1594.7795258268409,1597.87118241972,1572.6226535778733,1589.1114887398958,420898.0,-0.0006480881399871796,0.20000076,0,-2.9010613,0,-2.08654,0,1.1557285,0,0.23307301,0,,0,-3.2999954,0,0.79999924,0,-1.7949687,0,0
2020-10-29,1569.0157208861813,1570.5615491826209,1552.0116096253455,1565.4087881944886,610001.0,-0.014915693904020921,0.20000076,0,-2.872062,0,-2.0845833,0,1.1464145,0,0.23307301,0,,0,-3.2999954,0,0.79999924,0,-1.7837442,0,0
2020-10-30,1560.2560272063572,1577.2601384671925,1553.5574379217858,1560.7713033051698,549411.0,-0.00296247531270577,0.20000076,0,-2.843817,0,-2.0826309,0,1.1371963,0,0.23307301,0,,0,-3.2999954,0,0.79999924,0,-1.7726727,0,0
2020-11-02,1566.4393403921151,1576.229586269566,1554.5879901194116,1561.8018555027963,423716.0,0.000660283922086613,0.29999924,1,-2.816293,0,-2.080683,0,1.1280714,0,0.23307301,0,,0,-3.2999954,0,0.0,1,-1.7617503,0,0
2020-11-03,1563.8629598980492,1575.7143101707522,1561.8018555027963,1572.6226535778733,353033.0,0.006928406466512493,0.29999924,0,-2.7894595,0,-2.0787394,0,1.1190375,0,0.23307301,0,,0,-3.2999954,0,0.0,0,-1.7509737,0,0
2020-11-04,1574.1684818743133,1586.0198321470161,1574.1684818743133,1582.9281755541372,445893.0,0.006553079947575258,0.29999924,0,-2.7632868,0,-2.0768003,0,1.1100924,0,0.23307301,0,,0,-3.2999954,0,0.0,0,-1.7403393,0,0
2020-11-05,1585.504556048203,1630.3335766449516,1585.504556048203,1628.2724722496987,928599.0,0.02864583333333348,0.29999924,0,-2.737748,0,-2.0748656,0,1.101234,0,0.23307301,0,,0,-3.2999954,0,0.0,0,-1.7298437,0,0
2020-11-06,1627.7571961508856,1641.1543747200285,1618.4822263722479,1623.1197112615664,682616.0,-0.0031645569620255554,0.29999924,0,-2.7128167,0,-2.0729353,0,1.09246,0,0.23307301,0,,0,-3.2999954,0,0.0,0,-1.7194839,0,0
2020-11-09,1624.6655395580062,1627.7571961508856,1595.8100780244672,1599.932286814973,843378.0,-0.014285714285714124,0.29999924,0,-2.6884687,0,-2.0710092,0,1.0837687,0,0.23307301,0,,0,-3.2999954,0,0.0,0,-1.7092564,0,0
2020-11-10,1614.3600175817423,1617.4516741746215,1592.718421431588,1605.0850478031045,841211.0,0.0032206119162638824,0.29999924,0,-2.664681,0,-2.0690875,0,1.0751579,0,0.23307301,0,,0,-3.2999954,0,0.0,0,-1.6991585,0,0
2020-11-11,1606.1156000007309,1658.673762079677,1605.0850478031045,1655.0668293879846,1031034.0,0.03113964686998405,0.29999924,0,-4.5951066,1,-3.8342173,1,1.0666257,1,-0.301385,1,,0,-5.7000046,1,0.0,0,-2.9924612,1,0
2020-11-12,1653.005724992732,1657.6432098820503,1637.547442028336,1641.1543747200285,761154.0,-0.008405977584059698,0.29999924,0,-4.4272904,0,-3.7455745,0,1.0581703,0,-0.301385,0,,0,-5.7000046,0,0.0,0,-2.9368916,0,0
2020-11-13,1638.5779942259626,1645.2765835105342,1619.5127785698742,1627.7571961508856,965410.0,-0.008163265306122325,0.29999924,0,-4.2756977,0,-3.66238,0,1.0497899,0,-0.301385,0,,0,-5.7000046,0,0.0,0,-2.8839428,0,0
2020-11-16,1633.4252332378305,1642.700203016468,1614.3600175817423,1621.058606866314,1105125.0,-0.004115226337448652,0.29999924,0,-4.1378446,0,-3.584089,0,1.0414827,0,-0.301385,0,,0,-5.7000046,0,0.0,0,-2.8334095,0,0
2020-11-17,1622.0891590639403,1634.455785435457,1611.7836370876767,1631.8794049413912,976940.0,0.006675143038779474,0.29999924,0,-4.0117497,0,-3.5102308,0,1.0332469,0,-0.301385,0,,0,-5.7000046,0,0.0,0,-2.785108,0,0
2020-11-18,1636.0016137318964,1646.8224118069743,1624.6655395580062,1633.9405093366438,1199779.0,0.001263024944742508,0.29999924,0,-3.8958108,0,-3.4403946,0,1.0250808,0,-0.301385,0,,0,-5.7000046,0,0.0,0,-2.7388742,0,0
2020-11-19,1639.0932703247759,1645.7918596093475,1629.818300546138,1639.6085464235887,942480.0,0.0034689372437715082,0.29999924,0,-3.7887158,0,-3.3742223,0,1.0169828,0,-0.301385,0,,0,-5.7000046,0,0.0,0,-2.6945596,0,0
2020-11-20,1632.3946810402042,1663.3112469689956,1624.6655395580062,1659.7043142773034,1214966.0,0.012256442489000596,0.29999924,0,-3.6893783,0,-3.3113983,0,1.0089514,0,-0.301385,0,,0,-5.7000046,0,0.0,0,-2.6520307,0,0
2020-11-23,1664.3417991666224,1688.5597758108427,1656.6126576844242,1681.861186526271,1613097.0,0.013349891338093833,0.29999924,0,-3.5968907,0,-3.251644,0,1.0009849,0,-0.301385,0,,0,-5.7000046,0,0.0,0,-2.6111665,0,0
2020-11-24,1684.9528431191502,1684.9528431191502,1664.8570752654357,1667.433455759502,883571.0,-0.008578431372548656,0.29999924,0,-3.4940994,0,-3.173385,0,0.9931309,0,-0.301385,0,,0,-5.7000046,0,0.0,0,-2.5658426,0,0
2020-11-25,1664.3417991666224,1676.1931494393257,1656.097381585611,1667.9487318583147,987154.0,0.0003090234857845431,0.29999924,0,-3.3988721,0,-3.0999172,0,0.985339,0,-0.301385,0,,0,-5.7000046,0,0.0,0,-2.5224185,0,0
2020-11-26,1668.979284055941,1669.4945601547545,1650.4293444986663,1665.887627463062,770305.0,-0.0012357120790854603,0.29999924,0,-3.3103058,0,-3.0307581,0,0.9776078,0,-0.301385,0,,0,-5.7000046,0,0.0,0,-2.4807596,0,0
2020-11-27,1664.3417991666224,1666.9181796606883,1650.4293444986663,1655.0668293879846,688081.0,-0.00649551500154677,0.29999924,0,-3.2276416,0,-2.9654913,0,0.96993595,0,-0.301385,0,,0,-5.7000046,0,0.0,0,-2.4407444,0,0
2020-11-30,1657.1279337832375,1674.1320450440733,1642.700203016468,1667.433455759502,1426090.0,0.007471980074720275,0.29999924,0,-3.1502368,0,-2.9037545,0,0.96232206,0,-0.301385,0,,0,-5.7000046,0,0.0,0,-2.402262,0,0
2020-12-01,1659.1890381784904,1662.7959708701826,1630.3335766449516,1630.8488527437646,1099657.0,-0.02194066749072965,3.7999992,1,-3.0775425,0,-2.8452308,0,0.95476484,0,-0.301385,0,,0,-5.7000046,0,1.1000023,1,-2.3652127,0,0
2020-12-02,1633.9405093366438,1639.6085464235887,1605.0850478031045,1606.1156000007309,1103749.0,-0.015165876777251452,3.7999992,0,-3.009087,0,-2.7896426,0,0.947263,0,-0.301385,0,,0,-5.7000046,0,1.1000023,0,-2.3295047,0,0
2020-12-03,1595.294801925654,1604.5697717042915,1580.3517950600713,1595.294801925654,1126469.0,-0.006737247353224118,3.7999992,0,-2.9444628,0,-2.736744,0,0.9398153,0,-0.301385,0,,0,-5.7000046,0,1.1000023,0,-2.2950554,0,0
2020-12-04,1601.478115111412,1611.2683609888632,1587.5656604434564,1608.6919804947975,856461.0,0.008397932816537779,3.7999992,0,-2.8833144,0,-2.6863174,0,0.93242043,0,-0.301385,0,,0,-5.7000046,0,1.1000023,0,-2.261788,0,0
2020-12-07,1602.5086673090384,1608.1767043959842,1584.98927994939,1601.9933912102258,937613.0,-0.004163997437540146,3.7999992,0,-2.825332,0,-2.638169,0,0.9250772,0,-0.301385,0,,0,-5.7000046,0,1.1000023,0,-2.2296326,0,0
2020-12-08,1594.2642497280278,1608.6919804947975,1592.2031453327747,1594.7795258268409,743101.0,-0.004503055644902054,3.7999992,0,-2.7702422,0,-2.5921261,0,0.9177845,0,-0.301385,0,,0,-5.7000046,0,1.1000023,0,-2.1985254,0,0
2020-12-09,1589.6267648387088,1601.9933912102258,1585.504556048203,1597.87118241972,677703.0,0.0019386106623586752,3.7999992,0,-2.7178042,0,-2.5480335,0,0.9105411,0,-0.301385,0,,0,-5.7000046,0,1.1000023,0,-2.168407,0,0
2020-12-10,1600.447562913786,1619.5127785698742,1598.9017346173462,1617.4516741746215,1041363.0,0.012254111576910587,3.7999992,0,-2.7907856,1,-3.17676,1,0.67514384,1,-0.600962,1,,0,-4.199997,1,1.1000023,0,-2.8722003,1,0
2020-12-11,1622.6044351627534,1628.7877483485122,1590.6573170363354,1591.687869233962,1170788.0,-0.01592863969417002,3.7999992,0,-2.7373128,0,-3.1025038,0,0.66897386,0,-0.600962,0,,0,-4.199997,0,1.1000023,0,-2.81448,0,0
2020-12-14,1588.0809365422692,1607.6614282971711,1586.0198321470161,1603.5392195066652,768976.0,0.007445775331822446,3.7999992,0,-2.686361,0,-3.0326405,0,0.6628184,0,-0.600962,0,,0,-4.199997,0,1.1000023,0,-2.7596323,0,0
2020-12-15,1606.6308760995446,1608.6919804947975,1581.897623356511,1601.478115111412,1041762.0,-0.0012853470437019787,3.7999992,0,-2.6377308,0,-2.9667416,0,0.65667665,0,-0.600962,0,,0,-4.199997,0,1.1000023,0,-2.7074182,0,0
2020-12-16,1597.355906320907,1623.63498736038,1596.3253541232805,1619.5127785698742,945698.0,0.01126126126126148,3.7999992,0,-2.5912447,0,-2.9044354,0,0.6505478,0,-0.600962,0,,0,-4.199997,0,1.1000023,0,-2.657626,0,0
2020-12-17,1626.2113678544458,1632.3946810402042,1613.8447414829293,1622.6044351627534,1069280.0,0.0019090041361755627,3.7999992,0,-2.546743,0,-2.8453965,0,0.6444311,0,-0.600962,0,,0,-4.199997,0,1.1000023,0,-2.6100667,0,0
2020-12-18,1617.4516741746215,1646.3071357081606,1611.2683609888632,1643.2154791152811,1090393.0,0.012702445220704961,3.7999992,0,-2.5040824,0,-2.7893405,0,0.63832575,0,-0.600962,0,,0,-4.199997,0,1.1000023,0,-2.5645716,0,0
2020-12-21,1642.1849269176546,1699.8958499847326,1637.547442028336,1699.3805738859194,1345868.0,0.03417999372844149,3.7999992,0,-2.463134,0,-2.7360158,0,0.6322308,0,-0.600962,0,,0,-4.199997,0,1.1000023,0,-2.5209897,0,0
2020-12-22,1691.6514324037216,1728.2360354194589,1672.0709406488204,1707.6249914669309,2003716.0,0.004851425106125129,3.7999992,0,-2.423781,0,-2.6852,0,0.62614554,0,-0.600962,0,,0,-4.199997,0,1.1000023,0,-2.4791846,0,0
2020-12-23,1710.7166480598098,1732.3582442099644,1690.6208802060953,1711.231924158623,1500794.0,0.002112251056125558,3.7999992,0,-2.3859177,0,-2.6366947,0,0.6200691,0,-0.600962,0,,0,-4.199997,0,1.1000023,0,-2.4390335,0,0
2020-12-24,1725.1443788265794,1725.659654925393,1702.4722304787983,1704.0180587752384,1134019.0,-0.0042155977115326815,3.7999992,0,-2.3496757,0,-2.591981,0,0.61423326,0,-0.600962,0,,0,-4.199997,0,1.1000023,0,-2.4015303,0,0
2020-12-25,1706.079163170491,1714.3235807515023,1682.891738723897,1701.9569543799857,1175720.0,-0.001209555488357994,3.7999992,0,-2.3147266,0,-2.5491295,0,0.60840803,0,-0.600962,0,,0,-4.199997,0,1.1000023,0,-2.3654017,0,0
2020-12-28,1702.4722304787983,1725.659654925393,1696.2889172930404,1704.0180587752384,1172382.0,0.0012110202845896367,3.7999992,0,-2.2809908,0,-2.5080101,0,0.60259265,0,-0.600962,0,,0,-4.199997,0,1.1000023,0,-2.3305626,0,0
2020-12-29,1707.1097153681176,1708.1402675657441,1677.7389777357655,1687.013947514403,1017208.0,-0.009978832778953617,3.7999992,0,-2.2483962,0,-2.468505,0,0.5967865,0,-0.600962,0,,0,-4.199997,0,1.1000023,0,-2.2969341,0,0
2020-12-30,1687.013947514403,1748.8470793719864,1680.8306343286442,1732.8735203087774,1497846.0,0.027183872938301823,3.7999992,0,-2.2168763,0,-2.4305072,0,0.5909888,0,-0.600962,0,,0,-4.199997,0,1.1000023,0,-2.2644446,0,0
2020-12-31,1732.8735203087774,1793.1608238699214,1730.2971398147115,1792.6455477711077,1591948.0,0.034493012191495476,3.7999992,0,-2.18637,0,-2.3939195,0,0.585199,0,-0.600962,0,,0,-4.199997,0,1.1000023,0,-2.2330277,0,0
2021-01-04,1791.6149955734816,1826.1384941939662,1781.824749696031,1794.7066521663608,1236212.0,0.0011497556769188844,5.4000015,1,-2.1568205,0,-2.3586538,0,0.57941633,0,-0.600962,0,,0,-4.199997,0,-0.30000305,1,-2.2026231,0,0
2021-01-05,1795.7372043639868,1806.042726340251,1766.881742830448,1794.7066521663608,1409491.0,0.0,5.4000015,0,-2.128176,0,-2.3246288,0,0.57364005,0,-0.600962,0,,0,-4.199997,0,-0.30000305,0,-2.1731744,0,0
2021-01-06,1796.2524804628003,1829.2301507868451,1790.5844433758555,1821.5010093046471,1499101.0,0.014929658340511187,5.4000015,0,-2.1003885,0,-2.2917707,0,0.56786954,0,-0.600962,0,,0,-4.199997,0,-0.30000305,0,-2.1446297,0,0
2021-01-07,1828.1995985892186,1833.867635676164,1801.4052414509324,1812.2260395260093,1214440.0,-0.005091937765205223,5.4000015,0,-2.073413,0,-2.2600112,0,0.5621041,0,-0.600962,0,,0,-4.199997,0,-0.30000305,0,-2.1169417,0,0
2021-01-08,1808.6191068343169,1826.653770292779,1793.1608238699214,1822.0162854034606,1406258.0,0.005402331532556426,5.4000015,0,-2.0472078,0,-2.2292879,0,0.55634296,0,-0.600962,0,,0,-4.199997,0,-0.30000305,0,-2.0900655,0,0
2021-01-11,1828.1995985892186,1884.364693359857,1815.3176961188885,1864.7842016049556,2091759.0,0.02347285067873295,5.4000015,0,-2.021735,0,-2.1995432,0,0.55058545,0,-0.600962,0,,0,-4.199997,0,-0.30000305,0,-2.0639598,0,0
2021-01-12,1869.4216864942741,1882.3035889646042,1852.4175752334388,1873.0286191859666,1620923.0,0.0044211108040894675,5.4000015,0,-0.84165853,1,-1.4116946,1,0.5448308,1,0.69691503,1,,0,3.199997,1,-0.30000305,0,-1.5903139,1,0
2021-01-13,1878.1813801740984,1970.9310779604737,1870.452238691901,1945.167273019814,2110513.0,0.038514442916093516,5.4000015,0,-0.83506024,0,-1.3995241,0,0.53907835,0,0.69691503,0,,0,3.199997,0,-0.30000305,0,-1.5752488,0,0
2021-01-14,1941.0450642293088,1944.1367208221875,1912.1896026957695,1925.0715051660995,1531539.0,-0.01033112582781448,5.4000015,0,-0.8284987,0,-1.3875313,0,0.5333273,0,0.69691503,0,,0,3.199997,0,-0.30000305,0,-1.5604515,0,0
2021-01-15,1931.7700944506707,1950.3200340079457,1907.5521178064512,1915.2812592886485,1435325.0,-0.0050856531049252585,5.4000015,0,-0.82197315,0,-1.3757114,0,0.52757686,0,0.69691503,0,,0,3.199997,0,-0.30000305,0,-1.545913,0,0
2021-01-18,1923.0104007708464,1926.1020573637256,1881.788312865791,1894.670215336121,1467855.0,-0.010761366693569974,5.4000015,0,-0.81548274,0,-1.3640596,0,0.5218263,0,0.69691503,0,,0,3.199997,0,-0.30000305,0,-1.531625,0,0
2021-01-19,1894.670215336121,1912.7048787945826,1875.0897235812192,1888.4869021503625,1259068.0,-0.0032635300516725696,5.4000015,0,-0.8090266,0,-1.352571,0,0.5160749,0,0.69691503,0,,0,3.199997,0,-0.30000305,0,-1.5175793,0,0
2021-01-20,1896.2160436325603,1896.2160436325603,1803.9816219449983,1820.9857332058343,2343092.0,-0.03574351978171875,5.4000015,0,-0.8026039,0,-1.3412414,0,0.5103218,0,0.69691503,0,,0,3.199997,0,-0.30000305,0,-1.5037682,0,0
2021-01-21,1819.9551810082075,1845.7189859488674,1811.1954873283833,1840.0509488619223,1226411.0,0.010469722693831285,5.4000015,0,-0.796214,0,-1.3300663,0,0.50456625,0,0.69691503,0,,0,3.199997,0,-0.30000305,0,-1.4901844,0,0
2021-01-22,1846.2342620476804,1848.8106425417463,1784.9164062889101,1793.6760999687344,1749260.0,-0.025203024362923654,5.4000015,0,-0.7898559,0,-1.3190417,0,0.49880743,0,0.69691503,0,,0,3.199997,0,-0.30000305,0,-1.4768206,0,0
2021-01-25,1780.2789213995911,1820.4704571070208,1748.3318032731731,1763.7900862375695,1864471.0,-0.016661878770467986,5.4000015,0,-0.78407896,0,-1.307854,0,0.49295327,0,0.69691503,0,,0,3.199997,0,-0.30000305,0,-1.4633507,0,0
2021-01-26,1761.2137057435027,1796.2524804628003,1760.1831535458764,1768.4275711268879,1224106.0,0.002629272567922669,5.4000015,0,-0.7783315,0,-1.2968113,0,0.4870923,0,0.69691503,0,,0,3.199997,0,-0.30000305,0,-1.4500923,0,0
2021-01-27,1782.8553018936577,1827.1690463915922,1777.1872648067122,1812.7413156248224,1579393.0,0.025058275058274848,5.4000015,0,-0.772613,0,-1.2859097,0,0.48122352,0,0.69691503,0,,0,3.199997,0,-0.30000305,0,-1.437039,0,0
2021-01-28,1814.2871439212624,1817.8940766129547,1785.4316823877234,1794.7066521663608,1187400.0,-0.009948834565093656,5.4000015,0,-0.7669228,0,-1.275145,0,0.475346,0,0.69691503,0,,0,3.199997,0,-0.30000305,0,-1.4241846,0,0
2021-01-29,1813.7718678224492,1813.7718678224492,1753.9998403601182,1795.2219282651738,1291991.0,0.0002871088142404332,5.4000015,0,-0.76126033,0,-1.264514,0,0.4694587,0,0.69691503,0,,0,3.199997,0,-0.30000305,0,-1.4115227,0,0
2021-02-01,1792.1302716722948,1812.7413156248224,1764.8206384351956,1795.7372043639868,1311557.0,0.0002870264064294137,-0.9000015,1,-0.75562507,0,-1.254013,0,0.46356058,0,0.69691503,0,,0,3.199997,0,-1.2999992,1,-1.3990481,0,0
2021-02-02,1795.2219282651738,1795.2219282651738,1759.6678774470636,1761.2137057435027,1189886.0,-0.01922525107604023,-0.9000015,0,-0.7500165,0,-1.2436383,0,0.45765063,0,0.69691503,0,,0,3.199997,0,-1.2999992,0,-1.3867549,0,0
2021-02-03,1754.5151164589315,1761.7289818423158,1733.3887964075902,1757.0914969529974,1373970.0,-0.002340550029256705,-0.9000015,0,-0.7444341,0,-1.2333869,0,0.45172775,0,0.69691503,0,,0,3.199997,0,-1.2999992,0,-1.3746377,0,0
2021-02-04,1757.0914969529974,1797.79830875924,1749.8776315696127,1794.191376067548,1183489.0,0.021114369501466612,-0.9000015,0,-0.7388773,0,-1.2232554,0,0.4457908,0,0.69691503,0,,0,3.199997,0,-1.2999992,0,-1.3626915,0,0
2021-02-05,1794.191376067548,1817.3788005141414,1790.0691672770422,1811.1954873283833,1200990.0,0.009477311889718454,-0.9000015,0,-0.7333455,0,-1.2132409,0,0.43983865,0,0.69691503,0,,0,3.199997,0,-1.2999992,0,-1.3509115,0,0
2021-02-08,1812.2260395260093,1817.3788005141414,1775.126160411459,1782.8553018936577,1159714.0,-0.01564722617354186,-0.9000015,0,-0.72783834,0,-1.2033403,0,0.43387008,0,0.69691503,0,,0,3.199997,0,-1.2999992,0,-1.3392929,0,0
2021-02-09,1784.401130190097,1829.2301507868451,1777.1872648067122,1813.7718678224492,1134890.0,0.01734104046242768,-0.9000015,0,-0.72235525,0,-1.1935506,0,0.4278839,0,0.69691503,0,,0,3.199997,0,-1.2999992,0,-1.3278309,0,0
