date,open,high,low,close,volume,returns,fac_PPI_Electrical_Machinery_YoY_zscore,fac_PPI_Electrical_Machinery_YoY_zscore_release,fac_Social_Financing_Monthly_diff,fac_Social_Financing_Monthly_diff_release,fac_PMI_diff,fac_PMI_diff_release,fac_PPI_Electrical_Machinery_YoY_diff,fac_PPI_Electrical_Machinery_YoY_diff_release,fac_Social_Financing_Monthly_level,fac_Social_Financing_Monthly_level_release,fac_PPI_zscore,fac_PPI_zscore_release,fac_PPI_level,fac_PPI_level_release,fac_PMI_Input_Price_zscore,fac_PMI_Input_Price_zscore_release,fac_PMI_Input_Price_diff,fac_PMI_Input_Price_diff_release,fac_Social_Financing_Monthly_zscore,fac_Social_Financing_Monthly_zscore_release,fac_PPIRM_zscore,fac_PPIRM_zscore_release,fac_PMI_level,fac_PMI_level_release,fac_PPI_diff,fac_PPI_diff_release,any_effective_release
2020-08-07,82296.54699682115,83694.45699746763,81655.23776972044,82671.24452276764,14065.0,0.0042013129102846936,-1.2543963,0,,0,0.099998474,0,0.29999995,0,,0,1.9318149,0,3.2,0,2.0609398,0,1.2999992,0,,0,-0.21200949,0,54.0,0,0.60000014,0,0
2020-08-10,82873.00472904652,83117.99926524232,80473.49941865851,81330.9802953437,17476.0,-0.01621197594351953,-1.2439982,0,,0,0.099998474,0,0.29999995,0,,0,1.9157021,0,3.2,0,2.034753,0,1.2999992,0,,0,-0.2125013,0,54.0,0,0.60000014,0,0
2020-08-11,81640.82632641483,82310.9584401268,80379.82503717186,80523.9394702282,11216.0,-0.009922920173651262,-1.2337234,0,,0,0.099998474,0,0.29999995,0,,0,1.900035,1,5.2,1,2.0092952,0,1.2999992,0,,0,1.5308372,1,54.0,0,1.9999998,1,0
2020-08-12,80840.99122295216,81539.94622327539,79407.0526140416,80660.84818163172,11991.0,0.0017002237136465315,-1.2235688,0,,0,0.099998474,0,0.29999995,0,,0,1.8848021,0,5.2,0,1.9845306,0,1.2999992,0,,0,1.5167469,0,54.0,0,1.9999998,0,0
2020-08-13,80581.58524345075,81316.56885203808,80365.41359386624,80833.78550129935,8123.0,0.0021440057173489624,-1.2135313,0,,0,0.099998474,0,0.29999995,0,,0,1.8699927,0,5.2,0,1.9604255,0,1.2999992,0,,0,1.5028896,0,54.0,0,1.9999998,0,0
2020-08-14,80904.31736722277,82636.69768579229,80451.45446236849,82083.19857985931,235567.0,0.015456570180544915,-0.6804642,1,,0,0.099998474,0,0.29999995,1,,0,1.855597,0,5.2,0,1.9379064,0,1.2999992,0,,0,1.4892582,0,54.0,0,1.9999998,0,1
2020-08-17,82327.60078247913,83492.10539496155,81910.67937801009,83441.78729442216,336063.0,0.016551361765478445,-0.6749786,0,,0,0.099998474,0,0.29999995,0,,0,1.8416061,0,5.2,0,1.9159449,0,1.2999992,0,,0,1.4758453,0,54.0,0,1.9999998,0,0
2020-08-18,83628.68309642555,84031.22790074043,83003.300989722,83592.74159604027,346765.0,0.0018090971743627282,-0.66951245,0,,0,0.099998474,0,0.29999995,0,,0,1.8280119,0,5.2,0,1.8945168,0,1.2999992,0,,0,1.4626442,0,54.0,0,1.9999998,0,0
2020-08-19,83887.4618991994,84491.27910567177,83089.56059064665,83628.68309642555,472940.0,0.000429959583799322,-0.6640651,0,,0,0.099998474,0,0.29999995,0,,0,1.8148067,0,5.2,0,1.8735989,0,1.2999992,0,,0,1.4496485,0,54.0,0,1.9999998,0,0
2020-08-20,84174.99390228151,84440.96100513244,82363.54228286433,83477.72879480741,548418.0,-0.0018050541516251295,-0.6586363,0,,0,0.099998474,0,0.29999995,0,,0,1.8019842,0,5.2,0,1.8531696,0,1.2999992,0,,0,1.4368517,0,54.0,0,1.9999998,0,0
2020-08-21,83887.4618991994,84153.42900205037,82550.43808486775,82996.11268964493,481581.0,-0.005769396366141155,-0.6532253,0,,0,0.099998474,0,0.29999995,0,,0,1.7895384,0,5.2,0,1.8332083,0,1.2999992,0,,0,1.4242481,0,54.0,0,1.9999998,0,0
2020-08-24,82737.33388687104,84455.33760528654,82557.62638494477,84325.94820389964,548317.0,0.016022865061493752,-0.6478318,0,,0,0.099998474,0,0.29999995,0,,0,1.777464,0,5.2,0,1.8136959,0,1.2999992,0,,0,1.4118319,0,54.0,0,1.9999998,0,0
2020-08-25,84491.27910567177,84972.89521083431,83765.26079788951,84405.01950474715,557851.0,0.0009376864717407507,-0.6424553,0,,0,0.099998474,0,0.29999995,0,,0,1.7583386,0,5.2,0,1.7946142,0,1.2999992,0,,0,1.4014697,0,54.0,0,1.9999998,0,0
2020-08-26,84520.03230598003,86216.4711241643,84067.1694011257,86029.57532216096,721599.0,0.019247146993697895,-0.6370952,0,,0,0.099998474,0,0.29999995,0,,0,1.7396256,0,5.2,0,1.775946,0,1.2999992,0,,0,1.3912416,0,54.0,0,1.9999998,0,0
2020-08-27,85928.93912108224,86798.72343040556,85540.7709169214,85849.86782023466,705081.0,-0.0020889037433153845,-0.63175124,0,,0,0.099998474,0,0.29999995,0,,0,1.7213086,0,5.2,0,1.7576753,0,1.2999992,0,,0,1.3811439,0,54.0,0,1.9999998,0,0
2020-08-28,85885.80932061988,86547.1329277087,85217.29741345406,86511.19142732344,743986.0,0.007703257138072184,-0.6264228,0,,0,0.099998474,0,0.29999995,0,,0,1.7033722,0,5.2,0,1.7397865,0,1.2999992,0,,0,1.3711736,0,54.0,0,1.9999998,0,0
2020-08-31,86985.61923240895,87373.78743656975,86266.78922470371,87150.95013418113,695976.0,0.007395097631907266,-0.6211095,0,,0,0.099998474,0,0.29999995,0,,0,1.685802,0,5.2,0,1.7222651,0,1.2999992,0,,0,1.3613275,0,54.0,0,1.9999998,0,0
2020-09-01,87194.0799346434,88682.05805059327,86468.06162686113,88473.59734835877,697304.0,0.015176509402837768,-0.6158109,0,,0,-0.5,1,0.29999995,0,,0,1.668584,0,5.2,0,1.7530278,1,0.20000076,1,,0,1.3516028,0,53.5,1,1.9999998,0,1
2020-09-02,88344.20794697179,88452.03244812756,86992.80753248592,87826.65034142403,689625.0,-0.007312317192070705,-0.6105264,0,,0,-0.5,0,0.29999995,0,,0,1.651705,0,5.2,0,1.7351742,0,0.20000076,0,,0,1.3419964,0,53.5,0,1.9999998,0,0
2020-09-03,87841.02694157814,89084.60285490817,86008.01042192982,86266.78922470371,989913.0,-0.017760680962514153,-0.60525566,0,,0,-0.5,0,0.29999995,0,,0,1.6351527,0,5.2,0,1.7176865,0,0.20000076,0,,0,1.3325056,0,53.5,0,1.9999998,0,0
2020-09-04,85612.65391769195,86439.30842655299,84692.55150782928,85720.47841884772,866758.0,-0.006332805599533642,-0.59999824,0,,0,-0.5,0,0.29999995,0,,0,1.6189152,0,5.2,0,1.7005513,0,0.20000076,0,,0,1.3231275,0,53.5,0,1.9999998,0,0
2020-09-07,85921.75082100517,86619.01592847922,85310.74531445572,85598.2773175379,741569.0,-0.0014255765199153725,-0.5947537,0,,0,-0.5,0,0.29999995,0,,0,1.6029812,0,5.2,0,1.6837553,0,0.20000076,0,,0,1.3138597,0,53.5,0,1.9999998,0,0
2020-09-08,85727.6667189248,86295.54242501191,85253.23891383929,85979.25722162162,636315.0,0.0044507893852867575,-0.5895215,0,,0,-0.5,0,0.29999995,0,,0,1.5873401,0,5.2,0,1.6672863,0,0.20000076,0,,0,1.3046995,0,53.5,0,1.9999998,0,0
2020-09-09,85073.53141191299,85174.16761299176,83118.31379095484,83276.45639265,817972.0,-0.031435498704121545,-0.5843013,0,,0,-0.5,0,0.29999995,0,,0,1.5719817,0,5.2,0,1.6511326,0,0.20000076,0,,0,1.2956446,0,53.5,0,1.9999998,0,0
2020-09-10,83736.50759758134,84189.37050243562,82967.3594893367,83218.94999203355,614121.0,-0.0006905481225726318,-0.5790926,0,,0,-0.5,0,0.29999995,0,,0,2.252676,1,7.1,1,1.6352829,0,0.20000076,0,,0,2.9547303,1,53.5,0,1.9000001,1,0
2020-09-11,83542.42349550093,84088.73430135688,82471.36678402012,83492.10539496155,712269.0,0.003282370216809216,-0.57389504,0,,0,-0.5,0,0.29999995,0,,0,2.2207067,0,7.1,0,1.6197268,0,0.20000076,0,,0,2.8937335,0,53.5,0,1.9000001,0,0
2020-09-14,83822.76719850593,85540.7709169214,83542.42349550093,85411.3815155345,487943.0,0.022987516142918718,-0.56870806,0,,0,-0.5,0,0.29999995,0,,0,2.1897748,0,7.1,0,1.604454,0,0.20000076,0,,0,2.8358839,0,53.5,0,1.9000001,0,0
2020-09-15,85397.00491538038,85878.6210205429,85138.22611260651,85389.81661530332,324880.0,-0.0002524827470123947,-0.56353134,0,,0,-0.5,0,0.29999995,0,,0,2.159822,0,7.1,0,1.5887744,0,0.20000076,0,,0,2.780911,0,53.5,0,1.9000001,0,0
2020-09-16,85468.88791615092,85483.26451630502,83988.09810027816,84491.27910567177,384739.0,-0.010522771277043819,-0.55836433,0,,0,-0.5,0,0.29999995,0,,0,2.1307943,0,7.1,0,1.5733787,0,0.20000076,0,,0,2.7285764,0,53.5,0,1.9000001,0,0
2020-09-17,84534.40890613412,84929.76541037198,82852.34668810392,83067.99569041545,352680.0,-0.016845329249616903,-0.5532067,0,,0,-0.5,0,0.29999995,0,,0,2.102642,0,7.1,0,1.5582571,0,0.20000076,0,,0,2.678668,0,53.5,0,1.9000001,0,0
2020-09-18,83067.99569041545,84462.52590536358,82881.09988841214,83894.6501992765,258819.0,0.009951540325372488,0.5169765,1,,0,-0.5,0,0.5999999,1,,0,2.075319,0,7.1,0,1.5434003,0,0.20000076,0,,0,2.6309974,0,53.5,0,1.9000001,0,1
2020-09-21,83635.8713965026,83693.377797119,81810.04317693131,82018.50387916583,281304.0,-0.02236312226887205,0.518904,0,,0,-0.5,0,0.5999999,0,,0,2.0487823,0,7.1,0,1.5287994,0,0.20000076,0,,0,2.5853956,0,53.5,0,1.9000001,0,0
2020-09-22,81996.9389789347,82255.71778170856,79373.20945081062,81371.55687223113,283175.0,-0.007887817703768674,0.52083683,0,,0,-0.5,0,0.5999999,0,,0,2.0229921,0,7.1,0,1.5144459,0,0.20000076,0,,0,2.5417116,0,53.5,0,1.9000001,0,0
2020-09-23,81723.78357600671,81867.54957754772,79790.13085527965,81062.45996891792,238785.0,-0.003798586572437812,0.5227751,0,,0,-0.5,0,0.5999999,0,,0,1.9979118,0,7.1,0,1.5003318,0,0.20000076,0,,0,2.4998088,0,53.5,0,1.9000001,0,0
2020-09-24,80508.96086298487,81407.49837261644,79718.24785450911,80508.96086298487,202822.0,-0.006828057107387098,0.5247189,0,,0,-0.5,0,0.5999999,0,,0,1.9758564,0,7.1,0,1.4864491,0,0.20000076,0,,0,2.4599566,0,53.5,0,1.9000001,0,0
2020-09-25,79818.88405558784,81659.08887531325,79818.88405558784,81580.0175744657,161040.0,0.01330357142857208,0.52666813,0,,0,-0.5,0,0.5999999,0,,0,1.9543678,0,7.1,0,1.4727907,0,0.20000076,0,,0,2.4216237,0,53.5,0,1.9000001,0,0
2020-09-28,81407.49837261644,81788.47827670022,80307.68846082747,81522.51117384921,117614.0,-0.0007049079214036524,0.52862287,0,,0,-0.5,0,0.5999999,0,,0,1.9334219,0,7.1,0,1.4593493,0,0.20000076,0,,0,2.3847115,0,53.5,0,1.9000001,0,0
2020-09-29,81716.59527592966,82011.31557908881,81084.02486914904,81824.4197770854,62719.0,0.0037033771272372284,0.53058326,0,,0,-0.5,0,0.5999999,0,,0,1.9129959,0,7.1,0,1.4461182,0,0.20000076,0,,0,2.3491302,0,53.5,0,1.9000001,0,0
2020-09-30,81723.78357600671,82356.35398278726,80293.31186067325,80293.31186067325,73100.0,-0.018712114556795556,0.5325492,0,,0,-0.5,0,0.5999999,0,,0,1.8930688,0,7.1,0,1.4330909,0,0.20000076,0,,0,2.3147976,0,53.5,0,1.9000001,0,0
2020-10-09,81802.85487685431,83377.0925937287,81500.94627361804,83269.2680925729,40095.0,0.03706356311548831,0.5345208,0,,0,0.5,1,0.5999999,0,,0,1.8736204,0,7.1,0,1.463903,1,0.20000076,1,,0,2.2816389,0,54.0,1,1.9000001,0,1
2020-10-12,83621.49479634853,84397.83120467012,83039.24249010727,84052.79280097161,40690.0,0.00940953038674075,0.5364981,0,,0,0.5,0,0.5999999,0,,0,1.8546321,0,7.1,0,1.4506049,0,0.20000076,0,,0,2.2495847,0,54.0,0,1.9000001,0,0
2020-10-13,84354.70140420782,84433.77270505537,83477.72879480741,84038.41620081752,33977.0,-0.00017104250406208,0.5384812,0,,0,0.5,0,0.5999999,0,,0,1.8360862,0,7.1,0,1.4375126,0,0.20000076,0,,0,2.218572,0,54.0,0,1.9000001,0,0
2020-10-14,84210.93540266677,84225.3120028209,83312.39789303523,83952.15659989287,37207.0,-0.0010264305876317437,0.54047,0,,0,0.5,0,0.5999999,0,,0,1.8179657,0,7.1,0,1.42462,0,0.20000076,0,,0,2.188542,0,54.0,0,1.9000001,0,0
2020-10-15,84196.55880251269,85432.94641576563,84139.05240189626,84606.29190690465,31694.0,0.007791762993407225,0.5424647,0,,0,0.5,0,0.5999999,0,,0,1.8002552,0,7.1,0,1.4119209,0,0.20000076,0,,0,2.1594408,0,54.0,0,1.9000001,0,0
2020-10-16,84965.70691075723,85821.11461992646,84225.3120028209,85749.23161915592,35181.0,0.013508920985556117,0.5444652,0,,0,0.5,0,0.5999999,0,,0,1.7829397,1,6.2,1,1.3994095,0,0.20000076,0,,0,2.131219,1,54.0,0,-0.9000001,1,0
2020-10-19,86043.9519223151,86741.21702978913,85418.56981561151,85634.21881792313,36992.0,-0.001341269175957227,0.5464716,0,,0,0.5,0,0.5999999,0,,0,1.766005,0,6.2,0,1.3870802,0,0.20000076,0,,0,2.1038299,0,54.0,0,-0.9000001,0,0
2020-10-20,85928.93912108224,86338.67222547418,85310.74531445572,86302.73072508899,12969.0,0.007806597834298712,0.54848397,0,,0,0.5,0,0.5999999,0,,0,1.7494382,0,6.2,0,1.3749276,0,0.20000076,0,,0,2.077231,0,54.0,0,-0.9000001,0,0
2020-10-21,86792.99981952026,87727.03044671706,86534.34518429657,87425.26670562275,47178.0,0.013006957845975053,0.37000316,1,,0,0.5,0,-0.099999905,1,,0,1.7332264,0,6.2,0,1.3644085,0,0.20000076,0,,0,2.0513823,0,54.0,0,-0.9000001,0,1
2020-10-22,87403.7121526874,87454.00610953644,85715.27217275473,86131.99352950405,46996.0,-0.014792899408284321,0.37268278,0,,0,0.5,0,-0.099999905,0,,0,1.7173579,0,6.2,0,1.3540254,0,0.20000076,0,,0,2.0262465,0,54.0,0,-0.9000001,0,0
2020-10-23,86045.77531776279,86426.57241961996,85607.49940807816,86052.9601687412,24758.0,-0.0009175842509179244,0.3753724,0,,0,0.5,0,-0.099999905,0,,0,1.7018214,0,6.2,0,1.3437749,0,0.20000076,0,,0,2.0017896,0,54.0,0,-0.9000001,0,0
2020-10-26,86225.3965922237,86728.3361607143,84565.69601620473,84709.3930357735,37033.0,-0.015613258745929448,0.37807217,0,,0,0.5,0,-0.099999905,0,,0,1.6866064,0,6.2,0,1.3336538,0,0.20000076,0,,0,1.977979,0,54.0,0,-0.9000001,0,0
2020-10-27,84493.84750642038,85844.59949036656,84450.73840054974,85787.12068253908,29499.0,0.01272264631043285,0.38078213,0,,0,0.5,0,-0.099999905,0,,0,1.6717026,0,6.2,0,1.3236587,0,0.20000076,0,,0,1.9547845,0,54.0,0,-0.9000001,0,0
2020-10-28,85830.22978840965,89911.22514416196,85327.29021991907,89810.63723046388,68142.0,0.04690117252931336,0.38350242,0,,0,0.5,0,-0.099999905,0,,0,1.6571007,0,6.2,0,1.3137866,0,0.20000076,0,,0,1.9321779,0,54.0,0,-0.9000001,0,0
2020-10-29,88459.88524651768,88459.88524651768,86440.94212157682,87382.15759975211,59517.0,-0.027040000000000286,0.38623312,0,,0,0.5,0,-0.099999905,0,,0,1.6427915,0,6.2,0,1.3040346,0,0.20000076,0,,0,1.9115125,0,54.0,0,-0.9000001,0,0
2020-10-30,85506.91149437998,86800.18467049868,83703.51389879225,84062.75644771414,70214.0,-0.03798717316230915,0.3889744,0,,0,0.5,0,-0.099999905,0,,0,1.6287665,0,6.2,0,1.2943996,0,0.20000076,0,,0,1.8913251,0,54.0,0,-0.9000001,0,0
2020-11-02,83660.40479292172,84608.8051220754,82913.18029116424,82985.02880094854,36789.0,-0.01282051282051333,0.39172634,0,,0,-0.099998474,1,-0.099999905,0,,0,1.6150175,0,6.2,0,1.3470931,1,0.29999924,1,,0,1.871596,0,53.9,1,-0.9000001,0,1
2020-11-03,82977.84394997012,83883.13517325323,82977.84394997012,83401.75015769794,22597.0,0.005021645021645593,0.39448908,0,,0,-0.099998474,0,-0.099999905,0,,0,1.6015369,0,6.2,0,1.336803,0,0.29999924,0,,0,1.8523068,0,53.9,0,-0.9000001,0,0
2020-11-04,83933.42913010229,84472.29295348508,82446.16497756582,83531.07747530981,35174.0,0.0015506547208821164,0.3972627,0,,0,-0.099998474,0,-0.099999905,0,,0,1.5883174,0,6.2,0,1.3266425,0,0.29999924,0,,0,1.8334402,0,53.9,0,-0.9000001,0,0
2020-11-05,83904.68972618858,84386.07474174383,82999.39850290547,83559.81687922354,21001.0,0.00034405642525348057,0.40004733,0,,0,-0.099998474,0,-0.099999905,0,,0,1.575352,0,6.2,0,1.3166088,0,0.29999924,0,,0,1.8149793,0,53.9,0,-0.9000001,0,0
2020-11-06,83782.5472595551,84558.5111652263,83171.83492638796,83308.34709497825,21282.0,-0.0030094582975063178,0.4028431,0,,0,-0.099998474,0,-0.099999905,0,,0,1.5626342,0,6.2,0,1.3066983,0,0.29999924,0,,0,1.7969087,0,53.9,0,-0.9000001,0,0
2020-11-09,83717.88360074919,84853.09005534225,81871.37689929083,84608.8051220754,48169.0,0.015610176800345377,0.40565014,0,,0,-0.099998474,0,-0.099999905,0,,0,1.550158,0,6.2,0,1.2969084,0,0.29999924,0,,0,1.7792137,0,53.9,0,-0.9000001,0,0
2020-11-10,85643.42366297037,85772.75098058218,83962.16853401608,84630.35967501071,23432.0,0.00025475543478270524,0.40846854,0,,0,-0.099998474,0,-0.099999905,0,,0,1.5379173,0,6.2,0,1.2872359,0,0.29999924,0,,0,1.76188,0,53.9,0,-0.9000001,0,0
2020-11-11,84565.69601620473,85650.60851394873,84278.30197706728,84781.24154555787,20305.0,0.0017828338568637303,0.41129848,0,,0,-0.099998474,0,-0.099999905,0,,0,1.5259067,1,5.6,1,1.277678,0,0.29999924,0,,0,1.7804654,1,53.9,0,-0.5999999,1,0
2020-11-12,85003.97192588942,86347.53905885716,84314.22623195949,85413.50843166032,23290.0,0.007457627118643728,0.41414005,0,,0,-0.099998474,0,-0.099999905,0,,0,1.5141209,0,5.6,0,1.268232,0,0.29999924,0,,0,1.7630291,0,53.9,0,-0.5999999,0,0
2020-11-13,85212.33260426411,86124.80867852562,84695.02333381664,85025.52647882474,17551.0,-0.004542395693135526,0.41699338,0,,0,-0.099998474,0,-0.099999905,0,,0,1.5025551,0,5.6,0,1.2588952,0,0.29999924,0,,0,1.7459447,0,53.9,0,-0.5999999,0,0
2020-11-16,85320.10536894064,86706.78160777902,84996.787074911,86246.95114515904,27434.0,0.014365387865472146,0.4198586,0,,0,-0.099998474,0,-0.099999905,0,,0,1.4912046,0,5.6,0,1.24871,0,0.29999924,0,,0,1.7291994,0,53.9,0,-0.5999999,0,0
2020-11-17,86246.95114515904,86347.53905885716,83222.128883237,83351.45620084892,36393.0,-0.033572142619126555,0.7936705,1,,0,-0.099998474,0,0.20000005,1,,0,1.4800651,0,5.6,0,1.2386457,0,0.29999924,0,,0,1.7127808,0,53.9,0,-0.5999999,0,1
2020-11-18,83631.66538900792,83926.24427912383,83020.95305584082,83394.5653067195,19388.0,0.0005171967933792487,0.7949341,0,,0,-0.099998474,0,0.20000005,0,,0,1.4691325,0,5.6,0,1.2286993,0,0.29999924,0,,0,1.6966776,0,53.9,0,-0.5999999,0,0
2020-11-19,83495.15322041763,83954.98368303764,82625.78625202678,83538.26232628824,19307.0,0.0017230981304385828,0.79620016,0,,0,-0.099998474,0,0.20000005,0,,0,1.458403,0,5.6,0,1.2188677,0,0.29999924,0,,0,1.6808785,0,53.9,0,-0.5999999,0,0
2020-11-20,83373.0107537842,84558.5111652263,83373.0107537842,83804.10181249047,16999.0,0.003182248215361394,0.79746866,0,,0,-0.099998474,0,0.20000005,0,,0,1.447873,0,5.6,0,1.2091482,0,0.29999924,0,,0,1.6653733,0,53.9,0,-0.5999999,0,0
2020-11-23,84465.10810250662,86117.6238275471,84062.75644771414,85808.67523547438,24377.0,0.02391975308641925,0.7987397,0,,0,-0.099998474,0,0.20000005,0,,0,1.4375391,0,5.6,0,1.1995378,0,0.29999924,0,,0,1.6501518,0,53.9,0,-0.5999999,0,0
2020-11-24,85499.7266434016,87073.20900767932,84968.0476709972,86828.92407441251,24702.0,0.011889809930504036,0.8000132,0,,0,-0.099998474,0,0.20000005,0,,0,1.4250082,0,5.6,0,1.1900339,0,0.29999924,0,,0,1.6341085,0,53.9,0,-0.5999999,0,0
2020-11-25,86325.98450592182,87159.42721942057,85629.05396101346,85823.04493743122,18564.0,-0.011584609019446801,0.80128914,0,,0,-0.099998474,0,0.20000005,0,,0,1.412666,0,5.6,0,1.1806339,0,0.29999924,0,,0,1.6183647,0,53.9,0,-0.5999999,0,0
2020-11-26,89379.54617175763,89379.54617175763,85011.15677686788,86591.82399212402,22824.0,0.008957722896609788,0.8025676,0,,0,-0.099998474,0,0.20000005,0,,0,1.400507,0,5.6,0,1.1713352,0,0.29999924,0,,0,1.6029099,0,53.9,0,-0.5999999,0,0
2020-11-27,86211.02689026686,88352.11248184112,85930.81770210779,88035.97903878988,31889.0,0.01667772983737148,0.8038486,0,,0,-0.099998474,0,0.20000005,0,,0,1.388526,0,5.6,0,1.1621356,0,0.29999924,0,,0,1.5877342,0,53.9,0,-0.5999999,0,0
2020-11-30,88043.16388976833,88567.65801119425,86333.1693569003,87389.34245073059,25313.0,-0.007345139965722169,0.80513215,0,,0,-0.099998474,0,0.20000005,0,,0,1.3767182,0,5.6,0,1.1530324,0,0.29999924,0,,0,1.572828,0,53.9,0,-0.5999999,0,0
2020-12-01,87418.08185464428,87949.76082704862,84924.93856512665,85557.2054512291,17484.0,-0.020965222395790684,0.80641824,0,,0,0.79999924,1,0.20000005,0,,0,1.3650783,0,5.6,0,1.8832784,1,3.7999992,1,,0,1.5581826,0,54.7,1,-0.5999999,0,1
2020-12-02,85737.04846124246,86639.6945262589,85543.62430445323,85916.14490271398,64318.0,0.0041953152816507355,0.80770683,0,,0,0.79999924,0,0.20000005,0,,0,1.3536022,0,5.6,0,1.8617151,0,3.7999992,0,,0,1.5437891,0,54.7,0,-0.5999999,0,0
2020-12-03,85249.90614044,85464.82187020576,84118.01663034,84368.7516484001,78181.0,-0.018010506128575132,0.808998,0,,0,0.79999924,0,0.20000005,0,,0,1.3422852,0,5.6,0,1.8406656,0,3.7999992,0,,0,1.5296394,0,54.7,0,-0.5999999,0,0
2020-12-04,84877.38554217917,84884.54939983808,83602.21887890207,84540.68423221276,72201.0,0.002037870425405597,0.8102917,0,,0,0.79999924,0,0.20000005,0,,0,1.3311229,0,5.6,0,1.8201077,0,3.7999992,0,,0,1.5157256,0,54.7,0,-0.5999999,0,0
2020-12-07,84676.79752773109,86954.90426324874,84533.5203745539,86847.44639836584,92049.0,0.02728582323531903,0.81158805,0,,0,0.79999924,0,0.20000005,0,,0,1.3201113,0,5.6,0,1.8000207,0,3.7999992,0,,0,1.5020403,0,54.7,0,-0.5999999,0,0
2020-12-08,86603.87523796457,87535.17673361642,86209.86306672727,87270.11400023865,85847.0,0.004866782149633542,0.81288695,0,,0,0.79999924,0,0.20000005,0,,0,1.3092463,0,5.6,0,1.7803849,0,3.7999992,0,,0,1.488576,0,54.7,0,-0.5999999,0,0
2020-12-09,87270.11400023865,87850.38647060635,86410.4510811754,87313.09714619178,79160.0,0.000492529962238919,0.8141885,0,,0,0.79999924,0,0.20000005,0,,0,1.2985243,0,5.6,0,1.7611821,0,3.7999992,0,,0,1.4753263,0,54.7,0,-0.5999999,0,0
2020-12-10,87313.09714619178,89548.22073575627,87313.09714619178,88559.60837883351,117159.0,0.014276337381030624,0.8154926,0,,0,0.79999924,0,0.20000005,0,,0,0.67962366,1,6.9,1,1.7423946,0,3.7999992,0,,0,1.7820067,1,54.7,0,1.3000002,1,0
2020-12-11,89082.56998793031,93760.5690391662,88967.94826538856,92628.67952906624,143542.0,0.04594725772528685,0.81679934,0,,0,0.79999924,0,0.20000005,0,,0,0.6735267,0,6.9,0,1.7240059,0,3.7999992,0,,0,1.7630162,0,54.7,0,1.3000002,0,0
2020-12-14,92413.76379930049,95171.84899796177,91339.1851504714,93710.4220355542,252558.0,0.011678267594741332,0.8181087,0,,0,0.79999924,0,0.20000005,0,,0,0.667446,0,6.9,0,1.7060007,0,3.7999992,0,,0,1.7444339,0,54.7,0,1.3000002,0,0
2020-12-15,94491.28252037002,94548.59338164091,92936.72540839728,94118.7619221093,266533.0,0.0043574650256101854,0.81942075,0,,0,0.79999924,0,0.20000005,0,,0,0.66138077,0,6.9,0,1.6885709,0,3.7999992,0,,0,1.7262439,0,54.7,0,1.3000002,0,0
2020-12-16,94133.089637427,95981.36491341298,91955.27690913336,92671.66267501943,387848.0,-0.015375247374030176,0.8207354,0,,0,0.79999924,0,0.20000005,0,,0,0.65533024,0,6.9,0,1.6714901,0,3.7999992,0,,0,1.7084308,0,54.7,0,1.3000002,0,0
2020-12-17,92628.67952906624,93782.06061214286,92284.81436144102,93516.99787876499,371562.0,0.009121830550402166,0.8220528,0,,0,0.79999924,0,0.20000005,0,,0,0.6492937,0,6.9,0,1.6547455,0,3.7999992,0,,0,1.6909804,0,54.7,0,1.3000002,0,0
2020-12-18,93846.53533107255,94763.50911140672,92506.89394886568,94419.64394378137,588548.0,0.009652213880802396,0.8233728,0,,0,0.79999924,0,0.20000005,0,,0,0.64327043,0,6.9,0,1.638325,0,3.7999992,0,,0,1.6738791,0,54.7,0,1.3000002,0,0
2020-12-21,94190.40049869787,95687.64674939969,92671.66267501943,95315.12615113892,736995.0,0.00948406676782998,1.3873054,1,,0,0.79999924,0,0.29999995,1,,0,0.63725966,0,6.9,0,1.6222167,0,3.7999992,0,,0,1.6571139,0,54.7,0,1.3000002,0,1
2020-12-22,94190.40049869787,94240.54750230986,89619.85931234485,90078.34620251194,751353.0,-0.054941751221344926,1.3833134,0,,0,0.79999924,0,0.29999995,0,,0,0.6312606,0,6.9,0,1.6064097,0,3.7999992,0,,0,1.6406727,0,54.7,0,1.3000002,0,0
2020-12-23,90479.52223140813,90708.76567649168,86797.29939475383,88838.99882752905,834543.0,-0.01375854938762544,1.3793432,0,,0,0.79999924,0,0.29999995,0,,0,0.6252725,0,6.9,0,1.5908934,0,3.7999992,0,,0,1.6245435,0,54.7,0,1.3000002,0,0
2020-12-24,88838.99882752905,90157.14863675942,88831.83496987022,89648.51474298029,649866.0,0.009112168373518248,1.3753947,0,,0,0.79999924,0,0.29999995,0,,0,0.6192947,0,6.9,0,1.5756578,0,3.7999992,0,,0,1.6087707,0,54.7,0,1.3000002,0,0
2020-12-25,89777.46418083982,91804.8358982973,89763.13646552205,91353.5128657891,754580.0,0.01901869905705622,1.3714676,0,,0,0.79999924,0,0.29999995,0,,0,0.61332643,0,6.9,0,1.5606934,0,3.7999992,0,,0,1.5932869,0,54.7,0,1.3000002,0,0
2020-12-28,91489.62616130745,92306.30593441757,90465.19451609043,91554.10088023718,792362.0,0.0021957340025091643,1.3631643,0,,0,0.79999924,0,0.29999995,0,,0,0.6073668,0,6.9,0,1.5459911,0,3.7999992,0,,0,1.5780821,0,54.7,0,1.3000002,0,0
