date,open,high,low,close,volume,returns,fac_CPI-PPI_差值_当月_level,fac_CPI-PPI_差值_当月_level_release,fac_PPI_翘尾因素_当月_level,fac_PPI_翘尾因素_当月_level_release,fac_制造业采购经理指数PMI_进口_zscore,fac_制造业采购经理指数PMI_进口_zscore_release,fac_制造业采购经理指数PMI_采购量_zscore,fac_制造业采购经理指数PMI_采购量_zscore_release,fac_PPI_煤炭开采和洗选业_全国_当期同比增长率_月_level,fac_PPI_煤炭开采和洗选业_全国_当期同比增长率_月_level_release,fac_PPIRM_化工原料类_全国_当期同比增长率_月_diff,fac_PPIRM_化工原料类_全国_当期同比增长率_月_diff_release,fac_PMI_Input_Price_zscore,fac_PMI_Input_Price_zscore_release,fac_PMI_New_Orders_zscore,fac_PMI_New_Orders_zscore_release,fac_PPI_煤炭开采和洗选业_全国_当期同比增长率_月_zscore,fac_PPI_煤炭开采和洗选业_全国_当期同比增长率_月_zscore_release,fac_GDP_Cumulative_YoY_level,fac_GDP_Cumulative_YoY_level_release,fac_PPI_石油和天然气开采业_全国_当期同比增长率_月_diff,fac_PPI_石油和天然气开采业_全国_当期同比增长率_月_diff_release,fac_制造业采购经理指数PMI_生产_diff,fac_制造业采购经理指数PMI_生产_diff_release,fac_PPI_化学原料及化学制品制造业_全国_当期同比增长率_月_diff,fac_PPI_化学原料及化学制品制造业_全国_当期同比增长率_月_diff_release,any_effective_release
2024-06-18,499.97642420088425,509.01364475007534,499.97642420088425,506.4196452378292,8043.0,0.018340946723794493,1.7,0,0.0,0,-0.70174044,0,-0.3982879,0,-9.0,0,1.4000001,0,1.2154472,0,-0.09528032,0,3.063173,0,5.3,0,0.0,0,-2.1000023,0,2.0,0,0
2024-06-19,507.59110747079603,514.8711091340188,507.08905952424396,512.6117912284619,12263.0,0.012227302097896908,1.7,0,0.0,0,-0.6958478,0,-0.3995663,0,-9.0,0,1.4000001,0,1.2110034,0,-0.09974279,0,3.0576143,0,5.3,0,0.0,0,-2.1000023,0,2.0,0,0
2024-06-20,515.8752561001592,516.9630606997129,512.6117912284619,514.6200851607425,10664.0,0.003917767727245947,1.7,0,0.0,0,-0.6899759,0,-0.40084675,0,-9.0,0,1.4000001,0,1.2068129,0,-0.104231596,0,3.052083,0,5.3,0,0.0,0,-2.1000023,0,2.0,0,0
2024-06-21,517.1304270395757,519.0550122654068,514.9548178404682,515.0384754738815,13424.0,0.0008130081300816716,1.7,0,0.0,0,-0.68412405,0,-0.4021292,0,-9.0,0,1.4000001,0,1.2028863,0,-0.108747296,0,3.0465786,0,5.3,0,0.0,0,-2.1000023,0,2.0,0,0
2024-06-24,515.5405234204336,519.2223786052696,511.27296265563234,513.9506708743278,19040.0,-0.0021120841477965113,1.7,0,0.0,0,-0.6782916,0,-0.40341368,0,-9.0,0,1.4000001,0,1.1992366,0,-0.113290474,0,3.041101,0,5.3,0,0.0,0,-2.1000023,0,2.0,0,0
2024-06-25,513.4485718547395,520.4775495446861,511.6913529687711,518.636621952268,15810.0,0.0091175113556492,1.7,0,0.0,0,-0.672478,0,-0.40470025,0,-9.0,0,1.4000001,0,1.1958774,0,-0.11786174,0,3.03565,0,5.3,0,0.0,0,-2.1000023,0,2.0,0,0
2024-06-26,517.0467694061624,520.1428168649607,513.4485718547395,517.6324749861276,15444.0,-0.001936128155317296,1.7,0,0.0,0,-0.66668266,0,-0.40598884,0,-9.0,0,1.4000001,0,1.1928242,0,-0.1224617,0,3.0302253,0,5.3,0,0.0,0,-2.1000023,0,2.0,0,0
2024-06-27,516.4610127531607,519.8917928916844,512.6954999349115,516.042622440022,20898.0,-0.00307139258630984,1.7,0,0.0,0,-0.6609049,0,-0.4072795,0,-9.0,0,1.4000001,0,1.1900945,0,-0.127091,0,2.9769206,0,5.3,0,0.0,0,-2.1000023,0,2.0,0,0
2024-06-28,520.7285735179621,523.8246720497967,517.1304270395757,523.6573057099338,23273.0,0.014755919257031458,1.7,0,0.0,0,-0.65514416,0,-0.40857223,0,-9.0,0,1.4000001,0,1.1877077,0,-0.13175027,0,2.926017,0,5.3,0,0.0,0,-2.1000023,0,2.0,0,0
2024-07-01,522.736867450243,523.0715490569323,516.7956943598501,522.736867450243,18669.0,-0.0017577111016199298,1.7,0,0.0,0,-0.5605936,1,-1.4673259,1,-9.0,0,1.4000001,0,-0.053004082,1,-0.21954778,1,2.877335,0,5.3,0,0.0,0,-0.20000076,1,2.0,0,0
2024-07-02,522.5695011103802,529.2637461206012,520.0591592315474,528.6779894675997,19777.0,0.011365416115254545,1.7,0,0.0,0,-0.5552465,0,-1.4592228,0,-9.0,0,1.4000001,0,-0.064297184,0,-0.22416835,0,2.830713,0,5.3,0,0.0,0,-0.20000076,0,2.0,0,0
2024-07-03,532.443502285849,532.5272109922985,525.7492572756278,529.8495027736029,19248.0,0.002215929789668447,1.7,0,0.0,0,-0.5499072,0,-1.4512049,0,-9.0,0,1.4000001,0,-0.07594843,0,-0.22882132,0,2.7860057,0,5.3,0,0.0,0,-0.20000076,0,2.0,0,0
2024-07-04,528.259599154461,532.6945262591252,524.3267199963487,528.1759415210477,22293.0,-0.0031585596358865153,1.7,0,0.0,0,-0.5445753,0,-1.4432706,0,-9.0,0,1.4000001,0,-0.08798741,0,-0.2335074,0,2.7430816,0,5.3,0,0.0,0,-0.20000076,0,2.0,0,0
2024-07-05,529.0963797807385,532.6108686257118,528.259599154461,529.5147700938772,14055.0,0.00253481551805268,1.7,0,0.0,0,-0.5392503,0,-1.4354182,0,-9.0,0,1.4000001,0,-0.100447305,0,-0.23822726,0,2.7018216,0,5.3,0,0.0,0,-0.20000076,0,2.0,0,0
2024-07-08,531.3556976862953,533.3639916185763,522.6531587437935,522.736867450243,23913.0,-0.01280021451041402,1.7,0,0.0,0,-0.5339317,0,-1.4276464,0,-9.0,0,1.4000001,0,-0.11336548,0,-0.24298163,0,2.6621175,0,5.3,0,0.0,0,-0.20000076,0,2.0,0,0
2024-07-09,522.987891423519,524.2430623629355,519.8917928916844,521.2306725375505,17134.0,-0.00288136346693757,1.7,0,0.0,0,-0.5286189,0,-1.4199533,0,-9.0,0,1.4000001,0,-0.12678418,0,-0.24777125,0,2.6238706,0,5.3,0,0.0,0,-0.20000076,0,2.0,0,0
2024-07-10,519.9755015981341,521.7327204841025,510.9382299759066,512.1097432819098,37928.0,-0.017498834462746693,6.6,1,0.0,0,-0.5233115,0,-1.4123378,0,-9.0,0,1.4000001,0,-0.14075136,0,-0.25259686,0,2.586991,0,5.3,0,0.0,0,-0.20000076,0,2.0,0,0
2024-07-11,513.6159381946026,522.4858434769669,512.2771096217728,521.146963831101,33493.0,0.017647038877399934,1.0,1,0.0,0,-0.5180089,0,-1.404798,0,-1.6,1,2.2,1,-0.15532188,0,-0.25745925,0,5.2108335,1,5.3,0,-1.3999996,1,-0.20000076,0,2.8000002,1,0
2024-07-12,519.1387209718565,520.2265255714101,513.3649142213263,519.9755015981341,34224.0,-0.0022478538958666805,1.0,0,0.0,0,-0.5127107,0,-1.3973329,0,-1.6,0,2.2,0,-0.17055869,0,-0.2623592,0,4.94136,0,5.3,0,-1.3999996,0,-0.20000076,0,2.8000002,0,0
2024-07-15,520.2265255714101,520.5612071780994,513.281256587913,516.042622440022,36027.0,-0.007563585488209457,1.0,0,0.0,0,-0.50741625,0,-1.3899409,0,-1.6,0,2.2,0,-0.18653455,0,-0.26729754,0,4.7081213,0,5.3,0,-1.3999996,0,-0.20000076,0,2.8000002,0,0
2024-07-16,516.7956943598501,517.6324749861276,511.4403289954949,512.3607672551859,36865.0,-0.007134788920006296,1.0,0,0.0,0,-0.50697243,0,-1.3832691,0,-1.6,0,2.2,0,-0.19584082,0,-0.27091867,0,4.5035954,0,4.9,1,-1.3999996,0,-0.20000076,0,2.8000002,0,0
2024-07-17,507.507449837383,511.85871930863374,506.25227889796645,507.59110747079603,58341.0,-0.009309182297352447,1.0,0,0.0,0,-0.5065288,0,-1.3766564,0,-1.6,0,2.2,0,-0.20534198,0,-0.27455828,0,4.3222804,0,4.9,0,-1.3999996,0,-0.20000076,0,2.8000002,0,0
2024-07-18,511.27296265563234,518.1345740057161,510.1851580560783,517.6324749861276,86366.0,0.019782394465823527,1.0,0,0.0,0,-0.5060854,0,-1.3701018,0,-1.6,0,2.2,0,-0.2150482,0,-0.27821663,0,4.1600475,0,4.9,0,-1.3999996,0,-0.20000076,0,2.8000002,0,0
2024-07-19,512.6117912284619,515.4568657870203,509.68305903649036,511.4403289954949,98355.0,-0.011962437230775835,1.0,0,0.0,0,-0.50564224,0,-1.3636044,0,-1.6,0,2.2,0,-0.22497045,0,-0.2818941,0,4.01373,0,4.9,0,-1.3999996,0,-0.20000076,0,2.8000002,0,0
2024-07-22,513.6996469010519,514.1180372141906,497.4660823220512,499.89276656747086,133262.0,-0.022578513608233153,1.0,0,0.0,0,-0.5051993,0,-1.3571633,0,-1.6,0,2.2,0,-0.23512052,0,-0.2855909,0,3.8808508,0,4.9,0,-1.3999996,0,-0.20000076,0,2.8000002,0,0
2024-07-23,495.290473122944,499.8090578610213,493.95159347707795,496.2945690160482,81899.0,-0.0071979388222194185,1.0,0,0.0,0,-0.50475657,0,-1.3507774,0,-1.6,0,2.2,0,-0.24551114,0,-0.2893074,0,3.7594426,0,4.9,0,-1.3999996,0,-0.20000076,0,2.8000002,0,0
2024-07-24,492.52905619779875,495.95988740935877,488.2614954329974,492.61276490424825,108787.0,-0.0074185863429846455,1.0,0,0.0,0,-0.5043141,0,-1.344446,0,-1.6,0,2.2,0,-0.256156,0,-0.29304385,0,3.6489263,0,4.9,0,-1.3999996,0,-0.20000076,0,2.8000002,0,0
2024-07-25,494.70471646994235,495.95988740935877,488.0104714597214,489.93505668555247,111033.0,-0.005435726415283337,1.0,0,0.0,0,-0.50387186,0,-1.338168,0,-1.6,0,2.2,0,-0.26706997,0,-0.29680058,0,3.546895,0,4.9,0,-1.3999996,0,-0.20000076,0,2.8000002,0,0
2024-07-26,487.00632449358096,497.5497399554646,483.82656832833317,496.1272537492215,123766.0,0.012638811979611475,1.0,0,0.0,0,-0.50342983,0,-1.3319428,0,-1.6,0,2.2,0,-0.2782691,0,-0.30057797,0,3.452299,0,4.9,0,-1.3999996,0,-0.20000076,0,2.8000002,0,0
2024-07-29,492.61276490424825,494.1189598169409,484.9143729278868,490.939203651693,133504.0,-0.010457095550229334,1.0,0,0.0,0,-0.50298804,0,-1.3257693,0,-1.6,0,2.2,0,-0.2897709,0,-0.3043763,0,3.3642623,0,4.9,0,-1.3999996,0,-0.20000076,0,2.8000002,0,0
2024-07-30,489.51666637241374,492.52905619779875,479.97734680363425,480.2284218499465,111448.0,-0.021816920959006225,1.0,0,0.0,0,-0.5025464,0,-1.319647,0,-1.6,0,2.2,0,-0.30159435,0,-0.3081959,0,3.2820468,0,4.9,0,-1.3999996,0,-0.20000076,0,2.8000002,0,0
2024-07-31,478.1461791048678,486.40918262335936,477.8906330152446,486.15363653373606,209.0,0.012338325709595255,1.0,0,0.0,0,-0.50210506,0,-1.3135747,0,-1.6,0,2.2,0,-0.3137602,0,-0.3120371,0,3.2050266,0,4.9,0,-1.3999996,0,-0.20000076,0,2.8000002,0,0
2024-08-01,490.32769464585203,495.77958719228576,486.4943473222003,495.6092058015034,290.0,0.019449755297904048,1.0,0,0.0,0,-0.41172734,1,-0.73190266,1,-1.6,0,2.2,0,-0.9104302,1,-0.49196312,1,3.1326656,0,4.9,0,-1.3999996,0,-0.5,1,2.8000002,0,0
2024-08-02,496.375896063474,497.142534332344,485.472162963707,486.32401792451856,179.0,-0.018734897916128812,1.0,0,0.0,0,-0.41172734,0,-0.73140633,0,-1.6,0,2.2,0,-0.9269309,0,-0.49540105,0,3.0645032,0,4.9,0,-1.3999996,0,-0.5,0,2.8000002,0,0
2024-08-05,474.90914065240435,475.8461603120567,454.1238588113638,457.1053511742041,4039.0,-0.06008065749047464,1.0,0,0.0,0,-0.41172734,0,-0.7309103,0,-1.6,0,2.2,0,-0.9439599,0,-0.49885768,0,3.0001395,0,4.9,0,-1.3999996,0,-0.5,0,2.8000002,0,0
2024-08-06,454.5497862917696,465.1128086030722,452.4201488897408,459.83129744742087,2311.0,0.005963496743615959,1.0,0,0.0,0,-0.41172734,0,-0.7304147,0,-1.6,0,2.2,0,-0.96154964,0,-0.5023332,0,2.9392269,0,4.9,0,-1.3999996,0,-0.5,0,2.8000002,0,0
2024-08-07,455.48685794452274,461.96093484944964,453.3572205424939,459.40536996701513,2265.0,-0.0009262690094609116,1.0,0,0.0,0,-0.41172734,0,-0.7299194,0,-1.6,0,2.2,0,-0.9797356,0,-0.505828,0,2.8814602,0,4.9,0,-1.3999996,0,-0.5,0,2.8000002,0,0
2024-08-08,467.15728130626013,470.9906286299118,463.7498614630141,464.857262513449,1582.0,0.01186728084355071,1.0,0,0.0,0,-0.41172734,0,-0.7294244,0,-1.6,0,2.2,0,-0.99855655,0,-0.50934225,0,2.8265712,0,4.9,0,-1.3999996,0,-0.5,0,2.8000002,0,0
2024-08-09,468.7757745359415,474.7387592616219,467.15728130626013,473.7165229100281,1463.0,0.01905802299113879,1.0,0,0.0,0,-0.41172734,0,-0.7289298,0,-1.6,0,2.2,0,-1.0180547,0,-0.51287615,0,2.774323,0,4.9,0,-1.3999996,0,-0.5,0,2.8000002,0,0
2024-08-12,474.5683778708396,478.9980340656794,471.1609580275936,478.9128693668386,909.0,0.01096931646987831,1.3,1,0.0,0,-0.41172734,0,-0.7284355,0,0.3,1,1.3,1,-1.0382767,0,-0.5164301,0,3.121389,1,4.9,0,-1.3000002,1,-0.5,0,0.90000004,1,0
2024-08-13,481.2128881596496,490.92400351704026,479.6795076357085,486.40918262335936,856.0,0.015652770547660344,1.3,0,0.0,0,-0.41172734,0,-0.7279416,0,0.3,0,1.3,0,-1.0592734,0,-0.5200043,0,3.0538175,0,4.9,0,-1.3000002,0,-0.5,0,0.90000004,0,0
2024-08-14,486.40918262335936,486.40918262335936,478.9128693668386,480.7869606792439,916.0,-0.0115586262450742,1.3,0,0.0,0,-0.41259396,0,-0.72490877,0,0.3,0,1.3,0,-1.0534172,0,-0.5191312,0,2.9899898,0,4.9,0,-1.3000002,0,-0.5,0,0.90000004,0,0
2024-08-15,480.7869606792439,481.3832175573314,474.0572856915928,475.7609956132158,1210.0,-0.010453621826447934,1.3,0,0.0,0,-0.41346148,0,-0.7218866,0,0.3,0,1.3,0,-1.0476046,0,-0.5182589,0,2.929565,0,4.9,0,-1.3000002,0,-0.5,0,0.90000004,0,0
2024-08-16,477.8054683164038,485.8980904441129,477.8054683164038,481.9795264285196,1029.0,0.013070703299854713,1.3,0,0.0,0,-0.4143299,0,-0.718875,0,0.3,0,1.3,0,-1.0418347,0,-0.51738757,0,2.872244,0,4.9,0,-1.3000002,0,-0.5,0,0.90000004,0,0
2024-08-19,476.1869230936216,478.2313957968094,470.39431975872355,471.9276482895642,1258.0,-0.020855404820698586,1.3,0,0.0,0,-0.41519922,0,-0.71587384,0,0.3,0,1.3,0,-1.036107,0,-0.51651704,0,2.817763,0,4.9,0,-1.3000002,0,-0.5,0,0.90000004,0,0
2024-08-20,472.77950325037557,475.675830914375,461.0239151897972,462.81278981026117,2182.0,-0.019314101456735067,1.3,0,0.0,0,-0.41606942,0,-0.71288306,0,0.3,0,1.3,0,-1.0304208,0,-0.51564735,0,2.76589,0,4.9,0,-1.3000002,0,-0.5,0,0.90000004,0,0
2024-08-21,464.26095364226086,468.00913626707154,458.7238963969861,462.0461515413911,1764.0,-0.0016564759785147043,1.3,0,0.0,0,-0.41694057,0,-0.7099025,0,0.3,0,1.3,0,-1.0247754,0,-0.51477855,0,2.7164173,0,4.9,0,-1.3000002,0,-0.5,0,0.90000004,0,0
2024-08-22,461.7053887598263,465.9646635638837,452.07943810127665,454.63500298371105,3688.0,-0.016039844792465785,1.3,0,0.0,0,-0.41781262,0,-0.7069322,0,0.3,0,1.3,0,-1.0191702,0,-0.51391053,0,2.6691606,0,4.9,0,-1.3000002,0,-0.5,0,0.90000004,0,0
2024-08-23,458.4683503073628,462.72762511142025,455.74240403414586,460.8535337990149,3394.0,0.013678073123478018,1.3,0,0.0,0,-0.41868556,0,-0.70397186,0,0.3,0,1.3,0,-1.0136045,0,-0.51304334,0,2.6236632,0,4.9,0,-1.3000002,0,-0.5,0,0.90000004,0,0
2024-08-26,466.0498282627247,473.29059542962233,464.857262513449,472.949884641158,3326.0,0.026247712027783976,1.3,0,0.0,0,-0.41955942,0,-0.70102155,0,0.3,0,1.3,0,-1.0080779,0,-0.51217705,0,2.5800874,0,4.9,0,-1.3000002,0,-0.5,0,0.90000004,0,0
2024-08-27,480.6165792884616,480.95729007692563,476.1017583947807,478.57210658527373,3520.0,0.011887563834340531,1.3,0,0.0,0,-0.42043424,0,-0.6980811,0,0.3,0,1.3,0,-1.0025895,0,-0.51131153,0,2.5382974,0,4.9,0,-1.3000002,0,-0.5,0,0.90000004,0,0
2024-08-28,475.675830914375,476.8683966636507,468.86099122788323,470.2239383679412,3507.0,-0.017443908874879344,1.3,0,0.0,0,-0.42130995,0,-0.6951504,0,0.3,0,1.3,0,-0.9971388,0,-0.51044685,0,2.4981706,0,4.9,0,-1.3000002,0,-0.5,0,0.90000004,0,0
2024-08-29,466.81651852469525,468.52022844631824,462.21648093907305,462.55724372063787,5223.0,-0.016304347826086807,1.3,0,0.0,0,-0.42218658,0,-0.6922294,0,0.3,0,1.3,0,-0.9917254,0,-0.509583,0,2.4595962,0,4.9,0,-1.3000002,0,-0.5,0,0.90000004,0,0
2024-08-30,464.7720458215074,471.33133941837605,464.7720458215074,468.00913626707154,6079.0,0.011786416968807334,1.3,0,0.0,0,-0.42306414,0,-0.689318,0,0.3,0,1.3,0,-0.9863485,0,-0.5087199,0,2.4224727,0,4.9,0,-1.3000002,0,-0.5,0,0.90000004,0,0
2024-09-02,465.9646635638837,466.3905910442895,453.61276663211714,454.720167682552,6516.0,-0.028394677699061233,1.3,0,0.0,0,-0.6046868,1,-1.4953265,1,0.3,0,1.3,0,-3.2474885,1,-0.8635764,1,2.386709,0,4.9,0,-1.3000002,0,-0.29999924,1,0.90000004,0,0
2024-09-03,457.4461139557689,462.9831712010436,457.0201864753631,461.96093484944964,3365.0,0.015923567243123715,1.3,0,0.0,0,-0.6046868,0,-1.4832975,0,0.3,0,1.3,0,-3.169388,0,-0.86035556,0,2.352221,0,4.9,0,-1.3000002,0,-0.29999924,0,0.90000004,0,0
2024-09-04,451.312747839306,451.8238920116533,438.19421263866946,439.30161368910433,8614.0,-0.049050297224222716,1.3,0,0.0,0,-0.6046868,0,-1.4714454,0,0.3,0,1.3,0,-3.0960634,0,-0.8571481,0,2.3189318,0,4.9,0,-1.3000002,0,-0.29999924,0,0.90000004,0,0
2024-09-05,441.09048830956823,443.98681597356745,435.80900315046716,437.5126870755398,7345.0,-0.004072205878193125,1.3,0,0.0,0,-0.6046868,0,-1.4597653,0,0.3,0,1.3,0,-3.0270345,0,-0.8539539,0,2.286771,0,4.9,0,-1.3000002,0,-0.29999924,0,0.90000004,0,0
2024-09-06,439.47199507988677,444.24236206319085,434.36083931846747,438.70530481791616,7719.0,0.0027259043625640356,1.3,0,0.0,0,-0.6046868,0,-1.4482524,0,0.3,0,1.3,0,-2.9618864,0,-0.8507729,0,2.2556744,0,4.9,0,-1.3000002,0,-0.29999924,0,0.90000004,0,0
2024-09-09,437.85344985710464,441.7719618795972,423.7978430037151,433.16824757264146,10273.0,-0.012621359223300987,1.3,0,0.0,0,-0.6046868,0,-1.4369024,0,0.3,0,1.3,0,-2.9002583,0,-0.8476049,0,2.225582,0,4.9,0,-1.3000002,0,-0.29999924,0,0.90000004,0,0
2024-09-10,430.44230129942457,435.8941938458584,425.4163622299468,429.50528163977225,7825.0,-0.008456219848512636,2.4,1,0.0,0,-0.6046868,0,-1.4257106,0,-0.1,1,-1.2,1,-2.8418345,0,-0.8444498,0,2.129261,1,4.9,0,-10.0,1,-0.29999924,0,-1.5,1,0
2024-09-11,428.99416346397527,432.57193870145335,414.85336591519456,424.73488865991783,13977.0,-0.011106715525457389,2.4,0,0.0,0,-0.6046868,0,-1.4146729,0,-0.1,0,-1.2,0,-2.786338,0,-0.8413075,0,2.1029396,0,4.9,0,-10.0,0,-0.29999924,0,-1.5,0,0
2024-09-12,426.4385985815409,433.59417505304714,416.4718851414262,432.91270148301817,11600.0,0.019253922956275593,2.4,0,0.0,0,-0.6046868,0,-1.4037852,0,-0.1,0,-1.2,0,-2.7335243,0,-0.83817786,0,2.0773716,0,4.9,0,-10.0,0,-0.29999924,0,-1.5,0,0
2024-09-13,433.508984357656,438.70530481791616,428.39785459278704,434.4460300138588,8536.0,0.0035418885276128353,2.4,0,0.0,0,-0.6046868,0,-1.3930436,0,-0.1,0,-1.2,0,-2.6831763,0,-0.8350607,0,2.0525208,0,4.9,0,-10.0,0,-0.29999924,0,-1.5,0,0
2024-09-18,441.0053236107273,442.5386521415678,434.7867667988732,437.00159489629317,6279.0,0.005882352941176228,2.4,0,0.0,0,-0.5987254,0,-1.3808011,0,-0.1,0,-1.2,0,-2.6381176,0,-0.82951975,0,2.0283525,0,4.9,0,-10.0,0,-0.29999924,0,-1.5,0,0
2024-09-19,437.5126870755398,442.36827075078537,433.508984357656,442.28310605194457,18091.0,0.012085793775889586,2.4,0,0.0,0,-0.5927706,0,-1.3687327,0,-0.1,0,-1.2,0,-2.594956,0,-0.8240101,0,2.0048351,0,4.9,0,-10.0,0,-0.29999924,0,-1.5,0,0
2024-09-20,445.00905232516146,447.0534730352486,440.6645608291624,443.04974432081445,17178.0,0.0017333654810225418,2.4,0,0.0,0,-0.5868216,0,-1.3568333,0,-0.1,0,-1.2,0,-2.5535593,0,-0.8185312,0,1.9819385,0,4.9,0,-10.0,0,-0.29999924,0,-1.5,0,0
2024-09-23,441.1757050015097,446.62754555484287,439.13123229832195,444.41274345397323,16140.0,0.003076402030765646,2.4,0,0.0,0,-0.5808776,0,-1.3450983,0,-0.1,0,-1.2,0,-2.5138075,0,-0.81308264,0,1.959635,0,4.9,0,-10.0,0,-0.29999924,0,-1.5,0,0
2024-09-24,443.1349610127559,448.07570938684245,436.2349046343226,445.52014450440805,25805.0,0.0024918300988132636,2.4,0,0.0,0,-0.5749378,0,-1.3335228,0,-0.1,0,-1.2,0,-2.4755917,0,-0.8076638,0,1.9378983,0,4.9,0,-10.0,0,-0.29999924,0,-1.5,0,0
2024-09-25,448.7571829568715,450.4608928784945,443.90159928162603,448.8423996488131,31668.0,0.007457025648303084,2.4,0,0.0,0,-0.5690014,0,-1.3221023,0,-0.1,0,-1.2,0,-2.4388132,0,-0.8022742,0,1.9167039,0,4.9,0,-10.0,0,-0.29999924,0,-1.5,0,0
2024-09-26,443.816434582785,449.52387321884214,426.94971675733774,432.48677400261244,49737.0,-0.03643957357637728,2.4,0,0.0,0,-0.5630675,0,-1.3108325,0,-0.1,0,-1.2,0,-2.4033818,0,-0.7969133,0,1.8944716,0,4.9,0,-10.0,0,-0.29999924,0,-1.5,0,0
2024-09-27,433.59417505304714,435.8941938458584,426.4385985815409,433.508984357656,36354.0,0.002363564428995435,2.4,0,0.0,0,-0.5571353,0,-1.2997093,0,-0.1,0,-1.2,0,-2.3692153,0,-0.79158074,0,1.8727835,0,4.9,0,-10.0,0,-0.29999924,0,-1.5,0,0
2024-09-30,431.5497283464097,445.52014450440805,426.94971675733774,444.83867093437897,39962.0,0.026134836844293963,2.4,0,0.0,0,-0.55120385,0,-1.2887285,0,-0.1,0,-1.2,0,-2.3362384,0,-0.78627586,0,1.8516158,0,4.9,0,-10.0,0,-0.29999924,0,-1.5,0,0
2024-10-08,479.16841545646173,479.16841545646173,479.16841545646173,479.16841545646173,2499.0,0.07717347156436172,2.4,0,0.0,0,-1.1951741,1,-1.4293345,1,-0.1,0,-1.2,0,-1.8063214,1,0.090358965,1,1.8309458,0,4.9,0,-10.0,0,1.4000015,1,-1.5,0,0
2024-10-09,480.10543511611417,482.3202892100844,464.09057225147836,469.88317558637624,63767.0,-0.019377821180555643,2.4,0,0.0,0,-1.1862501,0,-1.4165847,0,-0.1,0,-1.2,0,-1.7882875,0,0.09142282,0,1.8107526,0,4.9,0,-10.0,0,1.4000015,0,-1.5,0,0
2024-10-10,465.79428217310135,468.26468235669483,457.19056786614556,466.560972435072,52650.0,-0.007070274748948835,2.4,0,0.0,0,-1.177434,0,-1.4040245,0,-0.1,0,-1.2,0,-1.7706492,0,0.092487276,0,1.7910165,0,4.9,0,-10.0,0,1.4000015,0,-1.5,0,0
2024-10-11,471.7572668987818,483.00176278011355,468.43506374747733,475.2499034339692,54049.0,0.018623355814670894,2.4,0,0.0,0,-1.1687236,0,-1.3916479,0,-0.1,0,-1.2,0,-1.753392,0,0.09355234,0,1.7717183,0,4.9,0,-10.0,0,1.4000015,0,-1.5,0,0
2024-10-14,476.1017583947807,486.32401792451856,472.4387404688108,472.86466794921654,60758.0,-0.005018907878818979,2.4,0,0.0,0,-1.1601171,0,-1.3794498,0,-2.6,1,-2.6999998,1,-1.7365022,0,0.094618015,0,1.3664019,1,4.9,0,-6.8,1,1.4000015,0,-2.8999999,1,0
2024-10-15,470.2239383679412,477.2943241440565,454.720167682552,458.3831336154213,58535.0,-0.030625113939260262,3.2,1,0.0,0,-1.1516129,0,-1.367425,0,-2.6,0,-2.6999998,0,-1.7199667,0,0.0956843,0,1.3545387,0,4.9,0,-6.8,0,1.4000015,0,-2.8999999,0,0
2024-10-16,454.9757137721754,458.2979689165804,452.8460763701466,454.80538437449354,69999.0,-0.007805150273983319,3.2,0,0.0,0,-1.1432091,0,-1.3555682,0,-2.6,0,-2.6999998,0,-1.7037731,0,0.096751206,0,1.3428386,0,4.9,0,-6.8,0,1.4000015,0,-2.8999999,0,0
2024-10-17,455.65723933530506,458.7238963969861,451.653510620871,452.33498419090006,77779.0,-0.005431774267560807,3.2,0,0.0,0,-1.1349041,0,-1.3438748,0,-2.6,0,-2.6999998,0,-1.6879101,0,0.09781873,0,1.3312973,0,4.9,0,-6.8,0,1.4000015,0,-2.8999999,0,0
2024-10-18,454.89054907333445,458.3831336154213,448.8423996488131,457.7868767373338,126870.0,0.012052776674317256,3.2,0,0.0,0,-1.1266963,0,-1.3323402,0,-2.6,0,-2.6999998,0,-1.6723664,0,0.098886885,0,1.31991,0,4.9,0,-6.8,0,1.4000015,0,-2.8999999,0,0
2024-10-21,453.697931330958,454.3794568940878,445.17938172284323,449.6942546096246,163214.0,-0.017677706677364013,3.2,0,0.0,0,-1.1185845,0,-1.3209598,0,-2.6,0,-2.6999998,0,-1.6571314,0,0.09995567,0,1.3086725,0,4.8,1,-6.8,0,1.4000015,0,-2.8999999,0,0
2024-10-22,453.95352941368196,457.7868767373338,451.8238920116533,453.8683127217405,129231.0,0.009281991195861261,3.2,0,0.0,0,-1.1105672,0,-1.3097295,0,-2.6,0,-2.6999998,0,-1.6421953,0,0.10102509,0,1.2975808,0,4.8,0,-6.8,0,1.4000015,0,-2.8999999,0,0
2024-10-23,458.5535150062037,467.49799209472434,456.93502177652226,464.0054075526374,148979.0,0.022334881168740717,3.2,0,0.0,0,-1.1024402,0,-1.2987788,0,-2.6,0,-2.6999998,0,-1.6330764,0,0.10319439,0,1.2866309,0,4.8,0,-6.8,0,1.4000015,0,-2.8999999,0,0
2024-10-24,460.00167883820325,465.87949886504276,458.0424228269571,463.0683358998844,136098.0,-0.00201952743976741,3.2,0,0.0,0,-1.0943899,0,-1.2879688,0,-2.6,0,-2.6999998,0,-1.6242776,0,0.105367556,0,1.2758186,0,4.8,0,-6.8,0,1.4000015,0,-2.8999999,0,0
