date,open,high,low,close,volume,returns,fac_Social_Financing_Monthly_diff,fac_Social_Financing_Monthly_diff_release,fac_国内生产总值GDP_现价_全国_当期同比增长率_季_level,fac_国内生产总值GDP_现价_全国_当期同比增长率_季_level_release,fac_PMI_Input_Price_diff,fac_PMI_Input_Price_diff_release,fac_Social_Financing_Monthly_level,fac_Social_Financing_Monthly_level_release,fac_国内生产总值GDP环比增速_当季_level,fac_国内生产总值GDP环比增速_当季_level_release,fac_制造业采购经理指数PMI_出厂价格_当期值_月_diff,fac_制造业采购经理指数PMI_出厂价格_当期值_月_diff_release,fac_GDP增长贡献率_第三产业_累计同比_季_level,fac_GDP增长贡献率_第三产业_累计同比_季_level_release,fac_Social_Financing_Stock_YoY_zscore,fac_Social_Financing_Stock_YoY_zscore_release,fac_国内生产总值GDP环比增速_当季_zscore,fac_国内生产总值GDP环比增速_当季_zscore_release,fac_国内生产总值GDP缩减指数_level,fac_国内生产总值GDP缩减指数_level_release,fac_Social_Financing_Monthly_zscore,fac_Social_Financing_Monthly_zscore_release,fac_居民消费价格指数CPI_当月同比_上年同月=100_zscore,fac_居民消费价格指数CPI_当月同比_上年同月=100_zscore_release,fac_PPI_All_Industry_YoY_level,fac_PPI_All_Industry_YoY_level_release,fac_国内生产总值GDP缩减指数_diff,fac_国内生产总值GDP缩减指数_diff_release,fac_非制造业PMI_服务业_全国_当期值_月_level,fac_非制造业PMI_服务业_全国_当期值_月_level_release,fac_CPI-PPI_差值_当月_zscore,fac_CPI-PPI_差值_当月_zscore_release,fac_GDP_Cumulative_YoY_diff,fac_GDP_Cumulative_YoY_diff_release,fac_PPI_All_Industry_YoY_zscore,fac_PPI_All_Industry_YoY_zscore_release,fac_CPI_翘尾因素_当月_diff,fac_CPI_翘尾因素_当月_diff_release,fac_制造业采购经理指数PMI_出厂价格_当期值_月_zscore,fac_制造业采购经理指数PMI_出厂价格_当期值_月_zscore_release,fac_PMI_Business_Expectation_level,fac_PMI_Business_Expectation_level_release,fac_居民消费价格指数CPI_当月同比_上年同月=100_diff,fac_居民消费价格指数CPI_当月同比_上年同月=100_diff_release,fac_制造业采购经理指数PMI_出厂价格_当期值_月_level,fac_制造业采购经理指数PMI_出厂价格_当期值_月_level_release,any_effective_release
2022-05-11,98.1759496904529,98.1759496904529,98.01120232722734,98.06934671572054,16454.0,-0.0015293417033099832,,0,,0,-1.9000015,0,,0,0.4,0,-2.2999992,0,56.0,0,-0.19170904,0,-0.7892189,0,1.5,0,,0,0.67523545,0,8.3,0,-0.5,0,40.0,0,0.85498154,0,-3.8000002,0,-0.59377944,0,0.0,0,0.020614266,0,53.3,0,0.5999985,0,54.4,0,0
2022-05-12,98.132341399083,98.19532868870326,98.09357600884012,98.1759496904529,15989.0,0.0010870162624960766,,0,,0,-1.9000015,0,,0,0.4,0,-2.2999992,0,56.0,0,-0.18271945,0,-0.79186076,0,1.5,0,,0,1.9542825,1,8.0,1,-0.5,0,40.0,0,1.3615748,1,-3.8000002,0,-0.7510194,1,0.0,0,0.025532698,0,53.3,0,0.5999985,1,54.4,0,1
2022-05-13,98.20986478582655,98.272859469189,98.10326920483635,98.10326920483635,15529.0,-0.0007403084548273098,,0,,0,-1.9000015,0,,0,0.4,0,-2.2999992,0,56.0,0,-0.17351015,0,-0.7945138,0,1.5,0,,0,1.9365389,0,8.0,0,-0.5,0,40.0,0,1.3766019,0,-3.8000002,0,-0.7664434,0,0.0,0,0.030482633,0,53.3,0,0.5999985,0,54.4,0,0
2022-05-16,98.07418961684758,98.15657069220256,98.02573842435062,98.15172039733335,16049.0,0.0004938794893352139,,0,,0,-1.9000015,0,,0,0.4,0,-2.2999992,0,56.0,0,-0.6847159,1,-0.7971782,0,1.5,0,,0,1.9192643,0,8.0,0,-0.5,0,40.0,0,1.3919849,0,-3.8000002,0,-0.7823613,0,0.0,0,0.035464875,0,53.3,0,0.5999985,0,54.4,0,1
2022-05-17,98.18564288644917,98.25832337206569,98.17110678932586,98.22925117781908,18073.0,0.0007899075041362114,,0,,0,-1.9000015,0,,0,0.4,0,-2.2999992,0,56.0,0,-0.68174803,0,-0.799854,0,1.5,0,,0,1.9024441,0,8.0,0,-0.5,0,40.0,0,1.407739,0,-3.8000002,0,-0.7988045,0,0.0,0,0.040480252,0,53.3,0,0.5999985,0,54.4,0,0
2022-05-18,98.25832337206569,98.40369173704092,98.25832337206569,98.40369173704092,36105.0,0.0017758514610486387,,0,,0,-1.9000015,0,,0,0.4,0,-2.2999992,0,56.0,0,-0.6790392,0,-0.80254126,0,1.5,0,,0,1.8860643,0,8.0,0,-0.5,0,40.0,0,1.4238807,0,-3.8000002,0,-0.8158072,0,0.0,0,0.045529623,0,53.3,0,0.5999985,0,54.4,0,0
2022-05-19,98.48122251752666,98.50060151577702,98.32131805542814,98.3697692479251,42801.0,-0.00034472780966854355,,0,,0,-1.9000015,0,,0,0.4,0,-2.2999992,0,56.0,0,-0.67661977,0,-0.80524015,0,1.5,0,,0,1.8701121,0,8.0,0,-0.5,0,40.0,0,1.4404274,0,-3.8000002,0,-0.8334067,0,0.0,0,0.05061386,0,53.3,0,0.5999985,0,54.4,0,0
2022-05-20,98.30193166343561,98.35039024967475,98.272859469189,98.34069705367848,31330.0,-0.00029553992521169636,,0,,0,-1.9000015,0,,0,0.4,0,-2.2999992,0,56.0,0,-0.6745254,0,-0.8079508,0,1.5,0,,0,1.8545754,0,8.0,0,-0.5,0,40.0,0,1.4573977,0,-3.8000002,0,-0.85164404,0,0.0,0,0.053318046,0,53.3,0,0.5999985,0,54.4,0,0
2022-05-23,98.42307073529128,98.45214292953786,98.3697692479251,98.43276393128751,25295.0,0.0009362032237658635,,0,,0,-1.9000015,0,,0,0.4,0,-2.2999992,0,56.0,0,-0.67279804,0,-0.81067324,0,1.5,0,,0,1.839443,0,8.0,0,-0.5,0,40.0,0,1.4748112,0,-3.8000002,0,-0.87056434,0,0.0,0,0.05602825,0,53.3,0,0.5999985,0,54.4,0,0
2022-05-24,98.4279210301605,98.4715293215304,98.3891556399176,98.42307073529128,21602.0,-9.84753003888672e-05,,0,,0,-1.9000015,0,,0,0.4,0,-2.2999992,0,56.0,0,-0.6714879,0,-0.8134076,0,1.5,0,,0,1.8247044,0,8.0,0,-0.5,0,40.0,0,1.492689,0,-3.8000002,0,-0.8902173,0,0.0,0,0.05874456,0,53.3,0,0.5999985,0,54.4,0,0
2022-05-25,98.41338493303716,98.49575861464999,98.41338493303716,98.45214292953786,29515.0,0.0002953798741431868,,0,,0,-1.9000015,0,,0,0.4,0,-2.2999992,0,56.0,0,-0.6706551,0,-0.816154,0,1.5,0,,0,1.8103502,0,8.0,0,-0.5,0,40.0,0,1.5110538,0,-3.8000002,0,-0.91065794,0,0.0,0,0.061467066,0,53.3,0,0.5999985,0,54.4,0,0
2022-05-26,98.58782549225903,98.72834356236501,98.57328200139355,98.6944210732492,34567.0,0.0024608722217935863,,0,,0,-1.9000015,0,,0,0.4,0,-2.2999992,0,56.0,0,-0.67037225,0,-0.81891257,0,1.5,0,,0,1.7906406,0,8.0,0,-0.5,0,40.0,0,1.5110538,0,-3.8000002,0,-0.916126,0,0.0,0,0.06419585,0,53.3,0,0.5999985,0,54.4,0,0
2022-05-27,98.68473527099512,98.7089645641147,98.60720449050937,98.70411426924548,31342.0,9.821422417677361e-05,,0,,0,-1.9000015,0,,0,0.4,0,-2.2999992,0,56.0,0,-0.66534567,0,-0.8216834,0,1.5,0,,0,1.7713684,0,8.0,0,-0.5,0,40.0,0,1.5110538,0,-3.8000002,0,-0.92164457,0,0.0,0,0.06693101,0,53.3,0,0.5999985,0,54.4,0,0
2022-05-30,98.59266839338606,98.5975112945131,98.51513761290035,98.57328200139355,24375.0,-0.001325499639204919,,0,,0,-1.9000015,0,,0,0.4,0,-2.2999992,0,56.0,0,-0.6603924,0,-0.82446665,0,1.5,0,,0,1.7525157,0,8.0,0,-0.5,0,40.0,0,1.5110538,0,-3.8000002,0,-0.92721456,0,0.0,0,0.06967263,0,53.3,0,0.5999985,0,54.4,0,0
2022-05-31,98.51029471177328,98.51029471177328,98.33100385768223,98.36008344567104,42323.0,-0.0021628432308817835,,0,,0,-1.9000015,0,,0,0.4,0,-2.2999992,0,56.0,0,-0.65551716,0,-0.8272623,0,1.5,0,,0,1.7340659,0,8.0,0,-0.5,0,40.0,0,1.5110538,0,-3.8000002,0,-0.93283695,0,0.0,0,0.0724208,0,53.3,0,0.5999985,0,54.4,0,0
2022-06-01,98.41338493303716,98.42307073529128,98.29224586118154,98.30678195830484,27972.0,-0.0005419016078370698,,0,,0,-8.399998,1,,0,0.4,0,-4.9000015,1,56.0,0,-0.6507253,0,-0.8300706,0,1.5,0,,0,1.7160034,0,8.0,0,-0.5,0,47.1,1,1.5110538,0,-3.8000002,0,-0.9385126,0,0.0,0,-1.0569232,1,53.9,1,0.5999985,0,49.5,1,1
2022-06-02,98.26801656806195,98.3746195427943,98.23409407894614,98.26316627319274,38254.0,-0.0004436691369940071,,0,,0,-8.399998,0,,0,0.4,0,-4.9000015,0,56.0,0,-0.646023,0,-0.83289164,0,1.5,0,,0,1.6983131,0,8.0,0,-0.5,0,47.1,0,1.5110538,0,-3.8000002,0,-0.94424266,0,0.0,0,-1.0486203,0,53.9,0,0.5999985,0,49.5,0,0
2022-06-06,98.2777097640582,98.29224586118154,98.14687749620629,98.15657069220256,30936.0,-0.0010847969288290127,,0,,0,-8.399998,0,,0,0.4,0,-4.9000015,0,56.0,0,-0.6414171,0,-0.8357255,0,1.5,0,,0,1.6809812,0,8.0,0,-0.5,0,47.1,0,1.5110538,0,-3.8000002,0,-0.950028,0,0.0,0,-1.04039,0,53.9,0,0.5999985,0,49.5,0,0
2022-06-07,98.14687749620629,98.24863017606943,98.11780530195969,98.24378727494236,35187.0,0.0008885455362259709,,0,,0,-8.399998,0,,0,0.4,0,-4.9000015,0,56.0,0,-0.63691556,0,-0.8385723,0,1.5,0,,0,1.6639938,0,8.0,0,-0.5,0,47.1,0,1.5110538,0,-3.8000002,0,-0.9558698,0,0.0,0,-1.0322306,0,53.9,0,0.5999985,0,49.5,0,0
2022-06-08,98.21471508069578,98.28739556631231,98.18564288644917,98.22440827669205,31423.0,-0.00019725418561156172,,0,,0,-8.399998,0,,0,0.4,0,-4.9000015,0,56.0,0,-0.6325275,0,-0.8414322,0,1.5,0,,0,1.6473387,0,8.0,0,-0.5,0,47.1,0,1.5110538,0,-3.8000002,0,-0.961769,0,0.0,0,-1.0241405,0,53.9,0,0.5999985,0,49.5,0,0
2022-06-09,98.20986478582655,98.35039024967475,98.19048578757621,98.3261609565552,41254.0,0.0010359205176020403,,0,,0,-8.399998,0,,0,0.4,0,-4.9000015,0,56.0,0,-0.62826324,0,-0.84430534,0,1.5,0,,0,1.6310036,0,8.0,0,-0.5,0,47.1,0,1.5110538,0,-3.8000002,0,-0.9677268,0,0.0,0,-1.0161179,0,53.9,0,0.5999985,0,49.5,0,0
2022-06-10,98.34069705367848,98.3697692479251,98.25348047093867,98.272859469189,31123.0,-0.0005420885636910899,,0,,0,-8.399998,0,,0,0.4,0,-4.9000015,0,56.0,0,-0.62413484,0,-0.84719175,0,1.5,0,,0,1.614977,0,8.0,0,-0.5,0,47.1,0,1.5110538,0,-3.8000002,0,-0.97374433,0,0.0,0,-1.0081614,0,53.9,0,0.5999985,0,49.5,0,0
2022-06-13,98.26801656806195,98.2777097640582,98.18079259157993,98.20986478582655,32814.0,-0.0006410181173388541,,0,,0,-8.399998,0,,0,0.4,0,-4.9000015,0,56.0,0,0.09068463,1,-0.8500917,0,1.5,0,,0,1.5992482,1,6.4,1,-0.5,0,47.1,0,2.4409308,1,-3.8000002,0,-1.8616586,1,0.0,0,-1.0002695,0,53.9,0,0.0,1,49.5,0,1
2022-06-14,98.15172039733335,98.21955798182282,98.12264820308673,98.21471508069578,30123.0,4.938704355006429e-05,,0,,0,-8.399998,0,,0,0.4,0,-4.9000015,0,56.0,0,0.103837855,0,-0.8530052,0,1.5,0,,0,1.5838065,0,6.4,0,-0.5,0,47.1,0,2.4193363,0,-3.8000002,0,-1.8578944,0,0.0,0,-0.99244064,0,53.9,0,0.0,0,49.5,0,0
2022-06-15,98.15657069220256,98.19532868870326,98.05481061859723,98.12749110421377,37413.0,-0.0008880947871237055,,0,,0,-8.399998,0,,0,0.4,0,-4.9000015,0,56.0,0,0.117523246,0,-0.8559324,0,1.5,0,,0,1.5686424,0,6.4,0,-0.5,0,47.1,0,2.3982153,0,-3.8000002,0,-1.8541479,0,0.0,0,-0.9846734,0,53.9,0,0.0,0,49.5,0,0
2022-06-16,98.14687749620629,98.20986478582655,98.14687749620629,98.20502188469952,30258.0,0.0007901025453040944,,0,,0,-8.399998,0,,0,0.4,0,-4.9000015,0,56.0,0,0.13179424,0,-0.8588734,0,1.5,0,,0,1.5537461,0,6.4,0,-0.5,0,47.1,0,2.37755,0,-3.8000002,0,-1.8504188,0,0.0,0,-0.97750217,0,53.9,0,0.0,0,49.5,0,0
2022-06-17,98.21471508069578,98.31162485943186,98.20986478582655,98.26801656806195,31157.0,0.0006414609166971452,,0,,0,-8.399998,0,,0,0.4,0,-4.9000015,0,56.0,0,0.14671233,0,-0.8618285,0,1.5,0,,0,1.5391089,0,6.4,0,-0.5,0,47.1,0,2.3573236,0,-3.8000002,0,-1.8467069,0,0.0,0,-0.9703976,0,53.9,0,0.0,0,49.5,0,0
2022-06-20,98.21955798182282,98.23409407894614,98.11780530195969,98.14202720133706,33234.0,-0.0012820994167276334,,0,,0,-8.399998,0,,0,0.4,0,-4.9000015,0,56.0,0,0.16234857,0,-0.86479765,0,1.5,0,,0,1.5247221,0,6.4,0,-0.5,0,47.1,0,2.3375204,0,-3.8000002,0,-1.843012,0,0.0,0,-0.9633588,0,53.9,0,0.0,0,49.5,0,0
2022-06-21,98.10811210596343,98.1759496904529,98.09357600884012,98.12749110421377,22753.0,-0.0001481128680321797,,0,,0,-8.399998,0,,0,0.4,0,-4.9000015,0,56.0,0,0.17878574,0,-0.8677811,0,1.5,0,,0,1.5105776,0,6.4,0,-0.5,0,47.1,0,2.3181252,0,-3.8000002,0,-1.8393341,0,0.0,0,-0.95638525,0,53.9,0,0.0,0,49.5,0,0
2022-06-22,98.15172039733335,98.20986478582655,98.132341399083,98.20502188469952,24043.0,0.0007901025453040944,,0,,0,-8.399998,0,,0,0.4,0,-4.9000015,0,56.0,0,0.19612093,0,-0.8707789,0,1.5,0,,0,1.4966674,0,6.4,0,-0.5,0,47.1,0,2.2991235,0,-3.8000002,0,-1.835673,0,0.0,0,-0.94947624,0,53.9,0,0.0,0,49.5,0,0
2022-06-23,98.21955798182282,98.25348047093867,98.132341399083,98.14202720133706,29780.0,-0.0006414609166975893,,0,,0,-8.399998,0,,0,0.4,0,-4.9000015,0,56.0,0,0.214469,0,-0.8737913,0,1.5,0,,0,1.4829842,0,6.4,0,-0.5,0,47.1,0,2.2805016,0,-3.8000002,0,-1.8320285,0,0.0,0,-0.9426312,0,53.9,0,0.0,0,49.5,0,0
2022-06-24,98.20017898357247,98.22440827669205,98.07418961684758,98.08872571397089,30378.0,-0.0005431056285073455,,0,,0,-8.399998,0,,0,0.4,0,-4.9000015,0,56.0,0,0.23396698,0,-0.8768183,0,1.5,0,,0,1.4695208,0,6.4,0,-0.5,0,47.1,0,2.2622464,0,-3.8000002,0,-1.8284007,0,0.0,0,-0.93584955,0,53.9,0,0.0,0,49.5,0,0
2022-06-27,98.0305813254777,98.0305813254777,97.86099106112503,97.8803700593754,40328.0,-0.0021241549737638366,,0,,0,-8.399998,0,,0,0.4,0,-4.9000015,0,56.0,0,0.25478002,0,-0.87986016,0,1.5,0,,0,1.4570657,0,6.4,0,-0.5,0,47.1,0,2.232793,0,-3.8000002,0,-1.811322,0,0.0,0,-0.92913085,0,53.9,0,0.0,0,49.5,0,0
2022-06-28,97.95305054499191,97.9772798381115,97.77860998577009,97.80768957375886,36609.0,-0.0007425440420019136,,0,,0,-8.399998,0,,0,0.4,0,-4.9000015,0,56.0,0,0.2622364,0,-0.882917,0,1.5,0,,0,1.4447973,0,6.4,0,-0.5,0,47.1,0,2.2042325,0,-3.8000002,0,-1.7945819,0,0.0,0,-0.92247486,0,53.9,0,0.0,0,49.5,0,0
2022-06-29,97.84160466913252,97.95790083986114,97.8367617680055,97.87552715824837,36532.0,0.0006935813000505942,,0,,0,-8.399998,0,,0,0.4,0,-4.9000015,0,56.0,0,0.26980186,0,-0.88598895,0,1.5,0,,0,1.43271,0,6.4,0,-0.5,0,47.1,0,2.1765182,0,-3.8000002,0,-1.7781682,0,0.0,0,-0.9158811,0,53.9,0,0.0,0,49.5,0,0
2022-06-30,97.8803700593754,98.04027452147395,97.84644757025958,98.0208881294814,33143.0,0.0014851615664659423,,0,,0,-8.399998,0,,0,0.4,0,-4.9000015,0,56.0,0,0.27748048,0,-0.8890762,0,1.5,0,,0,1.4207988,0,6.4,0,-0.5,0,47.1,0,2.1496065,0,-3.8000002,0,-1.7620696,0,0.0,0,-0.9093494,0,53.9,0,0.0,0,49.5,0,0
2022-07-01,98.0208881294814,98.08388281284384,97.96758664211522,98.01120232722734,36324.0,-9.881365532282693e-05,,0,,0,-3.7999992,1,,0,0.4,0,-3.2000008,1,56.0,0,0.28527647,0,-0.89217883,0,1.5,0,,0,1.4090586,0,6.4,0,-0.5,0,54.3,1,2.1234577,0,-3.8000002,0,-1.7462752,0,0.0,0,-1.6637219,1,55.2,1,0.0,0,46.3,1,1
2022-07-04,97.96758664211522,97.96758664211522,97.73500169440017,97.77376708464304,40023.0,-0.002422531679507234,,0,,0,-3.7999992,0,,0,0.4,0,-3.2000008,0,56.0,0,0.29319423,0,-0.8952971,0,1.5,0,,0,1.3974845,0,6.4,0,-0.5,0,54.3,0,2.0980337,0,-3.8000002,0,-1.7307746,0,0.0,0,-1.651418,0,55.2,0,0.0,0,46.3,0,0
2022-07-05,97.73015879327313,97.87067686337915,97.61871291741372,97.8658339622521,44991.0,0.0009416316907311373,,0,,0,-3.7999992,0,,0,0.4,0,-3.2000008,0,56.0,0,0.3012385,0,-0.89843106,0,1.5,0,,0,1.3860722,0,6.4,0,-0.5,0,54.3,0,2.0733,0,-3.8000002,0,-1.7155582,0,0.0,0,-1.6394013,0,55.2,0,0.0,0,46.3,0,0
2022-07-06,97.91913544961825,97.94336474273786,97.85614076625583,97.90944225362202,38758.0,0.0004455925996271759,,0,,0,-3.7999992,0,,0,0.4,0,-3.2000008,0,56.0,0,0.30941415,0,-0.9015809,0,1.5,0,,0,1.374817,0,6.4,0,-0.5,0,54.3,0,2.0492237,0,-3.8000002,0,-1.7006164,0,0.0,0,-1.6276672,0,55.2,0,0.0,0,46.3,0,0
2022-07-07,97.8803700593754,97.96758664211522,97.84644757025958,97.89490615649869,26377.0,-0.00014846471176566123,,0,,0,-3.7999992,0,,0,0.4,0,-3.2000008,0,56.0,0,0.3177264,0,-0.9047469,0,1.5,0,,0,1.3637147,0,6.4,0,-0.5,0,54.3,0,2.0257742,0,-3.8000002,0,-1.6859403,0,0.0,0,-1.6162107,0,55.2,0,0.0,0,46.3,0,0
2022-07-08,97.87552715824837,97.94820764386489,97.8367617680055,97.89974905762573,27729.0,4.9470409821950057e-05,,0,,0,-3.7999992,0,,0,0.4,0,-3.2000008,0,56.0,0,0.32618076,0,-0.90792906,0,1.5,0,,0,1.3527614,0,6.4,0,-0.5,0,54.3,0,2.002923,0,-3.8000002,0,-1.6715213,0,0.0,0,-1.6050279,0,55.2,0,0.0,0,46.3,0,0
2022-07-11,97.95790083986114,98.11780530195969,97.95305054499191,98.11295500709045,36494.0,0.0021777987330613424,,0,,0,-3.7999992,0,,0,0.4,0,-3.2000008,0,56.0,0,0.33478296,0,-0.9111276,0,1.5,0,,0,2.0843089,1,6.1,1,-0.5,0,54.3,0,2.3251884,1,-3.8000002,0,-1.8093219,1,0.0,0,-1.5941151,0,55.2,0,0.40000153,1,46.3,0,1
2022-07-12,98.15657069220256,98.24378727494236,98.11780530195969,98.19048578757621,34941.0,0.0007902196043341192,,0,,0,-3.7999992,0,,0,0.4,0,-3.2000008,0,56.0,0,1.2940477,1,-0.9143427,0,1.5,0,,0,2.0578244,0,6.1,0,-0.5,0,54.3,0,2.2928376,0,-3.8000002,0,-1.7921405,0,0.0,0,-1.583469,0,55.2,0,0.40000153,0,46.3,0,1
2022-07-13,98.24863017606943,98.2777097640582,98.19532868870326,98.26316627319274,33227.0,0.0007401988597324216,,0,,0,-3.7999992,0,,0,0.4,0,-3.2000008,0,56.0,0,1.3019174,0,-0.9175746,0,1.5,0,,0,2.0320845,0,6.1,0,-0.5,0,54.3,0,2.2615418,0,-3.8000002,0,-1.7753016,0,0.0,0,-1.5730869,0,55.2,0,0.40000153,0,46.3,0,0
2022-07-14,98.26316627319274,98.34069705367848,98.26316627319274,98.33585415255142,33329.0,0.0007397266149209436,,0,,0,-3.7999992,0,,0,0.4,0,-3.2000008,0,56.0,0,1.3098832,0,-0.92082334,0,1.5,0,,0,2.0070522,0,6.1,0,-0.5,0,54.3,0,2.2312417,0,-3.8000002,0,-1.7587929,0,0.0,0,-1.5629661,0,55.2,0,0.40000153,0,46.3,0,0
2022-07-15,98.3455473485477,98.43276393128751,98.31162485943186,98.41822783416423,37953.0,0.0008376769828533082,,0,,0,-3.7999992,0,,0,0.4,0,-3.2000008,0,56.0,0,1.3179471,0,-0.9240892,0,1.5,0,,0,1.9826932,0,6.1,0,-0.5,0,54.3,0,2.2018826,0,-3.8000002,0,-1.742603,0,0.0,0,-1.5508543,0,55.2,0,0.40000153,0,46.3,0,0
2022-07-18,98.42307073529128,98.46668642040336,98.36492634679804,98.40853463816796,30896.0,-9.848984491567236e-05,,0,,0,-3.7999992,0,,0,-2.1,1,-3.2000008,0,56.0,0,1.3261117,0,-3.3709686,1,1.5,0,,0,1.9589754,0,6.1,0,-0.5,0,54.3,0,2.1734142,0,-2.1000001,1,-1.7267205,0,0.0,0,-1.5389231,0,55.2,0,0.40000153,0,46.3,0,1
2022-07-19,98.36492634679804,98.39399854104468,98.31162485943186,98.3891556399176,29846.0,-0.000196923959101869,,0,,0,-3.7999992,0,,0,-2.1,0,-3.2000008,0,56.0,0,1.334379,0,-3.2997422,0,1.5,0,,0,1.9358691,0,6.1,0,-0.5,0,54.3,0,2.1457896,0,-2.1000001,0,-1.7111351,0,0.0,0,-1.5271673,0,55.2,0,0.40000153,0,46.3,0,0
2022-07-20,98.38430534504838,98.4569932244071,98.34069705367848,98.44730002841085,27720.0,0.0005909633852947405,,0,,0,-3.7999992,0,,0,-2.1,0,-3.2000008,0,56.0,0,1.3427514,0,-3.2324326,0,1.5,0,,0,1.9133462,0,6.1,0,-0.5,0,54.3,0,2.1189656,0,-2.1000001,0,-1.6958367,0,0.0,0,-1.5155823,0,55.2,0,0.40000153,0,46.3,0,0
2022-07-21,98.51029471177328,98.5539030031432,98.48606541865371,98.51998790776955,33241.0,0.0007383430458500762,,0,,0,-3.7999992,0,,0,-2.1,0,-3.2000008,0,56.0,0,1.3512313,0,-3.1686857,0,1.5,0,,0,1.8913803,0,6.1,0,-0.5,0,54.3,0,2.0929017,0,-2.1000001,0,-1.6808156,0,0.0,0,-1.5041634,0,55.2,0,0.40000153,0,46.3,0,0
2022-07-22,98.50060151577702,98.51029471177328,98.43760683241457,98.4569932244071,28687.0,-0.0006394101816316056,,0,,0,-3.7999992,0,,0,-2.1,0,-3.2000008,0,56.0,0,1.3598216,0,-3.108191,0,1.5,0,,0,1.8699471,0,6.1,0,-0.5,0,54.3,0,2.0675607,0,-2.1000001,0,-1.6660628,0,0.0,0,-1.4929061,0,55.2,0,0.40000153,0,46.3,0,0
2022-07-25,98.43760683241457,98.5539030031432,98.41822783416423,98.4715293215304,31384.0,0.0001476390518058146,,0,,0,-3.7999992,0,,0,-2.1,0,-3.2000008,0,56.0,0,1.3685246,0,-3.050675,0,1.5,0,,0,1.8490231,0,6.1,0,-0.5,0,54.3,0,2.0429072,0,-2.1000001,0,-1.6515695,0,0.0,0,-1.4818062,0,55.2,0,0.40000153,0,46.3,0,0
2022-07-26,98.51029471177328,98.63143378362894,98.50060151577702,98.62658348875972,33672.0,0.0015746091108530536,,0,,0,-3.7999992,0,,0,-2.1,0,-3.2000008,0,56.0,0,1.377343,0,-2.995895,0,1.5,0,,0,1.8282807,0,6.1,0,-0.5,0,54.3,0,2.0189087,0,-2.1000001,0,-1.6378906,0,0.0,0,-1.4708595,0,55.2,0,0.40000153,0,46.3,0,0
2022-07-27,98.63143378362894,98.64596988075226,98.55874590427021,98.58782549225903,34266.0,-0.00039297717846131786,,0,,0,-3.7999992,0,,0,-2.1,0,-3.2000008,0,56.0,0,1.3862798,0,-2.943635,0,1.5,0,,0,1.808017,0,6.1,0,-0.5,0,54.3,0,1.9955348,0,-2.1000001,0,-1.6244376,0,0.0,0,-1.4600621,0,55.2,0,0.40000153,0,46.3,0,0
2022-07-28,98.54906010201616,98.5684391002665,98.41822783416423,98.45214292953786,39656.0,-0.001376260831838949,,0,,0,-3.7999992,0,,0,-2.1,0,-3.2000008,0,56.0,0,1.3953379,0,-2.8937032,0,1.5,0,,0,1.788212,0,6.1,0,-0.5,0,54.3,0,1.9727569,0,-2.1000001,0,-1.6112037,0,0.0,0,-1.4494102,0,55.2,0,0.40000153,0,46.3,0,0
2022-07-29,98.60720449050937,98.67019917387182,98.60236158938234,98.65566307674851,39409.0,0.0020671987541835968,,0,,0,-3.7999992,0,,0,-2.1,0,-3.2000008,0,56.0,0,1.4045202,0,-2.8459265,0,1.5,0,,0,1.7688466,0,6.1,0,-0.5,0,54.3,0,1.950548,0,-2.1000001,0,-1.5981826,0,0.0,0,-1.4389,0,55.2,0,0.40000153,0,46.3,0,0
2022-08-01,98.70411426924548,98.78648795085826,98.69927136811843,98.73318646349209,36903.0,0.0007857976351877127,,0,,0,-11.599998,1,,0,-2.1,0,-6.200001,1,56.0,0,1.4138297,0,-2.8001502,0,1.5,0,,0,1.7499033,0,6.1,0,-0.5,0,52.8,1,1.9288834,0,-2.1000001,0,-1.5853677,0,0.0,0,-2.8208625,1,52.0,1,0.40000153,0,40.1,1,1
2022-08-02,98.80102404798157,98.86886163247104,98.7671089526079,98.84463973309364,42176.0,0.0011288329040486378,,0,,0,-11.599998,0,,0,-2.1,0,-6.200001,0,56.0,0,1.4232699,0,-2.751023,0,1.5,0,,0,1.7313651,0,6.1,0,-0.5,0,52.8,0,1.9077393,0,-2.1000001,0,-1.5727532,0,0.0,0,-2.7675617,0,52.0,0,0.40000153,0,40.1,0,0
2022-08-03,98.78164504973122,98.95124270782601,98.72834356236501,98.93669921696053,40174.0,0.0009313553483070169,,0,,0,-11.599998,0,,0,-2.1,0,-6.200001,0,56.0,0,1.4328438,0,-2.7040992,0,1.5,0,,0,1.7132162,0,6.1,0,-0.5,0,52.8,0,1.8870933,0,-2.1000001,0,-1.5603334,0,0.0,0,-2.7167573,0,52.0,0,0.40000153,0,40.1,0,0
2022-08-04,99.01422999744626,99.1159900710516,98.8349465370974,98.86401873134402,63023.0,-0.0007346160342092123,,0,,0,-11.599998,0,,0,-2.1,0,-6.200001,0,56.0,0,1.4425552,0,-2.659216,0,1.5,0,,0,1.6954414,0,6.1,0,-0.5,0,52.8,0,1.8669249,0,-2.1000001,0,-1.5481025,0,0.0,0,-2.6682534,0,52.0,0,0.40000153,0,40.1,0,0
