date,open,high,low,close,volume,returns,fac_PPI_Leather_Footwear_YoY_level,fac_PPI_Leather_Footwear_YoY_level_release,fac_PPI_level,fac_PPI_level_release,fac_PPIRM_level,fac_PPIRM_level_release,fac_PPI_、_level,fac_PPI_、_level_release,fac_PPI_Leather_Footwear_YoY_diff,fac_PPI_Leather_Footwear_YoY_diff_release,fac_PPI_、_zscore,fac_PPI_、_zscore_release,fac_CPI_=100_level,fac_CPI_=100_level_release,fac_PMI_Business_Expectation_diff,fac_PMI_Business_Expectation_diff_release,fac_CPI_=100_diff,fac_CPI_=100_diff_release,fac_PMI_Raw_Material_Inventory_diff,fac_PMI_Raw_Material_Inventory_diff_release,fac_PMI_zscore,fac_PMI_zscore_release,any_effective_release
2018-02-05,20924.014172527426,20930.890286287715,20710.854645958803,20738.35910099992,154934.0,-0.007568279039157355,0.8,0,7.9,0,2.8,0,0.5,0,-0.3,0,-2.1054606,0,101.2576,0,-1.9000015,0,0.099998474,0,0.79999924,0,-0.80057245,0,0
2018-02-06,20731.48298723964,20786.49189732187,20676.474077157403,20697.102418438244,89930.0,-0.0019893899204247445,0.8,0,7.9,0,2.8,0,0.5,0,-0.3,0,-2.0792096,0,101.2576,0,-1.9000015,0,0.099998474,0,0.79999924,0,-0.8038056,0,0
2018-02-07,20697.102418438244,20800.244124842422,20662.721849636844,20703.97853219853,90914.0,0.0003322259136215866,0.8,0,7.9,0,2.8,0,0.5,0,-0.3,0,-2.0537014,0,101.2576,0,-1.9000015,0,0.099998474,0,0.79999924,0,-0.8109729,0,0
2018-02-08,20724.60687347936,20738.35910099992,20532.07568819157,20552.70402947239,126488.0,-0.007306542676852268,0.8,0,7.9,0,2.8,0,0.5,0,-0.3,0,-2.0288997,0,101.2576,0,-1.9000015,0,0.099998474,0,0.79999924,0,-0.81823194,0,0
2018-02-09,20580.208484513518,20648.969622116296,20463.314550588777,20463.314550588777,113640.0,-0.004349280695884472,0.8,0,7.9,0,2.8,0,0.5,0,-0.3,0,-2.0047705,0,101.2576,0,-1.9000015,0,0.099998474,0,0.79999924,0,-0.82558507,0,0
2018-02-12,20490.81900562988,20545.827915712132,20408.305640506536,20470.190664349055,85068.0,0.0003360215053762605,0.6,1,5.2,1,2.3,1,0.8,1,-0.19999999,1,-0.17206328,1,101.35931,1,-1.9000015,0,0.19999695,1,0.79999924,0,-0.83303475,0,1
2018-02-13,20518.323460670992,20538.951801951844,20435.810095547662,20442.686209307933,62436.0,-0.0013436345314078446,0.6,0,5.2,0,2.3,0,0.8,0,-0.19999999,0,-0.16757648,0,101.35931,0,-1.9000015,0,0.19999695,0,0.79999924,0,-0.8405835,0,0
2018-02-14,20463.314550588777,20621.465167075174,20415.181754266818,20490.81900562988,84074.0,0.0023545240497813147,0.6,0,5.2,0,2.3,0,0.8,0,-0.19999999,0,-0.16307496,0,101.35931,0,-1.9000015,0,0.19999695,0,0.79999924,0,-0.84823394,0,0
2018-02-22,20669.597963397126,20717.730759719074,20566.456256992955,20600.836825794344,57674.0,0.005369127516778871,0.6,0,5.2,0,2.3,0,0.8,0,-0.19999999,0,-0.15855825,0,101.35931,0,-1.9000015,0,0.19999695,0,0.79999924,0,-0.8559888,0,0
2018-02-23,20628.341280835437,20752.11132852047,20607.712939554625,20738.35910099992,91212.0,0.006675567423231277,0.6,0,5.2,0,2.3,0,0.8,0,-0.19999999,0,-0.15402591,0,101.35931,0,-1.9000015,0,0.19999695,0,0.79999924,0,-0.86385095,0,0
2018-02-26,20752.11132852047,20985.899196369945,20717.730759719074,20965.270855089115,140246.0,0.010941644562334263,0.6,0,5.2,0,2.3,0,0.8,0,-0.19999999,0,-0.1595218,0,101.35931,0,-1.9000015,0,0.19999695,0,0.79999924,0,-0.87182325,0,0
2018-02-27,20965.270855089115,20979.023082609667,20848.376921164367,20889.633603726055,90768.0,-0.003607740242702384,0.6,0,5.2,0,2.3,0,0.8,0,-0.19999999,0,-0.16506621,0,101.35931,0,-1.9000015,0,0.19999695,0,0.79999924,0,-0.8799088,0,0
2018-02-28,20896.509717486322,20944.642513808274,20827.74857988354,20896.509717486322,75982.0,0.00032916392363335767,0.6,0,5.2,0,2.3,0,0.8,0,-0.19999999,0,-0.17066047,0,101.35931,0,-1.9000015,0,0.19999695,0,0.79999924,0,-0.88811076,0,0
2018-03-01,20903.385831246596,20999.6514238905,20896.509717486322,20965.270855089115,116012.0,0.0032905561039819897,0.6,0,5.2,0,2.3,0,0.8,0,-0.19999999,0,-0.17630588,0,101.35931,0,-1.9000015,0,0.19999695,0,0.5,1,-6.7803674,1,0
2018-03-02,20930.890286287715,20999.6514238905,20752.11132852047,20869.005262445204,137908.0,-0.004591669399803822,0.6,0,5.2,0,2.3,0,0.8,0,-0.19999999,0,-0.18200384,0,101.35931,0,1.4000015,1,0.19999695,0,0.5,0,-6.2443185,0,0
2018-03-05,20875.88137620549,21164.678154137197,20869.005262445204,21123.42147157551,205794.0,0.012191103789127133,0.6,0,5.2,0,2.3,0,0.8,0,-0.19999999,0,-0.1877558,0,101.35931,0,1.4000015,0,0.19999695,0,0.5,0,-5.8153377,0,0
2018-03-06,21102.793130294678,21260.94374678109,21047.784220212467,21212.810950459138,195746.0,0.004231770833333703,0.6,0,5.2,0,2.3,0,0.8,0,-0.19999999,0,-0.19356322,0,101.35931,0,1.4000015,0,0.19999695,0,0.5,0,-5.4617934,0,0
2018-03-07,21288.448201822204,21295.324315582464,20765.863556041033,20930.890286287715,174466.0,-0.013290113452188224,0.6,0,5.2,0,2.3,0,0.8,0,-0.19999999,0,-0.19942765,0,101.35931,0,1.4000015,0,0.19999695,0,0.5,0,-5.1637683,0,0
2018-03-08,20917.13805876716,20985.899196369945,20697.102418438244,20800.244124842422,148340.0,-0.006241787122207687,0.6,0,5.2,0,2.3,0,0.8,0,-0.19999999,0,-0.2053507,0,101.35931,0,1.4000015,0,0.19999695,0,0.5,0,-4.9080105,0,0
2018-03-09,20855.253034924655,20979.023082609667,20834.62469364381,20944.642513808274,131400.0,0.006942148760330724,0.6,0,5.2,0,2.3,0,0.8,0,-0.19999999,0,-0.21133402,0,101.35931,0,1.4000015,0,0.19999695,0,0.5,0,-4.6853156,0,0
2018-03-12,20930.890286287715,20951.518627568556,20745.2352147602,20745.2352147602,145616.0,-0.009520682862770746,0.6,0,3.7,1,1.7,1,0.7,1,-0.19999999,0,-0.8581028,1,101.0607,1,1.4000015,0,-0.40000153,1,0.5,0,-4.4890633,0,1
2018-03-13,20724.60687347936,20758.98744228074,20600.836825794344,20710.854645958803,143606.0,-0.001657275439178152,0.6,0,3.7,0,1.7,0,0.7,0,-0.19999999,0,-0.8632751,0,101.0607,0,1.4000015,0,-0.40000153,0,0.5,0,-4.3032165,0,0
2018-03-14,20738.35910099992,20793.36801108214,20614.5890533149,20628.341280835437,107488.0,-0.003984063745021138,0.6,0,3.7,0,1.7,0,0.7,0,-0.19999999,0,-0.8684929,0,101.0607,0,1.4000015,0,-0.40000153,0,0.5,0,-4.137404,0,0
2018-03-15,20628.341280835437,20717.730759719074,20532.07568819157,20635.217394595737,145804.0,0.00033333333333440684,0.6,0,3.7,0,1.7,0,0.7,0,-0.19999999,0,-0.8737569,0,101.0607,0,1.4000015,0,-0.40000153,0,0.5,0,-3.988223,0,0
2018-03-16,20600.836825794344,20655.845735876577,20532.07568819157,20552.70402947239,77846.0,-0.003998667110963305,0.6,0,3.7,0,1.7,0,0.7,0,-0.19999999,0,-0.87906784,0,101.0607,0,1.4000015,0,-0.40000153,0,0.5,0,-3.8530302,0,0
2018-03-19,20593.960712034066,20614.5890533149,20504.571233150466,20518.323460670992,104920.0,-0.0016728002676482667,0.6,0,3.7,0,1.7,0,0.7,0,-0.19999999,0,-0.8844267,0,101.0607,0,1.4000015,0,-0.40000153,0,0.5,0,-3.7297359,0,0
2018-03-20,20525.199574431266,20593.960712034066,20497.695119390166,20518.323460670992,106820.0,0.0,0.6,0,3.7,0,1.7,0,0.7,0,-0.19999999,0,-0.88983434,0,101.0607,0,1.4000015,0,-0.40000153,0,0.5,0,-3.616663,0,0
2018-03-21,20504.571233150466,20690.226304677963,20497.695119390166,20642.093508356018,109678.0,0.006032171581770163,0.6,0,3.7,0,1.7,0,0.7,0,-0.19999999,0,-0.8835623,0,101.0607,0,1.4000015,0,-0.40000153,0,0.5,0,-3.5124488,0,0
2018-03-22,20648.969622116296,20731.48298723964,20593.960712034066,20697.102418438244,104898.0,0.0026648900732844094,0.6,0,3.7,0,1.7,0,0.7,0,-0.19999999,0,-0.8773305,0,101.0607,0,1.4000015,0,-0.40000153,0,0.5,0,-3.4159722,0,0
2018-03-23,20676.474077157403,20703.97853219853,20422.05786802711,20566.456256992955,196564.0,-0.006312292358803928,0.6,0,3.7,0,1.7,0,0.7,0,-0.19999999,0,-0.871138,0,101.0607,0,1.4000015,0,-0.40000153,0,0.5,0,-3.326302,0,0
2018-03-26,20587.084598273796,20642.093508356018,20408.305640506536,20621.465167075174,145554.0,0.0026746907388828234,0.6,0,3.7,0,1.7,0,0.7,0,-0.19999999,0,-0.86498415,0,101.0607,0,1.4000015,0,-0.40000153,0,0.5,0,-3.2426562,0,0
2018-03-27,20614.5890533149,20697.102418438244,20545.827915712132,20607.712939554625,97584.0,-0.0006668889629872776,0.6,0,3.7,0,1.7,0,0.7,0,-0.19999999,0,-0.85886824,0,101.0607,0,1.4000015,0,-0.40000153,0,0.5,0,-3.164374,0,0
2018-03-28,20614.5890533149,20655.845735876577,20291.411706581806,20367.048957944877,146880.0,-0.011678345011678415,0.6,0,3.7,0,1.7,0,0.7,0,-0.19999999,0,-0.8527895,0,101.0607,0,1.4000015,0,-0.40000153,0,0.5,0,-3.0908918,0,0
2018-03-29,20367.048957944877,20449.562323068203,20312.04004786265,20332.66838914348,48112.0,-0.0016880486158002972,0.6,0,3.7,0,1.7,0,0.7,0,-0.19999999,0,-0.8467472,0,101.0607,0,1.4000015,0,-0.40000153,0,0.5,0,-3.0217254,0,0
2018-03-30,20373.92507170514,20449.562323068203,20298.287820342095,20387.67729922571,44658.0,0.002705444707473914,0.6,0,3.7,0,1.7,0,0.7,0,-0.19999999,0,-0.84074074,0,101.0607,0,1.4000015,0,-0.40000153,0,0.5,0,-2.956457,0,0
2018-04-02,20394.553412985988,20477.066778109333,20305.163934102373,20346.42061666406,45126.0,-0.002023608768970231,0.6,0,3.7,0,1.7,0,0.7,0,-0.19999999,0,-0.8347694,0,101.0607,0,1.4000015,0,-0.40000153,0,0.29999924,1,-0.5358189,1,0
2018-04-03,20367.048957944877,20387.67729922571,20257.03113778041,20312.04004786265,36424.0,-0.001689760054073175,0.6,0,3.7,0,1.7,0,0.7,0,-0.19999999,0,-0.8288325,0,101.0607,0,1.4000015,0,-0.40000153,0,0.29999924,0,-0.53312314,0,0
2018-04-04,20318.91616162293,20339.544502903755,20167.641658896795,20291.411706581806,47454.0,-0.0010155721056199773,0.6,0,3.7,0,1.7,0,0.7,0,-0.19999999,0,-0.8229294,0,101.0607,0,0.5,1,-0.40000153,0,0.29999924,0,-0.53043365,0,0
2018-04-09,20325.792275383195,20449.562323068203,20291.411706581806,20346.42061666406,22360.0,0.0027109454422242774,0.6,0,3.7,0,1.7,0,0.7,0,-0.19999999,0,-0.81705946,0,101.0607,0,0.5,0,-0.40000153,0,0.29999924,0,-0.5277503,0,0
2018-04-10,20373.92507170514,20394.553412985988,20312.04004786265,20360.172844184595,19916.0,0.0006759040216277601,0.6,0,3.7,0,1.7,0,0.7,0,-0.19999999,0,-0.811222,0,101.0607,0,0.5,0,-0.40000153,0,0.29999924,0,-0.5250731,0,0
2018-04-11,20353.296730424318,20470.190664349055,20332.66838914348,20394.553412985988,37742.0,0.0016886187098952288,0.6,0,3.7,0,1.7,0,0.7,0,-0.19999999,0,-0.8054165,0,101.0607,0,0.5,0,-0.40000153,0,0.29999924,0,-0.5224019,0,0
2018-04-12,20449.562323068203,20477.066778109333,20346.42061666406,20346.42061666406,21280.0,-0.00236008091705886,0.6,0,3.5,1,1.7,1,0.4,1,-0.19999999,0,-2.6931098,1,101.06611,1,0.5,0,0.1000061,1,0.29999924,0,-0.51973677,0,1
2018-04-13,20353.296730424318,20504.571233150466,20291.411706581806,20483.94289186962,39176.0,0.006759040216288703,0.6,0,3.5,0,1.7,0,0.4,0,-0.19999999,0,-2.6440098,0,101.06611,0,0.5,0,0.1000061,0,0.29999924,0,-0.51707745,0,0
2018-04-16,20483.94289186962,20518.323460670992,20415.181754266818,20477.066778109333,23306.0,-0.0003356831151397621,0.6,0,3.5,0,1.7,0,0.4,0,-0.19999999,0,-2.59709,0,101.06611,0,0.5,0,0.1000061,0,0.29999924,0,-0.51278186,0,0
2018-04-17,20483.94289186962,20518.323460670992,20360.172844184595,20449.562323068203,17400.0,-0.0013431833445273211,0.6,0,3.5,0,1.7,0,0.4,0,-0.19999999,0,-2.5521874,0,101.06611,0,0.5,0,0.1000061,0,0.29999924,0,-0.5084946,0,0
2018-04-18,20449.562323068203,20456.438436828495,20339.544502903755,20415.181754266818,11912.0,-0.0016812373907192368,0.6,0,3.5,0,1.7,0,0.4,0,-0.19999999,0,-2.509155,0,101.06611,0,0.5,0,0.1000061,0,0.29999924,0,-0.5042156,0,0
2018-04-19,20415.181754266818,20456.438436828495,20380.801185465432,20449.562323068203,16996.0,0.0016840687100030394,0.6,0,3.5,0,1.7,0,0.4,0,-0.19999999,0,-2.4678612,0,101.06611,0,0.5,0,0.1000061,0,0.29999924,0,-0.4999445,0,0
2018-04-20,20428.933981787384,20552.70402947239,20387.67729922571,20415.181754266818,13624.0,-0.0016812373907192368,0.6,0,3.5,0,1.7,0,0.4,0,-0.19999999,0,-2.4281864,0,101.06611,0,0.5,0,0.1000061,0,0.29999924,0,-0.4956811,0,0
2018-04-23,20428.933981787384,20559.58014323265,20428.933981787384,20511.44734691073,11818.0,0.004715392388010109,0.6,0,3.5,0,1.7,0,0.4,0,-0.19999999,0,-2.3900228,0,101.06611,0,0.5,0,0.1000061,0,0.29999924,0,-0.4914252,0,0
2018-04-24,20559.58014323265,20559.58014323265,20449.562323068203,20463.314550588777,11580.0,-0.0023466309084815284,0.6,0,3.5,0,1.7,0,0.4,0,-0.19999999,0,-2.3554864,0,101.06611,0,0.5,0,0.1000061,0,0.29999924,0,-0.4871765,0,0
2018-04-25,20470.190664349055,20470.190664349055,20353.296730424318,20373.92507170514,10098.0,-0.004368279569893274,0.6,0,3.5,0,1.7,0,0.4,0,-0.19999999,0,-2.3221524,0,101.06611,0,0.5,0,0.1000061,0,0.29999924,0,-0.48293483,0,0
2018-04-26,20373.92507170514,20442.686209307933,20360.172844184595,20428.933981787384,8818.0,0.0026999662504225697,0.6,0,3.5,0,1.7,0,0.4,0,-0.19999999,0,-2.2899501,0,101.06611,0,0.5,0,0.1000061,0,0.29999924,0,-0.47869995,0,0
2018-04-27,20442.246544448404,20442.246544448404,20387.860787097037,20421.85188544164,260.0,-0.00034666989242115864,0.6,0,3.5,0,1.7,0,0.4,0,-0.19999999,0,-2.258815,0,101.06611,0,0.5,0,0.1000061,0,0.29999924,0,-0.47447157,0,0
2018-05-02,20564.61449848899,20564.61449848899,20483.035862461937,20483.035862461937,70.0,0.0029960053262316766,0.6,0,3.5,0,1.7,0,0.4,0,-0.19999999,0,-2.228687,0,101.06611,0,-0.29999924,1,0.1000061,0,-0.099998474,1,-0.4702495,1,0
2018-05-03,20503.4305214687,20686.982452529603,20496.632301799767,20686.982452529603,388.0,0.009956853634251805,0.6,0,3.5,0,1.7,0,0.4,0,-0.19999999,0,-2.199511,0,101.06611,0,-0.29999924,0,0.1000061,0,-0.099998474,0,-0.46603352,0,0
2018-05-04,20707.377111536356,20720.97355087421,20612.202036171435,20652.991354184993,142.0,-0.0016431153466973658,0.6,0,3.5,0,1.7,0,0.4,0,-0.19999999,0,-2.1712363,0,101.06611,0,-0.29999924,0,0.1000061,0,-0.099998474,0,-0.4618234,0,0
2018-05-07,20652.991354184993,20897.727262266188,20652.991354184993,20856.937944252648,848.0,0.009874917709018938,0.6,0,3.5,0,1.7,0,0.4,0,-0.19999999,0,-2.1438155,0,101.06611,0,-0.29999924,0,0.1000061,0,-0.099998474,0,-0.4576189,0,0
2018-05-08,20884.130822928335,20924.920140941846,20822.94684590803,20856.937944252648,56.0,0.0,0.6,0,3.5,0,1.7,0,0.4,0,-0.19999999,0,-2.117205,0,101.06611,0,-0.29999924,0,0.1000061,0,-0.099998474,0,-0.45341977,0,0
2018-05-09,20870.53438359049,20884.130822928335,20734.569990212054,20768.561088556664,196.0,-0.004237288135593098,0.6,0,3.5,0,1.7,0,0.4,0,-0.19999999,0,-2.0913641,0,101.06611,0,-0.29999924,0,0.1000061,0,-0.099998474,0,-0.4492258,0,0
2018-05-10,20768.561088556664,20843.3415049148,20754.96464921881,20802.552186901274,1028.0,0.0016366612111293755,0.6,0,3.5,0,1.7,0,0.4,0,-0.19999999,0,-2.0662553,0,101.06611,0,-0.29999924,0,0.1000061,0,-0.099998474,0,-0.44503677,0,0
2018-05-11,20748.166429549892,20870.53438359049,20748.166429549892,20768.561088556664,512.0,-0.0016339869281045694,0.6,0,4.7,1,1.7,1,0.5,1,-0.19999999,0,-1.5126259,1,101.0507,1,-0.29999924,0,0.0,1,-0.099998474,0,-0.44085243,0,1
2018-05-14,20809.350406570193,20870.53438359049,20788.955747563436,20822.94684590803,114.0,0.002618657937806468,0.6,0,4.7,0,1.7,0,0.5,0,-0.19999999,0,-1.4993639,0,101.0507,0,-0.29999924,0,0.0,0,-0.099998474,0,-0.43794325,0,0
2018-05-15,20809.350406570193,20870.53438359049,20748.166429549892,20761.76286888775,118.0,-0.002938295788441958,0.6,0,4.7,0,1.7,0,0.5,0,-0.19999999,0,-1.486321,0,101.0507,0,-0.29999924,0,0.0,0,-0.099998474,0,-0.43503892,0,0
2018-05-16,20835.783408591276,21674.00458020127,20782.563016743017,21674.00458020127,719134.0,0.04393854785233797,0.6,0,4.7,0,1.7,0,0.5,0,-0.19999999,0,-1.4734908,0,101.0507,0,-0.29999924,0,0.0,0,-0.099998474,0,-0.43213937,0,0
2018-05-17,21687.30967816332,21873.58104963222,21161.758308661814,21600.82654140992,894636.0,-0.003376304481276904,0.6,0,4.7,0,1.7,0,0.5,0,-0.19999999,0,-1.4608672,0,101.0507,0,-0.29999924,0,0.0,0,-0.099998474,0,-0.42924455,0,0
2018-05-18,21554.258698542697,22379.17477219063,21507.690855675482,22219.513596645873,1362274.0,0.02864182322143538,0.6,0,4.7,0,1.7,0,0.5,0,-0.19999999,0,-1.4484441,0,101.0507,0,-0.29999924,0,0.0,0,-0.099998474,0,-0.42635435,0,0
2018-05-21,22272.733988494114,22944.64143557832,22079.81006804419,22944.64143557832,1513424.0,0.03263473053892185,0.6,0,4.7,0,1.7,0,0.5,0,-0.19999999,0,-1.4362162,0,101.0507,0,-0.29999924,0,0.0,0,-0.099998474,0,-0.42346874,0,0
2018-05-22,22924.68378863522,23104.302611123083,22625.319084488787,22731.75986818531,1070508.0,-0.009278051609161952,0.6,0,4.7,0,1.7,0,0.5,0,-0.19999999,0,-1.4241779,0,101.0507,0,-0.29999924,0,0.0,0,-0.099998474,0,-0.42058763,0,0
2018-05-23,22751.717515128403,22944.64143557832,22013.284578233874,22405.784968114764,1157622.0,-0.014340064383962181,0.6,0,4.7,0,1.7,0,0.5,0,-0.19999999,0,-1.4123241,0,101.0507,0,-0.29999924,0,0.0,0,-0.099998474,0,-0.41771093,0,0
2018-05-24,22405.784968114764,22651.929280412933,22152.988106835543,22612.013986526734,968664.0,0.009204275534441253,0.6,0,4.7,0,1.7,0,0.5,0,-0.19999999,0,-1.4006498,0,101.0507,0,-0.29999924,0,0.0,0,-0.099998474,0,-0.41483858,0,0
2018-05-25,22685.19202531808,22878.115945768015,22512.22575181128,22725.107319204286,703210.0,0.005001471020888992,0.6,0,4.7,0,1.7,0,0.5,0,-0.19999999,0,-1.3891503,0,101.0507,0,-0.29999924,0,0.0,0,-0.099998474,0,-0.4119705,0,0
2018-05-28,22671.886927356012,22765.02261309048,22425.74261505784,22651.929280412933,318770.0,-0.0032201405152226803,0.6,0,4.7,0,1.7,0,0.5,0,-0.19999999,0,-1.377821,0,101.0507,0,-0.29999924,0,0.0,0,-0.099998474,0,-0.40910664,0,0
2018-05-29,22678.539476337053,23516.760647947052,22565.44614365953,23516.760647947052,356834.0,0.038179148311306754,0.6,0,4.7,0,1.7,0,0.5,0,-0.19999999,0,-1.3666576,0,101.0507,0,-0.29999924,0,0.0,0,-0.099998474,0,-0.4062469,0,0
2018-05-30,23949.1763317141,24434.81240732942,23576.63358877634,23756.25241126419,693594.0,0.010183875530410003,0.6,0,4.7,0,1.7,0,0.5,0,-0.19999999,0,-1.3556559,0,101.0507,0,-0.29999924,0,0.0,0,-0.099998474,0,-0.40339124,0,0
2018-05-31,23563.328490814274,24128.79515420196,23563.328490814274,23669.769274510785,444086.0,-0.003640436852421991,0.6,0,4.7,0,1.7,0,0.5,0,-0.19999999,0,-1.3448119,0,101.0507,0,-0.29999924,0,0.0,0,-0.099998474,0,-0.40053958,0,0
2018-06-01,23656.464176548714,23902.60848884688,23490.150452022914,23882.65084190379,347056.0,0.008993816750983319,0.6,0,4.7,0,1.7,0,0.5,0,-0.19999999,0,-1.3341218,0,101.0507,0,-0.29999924,0,0.0,0,0.099998474,1,0.604269,1,0
2018-06-04,23909.261037827906,24414.854760386323,23224.048492781643,23270.616335648865,605734.0,-0.02562674094707551,0.6,0,4.7,0,1.7,0,0.5,0,-0.19999999,0,-1.3235818,0,101.0507,0,0.29999924,1,0.0,0,0.099998474,0,0.6027437,0,0
2018-06-05,23370.404570364335,23397.01476628847,22831.548102900775,22831.548102900775,330270.0,-0.01886792452830177,0.6,0,4.7,0,1.7,0,0.5,0,-0.19999999,0,-1.3131886,0,101.0507,0,0.29999924,0,0.0,0,0.099998474,0,0.601221,0,0
2018-06-06,22525.530849773302,22685.19202531808,22066.504970082144,22345.912027285467,369208.0,-0.021270396270396064,0.6,0,4.7,0,1.7,0,0.5,0,-0.19999999,0,-1.3029385,0,101.0507,0,0.29999924,0,0.0,0,0.099998474,0,0.59970105,0,0
2018-06-07,22439.0477130199,22651.929280412933,22239.47124358897,22472.310457925065,257338.0,0.005656445370645802,0.6,0,4.7,0,1.7,0,0.5,0,-0.19999999,0,-1.2928284,0,101.0507,0,0.29999924,0,0.0,0,0.099998474,0,0.5981837,0,0
2018-06-08,22445.700262000944,22592.056339583633,22199.555949702775,22312.64928238031,220382.0,-0.007104795737122305,0.6,0,4.7,0,1.7,0,0.5,0,-0.19999999,0,-1.2828554,0,101.0507,0,0.29999924,0,0.0,0,0.099998474,0,0.5966691,0,0
2018-06-11,22299.344184418234,22718.45477022325,22059.852421101106,22525.530849773302,254148.0,0.009540846750148102,0.6,0,6.6,1,1.7,1,0.6,1,-0.19999999,0,-0.74383324,1,101.1087,1,0.29999924,0,0.0,1,0.099998474,0,0.5934775,0,1
2018-06-12,22525.530849773302,22638.62418245086,22239.47124358897,22419.090066076827,114088.0,-0.004725339633784742,0.6,0,6.6,0,1.7,0,0.6,0,-0.19999999,0,-0.73742086,0,101.1087,0,0.29999924,0,0.0,0,0.099998474,0,0.5902951,0,0
2018-06-13,22478.9630069061,23257.31123768682,22359.21712524753,22918.031239654196,175822.0,0.02225519287833788,0.6,0,6.6,0,1.7,0,0.6,0,-0.19999999,0,-0.7310315,0,101.1087,0,0.29999924,0,0.0,0,0.099998474,0,0.58712184,0,0
2018-06-14,22864.81084780594,23017.819474369662,22219.513596645873,22239.47124358897,141856.0,-0.02960812772133492,0.6,0,6.6,0,1.7,0,0.6,0,-0.19999999,0,-0.7246643,0,101.1087,0,0.29999924,0,0.0,0,0.099998474,0,0.58395755,0,0
2018-06-15,22286.039086456174,22525.530849773302,22172.94575377864,22232.818694607926,106786.0,-0.000299132515705014,0.6,0,6.6,0,1.7,0,0.6,0,-0.19999999,0,-0.7183184,0,101.1087,0,0.29999924,0,0.0,0,0.099998474,0,0.5808022,0,0
2018-06-19,22226.166145626892,22545.48849671642,21201.673602548013,21201.673602548013,214300.0,-0.04637941352483543,-0.1,1,6.6,0,1.7,0,0.6,0,-0.70000005,1,-0.7119931,0,101.1087,0,0.29999924,0,0.0,0,0.099998474,0,0.5776556,0,1
2018-06-20,21095.232818851513,21494.385757713408,21042.012427003243,21348.029680130712,113260.0,0.006903043614684634,-0.1,0,6.6,0,1.7,0,0.6,0,-0.70000005,0,-0.7056874,0,101.1087,0,0.29999924,0,0.0,0,0.099998474,0,0.5745177,0,0
2018-06-21,21367.987327073806,21627.43673733404,21208.32615152903,21367.987327073806,88074.0,0.0009348706762231096,-0.1,0,6.6,0,1.7,0,0.6,0,-0.70000005,0,-0.6994006,0,101.1087,0,0.29999924,0,0.0,0,0.099998474,0,0.5713885,0,0
2018-06-22,21414.555169941046,21554.258698542697,21341.377131149686,21447.817914846182,55986.0,0.0037359900373596933,-0.1,0,6.6,0,1.7,0,0.6,0,-0.70000005,0,-0.6931318,0,101.1087,0,0.29999924,0,0.0,0,0.099998474,0,0.56826764,0,0
2018-06-25,21501.038306694438,21820.36065778398,21387.944974016904,21487.733208732374,73976.0,0.0018610421836229296,-0.1,0,6.6,0,1.7,0,0.6,0,-0.70000005,0,-0.6868802,0,101.1087,0,0.29999924,0,0.0,0,0.099998474,0,0.56515527,0,0
2018-06-26,21481.080659751344,21507.690855675482,21128.495563756664,21308.114386244517,55258.0,-0.008359133126935037,-0.1,0,6.6,0,1.7,0,0.6,0,-0.70000005,0,-0.68064487,0,101.1087,0,0.29999924,0,0.0,0,0.099998474,0,0.5620511,0,0
2018-06-27,21321.41948420659,21427.860267903096,21221.63124949111,21294.80928828245,43528.0,-0.0006244146113021376,-0.1,0,6.6,0,1.7,0,0.6,0,-0.70000005,0,-0.67442507,0,101.1087,0,0.29999924,0,0.0,0,0.099998474,0,0.5589552,0,0
2018-06-28,21354.682229111753,21434.512816884147,21061.970073946355,21135.148112737694,63026.0,-0.007497656982192846,-0.1,0,6.6,0,1.7,0,0.6,0,-0.70000005,0,-0.66822,0,101.1087,0,0.29999924,0,0.0,0,0.099998474,0,0.5558674,0,0
2018-06-29,21155.105759680802,21308.114386244517,21035.359878022224,21161.758308661814,38044.0,0.0012590494176893952,-0.1,0,6.6,0,1.7,0,0.6,0,-0.70000005,0,-0.66202873,0,101.1087,0,0.29999924,0,0.0,0,0.099998474,0,0.55278754,0,0
2018-07-02,21181.715955604916,21401.25007197896,21141.800661718735,21155.105759680802,37844.0,-0.0003143665513980487,-0.1,0,6.6,0,1.7,0,0.6,0,-0.70000005,0,-0.65585047,0,101.1087,0,0.29999924,0,0.0,0,-0.79999924,1,0.05484541,1,0
2018-07-03,21155.105759680802,21188.368504585957,20889.003800439532,21108.537916813584,49978.0,-0.002201257861635053,-0.1,0,6.6,0,1.7,0,0.6,0,-0.70000005,0,-0.64968437,0,101.1087,0,0.29999924,0,0.0,0,-0.79999924,0,0.054058187,0,0
2018-07-04,21155.105759680802,21181.715955604916,20822.478310629205,20835.783408591276,38382.0,-0.012921525370312437,-0.1,0,6.6,0,1.7,0,0.6,0,-0.70000005,0,-0.64352953,0,101.1087,0,0.29999924,0,0.0,0,-0.79999924,0,0.05327094,0,0
2018-07-05,20849.088506553337,20882.35125145851,20336.842235013897,20529.766155463818,66712.0,-0.014687100893997496,-0.1,0,6.6,0,1.7,0,0.6,0,-0.70000005,0,-0.6373852,0,101.1087,0,-0.79999924,1,0.0,0,-0.79999924,0,0.05248367,0,0
