symbol,factor,representation,horizon,n_obs,pearson_corr,pearson_t,pearson_p,spearman_corr,spearman_t,spearman_p
NI,PMI_生产经营活动预期_全国_当期值_月,level,H2,2164,0.24803046546443405,11.904746629691116,1.0686620633384866e-31,0.2738451309078355,13.23914459923187,1.5784020435693753e-38
NI,PMI_生产经营活动预期_全国_当期值_月,level,H3,2118,0.258808845527607,12.325142248759825,9.2677766820038e-34,0.3253130466151134,15.825189524837489,2.1296333093852094e-53
NI,PMI_生产经营活动预期_全国_当期值_月,diff,5d,2185,0.04122088849544525,1.9275847673416138,0.054036300629377365,0.011627287626888026,0.5432936670161519,0.5869830941882072
NI,PMI_生产经营活动预期_全国_当期值_月,diff,20d,2170,0.028140839189291,1.3108068704605103,0.1900627315044403,0.05277051120312361,2.460517620773447,0.013951138944788971
NI,PMI_生产经营活动预期_全国_当期值_月,diff,H1,2124,0.06504756419861986,3.002786590379018,0.0027064439475462734,0.02522605491658744,1.1624124507422426,0.2451986816302637
NI,PMI_生产经营活动预期_全国_当期值_月,diff,H2,2159,0.06293997332759955,2.9289607457858797,0.0034366479966375673,0.025288088598434653,1.1748434077183396,0.2401870464952849
NI,PMI_生产经营活动预期_全国_当期值_月,diff,H3,2113,0.06572260444150024,3.02620867893631,0.0025063276857200333,0.03966217002538589,1.8237380080927486,0.06833301938531518
NI,PMI_生产经营活动预期_全国_当期值_月,zscore,5d,1939,0.001969112125534818,0.08666347492368635,0.930947967232313,-0.025201228081038255,-1.109492752619938,0.26735539252127943
NI,PMI_生产经营活动预期_全国_当期值_月,zscore,20d,1924,-0.058487646261632054,-2.568531686053733,0.010287944200268335,-0.04302370355681148,-1.8879339864020375,0.05918532278122391
NI,PMI_生产经营活动预期_全国_当期值_月,zscore,H1,1878,-0.2751485136325239,-12.395917771869964,5.656069094734723e-34,-0.13009402274550821,-5.683034776888537,1.5310454690335338e-08
NI,PMI_生产经营活动预期_全国_当期值_月,zscore,H2,1913,-0.34034922942161605,-15.823009675324485,4.354912491065062e-53,-0.24277125607513972,-10.940028749837515,4.621474029767363e-27
NI,PMI_生产经营活动预期_全国_当期值_月,zscore,H3,1867,-0.3384927742610227,-15.535080522932352,2.839030091217984e-51,-0.21821009977187666,-9.656241977114142,1.4640558194391295e-21
NI,社会融资规模_当月值,level,5d,592,0.08565215766429901,2.0881576538085938,0.03721194341778755,0.09227179343745484,2.2508766342877515,0.024760689339387163
NI,社会融资规模_当月值,level,20d,577,-0.05390987917780876,-1.2945960760116577,0.1959790736436844,-0.0335660945533946,-0.8053404813245626,0.4209561202058381
NI,社会融资规模_当月值,level,H1,563,0.050154789908031135,1.1894351508976435,0.23477164297444542,0.007667162638789726,0.18160544759760378,0.8559579693731074
NI,社会融资规模_当月值,level,H2,566,-0.024694174600366752,-0.5866330458783419,0.5576849052994184,-0.060692829060625175,-1.4440369240757753,0.14928384151339377
NI,社会融资规模_当月值,level,H3,520,-0.05074074888172536,-1.1563293415720965,0.24807948295409912,-0.017010403806737816,-0.38720623748631816,0.698762566181367
NI,社会融资规模_当月值,diff,5d,571,0.130899116396904,3.1495306491851807,0.0017211477970704436,0.12855088952771357,3.092072228652499,0.0020850026968950676
NI,社会融资规模_当月值,diff,20d,556,-0.06868432462215424,-1.6204638481140137,0.10570162534713745,-0.12470561362352135,-2.9583147784306356,0.00322534529895972
NI,社会融资规模_当月值,diff,H1,543,0.07283416300045938,1.69859076488453,0.08997127880331618,-0.003210926234856523,-0.07468462417973813,0.9404932485222389
NI,社会融资规模_当月值,diff,H2,545,-0.082532919553788,-1.9297956447042475,0.05415274015632031,-0.1411656902269526,-3.3227680425145443,0.00095131745924365
NI,社会融资规模_当月值,diff,H3,499,0.05890217884165642,1.3154194206921066,0.1889754936258755,-0.045872576008665886,-1.023737816417973,0.3064571521050534
NI,社会融资规模_当月值,zscore,5d,341,-0.01105019508704862,-0.20346809139939373,0.8388912617395194,-0.01741342315595786,-0.3206637431269922,0.7486628024016716
NI,社会融资规模_当月值,zscore,20d,326,-0.25809683002502654,-4.808665062179381,2.3306634577408102e-06,-0.22324378385165236,-4.122427272219884,4.767784496115666e-05
NI,社会融资规模_当月值,zscore,H1,323,-0.1758882946631367,-3.2012042103641116,0.0015054985952939858,-0.16986947676405514,-3.0883461333146625,0.0021884742352922984
NI,社会融资规模_当月值,zscore,H2,315,-0.3439565733047565,-6.480624678841045,3.5467052565541055e-10,-0.27534592521843565,-5.067239761414411,6.914330873498378e-07
NI,社会融资规模_当月值,zscore,H3,269,-0.3409448814013088,-5.926161372238344,9.538726523471489e-09,-0.2763760257169635,-4.6990515077279165,4.189768983409777e-06
NI,PPI_汽车制造业(全国:当期同比增长率:月),level,5d,2520,0.049018897116184235,2.4627130031585693,0.0138555858284235,0.055849410358604426,2.8068863594534306,0.005040781007083521
NI,PPI_汽车制造业(全国:当期同比增长率:月),level,20d,2505,0.10143109411001205,5.1009039878845215,3.6335725894787174e-07,0.1328384398937554,6.705330575375505,2.4749810501440654e-11
NI,PPI_汽车制造业(全国:当期同比增长率:月),level,H1,2459,0.1848477845995622,9.323225554698684,2.4335358887508302e-20,0.3337218488748424,17.547966650211688,4.846852738118286e-65
NI,PPI_汽车制造业(全国:当期同比增长率:月),level,H2,2494,0.15212572934747084,7.683534160326832,2.2090037586567106e-14,0.292215632963775,15.253148088144474,2.7294531398712804e-50
NI,PPI_汽车制造业(全国:当期同比增长率:月),level,H3,2448,0.17921639240687634,9.00937919227686,4.070308850510539e-19,0.3311209276277218,17.355306851908523,1.0101667188347015e-63
NI,PPI_汽车制造业(全国:当期同比增长率:月),diff,5d,2496,0.013982970267534256,0.6983773112297058,0.48500508069992065,0.009077265468199933,0.4533369874392051,0.6503455416975323
NI,PPI_汽车制造业(全国:当期同比增长率:月),diff,20d,2481,0.08564906567335129,4.280157089233398,1.9385986888664775e-05,0.10482118163186331,5.247910500426129,1.6687570439840653e-07
NI,PPI_汽车制造业(全国:当期同比增长率:月),diff,H1,2435,0.09705457661816846,4.8099682156324715,1.6017829868115255e-06,0.19008854028016417,9.550334467579752,3.0317449173132543e-21
NI,PPI_汽车制造业(全国:当期同比增长率:月),diff,H2,2470,0.10563145189359728,5.277185682408691,1.426079533660504e-07,0.18968315603448355,9.597502966338647,1.9295246098306288e-21
NI,PPI_汽车制造业(全国:当期同比增长率:月),diff,H3,2424,0.1157739178449801,5.736249547909453,1.0885599612389646e-08,0.21646637303581312,10.911856244787845,4.274443169072523e-27
NI,PPI_汽车制造业(全国:当期同比增长率:月),zscore,5d,2269,0.06569234919450592,3.1345822951676268,0.0017430198244469883,0.07397532227853634,3.5318658099366846,0.00042087972276003133
NI,PPI_汽车制造业(全国:当期同比增长率:月),zscore,20d,2254,0.13492895240898276,6.462180960826446,1.2609539773307332e-10,0.12702915715355545,6.077432786778768,1.4300368656299069e-09
NI,PPI_汽车制造业(全国:当期同比增长率:月),zscore,H1,2208,0.35936759476015495,18.087092478918592,2.713110668613853e-68,0.3739976684608121,18.940466682474703,3.0050035019798673e-74
NI,PPI_汽车制造业(全国:当期同比增长率:月),zscore,H2,2243,0.35708074630295095,18.096988133736797,1.9794553477839707e-68,0.3411619974960856,17.18112653831194,2.995358137038986e-62
NI,PPI_汽车制造业(全国:当期同比增长率:月),zscore,H3,2197,0.3998055005940321,20.435542617568817,4.10270036358278e-85,0.4085421341022817,20.970427700882308,3.804006712204826e-89
NI,国内生产总值GDP_累计同比,level,5d,2513,0.03640495985746384,1.825458288192749,0.06805058568716049,0.04547660100712773,2.281187092487581,0.022620764758245315
NI,国内生产总值GDP_累计同比,level,20d,2498,0.044447559863328934,2.2227962017059326,0.026318881660699844,0.06637949629050291,3.3236490492068813,0.000901309999644561
NI,国内生产总值GDP_累计同比,level,H1,2452,0.12463779189870518,6.217739967661448,5.91092985937497e-10,0.4892897629866032,27.76977032741381,8.522183336547948e-148
NI,国内生产总值GDP_累计同比,level,H2,2487,0.1654605972482771,8.363451894347978,1.0011770471022324e-16,0.5629843239214497,33.957341309535366,5.748063090855623e-208
NI,国内生产总值GDP_累计同比,level,H3,2441,0.15929664992735101,7.968817177000916,2.435894539867787e-15,0.5494556761168565,32.477322986116754,1.331489486683613e-192
NI,国内生产总值GDP_累计同比,diff,5d,2456,0.02231098711490631,1.1055138111114502,0.2690456807613373,0.0030245793976413286,0.14983188912175088,0.8809095621938124
NI,国内生产总值GDP_累计同比,diff,20d,2441,0.009216642007231712,0.4551945924758911,0.6490089297294617,-0.04489289805319969,-2.2193286334333524,0.026556053807763044
NI,国内生产总值GDP_累计同比,diff,H1,2395,-0.04260771168403807,-2.0861913037606983,0.037066951023867784,0.07091183901052796,3.477641219692542,0.0005148736606973277
NI,国内生产总值GDP_累计同比,diff,H2,2430,-0.025088697182461643,-1.2366282846806453,0.21634471714381973,0.02136768021630518,1.0531273313196599,0.29238742935190914
NI,国内生产总值GDP_累计同比,diff,H3,2384,-0.041898803437538316,-2.0466992859824624,0.04079715543543483,0.003211626410769806,0.15674660351400846,0.8754578404393524
NI,国内生产总值GDP_累计同比,zscore,5d,2262,0.020432119602794202,0.971534692522049,0.331386051911709,0.011394515791513737,0.541724265403367,0.5880618718429096
NI,国内生产总值GDP_累计同比,zscore,20d,2247,0.015740053741864123,0.7458786708868552,0.4558187997977909,-0.011302366873948949,-0.5355565237684794,0.5923181315012611
NI,国内生产总值GDP_累计同比,zscore,H1,2201,0.09991161648163956,4.70876620088978,2.6475117387482186e-06,-0.14182702661760652,-6.718681240554368,2.327914201115035e-11
NI,国内生产总值GDP_累计同比,zscore,H2,2236,0.16595694219989118,7.954291755200961,2.835552093999739e-15,-0.05136444596635805,-2.430960210412259,0.015137063354299868
NI,国内生产总值GDP_累计同比,zscore,H3,2190,0.12186061693459645,5.742960809842632,1.0599823311874845e-08,-0.09095069392070508,-4.272021153561992,2.0200217521859184e-05
SN,PPI_有色金属冶炼及压延加工业(全国:当期同比增长率:月),level,5d,2520,-0.0014925478026270866,-0.07489565014839172,0.9403055906295776,0.0008795611284114572,0.0441361105396718,0.964799408375005
SN,PPI_有色金属冶炼及压延加工业(全国:当期同比增长率:月),level,20d,2505,0.005258399993181229,0.2630813419818878,0.7925079464912415,-0.027198903110889707,-1.3612644894990777,0.17355265096743666
SN,PPI_有色金属冶炼及压延加工业(全国:当期同比增长率:月),level,H1,2452,-0.45203744835142284,-25.083787257413174,8.792338895460402e-124,-0.38477786638653233,-20.634174161480164,2.376122524171528e-87
SN,PPI_有色金属冶炼及压延加工业(全国:当期同比增长率:月),level,H2,2496,-0.38588456938340154,-20.88897367087901,1.9833860669050394e-89,-0.3561290512621074,-19.032932279392902,1.5928099677218623e-75
SN,PPI_有色金属冶炼及压延加工业(全国:当期同比增长率:月),level,H3,2477,-0.33144678171973546,-17.477186075595807,1.3796950618799333e-64,-0.3183775427520033,-16.708527759533897,1.8215386425670206e-59
SN,PPI_有色金属冶炼及压延加工业(全国:当期同比增长率:月),diff,5d,2496,0.03987622261047363,1.9930022954940796,0.04636998474597931,0.0030402026508037855,0.15182831246573733,0.8793346311069629
SN,PPI_有色金属冶炼及压延加工业(全国:当期同比增长率:月),diff,20d,2481,0.007220632862299681,0.3595214784145355,0.719235897064209,-0.023782311602238017,-1.1844457700541613,0.23635019698919135
SN,PPI_有色金属冶炼及压延加工业(全国:当期同比增长率:月),diff,H1,2428,-0.007537907229334278,-0.37128595847988805,0.710456976099304,0.023012859732105904,1.1337858132208156,0.25699642749258006
SN,PPI_有色金属冶炼及压延加工业(全国:当期同比增长率:月),diff,H2,2472,0.02131702029498772,1.059677401559225,0.289394998139244,0.0309101351784187,1.5369401308449717,0.12443605308165195
SN,PPI_有色金属冶炼及压延加工业(全国:当期同比增长率:月),diff,H3,2453,0.07522869279775667,3.7349739337824692,0.00019201581681283555,0.07159760081430233,3.5537439383976364,0.0003869658368103756
SN,PPI_有色金属冶炼及压延加工业(全国:当期同比增长率:月),zscore,5d,2269,0.05746424795132859,2.740575206856429,0.0061812673752922945,0.051519549102386535,2.4562634501456118,0.014113523432207255
SN,PPI_有色金属冶炼及压延加工业(全国:当期同比增长率:月),zscore,20d,2254,0.1155955810354474,5.522638049750855,3.723985196502902e-08,0.07791337201459103,3.708671799136104,0.00021338701416746575
SN,PPI_有色金属冶炼及压延加工业(全国:当期同比增长率:月),zscore,H1,2201,-0.08315247234215381,-3.912861036165869,9.397943590053002e-05,-0.08892304067872071,-4.18649709315901,2.9445059634054514e-05
SN,PPI_有色金属冶炼及压延加工业(全国:当期同比增长率:月),zscore,H2,2245,-0.02510447236293715,-1.1893307059690625,0.23443544166495955,-0.0449970577863782,-2.1332358114380896,0.033013636985086886
SN,PPI_有色金属冶炼及压延加工业(全国:当期同比增长率:月),zscore,H3,2226,0.07197120805831077,3.4029369175304707,0.0006784621132720939,0.029058954352783696,1.370979041738445,0.1705198177046312
SN,PPIRM_有色金属材料类(全国:当期同比增长率:月),level,5d,2520,0.0035464128013700247,0.17795896530151367,0.8587716817855835,-0.0014158983323413735,-0.07104939242875273,0.9433640875794103
SN,PPIRM_有色金属材料类(全国:当期同比增长率:月),level,20d,2505,0.020287035033106804,1.0151691436767578,0.3101232945919037,-0.026956472584761068,-1.3491223408594635,0.1774197014180175
SN,PPIRM_有色金属材料类(全国:当期同比增长率:月),level,H1,2452,-0.5175621295922382,-29.93998630437665,4.102141933203234e-168,-0.46191507649045255,-25.778562458931464,7.31116708939097e-130
SN,PPIRM_有色金属材料类(全国:当期同比增长率:月),level,H2,2496,-0.45185242263268366,-25.295009880476815,7.417916551845538e-126,-0.43532039823915253,-24.148033186509075,5.975046056381063e-116
SN,PPIRM_有色金属材料类(全国:当期同比增长率:月),level,H3,2477,-0.3900067557081953,-21.07117545925279,8.633971347299757e-91,-0.3980052996058048,-21.5836909417321,8.267644545346939e-95
SN,PPIRM_有色金属材料类(全国:当期同比增长率:月),diff,5d,2496,0.03449087589979172,1.7234985828399658,0.08492281287908554,-0.000990413110769825,-0.04946121931283227,0.9605557024169666
SN,PPIRM_有色金属材料类(全国:当期同比增长率:月),diff,20d,2481,0.027272894978523254,1.3584105968475342,0.17445631325244904,-0.013527023546613295,-0.6735661392900646,0.5006499788386353
SN,PPIRM_有色金属材料类(全国:当期同比增长率:月),diff,H1,2428,-0.01445614782861664,-0.7121038981416634,0.47646891437362127,0.029812020290506384,1.4690273560884315,0.14195502344631183
SN,PPIRM_有色金属材料类(全国:当期同比增长率:月),diff,H2,2472,0.02673720876511458,1.3292902920263248,0.1838749786538915,0.050421801591759775,2.509109442289905,0.012167149130739475
SN,PPIRM_有色金属材料类(全国:当期同比增长率:月),diff,H3,2453,0.0972395043155406,4.837014632258542,1.3997595814186902e-06,0.0991532909448334,4.9331487204146915,8.633780339779256e-07
SN,PPIRM_有色金属材料类(全国:当期同比增长率:月),zscore,5d,2269,0.05199408375007971,2.4789485712853305,0.013249264721691164,0.06015498372244635,2.869356913527666,0.004151158010706875
SN,PPIRM_有色金属材料类(全国:当期同比增长率:月),zscore,20d,2254,0.11854867303607043,5.665709183794169,1.6513544783712928e-08,0.10103971301212339,4.819528491305995,1.5349052020718368e-06
SN,PPIRM_有色金属材料类(全国:当期同比增长率:月),zscore,H1,2201,-0.14772211657270448,-7.004048612362084,3.291964497450201e-12,-0.1354625968315101,-6.411412233023331,1.759064330637995e-10
SN,PPIRM_有色金属材料类(全国:当期同比增长率:月),zscore,H2,2245,-0.07966330708734429,-3.7849088812348075,0.00015779775925815672,-0.0869064309507941,-4.131548263218533,3.735464894461466e-05
SN,PPIRM_有色金属材料类(全国:当期同比增长率:月),zscore,H3,2226,0.012915095214908552,0.6091177101993409,0.5425086338941424,-0.02576499564680681,-1.2154627752382472,0.22431864683857689
SN,PPI_计算机、通信和其他电子设备制造业(全国:当期同比增长率:月),level,5d,2520,-0.027835102751851082,-1.3972978591918945,0.16244669258594513,-0.02791407961184413,-1.4012655397018612,0.16125791766794684
SN,PPI_计算机、通信和其他电子设备制造业(全国:当期同比增长率:月),level,20d,2505,-0.06276871263980865,-3.1465227603912354,0.0016716683749109507,-0.04000121974856744,-2.002863694410221,0.045299577464091294
SN,PPI_计算机、通信和其他电子设备制造业(全国:当期同比增长率:月),level,H1,2452,-0.11403681469671821,-5.681598114024084,1.4923687390594806e-08,0.013597482817567199,0.6731032899439465,0.5009450653607632
SN,PPI_计算机、通信和其他电子设备制造业(全国:当期同比增长率:月),level,H2,2496,-0.10082125992754747,-5.060797100167789,4.479319427879766e-07,0.013816762305286265,0.6900744832858458,0.49021155640350844
SN,PPI_计算机、通信和其他电子设备制造业(全国:当期同比增长率:月),level,H3,2477,-0.15625940399827098,-7.870487861886541,5.2359500628264454e-15,-0.02113410058140625,-1.0516431131903834,0.2930659845426462
SN,PPI_计算机、通信和其他电子设备制造业(全国:当期同比增长率:月),diff,5d,2496,0.08362805098295212,4.191062927246094,2.8731676138704643e-05,0.11112192437138219,5.5840078817246965,2.6048252297910666e-08
SN,PPI_计算机、通信和其他电子设备制造业(全国:当期同比增长率:月),diff,20d,2481,0.22202415764331818,11.337453842163086,4.394710026063303e-29,0.2456307456874028,12.616367778477912,2.0520811807935232e-35
SN,PPI_计算机、通信和其他电子设备制造业(全国:当期同比增长率:月),diff,H1,2428,0.004981648439317821,0.24537135593725445,0.8061896600650229,0.042071880892389224,2.074063396870702,0.03817867727759599
SN,PPI_计算机、通信和其他电子设备制造业(全国:当期同比增长率:月),diff,H2,2472,0.07994716416117037,3.9860606425325114,6.912717910110935e-05,0.11085112152994521,5.543363994113874,3.282129050366072e-08
SN,PPI_计算机、通信和其他电子设备制造业(全国:当期同比增长率:月),diff,H3,2453,0.15432595778569458,7.732944719432956,1.522704970849209e-14,0.18552101441321375,9.34695594772457,1.9637663254983246e-20
SN,PPI_计算机、通信和其他电子设备制造业(全国:当期同比增长率:月),zscore,5d,2269,0.0438639110583716,2.090505504104397,0.03668354362367374,0.06683384137614565,3.1892921321667695,0.0014456793961103917
SN,PPI_计算机、通信和其他电子设备制造业(全国:当期同比增长率:月),zscore,20d,2254,0.09583628728566564,4.56896465531053,5.166182297318665e-06,0.07048236546462809,3.3530967808422765,0.000812352329044261
SN,PPI_计算机、通信和其他电子设备制造业(全国:当期同比增长率:月),zscore,H1,2201,-0.13169006941295835,-6.229662298813749,5.584508310186939e-10,-0.021099073055595753,-0.9896296070013766,0.3224640706214033
SN,PPI_计算机、通信和其他电子设备制造业(全国:当期同比增长率:月),zscore,H2,2245,-0.06238138475947153,-2.9601676706980093,0.003106952628078658,0.009886131851657836,0.46823325948679295,0.6396632852816525
SN,PPI_计算机、通信和其他电子设备制造业(全国:当期同比增长率:月),zscore,H3,2226,-0.0596567362800718,-2.8183898820554125,0.004869203830988501,-0.0064699100788828305,-0.30512284568207226,0.7603011440466126
SN,制造业采购经理指数PMI_新出口订单,level,5d,2504,0.062201403081417084,3.1173503398895264,0.0018455854151397943,0.014833074858865772,0.7420319806014077,0.45813760927018266
SN,制造业采购经理指数PMI_新出口订单,level,20d,2489,0.014152483083307743,0.7058526277542114,0.4803445339202881,0.01794732706085564,0.8951743418851181,0.37078052640500925
SN,制造业采购经理指数PMI_新出口订单,level,H1,2436,-0.1446810459873739,-7.213825503728777,7.232205831446311e-13,0.14486662110097928,7.223276530926923,6.756570420942831e-13
SN,制造业采购经理指数PMI_新出口订单,level,H2,2480,-0.082745687222268,-4.133214133406502,3.6960729255739046e-05,0.15139239730732962,7.624117471683687,3.476834656754033e-14
SN,制造业采购经理指数PMI_新出口订单,level,H3,2461,-0.1022526004319027,-5.097250556743907,3.7084284765392617e-07,0.06202499382314863,3.0816477312303716,0.0020813928228863164
SN,制造业采购经理指数PMI_新出口订单,diff,5d,2504,0.08720365911722183,4.378606796264648,1.2435166354407556e-05,0.029507333215748315,1.4765996543515714,0.13990882978179078
SN,制造业采购经理指数PMI_新出口订单,diff,20d,2489,0.07458392530679703,3.7298765182495117,0.00019585796690080315,0.0641006743182692,3.2032775088223824,0.001375901430882707
SN,制造业采购经理指数PMI_新出口订单,diff,H1,2436,-0.0307657930604296,-1.5185672730005095,0.12900132661697988,0.09527496297085734,4.721926155385141,2.468889453063174e-06
SN,制造业采购经理指数PMI_新出口订单,diff,H2,2480,-0.01589404837922699,-0.7912979570274633,0.42884587176572736,0.09409104429218723,4.704678292886531,2.6824205578890795e-06
SN,制造业采购经理指数PMI_新出口订单,diff,H3,2461,-0.025240934667754095,-1.2520540769961477,0.21066923538312696,0.05655892148048098,2.8091577756978565,0.005006385232940104
SN,制造业采购经理指数PMI_新出口订单,zscore,5d,2253,0.09606608900015114,4.579005313146365,4.926611244753235e-06,0.034324288078258304,1.6294658764405512,0.10335435135515368
SN,制造业采购经理指数PMI_新出口订单,zscore,20d,2238,0.07431273857156265,3.5237221746748406,0.00043407273255431194,0.033489758097482246,1.5844976205900676,0.11322193269489883
SN,制造业采购经理指数PMI_新出口订单,zscore,H1,2185,-0.09692270060291246,-4.549900502082043,5.661568170075978e-06,-0.018112504155233793,-0.8464018727008192,0.39742136536001194
SN,制造业采购经理指数PMI_新出口订单,zscore,H2,2229,-0.07141749684446355,-3.3788982780217998,0.0007403027781002451,-0.036247127573899994,-1.7116666629263835,0.08709734989476815
SN,制造业采购经理指数PMI_新出口订单,zscore,H3,2210,-0.0858918880936193,-4.050975421881883,5.2766870609425836e-05,-0.08604857702412289,-4.058420520606833,5.1124899310441214e-05
SN,制造业采购经理指数PMI_生产,level,5d,2504,0.09015248715877533,4.527864456176758,6.2373524087888654e-06,0.003576341154646915,0.1788897142784992,0.8580387832834228
SN,制造业采购经理指数PMI_生产,level,20d,2489,0.05806876718997955,2.9007742404937744,0.0037551075220108032,0.02959107200811394,1.4763482572168323,0.1399770257282411
SN,制造业采购经理指数PMI_生产,level,H1,2436,-0.009504269024356029,-0.46891985689944304,0.6391689177830144,0.3753892166485492,19.98133649539642,2.258817055873081e-82
SN,制造业采购经理指数PMI_生产,level,H2,2480,0.06727651162098783,3.356596852647804,0.0008009891446604094,0.3919764206247187,21.209695993282917,7.04573630838103e-92
SN,制造业采购经理指数PMI_生产,level,H3,2461,0.04495076302400813,2.23128752749943,0.02575191250959502,0.2952820320921039,15.325916054167557,1.0502073433482202e-50
SN,制造业采购经理指数PMI_生产,diff,5d,2504,0.07493065297603607,3.7585973739624023,0.00017477698565926403,-0.021473120885209727,-1.074333134153748,0.2827769951581791
SN,制造业采购经理指数PMI_生产,diff,20d,2489,0.05783773213624954,2.8891944885253906,0.003895725356414914,-0.0080868417731726,-0.40330261659511796,0.6867602860276277
SN,制造业采购经理指数PMI_生产,diff,H1,2436,-0.011300206369979382,-0.5575378963636006,0.5772112437242239,0.019354680392128364,0.9550533899725923,0.3396455388449145
SN,制造业采购经理指数PMI_生产,diff,H2,2480,-0.010035486579311444,-0.49958680082707335,0.6174104076211637,0.011747201835229962,0.5848103489129821,0.5587284867937546
SN,制造业采购经理指数PMI_生产,diff,H3,2461,-0.012577321377418517,-0.6237373856148527,0.5328579198698139,-0.019804851448428955,-0.9822816756635903,0.3260577332559563
SN,制造业采购经理指数PMI_生产,zscore,5d,2253,0.0377803110815038,1.793756319001696,0.07298624338198742,-0.04038485391569308,-1.9176118562791855,0.05528666391458052
SN,制造业采购经理指数PMI_生产,zscore,20d,2238,0.011907242652321893,0.563090102107735,0.5734299873287558,-0.041131868090376084,-1.9466237665563013,0.051704937599578345
SN,制造业采购经理指数PMI_生产,zscore,H1,2185,-0.04627895224539311,-2.1645915453683253,0.030527052917848525,0.0378390124413966,1.7692035141290356,0.07699951743454185
SN,制造业采购经理指数PMI_生产,zscore,H2,2229,-0.03401908833039644,-1.6063279978990346,0.10834363188611901,0.02651560657255951,1.251740776715589,0.21079579389777342
SN,制造业采购经理指数PMI_生产,zscore,H3,2210,-0.059254323978312075,-2.78922368275353,0.005328784849356196,-0.04145323807200319,-1.9495368815309106,0.05135778064537301
SN,PPI_有色金属矿采选业(全国:当期同比增长率:月),level,5d,2520,0.00011572967196116224,0.0058072772808372974,0.9953660368919373,0.011666468281890111,0.5854594557656474,0.5582912848524557
SN,PPI_有色金属矿采选业(全国:当期同比增长率:月),level,20d,2505,0.012647757306694984,0.632817804813385,0.5269107222557068,-0.0006019821322781283,-0.030117166120251115,0.9759760114463775
SN,PPI_有色金属矿采选业(全国:当期同比增长率:月),level,H1,2452,-0.6305963661357646,-40.217094276975864,5.255866931117326e-272,-0.5963052100978277,-36.76775459477705,4.6093664960818205e-236
SN,PPI_有色金属矿采选业(全国:当期同比增长率:月),level,H2,2496,-0.6047232581960621,-37.91876575522415,7.788367004369099e-249,-0.5708474167987514,-34.72125369887194,7.807254981907451e-216
SN,PPI_有色金属矿采选业(全国:当期同比增长率:月),level,H3,2477,-0.5537761837514894,-33.08653383064263,4.227871339440475e-199,-0.5210483642557672,-30.370245065486067,1.7810784876671301e-172
SN,PPI_有色金属矿采选业(全国:当期同比增长率:月),diff,5d,2496,0.002325490117073059,0.11613520234823227,0.90755295753479,-0.0060727888709719655,-0.303280449688929,0.7617014395530968
SN,PPI_有色金属矿采选业(全国:当期同比增长率:月),diff,20d,2481,0.023045938462018967,1.1477519273757935,0.25118258595466614,-0.003090015092344616,-0.1538512174999646,0.8777395716494397
SN,PPI_有色金属矿采选业(全国:当期同比增长率:月),diff,H1,2428,0.033569376990365066,1.654373334572859,0.09818104203891789,0.01543216663694279,0.7601932737420343,0.4472129347730918
SN,PPI_有色金属矿采选业(全国:当期同比增长率:月),diff,H2,2472,0.044494477728687656,2.213527466509676,0.026952363556549796,0.03407966081578806,1.6947127107432025,0.09025598665915316
SN,PPI_有色金属矿采选业(全国:当期同比增长率:月),diff,H3,2453,0.09467902065901919,4.708479922537459,2.6348677624163177e-06,0.10007383735724928,4.9794095957282005,6.821460385209845e-07
SN,PPI_有色金属矿采选业(全国:当期同比增长率:月),zscore,5d,2269,0.04537779984141725,2.1628021557875523,0.030660642341815286,0.0539112445081704,2.570615713516598,0.01021508506080355
SN,PPI_有色金属矿采选业(全国:当期同比增长率:月),zscore,20d,2254,0.10534190577511766,5.026995526450198,5.374913316748402e-07,0.09391612424694765,4.476598469409498,7.96242621646891e-06
SN,PPI_有色金属矿采选业(全国:当期同比增长率:月),zscore,H1,2201,-0.019365645528676954,-0.9082931616877687,0.36382288383100697,-0.0978020255358035,-4.608371968983002,4.290679399559167e-06
SN,PPI_有色金属矿采选业(全国:当期同比增长率:月),zscore,H2,2245,0.004662202529522289,0.22080580785328696,0.8252637378127293,-0.05933169564508493,-2.8149271398084825,0.004921423141226696
SN,PPI_有色金属矿采选业(全国:当期同比增长率:月),zscore,H3,2226,0.07034160232959301,3.3254984297959007,0.000896947984054486,0.01062816594913104,0.5012452247738688,0.6162481575263213
SN,制造业采购经理指数PMI_新订单,level,5d,2504,0.08186012506484985,4.108431339263916,4.1116378270089626e-05,-0.017586284717135484,-0.8798019531899026,0.3790510995082878
SN,制造业采购经理指数PMI_新订单,level,20d,2489,0.0367387980222702,1.83339524269104,0.06686358153820038,-0.022679638493653877,-1.1313207227045006,0.2580292022574141
SN,制造业采购经理指数PMI_新订单,level,H1,2436,-0.0489452028498136,-2.4176378645178236,0.015694637784771513,0.3016316023697047,15.608127236206922,2.0437401994320333e-52
SN,制造业采购经理指数PMI_新订单,level,H2,2480,0.043520899728332896,2.1685038521757765,0.030215224454488855,0.3288518605776029,17.334186891998993,1.2643507219583237e-63
SN,制造业采购经理指数PMI_新订单,level,H3,2461,0.019091419362114233,0.9468837045013857,0.34379107973177553,0.2390865242090235,12.210006863901617,2.4847233342669426e-33
SN,制造业采购经理指数PMI_新订单,diff,5d,2504,0.07662027329206467,3.8438453674316406,0.00012414016237016767,-0.015477739836637786,-0.7742892348287546,0.4388329270640247
