entry_date,exit_date,contract,direction,p_entry,p_exit,hold_days,raw_return,net_return
2018-09-04,2018-09-26,AL1812,SHORT,14885.0,14585.0,15,0.020154536,0.019154536
2018-10-12,2018-11-02,AL1901,SHORT,14340.0,13970.0,15,0.025801957,0.024801956
2018-11-06,2018-11-27,AL1902,SHORT,13940.0,13770.0,15,0.01219511,0.01119511
2018-12-11,2019-01-03,AL1903,SHORT,13730.0,13350.0,15,0.027676642,0.026676642
2019-01-07,2019-01-28,AL1903,SHORT,13460.0,13485.0,15,-0.0018573999,-0.0028574
2019-02-20,2019-03-13,AL1905,SHORT,13505.0,13605.0,15,-0.007404685,-0.008404685
2019-04-18,2019-05-14,AL1907,SHORT,14055.0,14180.0,15,-0.008893609,-0.009893609
2019-05-16,2019-06-06,AL1908,SHORT,14345.0,13930.0,15,0.028929949,0.027929949
2019-06-13,2019-07-04,AL1909,SHORT,13905.0,13785.0,15,0.008629978,0.0076299775
2019-07-17,2019-08-07,AL1910,LONG,13905.0,13795.0,15,-0.007910848,-0.008910848
2019-08-09,2019-08-30,AL1911,LONG,13910.0,14220.0,15,0.022286177,0.021286177
2019-09-11,2019-10-10,AL1912,LONG,14380.0,13900.0,15,-0.033379674,-0.034379672
2019-10-11,2019-11-01,AL2001,LONG,13775.0,13850.0,15,0.005444646,0.0044446457
2019-11-14,2019-12-05,AL2002,LONG,13705.0,13835.0,15,0.009485602,0.008485602
2019-12-12,2020-01-03,AL2003,LONG,13850.0,13995.0,15,0.010469317,0.009469317
2020-01-13,2020-02-11,AL2004,LONG,13920.0,13755.0,15,-0.0118534565,-0.012853457
2020-02-17,2020-03-09,AL2005,LONG,13705.0,12890.0,15,-0.059467375,-0.060467374
2020-03-06,2020-03-27,AL2006,LONG,13205.0,11755.0,15,-0.109806895,-0.1108069
2020-04-02,2020-04-24,AL2007,LONG,11510.0,12220.0,15,0.061685443,0.060685445
2020-05-06,2020-05-27,AL2008,LONG,12460.0,12825.0,15,0.029293776,0.028293775
2020-06-18,2020-07-13,AL2009,LONG,13405.0,14385.0,15,0.073107004,0.072107
2020-07-29,2020-08-19,AL2010,LONG,14300.0,14480.0,15,0.012587428,0.011587428
2020-08-27,2020-09-17,AL2011,LONG,14410.0,14325.0,15,-0.0058986545,-0.0068986546
2020-09-25,2020-10-26,AL2012,LONG,13850.0,14485.0,15,0.04584837,0.04484837
2020-10-30,2020-11-20,AL2101,LONG,14150.0,15660.0,15,0.10671377,0.10571377
2020-11-26,2020-12-17,AL2102,LONG,15685.0,16280.0,15,0.037934303,0.036934305
2020-12-23,2021-01-14,AL2103,LONG,15560.0,14805.0,15,-0.048521876,-0.049521875
2021-01-12,2021-02-02,AL2104,LONG,14915.0,14920.0,15,0.00033521652,-0.0006647835
2021-02-19,2021-03-12,AL2105,LONG,16425.0,17240.0,15,0.049619436,0.048619438
2021-03-15,2021-04-06,AL2106,LONG,17500.0,17505.0,15,0.00028574467,-0.0007142554
2021-04-16,2021-05-12,AL2107,SHORT,17935.0,19970.0,15,-0.11346531,-0.11446531
2021-05-18,2021-06-08,AL2108,SHORT,19650.0,18250.0,15,0.0712468,0.0702468
2021-06-21,2021-07-12,AL2109,SHORT,18235.0,19040.0,15,-0.044145823,-0.04514582
2021-07-21,2021-08-11,AL2110,SHORT,18880.0,20100.0,15,-0.06461859,-0.06561859
2021-08-19,2021-09-09,AL2111,SHORT,19955.0,22455.0,15,-0.12528193,-0.12628193
2021-09-14,2021-10-14,AL2112,SHORT,22245.0,23640.0,15,-0.06271076,-0.063710764
2021-10-18,2021-11-08,AL2201,SHORT,24755.0,19010.0,15,0.23207432,0.23107432
2021-11-16,2021-12-07,AL2202,SHORT,18765.0,18820.0,15,-0.0029309988,-0.003930999
2021-12-17,2022-01-10,AL2203,SHORT,19810.0,21230.0,15,-0.07168102,-0.072681025
2022-01-17,2022-02-14,AL2204,SHORT,21150.0,22695.0,15,-0.073049664,-0.07404967
2022-02-22,2022-03-15,AL2205,SHORT,22900.0,21595.0,15,0.056986928,0.05598693
2022-03-16,2022-04-08,AL2206,SHORT,21955.0,21840.0,15,0.0052379966,0.0042379964
2022-04-20,2022-05-16,AL2207,SHORT,21800.0,20520.0,15,0.058715582,0.057715584
2022-05-23,2022-06-14,AL2208,SHORT,20840.0,20015.0,15,0.03958732,0.03858732
2022-06-22,2022-07-13,AL2209,SHORT,19325.0,17190.0,15,0.11047864,0.10947864
2022-07-21,2022-08-11,AL2210,SHORT,17895.0,18585.0,15,-0.038558245,-0.039558243
2022-08-26,2022-09-19,AL2211,SHORT,18765.0,18630.0,15,0.007194221,0.006194221
2022-09-27,2022-10-25,AL2212,SHORT,18070.0,18425.0,15,-0.01964581,-0.02064581
2022-10-27,2022-11-17,AL2301,SHORT,18425.0,18985.0,15,-0.030393481,-0.03139348
2022-11-24,2022-12-15,AL2302,SHORT,19010.0,18765.0,15,0.012887955,0.011887955
2022-12-23,2023-01-16,AL2303,SHORT,18555.0,18505.0,15,0.0026946664,0.0016946663
2023-01-12,2023-02-09,AL2304,SHORT,18370.0,18945.0,15,-0.03130102,-0.03230102
2023-02-21,2023-03-14,AL2305,SHORT,18785.0,18265.0,15,0.027681649,0.026681649
2023-03-21,2023-04-12,AL2306,SHORT,18075.0,18390.0,15,-0.017427444,-0.018427445
2023-04-19,2023-05-15,AL2307,SHORT,18990.0,18040.0,15,0.050026357,0.04902636
2023-05-19,2023-06-09,AL2308,LONG,18185.0,18180.0,15,-0.00027495623,-0.0012749563
2023-06-27,2023-07-18,AL2309,LONG,17925.0,18210.0,15,0.015899539,0.014899539
2023-07-24,2023-08-14,AL2310,LONG,18205.0,18155.0,15,-0.0027465224,-0.0037465226
2023-08-24,2023-09-14,AL2311,LONG,18435.0,19140.0,15,0.03824246,0.03724246
2023-09-25,2023-10-24,AL2312,LONG,19200.0,18810.0,15,-0.020312488,-0.021312488
2023-10-24,2023-11-14,AL2401,LONG,18750.0,18930.0,15,0.009600043,0.008600043
2023-11-21,2023-12-12,AL2402,LONG,18825.0,18315.0,15,-0.027091622,-0.028091623
2023-12-20,2024-01-11,AL2403,LONG,18990.0,19055.0,15,0.0034228563,0.0024228562
2024-01-09,2024-01-30,AL2404,LONG,18960.0,18965.0,15,0.00026369095,-0.0007363091
2024-02-08,2024-03-08,AL2405,LONG,18860.0,19175.0,15,0.016702056,0.015702056
2024-03-15,2024-04-09,AL2406,LONG,19235.0,20230.0,15,0.051728606,0.050728608
2024-04-09,2024-04-30,AL2407,LONG,20200.0,20595.0,15,0.019554496,0.018554496
2024-05-10,2024-05-31,AL2408,LONG,20740.0,21615.0,15,0.042189002,0.041189004
2024-06-05,2024-06-27,AL2409,LONG,21235.0,20235.0,15,-0.04709208,-0.04809208
2024-07-12,2024-08-02,AL2410,LONG,20085.0,19250.0,15,-0.041573286,-0.042573284
2024-08-16,2024-09-06,AL2411,SHORT,19460.0,19320.0,15,0.007194221,0.006194221
2024-09-13,2024-10-15,AL2412,LONG,19755.0,20640.0,15,0.04479873,0.043798734
2024-10-15,2024-11-05,AL2501,LONG,20640.0,20985.0,15,0.016715169,0.015715169
2024-11-13,2024-12-04,AL2502,LONG,20770.0,20620.0,15,-0.007221937,-0.008221937
2024-12-09,2024-12-30,AL2503,LONG,20395.0,19840.0,15,-0.02721256,-0.02821256
2025-01-09,2025-02-07,AL2504,LONG,19975.0,20640.0,15,0.03329158,0.03229158
2025-02-13,2025-03-06,AL2505,LONG,20600.0,20895.0,15,0.014320374,0.013320373
2025-03-12,2025-04-02,AL2506,LONG,20990.0,20410.0,15,-0.027632177,-0.028632177
2025-04-10,2025-05-06,AL2507,LONG,19725.0,19725.0,15,0.0,-0.001
2025-05-14,2025-06-05,AL2508,LONG,20195.0,19935.0,15,-0.012874484,-0.013874484
2025-06-20,2025-07-11,AL2509,LONG,20265.0,20630.0,15,0.018011332,0.017011331
2025-07-16,2025-08-06,AL2510,LONG,20360.0,20605.0,15,0.012033343,0.011033343
2025-08-18,2025-09-08,AL2511,LONG,20570.0,20690.0,15,0.005833745,0.004833745
2025-09-15,2025-10-14,AL2512,LONG,21000.0,20875.0,15,-0.0059523582,-0.0069523584
2025-10-14,2025-11-04,AL2601,LONG,20880.0,21500.0,15,0.029693484,0.028693484
2025-11-06,2025-11-27,AL2602,LONG,21675.0,21545.0,15,-0.0059977174,-0.0069977175
2025-12-08,2025-12-29,AL2603,LONG,22375.0,22625.0,15,0.011173129,0.010173129
2026-01-07,2026-01-28,AL2604,LONG,24460.0,25670.0,15,0.049468517,0.04846852
2026-02-11,2026-03-12,AL2605,LONG,23795.0,25325.0,15,0.064299226,0.063299224
2026-03-09,2026-03-30,AL2606,LONG,25070.0,24795.0,15,-0.010969281,-0.011969281
2026-04-14,2026-05-08,AL2607,LONG,24995.0,24495.0,15,-0.020003974,-0.021003975
2026-05-21,2026-06-05,AL2608,SHORT,24420.0,24365.0,11,0.0022522807,0.0012522807
